"Result"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"Density"	"StagnationEnergy"	"Pressure"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
nan	nan	nan	nan	nan	nan	nan	0	0.00000e+00	-4.70000e-01	0.00000e+00	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.00000e-03	-4.70000e-01	1.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.00000e-03	-4.70000e-01	2.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.00000e-03	-4.70000e-01	3.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.00000e-03	-4.70000e-01	4.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.00000e-03	-4.70000e-01	5.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.00000e-03	-4.70000e-01	6.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	7.00000e-03	-4.70000e-01	7.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	8.00000e-03	-4.70000e-01	8.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	9.00000e-03	-4.70000e-01	9.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.00000e-02	-4.70000e-01	1.00000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.10000e-02	-4.70000e-01	1.10000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.20000e-02	-4.70000e-01	1.20000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.30000e-02	-4.70000e-01	1.30000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.40000e-02	-4.70000e-01	1.40000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.50000e-02	-4.70000e-01	1.50000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.60000e-02	-4.70000e-01	1.60000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.70000e-02	-4.70000e-01	1.70000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.80000e-02	-4.70000e-01	1.80000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.90000e-02	-4.70000e-01	1.90000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.00000e-02	-4.70000e-01	2.00000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.10000e-02	-4.70000e-01	2.10000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.20000e-02	-4.70000e-01	2.20000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.30000e-02	-4.70000e-01	2.30000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.40000e-02	-4.70000e-01	2.40000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.50000e-02	-4.70000e-01	2.50000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.60000e-02	-4.70000e-01	2.60000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.70000e-02	-4.70000e-01	2.70000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.80000e-02	-4.70000e-01	2.80000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.90000e-02	-4.70000e-01	2.90000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.00000e-02	-4.70000e-01	3.00000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.10000e-02	-4.70000e-01	3.10000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.20000e-02	-4.70000e-01	3.20000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.30000e-02	-4.70000e-01	3.30000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.40000e-02	-4.70000e-01	3.40000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.50000e-02	-4.70000e-01	3.50000e-02	-8.25000e-02
-2.65037e+00	5.56688e-02	6.38009e-02	2.78262e-04	7.04159e-01	5.02256e-01	1.98162e-01	1	3.60000e-02	-4.70000e-01	3.60000e-02	-8.25000e-02
-2.63825e+00	2.31407e-01	2.72420e-01	5.40410e-04	7.18648e-01	5.03226e-01	1.65405e-01	1	3.70000e-02	-4.70000e-01	3.70000e-02	-8.25000e-02
-2.61684e+00	3.68934e-01	4.39804e-01	4.01995e-04	7.44736e-01	5.04939e-01	1.13126e-01	1	3.80000e-02	-4.70000e-01	3.80000e-02	-8.25000e-02
-2.58736e+00	4.44244e-01	5.27578e-01	3.60664e-04	7.66480e-01	5.07297e-01	7.87203e-02	1	3.90000e-02	-4.70000e-01	3.90000e-02	-8.25000e-02
-2.55292e+00	4.81171e-01	5.64177e-01	3.70012e-04	7.79290e-01	5.10052e-01	6.28891e-02	1	4.00000e-02	-4.70000e-01	4.00000e-02	-8.25000e-02
-2.51689e+00	5.01693e-01	5.78285e-01	3.86458e-04	7.86839e-01	5.12934e-01	5.61814e-02	1	4.10000e-02	-4.70000e-01	4.10000e-02	-8.25000e-02
-2.48093e+00	5.13490e-01	5.80995e-01	4.04678e-04	7.91929e-01	5.15812e-01	5.44760e-02	1	4.20000e-02	-4.70000e-01	4.20000e-02	-8.25000e-02
-2.44541e+00	5.19619e-01	5.77011e-01	4.23156e-04	7.95702e-01	5.18653e-01	5.58983e-02	1	4.30000e-02	-4.70000e-01	4.30000e-02	-8.25000e-02
-2.41174e+00	5.22341e-01	5.69254e-01	4.42960e-04	7.98642e-01	5.21346e-01	5.90532e-02	1	4.40000e-02	-4.70000e-01	4.40000e-02	-8.25000e-02
-2.37909e+00	5.23492e-01	5.60318e-01	4.60040e-04	8.01292e-01	5.23958e-01	6.28087e-02	1	4.50000e-02	-4.70000e-01	4.50000e-02	-8.25000e-02
-2.34833e+00	5.24514e-01	5.51577e-01	4.76870e-04	8.03801e-01	5.26419e-01	6.64048e-02	1	4.60000e-02	-4.70000e-01	4.60000e-02	-8.25000e-02
-2.31880e+00	5.25910e-01	5.43677e-01	4.91137e-04	8.06305e-01	5.28782e-01	6.95814e-02	1	4.70000e-02	-4.70000e-01	4.70000e-02	-8.25000e-02
-2.29055e+00	5.27925e-01	5.36752e-01	5.03589e-04	8.08801e-01	5.31042e-01	7.22478e-02	1	4.80000e-02	-4.70000e-01	4.80000e-02	-8.25000e-02
-2.26347e+00	5.30266e-01	5.30374e-01	5.14829e-04	8.11233e-01	5.33208e-01	7.46033e-02	1	4.90000e-02	-4.70000e-01	4.90000e-02	-8.25000e-02
-2.23713e+00	5.32544e-01	5.24203e-01	5.23758e-04	8.13592e-01	5.35316e-01	7.68524e-02	1	5.00000e-02	-4.70000e-01	5.00000e-02	-8.25000e-02
-2.21196e+00	5.34612e-01	5.17962e-01	5.32466e-04	8.15809e-01	5.37329e-01	7.90869e-02	1	5.10000e-02	-4.70000e-01	5.10000e-02	-8.25000e-02
-2.18743e+00	5.36169e-01	5.11519e-01	5.39116e-04	8.17921e-01	5.39291e-01	8.14352e-02	1	5.20000e-02	-4.70000e-01	5.20000e-02	-8.25000e-02
-2.16386e+00	5.37409e-01	5.04986e-01	5.45174e-04	8.19924e-01	5.41177e-01	8.38122e-02	1	5.30000e-02	-4.70000e-01	5.30000e-02	-8.25000e-02
-2.14117e+00	5.38495e-01	4.98539e-01	5.50376e-04	8.21849e-01	5.42992e-01	8.61405e-02	1	5.40000e-02	-4.70000e-01	5.40000e-02	-8.25000e-02
-2.11899e+00	5.39546e-01	4.92343e-01	5.53482e-04	8.23745e-01	5.44766e-01	8.83662e-02	1	5.50000e-02	-4.70000e-01	5.50000e-02	-8.25000e-02
-2.09773e+00	5.40784e-01	4.86496e-01	5.56068e-04	8.25583e-01	5.46467e-01	9.03991e-02	1	5.60000e-02	-4.70000e-01	5.60000e-02	-8.25000e-02
-2.07691e+00	5.42162e-01	4.81001e-01	5.56143e-04	8.27401e-01	5.48133e-01	9.22712e-02	1	5.70000e-02	-4.70000e-01	5.70000e-02	-8.25000e-02
