x y z x+ y+ z+
  -0.50000    0.00000    0.11000   40.76888    6.81041   39.86287
  -0.49995    0.00225    0.11000   26.36365    4.33040   25.78501
  -0.49979    0.00449    0.11000   27.55837    4.45080   26.95366
  -0.49952    0.00673    0.11000   30.89030    4.90668   30.21250
  -0.49915    0.00895    0.11000   31.08126    4.85743   30.39918
  -0.49867    0.01115    0.11000   32.74540    5.03687   32.02664
  -0.49809    0.01332    0.11000   33.01936    5.00101   32.29424
  -0.49741    0.01546    0.11000   33.19092    4.95203   32.46160
  -0.49663    0.01757    0.11000   32.52418    4.90350   32.61527
  -0.49580    0.01955    0.11000   29.91282    4.76141   32.11019
  -0.49498    0.02133    0.11000   27.36208    4.64930   31.75905
  -0.49415    0.02296    0.11000   25.20238    4.50380   31.13980
  -0.49331    0.02448    0.11000   23.37165    4.34431   30.38750
  -0.49248    0.02590    0.11000   21.86050    4.19069   29.64103
  -0.49164    0.02725    0.11000   20.45435    4.01631   28.71485
  -0.49079    0.02854    0.11000   19.22577    3.84477   27.77804
  -0.48993    0.02978    0.11000   18.07989    3.66495   26.75016
  -0.48906    0.03096    0.11000   17.00221    3.47940   25.64943
  -0.48819    0.03212    0.11000   15.99675    3.29332   24.51446
  -0.48730    0.03323    0.11000   15.01831    3.10115   23.30299
  -0.48641    0.03432    0.11000   14.08311    2.90873   22.06160
  -0.48550    0.03538    0.11000   13.17395    2.71514   20.78191
  -0.48457    0.03642    0.11000   12.29410    2.52302   19.48499
  -0.48363    0.03744    0.11000   11.45381    2.33614   18.20103
  -0.48268    0.03844    0.11000   10.64479    2.15413   16.92867
  -0.48171    0.03943    0.11000    9.88010    1.98087   15.69866
  -0.48072    0.04040    0.11000    9.15951    1.81681   14.51888
  -0.47972    0.04136    0.11000    8.49202    1.66465   13.41035
  -0.47870    0.04231    0.11000    7.88307    1.52535   12.38675
  -0.47765    0.04326    0.11000    7.32626    1.39809   11.44184
  -0.47659    0.04419    0.11000    6.80707    1.28001   10.55571
  -0.47551    0.04511    0.11000    6.30672    1.16767    9.70163
  -0.47440    0.04603    0.11000    5.81447    1.05930    8.86558
  -0.47328    0.04694    0.11000    5.33415    0.95573    8.05558
  -0.47213    0.04785    0.11000    4.88468    0.86025    7.30149
  -0.47095    0.04875    0.11000    4.49706    0.77812    6.64940
  -0.46975    0.04964    0.11000    4.19899    0.71361    6.13821
  -0.46853    0.05053    0.11000    3.99036    0.66587    5.76425
  -0.46728    0.05142    0.11000    3.81540    0.62500    5.44401
  -0.46601    0.05231    0.11000    3.59708    0.57827    5.06765
  -0.46470    0.05319    0.11000    3.29645    0.52005    4.58386
  -0.46338    0.05407    0.11000    2.93173    0.45379    4.02261
  -0.46202    0.05494    0.11000    2.54975    0.38723    3.45116
  -0.46063    0.05581    0.11000    2.18817    0.32604    2.92100
  -0.45922    0.05668    0.11000    1.82821    0.26726    2.40644
  -0.45778    0.05755    0.11000    1.33249    0.19112    1.72916
  -0.45630    0.05841    0.11000    0.73169    0.10297    0.93597
  -0.45480    0.05927    0.11000    2.02419    0.27955    2.55208
  -0.45327    0.06013    0.11000    2.98850    0.40505    3.71335
  -0.45170    0.06098    0.11000    3.72719    0.49583    4.56382
  -0.45010    0.06184    0.11000    4.19992    0.54850    5.06761
  -0.44848    0.06268    0.11000    4.49788    0.57674    5.34766
  -0.44681    0.06353    0.11000    4.82205    0.60722    5.64901
  -0.44512    0.06437    0.11000    5.27538    0.65252    6.08942
  -0.44339    0.06521    0.11000    5.73241    0.69662    6.51998
  -0.44163    0.06605    0.11000    6.01513    0.71831    6.74141
  -0.43984    0.06688    0.11000    6.08863    0.71465    6.72404
  -0.43801    0.06771    0.11000    6.04955    0.69814    6.58351
  -0.43615    0.06854    0.11000    6.04889    0.68646    6.48720
  -0.43425    0.06936    0.11000    6.20344    0.69250    6.55672
  -0.43232    0.07017    0.11000    6.51102    0.71515    6.78274
  -0.43036    0.07098    0.11000    6.92317    0.74839    7.10881
  -0.42836    0.07179    0.11000    7.47080    0.79504    7.56187
  -0.42632    0.07259    0.11000    8.13761    0.85277    8.12024
  -0.42425    0.07339    0.11000    8.69398    0.89742    8.55349
  -0.42214    0.07418    0.11000    8.90778    0.90596    8.64143
  -0.41999    0.07497    0.11000    8.82922    0.88497    8.44649
  -0.41781    0.07575    0.11000    8.64188    0.85388    8.15360
  -0.41560    0.07652    0.11000    8.33179    0.81180    7.75377
  -0.41335    0.07729    0.11000    7.92392    0.76154    7.27444
  -0.41106    0.07805    0.11000    8.03996    0.76236    7.28199
  -0.40873    0.07881    0.11000    8.78187    0.82179    7.84825
  -0.40637    0.07956    0.11000    8.95721    0.82743    7.89956
  -0.40397    0.08030    0.11000    8.03788    0.73314    6.99631
  -0.40153    0.08103    0.11000    7.19465    0.64814    6.18148
  -0.39906    0.08176    0.11000    7.34976    0.65410    6.23403
  -0.39655    0.08248    0.11000    7.60315    0.66864    6.36736
  -0.39400    0.08318    0.11000    7.41292    0.64436    6.13028
  -0.39142    0.08389    0.11000    7.15214    0.61463    5.84136
  -0.38880    0.08458    0.11000    8.27690    0.70335    6.67716
  -0.38614    0.08526    0.11000    8.00564    0.67289    6.38006
  -0.38345    0.08594    0.11000    4.07261    0.33865    3.20677
  -0.38072    0.08660    0.11000    6.72308    0.55323    5.23105
  -0.37795    0.08726    0.11000    8.02316    0.65345    6.16951
  -0.37515    0.08791    0.11000    6.72706    0.54237    5.11303
  -0.37230    0.08854    0.11000    6.13854    0.49007    4.61239
  -0.36943    0.08917    0.11000    8.45699    0.66863    6.28268
  -0.36651    0.08978    0.11000   10.23975    0.80196    7.52230
  -0.36356    0.09039    0.11000   10.49783    0.81459    7.62697
  -0.36058    0.09098    0.11000   10.26511    0.78929    7.37683
  -0.35756    0.09157    0.11000   10.86937    0.82834    7.72722
  -0.35450    0.09214    0.11000   11.62456    0.87816    8.17657
  -0.35140    0.09270    0.11000   11.28996    0.84561    7.85823
  -0.34827    0.09325    0.11000   10.40978    0.77316    7.17080
  -0.34511    0.09378    0.11000    9.82807    0.72393    6.70122
  -0.34191    0.09431    0.11000   11.21331    0.81932    7.56903
  -0.33867    0.09482    0.11000   12.98174    0.94102    8.67598
  -0.33540    0.09532    0.11000   13.15735    0.94635    8.70755
  -0.33210    0.09581    0.11000   12.08146    0.86238    7.91859
  -0.32876    0.09629    0.11000   10.29201    0.72913    6.68173
  -0.32539    0.09675    0.11000    8.50702    0.59827    5.47127
  -0.32198    0.09720    0.11000    9.37258    0.65437    5.97243
  -0.31854    0.09763    0.11000   11.86497    0.82254    7.49205
  -0.31506    0.09806    0.11000   13.92065    0.95836    8.71151
  -0.31156    0.09847    0.11000   15.36316    1.05039    9.52961
  -0.30802    0.09886    0.11000   16.69110    1.13354   10.26360
  -0.30444    0.09924    0.11000   18.12153    1.22259   11.04811
  -0.30084    0.09961    0.11000   19.26307    1.29121   11.64538
  -0.29720    0.09997    0.11000   19.83983    1.32128   11.89495
  -0.29353    0.10031    0.11000   20.77984    1.37529   12.35723
  -0.28983    0.10063    0.11000   22.00677    1.44745   12.98216
  -0.28610    0.10094    0.11000   22.65358    1.48098   13.25857
  -0.28234    0.10124    0.11000   23.25130    1.51095   13.50313
  -0.27855    0.10152    0.11000   24.06486    1.55468   13.86932
  -0.27472    0.10179    0.11000   24.54402    1.57643   14.03977
  -0.27087    0.10205    0.11000   24.98912    1.59598   14.18941
  -0.26699    0.10229    0.11000   25.62361    1.62727   14.44471
  -0.26308    0.10251    0.11000   25.82279    1.63089   14.45389
  -0.25914    0.10272    0.11000   25.61977    1.60931   14.24055
  -0.25518    0.10292    0.11000   25.57374    1.59794   14.11792
  -0.25118    0.10310    0.11000   25.68226    1.59630   14.08280
  -0.24716    0.10326    0.11000   25.73773    1.59152   14.02047
  -0.24311    0.10341    0.11000   25.97745    1.59814   14.05987
  -0.23903    0.10355    0.11000   26.28987    1.60929   14.13908
  -0.23493    0.10367    0.11000   26.00715    1.58419   13.90040
  -0.23081    0.10377    0.11000   25.42012    1.54087   13.50423
  -0.22665    0.10387    0.11000   25.56606    1.54236   13.50108
  -0.22248    0.10394    0.11000   25.69576    1.54293   13.49063
  -0.21827    0.10400    0.11000   24.17696    1.44499   12.62099
  -0.21405    0.10405    0.11000   21.79864    1.29696   11.31611
  -0.20980    0.10408    0.11000   20.84596    1.23476   10.76265
  -0.20553    0.10410    0.11000   21.25881    1.25367   10.91738
  -0.20123    0.10410    0.11000   21.56288    1.26609   11.01598
  -0.19691    0.10409    0.11000   21.51366    1.25785   10.93507
  -0.19257    0.10406    0.11000   21.16899    1.23253   10.70657
  -0.18821    0.10402    0.11000   20.46741    1.18679   10.30173
  -0.18383    0.10396    0.11000   19.60255    1.13204    9.81996
  -0.17943    0.10389    0.11000   18.57932    1.06869    9.26465
  -0.17501    0.10380    0.11000   17.47282    1.00116    8.67395
  -0.17057    0.10370    0.11000   17.06203    0.97387    8.43321
  -0.16611    0.10359    0.11000   17.42941    0.99112    8.57838
  -0.16163    0.10346    0.11000   17.51928    0.99255    8.58718
  -0.15714    0.10332    0.11000   17.14008    0.96756    8.36781
  -0.15263    0.10316    0.11000   16.68359    0.93846    8.11345
  -0.14810    0.10299    0.11000   16.29605    0.91348    7.89526
  -0.14355    0.10281    0.11000   15.92836    0.88984    7.68909
  -0.13899    0.10261    0.11000   15.54376    0.86548    7.47707
  -0.13441    0.10240    0.11000   15.17673    0.84230    7.27572
  -0.12982    0.10217    0.11000   14.88052    0.82320    7.11034
  -0.12522    0.10194    0.11000   14.63857    0.80729    6.97263
  -0.12060    0.10169    0.11000   14.36332    0.78972    6.82071
  -0.11596    0.10142    0.11000   14.03665    0.76948    6.64607
  -0.11132    0.10114    0.11000   13.80947    0.75483    6.52014
  -0.10666    0.10085    0.11000   13.82623    0.75362    6.51048
  -0.10199    0.10055    0.11000   13.96986    0.75936    6.56116
  -0.09731    0.10024    0.11000   13.99033    0.75845    6.55461
  -0.09262    0.09991    0.11000   13.82021    0.74727    6.45973
  -0.08792    0.09957    0.11000   13.56199    0.73149    6.32490
  -0.08322    0.09922    0.11000   13.33005    0.71723    6.20360
  -0.07850    0.09886    0.11000   13.26432    0.71200    6.16067
  -0.07377    0.09848    0.11000   13.40982    0.71818    6.21652
  -0.06904    0.09810    0.11000   13.52605    0.72280    6.25931
  -0.06429    0.09770    0.11000   13.32262    0.71042    6.15498
  -0.05955    0.09729    0.11000   12.77741    0.67997    5.89401
  -0.05479    0.09687    0.11000   12.21007    0.64851    5.62427
  -0.05003    0.09644    0.11000   12.07765    0.64028    5.55598
  -0.04527    0.09600    0.11000   12.44752    0.65871    5.71928
  -0.04050    0.09555    0.11000   12.94004    0.68362    5.93913
  -0.03572    0.09509    0.11000   13.22954    0.69779    6.06612
  -0.03095    0.09461    0.11000   13.26086    0.69837    6.07527
  -0.02617    0.09413    0.11000   13.16009    0.69206    6.02462
  -0.02139    0.09364    0.11000   13.02455    0.68404    5.95881
  -0.01660    0.09314    0.11000   12.84294    0.67365    5.87269
  -0.01182    0.09263    0.11000   12.63460    0.66195    5.77508
  -0.00703    0.09211    0.11000   12.47013    0.65263    5.69824
  -0.00224    0.09158    0.11000   12.35543    0.64601    5.64482
   0.00254    0.09105    0.11000   12.31831    0.64350    5.62748
   0.00733    0.09050    0.11000   12.31101    0.64262    5.62440
   0.01211    0.08995    0.11000   12.18367    0.63556    5.56710
   0.01689    0.08939    0.11000   11.98041    0.62459    5.47570
   0.02167    0.08882    0.11000   11.96297    0.62338    5.46982
   0.02645    0.08824    0.11000   12.20327    0.63566    5.58245
   0.03122    0.08765    0.11000   12.35681    0.64348    5.65610
   0.03599    0.08706    0.11000   12.22485    0.63650    5.59971
   0.04075    0.08646    0.11000   12.22357    0.63638    5.60376
   0.04551    0.08585    0.11000   12.85353    0.66922    5.89809
   0.05026    0.08524    0.11000   13.81327    0.71929    6.34515
   0.05501    0.08462    0.11000   14.42258    0.75121    6.63274
   0.05975    0.08399    0.11000   14.55236    0.75826    6.70094
   0.06448    0.08336    0.11000   14.36550    0.74890    6.62405
   0.06920    0.08272    0.11000   13.90916    0.72553    6.42322
   0.07392    0.08207    0.11000   13.59916    0.70987    6.29014
   0.07863    0.08142    0.11000   14.06205    0.73464    6.51540
   0.08332    0.08077    0.11000   15.04129    0.78653    6.98185
   0.08801    0.08011    0.11000   15.60440    0.81687    7.25727
   0.09269    0.07944    0.11000   15.41570    0.80796    7.18418
   0.09736    0.07877    0.11000   15.03427    0.78901    7.02155
   0.10202    0.07809    0.11000   15.01275    0.78898    7.02740
   0.10666    0.07741    0.11000   15.32481    0.80663    7.19053
   0.11129    0.07672    0.11000   15.74063    0.82990    7.40401
   0.11591    0.07604    0.11000   16.03766    0.84712    7.56333
   0.12052    0.07534    0.11000   16.20437    0.85755    7.66265
   0.12511    0.07464    0.11000   16.35818    0.86748    7.75716
   0.12969    0.07394    0.11000   16.57951    0.88114    7.88513
   0.13426    0.07324    0.11000   16.63236    0.88598    7.93430
   0.13881    0.07253    0.11000   16.08088    0.85872    7.69534
   0.14334    0.07182    0.11000   15.07808    0.80721    7.23894
   0.14786    0.07111    0.11000   14.51170    0.77902    6.99047
   0.15236    0.07039    0.11000   14.82055    0.79784    7.16404
   0.15685    0.06967    0.11000   15.33469    0.82799    7.43912
   0.16132    0.06895    0.11000   15.53091    0.84119    7.56210
   0.16577    0.06823    0.11000   15.67709    0.85187    7.66227
   0.17020    0.06750    0.11000   16.01931    0.87341    7.86011
   0.17462    0.06677    0.11000   16.29903    0.89175    8.02947
   0.17902    0.06604    0.11000   16.00894    0.87910    7.91909
   0.18339    0.06531    0.11000   14.97749    0.82557    7.44019
   0.18775    0.06458    0.11000   14.11762    0.78124    7.04346
   0.19209    0.06384    0.11000   14.06888    0.78172    7.05034
   0.19641    0.06311    0.11000   14.36894    0.80174    7.23349
   0.20070    0.06237    0.11000   14.72760    0.82534    7.44857
   0.20498    0.06163    0.11000   15.15998    0.85335    7.70377
   0.20924    0.06089    0.11000   15.37207    0.86930    7.84961
   0.21347    0.06016    0.11000   15.21174    0.86433    7.80639
   0.21768    0.05942    0.11000   15.28809    0.87292    7.88544
   0.22187    0.05868    0.11000   15.96765    0.91633    8.27865
   0.22604    0.05794    0.11000   16.22864    0.93611    8.45849
   0.23018    0.05720    0.11000   15.27137    0.88559    8.00250
   0.23430    0.05646    0.11000   14.19226    0.82750    7.47791
   0.23840    0.05572    0.11000   14.42873    0.84600    7.64509
   0.24248    0.05498    0.11000   15.69921    0.92576    8.36571
   0.24653    0.05424    0.11000   17.04035    1.01075    9.13309
   0.25055    0.05350    0.11000   17.60372    1.05042    9.49079
   0.25455    0.05276    0.11000   17.23779    1.03493    9.34934
   0.25853    0.05203    0.11000   16.93843    1.02331    9.24307
   0.26248    0.05129    0.11000   17.41561    1.05889    9.56248
   0.26641    0.05055    0.11000   18.16269    1.11154   10.03556
   0.27031    0.04982    0.11000   18.14057    1.11759   10.08755
   0.27418    0.04909    0.11000   17.12867    1.06243    9.58681
   0.27803    0.04836    0.11000   15.89746    0.99289    8.95636
   0.28185    0.04763    0.11000   15.64257    0.98385    8.87175
   0.28565    0.04690    0.11000   16.58052    1.05036    9.46756
   0.28942    0.04617    0.11000   17.73338    1.13161   10.19545
   0.29316    0.04545    0.11000   18.41237    1.18369   10.65964
   0.29688    0.04473    0.11000   18.31596    1.18638   10.67870
   0.30057    0.04401    0.11000   17.53172    1.14428   10.29455
   0.30424    0.04329    0.11000   16.64920    1.09516    9.84713
   0.30787    0.04257    0.11000   15.82730    1.04934    9.42957
   0.31148    0.04186    0.11000   14.97574    1.00084    8.98832
   0.31506    0.04115    0.11000   14.47435    0.97520    8.75248
   0.31862    0.04044    0.11000   14.59184    0.99121    8.89033
   0.32214    0.03973    0.11000   14.80997    1.01446    9.09229
   0.32564    0.03903    0.11000   14.38490    0.99366    8.89959
