x y z x+ y+ z+
  -0.50000    0.00000    0.10000   30.43334    2.34433   23.18729
  -0.49868    0.00508    0.10000   26.61497    1.99758   20.51137
  -0.49591    0.00954    0.10000   31.42804    2.28256   24.09531
  -0.49221    0.01327    0.10000   30.65128    2.17480   23.42236
  -0.48799    0.01640    0.10000   26.12692    1.82364   19.93504
  -0.48346    0.01905    0.10000   24.08594    1.66117   18.36535
  -0.47874    0.02134    0.10000   21.95930    1.50072   16.73841
  -0.47389    0.02334    0.10000   18.97779    1.28757   14.46334
  -0.46895    0.02511    0.10000   17.10577    1.15792   13.08100
  -0.46397    0.02668    0.10000   15.38639    1.04659   11.88107
  -0.45902    0.02807    0.10000   13.30248    0.91090   10.38667
  -0.45407    0.02932    0.10000   11.71090    0.80563    9.22346
  -0.44914    0.03044    0.10000   10.43035    0.71983    8.27190
  -0.44421    0.03146    0.10000    9.07141    0.62731    7.23476
  -0.43930    0.03238    0.10000    7.91404    0.54803    6.34108
  -0.43439    0.03322    0.10000    6.88868    0.47736    5.54100
  -0.42948    0.03399    0.10000    5.88124    0.40762    4.74615
  -0.42458    0.03469    0.10000    4.90556    0.33993    3.96979
  -0.41969    0.03533    0.10000    3.88067    0.26880    3.14786
  -0.41480    0.03591    0.10000    2.91256    0.20159    2.36738
  -0.40991    0.03644    0.10000    1.97581    0.13663    1.60878
  -0.40502    0.03692    0.10000    1.37705    0.09512    1.12293
  -0.40014    0.03736    0.10000    3.13759    0.21646    2.56191
  -0.39526    0.03775    0.10000    4.03534    0.27798    3.29860
  -0.39038    0.03811    0.10000    4.18405    0.28780    3.42340
  -0.38551    0.03842    0.10000    3.84279    0.26389    3.14675
  -0.38063    0.03871    0.10000    3.48995    0.23924    2.85977
  -0.37576    0.03896    0.10000    3.45520    0.23642    2.83290
  -0.37089    0.03917    0.10000    3.60240    0.24602    2.95499
  -0.36601    0.03936    0.10000    3.70847    0.25275    3.04314
  -0.36114    0.03952    0.10000    3.77375    0.25667    3.09762
  -0.35627    0.03965    0.10000    3.85940    0.26192    3.16863
  -0.35140    0.03975    0.10000    3.97757    0.26935    3.26614
  -0.34653    0.03983    0.10000    4.15860    0.28096    3.41509
  -0.34166    0.03988    0.10000    4.41894    0.29783    3.62898
