   n        time         Cl         Cd         AoA         M
 1715180   300.24170   0.6557661   0.3611976  20.0000000   0.3000000
 1715200   300.24535   0.6546838   0.3606526  20.0000000   0.3000000
 1715220   300.24899   0.6537080   0.3601581  20.0000000   0.3000000
 1715240   300.25264   0.6529295   0.3597528  20.0000000   0.3000000
 1715260   300.25628   0.6523949   0.3594524  20.0000000   0.3000000
 1715280   300.25993   0.6521082   0.3592553  20.0000000   0.3000000
 1715300   300.26357   0.6520366   0.3591468  20.0000000   0.3000000
 1715320   300.26721   0.6521097   0.3590970  20.0000000   0.3000000
 1715340   300.27086   0.6522214   0.3590570  20.0000000   0.3000000
 1715360   300.27450   0.6522456   0.3589647  20.0000000   0.3000000
 1715380   300.27815   0.6520702   0.3587637  20.0000000   0.3000000
 1715400   300.28179   0.6516335   0.3584237  20.0000000   0.3000000
 1715420   300.28544   0.6509449   0.3579539  20.0000000   0.3000000
 1715440   300.28908   0.6500782   0.3573984  20.0000000   0.3000000
 1715460   300.29273   0.6491418   0.3568191  20.0000000   0.3000000
 1715480   300.29637   0.6482435   0.3562757  20.0000000   0.3000000
 1715500   300.30002   0.6474652   0.3558119  20.0000000   0.3000000
 1715520   300.30366   0.6468526   0.3554500  20.0000000   0.3000000
 1715540   300.30731   0.6464182   0.3551939  20.0000000   0.3000000
 1715560   300.31095   0.6461515   0.3550348  20.0000000   0.3000000
 1715580   300.31460   0.6460288   0.3549578  20.0000000   0.3000000
 1715600   300.31824   0.6460182   0.3549435  20.0000000   0.3000000
 1715620   300.32189   0.6460783   0.3549682  20.0000000   0.3000000
 1715640   300.32553   0.6461612   0.3550046  20.0000000   0.3000000
 1715660   300.32918   0.6462195   0.3550256  20.0000000   0.3000000
 1715680   300.33282   0.6462161   0.3550104  20.0000000   0.3000000
 1715700   300.33647   0.6461335   0.3549500  20.0000000   0.3000000
 1715720   300.34011   0.6459758   0.3548477  20.0000000   0.3000000
 1715740   300.34376   0.6457580   0.3547129  20.0000000   0.3000000
 1715760   300.34741   0.6454924   0.3545523  20.0000000   0.3000000
 1715780   300.35105   0.6451810   0.3543667  20.0000000   0.3000000
 1715800   300.35470   0.6448199   0.3541528  20.0000000   0.3000000
 1715820   300.35834   0.6444099   0.3539101  20.0000000   0.3000000
 1715840   300.36199   0.6439645   0.3536467  20.0000000   0.3000000
 1715860   300.36563   0.6435109   0.3533790  20.0000000   0.3000000
 1715880   300.36928   0.6430817   0.3531272  20.0000000   0.3000000
 1715900   300.37293   0.6427044   0.3529083  20.0000000   0.3000000
 1715920   300.37657   0.6423950   0.3527320  20.0000000   0.3000000
 1715940   300.38022   0.6421557   0.3525988  20.0000000   0.3000000
 1715960   300.38387   0.6419767   0.3525015  20.0000000   0.3000000
 1715980   300.38751   0.6418386   0.3524269  20.0000000   0.3000000
 1716000   300.39116   0.6417140   0.3523573  20.0000000   0.3000000
 1716020   300.39480   0.6415699   0.3522724  20.0000000   0.3000000
 1716040   300.39845   0.6413723   0.3521523  20.0000000   0.3000000
 1716060   300.40210   0.6410956   0.3519826  20.0000000   0.3000000
 1716080   300.40574   0.6407272   0.3517575  20.0000000   0.3000000
 1716100   300.40939   0.6402742   0.3514828  20.0000000   0.3000000
 1716120   300.41304   0.6397665   0.3511779  20.0000000   0.3000000
 1716140   300.41668   0.6392508   0.3508716  20.0000000   0.3000000
 1716160   300.42033   0.6387819   0.3505977  20.0000000   0.3000000
 1716180   300.42397   0.6384111   0.3503867  20.0000000   0.3000000
 1716200   300.42762   0.6381739   0.3502598  20.0000000   0.3000000
 1716220   300.43127   0.6380826   0.3502236  20.0000000   0.3000000
 1716240   300.43491   0.6381265   0.3502709  20.0000000   0.3000000
 1716260   300.43856   0.6382763   0.3503832  20.0000000   0.3000000
 1716280   300.44221   0.6384914   0.3505356  20.0000000   0.3000000
 1716300   300.44585   0.6387282   0.3507019  20.0000000   0.3000000
 1716320   300.44950   0.6389475   0.3508580  20.0000000   0.3000000
 1716340   300.45315   0.6391192   0.3509857  20.0000000   0.3000000
 1716360   300.45679   0.6392232   0.3510727  20.0000000   0.3000000
 1716380   300.46044   0.6392504   0.3511132  20.0000000   0.3000000
 1716400   300.46409   0.6392006   0.3511067  20.0000000   0.3000000
 1716420   300.46773   0.6390807   0.3510573  20.0000000   0.3000000
 1716440   300.47138   0.6389017   0.3509713  20.0000000   0.3000000
 1716460   300.47503   0.6386750   0.3508562  20.0000000   0.3000000
 1716480   300.47868   0.6384111   0.3507183  20.0000000   0.3000000
 1716500   300.48232   0.6381142   0.3505612  20.0000000   0.3000000
 1716520   300.48597   0.6377858   0.3503860  20.0000000   0.3000000
 1716540   300.48962   0.6374262   0.3501936  20.0000000   0.3000000
 1716560   300.49326   0.6370402   0.3499868  20.0000000   0.3000000
 1716580   300.49691   0.6366403   0.3497732  20.0000000   0.3000000
 1716600   300.50056   0.6362486   0.3495656  20.0000000   0.3000000
 1716620   300.50421   0.6358934   0.3493806  20.0000000   0.3000000
 1716640   300.50785   0.6356031   0.3492345  20.0000000   0.3000000
 1716660   300.51150   0.6353976   0.3491384  20.0000000   0.3000000
 1716680   300.51515   0.6352817   0.3490945  20.0000000   0.3000000
 1716700   300.51880   0.6352408   0.3490933  20.0000000   0.3000000
 1716720   300.52244   0.6352492   0.3491179  20.0000000   0.3000000
 1716740   300.52609   0.6352719   0.3491473  20.0000000   0.3000000
 1716760   300.52974   0.6352777   0.3491636  20.0000000   0.3000000
 1716780   300.53339   0.6352428   0.3491532  20.0000000   0.3000000
 1716800   300.53703   0.6351550   0.3491094  20.0000000   0.3000000
 1716820   300.54068   0.6350097   0.3490317  20.0000000   0.3000000
 1716840   300.54433   0.6348120   0.3489239  20.0000000   0.3000000
 1716860   300.54798   0.6345728   0.3487935  20.0000000   0.3000000
 1716880   300.55162   0.6343066   0.3486499  20.0000000   0.3000000
 1716900   300.55527   0.6340277   0.3485022  20.0000000   0.3000000
 1716920   300.55892   0.6337479   0.3483575  20.0000000   0.3000000
 1716940   300.56257   0.6334740   0.3482196  20.0000000   0.3000000
 1716960   300.56622   0.6332078   0.3480892  20.0000000   0.3000000
 1716980   300.56986   0.6329477   0.3479648  20.0000000   0.3000000
 1717000   300.57351   0.6326917   0.3478448  20.0000000   0.3000000
 1717020   300.57716   0.6324392   0.3477284  20.0000000   0.3000000
 1717040   300.58081   0.6321929   0.3476171  20.0000000   0.3000000
 1717060   300.58446   0.6319590   0.3475141  20.0000000   0.3000000
 1717080   300.58811   0.6317461   0.3474244  20.0000000   0.3000000
 1717100   300.59175   0.6315642   0.3473534  20.0000000   0.3000000
 1717120   300.59540   0.6314222   0.3473053  20.0000000   0.3000000
 1717140   300.59905   0.6313242   0.3472820  20.0000000   0.3000000
 1717160   300.60270   0.6312676   0.3472811  20.0000000   0.3000000
 1717180   300.60635   0.6312419   0.3472958  20.0000000   0.3000000
 1717200   300.61000   0.6312304   0.3473161  20.0000000   0.3000000
 1717220   300.61365   0.6312129   0.3473307  20.0000000   0.3000000
 1717240   300.61730   0.6311721   0.3473300  20.0000000   0.3000000
 1717260   300.62094   0.6310963   0.3473083  20.0000000   0.3000000
 1717280   300.62459   0.6309797   0.3472630  20.0000000   0.3000000
 1717300   300.62824   0.6308217   0.3471947  20.0000000   0.3000000
 1717320   300.63189   0.6306254   0.3471056  20.0000000   0.3000000
 1717340   300.63554   0.6303945   0.3469980  20.0000000   0.3000000
 1717360   300.63919   0.6301321   0.3468739  20.0000000   0.3000000
 1717380   300.64284   0.6298417   0.3467353  20.0000000   0.3000000
 1717400   300.64649   0.6295285   0.3465854  20.0000000   0.3000000
 1717420   300.65014   0.6292018   0.3464296  20.0000000   0.3000000
 1717440   300.65379   0.6288764   0.3462765  20.0000000   0.3000000
 1717460   300.65744   0.6285729   0.3461378  20.0000000   0.3000000
 1717480   300.66109   0.6283172   0.3460281  20.0000000   0.3000000
 1717500   300.66474   0.6281377   0.3459630  20.0000000   0.3000000
 1717520   300.66839   0.6280611   0.3459565  20.0000000   0.3000000
 1717540   300.67204   0.6281024   0.3460175  20.0000000   0.3000000
 1717560   300.67569   0.6282631   0.3461443  20.0000000   0.3000000
 1717580   300.67934   0.6285211   0.3463238  20.0000000   0.3000000
 1717600   300.68299   0.6288383   0.3465337  20.0000000   0.3000000
 1717620   300.68664   0.6291655   0.3467460  20.0000000   0.3000000
 1717640   300.69029   0.6294545   0.3469337  20.0000000   0.3000000
 1717660   300.69394   0.6296675   0.3470762  20.0000000   0.3000000
 1717680   300.69759   0.6297844   0.3471627  20.0000000   0.3000000
 1717700   300.70124   0.6297998   0.3471927  20.0000000   0.3000000
 1717720   300.70489   0.6297291   0.3471760  20.0000000   0.3000000
 1717740   300.70854   0.6296007   0.3471301  20.0000000   0.3000000
 1717760   300.71219   0.6294513   0.3470763  20.0000000   0.3000000
 1717780   300.71584   0.6293179   0.3470355  20.0000000   0.3000000
 1717800   300.71949   0.6292294   0.3470233  20.0000000   0.3000000
 1717820   300.72314   0.6291995   0.3470460  20.0000000   0.3000000
 1717840   300.72679   0.6292232   0.3470994  20.0000000   0.3000000
 1717860   300.73044   0.6292793   0.3471705  20.0000000   0.3000000
 1717880   300.73409   0.6293374   0.3472416  20.0000000   0.3000000
 1717900   300.73774   0.6293678   0.3472959  20.0000000   0.3000000
 1717920   300.74139   0.6293509   0.3473230  20.0000000   0.3000000
 1717940   300.74504   0.6292819   0.3473208  20.0000000   0.3000000
 1717960   300.74869   0.6291693   0.3472946  20.0000000   0.3000000
 1717980   300.75234   0.6290294   0.3472539  20.0000000   0.3000000
 1718000   300.75599   0.6288793   0.3472083  20.0000000   0.3000000
 1718020   300.75964   0.6287330   0.3471660  20.0000000   0.3000000
 1718040   300.76329   0.6286016   0.3471331  20.0000000   0.3000000
 1718060   300.76695   0.6284955   0.3471158  20.0000000   0.3000000
 1718080   300.77060   0.6284255   0.3471201  20.0000000   0.3000000
 1718100   300.77425   0.6284003   0.3471509  20.0000000   0.3000000
 1718120   300.77790   0.6284226   0.3472093  20.0000000   0.3000000
 1718140   300.78155   0.6284841   0.3472902  20.0000000   0.3000000
 1718160   300.78520   0.6285689   0.3473843  20.0000000   0.3000000
 1718180   300.78885   0.6286589   0.3474809  20.0000000   0.3000000
 1718200   300.79250   0.6287409   0.3475726  20.0000000   0.3000000
 1718220   300.79615   0.6288118   0.3476579  20.0000000   0.3000000
 1718240   300.79980   0.6288783   0.3477408  20.0000000   0.3000000
 1718260   300.80346   0.6289512   0.3478273  20.0000000   0.3000000
 1718280   300.80711   0.6290375   0.3479211  20.0000000   0.3000000
 1718300   300.81076   0.6291343   0.3480196  20.0000000   0.3000000
 1718320   300.81441   0.6292282   0.3481149  20.0000000   0.3000000
 1718340   300.81806   0.6293017   0.3481970  20.0000000   0.3000000
 1718360   300.82171   0.6293409   0.3482589  20.0000000   0.3000000
 1718380   300.82537   0.6293411   0.3482989  20.0000000   0.3000000
 1718400   300.82902   0.6293090   0.3483217  20.0000000   0.3000000
 1718420   300.83267   0.6292583   0.3483353  20.0000000   0.3000000
 1718440   300.83632   0.6292039   0.3483477  20.0000000   0.3000000
 1718460   300.83997   0.6291556   0.3483638  20.0000000   0.3000000
 1718480   300.84363   0.6291147   0.3483832  20.0000000   0.3000000
 1718500   300.84728   0.6290759   0.3484025  20.0000000   0.3000000
 1718520   300.85093   0.6290331   0.3484183  20.0000000   0.3000000
 1718540   300.85458   0.6289856   0.3484306  20.0000000   0.3000000
 1718560   300.85824   0.6289411   0.3484442  20.0000000   0.3000000
 1718580   300.86189   0.6289139   0.3484675  20.0000000   0.3000000
 1718600   300.86554   0.6289195   0.3485088  20.0000000   0.3000000
 1718620   300.86919   0.6289684   0.3485735  20.0000000   0.3000000
 1718640   300.87285   0.6290579   0.3486595  20.0000000   0.3000000
 1718660   300.87650   0.6291755   0.3487590  20.0000000   0.3000000
 1718680   300.88015   0.6293036   0.3488618  20.0000000   0.3000000
 1718700   300.88381   0.6294267   0.3489597  20.0000000   0.3000000
 1718720   300.88746   0.6295364   0.3490485  20.0000000   0.3000000
 1718740   300.89111   0.6296324   0.3491288  20.0000000   0.3000000
 1718760   300.89476   0.6297204   0.3492046  20.0000000   0.3000000
 1718780   300.89842   0.6298093   0.3492813  20.0000000   0.3000000
 1718800   300.90207   0.6299078   0.3493641  20.0000000   0.3000000
 1718820   300.90572   0.6300216   0.3494561  20.0000000   0.3000000
 1718840   300.90938   0.6301515   0.3495575  20.0000000   0.3000000
 1718860   300.91303   0.6302936   0.3496656  20.0000000   0.3000000
 1718880   300.91668   0.6304402   0.3497756  20.0000000   0.3000000
 1718900   300.92034   0.6305827   0.3498823  20.0000000   0.3000000
 1718920   300.92399   0.6307133   0.3499813  20.0000000   0.3000000
 1718940   300.92764   0.6308279   0.3500704  20.0000000   0.3000000
 1718960   300.93130   0.6309256   0.3501494  20.0000000   0.3000000
 1718980   300.93495   0.6310090   0.3502204  20.0000000   0.3000000
 1719000   300.93861   0.6310830   0.3502864  20.0000000   0.3000000
 1719020   300.94226   0.6311528   0.3503503  20.0000000   0.3000000
 1719040   300.94591   0.6312230   0.3504148  20.0000000   0.3000000
 1719060   300.94957   0.6312959   0.3504808  20.0000000   0.3000000
 1719080   300.95322   0.6313721   0.3505482  20.0000000   0.3000000
 1719100   300.95688   0.6314504   0.3506159  20.0000000   0.3000000
 1719120   300.96053   0.6315296   0.3506828  20.0000000   0.3000000
 1719140   300.96418   0.6316092   0.3507485  20.0000000   0.3000000
 1719160   300.96784   0.6316906   0.3508140  20.0000000   0.3000000
 1719180   300.97149   0.6317758   0.3508805  20.0000000   0.3000000
 1719200   300.97515   0.6318663   0.3509489  20.0000000   0.3000000
 1719220   300.97880   0.6319613   0.3510188  20.0000000   0.3000000
 1719240   300.98245   0.6320581   0.3510886  20.0000000   0.3000000
 1719260   300.98611   0.6321528   0.3511559  20.0000000   0.3000000
 1719280   300.98976   0.6322422   0.3512188  20.0000000   0.3000000
 1719300   300.99342   0.6323252   0.3512771  20.0000000   0.3000000
 1719320   300.99707   0.6324032   0.3513317  20.0000000   0.3000000
 1719340   301.00073   0.6324789   0.3513844  20.0000000   0.3000000
 1719360   301.00438   0.6325549   0.3514368  20.0000000   0.3000000
 1719380   301.00804   0.6326327   0.3514898  20.0000000   0.3000000
 1719400   301.01169   0.6327119   0.3515429  20.0000000   0.3000000
 1719420   301.01535   0.6327910   0.3515950  20.0000000   0.3000000
 1719440   301.01900   0.6328674   0.3516444  20.0000000   0.3000000
 1719460   301.02266   0.6329385   0.3516899  20.0000000   0.3000000
 1719480   301.02631   0.6330033   0.3517311  20.0000000   0.3000000
 1719500   301.02997   0.6330629   0.3517689  20.0000000   0.3000000
 1719520   301.03362   0.6331218   0.3518060  20.0000000   0.3000000
 1719540   301.03728   0.6331864   0.3518461  20.0000000   0.3000000
 1719560   301.04093   0.6332627   0.3518922  20.0000000   0.3000000
 1719580   301.04459   0.6333532   0.3519455  20.0000000   0.3000000
 1719600   301.04824   0.6334550   0.3520041  20.0000000   0.3000000
 1719620   301.05190   0.6335603   0.3520633  20.0000000   0.3000000
 1719640   301.05555   0.6336603   0.3521184  20.0000000   0.3000000
 1719660   301.05921   0.6337492   0.3521662  20.0000000   0.3000000
 1719680   301.06287   0.6338272   0.3522070  20.0000000   0.3000000
 1719700   301.06652   0.6339012   0.3522447  20.0000000   0.3000000
 1719720   301.07018   0.6339815   0.3522848  20.0000000   0.3000000
 1719740   301.07383   0.6340778   0.3523322  20.0000000   0.3000000
 1719760   301.07749   0.6341956   0.3523892  20.0000000   0.3000000
 1719780   301.08114   0.6343340   0.3524551  20.0000000   0.3000000
 1719800   301.08480   0.6344886   0.3525268  20.0000000   0.3000000
 1719820   301.08846   0.6346536   0.3526014  20.0000000   0.3000000
 1719840   301.09211   0.6348261   0.3526773  20.0000000   0.3000000
 1719860   301.09577   0.6350064   0.3527553  20.0000000   0.3000000
 1719880   301.09942   0.6351988   0.3528378  20.0000000   0.3000000
 1719900   301.10308   0.6354085   0.3529280  20.0000000   0.3000000
 1719920   301.10674   0.6356399   0.3530284  20.0000000   0.3000000
 1719940   301.11039   0.6358950   0.3531398  20.0000000   0.3000000
 1719960   301.11405   0.6361721   0.3532611  20.0000000   0.3000000
 1719980   301.11771   0.6364671   0.3533900  20.0000000   0.3000000
 1720000   301.12136   0.6367745   0.3535232  20.0000000   0.3000000
 1720020   301.12502   0.6370894   0.3536580  20.0000000   0.3000000
 1720040   301.12868   0.6374083   0.3537925  20.0000000   0.3000000
 1720060   301.13234   0.6377300   0.3539261  20.0000000   0.3000000
 1720080   301.13599   0.6380552   0.3540594  20.0000000   0.3000000
 1720100   301.13965   0.6383860   0.3541937  20.0000000   0.3000000
 1720120   301.14331   0.6387247   0.3543307  20.0000000   0.3000000
 1720140   301.14697   0.6390734   0.3544718  20.0000000   0.3000000
 1720160   301.15062   0.6394330   0.3546180  20.0000000   0.3000000
 1720180   301.15428   0.6398034   0.3547696  20.0000000   0.3000000
 1720200   301.15794   0.6401834   0.3549265  20.0000000   0.3000000
 1720220   301.16160   0.6405714   0.3550880  20.0000000   0.3000000
 1720240   301.16525   0.6409656   0.3552534  20.0000000   0.3000000
 1720260   301.16891   0.6413646   0.3554222  20.0000000   0.3000000
 1720280   301.17257   0.6417676   0.3555940  20.0000000   0.3000000
 1720300   301.17623   0.6421747   0.3557687  20.0000000   0.3000000
 1720320   301.17989   0.6425861   0.3559465  20.0000000   0.3000000
 1720340   301.18355   0.6430024   0.3561277  20.0000000   0.3000000
 1720360   301.18721   0.6434240   0.3563122  20.0000000   0.3000000
 1720380   301.19086   0.6438509   0.3565002  20.0000000   0.3000000
 1720400   301.19452   0.6442826   0.3566914  20.0000000   0.3000000
 1720420   301.19818   0.6447180   0.3568854  20.0000000   0.3000000
 1720440   301.20184   0.6451556   0.3570814  20.0000000   0.3000000
 1720460   301.20550   0.6455932   0.3572788  20.0000000   0.3000000
 1720480   301.20916   0.6460289   0.3574766  20.0000000   0.3000000
 1720500   301.21282   0.6464604   0.3576741  20.0000000   0.3000000
 1720520   301.21648   0.6468861   0.3578706  20.0000000   0.3000000
 1720540   301.22014   0.6473045   0.3580655  20.0000000   0.3000000
 1720560   301.22380   0.6477147   0.3582586  20.0000000   0.3000000
 1720580   301.22746   0.6481165   0.3584496  20.0000000   0.3000000
 1720600   301.23112   0.6485097   0.3586384  20.0000000   0.3000000
 1720620   301.23478   0.6488949   0.3588252  20.0000000   0.3000000
 1720640   301.23844   0.6492723   0.3590099  20.0000000   0.3000000
 1720660   301.24210   0.6496425   0.3591926  20.0000000   0.3000000
 1720680   301.24576   0.6500058   0.3593732  20.0000000   0.3000000
 1720700   301.24942   0.6503625   0.3595516  20.0000000   0.3000000
 1720720   301.25308   0.6507125   0.3597277  20.0000000   0.3000000
 1720740   301.25674   0.6510557   0.3599014  20.0000000   0.3000000
 1720760   301.26041   0.6513920   0.3600724  20.0000000   0.3000000
 1720780   301.26407   0.6517211   0.3602406  20.0000000   0.3000000
 1720800   301.26773   0.6520428   0.3604060  20.0000000   0.3000000
 1720820   301.27139   0.6523571   0.3605685  20.0000000   0.3000000
 1720840   301.27505   0.6526643   0.3607282  20.0000000   0.3000000
 1720860   301.27871   0.6529648   0.3608851  20.0000000   0.3000000
 1720880   301.28237   0.6532590   0.3610396  20.0000000   0.3000000
 1720900   301.28604   0.6535475   0.3611916  20.0000000   0.3000000
 1720920   301.28970   0.6538309   0.3613415  20.0000000   0.3000000
 1720940   301.29336   0.6541096   0.3614892  20.0000000   0.3000000
 1720960   301.29702   0.6543841   0.3616350  20.0000000   0.3000000
 1720980   301.30068   0.6546546   0.3617789  20.0000000   0.3000000
 1721000   301.30435   0.6549215   0.3619210  20.0000000   0.3000000
 1721020   301.30801   0.6551851   0.3620613  20.0000000   0.3000000
 1721040   301.31167   0.6554455   0.3621999  20.0000000   0.3000000
 1721060   301.31533   0.6557032   0.3623369  20.0000000   0.3000000
 1721080   301.31899   0.6559583   0.3624723  20.0000000   0.3000000
 1721100   301.32266   0.6562111   0.3626062  20.0000000   0.3000000
 1721120   301.32632   0.6564617   0.3627386  20.0000000   0.3000000
 1721140   301.32998   0.6567101   0.3628695  20.0000000   0.3000000
 1721160   301.33365   0.6569566   0.3629990  20.0000000   0.3000000
 1721180   301.33731   0.6572012   0.3631271  20.0000000   0.3000000
 1721200   301.34097   0.6574440   0.3632538  20.0000000   0.3000000
 1721220   301.34464   0.6576851   0.3633791  20.0000000   0.3000000
 1721240   301.34830   0.6579247   0.3635031  20.0000000   0.3000000
 1721260   301.35196   0.6581629   0.3636258  20.0000000   0.3000000
 1721280   301.35563   0.6583999   0.3637472  20.0000000   0.3000000
 1721300   301.35929   0.6586357   0.3638674  20.0000000   0.3000000
 1721320   301.36296   0.6588705   0.3639862  20.0000000   0.3000000
 1721340   301.36662   0.6591043   0.3641037  20.0000000   0.3000000
 1721360   301.37028   0.6593372   0.3642199  20.0000000   0.3000000
 1721380   301.37395   0.6595692   0.3643348  20.0000000   0.3000000
 1721400   301.37761   0.6598002   0.3644484  20.0000000   0.3000000
 1721420   301.38128   0.6600303   0.3645605  20.0000000   0.3000000
 1721440   301.38494   0.6602595   0.3646713  20.0000000   0.3000000
 1721460   301.38861   0.6604878   0.3647807  20.0000000   0.3000000
 1721480   301.39227   0.6607153   0.3648887  20.0000000   0.3000000
 1721500   301.39594   0.6609421   0.3649952  20.0000000   0.3000000
 1721520   301.39960   0.6611685   0.3651004  20.0000000   0.3000000
 1721540   301.40327   0.6613944   0.3652042  20.0000000   0.3000000
 1721560   301.40694   0.6616201   0.3653067  20.0000000   0.3000000
 1721580   301.41060   0.6618456   0.3654078  20.0000000   0.3000000
 1721600   301.41427   0.6620710   0.3655077  20.0000000   0.3000000
 1721620   301.41793   0.6622963   0.3656063  20.0000000   0.3000000
 1721640   301.42160   0.6625213   0.3657036  20.0000000   0.3000000
 1721660   301.42527   0.6627464   0.3657997  20.0000000   0.3000000
 1721680   301.42893   0.6629711   0.3658946  20.0000000   0.3000000
 1721700   301.43260   0.6631952   0.3659881  20.0000000   0.3000000
 1721720   301.43627   0.6634189   0.3660803  20.0000000   0.3000000
 1721740   301.43993   0.6636421   0.3661713  20.0000000   0.3000000
 1721760   301.44360   0.6638649   0.3662612  20.0000000   0.3000000
 1721780   301.44727   0.6640876   0.3663499  20.0000000   0.3000000
 1721800   301.45094   0.6643102   0.3664375  20.0000000   0.3000000
 1721820   301.45460   0.6645329   0.3665242  20.0000000   0.3000000
 1721840   301.45827   0.6647561   0.3666100  20.0000000   0.3000000
 1721860   301.46194   0.6649798   0.3666949  20.0000000   0.3000000
 1721880   301.46561   0.6652043   0.3667789  20.0000000   0.3000000
 1721900   301.46928   0.6654298   0.3668622  20.0000000   0.3000000
 1721920   301.47295   0.6656563   0.3669447  20.0000000   0.3000000
 1721940   301.47661   0.6658838   0.3670265  20.0000000   0.3000000
 1721960   301.48028   0.6661133   0.3671076  20.0000000   0.3000000
 1721980   301.48395   0.6663444   0.3671881  20.0000000   0.3000000
 1722000   301.48762   0.6665770   0.3672678  20.0000000   0.3000000
 1722020   301.49129   0.6668110   0.3673468  20.0000000   0.3000000
 1722040   301.49496   0.6670464   0.3674251  20.0000000   0.3000000
