   n        time         Cl         Cd
    1140     0.22743   0.0020792   0.0010113
    1160     0.23145   0.0021488   0.0010488
    1180     0.23546   0.0022193   0.0010867
    1200     0.23947   0.0022910   0.0011252
    1220     0.24348   0.0023636   0.0011642
    1240     0.24750   0.0024373   0.0012037
    1260     0.25151   0.0025121   0.0012437
    1280     0.25552   0.0025878   0.0012842
    1300     0.25954   0.0026646   0.0013252
    1320     0.26355   0.0027424   0.0013666
    1340     0.26756   0.0028213   0.0014086
    1360     0.27157   0.0029011   0.0014511
    1380     0.27559   0.0029819   0.0014940
    1400     0.27960   0.0030637   0.0015374
    1420     0.28361   0.0031465   0.0015813
    1440     0.28763   0.0032303   0.0016257
    1460     0.29164   0.0033151   0.0016705
    1480     0.29565   0.0034008   0.0017158
    1500     0.29966   0.0034875   0.0017616
    1520     0.30368   0.0035752   0.0018078
    1540     0.30769   0.0036638   0.0018545
    1560     0.31170   0.0037533   0.0019016
    1580     0.31572   0.0038439   0.0019492
    1600     0.31973   0.0039353   0.0019972
    1620     0.32374   0.0040277   0.0020456
    1640     0.32776   0.0041210   0.0020945
    1660     0.33177   0.0042152   0.0021438
    1680     0.33578   0.0043103   0.0021935
    1700     0.33979   0.0044064   0.0022437
    1720     0.34381   0.0045034   0.0022943
    1740     0.34782   0.0046012   0.0023453
    1760     0.35183   0.0047000   0.0023967
    1780     0.35585   0.0047996   0.0024485
    1800     0.35986   0.0049001   0.0025008
    1820     0.36387   0.0050015   0.0025534
    1840     0.36788   0.0051038   0.0026065
    1860     0.37190   0.0052069   0.0026599
    1880     0.37591   0.0053109   0.0027137
    1900     0.37992   0.0054157   0.0027680
    1920     0.38394   0.0055214   0.0028226
    1940     0.38795   0.0056279   0.0028776
    1960     0.39196   0.0057353   0.0029330
    1980     0.39597   0.0058435   0.0029887
    2000     0.39999   0.0059526   0.0030449
    2020     0.40400   0.0060624   0.0031014
    2040     0.40801   0.0061731   0.0031582
    2060     0.41203   0.0062846   0.0032155
    2080     0.41604   0.0063968   0.0032731
    2100     0.42005   0.0065099   0.0033311
    2120     0.42407   0.0066238   0.0033894
    2140     0.42808   0.0067385   0.0034480
    2160     0.43209   0.0068539   0.0035071
    2180     0.43610   0.0069701   0.0035664
    2200     0.44012   0.0070871   0.0036261
    2220     0.44413   0.0072049   0.0036862
    2240     0.44814   0.0073234   0.0037466
    2260     0.45216   0.0074427   0.0038073
    2280     0.45617   0.0075627   0.0038684
    2300     0.46018   0.0076835   0.0039297
    2320     0.46419   0.0078050   0.0039915
    2340     0.46821   0.0079272   0.0040535
    2360     0.47222   0.0080502   0.0041158
    2380     0.47623   0.0081739   0.0041785
    2400     0.48025   0.0082983   0.0042415
    2420     0.48426   0.0084234   0.0043048
    2440     0.48827   0.0085492   0.0043683
    2460     0.49228   0.0086758   0.0044322
    2480     0.49630   0.0088030   0.0044964
    2500     0.50031   0.0089309   0.0045609
    2520     0.50432   0.0090595   0.0046257
    2540     0.50834   0.0091888   0.0046908
    2560     0.51235   0.0093187   0.0047562
    2580     0.51636   0.0094493   0.0048218
    2600     0.52038   0.0095806   0.0048878
    2620     0.52439   0.0097125   0.0049540
    2640     0.52840   0.0098451   0.0050205
    2660     0.53241   0.0099784   0.0050873
    2680     0.53643   0.0101122   0.0051543
    2700     0.54044   0.0102467   0.0052216
    2720     0.54445   0.0103819   0.0052892
    2740     0.54847   0.0105176   0.0053570
    2760     0.55248   0.0106540   0.0054251
    2780     0.55649   0.0107910   0.0054935
    2800     0.56050   0.0109286   0.0055621
    2820     0.56452   0.0110669   0.0056310
    2840     0.56853   0.0112057   0.0057001
    2860     0.57254   0.0113451   0.0057694
    2880     0.57656   0.0114851   0.0058390
    2900     0.58057   0.0116256   0.0059089
    2920     0.58458   0.0117668   0.0059789
    2940     0.58860   0.0119085   0.0060493
    2960     0.59261   0.0120508   0.0061198
    2980     0.59662   0.0121936   0.0061906
    3000     0.60063   0.0123370   0.0062616
    3020     0.60465   0.0124810   0.0063328
    3040     0.60866   0.0126255   0.0064042
    3060     0.61267   0.0127705   0.0064759
    3080     0.61669   0.0129161   0.0065478
    3100     0.62070   0.0130622   0.0066199
    3120     0.62471   0.0132088   0.0066922
    3140     0.62872   0.0133560   0.0067647
    3160     0.63274   0.0135036   0.0068374
    3180     0.63675   0.0136518   0.0069103
    3200     0.64076   0.0138005   0.0069834
    3220     0.64478   0.0139497   0.0070567
    3240     0.64879   0.0140993   0.0071303
    3260     0.65280   0.0142495   0.0072040
    3280     0.65681   0.0144001   0.0072778
    3300     0.66083   0.0145512   0.0073519
    3320     0.66484   0.0147028   0.0074262
    3340     0.66885   0.0148548   0.0075006
    3360     0.67287   0.0150073   0.0075752
    3380     0.67688   0.0151603   0.0076500
    3400     0.68089   0.0153137   0.0077250
    3420     0.68491   0.0154676   0.0078001
    3440     0.68892   0.0156219   0.0078754
    3460     0.69293   0.0157766   0.0079509
    3480     0.69694   0.0159317   0.0080265
    3500     0.70096   0.0160873   0.0081023
    3520     0.70497   0.0162433   0.0081783
    3540     0.70898   0.0163998   0.0082544
    3560     0.71300   0.0165566   0.0083306
    3580     0.71701   0.0167138   0.0084070
    3600     0.72102   0.0168715   0.0084836
    3620     0.72503   0.0170295   0.0085603
    3640     0.72905   0.0171879   0.0086372
    3660     0.73306   0.0173467   0.0087141
    3680     0.73707   0.0175059   0.0087913
    3700     0.74109   0.0176655   0.0088685
    3720     0.74510   0.0178254   0.0089459
    3740     0.74911   0.0179857   0.0090235
    3760     0.75313   0.0181463   0.0091011
    3780     0.75714   0.0183073   0.0091789
    3800     0.76115   0.0184687   0.0092568
    3820     0.76516   0.0186304   0.0093348
    3840     0.76918   0.0187924   0.0094130
    3860     0.77319   0.0189548   0.0094912
    3880     0.77720   0.0191175   0.0095696
    3900     0.78122   0.0192805   0.0096481
    3920     0.78523   0.0194438   0.0097267
    3940     0.78924   0.0196075   0.0098054
    3960     0.79325   0.0197714   0.0098842
    3980     0.79727   0.0199357   0.0099631
    4000     0.80128   0.0201003   0.0100421
    4020     0.80529   0.0202651   0.0101212
    4040     0.80931   0.0204303   0.0102004
    4060     0.81332   0.0205957   0.0102797
    4080     0.81733   0.0207614   0.0103591
    4100     0.82134   0.0209274   0.0104386
    4120     0.82536   0.0210936   0.0105181
    4140     0.82937   0.0212602   0.0105978
    4160     0.83338   0.0214269   0.0106775
    4180     0.83740   0.0215940   0.0107573
    4200     0.84141   0.0217612   0.0108372
    4220     0.84542   0.0219288   0.0109172
    4240     0.84944   0.0220965   0.0109972
    4260     0.85345   0.0222645   0.0110773
    4280     0.85746   0.0224328   0.0111575
    4300     0.86147   0.0226012   0.0112377
    4320     0.86549   0.0227699   0.0113180
    4340     0.86950   0.0229388   0.0113984
    4360     0.87351   0.0231079   0.0114789
    4380     0.87753   0.0232772   0.0115593
    4400     0.88154   0.0234467   0.0116399
    4420     0.88555   0.0236164   0.0117205
    4440     0.88956   0.0237863   0.0118012
    4460     0.89358   0.0239564   0.0118819
    4480     0.89759   0.0241267   0.0119626
    4500     0.90160   0.0242972   0.0120434
    4520     0.90562   0.0244678   0.0121243
    4540     0.90963   0.0246386   0.0122051
    4560     0.91364   0.0248096   0.0122861
    4580     0.91766   0.0249807   0.0123670
    4600     0.92167   0.0251520   0.0124480
    4620     0.92568   0.0253234   0.0125291
    4640     0.92969   0.0254950   0.0126102
    4660     0.93371   0.0256667   0.0126913
    4680     0.93772   0.0258385   0.0127724
    4700     0.94173   0.0260105   0.0128535
    4720     0.94575   0.0261827   0.0129347
    4740     0.94976   0.0263549   0.0130159
    4760     0.95377   0.0265273   0.0130972
    4780     0.95778   0.0266997   0.0131784
    4800     0.96180   0.0268723   0.0132597
    4820     0.96581   0.0270450   0.0133410
    4840     0.96982   0.0272178   0.0134223
    4860     0.97384   0.0273907   0.0135036
    4880     0.97785   0.0275637   0.0135849
    4900     0.98186   0.0277368   0.0136662
    4920     0.98588   0.0279100   0.0137476
    4940     0.98989   0.0280832   0.0138289
    4960     0.99390   0.0282565   0.0139103
    4980     0.99791   0.0284299   0.0139916
    5000     1.00193   0.0286034   0.0140730
    5020     1.00594   0.0287769   0.0141544
    5040     1.00995   0.0289505   0.0142357
    5060     1.01397   0.0291242   0.0143171
    5080     1.01798   0.0292979   0.0143984
    5100     1.02199   0.0294716   0.0144798
    5120     1.02601   0.0296454   0.0145611
    5140     1.03002   0.0298192   0.0146424
    5160     1.03403   0.0299931   0.0147237
    5180     1.03804   0.0301670   0.0148050
    5200     1.04206   0.0303409   0.0148863
    5220     1.04607   0.0305149   0.0149676
    5240     1.05008   0.0306889   0.0150489
    5260     1.05410   0.0308629   0.0151301
    5280     1.05811   0.0310369   0.0152113
    5300     1.06212   0.0312109   0.0152925
    5320     1.06613   0.0313849   0.0153737
    5340     1.07015   0.0315590   0.0154549
    5360     1.07416   0.0317330   0.0155360
    5380     1.07817   0.0319071   0.0156171
    5400     1.08219   0.0320811   0.0156982
    5420     1.08620   0.0322551   0.0157793
    5440     1.09021   0.0324291   0.0158603
    5460     1.09423   0.0326031   0.0159414
    5480     1.09824   0.0327771   0.0160223
    5500     1.10225   0.0329511   0.0161033
    5520     1.10626   0.0331250   0.0161842
    5540     1.11028   0.0332989   0.0162651
    5560     1.11429   0.0334728   0.0163460
    5580     1.11830   0.0336466   0.0164268
    5600     1.12232   0.0338204   0.0165076
    5620     1.12633   0.0339942   0.0165883
    5640     1.13034   0.0341679   0.0166690
    5660     1.13436   0.0343416   0.0167497
    5680     1.13837   0.0345153   0.0168304
    5700     1.14238   0.0346889   0.0169110
    5720     1.14639   0.0348624   0.0169915
    5740     1.15041   0.0350359   0.0170720
    5760     1.15442   0.0352094   0.0171525
    5780     1.15843   0.0353827   0.0172329
    5800     1.16245   0.0355561   0.0173133
    5820     1.16646   0.0357293   0.0173937
    5840     1.17047   0.0359025   0.0174740
    5860     1.17448   0.0360757   0.0175543
    5880     1.17850   0.0362487   0.0176345
    5900     1.18251   0.0364217   0.0177146
    5920     1.18652   0.0365947   0.0177948
    5940     1.19054   0.0367675   0.0178748
    5960     1.19455   0.0369403   0.0179549
    5980     1.19856   0.0371130   0.0180348
    6000     1.20258   0.0372856   0.0181148
    6020     1.20659   0.0374582   0.0181946
    6040     1.21060   0.0376306   0.0182745
    6060     1.21461   0.0378030   0.0183542
    6080     1.21863   0.0379753   0.0184340
    6100     1.22264   0.0381475   0.0185136
    6120     1.22665   0.0383196   0.0185932
    6140     1.23067   0.0384916   0.0186728
    6160     1.23468   0.0386635   0.0187523
    6180     1.23869   0.0388354   0.0188318
    6200     1.24271   0.0390071   0.0189112
    6220     1.24672   0.0391787   0.0189905
    6240     1.25073   0.0393503   0.0190698
    6260     1.25474   0.0395217   0.0191490
    6280     1.25876   0.0396931   0.0192282
    6300     1.26277   0.0398643   0.0193073
    6320     1.26678   0.0400354   0.0193864
    6340     1.27080   0.0402065   0.0194653
    6360     1.27481   0.0403774   0.0195443
    6380     1.27882   0.0405482   0.0196232
    6400     1.28284   0.0407189   0.0197020
    6420     1.28685   0.0408895   0.0197807
    6440     1.29086   0.0410600   0.0198594
    6460     1.29487   0.0412303   0.0199381
    6480     1.29889   0.0414006   0.0200167
    6500     1.30290   0.0415707   0.0200952
    6520     1.30691   0.0417407   0.0201736
    6540     1.31093   0.0419106   0.0202520
    6560     1.31494   0.0420804   0.0203303
    6580     1.31895   0.0422501   0.0204086
    6600     1.32297   0.0424196   0.0204868
    6620     1.32698   0.0425891   0.0205649
    6640     1.33099   0.0427584   0.0206430
    6660     1.33500   0.0429276   0.0207210
    6680     1.33902   0.0430966   0.0207990
    6700     1.34303   0.0432656   0.0208768
    6720     1.34704   0.0434344   0.0209547
    6740     1.35106   0.0436030   0.0210324
    6760     1.35507   0.0437716   0.0211101
    6780     1.35908   0.0439400   0.0211877
    6800     1.36310   0.0441083   0.0212653
    6820     1.36711   0.0442765   0.0213427
    6840     1.37112   0.0444445   0.0214201
    6860     1.37513   0.0446124   0.0214975
    6880     1.37915   0.0447802   0.0215748
    6900     1.38316   0.0449479   0.0216520
    6920     1.38717   0.0451154   0.0217291
    6940     1.39119   0.0452828   0.0218062
    6960     1.39520   0.0454500   0.0218832
    6980     1.39921   0.0456172   0.0219602
    7000     1.40323   0.0457843   0.0220371
    7020     1.40724   0.0459512   0.0221140
    7040     1.41125   0.0461180   0.0221907
    7060     1.41527   0.0462847   0.0222674
    7080     1.41928   0.0464512   0.0223441
    7100     1.42329   0.0466176   0.0224206
    7120     1.42730   0.0467838   0.0224971
    7140     1.43132   0.0469499   0.0225735
    7160     1.43533   0.0471158   0.0226499
    7180     1.43934   0.0472817   0.0227262
    7200     1.44336   0.0474473   0.0228024
    7220     1.44737   0.0476129   0.0228785
    7240     1.45138   0.0477783   0.0229546
    7260     1.45540   0.0479435   0.0230306
    7280     1.45941   0.0481087   0.0231065
    7300     1.46342   0.0482737   0.0231824
    7320     1.46743   0.0484385   0.0232582
    7340     1.47145   0.0486031   0.0233339
    7360     1.47546   0.0487676   0.0234095
    7380     1.47947   0.0489320   0.0234851
    7400     1.48349   0.0490962   0.0235605
    7420     1.48750   0.0492603   0.0236360
    7440     1.49151   0.0494242   0.0237113
    7460     1.49553   0.0495880   0.0237866
    7480     1.49954   0.0497516   0.0238618
    7500     1.50355   0.0499150   0.0239369
    7520     1.50757   0.0500782   0.0240120
    7540     1.51158   0.0502414   0.0240869
    7560     1.51559   0.0504044   0.0241618
    7580     1.51960   0.0505673   0.0242366
    7600     1.52362   0.0507300   0.0243114
    7620     1.52763   0.0508925   0.0243860
    7640     1.53164   0.0510551   0.0244606
    7660     1.53566   0.0512175   0.0245352
    7680     1.53967   0.0513798   0.0246097
    7700     1.54368   0.0515419   0.0246841
    7720     1.54770   0.0517040   0.0247585
    7740     1.55171   0.0518659   0.0248328
    7760     1.55572   0.0520276   0.0249071
    7780     1.55974   0.0521892   0.0249812
    7800     1.56375   0.0523507   0.0250553
    7820     1.56776   0.0525120   0.0251294
    7840     1.57177   0.0526732   0.0252034
    7860     1.57579   0.0528342   0.0252773
    7880     1.57980   0.0529951   0.0253511
    7900     1.58381   0.0531558   0.0254248
    7920     1.58783   0.0533163   0.0254984
    7940     1.59184   0.0534768   0.0255720
    7960     1.59585   0.0536370   0.0256455
    7980     1.59987   0.0537972   0.0257189
    8000     1.60388   0.0539571   0.0257923
    8020     1.60789   0.0541170   0.0258656
    8040     1.61191   0.0542767   0.0259388
    8060     1.61592   0.0544362   0.0260120
    8080     1.61993   0.0545957   0.0260850
    8100     1.62394   0.0547549   0.0261581
    8120     1.62796   0.0549140   0.0262309
    8140     1.63197   0.0550731   0.0263038
    8160     1.63598   0.0552320   0.0263766
    8180     1.64000   0.0553908   0.0264494
    8200     1.64401   0.0555495   0.0265221
    8220     1.64802   0.0557080   0.0265947
    8240     1.65204   0.0558665   0.0266672
    8260     1.65605   0.0560247   0.0267397
    8280     1.66006   0.0561829   0.0268121
    8300     1.66408   0.0563409   0.0268845
    8320     1.66809   0.0564988   0.0269568
    8340     1.67210   0.0566565   0.0270290
    8360     1.67611   0.0568142   0.0271012
    8380     1.68013   0.0569716   0.0271733
    8400     1.68414   0.0571290   0.0272453
    8420     1.68815   0.0572861   0.0273172
    8440     1.69217   0.0574432   0.0273891
    8460     1.69618   0.0576001   0.0274609
    8480     1.70019   0.0577569   0.0275326
    8500     1.70421   0.0579135   0.0276043
    8520     1.70822   0.0580700   0.0276759
    8540     1.71223   0.0582264   0.0277474
    8560     1.71625   0.0583827   0.0278188
    8580     1.72026   0.0585388   0.0278902
    8600     1.72427   0.0586948   0.0279615
    8620     1.72829   0.0588506   0.0280328
    8640     1.73230   0.0590063   0.0281039
    8660     1.73631   0.0591620   0.0281751
    8680     1.74032   0.0593175   0.0282461
    8700     1.74434   0.0594729   0.0283171
    8720     1.74835   0.0596281   0.0283881
    8740     1.75236   0.0597833   0.0284589
    8760     1.75638   0.0599383   0.0285298
    8780     1.76039   0.0600932   0.0286005
    8800     1.76440   0.0602480   0.0286712
    8820     1.76842   0.0604026   0.0287418
    8840     1.77243   0.0605572   0.0288124
    8860     1.77644   0.0607116   0.0288828
    8880     1.78046   0.0608659   0.0289533
    8900     1.78447   0.0610201   0.0290237
    8920     1.78848   0.0611741   0.0290940
    8940     1.79250   0.0613280   0.0291642
    8960     1.79651   0.0614818   0.0292343
    8980     1.80052   0.0616355   0.0293044
    9000     1.80453   0.0617891   0.0293745
    9020     1.80855   0.0619425   0.0294445
    9040     1.81256   0.0620958   0.0295144
    9060     1.81657   0.0622490   0.0295842
    9080     1.82059   0.0624021   0.0296540
    9100     1.82460   0.0625551   0.0297237
    9120     1.82861   0.0627079   0.0297934
    9140     1.83263   0.0628606   0.0298630
    9160     1.83664   0.0630133   0.0299325
    9180     1.84065   0.0631658   0.0300019
    9200     1.84467   0.0633182   0.0300713
    9220     1.84868   0.0634705   0.0301407
    9240     1.85269   0.0636227   0.0302100
    9260     1.85671   0.0637747   0.0302792
    9280     1.86072   0.0639267   0.0303484
    9300     1.86473   0.0640786   0.0304175
    9320     1.86874   0.0642304   0.0304866
    9340     1.87276   0.0643820   0.0305556
    9360     1.87677   0.0645336   0.0306245
    9380     1.88078   0.0646850   0.0306934
    9400     1.88480   0.0648364   0.0307622
    9420     1.88881   0.0649876   0.0308310
    9440     1.89282   0.0651388   0.0308997
    9460     1.89684   0.0652898   0.0309683
    9480     1.90085   0.0654408   0.0310369
    9500     1.90486   0.0655916   0.0311055
    9520     1.90888   0.0657423   0.0311739
    9540     1.91289   0.0658930   0.0312424
    9560     1.91690   0.0660435   0.0313107
    9580     1.92092   0.0661939   0.0313790
    9600     1.92493   0.0663443   0.0314473
    9620     1.92894   0.0664945   0.0315155
    9640     1.93295   0.0666446   0.0315836
    9660     1.93697   0.0667947   0.0316517
    9680     1.94098   0.0669446   0.0317197
    9700     1.94499   0.0670945   0.0317877
    9720     1.94901   0.0672442   0.0318556
    9740     1.95302   0.0673939   0.0319234
    9760     1.95703   0.0675435   0.0319912
    9780     1.96105   0.0676929   0.0320590
    9800     1.96506   0.0678423   0.0321266
    9820     1.96907   0.0679916   0.0321943
    9840     1.97309   0.0681409   0.0322619
    9860     1.97710   0.0682900   0.0323294
    9880     1.98111   0.0684391   0.0323969
    9900     1.98513   0.0685880   0.0324643
    9920     1.98914   0.0687369   0.0325317
    9940     1.99315   0.0688857   0.0325990
    9960     1.99717   0.0690345   0.0326663
    9980     2.00118   0.0691831   0.0327335
   10000     2.00519   0.0693317   0.0328007
   10020     2.00920   0.0694802   0.0328679
   10040     2.01322   0.0696286   0.0329349
   10060     2.01723   0.0697769   0.0330020
   10080     2.02124   0.0699251   0.0330689
   10100     2.02526   0.0700733   0.0331359
   10120     2.02927   0.0702214   0.0332027
   10140     2.03328   0.0703694   0.0332696
   10160     2.03730   0.0705174   0.0333363
   10180     2.04131   0.0706652   0.0334031
   10200     2.04532   0.0708130   0.0334698
   10220     2.04934   0.0709608   0.0335364
   10240     2.05335   0.0711084   0.0336030
   10260     2.05736   0.0712560   0.0336695
   10280     2.06138   0.0714035   0.0337360
   10300     2.06539   0.0715509   0.0338025
   10320     2.06940   0.0716983   0.0338689
   10340     2.07342   0.0718456   0.0339352
   10360     2.07743   0.0719929   0.0340015
   10380     2.08144   0.0721400   0.0340678
   10400     2.08545   0.0722872   0.0341340
   10420     2.08947   0.0724342   0.0342002
   10440     2.09348   0.0725812   0.0342663
   10460     2.09749   0.0727281   0.0343323
   10480     2.10151   0.0728749   0.0343984
   10500     2.10552   0.0730218   0.0344644
   10520     2.10953   0.0731685   0.0345303
   10540     2.11355   0.0733152   0.0345962
   10560     2.11756   0.0734618   0.0346621
   10580     2.12157   0.0736084   0.0347279
   10600     2.12559   0.0737549   0.0347937
   10620     2.12960   0.0739014   0.0348594
   10640     2.13361   0.0740478   0.0349251
   10660     2.13763   0.0741942   0.0349907
   10680     2.14164   0.0743405   0.0350564
   10700     2.14565   0.0744868   0.0351219
   10720     2.14967   0.0746330   0.0351874
   10740     2.15368   0.0747792   0.0352529
   10760     2.15769   0.0749253   0.0353184
   10780     2.16170   0.0750714   0.0353838
   10800     2.16572   0.0752174   0.0354492
   10820     2.16973   0.0753633   0.0355145
   10840     2.17374   0.0755093   0.0355798
   10860     2.17776   0.0756552   0.0356450
   10880     2.18177   0.0758010   0.0357102
   10900     2.18578   0.0759468   0.0357754
   10920     2.18980   0.0760926   0.0358405
   10940     2.19381   0.0762383   0.0359056
   10960     2.19782   0.0763840   0.0359707
   10980     2.20184   0.0765296   0.0360357
   11000     2.20585   0.0766752   0.0361007
   11020     2.20986   0.0768208   0.0361656
   11040     2.21388   0.0769663   0.0362305
   11060     2.21789   0.0771118   0.0362954
   11080     2.22190   0.0772573   0.0363603
   11100     2.22592   0.0774027   0.0364251
   11120     2.22993   0.0775481   0.0364898
   11140     2.23394   0.0776935   0.0365546
   11160     2.23795   0.0778388   0.0366192
   11180     2.24197   0.0779841   0.0366839
   11200     2.24598   0.0781293   0.0367485
   11220     2.24999   0.0782746   0.0368131
   11240     2.25401   0.0784198   0.0368777
   11260     2.25802   0.0785650   0.0369422
   11280     2.26203   0.0787102   0.0370067
   11300     2.26605   0.0788553   0.0370711
   11320     2.27006   0.0790004   0.0371356
   11340     2.27407   0.0791455   0.0372000
   11360     2.27809   0.0792906   0.0372643
   11380     2.28210   0.0794357   0.0373286
   11400     2.28611   0.0795807   0.0373929
   11420     2.29013   0.0797257   0.0374572
   11440     2.29414   0.0798707   0.0375214
   11460     2.29815   0.0800157   0.0375856
   11480     2.30217   0.0801606   0.0376498
   11500     2.30618   0.0803056   0.0377139
   11520     2.31019   0.0804505   0.0377780
   11540     2.31421   0.0805954   0.0378421
   11560     2.31822   0.0807403   0.0379062
   11580     2.32223   0.0808852   0.0379702
   11600     2.32624   0.0810300   0.0380342
   11620     2.33026   0.0811749   0.0380982
   11640     2.33427   0.0813198   0.0381621
   11660     2.33828   0.0814646   0.0382260
   11680     2.34230   0.0816094   0.0382899
   11700     2.34631   0.0817542   0.0383537
   11720     2.35032   0.0818990   0.0384175
   11740     2.35434   0.0820439   0.0384813
   11760     2.35835   0.0821886   0.0385451
   11780     2.36236   0.0823334   0.0386088
   11800     2.36638   0.0824782   0.0386725
   11820     2.37039   0.0826230   0.0387362
   11840     2.37440   0.0827678   0.0387999
   11860     2.37842   0.0829126   0.0388635
   11880     2.38243   0.0830573   0.0389271
   11900     2.38644   0.0832021   0.0389907
   11920     2.39046   0.0833468   0.0390542
   11940     2.39447   0.0834916   0.0391177
   11960     2.39848   0.0836364   0.0391812
   11980     2.40249   0.0837812   0.0392447
   12000     2.40651   0.0839259   0.0393082
   12020     2.41052   0.0840707   0.0393716
   12040     2.41453   0.0842155   0.0394350
   12060     2.41855   0.0843603   0.0394984
   12080     2.42256   0.0845051   0.0395617
   12100     2.42657   0.0846499   0.0396250
   12120     2.43059   0.0847947   0.0396883
   12140     2.43460   0.0849395   0.0397516
   12160     2.43861   0.0850844   0.0398149
   12180     2.44263   0.0852292   0.0398781
   12200     2.44664   0.0853740   0.0399413
   12220     2.45065   0.0855189   0.0400045
   12240     2.45467   0.0856638   0.0400677
   12260     2.45868   0.0858087   0.0401308
   12280     2.46269   0.0859535   0.0401939
   12300     2.46671   0.0860984   0.0402570
   12320     2.47072   0.0862433   0.0403201
   12340     2.47473   0.0863883   0.0403831
   12360     2.47875   0.0865332   0.0404462
   12380     2.48276   0.0866782   0.0405092
   12400     2.48677   0.0868232   0.0405722
   12420     2.49078   0.0869682   0.0406351
   12440     2.49480   0.0871132   0.0406981
   12460     2.49881   0.0872583   0.0407610
   12480     2.50282   0.0874033   0.0408239
   12500     2.50684   0.0875484   0.0408868
   12520     2.51085   0.0876935   0.0409497
   12540     2.51486   0.0878386   0.0410125
   12560     2.51888   0.0879838   0.0410754
   12580     2.52289   0.0881289   0.0411382
   12600     2.52690   0.0882741   0.0412010
   12620     2.53092   0.0884193   0.0412637
   12640     2.53493   0.0885646   0.0413265
   12660     2.53894   0.0887098   0.0413892
   12680     2.54296   0.0888551   0.0414519
   12700     2.54697   0.0890005   0.0415146
   12720     2.55098   0.0891458   0.0415773
   12740     2.55500   0.0892911   0.0416400
   12760     2.55901   0.0894365   0.0417026
   12780     2.56302   0.0895820   0.0417652
   12800     2.56704   0.0897274   0.0418278
   12820     2.57105   0.0898729   0.0418904
   12840     2.57506   0.0900185   0.0419530
   12860     2.57907   0.0901640   0.0420155
   12880     2.58309   0.0903096   0.0420781
   12900     2.58710   0.0904552   0.0421406
   12920     2.59111   0.0906009   0.0422031
   12940     2.59513   0.0907466   0.0422656
   12960     2.59914   0.0908923   0.0423281
   12980     2.60315   0.0910381   0.0423905
   13000     2.60717   0.0911839   0.0424530
   13020     2.61118   0.0913297   0.0425154
   13040     2.61519   0.0914756   0.0425778
   13060     2.61921   0.0916215   0.0426402
   13080     2.62322   0.0917674   0.0427026
   13100     2.62723   0.0919134   0.0427649
   13120     2.63125   0.0920595   0.0428273
   13140     2.63526   0.0922055   0.0428896
   13160     2.63927   0.0923516   0.0429519
   13180     2.64329   0.0924978   0.0430142
   13200     2.64730   0.0926440   0.0430765
   13220     2.65131   0.0927902   0.0431387
   13240     2.65533   0.0929365   0.0432010
   13260     2.65934   0.0930828   0.0432632
   13280     2.66335   0.0932292   0.0433255
   13300     2.66737   0.0933756   0.0433877
