t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  3.2000020E+02         9.3527567E-01         1.1784786E-01         1.5303648E-01        -5.4819230E-04         6.6529799E-01         9.4223750E-01         1.1514818E-01         1.2337407E-01        -1.1749432E-03         6.7167252E-01         9.4408357E-01         1.4035428E-01         1.3058798E-01        -1.4776358E-03         6.7240655E-01         9.4349331E-01         9.0255417E-02         8.9587271E-02         6.9163524E-04         6.7321742E-01         9.5078331E-01        -1.6751122E-03         9.9448264E-02        -3.2856196E-02         6.7763489E-01         9.2006600E-01         3.5021484E-01         1.8193193E-01        -4.6073217E-03         6.4704853E-01         9.2585075E-01         1.8176405E-01         5.8008570E-02         1.7208230E-02         6.5705824E-01         9.3994212E-01         9.5865093E-02         9.7723387E-02        -9.8701246E-02         6.6806448E-01         9.5389187E-01         2.8359351E-01         1.1612963E-01         4.5318972E-02         6.7892808E-01
  3.2012520E+02         9.3508971E-01         1.1733242E-01         1.5247414E-01        -2.5966586E-04         6.6524696E-01         9.4189000E-01         1.1418545E-01         1.2253693E-01        -6.8900187E-04         6.7152452E-01         9.4369292E-01         1.4125189E-01         1.3109967E-01        -7.8789500E-04         6.7211294E-01         9.3996429E-01         1.2054616E-01         9.0869933E-02         1.6134469E-03         6.6954112E-01         9.6315783E-01         2.8825131E-01         6.0611818E-02         4.1714073E-03         6.7949378E-01         9.4739610E-01         1.7522503E-01         7.5888194E-02         5.8355369E-04         6.6862905E-01         9.5500791E-01         3.3591932E-01         1.2875478E-01         5.0725237E-02         6.7217696E-01         9.3917674E-01         1.2592663E-01         1.1738674E-01        -2.6282558E-02         6.6847277E-01         9.4077033E-01         2.6981315E-01         1.6798335E-01        -1.1873709E-01         6.6930979E-01
  3.2025030E+02         9.3464822E-01         1.1731801E-01         1.5246879E-01        -5.0081690E-06         6.6489708E-01         9.4129711E-01         1.1408641E-01         1.2229879E-01        -2.1752637E-04         6.7106467E-01         9.4286567E-01         1.4252025E-01         1.3210708E-01        -4.1256906E-04         6.7141753E-01         9.4362450E-01         1.0633879E-01         8.6534567E-02         2.6068671E-03         6.7315686E-01         9.3057841E-01         1.7133275E-01         2.3510329E-01        -4.2783927E-02         6.5567452E-01         9.5626622E-01         7.9169780E-02         2.0969214E-01        -1.2429665E-02         6.8604028E-01         9.5788151E-01         3.2249096E-01         9.8228015E-02         2.1629406E-02         6.7220229E-01         9.5083755E-01         2.2001089E-01         1.7868546E-01        -1.0996307E-01         6.7610395E-01         9.5661986E-01         1.7248592E-01         4.1286860E-02        -1.0041574E-01         6.7785680E-01
  3.2037530E+02         9.3416113E-01         1.1774717E-01         1.5299518E-01        -1.5608142E-05         6.6450602E-01         9.4102341E-01         1.1517445E-01         1.2328528E-01        -1.0050153E-04         6.7083275E-01         9.4285655E-01         1.4337927E-01         1.3290000E-01        -1.6483742E-04         6.7148393E-01         9.3844032E-01         1.2682045E-01         1.0499390E-01        -5.2237872E-04         6.6817939E-01         9.3176621E-01         2.2113727E-01         9.6881427E-02         5.3416318E-03         6.5812820E-01         9.7446370E-01         2.9232293E-01         7.4461438E-02        -1.4750953E-04         6.9000304E-01         9.2501795E-01         1.7556749E-01         1.1470543E-01         4.9761146E-02         6.5406775E-01         9.6594769E-01         3.1319657E-01         1.3764396E-01        -5.7651456E-02         6.8108481E-01         9.4906658E-01         1.1641953E-01         9.3947895E-02         5.1846761E-02         6.7693955E-01
  3.2050020E+02         9.3413764E-01         1.1731260E-01         1.5251487E-01        -9.9236146E-05         6.6458201E-01         9.4098037E-01         1.1468038E-01         1.2289828E-01        -9.1164082E-05         6.7090493E-01         9.4295764E-01         1.4403388E-01         1.3339612E-01         2.9195630E-04         6.7160910E-01         9.4381630E-01         1.1544833E-01         8.4788606E-02         4.6316213E-03         6.7334557E-01         9.6840549E-01         1.4171717E-01         8.2028277E-02        -8.0638938E-03         6.9337177E-01         9.5028198E-01         3.7852663E-01         1.2221573E-01         1.6132206E-02         6.6419524E-01         9.4467300E-01         2.3607609E-01         2.6141134E-01        -6.6770814E-02         6.7060786E-01         9.6305960E-01         2.8750995E-01         5.3646360E-02        -2.7460229E-04         6.7721373E-01         9.5068717E-01         1.9921261E-01         5.6609936E-02         2.3235554E-02         6.7941171E-01
  3.2062520E+02         9.3402725E-01         1.1682902E-01         1.5196875E-01         2.9098976E-04         6.6453689E-01         9.4069642E-01         1.1341733E-01         1.2166767E-01         4.6363581E-04         6.7076313E-01         9.4254792E-01         1.4427319E-01         1.3348906E-01         8.9923706E-04         6.7130065E-01         9.4060040E-01         1.1430594E-01         1.0205252E-01        -2.4839058E-03         6.7067575E-01         9.0086132E-01         2.2950077E-01         1.6234522E-01        -4.1044742E-02         6.3101161E-01         9.2872757E-01         2.9056972E-01         2.2252645E-01        -1.1747997E-01         6.5017354E-01         9.7654784E-01         2.0900384E-01         1.3842730E-01         3.0351480E-02         6.9205922E-01         9.3440026E-01         1.3189797E-01         8.8132910E-02         2.6275704E-02         6.5825182E-01         9.5533586E-01         2.3218925E-01         8.2239710E-02        -1.2294446E-01         6.7860454E-01
  3.2075030E+02         9.3440777E-01         1.1584540E-01         1.5085840E-01         2.3438245E-04         6.6496933E-01         9.4134909E-01         1.1086629E-01         1.1937799E-01         4.3001893E-04         6.7153865E-01         9.4331717E-01         1.3940650E-01         1.2999706E-01         6.2908587E-04         6.7235297E-01         9.4131261E-01         1.2773526E-01         9.9097915E-02         1.1248854E-03         6.7103833E-01         9.6812117E-01         1.9365500E-01         9.2076823E-02         2.9310709E-02         6.8840879E-01         9.6942312E-01         2.5412658E-01         1.8187952E-01         3.9877869E-02         6.8468416E-01         9.4857693E-01         3.8256249E-01         3.4274016E-02        -1.4371886E-02         6.6805065E-01         9.4755548E-01         1.7612939E-01         2.2457351E-01        -3.2423846E-02         6.7520982E-01         9.7078562E-01         2.6139772E-01         4.5453075E-02        -4.0921077E-02         6.8388218E-01
  3.2087520E+02         9.3540817E-01         1.1342463E-01         1.4805247E-01        -1.4267546E-04         6.6593951E-01         9.4197714E-01         1.0480956E-01         1.1376284E-01         1.2384040E-05         6.7241222E-01         9.4391358E-01         1.3107935E-01         1.2331461E-01         7.6770654E-04         6.7331970E-01         9.4416416E-01         9.8651409E-02         8.3453931E-02        -1.3173755E-03         6.7440879E-01         9.4538516E-01         4.5964755E-02         1.5941139E-01        -1.7330196E-02         6.7269444E-01         9.1225839E-01         3.3348531E-01         1.0624480E-01        -4.7562093E-02         6.3968754E-01         9.4142061E-01         4.3036544E-01         1.4700845E-01        -1.3096069E-01         6.5629232E-01         9.6564150E-01         2.7745876E-01         1.0492617E-01         8.0541797E-02         6.8488353E-01         9.3531048E-01         1.2190295E-01        -4.1623749E-03        -5.4460730E-02         6.6325891E-01
  3.2100030E+02         9.3664122E-01         1.1026467E-01         1.4433239E-01         4.0555446E-05         6.6707528E-01         9.4253170E-01         9.6517853E-02         1.0571821E-01         1.8907050E-04         6.7318821E-01         9.4353276E-01         1.1779955E-01         1.1225411E-01         1.3274429E-03         6.7351454E-01         9.4165123E-01         9.6531175E-02         8.2062446E-02         7.5927790E-04         6.7208612E-01         9.3480772E-01         2.4497846E-01         5.7210576E-02         1.3569639E-02         6.6016132E-01         9.5908606E-01         1.1634388E-01         1.3002016E-01        -1.4842373E-02         6.8423051E-01         9.5252913E-01         3.7474313E-01         1.7345025E-01         6.0735043E-02         6.6687298E-01         9.7145694E-01         3.7031230E-01         1.2519293E-01        -2.0357496E-03         6.8666178E-01         9.5086306E-01         1.3388704E-01         1.1092343E-01         2.2810167E-02         6.7516047E-01
  3.2112520E+02         9.3743384E-01         1.0763656E-01         1.4124522E-01         1.9138868E-04         6.6778302E-01         9.4297570E-01         9.0125673E-02         9.9122085E-02         4.2864060E-04         6.7366886E-01         9.4345897E-01         1.0541552E-01         1.0123325E-01         1.4868008E-03         6.7385703E-01         9.4306231E-01         8.0930047E-02         6.3174643E-02         1.1744739E-03         6.7348462E-01         9.5634985E-01         6.2480286E-02         1.4077085E-01        -4.0346310E-02         6.8408638E-01         9.5506305E-01         1.1150557E-02         1.6640833E-01        -1.5627472E-02         6.8264371E-01         9.3125176E-01         2.6339513E-01         8.8028260E-02         2.3752410E-02         6.6027725E-01         9.6492118E-01         3.6607420E-01         1.3040338E-01         2.8759124E-02         6.7834759E-01         9.3022841E-01         2.4841420E-01         8.9435682E-02         3.3983812E-03         6.6336101E-01
