t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  3.2000020E+02         9.3570477E-01         1.1639668E-01         1.5136527E-01         5.4293730E-05         6.6571808E-01         9.4240218E-01         1.1095633E-01         1.1938311E-01         5.9459249E-05         6.7197502E-01         9.4402242E-01         1.3343106E-01         1.2465224E-01         9.1113005E-04         6.7261332E-01         9.4664228E-01         6.8277165E-02         7.9538755E-02         2.5804120E-03         6.7587328E-01         9.3039548E-01         6.2635079E-02         5.8704469E-02        -7.5250573E-02         6.5860677E-01         9.4268769E-01         1.3339393E-01         1.4154585E-01        -5.5820473E-02         6.6898656E-01         9.2170417E-01         3.2349592E-01         2.0860541E-01        -1.8132870E-01         6.4787841E-01         9.6079326E-01         1.5252425E-01         6.5398723E-02         2.2667976E-02         6.8893081E-01         9.4382250E-01         7.5352170E-02         1.2649469E-01        -9.7385302E-02         6.6825300E-01
  3.2012520E+02         9.3532085E-01         1.1614775E-01         1.5111642E-01        -2.0594237E-04         6.6545850E-01         9.4193053E-01         1.1008207E-01         1.1858216E-01        -3.9326274E-04         6.7167795E-01         9.4344890E-01         1.3340773E-01         1.2466396E-01         4.7177201E-04         6.7218387E-01         9.3779367E-01         1.0144901E-01         9.1539994E-02         2.7680856E-03         6.6789007E-01         9.6164131E-01         2.4642909E-01         3.4431491E-02        -1.5356547E-02         6.7939055E-01         9.2424804E-01         9.4905861E-02         1.9181675E-01         8.4540201E-03         6.5701044E-01         9.2526555E-01         2.6101294E-01         1.3682546E-01         4.2979356E-02         6.5642232E-01         9.8200923E-01         2.4603575E-01         1.1036124E-01        -3.6624151E-03         6.9510245E-01         9.3889827E-01        -1.1172852E-02         1.4297791E-01         3.8945995E-02         6.6453326E-01
  3.2025030E+02         9.3502718E-01         1.1584315E-01         1.5078638E-01        -3.3132519E-04         6.6527855E-01         9.4162393E-01         1.0940248E-01         1.1786503E-01        -7.2666811E-04         6.7150992E-01         9.4312793E-01         1.3263939E-01         1.2390923E-01        -7.2411916E-05         6.7202771E-01         9.4402969E-01         1.0334565E-01         6.8024129E-02        -2.6015241E-03         6.7326587E-01         9.4418555E-01         1.8754546E-01         2.0375830E-01         4.6292715E-02         6.6822112E-01         9.5291293E-01         1.4657260E-01         2.1718511E-01        -3.0234128E-03         6.8031812E-01         9.1891301E-01         1.4105889E-01         6.5473691E-02         9.7178526E-02         6.4891946E-01         9.6294045E-01         3.6706042E-01         1.1648505E-01        -8.7177068E-02         6.7584813E-01         9.5057088E-01         2.7834013E-01         1.4186600E-01         4.1983996E-02         6.7880869E-01
  3.2037530E+02         9.3498456E-01         1.1530994E-01         1.5019260E-01        -6.4597890E-04         6.6531676E-01         9.4154567E-01         1.0804588E-01         1.1658514E-01        -1.3289333E-03         6.7157853E-01         9.4317776E-01         1.3142832E-01         1.2275351E-01        -1.0142033E-03         6.7220771E-01         9.4455040E-01         7.8759581E-02         7.3688015E-02         3.6430538E-03         6.7416745E-01         9.2341107E-01         8.7650605E-02         1.0010260E-01        -5.3480756E-02         6.5591961E-01         9.7802675E-01         2.8063953E-01         9.1465592E-02        -6.6623904E-02         6.9152254E-01         9.3152642E-01         8.5557103E-03         8.1252977E-02        -7.7451142E-03         6.5843761E-01         9.6828479E-01         2.3157823E-01         1.1497326E-01         1.2996820E-01         6.8510854E-01         9.6028638E-01         2.4826510E-01         1.2047650E-01         6.4274028E-02         6.8359977E-01
  3.2050020E+02         9.3482882E-01         1.1464611E-01         1.4944145E-01        -8.3136873E-04         6.6522717E-01         9.4116592E-01         1.0629236E-01         1.1485013E-01        -1.7375038E-03         6.7133850E-01         9.4258428E-01         1.2909167E-01         1.2067743E-01        -1.5769610E-03         6.7181146E-01         9.4073486E-01         9.2232078E-02         7.9772167E-02         2.8024910E-03         6.7082286E-01         9.6494824E-01         2.0499352E-01         3.5466373E-02        -9.4793856E-02         6.8522751E-01         9.3555099E-01         3.7393814E-01         7.7483401E-02        -3.0581681E-02         6.5218467E-01         9.3514311E-01         5.2792165E-02         1.9415963E-01         9.6472919E-02         6.6313857E-01         9.6349239E-01         3.4302768E-01         7.7972084E-02         2.5167858E-02         6.7682773E-01         9.4942176E-01         4.0664375E-01         1.0908169E-01         1.5796218E-02         6.6613883E-01
  3.2062520E+02         9.3463945E-01         1.1421173E-01         1.4896692E-01        -1.0646094E-03         6.6512495E-01         9.4119722E-01         1.0480931E-01         1.1344168E-01        -2.2662976E-03         6.7146242E-01         9.4285667E-01         1.2580429E-01         1.1831957E-01        -2.4813705E-03         6.7228264E-01         9.4187182E-01         8.4415570E-02         7.5656667E-02         2.5040621E-04         6.7210251E-01         9.1916311E-01         1.3774301E-01         2.0270263E-01         5.4053679E-02         6.4813381E-01         9.3374616E-01         1.7027223E-01         2.3751171E-01         1.3768528E-01         6.6045785E-01         9.6124178E-01         8.4510691E-02         1.4026673E-01        -1.0729077E-02         6.9006938E-01         9.1869009E-01         8.5094154E-02         7.8400075E-02         4.1362677E-02         6.4404118E-01         9.5384389E-01         3.5965958E-01         1.2060498E-01        -7.4699335E-03         6.7752504E-01
  3.2075030E+02         9.3567616E-01         1.1186804E-01         1.4627007E-01        -1.3815515E-03         6.6620767E-01         9.4214910E-01         9.9336691E-02         1.0840601E-01        -2.8426957E-03         6.7264462E-01         9.4384640E-01         1.1766968E-01         1.1176755E-01        -3.1420144E-03         6.7357039E-01         9.4091904E-01         9.0160809E-02         7.1879141E-02        -2.6842721E-03         6.7123574E-01         9.5707500E-01         1.6927896E-01         3.3345774E-02        -4.0665764E-02         6.8019354E-01         9.6301824E-01         2.3719084E-01         1.3497959E-01        -4.9058568E-02         6.8193012E-01         9.4796377E-01         2.2513554E-01         6.1035622E-02        -1.3767127E-02         6.7396325E-01         9.3978733E-01         7.5724043E-02         1.3665935E-01         6.7684099E-02         6.6952974E-01         9.6980107E-01         2.6395321E-01         8.7156221E-02        -1.8456535E-02         6.8495578E-01
  3.2087520E+02         9.3666518E-01         1.0882501E-01         1.4271300E-01        -1.3940049E-03         6.6711885E-01         9.4238013E-01         9.1305308E-02         1.0060602E-01        -3.0452702E-03         6.7314625E-01         9.4348258E-01         1.0673755E-01         1.0243756E-01        -3.2952935E-03         6.7360181E-01         9.4615132E-01         6.5417603E-02         4.6202734E-02        -1.0936994E-02         6.7634308E-01         9.5687395E-01        -8.3666788E-03         1.4895701E-01        -7.0615206E-03         6.8469501E-01         9.3322015E-01         3.1768999E-01         1.1371926E-01        -4.2427413E-02         6.5866107E-01         9.3396378E-01         3.2112986E-01         9.0157367E-02        -5.7143781E-02         6.5939593E-01         9.5168400E-01         5.8444563E-02         1.0845247E-01         6.7495525E-02         6.8098867E-01         9.1732609E-01         2.0552868E-01        -3.8893439E-02        -8.3630294E-02         6.4708883E-01
  3.2100030E+02         9.3735278E-01         1.0637283E-01         1.3981494E-01        -1.1332103E-03         6.6772950E-01         9.4283164E-01         8.4356330E-02         9.3641073E-02        -2.7501029E-03         6.7367554E-01         9.4353771E-01         9.1711387E-02         8.9706190E-02        -3.3213496E-03         6.7408514E-01         9.4226748E-01         5.3023502E-02         5.5801991E-02        -6.0483208E-03         6.7290419E-01         9.2319250E-01         2.5885591E-01         4.8335034E-02         1.5181080E-02         6.5222925E-01         9.4241363E-01         6.0274154E-02         6.8813123E-02        -2.5652114E-02         6.7061293E-01         9.1519290E-01         1.9467883E-01         1.9090883E-01        -6.9084294E-02         6.4568371E-01         9.5718539E-01         2.4972121E-01         2.5906108E-02         1.5123663E-02         6.7669261E-01         9.4759351E-01         7.9933949E-02         1.5558523E-01        -1.9374223E-01         6.7040437E-01
  3.2112520E+02         9.3850654E-01         1.0330927E-01         1.3620466E-01        -1.0481990E-03         6.6882491E-01         9.4365114E-01         7.7994652E-02         8.7076299E-02        -2.6119454E-03         6.7450655E-01         9.4410646E-01         7.9566017E-02         7.8800447E-02        -3.8400986E-03         6.7481881E-01         9.4490820E-01         2.4393441E-02         1.9420560E-02        -4.9061249E-03         6.7523491E-01         9.6094090E-01         6.8391420E-02         1.3956131E-01        -2.3700299E-02         6.8844259E-01         9.5268261E-01         1.0017141E-01         1.8921126E-01        -1.1621542E-02         6.7871314E-01         9.3159372E-01         1.0947634E-02         1.3440955E-01         1.2516658E-02         6.5753132E-01         9.6232861E-01         3.1626317E-01         2.7678967E-02        -1.3153410E-02         6.7543727E-01         9.5600116E-01         1.1485694E-01         2.2442442E-01         1.4438571E-02         6.8106484E-01
