   n        time         Cl         Cd         AoA         M
  439180    45.13629   0.0055451   0.0221382   0.0012221   0.3000000
  439200    45.13809   0.0055499   0.0221384   0.0012546   0.3000000
  439220    45.13989   0.0055561   0.0221389   0.0012875   0.3000000
  439240    45.14169   0.0055637   0.0221395   0.0013208   0.3000000
  439260    45.14349   0.0055728   0.0221403   0.0013546   0.3000000
  439280    45.14529   0.0055835   0.0221412   0.0013888   0.3000000
  439300    45.14709   0.0055958   0.0221422   0.0014234   0.3000000
  439320    45.14889   0.0056098   0.0221434   0.0014584   0.3000000
  439340    45.15069   0.0056255   0.0221446   0.0014939   0.3000000
  439360    45.15249   0.0056429   0.0221460   0.0015298   0.3000000
  439380    45.15429   0.0056620   0.0221475   0.0015661   0.3000000
  439400    45.15609   0.0056828   0.0221490   0.0016029   0.3000000
  439420    45.15789   0.0057053   0.0221507   0.0016401   0.3000000
  439440    45.15969   0.0057295   0.0221524   0.0016777   0.3000000
  439460    45.16149   0.0057553   0.0221542   0.0017157   0.3000000
  439480    45.16329   0.0057827   0.0221562   0.0017541   0.3000000
  439500    45.16509   0.0058117   0.0221582   0.0017930   0.3000000
  439520    45.16689   0.0058423   0.0221602   0.0018323   0.3000000
  439540    45.16869   0.0058743   0.0221624   0.0018721   0.3000000
  439560    45.17049   0.0059078   0.0221646   0.0019122   0.3000000
  439580    45.17229   0.0059427   0.0221670   0.0019528   0.3000000
  439600    45.17409   0.0059788   0.0221694   0.0019938   0.3000000
  439620    45.17589   0.0060162   0.0221719   0.0020353   0.3000000
  439640    45.17769   0.0060547   0.0221745   0.0020771   0.3000000
  439660    45.17949   0.0060943   0.0221771   0.0021194   0.3000000
  439680    45.18129   0.0061348   0.0221798   0.0021621   0.3000000
  439700    45.18309   0.0061762   0.0221825   0.0022053   0.3000000
  439720    45.18489   0.0062183   0.0221853   0.0022488   0.3000000
  439740    45.18669   0.0062610   0.0221881   0.0022928   0.3000000
  439760    45.18849   0.0063042   0.0221909   0.0023373   0.3000000
  439780    45.19028   0.0063479   0.0221937   0.0023821   0.3000000
  439800    45.19208   0.0063918   0.0221965   0.0024274   0.3000000
  439820    45.19388   0.0064359   0.0221993   0.0024731   0.3000000
  439840    45.19568   0.0064801   0.0222021   0.0025192   0.3000000
  439860    45.19748   0.0065244   0.0222049   0.0025657   0.3000000
  439880    45.19928   0.0065685   0.0222077   0.0026127   0.3000000
  439900    45.20108   0.0066124   0.0222105   0.0026601   0.3000000
  439920    45.20288   0.0066560   0.0222133   0.0027079   0.3000000
  439940    45.20468   0.0066993   0.0222161   0.0027562   0.3000000
  439960    45.20648   0.0067421   0.0222189   0.0028049   0.3000000
  439980    45.20828   0.0067844   0.0222217   0.0028540   0.3000000
  440000    45.21008   0.0068263   0.0222246   0.0029035   0.3000000
  440020    45.21188   0.0068676   0.0222274   0.0029535   0.3000000
  440040    45.21368   0.0069084   0.0222303   0.0030038   0.3000000
  440060    45.21548   0.0069486   0.0222333   0.0030547   0.3000000
  440080    45.21728   0.0069882   0.0222362   0.0031059   0.3000000
  440100    45.21908   0.0070273   0.0222393   0.0031576   0.3000000
  440120    45.22088   0.0070658   0.0222423   0.0032096   0.3000000
  440140    45.22268   0.0071038   0.0222455   0.0032621   0.3000000
  440160    45.22448   0.0071412   0.0222486   0.0033151   0.3000000
  440180    45.22628   0.0071780   0.0222519   0.0033684   0.3000000
  440200    45.22808   0.0072142   0.0222552   0.0034222   0.3000000
  440220    45.22988   0.0072499   0.0222585   0.0034765   0.3000000
  440240    45.23168   0.0072852   0.0222619   0.0035311   0.3000000
  440260    45.23348   0.0073200   0.0222653   0.0035862   0.3000000
  440280    45.23528   0.0073543   0.0222687   0.0036417   0.3000000
  440300    45.23708   0.0073884   0.0222721   0.0036976   0.3000000
  440320    45.23888   0.0074222   0.0222753   0.0037539   0.3000000
  440340    45.24068   0.0074558   0.0222785   0.0038107   0.3000000
  440360    45.24248   0.0074892   0.0222816   0.0038679   0.3000000
  440380    45.24428   0.0075225   0.0222845   0.0039255   0.3000000
  440400    45.24608   0.0075556   0.0222873   0.0039835   0.3000000
  440420    45.24788   0.0075887   0.0222900   0.0040420   0.3000000
  440440    45.24968   0.0076216   0.0222925   0.0041009   0.3000000
  440460    45.25148   0.0076546   0.0222948   0.0041602   0.3000000
  440480    45.25328   0.0076875   0.0222971   0.0042200   0.3000000
  440500    45.25508   0.0077204   0.0222992   0.0042802   0.3000000
  440520    45.25688   0.0077535   0.0223013   0.0043408   0.3000000
  440540    45.25868   0.0077867   0.0223031   0.0044018   0.3000000
  440560    45.26048   0.0078202   0.0223048   0.0044632   0.3000000
  440580    45.26228   0.0078538   0.0223064   0.0045251   0.3000000
  440600    45.26408   0.0078876   0.0223077   0.0045874   0.3000000
  440620    45.26588   0.0079216   0.0223088   0.0046502   0.3000000
  440640    45.26768   0.0079557   0.0223098   0.0047133   0.3000000
  440660    45.26948   0.0079899   0.0223106   0.0047769   0.3000000
  440680    45.27128   0.0080241   0.0223112   0.0048409   0.3000000
  440700    45.27308   0.0080583   0.0223116   0.0049053   0.3000000
  440720    45.27488   0.0080925   0.0223119   0.0049702   0.3000000
  440740    45.27668   0.0081267   0.0223121   0.0050355   0.3000000
  440760    45.27848   0.0081609   0.0223121   0.0051012   0.3000000
  440780    45.28028   0.0081950   0.0223121   0.0051673   0.3000000
  440800    45.28208   0.0082290   0.0223120   0.0052339   0.3000000
  440820    45.28388   0.0082629   0.0223119   0.0053009   0.3000000
  440840    45.28568   0.0082966   0.0223117   0.0053683   0.3000000
  440860    45.28748   0.0083301   0.0223115   0.0054361   0.3000000
  440880    45.28928   0.0083635   0.0223113   0.0055044   0.3000000
  440900    45.29108   0.0083965   0.0223110   0.0055731   0.3000000
  440920    45.29288   0.0084293   0.0223107   0.0056422   0.3000000
  440940    45.29468   0.0084619   0.0223104   0.0057117   0.3000000
  440960    45.29648   0.0084942   0.0223100   0.0057817   0.3000000
  440980    45.29828   0.0085263   0.0223095   0.0058521   0.3000000
  441000    45.30008   0.0085582   0.0223090   0.0059229   0.3000000
  441020    45.30188   0.0085898   0.0223083   0.0059941   0.3000000
  441040    45.30368   0.0086211   0.0223076   0.0060658   0.3000000
  441060    45.30548   0.0086523   0.0223068   0.0061379   0.3000000
  441080    45.30728   0.0086832   0.0223059   0.0062104   0.3000000
  441100    45.30908   0.0087140   0.0223048   0.0062833   0.3000000
  441120    45.31088   0.0087446   0.0223036   0.0063567   0.3000000
  441140    45.31268   0.0087751   0.0223023   0.0064305   0.3000000
  441160    45.31448   0.0088054   0.0223008   0.0065047   0.3000000
  441180    45.31628   0.0088355   0.0222992   0.0065794   0.3000000
  441200    45.31808   0.0088655   0.0222975   0.0066544   0.3000000
  441220    45.31988   0.0088953   0.0222957   0.0067299   0.3000000
  441240    45.32168   0.0089248   0.0222939   0.0068058   0.3000000
  441260    45.32348   0.0089540   0.0222921   0.0068822   0.3000000
  441280    45.32528   0.0089830   0.0222902   0.0069590   0.3000000
  441300    45.32708   0.0090118   0.0222883   0.0070362   0.3000000
  441320    45.32888   0.0090405   0.0222863   0.0071138   0.3000000
  441340    45.33068   0.0090691   0.0222842   0.0071918   0.3000000
  441360    45.33248   0.0090976   0.0222820   0.0072703   0.3000000
  441380    45.33428   0.0091259   0.0222797   0.0073492   0.3000000
  441400    45.33608   0.0091541   0.0222772   0.0074285   0.3000000
  441420    45.33788   0.0091821   0.0222745   0.0075083   0.3000000
  441440    45.33967   0.0092099   0.0222717   0.0075884   0.3000000
  441460    45.34147   0.0092375   0.0222688   0.0076690   0.3000000
  441480    45.34327   0.0092649   0.0222658   0.0077501   0.3000000
  441500    45.34507   0.0092923   0.0222627   0.0078315   0.3000000
  441520    45.34687   0.0093195   0.0222596   0.0079134   0.3000000
  441540    45.34867   0.0093465   0.0222564   0.0079957   0.3000000
  441560    45.35047   0.0093735   0.0222533   0.0080784   0.3000000
  441580    45.35227   0.0094003   0.0222503   0.0081616   0.3000000
  441600    45.35407   0.0094271   0.0222473   0.0082451   0.3000000
  441620    45.35587   0.0094541   0.0222443   0.0083291   0.3000000
  441640    45.35767   0.0094812   0.0222416   0.0084136   0.3000000
  441660    45.35947   0.0095088   0.0222390   0.0084984   0.3000000
  441680    45.36127   0.0095369   0.0222366   0.0085837   0.3000000
  441700    45.36307   0.0095656   0.0222344   0.0086694   0.3000000
  441720    45.36487   0.0095950   0.0222323   0.0087555   0.3000000
  441740    45.36667   0.0096251   0.0222304   0.0088421   0.3000000
  441760    45.36847   0.0096559   0.0222285   0.0089290   0.3000000
  441780    45.37027   0.0096874   0.0222266   0.0090164   0.3000000
  441800    45.37207   0.0097196   0.0222247   0.0091043   0.3000000
  441820    45.37387   0.0097525   0.0222227   0.0091925   0.3000000
  441840    45.37567   0.0097864   0.0222207   0.0092812   0.3000000
  441860    45.37747   0.0098212   0.0222187   0.0093703   0.3000000
  441880    45.37927   0.0098571   0.0222166   0.0094598   0.3000000
  441900    45.38107   0.0098941   0.0222144   0.0095498   0.3000000
  441920    45.38287   0.0099322   0.0222122   0.0096402   0.3000000
  441940    45.38467   0.0099713   0.0222099   0.0097310   0.3000000
  441960    45.38647   0.0100115   0.0222074   0.0098222   0.3000000
  441980    45.38827   0.0100528   0.0222049   0.0099138   0.3000000
  442000    45.39007   0.0100952   0.0222023   0.0100059   0.3000000
  442020    45.39187   0.0101387   0.0221995   0.0100984   0.3000000
  442040    45.39367   0.0101832   0.0221967   0.0101913   0.3000000
  442060    45.39547   0.0102288   0.0221938   0.0102847   0.3000000
  442080    45.39727   0.0102753   0.0221909   0.0103785   0.3000000
  442100    45.39907   0.0103228   0.0221878   0.0104727   0.3000000
  442120    45.40087   0.0103714   0.0221847   0.0105673   0.3000000
  442140    45.40267   0.0104208   0.0221815   0.0106623   0.3000000
  442160    45.40447   0.0104711   0.0221782   0.0107578   0.3000000
  442180    45.40627   0.0105222   0.0221748   0.0108537   0.3000000
  442200    45.40807   0.0105741   0.0221713   0.0109500   0.3000000
  442220    45.40987   0.0106267   0.0221678   0.0110468   0.3000000
  442240    45.41167   0.0106801   0.0221643   0.0111440   0.3000000
  442260    45.41347   0.0107342   0.0221607   0.0112416   0.3000000
  442280    45.41527   0.0107890   0.0221571   0.0113396   0.3000000
  442300    45.41707   0.0108444   0.0221535   0.0114380   0.3000000
  442320    45.41887   0.0109005   0.0221499   0.0115369   0.3000000
  442340    45.42067   0.0109572   0.0221463   0.0116362   0.3000000
  442360    45.42247   0.0110145   0.0221428   0.0117359   0.3000000
  442380    45.42427   0.0110724   0.0221392   0.0118361   0.3000000
  442400    45.42607   0.0111309   0.0221358   0.0119367   0.3000000
  442420    45.42787   0.0111899   0.0221324   0.0120377   0.3000000
  442440    45.42967   0.0112495   0.0221291   0.0121391   0.3000000
  442460    45.43147   0.0113096   0.0221259   0.0122409   0.3000000
  442480    45.43327   0.0113703   0.0221229   0.0123432   0.3000000
  442500    45.43507   0.0114315   0.0221199   0.0124459   0.3000000
  442520    45.43687   0.0114932   0.0221172   0.0125490   0.3000000
  442540    45.43867   0.0115552   0.0221145   0.0126526   0.3000000
  442560    45.44047   0.0116177   0.0221120   0.0127565   0.3000000
  442580    45.44227   0.0116804   0.0221096   0.0128609   0.3000000
  442600    45.44407   0.0117435   0.0221073   0.0129657   0.3000000
  442620    45.44587   0.0118067   0.0221051   0.0130710   0.3000000
  442640    45.44767   0.0118700   0.0221031   0.0131767   0.3000000
  442660    45.44947   0.0119334   0.0221011   0.0132827   0.3000000
  442680    45.45127   0.0119969   0.0220992   0.0133893   0.3000000
  442700    45.45307   0.0120602   0.0220974   0.0134962   0.3000000
  442720    45.45487   0.0121235   0.0220956   0.0136036   0.3000000
  442740    45.45667   0.0121866   0.0220939   0.0137114   0.3000000
  442760    45.45847   0.0122496   0.0220921   0.0138196   0.3000000
  442780    45.46027   0.0123122   0.0220904   0.0139282   0.3000000
  442800    45.46207   0.0123746   0.0220886   0.0140373   0.3000000
  442820    45.46387   0.0124368   0.0220868   0.0141468   0.3000000
  442840    45.46567   0.0124985   0.0220850   0.0142567   0.3000000
  442860    45.46747   0.0125600   0.0220831   0.0143670   0.3000000
  442880    45.46927   0.0126210   0.0220812   0.0144778   0.3000000
  442900    45.47107   0.0126815   0.0220793   0.0145889   0.3000000
  442920    45.47287   0.0127417   0.0220773   0.0147006   0.3000000
  442940    45.47467   0.0128014   0.0220753   0.0148126   0.3000000
  442960    45.47647   0.0128608   0.0220733   0.0149250   0.3000000
  442980    45.47827   0.0129196   0.0220712   0.0150379   0.3000000
  443000    45.48007   0.0129781   0.0220691   0.0151512   0.3000000
  443020    45.48187   0.0130361   0.0220669   0.0152649   0.3000000
  443040    45.48367   0.0130937   0.0220647   0.0153791   0.3000000
  443060    45.48547   0.0131507   0.0220625   0.0154937   0.3000000
  443080    45.48727   0.0132073   0.0220602   0.0156087   0.3000000
  443100    45.48907   0.0132633   0.0220580   0.0157241   0.3000000
  443120    45.49087   0.0133186   0.0220558   0.0158400   0.3000000
  443140    45.49267   0.0133734   0.0220535   0.0159562   0.3000000
  443160    45.49447   0.0134276   0.0220513   0.0160729   0.3000000
  443180    45.49627   0.0134813   0.0220491   0.0161900   0.3000000
  443200    45.49807   0.0135343   0.0220470   0.0163076   0.3000000
  443220    45.49987   0.0135866   0.0220448   0.0164256   0.3000000
  443240    45.50167   0.0136383   0.0220428   0.0165439   0.3000000
  443260    45.50347   0.0136892   0.0220407   0.0166628   0.3000000
  443280    45.50527   0.0137395   0.0220388   0.0167820   0.3000000
  443300    45.50707   0.0137891   0.0220369   0.0169017   0.3000000
  443320    45.50887   0.0138380   0.0220351   0.0170218   0.3000000
  443340    45.51067   0.0138863   0.0220333   0.0171423   0.3000000
  443360    45.51247   0.0139339   0.0220316   0.0172632   0.3000000
  443380    45.51427   0.0139811   0.0220300   0.0173846   0.3000000
  443400    45.51607   0.0140276   0.0220284   0.0175063   0.3000000
  443420    45.51787   0.0140737   0.0220268   0.0176285   0.3000000
  443440    45.51967   0.0141192   0.0220254   0.0177512   0.3000000
  443460    45.52147   0.0141641   0.0220239   0.0178742   0.3000000
  443480    45.52327   0.0142084   0.0220226   0.0179977   0.3000000
  443500    45.52506   0.0142523   0.0220213   0.0181216   0.3000000
  443520    45.52686   0.0142956   0.0220201   0.0182459   0.3000000
  443540    45.52866   0.0143386   0.0220189   0.0183707   0.3000000
  443560    45.53046   0.0143812   0.0220178   0.0184959   0.3000000
  443580    45.53226   0.0144235   0.0220168   0.0186215   0.3000000
  443600    45.53406   0.0144656   0.0220159   0.0187475   0.3000000
  443620    45.53586   0.0145074   0.0220150   0.0188739   0.3000000
  443640    45.53766   0.0145491   0.0220143   0.0190008   0.3000000
  443660    45.53946   0.0145906   0.0220137   0.0191281   0.3000000
  443680    45.54126   0.0146320   0.0220131   0.0192558   0.3000000
  443700    45.54306   0.0146733   0.0220127   0.0193839   0.3000000
  443720    45.54486   0.0147146   0.0220123   0.0195125   0.3000000
  443740    45.54666   0.0147558   0.0220121   0.0196415   0.3000000
  443760    45.54846   0.0147970   0.0220119   0.0197709   0.3000000
  443780    45.55026   0.0148381   0.0220117   0.0199007   0.3000000
  443800    45.55206   0.0148794   0.0220117   0.0200310   0.3000000
  443820    45.55386   0.0149207   0.0220116   0.0201616   0.3000000
  443840    45.55566   0.0149620   0.0220117   0.0202927   0.3000000
  443860    45.55746   0.0150035   0.0220117   0.0204243   0.3000000
  443880    45.55926   0.0150450   0.0220118   0.0205562   0.3000000
  443900    45.56106   0.0150866   0.0220120   0.0206886   0.3000000
  443920    45.56286   0.0151282   0.0220121   0.0208214   0.3000000
  443940    45.56466   0.0151699   0.0220123   0.0209546   0.3000000
  443960    45.56646   0.0152116   0.0220125   0.0210882   0.3000000
  443980    45.56826   0.0152533   0.0220127   0.0212223   0.3000000
  444000    45.57006   0.0152951   0.0220129   0.0213568   0.3000000
  444020    45.57186   0.0153369   0.0220130   0.0214917   0.3000000
  444040    45.57366   0.0153786   0.0220131   0.0216270   0.3000000
  444060    45.57546   0.0154203   0.0220132   0.0217628   0.3000000
  444080    45.57726   0.0154618   0.0220132   0.0218990   0.3000000
  444100    45.57906   0.0155032   0.0220131   0.0220356   0.3000000
  444120    45.58086   0.0155445   0.0220130   0.0221726   0.3000000
  444140    45.58266   0.0155856   0.0220128   0.0223101   0.3000000
  444160    45.58446   0.0156266   0.0220125   0.0224479   0.3000000
  444180    45.58626   0.0156674   0.0220122   0.0225862   0.3000000
  444200    45.58806   0.0157081   0.0220117   0.0227250   0.3000000
  444220    45.58986   0.0157486   0.0220112   0.0228641   0.3000000
  444240    45.59166   0.0157890   0.0220107   0.0230037   0.3000000
  444260    45.59346   0.0158292   0.0220100   0.0231437   0.3000000
  444280    45.59526   0.0158694   0.0220093   0.0232841   0.3000000
  444300    45.59706   0.0159096   0.0220086   0.0234249   0.3000000
  444320    45.59886   0.0159498   0.0220078   0.0235662   0.3000000
  444340    45.60066   0.0159899   0.0220069   0.0237079   0.3000000
  444360    45.60246   0.0160300   0.0220061   0.0238500   0.3000000
  444380    45.60426   0.0160701   0.0220051   0.0239925   0.3000000
  444400    45.60606   0.0161104   0.0220042   0.0241354   0.3000000
  444420    45.60786   0.0161508   0.0220033   0.0242788   0.3000000
  444440    45.60966   0.0161914   0.0220024   0.0244226   0.3000000
  444460    45.61146   0.0162321   0.0220014   0.0245668   0.3000000
  444480    45.61326   0.0162730   0.0220004   0.0247115   0.3000000
  444500    45.61506   0.0163142   0.0219995   0.0248565   0.3000000
  444520    45.61686   0.0163558   0.0219986   0.0250020   0.3000000
  444540    45.61866   0.0163977   0.0219976   0.0251479   0.3000000
  444560    45.62046   0.0164399   0.0219967   0.0252943   0.3000000
  444580    45.62226   0.0164824   0.0219957   0.0254410   0.3000000
  444600    45.62406   0.0165251   0.0219947   0.0255882   0.3000000
  444620    45.62586   0.0165682   0.0219937   0.0257358   0.3000000
  444640    45.62766   0.0166116   0.0219927   0.0258838   0.3000000
  444660    45.62946   0.0166553   0.0219916   0.0260323   0.3000000
  444680    45.63126   0.0166992   0.0219905   0.0261811   0.3000000
  444700    45.63306   0.0167432   0.0219893   0.0263304   0.3000000
  444720    45.63486   0.0167872   0.0219880   0.0264801   0.3000000
  444740    45.63666   0.0168312   0.0219867   0.0266303   0.3000000
  444760    45.63846   0.0168751   0.0219853   0.0267808   0.3000000
  444780    45.64026   0.0169188   0.0219839   0.0269318   0.3000000
  444800    45.64206   0.0169622   0.0219825   0.0270832   0.3000000
  444820    45.64386   0.0170053   0.0219810   0.0272350   0.3000000
  444840    45.64566   0.0170480   0.0219794   0.0273873   0.3000000
  444860    45.64746   0.0170902   0.0219779   0.0275399   0.3000000
  444880    45.64926   0.0171318   0.0219764   0.0276930   0.3000000
  444900    45.65106   0.0171729   0.0219749   0.0278466   0.3000000
  444920    45.65286   0.0172132   0.0219734   0.0280005   0.3000000
  444940    45.65466   0.0172528   0.0219720   0.0281549   0.3000000
  444960    45.65646   0.0172915   0.0219706   0.0283096   0.3000000
  444980    45.65825   0.0173294   0.0219693   0.0284648   0.3000000
  445000    45.66005   0.0173663   0.0219682   0.0286205   0.3000000
  445020    45.66185   0.0174023   0.0219671   0.0287765   0.3000000
  445040    45.66365   0.0174373   0.0219662   0.0289330   0.3000000
  445060    45.66545   0.0174715   0.0219653   0.0290899   0.3000000
  445080    45.66725   0.0175048   0.0219646   0.0292472   0.3000000
  445100    45.66905   0.0175371   0.0219640   0.0294049   0.3000000
  445120    45.67085   0.0175685   0.0219636   0.0295631   0.3000000
  445140    45.67265   0.0175992   0.0219633   0.0297217   0.3000000
  445160    45.67445   0.0176290   0.0219631   0.0298807   0.3000000
  445180    45.67625   0.0176581   0.0219630   0.0300401   0.3000000
  445200    45.67805   0.0176865   0.0219630   0.0301999   0.3000000
  445220    45.67985   0.0177142   0.0219631   0.0303602   0.3000000
  445240    45.68165   0.0177415   0.0219632   0.0305209   0.3000000
  445260    45.68345   0.0177683   0.0219635   0.0306820   0.3000000
  445280    45.68525   0.0177946   0.0219637   0.0308436   0.3000000
  445300    45.68705   0.0178206   0.0219641   0.0310055   0.3000000
  445320    45.68885   0.0178463   0.0219644   0.0311679   0.3000000
  445340    45.69065   0.0178717   0.0219648   0.0313307   0.3000000
  445360    45.69245   0.0178969   0.0219652   0.0314939   0.3000000
  445380    45.69425   0.0179221   0.0219656   0.0316576   0.3000000
  445400    45.69605   0.0179471   0.0219660   0.0318216   0.3000000
  445420    45.69785   0.0179720   0.0219664   0.0319861   0.3000000
  445440    45.69965   0.0179970   0.0219668   0.0321510   0.3000000
  445460    45.70145   0.0180221   0.0219672   0.0323163   0.3000000
  445480    45.70325   0.0180473   0.0219675   0.0324821   0.3000000
  445500    45.70505   0.0180727   0.0219679   0.0326483   0.3000000
  445520    45.70685   0.0180982   0.0219682   0.0328149   0.3000000
  445540    45.70865   0.0181238   0.0219685   0.0329819   0.3000000
  445560    45.71045   0.0181497   0.0219688   0.0331493   0.3000000
  445580    45.71225   0.0181757   0.0219691   0.0333172   0.3000000
  445600    45.71405   0.0182020   0.0219695   0.0334855   0.3000000
  445620    45.71585   0.0182283   0.0219698   0.0336542   0.3000000
  445640    45.71765   0.0182547   0.0219702   0.0338233   0.3000000
  445660    45.71945   0.0182812   0.0219707   0.0339928   0.3000000
  445680    45.72125   0.0183078   0.0219711   0.0341628   0.3000000
  445700    45.72305   0.0183343   0.0219716   0.0343332   0.3000000
  445720    45.72485   0.0183609   0.0219721   0.0345040   0.3000000
  445740    45.72665   0.0183873   0.0219726   0.0346752   0.3000000
  445760    45.72845   0.0184137   0.0219732   0.0348469   0.3000000
  445780    45.73025   0.0184399   0.0219738   0.0350190   0.3000000
  445800    45.73205   0.0184660   0.0219744   0.0351915   0.3000000
  445820    45.73385   0.0184918   0.0219750   0.0353644   0.3000000
  445840    45.73565   0.0185175   0.0219756   0.0355377   0.3000000
  445860    45.73745   0.0185429   0.0219762   0.0357115   0.3000000
  445880    45.73925   0.0185680   0.0219768   0.0358857   0.3000000
  445900    45.74105   0.0185928   0.0219773   0.0360603   0.3000000
  445920    45.74285   0.0186173   0.0219778   0.0362353   0.3000000
  445940    45.74465   0.0186415   0.0219783   0.0364107   0.3000000
  445960    45.74645   0.0186654   0.0219787   0.0365866   0.3000000
  445980    45.74825   0.0186889   0.0219790   0.0367629   0.3000000
  446000    45.75005   0.0187121   0.0219793   0.0369396   0.3000000
  446020    45.75185   0.0187348   0.0219795   0.0371167   0.3000000
  446040    45.75365   0.0187573   0.0219796   0.0372943   0.3000000
  446060    45.75545   0.0187793   0.0219798   0.0374723   0.3000000
  446080    45.75725   0.0188010   0.0219799   0.0376507   0.3000000
  446100    45.75905   0.0188223   0.0219799   0.0378295   0.3000000
  446120    45.76085   0.0188432   0.0219800   0.0380087   0.3000000
