   n        time         Cl         Cd         AoA         M
  793160    90.17973  -0.0047740   0.0313968   0.0005313   0.3000000
  793180    90.18197  -0.0049595   0.0313813   0.0005446   0.3000000
  793200    90.18420  -0.0051427   0.0313653   0.0005581   0.3000000
  793220    90.18644  -0.0053232   0.0313489   0.0005718   0.3000000
  793240    90.18868  -0.0055009   0.0313321   0.0005856   0.3000000
  793260    90.19092  -0.0056758   0.0313150   0.0005995   0.3000000
  793280    90.19315  -0.0058479   0.0312976   0.0006137   0.3000000
  793300    90.19539  -0.0060172   0.0312800   0.0006280   0.3000000
  793320    90.19763  -0.0061840   0.0312622   0.0006424   0.3000000
  793340    90.19987  -0.0063483   0.0312441   0.0006571   0.3000000
  793360    90.20211  -0.0065097   0.0312260   0.0006719   0.3000000
  793380    90.20434  -0.0066685   0.0312079   0.0006868   0.3000000
  793400    90.20658  -0.0068250   0.0311898   0.0007020   0.3000000
  793420    90.20882  -0.0069794   0.0311718   0.0007172   0.3000000
  793440    90.21106  -0.0071316   0.0311541   0.0007327   0.3000000
  793460    90.21329  -0.0072811   0.0311366   0.0007483   0.3000000
  793480    90.21553  -0.0074278   0.0311194   0.0007641   0.3000000
  793500    90.21777  -0.0075714   0.0311025   0.0007800   0.3000000
  793520    90.22001  -0.0077119   0.0310860   0.0007962   0.3000000
  793540    90.22224  -0.0078493   0.0310701   0.0008124   0.3000000
  793560    90.22448  -0.0079836   0.0310546   0.0008289   0.3000000
  793580    90.22672  -0.0081148   0.0310397   0.0008455   0.3000000
  793600    90.22896  -0.0082429   0.0310254   0.0008623   0.3000000
  793620    90.23119  -0.0083676   0.0310118   0.0008792   0.3000000
  793640    90.23343  -0.0084892   0.0309988   0.0008963   0.3000000
  793660    90.23567  -0.0086074   0.0309865   0.0009136   0.3000000
  793680    90.23791  -0.0087221   0.0309749   0.0009310   0.3000000
  793700    90.24015  -0.0088334   0.0309641   0.0009486   0.3000000
  793720    90.24238  -0.0089419   0.0309537   0.0009663   0.3000000
  793740    90.24462  -0.0090480   0.0309439   0.0009843   0.3000000
  793760    90.24686  -0.0091514   0.0309347   0.0010023   0.3000000
  793780    90.24910  -0.0092528   0.0309262   0.0010206   0.3000000
  793800    90.25133  -0.0093531   0.0309181   0.0010390   0.3000000
  793820    90.25357  -0.0094521   0.0309108   0.0010576   0.3000000
  793840    90.25581  -0.0095501   0.0309044   0.0010763   0.3000000
  793860    90.25805  -0.0096480   0.0308988   0.0010953   0.3000000
  793880    90.26028  -0.0097463   0.0308941   0.0011143   0.3000000
  793900    90.26252  -0.0098456   0.0308904   0.0011336   0.3000000
  793920    90.26476  -0.0099459   0.0308879   0.0011530   0.3000000
  793940    90.26700  -0.0100474   0.0308867   0.0011725   0.3000000
  793960    90.26923  -0.0101503   0.0308867   0.0011923   0.3000000
  793980    90.27147  -0.0102560   0.0308879   0.0012122   0.3000000
  794000    90.27371  -0.0103642   0.0308902   0.0012322   0.3000000
  794020    90.27595  -0.0104740   0.0308939   0.0012525   0.3000000
  794040    90.27818  -0.0105861   0.0308988   0.0012729   0.3000000
  794060    90.28042  -0.0107006   0.0309046   0.0012934   0.3000000
  794080    90.28266  -0.0108176   0.0309112   0.0013141   0.3000000
  794100    90.28490  -0.0109373   0.0309184   0.0013350   0.3000000
  794120    90.28713  -0.0110587   0.0309262   0.0013561   0.3000000
  794140    90.28937  -0.0111819   0.0309348   0.0013773   0.3000000
  794160    90.29161  -0.0113075   0.0309437   0.0013987   0.3000000
  794180    90.29385  -0.0114357   0.0309529   0.0014202   0.3000000
  794200    90.29608  -0.0115664   0.0309623   0.0014419   0.3000000
  794220    90.29832  -0.0117000   0.0309719   0.0014638   0.3000000
  794240    90.30056  -0.0118366   0.0309816   0.0014858   0.3000000
  794260    90.30280  -0.0119760   0.0309914   0.0015080   0.3000000
  794280    90.30503  -0.0121179   0.0310013   0.0015304   0.3000000
  794300    90.30727  -0.0122623   0.0310113   0.0015529   0.3000000
  794320    90.30951  -0.0124090   0.0310214   0.0015756   0.3000000
  794340    90.31174  -0.0125577   0.0310314   0.0015985   0.3000000
  794360    90.31398  -0.0127086   0.0310414   0.0016215   0.3000000
  794380    90.31622  -0.0128617   0.0310511   0.0016447   0.3000000
  794400    90.31846  -0.0130172   0.0310605   0.0016681   0.3000000
  794420    90.32069  -0.0131752   0.0310695   0.0016916   0.3000000
  794440    90.32293  -0.0133350   0.0310781   0.0017153   0.3000000
  794460    90.32517  -0.0134965   0.0310864   0.0017391   0.3000000
  794480    90.32741  -0.0136597   0.0310942   0.0017631   0.3000000
  794500    90.32964  -0.0138242   0.0311016   0.0017873   0.3000000
  794520    90.33188  -0.0139898   0.0311087   0.0018116   0.3000000
  794540    90.33412  -0.0141562   0.0311155   0.0018361   0.3000000
  794560    90.33636  -0.0143233   0.0311220   0.0018608   0.3000000
  794580    90.33859  -0.0144908   0.0311283   0.0018856   0.3000000
  794600    90.34083  -0.0146580   0.0311346   0.0019106   0.3000000
  794620    90.34307  -0.0148248   0.0311408   0.0019358   0.3000000
  794640    90.34530  -0.0149910   0.0311467   0.0019611   0.3000000
  794660    90.34754  -0.0151562   0.0311524   0.0019866   0.3000000
  794680    90.34978  -0.0153197   0.0311579   0.0020123   0.3000000
  794700    90.35202  -0.0154814   0.0311631   0.0020381   0.3000000
  794720    90.35425  -0.0156410   0.0311681   0.0020641   0.3000000
  794740    90.35649  -0.0157981   0.0311727   0.0020902   0.3000000
  794760    90.35873  -0.0159527   0.0311772   0.0021166   0.3000000
  794780    90.36097  -0.0161044   0.0311816   0.0021430   0.3000000
  794800    90.36320  -0.0162533   0.0311861   0.0021697   0.3000000
  794820    90.36544  -0.0163991   0.0311909   0.0021965   0.3000000
  794840    90.36768  -0.0165417   0.0311960   0.0022235   0.3000000
  794860    90.36991  -0.0166808   0.0312017   0.0022506   0.3000000
  794880    90.37215  -0.0168161   0.0312079   0.0022779   0.3000000
  794900    90.37439  -0.0169478   0.0312147   0.0023054   0.3000000
  794920    90.37663  -0.0170757   0.0312221   0.0023330   0.3000000
  794940    90.37886  -0.0171995   0.0312300   0.0023608   0.3000000
  794960    90.38110  -0.0173189   0.0312384   0.0023887   0.3000000
  794980    90.38334  -0.0174336   0.0312473   0.0024169   0.3000000
  795000    90.38557  -0.0175440   0.0312565   0.0024452   0.3000000
  795020    90.38781  -0.0176500   0.0312659   0.0024736   0.3000000
  795040    90.39005  -0.0177516   0.0312755   0.0025022   0.3000000
  795060    90.39229  -0.0178487   0.0312851   0.0025310   0.3000000
  795080    90.39452  -0.0179414   0.0312948   0.0025600   0.3000000
  795100    90.39676  -0.0180300   0.0313045   0.0025891   0.3000000
  795120    90.39900  -0.0181144   0.0313142   0.0026183   0.3000000
  795140    90.40123  -0.0181946   0.0313240   0.0026478   0.3000000
  795160    90.40347  -0.0182709   0.0313337   0.0026774   0.3000000
  795180    90.40571  -0.0183432   0.0313433   0.0027072   0.3000000
  795200    90.40795  -0.0184108   0.0313530   0.0027371   0.3000000
  795220    90.41018  -0.0184739   0.0313627   0.0027672   0.3000000
  795240    90.41242  -0.0185325   0.0313726   0.0027974   0.3000000
  795260    90.41466  -0.0185863   0.0313825   0.0028279   0.3000000
  795280    90.41689  -0.0186357   0.0313926   0.0028585   0.3000000
  795300    90.41913  -0.0186807   0.0314029   0.0028892   0.3000000
  795320    90.42137  -0.0187215   0.0314133   0.0029201   0.3000000
  795340    90.42361  -0.0187589   0.0314237   0.0029512   0.3000000
  795360    90.42584  -0.0187929   0.0314341   0.0029825   0.3000000
  795380    90.42808  -0.0188236   0.0314445   0.0030139   0.3000000
  795400    90.43032  -0.0188511   0.0314548   0.0030455   0.3000000
  795420    90.43255  -0.0188757   0.0314650   0.0030772   0.3000000
  795440    90.43479  -0.0188974   0.0314750   0.0031091   0.3000000
  795460    90.43703  -0.0189167   0.0314847   0.0031412   0.3000000
  795480    90.43926  -0.0189338   0.0314941   0.0031734   0.3000000
  795500    90.44150  -0.0189490   0.0315031   0.0032058   0.3000000
  795520    90.44374  -0.0189627   0.0315118   0.0032384   0.3000000
  795540    90.44598  -0.0189751   0.0315202   0.0032711   0.3000000
  795560    90.44821  -0.0189865   0.0315283   0.0033040   0.3000000
  795580    90.45045  -0.0189971   0.0315362   0.0033370   0.3000000
  795600    90.45269  -0.0190071   0.0315439   0.0033703   0.3000000
  795620    90.45492  -0.0190167   0.0315513   0.0034036   0.3000000
  795640    90.45716  -0.0190260   0.0315585   0.0034372   0.3000000
  795660    90.45940  -0.0190351   0.0315654   0.0034709   0.3000000
  795680    90.46163  -0.0190441   0.0315720   0.0035048   0.3000000
  795700    90.46387  -0.0190527   0.0315780   0.0035388   0.3000000
  795720    90.46611  -0.0190609   0.0315835   0.0035730   0.3000000
  795740    90.46835  -0.0190684   0.0315884   0.0036074   0.3000000
  795760    90.47058  -0.0190750   0.0315927   0.0036419   0.3000000
  795780    90.47282  -0.0190809   0.0315962   0.0036766   0.3000000
  795800    90.47506  -0.0190857   0.0315991   0.0037115   0.3000000
  795820    90.47729  -0.0190896   0.0316013   0.0037465   0.3000000
  795840    90.47953  -0.0190924   0.0316029   0.0037817   0.3000000
  795860    90.48177  -0.0190937   0.0316038   0.0038171   0.3000000
  795880    90.48400  -0.0190935   0.0316043   0.0038526   0.3000000
  795900    90.48624  -0.0190911   0.0316044   0.0038883   0.3000000
  795920    90.48848  -0.0190864   0.0316042   0.0039241   0.3000000
  795940    90.49072  -0.0190788   0.0316037   0.0039602   0.3000000
  795960    90.49295  -0.0190682   0.0316029   0.0039963   0.3000000
  795980    90.49519  -0.0190544   0.0316020   0.0040327   0.3000000
  796000    90.49743  -0.0190371   0.0316008   0.0040692   0.3000000
  796020    90.49966  -0.0190158   0.0315993   0.0041059   0.3000000
  796040    90.50190  -0.0189904   0.0315974   0.0041427   0.3000000
  796060    90.50414  -0.0189609   0.0315951   0.0041797   0.3000000
  796080    90.50637  -0.0189274   0.0315925   0.0042169   0.3000000
  796100    90.50861  -0.0188897   0.0315897   0.0042542   0.3000000
  796120    90.51085  -0.0188480   0.0315867   0.0042917   0.3000000
  796140    90.51308  -0.0188025   0.0315838   0.0043293   0.3000000
  796160    90.51532  -0.0187535   0.0315806   0.0043672   0.3000000
  796180    90.51756  -0.0187005   0.0315771   0.0044052   0.3000000
  796200    90.51980  -0.0186437   0.0315729   0.0044433   0.3000000
  796220    90.52203  -0.0185835   0.0315683   0.0044816   0.3000000
  796240    90.52427  -0.0185203   0.0315633   0.0045201   0.3000000
  796260    90.52651  -0.0184546   0.0315580   0.0045588   0.3000000
  796280    90.52874  -0.0183863   0.0315524   0.0045976   0.3000000
  796300    90.53098  -0.0183156   0.0315466   0.0046365   0.3000000
  796320    90.53322  -0.0182431   0.0315406   0.0046757   0.3000000
  796340    90.53545  -0.0181689   0.0315348   0.0047150   0.3000000
  796360    90.53769  -0.0180932   0.0315291   0.0047544   0.3000000
  796380    90.53993  -0.0180157   0.0315237   0.0047941   0.3000000
  796400    90.54217  -0.0179363   0.0315186   0.0048339   0.3000000
  796420    90.54440  -0.0178548   0.0315137   0.0048738   0.3000000
  796440    90.54664  -0.0177709   0.0315090   0.0049140   0.3000000
  796460    90.54888  -0.0176846   0.0315045   0.0049543   0.3000000
  796480    90.55111  -0.0175955   0.0315001   0.0049947   0.3000000
  796500    90.55335  -0.0175036   0.0314958   0.0050353   0.3000000
  796520    90.55559  -0.0174085   0.0314915   0.0050761   0.3000000
  796540    90.55782  -0.0173099   0.0314873   0.0051171   0.3000000
  796560    90.56006  -0.0172075   0.0314834   0.0051582   0.3000000
  796580    90.56230  -0.0171010   0.0314796   0.0051994   0.3000000
  796600    90.56454  -0.0169902   0.0314761   0.0052409   0.3000000
  796620    90.56677  -0.0168747   0.0314730   0.0052825   0.3000000
  796640    90.56901  -0.0167543   0.0314703   0.0053243   0.3000000
  796660    90.57125  -0.0166288   0.0314681   0.0053662   0.3000000
  796680    90.57348  -0.0164981   0.0314662   0.0054083   0.3000000
  796700    90.57572  -0.0163623   0.0314648   0.0054506   0.3000000
  796720    90.57796  -0.0162212   0.0314639   0.0054930   0.3000000
  796740    90.58019  -0.0160749   0.0314635   0.0055356   0.3000000
  796760    90.58243  -0.0159239   0.0314634   0.0055783   0.3000000
  796780    90.58467  -0.0157681   0.0314639   0.0056212   0.3000000
  796800    90.58691  -0.0156076   0.0314649   0.0056643   0.3000000
  796820    90.58914  -0.0154425   0.0314664   0.0057076   0.3000000
  796840    90.59138  -0.0152728   0.0314683   0.0057510   0.3000000
  796860    90.59362  -0.0150988   0.0314703   0.0057946   0.3000000
  796880    90.59585  -0.0149207   0.0314725   0.0058383   0.3000000
  796900    90.59809  -0.0147384   0.0314748   0.0058822   0.3000000
  796920    90.60033  -0.0145519   0.0314771   0.0059263   0.3000000
  796940    90.60257  -0.0143620   0.0314795   0.0059705   0.3000000
  796960    90.60480  -0.0141690   0.0314820   0.0060149   0.3000000
  796980    90.60704  -0.0139732   0.0314847   0.0060595   0.3000000
  797000    90.60928  -0.0137746   0.0314875   0.0061042   0.3000000
  797020    90.61151  -0.0135735   0.0314902   0.0061491   0.3000000
  797040    90.61375  -0.0133704   0.0314928   0.0061942   0.3000000
  797060    90.61599  -0.0131654   0.0314952   0.0062394   0.3000000
  797080    90.61823  -0.0129588   0.0314976   0.0062848   0.3000000
  797100    90.62046  -0.0127508   0.0314999   0.0063303   0.3000000
  797120    90.62270  -0.0125417   0.0315023   0.0063761   0.3000000
  797140    90.62494  -0.0123320   0.0315049   0.0064219   0.3000000
  797160    90.62717  -0.0121220   0.0315078   0.0064680   0.3000000
  797180    90.62941  -0.0119118   0.0315109   0.0065142   0.3000000
  797200    90.63165  -0.0117016   0.0315145   0.0065606   0.3000000
  797220    90.63389  -0.0114914   0.0315184   0.0066071   0.3000000
  797240    90.63612  -0.0112812   0.0315228   0.0066538   0.3000000
  797260    90.63836  -0.0110709   0.0315274   0.0067007   0.3000000
  797280    90.64060  -0.0108607   0.0315324   0.0067477   0.3000000
  797300    90.64284  -0.0106504   0.0315376   0.0067949   0.3000000
  797320    90.64507  -0.0104397   0.0315430   0.0068423   0.3000000
  797340    90.64731  -0.0102286   0.0315487   0.0068898   0.3000000
  797360    90.64955  -0.0100168   0.0315546   0.0069375   0.3000000
  797380    90.65178  -0.0098043   0.0315609   0.0069853   0.3000000
  797400    90.65402  -0.0095909   0.0315675   0.0070334   0.3000000
  797420    90.65626  -0.0093767   0.0315747   0.0070816   0.3000000
  797440    90.65850  -0.0091617   0.0315823   0.0071299   0.3000000
  797460    90.66073  -0.0089459   0.0315906   0.0071784   0.3000000
  797480    90.66297  -0.0087291   0.0315993   0.0072271   0.3000000
  797500    90.66521  -0.0085112   0.0316084   0.0072759   0.3000000
  797520    90.66745  -0.0082920   0.0316179   0.0073249   0.3000000
  797540    90.66968  -0.0080715   0.0316276   0.0073741   0.3000000
  797560    90.67192  -0.0078496   0.0316374   0.0074234   0.3000000
  797580    90.67416  -0.0076264   0.0316473   0.0074729   0.3000000
  797600    90.67640  -0.0074018   0.0316570   0.0075226   0.3000000
  797620    90.67863  -0.0071760   0.0316663   0.0075724   0.3000000
  797640    90.68087  -0.0069490   0.0316753   0.0076224   0.3000000
  797660    90.68311  -0.0067208   0.0316836   0.0076726   0.3000000
  797680    90.68535  -0.0064915   0.0316915   0.0077229   0.3000000
  797700    90.68758  -0.0062610   0.0316987   0.0077734   0.3000000
  797720    90.68982  -0.0060296   0.0317054   0.0078241   0.3000000
  797740    90.69206  -0.0057975   0.0317115   0.0078749   0.3000000
  797760    90.69430  -0.0055648   0.0317170   0.0079258   0.3000000
  797780    90.69653  -0.0053315   0.0317218   0.0079770   0.3000000
  797800    90.69877  -0.0050979   0.0317260   0.0080283   0.3000000
  797820    90.70101  -0.0048641   0.0317295   0.0080798   0.3000000
  797840    90.70325  -0.0046301   0.0317325   0.0081314   0.3000000
  797860    90.70548  -0.0043960   0.0317348   0.0081832   0.3000000
  797880    90.70772  -0.0041619   0.0317365   0.0082352   0.3000000
  797900    90.70996  -0.0039281   0.0317378   0.0082873   0.3000000
  797920    90.71220  -0.0036948   0.0317386   0.0083396   0.3000000
  797940    90.71443  -0.0034621   0.0317389   0.0083921   0.3000000
  797960    90.71667  -0.0032304   0.0317390   0.0084447   0.3000000
  797980    90.71891  -0.0029996   0.0317388   0.0084975   0.3000000
  798000    90.72115  -0.0027700   0.0317384   0.0085504   0.3000000
  798020    90.72338  -0.0025416   0.0317379   0.0086036   0.3000000
  798040    90.72562  -0.0023149   0.0317374   0.0086568   0.3000000
  798060    90.72786  -0.0020896   0.0317369   0.0087103   0.3000000
  798080    90.73010  -0.0018660   0.0317365   0.0087639   0.3000000
  798100    90.73233  -0.0016439   0.0317363   0.0088177   0.3000000
  798120    90.73457  -0.0014234   0.0317361   0.0088716   0.3000000
  798140    90.73681  -0.0012043   0.0317360   0.0089257   0.3000000
  798160    90.73905  -0.0009864   0.0317360   0.0089800   0.3000000
  798180    90.74128  -0.0007697   0.0317361   0.0090344   0.3000000
  798200    90.74352  -0.0005540   0.0317363   0.0090890   0.3000000
  798220    90.74576  -0.0003395   0.0317367   0.0091438   0.3000000
  798240    90.74800  -0.0001260   0.0317371   0.0091987   0.3000000
  798260    90.75024   0.0000867   0.0317373   0.0092538   0.3000000
  798280    90.75247   0.0002984   0.0317376   0.0093091   0.3000000
  798300    90.75471   0.0005086   0.0317378   0.0093645   0.3000000
  798320    90.75695   0.0007175   0.0317380   0.0094201   0.3000000
  798340    90.75919   0.0009249   0.0317381   0.0094758   0.3000000
  798360    90.76142   0.0011309   0.0317381   0.0095317   0.3000000
  798380    90.76366   0.0013356   0.0317378   0.0095878   0.3000000
  798400    90.76590   0.0015390   0.0317371   0.0096440   0.3000000
  798420    90.76814   0.0017411   0.0317361   0.0097004   0.3000000
  798440    90.77037   0.0019418   0.0317349   0.0097570   0.3000000
  798460    90.77261   0.0021415   0.0317336   0.0098137   0.3000000
  798480    90.77485   0.0023401   0.0317321   0.0098706   0.3000000
  798500    90.77709   0.0025378   0.0317304   0.0099277   0.3000000
  798520    90.77933   0.0027346   0.0317286   0.0099849   0.3000000
  798540    90.78156   0.0029307   0.0317265   0.0100423   0.3000000
  798560    90.78380   0.0031261   0.0317243   0.0100999   0.3000000
  798580    90.78604   0.0033210   0.0317220   0.0101576   0.3000000
  798600    90.78828   0.0035156   0.0317196   0.0102155   0.3000000
  798620    90.79051   0.0037099   0.0317171   0.0102735   0.3000000
  798640    90.79275   0.0039039   0.0317146   0.0103318   0.3000000
  798660    90.79499   0.0040978   0.0317120   0.0103901   0.3000000
  798680    90.79723   0.0042916   0.0317093   0.0104487   0.3000000
  798700    90.79947   0.0044854   0.0317066   0.0105074   0.3000000
  798720    90.80170   0.0046790   0.0317036   0.0105663   0.3000000
  798740    90.80394   0.0048725   0.0317005   0.0106253   0.3000000
  798760    90.80618   0.0050658   0.0316970   0.0106845   0.3000000
  798780    90.80842   0.0052588   0.0316932   0.0107439   0.3000000
  798800    90.81066   0.0054512   0.0316889   0.0108034   0.3000000
  798820    90.81289   0.0056430   0.0316841   0.0108631   0.3000000
  798840    90.81513   0.0058342   0.0316788   0.0109229   0.3000000
  798860    90.81737   0.0060248   0.0316729   0.0109830   0.3000000
  798880    90.81961   0.0062148   0.0316664   0.0110431   0.3000000
  798900    90.82184   0.0064042   0.0316594   0.0111035   0.3000000
  798920    90.82408   0.0065929   0.0316518   0.0111640   0.3000000
  798940    90.82632   0.0067808   0.0316437   0.0112247   0.3000000
  798960    90.82856   0.0069676   0.0316351   0.0112855   0.3000000
  798980    90.83080   0.0071534   0.0316260   0.0113465   0.3000000
  799000    90.83303   0.0073381   0.0316164   0.0114077   0.3000000
  799020    90.83527   0.0075216   0.0316065   0.0114690   0.3000000
  799040    90.83751   0.0077039   0.0315963   0.0115305   0.3000000
  799060    90.83975   0.0078851   0.0315857   0.0115922   0.3000000
  799080    90.84199   0.0080650   0.0315750   0.0116540   0.3000000
  799100    90.84422   0.0082440   0.0315641   0.0117160   0.3000000
  799120    90.84646   0.0084219   0.0315530   0.0117782   0.3000000
  799140    90.84870   0.0085991   0.0315417   0.0118405   0.3000000
  799160    90.85094   0.0087755   0.0315304   0.0119030   0.3000000
  799180    90.85318   0.0089512   0.0315190   0.0119656   0.3000000
  799200    90.85541   0.0091265   0.0315076   0.0120285   0.3000000
  799220    90.85765   0.0093014   0.0314962   0.0120914   0.3000000
  799240    90.85989   0.0094761   0.0314848   0.0121546   0.3000000
  799260    90.86213   0.0096508   0.0314735   0.0122179   0.3000000
  799280    90.86437   0.0098255   0.0314622   0.0122814   0.3000000
  799300    90.86660   0.0100003   0.0314510   0.0123450   0.3000000
  799320    90.86884   0.0101753   0.0314399   0.0124088   0.3000000
  799340    90.87108   0.0103504   0.0314288   0.0124728   0.3000000
  799360    90.87332   0.0105259   0.0314178   0.0125369   0.3000000
  799380    90.87555   0.0107018   0.0314068   0.0126012   0.3000000
  799400    90.87779   0.0108781   0.0313959   0.0126656   0.3000000
  799420    90.88003   0.0110550   0.0313851   0.0127302   0.3000000
  799440    90.88227   0.0112324   0.0313744   0.0127950   0.3000000
  799460    90.88451   0.0114102   0.0313639   0.0128600   0.3000000
  799480    90.88674   0.0115883   0.0313535   0.0129251   0.3000000
  799500    90.88898   0.0117664   0.0313435   0.0129904   0.3000000
  799520    90.89122   0.0119443   0.0313338   0.0130558   0.3000000
  799540    90.89346   0.0121219   0.0313245   0.0131214   0.3000000
  799560    90.89570   0.0122990   0.0313157   0.0131872   0.3000000
  799580    90.89793   0.0124755   0.0313074   0.0132531   0.3000000
  799600    90.90017   0.0126512   0.0312996   0.0133192   0.3000000
  799620    90.90241   0.0128258   0.0312924   0.0133855   0.3000000
  799640    90.90465   0.0129993   0.0312858   0.0134519   0.3000000
  799660    90.90689   0.0131714   0.0312796   0.0135185   0.3000000
  799680    90.90912   0.0133421   0.0312739   0.0135852   0.3000000
  799700    90.91136   0.0135109   0.0312686   0.0136521   0.3000000
  799720    90.91360   0.0136778   0.0312637   0.0137192   0.3000000
  799740    90.91584   0.0138426   0.0312592   0.0137865   0.3000000
  799760    90.91808   0.0140052   0.0312551   0.0138539   0.3000000
  799780    90.92031   0.0141653   0.0312513   0.0139215   0.3000000
  799800    90.92255   0.0143230   0.0312478   0.0139892   0.3000000
  799820    90.92479   0.0144787   0.0312446   0.0140571   0.3000000
