   n        time         Cl         Cd         AoA         M
 1661180   212.12259   1.0214321   0.0442623  10.0000000   0.3000000
 1661200   212.12504   1.0214360   0.0442663  10.0000000   0.3000000
 1661220   212.12749   1.0214382   0.0442704  10.0000000   0.3000000
 1661240   212.12994   1.0214382   0.0442743  10.0000000   0.3000000
 1661260   212.13239   1.0214359   0.0442779  10.0000000   0.3000000
 1661280   212.13484   1.0214315   0.0442809  10.0000000   0.3000000
 1661300   212.13729   1.0214258   0.0442832  10.0000000   0.3000000
 1661320   212.13974   1.0214198   0.0442851  10.0000000   0.3000000
 1661340   212.14219   1.0214145   0.0442864  10.0000000   0.3000000
 1661360   212.14464   1.0214107   0.0442874  10.0000000   0.3000000
 1661380   212.14709   1.0214088   0.0442881  10.0000000   0.3000000
 1661400   212.14954   1.0214089   0.0442886  10.0000000   0.3000000
 1661420   212.15198   1.0214104   0.0442887  10.0000000   0.3000000
 1661440   212.15443   1.0214130   0.0442883  10.0000000   0.3000000
 1661460   212.15688   1.0214159   0.0442872  10.0000000   0.3000000
 1661480   212.15933   1.0214186   0.0442853  10.0000000   0.3000000
 1661500   212.16178   1.0214208   0.0442826  10.0000000   0.3000000
 1661520   212.16423   1.0214224   0.0442792  10.0000000   0.3000000
 1661540   212.16668   1.0214240   0.0442753  10.0000000   0.3000000
 1661560   212.16913   1.0214261   0.0442711  10.0000000   0.3000000
 1661580   212.17158   1.0214288   0.0442668  10.0000000   0.3000000
 1661600   212.17403   1.0214323   0.0442623  10.0000000   0.3000000
 1661620   212.17648   1.0214363   0.0442578  10.0000000   0.3000000
 1661640   212.17893   1.0214412   0.0442533  10.0000000   0.3000000
 1661660   212.18138   1.0214479   0.0442492  10.0000000   0.3000000
 1661680   212.18383   1.0214569   0.0442458  10.0000000   0.3000000
 1661700   212.18628   1.0214683   0.0442430  10.0000000   0.3000000
 1661720   212.18872   1.0214811   0.0442405  10.0000000   0.3000000
 1661740   212.19117   1.0214943   0.0442382  10.0000000   0.3000000
 1661760   212.19362   1.0215073   0.0442359  10.0000000   0.3000000
 1661780   212.19607   1.0215199   0.0442333  10.0000000   0.3000000
 1661800   212.19852   1.0215322   0.0442307  10.0000000   0.3000000
 1661820   212.20097   1.0215445   0.0442282  10.0000000   0.3000000
 1661840   212.20342   1.0215573   0.0442259  10.0000000   0.3000000
 1661860   212.20587   1.0215714   0.0442243  10.0000000   0.3000000
 1661880   212.20832   1.0215875   0.0442236  10.0000000   0.3000000
 1661900   212.21077   1.0216060   0.0442239  10.0000000   0.3000000
 1661920   212.21322   1.0216267   0.0442252  10.0000000   0.3000000
 1661940   212.21567   1.0216497   0.0442275  10.0000000   0.3000000
 1661960   212.21811   1.0216753   0.0442307  10.0000000   0.3000000
 1661980   212.22056   1.0217039   0.0442348  10.0000000   0.3000000
 1662000   212.22301   1.0217353   0.0442398  10.0000000   0.3000000
 1662020   212.22546   1.0217687   0.0442457  10.0000000   0.3000000
 1662040   212.22791   1.0218037   0.0442521  10.0000000   0.3000000
 1662060   212.23036   1.0218401   0.0442592  10.0000000   0.3000000
 1662080   212.23281   1.0218779   0.0442668  10.0000000   0.3000000
 1662100   212.23526   1.0219166   0.0442749  10.0000000   0.3000000
 1662120   212.23771   1.0219559   0.0442837  10.0000000   0.3000000
 1662140   212.24016   1.0219955   0.0442931  10.0000000   0.3000000
 1662160   212.24261   1.0220352   0.0443030  10.0000000   0.3000000
 1662180   212.24506   1.0220750   0.0443134  10.0000000   0.3000000
 1662200   212.24750   1.0221143   0.0443241  10.0000000   0.3000000
 1662220   212.24995   1.0221528   0.0443350  10.0000000   0.3000000
 1662240   212.25240   1.0221900   0.0443459  10.0000000   0.3000000
 1662260   212.25485   1.0222259   0.0443567  10.0000000   0.3000000
 1662280   212.25730   1.0222602   0.0443674  10.0000000   0.3000000
 1662300   212.25975   1.0222930   0.0443779  10.0000000   0.3000000
 1662320   212.26220   1.0223246   0.0443882  10.0000000   0.3000000
 1662340   212.26465   1.0223553   0.0443982  10.0000000   0.3000000
 1662360   212.26710   1.0223849   0.0444080  10.0000000   0.3000000
 1662380   212.26955   1.0224131   0.0444175  10.0000000   0.3000000
 1662400   212.27200   1.0224394   0.0444264  10.0000000   0.3000000
 1662420   212.27445   1.0224635   0.0444345  10.0000000   0.3000000
 1662440   212.27690   1.0224852   0.0444418  10.0000000   0.3000000
 1662460   212.27935   1.0225044   0.0444482  10.0000000   0.3000000
 1662480   212.28180   1.0225215   0.0444540  10.0000000   0.3000000
 1662500   212.28424   1.0225367   0.0444593  10.0000000   0.3000000
 1662520   212.28669   1.0225503   0.0444642  10.0000000   0.3000000
 1662540   212.28914   1.0225623   0.0444687  10.0000000   0.3000000
 1662560   212.29159   1.0225723   0.0444728  10.0000000   0.3000000
 1662580   212.29404   1.0225801   0.0444762  10.0000000   0.3000000
 1662600   212.29649   1.0225853   0.0444788  10.0000000   0.3000000
 1662620   212.29894   1.0225879   0.0444807  10.0000000   0.3000000
 1662640   212.30139   1.0225882   0.0444819  10.0000000   0.3000000
 1662660   212.30384   1.0225868   0.0444825  10.0000000   0.3000000
 1662680   212.30629   1.0225839   0.0444827  10.0000000   0.3000000
 1662700   212.30874   1.0225802   0.0444825  10.0000000   0.3000000
 1662720   212.31119   1.0225757   0.0444821  10.0000000   0.3000000
 1662740   212.31364   1.0225708   0.0444814  10.0000000   0.3000000
 1662760   212.31609   1.0225656   0.0444807  10.0000000   0.3000000
 1662780   212.31854   1.0225603   0.0444799  10.0000000   0.3000000
 1662800   212.32099   1.0225554   0.0444792  10.0000000   0.3000000
 1662820   212.32344   1.0225511   0.0444787  10.0000000   0.3000000
 1662840   212.32589   1.0225478   0.0444785  10.0000000   0.3000000
 1662860   212.32834   1.0225454   0.0444785  10.0000000   0.3000000
 1662880   212.33079   1.0225439   0.0444787  10.0000000   0.3000000
 1662900   212.33324   1.0225434   0.0444791  10.0000000   0.3000000
 1662920   212.33569   1.0225438   0.0444795  10.0000000   0.3000000
 1662940   212.33814   1.0225451   0.0444798  10.0000000   0.3000000
 1662960   212.34059   1.0225477   0.0444802  10.0000000   0.3000000
 1662980   212.34304   1.0225515   0.0444804  10.0000000   0.3000000
 1663000   212.34549   1.0225566   0.0444806  10.0000000   0.3000000
 1663020   212.34794   1.0225625   0.0444805  10.0000000   0.3000000
 1663040   212.35039   1.0225690   0.0444803  10.0000000   0.3000000
 1663060   212.35284   1.0225757   0.0444798  10.0000000   0.3000000
 1663080   212.35529   1.0225822   0.0444790  10.0000000   0.3000000
 1663100   212.35774   1.0225884   0.0444777  10.0000000   0.3000000
 1663120   212.36019   1.0225940   0.0444760  10.0000000   0.3000000
 1663140   212.36264   1.0225989   0.0444736  10.0000000   0.3000000
 1663160   212.36509   1.0226030   0.0444707  10.0000000   0.3000000
 1663180   212.36754   1.0226063   0.0444671  10.0000000   0.3000000
 1663200   212.36999   1.0226089   0.0444629  10.0000000   0.3000000
 1663220   212.37244   1.0226110   0.0444579  10.0000000   0.3000000
 1663240   212.37489   1.0226126   0.0444523  10.0000000   0.3000000
 1663260   212.37734   1.0226140   0.0444460  10.0000000   0.3000000
 1663280   212.37979   1.0226153   0.0444392  10.0000000   0.3000000
 1663300   212.38224   1.0226172   0.0444323  10.0000000   0.3000000
 1663320   212.38469   1.0226201   0.0444252  10.0000000   0.3000000
 1663340   212.38714   1.0226242   0.0444183  10.0000000   0.3000000
 1663360   212.38959   1.0226291   0.0444114  10.0000000   0.3000000
 1663380   212.39204   1.0226342   0.0444045  10.0000000   0.3000000
 1663400   212.39449   1.0226388   0.0443976  10.0000000   0.3000000
 1663420   212.39694   1.0226423   0.0443905  10.0000000   0.3000000
 1663440   212.39939   1.0226441   0.0443832  10.0000000   0.3000000
 1663460   212.40184   1.0226438   0.0443756  10.0000000   0.3000000
 1663480   212.40429   1.0226411   0.0443677  10.0000000   0.3000000
 1663500   212.40674   1.0226357   0.0443597  10.0000000   0.3000000
 1663520   212.40919   1.0226276   0.0443514  10.0000000   0.3000000
 1663540   212.41164   1.0226165   0.0443430  10.0000000   0.3000000
 1663560   212.41409   1.0226024   0.0443346  10.0000000   0.3000000
 1663580   212.41654   1.0225851   0.0443260  10.0000000   0.3000000
 1663600   212.41899   1.0225648   0.0443175  10.0000000   0.3000000
 1663620   212.42144   1.0225415   0.0443089  10.0000000   0.3000000
 1663640   212.42389   1.0225157   0.0443003  10.0000000   0.3000000
 1663660   212.42634   1.0224877   0.0442917  10.0000000   0.3000000
 1663680   212.42879   1.0224582   0.0442831  10.0000000   0.3000000
 1663700   212.43124   1.0224278   0.0442747  10.0000000   0.3000000
 1663720   212.43369   1.0223975   0.0442666  10.0000000   0.3000000
 1663740   212.43614   1.0223680   0.0442588  10.0000000   0.3000000
 1663760   212.43859   1.0223403   0.0442518  10.0000000   0.3000000
 1663780   212.44104   1.0223150   0.0442455  10.0000000   0.3000000
 1663800   212.44349   1.0222924   0.0442399  10.0000000   0.3000000
 1663820   212.44594   1.0222722   0.0442349  10.0000000   0.3000000
 1663840   212.44839   1.0222540   0.0442303  10.0000000   0.3000000
 1663860   212.45084   1.0222371   0.0442257  10.0000000   0.3000000
 1663880   212.45329   1.0222210   0.0442209  10.0000000   0.3000000
 1663900   212.45574   1.0222053   0.0442159  10.0000000   0.3000000
 1663920   212.45819   1.0221903   0.0442106  10.0000000   0.3000000
 1663940   212.46064   1.0221764   0.0442052  10.0000000   0.3000000
 1663960   212.46309   1.0221642   0.0442002  10.0000000   0.3000000
 1663980   212.46554   1.0221543   0.0441956  10.0000000   0.3000000
 1664000   212.46799   1.0221472   0.0441916  10.0000000   0.3000000
 1664020   212.47044   1.0221428   0.0441882  10.0000000   0.3000000
 1664040   212.47289   1.0221408   0.0441854  10.0000000   0.3000000
 1664060   212.47534   1.0221408   0.0441829  10.0000000   0.3000000
 1664080   212.47779   1.0221423   0.0441805  10.0000000   0.3000000
 1664100   212.48024   1.0221447   0.0441782  10.0000000   0.3000000
 1664120   212.48269   1.0221476   0.0441759  10.0000000   0.3000000
 1664140   212.48514   1.0221508   0.0441736  10.0000000   0.3000000
 1664160   212.48759   1.0221537   0.0441712  10.0000000   0.3000000
 1664180   212.49004   1.0221557   0.0441687  10.0000000   0.3000000
 1664200   212.49249   1.0221561   0.0441659  10.0000000   0.3000000
 1664220   212.49494   1.0221542   0.0441627  10.0000000   0.3000000
 1664240   212.49739   1.0221495   0.0441589  10.0000000   0.3000000
 1664260   212.49984   1.0221414   0.0441541  10.0000000   0.3000000
 1664280   212.50229   1.0221297   0.0441484  10.0000000   0.3000000
 1664300   212.50474   1.0221145   0.0441415  10.0000000   0.3000000
 1664320   212.50719   1.0220963   0.0441337  10.0000000   0.3000000
 1664340   212.50964   1.0220757   0.0441248  10.0000000   0.3000000
 1664360   212.51209   1.0220532   0.0441150  10.0000000   0.3000000
 1664380   212.51454   1.0220291   0.0441043  10.0000000   0.3000000
 1664400   212.51699   1.0220037   0.0440927  10.0000000   0.3000000
 1664420   212.51945   1.0219773   0.0440804  10.0000000   0.3000000
 1664440   212.52190   1.0219507   0.0440674  10.0000000   0.3000000
 1664460   212.52435   1.0219243   0.0440539  10.0000000   0.3000000
 1664480   212.52680   1.0218985   0.0440401  10.0000000   0.3000000
 1664500   212.52925   1.0218737   0.0440263  10.0000000   0.3000000
 1664520   212.53170   1.0218501   0.0440127  10.0000000   0.3000000
 1664540   212.53415   1.0218279   0.0439993  10.0000000   0.3000000
 1664560   212.53660   1.0218071   0.0439862  10.0000000   0.3000000
 1664580   212.53905   1.0217872   0.0439734  10.0000000   0.3000000
 1664600   212.54150   1.0217679   0.0439608  10.0000000   0.3000000
 1664620   212.54395   1.0217489   0.0439483  10.0000000   0.3000000
 1664640   212.54640   1.0217305   0.0439360  10.0000000   0.3000000
 1664660   212.54885   1.0217128   0.0439239  10.0000000   0.3000000
 1664680   212.55130   1.0216964   0.0439121  10.0000000   0.3000000
 1664700   212.55375   1.0216813   0.0439007  10.0000000   0.3000000
 1664720   212.55620   1.0216674   0.0438898  10.0000000   0.3000000
 1664740   212.55865   1.0216544   0.0438793  10.0000000   0.3000000
 1664760   212.56110   1.0216421   0.0438692  10.0000000   0.3000000
 1664780   212.56355   1.0216300   0.0438595  10.0000000   0.3000000
 1664800   212.56600   1.0216178   0.0438502  10.0000000   0.3000000
 1664820   212.56845   1.0216049   0.0438412  10.0000000   0.3000000
 1664840   212.57090   1.0215911   0.0438328  10.0000000   0.3000000
 1664860   212.57335   1.0215761   0.0438248  10.0000000   0.3000000
 1664880   212.57580   1.0215600   0.0438175  10.0000000   0.3000000
 1664900   212.57825   1.0215427   0.0438107  10.0000000   0.3000000
 1664920   212.58070   1.0215243   0.0438045  10.0000000   0.3000000
 1664940   212.58315   1.0215053   0.0437988  10.0000000   0.3000000
 1664960   212.58560   1.0214856   0.0437935  10.0000000   0.3000000
 1664980   212.58805   1.0214655   0.0437885  10.0000000   0.3000000
 1665000   212.59050   1.0214454   0.0437838  10.0000000   0.3000000
 1665020   212.59295   1.0214255   0.0437793  10.0000000   0.3000000
 1665040   212.59540   1.0214065   0.0437750  10.0000000   0.3000000
 1665060   212.59785   1.0213887   0.0437707  10.0000000   0.3000000
 1665080   212.60030   1.0213725   0.0437665  10.0000000   0.3000000
 1665100   212.60275   1.0213577   0.0437622  10.0000000   0.3000000
 1665120   212.60520   1.0213443   0.0437577  10.0000000   0.3000000
 1665140   212.60765   1.0213320   0.0437530  10.0000000   0.3000000
 1665160   212.61010   1.0213203   0.0437479  10.0000000   0.3000000
 1665180   212.61255   1.0213090   0.0437425  10.0000000   0.3000000
 1665200   212.61500   1.0212982   0.0437368  10.0000000   0.3000000
 1665220   212.61745   1.0212879   0.0437309  10.0000000   0.3000000
 1665240   212.61990   1.0212777   0.0437247  10.0000000   0.3000000
 1665260   212.62235   1.0212665   0.0437183  10.0000000   0.3000000
 1665280   212.62480   1.0212539   0.0437116  10.0000000   0.3000000
 1665300   212.62725   1.0212393   0.0437044  10.0000000   0.3000000
 1665320   212.62970   1.0212227   0.0436966  10.0000000   0.3000000
 1665340   212.63215   1.0212040   0.0436880  10.0000000   0.3000000
 1665360   212.63460   1.0211830   0.0436787  10.0000000   0.3000000
 1665380   212.63705   1.0211603   0.0436685  10.0000000   0.3000000
 1665400   212.63950   1.0211364   0.0436578  10.0000000   0.3000000
 1665420   212.64195   1.0211121   0.0436466  10.0000000   0.3000000
 1665440   212.64440   1.0210878   0.0436351  10.0000000   0.3000000
 1665460   212.64685   1.0210643   0.0436234  10.0000000   0.3000000
 1665480   212.64930   1.0210421   0.0436118  10.0000000   0.3000000
 1665500   212.65175   1.0210220   0.0436004  10.0000000   0.3000000
 1665520   212.65420   1.0210040   0.0435894  10.0000000   0.3000000
 1665540   212.65665   1.0209883   0.0435789  10.0000000   0.3000000
 1665560   212.65910   1.0209749   0.0435689  10.0000000   0.3000000
 1665580   212.66155   1.0209644   0.0435596  10.0000000   0.3000000
 1665600   212.66400   1.0209567   0.0435511  10.0000000   0.3000000
 1665620   212.66645   1.0209516   0.0435432  10.0000000   0.3000000
 1665640   212.66890   1.0209484   0.0435361  10.0000000   0.3000000
 1665660   212.67135   1.0209466   0.0435296  10.0000000   0.3000000
 1665680   212.67380   1.0209455   0.0435235  10.0000000   0.3000000
 1665700   212.67625   1.0209444   0.0435179  10.0000000   0.3000000
 1665720   212.67870   1.0209423   0.0435124  10.0000000   0.3000000
 1665740   212.68115   1.0209384   0.0435070  10.0000000   0.3000000
 1665760   212.68360   1.0209324   0.0435018  10.0000000   0.3000000
 1665780   212.68605   1.0209243   0.0434967  10.0000000   0.3000000
 1665800   212.68850   1.0209143   0.0434920  10.0000000   0.3000000
 1665820   212.69095   1.0209026   0.0434877  10.0000000   0.3000000
 1665840   212.69340   1.0208895   0.0434840  10.0000000   0.3000000
 1665860   212.69585   1.0208754   0.0434809  10.0000000   0.3000000
 1665880   212.69830   1.0208612   0.0434786  10.0000000   0.3000000
 1665900   212.70075   1.0208471   0.0434769  10.0000000   0.3000000
 1665920   212.70320   1.0208332   0.0434758  10.0000000   0.3000000
 1665940   212.70565   1.0208189   0.0434752  10.0000000   0.3000000
 1665960   212.70810   1.0208044   0.0434750  10.0000000   0.3000000
 1665980   212.71055   1.0207897   0.0434750  10.0000000   0.3000000
 1666000   212.71300   1.0207748   0.0434750  10.0000000   0.3000000
 1666020   212.71545   1.0207588   0.0434748  10.0000000   0.3000000
 1666040   212.71790   1.0207408   0.0434742  10.0000000   0.3000000
 1666060   212.72035   1.0207204   0.0434727  10.0000000   0.3000000
 1666080   212.72280   1.0206976   0.0434704  10.0000000   0.3000000
 1666100   212.72525   1.0206726   0.0434670  10.0000000   0.3000000
 1666120   212.72770   1.0206446   0.0434625  10.0000000   0.3000000
 1666140   212.73015   1.0206132   0.0434569  10.0000000   0.3000000
 1666160   212.73260   1.0205786   0.0434502  10.0000000   0.3000000
 1666180   212.73506   1.0205420   0.0434427  10.0000000   0.3000000
 1666200   212.73751   1.0205043   0.0434348  10.0000000   0.3000000
 1666220   212.73996   1.0204661   0.0434268  10.0000000   0.3000000
 1666240   212.74241   1.0204281   0.0434192  10.0000000   0.3000000
 1666260   212.74486   1.0203913   0.0434122  10.0000000   0.3000000
 1666280   212.74731   1.0203565   0.0434061  10.0000000   0.3000000
 1666300   212.74976   1.0203242   0.0434011  10.0000000   0.3000000
 1666320   212.75221   1.0202940   0.0433969  10.0000000   0.3000000
 1666340   212.75466   1.0202651   0.0433932  10.0000000   0.3000000
 1666360   212.75711   1.0202367   0.0433895  10.0000000   0.3000000
 1666380   212.75956   1.0202081   0.0433855  10.0000000   0.3000000
 1666400   212.76201   1.0201791   0.0433809  10.0000000   0.3000000
 1666420   212.76446   1.0201497   0.0433757  10.0000000   0.3000000
 1666440   212.76691   1.0201202   0.0433699  10.0000000   0.3000000
 1666460   212.76936   1.0200909   0.0433639  10.0000000   0.3000000
 1666480   212.77181   1.0200623   0.0433579  10.0000000   0.3000000
 1666500   212.77426   1.0200346   0.0433521  10.0000000   0.3000000
 1666520   212.77671   1.0200077   0.0433467  10.0000000   0.3000000
 1666540   212.77916   1.0199809   0.0433417  10.0000000   0.3000000
 1666560   212.78161   1.0199534   0.0433370  10.0000000   0.3000000
 1666580   212.78406   1.0199241   0.0433327  10.0000000   0.3000000
 1666600   212.78651   1.0198923   0.0433286  10.0000000   0.3000000
 1666620   212.78896   1.0198577   0.0433249  10.0000000   0.3000000
 1666640   212.79141   1.0198205   0.0433217  10.0000000   0.3000000
 1666660   212.79386   1.0197807   0.0433190  10.0000000   0.3000000
 1666680   212.79631   1.0197388   0.0433169  10.0000000   0.3000000
 1666700   212.79876   1.0196953   0.0433153  10.0000000   0.3000000
 1666720   212.80121   1.0196510   0.0433143  10.0000000   0.3000000
 1666740   212.80366   1.0196069   0.0433137  10.0000000   0.3000000
 1666760   212.80611   1.0195636   0.0433133  10.0000000   0.3000000
 1666780   212.80856   1.0195215   0.0433129  10.0000000   0.3000000
 1666800   212.81101   1.0194813   0.0433126  10.0000000   0.3000000
 1666820   212.81346   1.0194439   0.0433121  10.0000000   0.3000000
 1666840   212.81591   1.0194103   0.0433116  10.0000000   0.3000000
 1666860   212.81836   1.0193806   0.0433110  10.0000000   0.3000000
 1666880   212.82081   1.0193547   0.0433102  10.0000000   0.3000000
 1666900   212.82326   1.0193318   0.0433092  10.0000000   0.3000000
 1666920   212.82571   1.0193116   0.0433077  10.0000000   0.3000000
 1666940   212.82816   1.0192940   0.0433058  10.0000000   0.3000000
 1666960   212.83061   1.0192784   0.0433031  10.0000000   0.3000000
 1666980   212.83306   1.0192639   0.0432998  10.0000000   0.3000000
 1667000   212.83551   1.0192501   0.0432956  10.0000000   0.3000000
 1667020   212.83797   1.0192370   0.0432907  10.0000000   0.3000000
 1667040   212.84042   1.0192253   0.0432851  10.0000000   0.3000000
 1667060   212.84287   1.0192154   0.0432789  10.0000000   0.3000000
 1667080   212.84532   1.0192075   0.0432722  10.0000000   0.3000000
 1667100   212.84777   1.0192023   0.0432651  10.0000000   0.3000000
 1667120   212.85022   1.0192004   0.0432574  10.0000000   0.3000000
 1667140   212.85267   1.0192024   0.0432492  10.0000000   0.3000000
 1667160   212.85512   1.0192083   0.0432403  10.0000000   0.3000000
 1667180   212.85757   1.0192175   0.0432307  10.0000000   0.3000000
 1667200   212.86002   1.0192296   0.0432202  10.0000000   0.3000000
 1667220   212.86247   1.0192441   0.0432089  10.0000000   0.3000000
 1667240   212.86492   1.0192606   0.0431971  10.0000000   0.3000000
 1667260   212.86737   1.0192789   0.0431849  10.0000000   0.3000000
 1667280   212.86982   1.0192990   0.0431726  10.0000000   0.3000000
 1667300   212.87227   1.0193212   0.0431604  10.0000000   0.3000000
 1667320   212.87472   1.0193460   0.0431483  10.0000000   0.3000000
 1667340   212.87717   1.0193734   0.0431365  10.0000000   0.3000000
 1667360   212.87962   1.0194034   0.0431249  10.0000000   0.3000000
 1667380   212.88207   1.0194355   0.0431133  10.0000000   0.3000000
 1667400   212.88452   1.0194692   0.0431017  10.0000000   0.3000000
 1667420   212.88697   1.0195041   0.0430899  10.0000000   0.3000000
 1667440   212.88942   1.0195393   0.0430781  10.0000000   0.3000000
 1667460   212.89187   1.0195742   0.0430662  10.0000000   0.3000000
 1667480   212.89432   1.0196082   0.0430545  10.0000000   0.3000000
 1667500   212.89677   1.0196408   0.0430429  10.0000000   0.3000000
 1667520   212.89922   1.0196716   0.0430318  10.0000000   0.3000000
 1667540   212.90168   1.0197001   0.0430214  10.0000000   0.3000000
 1667560   212.90413   1.0197260   0.0430118  10.0000000   0.3000000
 1667580   212.90658   1.0197488   0.0430030  10.0000000   0.3000000
 1667600   212.90903   1.0197685   0.0429950  10.0000000   0.3000000
 1667620   212.91148   1.0197846   0.0429877  10.0000000   0.3000000
 1667640   212.91393   1.0197965   0.0429809  10.0000000   0.3000000
 1667660   212.91638   1.0198041   0.0429743  10.0000000   0.3000000
 1667680   212.91883   1.0198077   0.0429680  10.0000000   0.3000000
 1667700   212.92128   1.0198074   0.0429617  10.0000000   0.3000000
 1667720   212.92373   1.0198029   0.0429554  10.0000000   0.3000000
 1667740   212.92618   1.0197937   0.0429492  10.0000000   0.3000000
 1667760   212.92863   1.0197795   0.0429429  10.0000000   0.3000000
 1667780   212.93108   1.0197604   0.0429365  10.0000000   0.3000000
 1667800   212.93353   1.0197369   0.0429301  10.0000000   0.3000000
 1667820   212.93598   1.0197094   0.0429236  10.0000000   0.3000000
 1667840   212.93843   1.0196784   0.0429173  10.0000000   0.3000000
 1667860   212.94088   1.0196444   0.0429113  10.0000000   0.3000000
 1667880   212.94333   1.0196075   0.0429057  10.0000000   0.3000000
 1667900   212.94578   1.0195681   0.0429004  10.0000000   0.3000000
 1667920   212.94823   1.0195265   0.0428954  10.0000000   0.3000000
 1667940   212.95068   1.0194829   0.0428905  10.0000000   0.3000000
 1667960   212.95313   1.0194375   0.0428855  10.0000000   0.3000000
 1667980   212.95558   1.0193905   0.0428802  10.0000000   0.3000000
 1668000   212.95803   1.0193419   0.0428745  10.0000000   0.3000000
 1668020   212.96048   1.0192918   0.0428680  10.0000000   0.3000000
 1668040   212.96293   1.0192399   0.0428607  10.0000000   0.3000000
 1668060   212.96538   1.0191866   0.0428524  10.0000000   0.3000000
 1668080   212.96783   1.0191331   0.0428430  10.0000000   0.3000000
 1668100   212.97028   1.0190813   0.0428326  10.0000000   0.3000000
 1668120   212.97273   1.0190319   0.0428212  10.0000000   0.3000000
 1668140   212.97518   1.0189843   0.0428094  10.0000000   0.3000000
 1668160   212.97763   1.0189375   0.0427973  10.0000000   0.3000000
 1668180   212.98008   1.0188918   0.0427851  10.0000000   0.3000000
 1668200   212.98253   1.0188484   0.0427727  10.0000000   0.3000000
 1668220   212.98498   1.0188072   0.0427601  10.0000000   0.3000000
 1668240   212.98743   1.0187673   0.0427477  10.0000000   0.3000000
 1668260   212.98988   1.0187278   0.0427356  10.0000000   0.3000000
 1668280   212.99233   1.0186880   0.0427238  10.0000000   0.3000000
 1668300   212.99479   1.0186475   0.0427121  10.0000000   0.3000000
 1668320   212.99724   1.0186063   0.0427005  10.0000000   0.3000000
 1668340   212.99969   1.0185647   0.0426887  10.0000000   0.3000000
 1668360   213.00214   1.0185232   0.0426764  10.0000000   0.3000000
