   n        time         Cl         Cd         AoA         M
 2977300   330.23685   0.9074189   0.0544670  10.0000000   0.3000000
 2977320   330.23904   0.9074261   0.0544703  10.0000000   0.3000000
 2977340   330.24123   0.9074300   0.0544730  10.0000000   0.3000000
 2977360   330.24343   0.9074304   0.0544749  10.0000000   0.3000000
 2977380   330.24562   0.9074272   0.0544761  10.0000000   0.3000000
 2977400   330.24782   0.9074201   0.0544764  10.0000000   0.3000000
 2977420   330.25001   0.9074089   0.0544760  10.0000000   0.3000000
 2977440   330.25221   0.9073934   0.0544745  10.0000000   0.3000000
 2977460   330.25440   0.9073737   0.0544722  10.0000000   0.3000000
 2977480   330.25660   0.9073500   0.0544690  10.0000000   0.3000000
 2977500   330.25879   0.9073224   0.0544650  10.0000000   0.3000000
 2977520   330.26098   0.9072914   0.0544604  10.0000000   0.3000000
 2977540   330.26318   0.9072572   0.0544552  10.0000000   0.3000000
 2977560   330.26537   0.9072199   0.0544495  10.0000000   0.3000000
 2977580   330.26757   0.9071794   0.0544433  10.0000000   0.3000000
 2977600   330.26976   0.9071360   0.0544365  10.0000000   0.3000000
 2977620   330.27196   0.9070894   0.0544292  10.0000000   0.3000000
 2977640   330.27415   0.9070398   0.0544212  10.0000000   0.3000000
 2977660   330.27635   0.9069871   0.0544126  10.0000000   0.3000000
 2977680   330.27854   0.9069314   0.0544033  10.0000000   0.3000000
 2977700   330.28073   0.9068724   0.0543933  10.0000000   0.3000000
 2977720   330.28293   0.9068105   0.0543824  10.0000000   0.3000000
 2977740   330.28512   0.9067457   0.0543707  10.0000000   0.3000000
 2977760   330.28732   0.9066785   0.0543584  10.0000000   0.3000000
 2977780   330.28951   0.9066096   0.0543455  10.0000000   0.3000000
 2977800   330.29171   0.9065397   0.0543323  10.0000000   0.3000000
 2977820   330.29390   0.9064696   0.0543190  10.0000000   0.3000000
 2977840   330.29610   0.9064001   0.0543060  10.0000000   0.3000000
 2977860   330.29829   0.9063317   0.0542932  10.0000000   0.3000000
 2977880   330.30049   0.9062648   0.0542810  10.0000000   0.3000000
 2977900   330.30268   0.9061994   0.0542692  10.0000000   0.3000000
 2977920   330.30488   0.9061355   0.0542579  10.0000000   0.3000000
 2977940   330.30707   0.9060732   0.0542472  10.0000000   0.3000000
 2977960   330.30926   0.9060121   0.0542369  10.0000000   0.3000000
 2977980   330.31146   0.9059520   0.0542269  10.0000000   0.3000000
 2978000   330.31365   0.9058928   0.0542173  10.0000000   0.3000000
 2978020   330.31585   0.9058341   0.0542080  10.0000000   0.3000000
 2978040   330.31804   0.9057758   0.0541990  10.0000000   0.3000000
 2978060   330.32024   0.9057177   0.0541901  10.0000000   0.3000000
 2978080   330.32243   0.9056599   0.0541816  10.0000000   0.3000000
 2978100   330.32463   0.9056024   0.0541735  10.0000000   0.3000000
 2978120   330.32682   0.9055454   0.0541657  10.0000000   0.3000000
 2978140   330.32902   0.9054890   0.0541585  10.0000000   0.3000000
 2978160   330.33121   0.9054332   0.0541517  10.0000000   0.3000000
 2978180   330.33341   0.9053781   0.0541455  10.0000000   0.3000000
 2978200   330.33560   0.9053237   0.0541399  10.0000000   0.3000000
 2978220   330.33780   0.9052701   0.0541348  10.0000000   0.3000000
 2978240   330.33999   0.9052174   0.0541304  10.0000000   0.3000000
 2978260   330.34219   0.9051659   0.0541266  10.0000000   0.3000000
 2978280   330.34438   0.9051159   0.0541235  10.0000000   0.3000000
 2978300   330.34657   0.9050674   0.0541213  10.0000000   0.3000000
 2978320   330.34877   0.9050208   0.0541198  10.0000000   0.3000000
 2978340   330.35096   0.9049762   0.0541193  10.0000000   0.3000000
 2978360   330.35316   0.9049337   0.0541196  10.0000000   0.3000000
 2978380   330.35535   0.9048934   0.0541209  10.0000000   0.3000000
 2978400   330.35755   0.9048550   0.0541230  10.0000000   0.3000000
 2978420   330.35974   0.9048185   0.0541259  10.0000000   0.3000000
 2978440   330.36194   0.9047837   0.0541295  10.0000000   0.3000000
 2978460   330.36413   0.9047504   0.0541338  10.0000000   0.3000000
 2978480   330.36633   0.9047184   0.0541385  10.0000000   0.3000000
 2978500   330.36852   0.9046875   0.0541437  10.0000000   0.3000000
 2978520   330.37072   0.9046574   0.0541491  10.0000000   0.3000000
 2978540   330.37291   0.9046277   0.0541545  10.0000000   0.3000000
 2978560   330.37511   0.9045977   0.0541597  10.0000000   0.3000000
 2978580   330.37730   0.9045667   0.0541644  10.0000000   0.3000000
 2978600   330.37950   0.9045342   0.0541683  10.0000000   0.3000000
 2978620   330.38169   0.9044995   0.0541713  10.0000000   0.3000000
 2978640   330.38389   0.9044622   0.0541731  10.0000000   0.3000000
 2978660   330.38608   0.9044221   0.0541739  10.0000000   0.3000000
 2978680   330.38828   0.9043793   0.0541737  10.0000000   0.3000000
 2978700   330.39047   0.9043340   0.0541726  10.0000000   0.3000000
 2978720   330.39267   0.9042864   0.0541709  10.0000000   0.3000000
 2978740   330.39486   0.9042368   0.0541688  10.0000000   0.3000000
 2978760   330.39705   0.9041852   0.0541662  10.0000000   0.3000000
 2978780   330.39925   0.9041317   0.0541634  10.0000000   0.3000000
 2978800   330.40144   0.9040762   0.0541602  10.0000000   0.3000000
 2978820   330.40364   0.9040188   0.0541566  10.0000000   0.3000000
 2978840   330.40583   0.9039595   0.0541527  10.0000000   0.3000000
 2978860   330.40803   0.9038987   0.0541484  10.0000000   0.3000000
 2978880   330.41022   0.9038367   0.0541439  10.0000000   0.3000000
 2978900   330.41242   0.9037737   0.0541390  10.0000000   0.3000000
 2978920   330.41461   0.9037099   0.0541338  10.0000000   0.3000000
 2978940   330.41681   0.9036457   0.0541282  10.0000000   0.3000000
 2978960   330.41900   0.9035809   0.0541222  10.0000000   0.3000000
 2978980   330.42120   0.9035155   0.0541158  10.0000000   0.3000000
 2979000   330.42339   0.9034495   0.0541089  10.0000000   0.3000000
 2979020   330.42559   0.9033828   0.0541016  10.0000000   0.3000000
 2979040   330.42778   0.9033155   0.0540939  10.0000000   0.3000000
 2979060   330.42998   0.9032476   0.0540860  10.0000000   0.3000000
 2979080   330.43217   0.9031792   0.0540778  10.0000000   0.3000000
 2979100   330.43437   0.9031101   0.0540695  10.0000000   0.3000000
 2979120   330.43656   0.9030406   0.0540612  10.0000000   0.3000000
 2979140   330.43875   0.9029705   0.0540529  10.0000000   0.3000000
 2979160   330.44095   0.9028999   0.0540447  10.0000000   0.3000000
 2979180   330.44314   0.9028289   0.0540366  10.0000000   0.3000000
 2979200   330.44534   0.9027578   0.0540287  10.0000000   0.3000000
 2979220   330.44753   0.9026869   0.0540211  10.0000000   0.3000000
 2979240   330.44973   0.9026166   0.0540139  10.0000000   0.3000000
 2979260   330.45192   0.9025476   0.0540073  10.0000000   0.3000000
 2979280   330.45412   0.9024807   0.0540015  10.0000000   0.3000000
 2979300   330.45631   0.9024166   0.0539965  10.0000000   0.3000000
 2979320   330.45851   0.9023563   0.0539927  10.0000000   0.3000000
 2979340   330.46070   0.9023007   0.0539901  10.0000000   0.3000000
 2979360   330.46290   0.9022505   0.0539890  10.0000000   0.3000000
 2979380   330.46509   0.9022064   0.0539893  10.0000000   0.3000000
 2979400   330.46729   0.9021691   0.0539912  10.0000000   0.3000000
 2979420   330.46948   0.9021389   0.0539948  10.0000000   0.3000000
 2979440   330.47168   0.9021163   0.0539999  10.0000000   0.3000000
 2979460   330.47387   0.9021014   0.0540067  10.0000000   0.3000000
 2979480   330.47607   0.9020945   0.0540152  10.0000000   0.3000000
 2979500   330.47826   0.9020957   0.0540254  10.0000000   0.3000000
 2979520   330.48046   0.9021048   0.0540372  10.0000000   0.3000000
 2979540   330.48265   0.9021213   0.0540506  10.0000000   0.3000000
 2979560   330.48484   0.9021445   0.0540654  10.0000000   0.3000000
 2979580   330.48704   0.9021737   0.0540814  10.0000000   0.3000000
 2979600   330.48923   0.9022081   0.0540984  10.0000000   0.3000000
 2979620   330.49143   0.9022470   0.0541164  10.0000000   0.3000000
 2979640   330.49362   0.9022898   0.0541352  10.0000000   0.3000000
 2979660   330.49582   0.9023359   0.0541548  10.0000000   0.3000000
 2979680   330.49801   0.9023849   0.0541750  10.0000000   0.3000000
 2979700   330.50021   0.9024360   0.0541956  10.0000000   0.3000000
 2979720   330.50240   0.9024884   0.0542165  10.0000000   0.3000000
 2979740   330.50460   0.9025412   0.0542375  10.0000000   0.3000000
 2979760   330.50679   0.9025937   0.0542583  10.0000000   0.3000000
 2979780   330.50899   0.9026455   0.0542788  10.0000000   0.3000000
 2979800   330.51118   0.9026964   0.0542990  10.0000000   0.3000000
 2979820   330.51338   0.9027465   0.0543189  10.0000000   0.3000000
 2979840   330.51557   0.9027962   0.0543387  10.0000000   0.3000000
 2979860   330.51777   0.9028461   0.0543587  10.0000000   0.3000000
 2979880   330.51996   0.9028968   0.0543790  10.0000000   0.3000000
 2979900   330.52216   0.9029488   0.0543998  10.0000000   0.3000000
 2979920   330.52435   0.9030027   0.0544212  10.0000000   0.3000000
 2979940   330.52655   0.9030586   0.0544435  10.0000000   0.3000000
 2979960   330.52874   0.9031163   0.0544666  10.0000000   0.3000000
 2979980   330.53094   0.9031754   0.0544903  10.0000000   0.3000000
 2980000   330.53313   0.9032350   0.0545146  10.0000000   0.3000000
 2980020   330.53533   0.9032942   0.0545392  10.0000000   0.3000000
 2980040   330.53752   0.9033519   0.0545635  10.0000000   0.3000000
 2980060   330.53972   0.9034072   0.0545872  10.0000000   0.3000000
 2980080   330.54191   0.9034592   0.0546100  10.0000000   0.3000000
 2980100   330.54410   0.9035073   0.0546317  10.0000000   0.3000000
 2980120   330.54630   0.9035512   0.0546523  10.0000000   0.3000000
 2980140   330.54849   0.9035901   0.0546717  10.0000000   0.3000000
 2980160   330.55069   0.9036231   0.0546900  10.0000000   0.3000000
 2980180   330.55288   0.9036494   0.0547069  10.0000000   0.3000000
 2980200   330.55508   0.9036684   0.0547224  10.0000000   0.3000000
 2980220   330.55727   0.9036794   0.0547362  10.0000000   0.3000000
 2980240   330.55947   0.9036818   0.0547483  10.0000000   0.3000000
 2980260   330.56166   0.9036747   0.0547585  10.0000000   0.3000000
 2980280   330.56386   0.9036577   0.0547665  10.0000000   0.3000000
 2980300   330.56605   0.9036303   0.0547724  10.0000000   0.3000000
 2980320   330.56825   0.9035925   0.0547761  10.0000000   0.3000000
 2980340   330.57044   0.9035445   0.0547776  10.0000000   0.3000000
 2980360   330.57264   0.9034869   0.0547769  10.0000000   0.3000000
 2980380   330.57483   0.9034203   0.0547742  10.0000000   0.3000000
 2980400   330.57703   0.9033456   0.0547695  10.0000000   0.3000000
 2980420   330.57922   0.9032636   0.0547632  10.0000000   0.3000000
 2980440   330.58142   0.9031750   0.0547551  10.0000000   0.3000000
 2980460   330.58361   0.9030805   0.0547455  10.0000000   0.3000000
 2980480   330.58581   0.9029805   0.0547345  10.0000000   0.3000000
 2980500   330.58800   0.9028756   0.0547221  10.0000000   0.3000000
 2980520   330.59020   0.9027663   0.0547085  10.0000000   0.3000000
 2980540   330.59239   0.9026535   0.0546940  10.0000000   0.3000000
 2980560   330.59459   0.9025387   0.0546789  10.0000000   0.3000000
 2980580   330.59678   0.9024232   0.0546638  10.0000000   0.3000000
 2980600   330.59898   0.9023088   0.0546491  10.0000000   0.3000000
 2980620   330.60117   0.9021971   0.0546354  10.0000000   0.3000000
 2980640   330.60337   0.9020895   0.0546229  10.0000000   0.3000000
 2980660   330.60556   0.9019873   0.0546119  10.0000000   0.3000000
 2980680   330.60776   0.9018914   0.0546028  10.0000000   0.3000000
 2980700   330.60995   0.9018028   0.0545955  10.0000000   0.3000000
 2980720   330.61215   0.9017223   0.0545902  10.0000000   0.3000000
 2980740   330.61434   0.9016508   0.0545870  10.0000000   0.3000000
 2980760   330.61654   0.9015890   0.0545862  10.0000000   0.3000000
 2980780   330.61873   0.9015375   0.0545878  10.0000000   0.3000000
 2980800   330.62093   0.9014964   0.0545918  10.0000000   0.3000000
 2980820   330.62312   0.9014654   0.0545983  10.0000000   0.3000000
 2980840   330.62531   0.9014438   0.0546068  10.0000000   0.3000000
 2980860   330.62751   0.9014302   0.0546172  10.0000000   0.3000000
 2980880   330.62970   0.9014235   0.0546290  10.0000000   0.3000000
 2980900   330.63190   0.9014220   0.0546419  10.0000000   0.3000000
 2980920   330.63409   0.9014247   0.0546555  10.0000000   0.3000000
 2980940   330.63629   0.9014304   0.0546694  10.0000000   0.3000000
 2980960   330.63848   0.9014385   0.0546836  10.0000000   0.3000000
 2980980   330.64068   0.9014488   0.0546982  10.0000000   0.3000000
 2981000   330.64287   0.9014611   0.0547132  10.0000000   0.3000000
 2981020   330.64507   0.9014751   0.0547284  10.0000000   0.3000000
 2981040   330.64726   0.9014910   0.0547439  10.0000000   0.3000000
 2981060   330.64946   0.9015094   0.0547597  10.0000000   0.3000000
 2981080   330.65165   0.9015296   0.0547761  10.0000000   0.3000000
 2981100   330.65385   0.9015501   0.0547931  10.0000000   0.3000000
 2981120   330.65604   0.9015707   0.0548113  10.0000000   0.3000000
 2981140   330.65824   0.9015927   0.0548310  10.0000000   0.3000000
 2981160   330.66043   0.9016142   0.0548508  10.0000000   0.3000000
 2981180   330.66263   0.9016332   0.0548689  10.0000000   0.3000000
 2981200   330.66482   0.9016518   0.0548851  10.0000000   0.3000000
 2981220   330.66702   0.9016728   0.0549002  10.0000000   0.3000000
 2981240   330.66921   0.9016939   0.0549144  10.0000000   0.3000000
 2981260   330.67141   0.9017113   0.0549271  10.0000000   0.3000000
 2981280   330.67360   0.9017254   0.0549387  10.0000000   0.3000000
 2981300   330.67580   0.9017389   0.0549501  10.0000000   0.3000000
 2981320   330.67799   0.9017529   0.0549625  10.0000000   0.3000000
 2981340   330.68019   0.9017664   0.0549766  10.0000000   0.3000000
 2981360   330.68238   0.9017778   0.0549927  10.0000000   0.3000000
 2981380   330.68458   0.9017866   0.0550109  10.0000000   0.3000000
 2981400   330.68677   0.9017930   0.0550312  10.0000000   0.3000000
 2981420   330.68897   0.9017978   0.0550530  10.0000000   0.3000000
 2981440   330.69116   0.9018019   0.0550757  10.0000000   0.3000000
 2981460   330.69336   0.9018061   0.0550988  10.0000000   0.3000000
 2981480   330.69555   0.9018112   0.0551218  10.0000000   0.3000000
 2981500   330.69775   0.9018180   0.0551445  10.0000000   0.3000000
 2981520   330.69994   0.9018270   0.0551669  10.0000000   0.3000000
 2981540   330.70214   0.9018391   0.0551889  10.0000000   0.3000000
 2981560   330.70433   0.9018547   0.0552107  10.0000000   0.3000000
 2981580   330.70653   0.9018740   0.0552322  10.0000000   0.3000000
 2981600   330.70872   0.9018972   0.0552534  10.0000000   0.3000000
 2981620   330.71092   0.9019239   0.0552745  10.0000000   0.3000000
 2981640   330.71311   0.9019538   0.0552952  10.0000000   0.3000000
 2981660   330.71531   0.9019866   0.0553157  10.0000000   0.3000000
 2981680   330.71750   0.9020218   0.0553357  10.0000000   0.3000000
 2981700   330.71970   0.9020592   0.0553554  10.0000000   0.3000000
 2981720   330.72189   0.9020985   0.0553748  10.0000000   0.3000000
 2981740   330.72409   0.9021395   0.0553938  10.0000000   0.3000000
 2981760   330.72628   0.9021820   0.0554124  10.0000000   0.3000000
 2981780   330.72848   0.9022256   0.0554308  10.0000000   0.3000000
 2981800   330.73067   0.9022700   0.0554487  10.0000000   0.3000000
 2981820   330.73287   0.9023149   0.0554662  10.0000000   0.3000000
 2981840   330.73506   0.9023600   0.0554833  10.0000000   0.3000000
 2981860   330.73726   0.9024054   0.0554999  10.0000000   0.3000000
 2981880   330.73945   0.9024509   0.0555161  10.0000000   0.3000000
 2981900   330.74165   0.9024969   0.0555320  10.0000000   0.3000000
 2981920   330.74384   0.9025436   0.0555477  10.0000000   0.3000000
 2981940   330.74604   0.9025912   0.0555634  10.0000000   0.3000000
 2981960   330.74823   0.9026398   0.0555791  10.0000000   0.3000000
 2981980   330.75043   0.9026897   0.0555949  10.0000000   0.3000000
 2982000   330.75262   0.9027406   0.0556110  10.0000000   0.3000000
 2982020   330.75482   0.9027924   0.0556273  10.0000000   0.3000000
 2982040   330.75701   0.9028447   0.0556438  10.0000000   0.3000000
 2982060   330.75921   0.9028973   0.0556606  10.0000000   0.3000000
 2982080   330.76140   0.9029497   0.0556775  10.0000000   0.3000000
 2982100   330.76360   0.9030017   0.0556946  10.0000000   0.3000000
 2982120   330.76579   0.9030527   0.0557118  10.0000000   0.3000000
 2982140   330.76799   0.9031024   0.0557289  10.0000000   0.3000000
 2982160   330.77018   0.9031500   0.0557457  10.0000000   0.3000000
 2982180   330.77238   0.9031950   0.0557620  10.0000000   0.3000000
 2982200   330.77457   0.9032366   0.0557775  10.0000000   0.3000000
 2982220   330.77677   0.9032740   0.0557920  10.0000000   0.3000000
 2982240   330.77896   0.9033069   0.0558051  10.0000000   0.3000000
 2982260   330.78116   0.9033350   0.0558168  10.0000000   0.3000000
 2982280   330.78335   0.9033584   0.0558270  10.0000000   0.3000000
 2982300   330.78555   0.9033775   0.0558358  10.0000000   0.3000000
 2982320   330.78774   0.9033930   0.0558433  10.0000000   0.3000000
 2982340   330.78994   0.9034056   0.0558497  10.0000000   0.3000000
 2982360   330.79213   0.9034161   0.0558552  10.0000000   0.3000000
 2982380   330.79433   0.9034251   0.0558601  10.0000000   0.3000000
 2982400   330.79652   0.9034334   0.0558644  10.0000000   0.3000000
 2982420   330.79872   0.9034414   0.0558685  10.0000000   0.3000000
 2982440   330.80091   0.9034496   0.0558723  10.0000000   0.3000000
 2982460   330.80311   0.9034582   0.0558760  10.0000000   0.3000000
 2982480   330.80530   0.9034678   0.0558798  10.0000000   0.3000000
 2982500   330.80750   0.9034786   0.0558837  10.0000000   0.3000000
 2982520   330.80969   0.9034911   0.0558878  10.0000000   0.3000000
 2982540   330.81189   0.9035053   0.0558923  10.0000000   0.3000000
 2982560   330.81408   0.9035217   0.0558972  10.0000000   0.3000000
 2982580   330.81628   0.9035404   0.0559024  10.0000000   0.3000000
 2982600   330.81847   0.9035616   0.0559082  10.0000000   0.3000000
 2982620   330.82067   0.9035853   0.0559146  10.0000000   0.3000000
 2982640   330.82286   0.9036115   0.0559215  10.0000000   0.3000000
 2982660   330.82506   0.9036402   0.0559289  10.0000000   0.3000000
 2982680   330.82725   0.9036712   0.0559369  10.0000000   0.3000000
 2982700   330.82945   0.9037040   0.0559453  10.0000000   0.3000000
 2982720   330.83164   0.9037380   0.0559539  10.0000000   0.3000000
 2982740   330.83384   0.9037724   0.0559626  10.0000000   0.3000000
 2982760   330.83603   0.9038063   0.0559710  10.0000000   0.3000000
 2982780   330.83823   0.9038390   0.0559789  10.0000000   0.3000000
 2982800   330.84042   0.9038696   0.0559860  10.0000000   0.3000000
 2982820   330.84262   0.9038975   0.0559922  10.0000000   0.3000000
 2982840   330.84481   0.9039223   0.0559973  10.0000000   0.3000000
 2982860   330.84701   0.9039436   0.0560012  10.0000000   0.3000000
 2982880   330.84920   0.9039615   0.0560038  10.0000000   0.3000000
 2982900   330.85140   0.9039758   0.0560053  10.0000000   0.3000000
 2982920   330.85359   0.9039865   0.0560055  10.0000000   0.3000000
 2982940   330.85579   0.9039940   0.0560046  10.0000000   0.3000000
 2982960   330.85798   0.9039985   0.0560027  10.0000000   0.3000000
 2982980   330.86018   0.9040003   0.0559998  10.0000000   0.3000000
 2983000   330.86237   0.9039999   0.0559962  10.0000000   0.3000000
 2983020   330.86457   0.9039978   0.0559919  10.0000000   0.3000000
 2983040   330.86676   0.9039945   0.0559871  10.0000000   0.3000000
 2983060   330.86896   0.9039901   0.0559818  10.0000000   0.3000000
 2983080   330.87115   0.9039849   0.0559762  10.0000000   0.3000000
 2983100   330.87335   0.9039789   0.0559701  10.0000000   0.3000000
 2983120   330.87554   0.9039721   0.0559637  10.0000000   0.3000000
 2983140   330.87774   0.9039640   0.0559567  10.0000000   0.3000000
 2983160   330.87993   0.9039546   0.0559491  10.0000000   0.3000000
 2983180   330.88213   0.9039435   0.0559409  10.0000000   0.3000000
 2983200   330.88432   0.9039302   0.0559320  10.0000000   0.3000000
 2983220   330.88652   0.9039144   0.0559223  10.0000000   0.3000000
 2983240   330.88872   0.9038953   0.0559119  10.0000000   0.3000000
 2983260   330.89091   0.9038726   0.0559005  10.0000000   0.3000000
 2983280   330.89311   0.9038457   0.0558882  10.0000000   0.3000000
 2983300   330.89530   0.9038142   0.0558750  10.0000000   0.3000000
 2983320   330.89750   0.9037778   0.0558608  10.0000000   0.3000000
 2983340   330.89969   0.9037365   0.0558456  10.0000000   0.3000000
