   n        time         Cl         Cd         AoA         M
  246040    30.65328  -0.0000200   0.0493383   0.0000000   0.3000000
  246060    30.65529  -0.0000219   0.0493456   0.0000000   0.3000000
  246080    30.65729  -0.0000236   0.0493527   0.0000000   0.3000000
  246100    30.65929  -0.0000252   0.0493597   0.0000000   0.3000000
  246120    30.66130  -0.0000268   0.0493666   0.0000000   0.3000000
  246140    30.66330  -0.0000282   0.0493732   0.0000000   0.3000000
  246160    30.66530  -0.0000294   0.0493798   0.0000000   0.3000000
  246180    30.66730  -0.0000305   0.0493862   0.0000000   0.3000000
  246200    30.66931  -0.0000315   0.0493926   0.0000000   0.3000000
  246220    30.67131  -0.0000323   0.0493990   0.0000000   0.3000000
  246240    30.67331  -0.0000330   0.0494055   0.0000000   0.3000000
  246260    30.67531  -0.0000336   0.0494120   0.0000000   0.3000000
  246280    30.67732  -0.0000339   0.0494187   0.0000000   0.3000000
  246300    30.67932  -0.0000342   0.0494254   0.0000000   0.3000000
  246320    30.68132  -0.0000343   0.0494323   0.0000000   0.3000000
  246340    30.68332  -0.0000343   0.0494393   0.0000000   0.3000000
  246360    30.68533  -0.0000341   0.0494462   0.0000000   0.3000000
  246380    30.68733  -0.0000340   0.0494531   0.0000000   0.3000000
  246400    30.68933  -0.0000338   0.0494599   0.0000000   0.3000000
  246420    30.69133  -0.0000338   0.0494664   0.0000000   0.3000000
  246440    30.69334  -0.0000341   0.0494729   0.0000000   0.3000000
  246460    30.69534  -0.0000346   0.0494792   0.0000000   0.3000000
  246480    30.69734  -0.0000354   0.0494853   0.0000000   0.3000000
  246500    30.69934  -0.0000367   0.0494912   0.0000000   0.3000000
  246520    30.70135  -0.0000383   0.0494969   0.0000000   0.3000000
  246540    30.70335  -0.0000401   0.0495023   0.0000000   0.3000000
  246560    30.70535  -0.0000420   0.0495076   0.0000000   0.3000000
  246580    30.70735  -0.0000439   0.0495129   0.0000000   0.3000000
  246600    30.70936  -0.0000458   0.0495182   0.0000000   0.3000000
  246620    30.71136  -0.0000476   0.0495234   0.0000000   0.3000000
  246640    30.71336  -0.0000493   0.0495289   0.0000000   0.3000000
  246660    30.71536  -0.0000508   0.0495345   0.0000000   0.3000000
  246680    30.71737  -0.0000522   0.0495405   0.0000000   0.3000000
  246700    30.71937  -0.0000535   0.0495469   0.0000000   0.3000000
  246720    30.72137  -0.0000548   0.0495538   0.0000000   0.3000000
  246740    30.72338  -0.0000559   0.0495612   0.0000000   0.3000000
  246760    30.72538  -0.0000569   0.0495692   0.0000000   0.3000000
  246780    30.72738  -0.0000578   0.0495778   0.0000000   0.3000000
  246800    30.72938  -0.0000585   0.0495870   0.0000000   0.3000000
  246820    30.73139  -0.0000591   0.0495967   0.0000000   0.3000000
  246840    30.73339  -0.0000595   0.0496067   0.0000000   0.3000000
  246860    30.73539  -0.0000597   0.0496171   0.0000000   0.3000000
  246880    30.73739  -0.0000599   0.0496277   0.0000000   0.3000000
  246900    30.73940  -0.0000599   0.0496384   0.0000000   0.3000000
  246920    30.74140  -0.0000599   0.0496492   0.0000000   0.3000000
  246940    30.74340  -0.0000598   0.0496600   0.0000000   0.3000000
  246960    30.74540  -0.0000597   0.0496710   0.0000000   0.3000000
  246980    30.74741  -0.0000595   0.0496820   0.0000000   0.3000000
  247000    30.74941  -0.0000593   0.0496933   0.0000000   0.3000000
  247020    30.75141  -0.0000590   0.0497049   0.0000000   0.3000000
  247040    30.75341  -0.0000586   0.0497168   0.0000000   0.3000000
  247060    30.75542  -0.0000581   0.0497289   0.0000000   0.3000000
  247080    30.75742  -0.0000576   0.0497414   0.0000000   0.3000000
  247100    30.75942  -0.0000571   0.0497542   0.0000000   0.3000000
  247120    30.76142  -0.0000566   0.0497671   0.0000000   0.3000000
  247140    30.76343  -0.0000562   0.0497803   0.0000000   0.3000000
  247160    30.76543  -0.0000558   0.0497936   0.0000000   0.3000000
  247180    30.76743  -0.0000556   0.0498070   0.0000000   0.3000000
  247200    30.76943  -0.0000554   0.0498204   0.0000000   0.3000000
  247220    30.77144  -0.0000552   0.0498336   0.0000000   0.3000000
  247240    30.77344  -0.0000552   0.0498464   0.0000000   0.3000000
  247260    30.77544  -0.0000552   0.0498588   0.0000000   0.3000000
  247280    30.77744  -0.0000552   0.0498705   0.0000000   0.3000000
  247300    30.77945  -0.0000553   0.0498815   0.0000000   0.3000000
  247320    30.78145  -0.0000554   0.0498916   0.0000000   0.3000000
  247340    30.78345  -0.0000555   0.0499007   0.0000000   0.3000000
  247360    30.78545  -0.0000556   0.0499087   0.0000000   0.3000000
  247380    30.78746  -0.0000557   0.0499156   0.0000000   0.3000000
  247400    30.78946  -0.0000558   0.0499214   0.0000000   0.3000000
  247420    30.79146  -0.0000559   0.0499261   0.0000000   0.3000000
  247440    30.79346  -0.0000560   0.0499296   0.0000000   0.3000000
  247460    30.79547  -0.0000560   0.0499321   0.0000000   0.3000000
  247480    30.79747  -0.0000559   0.0499337   0.0000000   0.3000000
  247500    30.79947  -0.0000558   0.0499344   0.0000000   0.3000000
  247520    30.80147  -0.0000556   0.0499343   0.0000000   0.3000000
  247540    30.80348  -0.0000553   0.0499337   0.0000000   0.3000000
  247560    30.80548  -0.0000550   0.0499325   0.0000000   0.3000000
  247580    30.80748  -0.0000546   0.0499310   0.0000000   0.3000000
  247600    30.80948  -0.0000543   0.0499293   0.0000000   0.3000000
  247620    30.81149  -0.0000539   0.0499276   0.0000000   0.3000000
  247640    30.81349  -0.0000535   0.0499260   0.0000000   0.3000000
  247660    30.81549  -0.0000531   0.0499246   0.0000000   0.3000000
  247680    30.81749  -0.0000527   0.0499234   0.0000000   0.3000000
  247700    30.81950  -0.0000524   0.0499225   0.0000000   0.3000000
  247720    30.82150  -0.0000521   0.0499220   0.0000000   0.3000000
  247740    30.82350  -0.0000520   0.0499220   0.0000000   0.3000000
  247760    30.82550  -0.0000520   0.0499227   0.0000000   0.3000000
  247780    30.82751  -0.0000521   0.0499241   0.0000000   0.3000000
  247800    30.82951  -0.0000522   0.0499261   0.0000000   0.3000000
  247820    30.83151  -0.0000524   0.0499288   0.0000000   0.3000000
  247840    30.83351  -0.0000525   0.0499323   0.0000000   0.3000000
  247860    30.83552  -0.0000528   0.0499366   0.0000000   0.3000000
  247880    30.83752  -0.0000530   0.0499417   0.0000000   0.3000000
  247900    30.83952  -0.0000533   0.0499476   0.0000000   0.3000000
  247920    30.84152  -0.0000537   0.0499542   0.0000000   0.3000000
  247940    30.84353  -0.0000542   0.0499615   0.0000000   0.3000000
  247960    30.84553  -0.0000547   0.0499692   0.0000000   0.3000000
  247980    30.84753  -0.0000552   0.0499774   0.0000000   0.3000000
  248000    30.84953  -0.0000557   0.0499858   0.0000000   0.3000000
  248020    30.85154  -0.0000561   0.0499942   0.0000000   0.3000000
  248040    30.85354  -0.0000565   0.0500026   0.0000000   0.3000000
  248060    30.85554  -0.0000568   0.0500106   0.0000000   0.3000000
  248080    30.85755  -0.0000570   0.0500183   0.0000000   0.3000000
  248100    30.85955  -0.0000573   0.0500253   0.0000000   0.3000000
  248120    30.86155  -0.0000576   0.0500317   0.0000000   0.3000000
  248140    30.86355  -0.0000579   0.0500372   0.0000000   0.3000000
  248160    30.86556  -0.0000583   0.0500417   0.0000000   0.3000000
  248180    30.86756  -0.0000588   0.0500452   0.0000000   0.3000000
  248200    30.86956  -0.0000589   0.0500475   0.0000000   0.3000000
  248220    30.87156  -0.0000588   0.0500486   0.0000000   0.3000000
  248240    30.87357  -0.0000583   0.0500484   0.0000000   0.3000000
  248260    30.87557  -0.0000574   0.0500470   0.0000000   0.3000000
  248280    30.87757  -0.0000562   0.0500443   0.0000000   0.3000000
  248300    30.87957  -0.0000547   0.0500403   0.0000000   0.3000000
  248320    30.88158  -0.0000530   0.0500352   0.0000000   0.3000000
  248340    30.88358  -0.0000511   0.0500290   0.0000000   0.3000000
  248360    30.88558  -0.0000491   0.0500217   0.0000000   0.3000000
  248380    30.88758  -0.0000470   0.0500135   0.0000000   0.3000000
  248400    30.88959  -0.0000446   0.0500045   0.0000000   0.3000000
  248420    30.89159  -0.0000421   0.0499947   0.0000000   0.3000000
  248440    30.89359  -0.0000392   0.0499842   0.0000000   0.3000000
  248460    30.89559  -0.0000361   0.0499731   0.0000000   0.3000000
  248480    30.89760  -0.0000327   0.0499613   0.0000000   0.3000000
  248500    30.89960  -0.0000290   0.0499490   0.0000000   0.3000000
  248520    30.90160  -0.0000249   0.0499361   0.0000000   0.3000000
  248540    30.90360  -0.0000206   0.0499227   0.0000000   0.3000000
  248560    30.90561  -0.0000159   0.0499087   0.0000000   0.3000000
  248580    30.90761  -0.0000111   0.0498941   0.0000000   0.3000000
  248600    30.90961  -0.0000062   0.0498791   0.0000000   0.3000000
  248620    30.91162  -0.0000012   0.0498636   0.0000000   0.3000000
  248640    30.91362   0.0000039   0.0498477   0.0000000   0.3000000
  248660    30.91562   0.0000089   0.0498314   0.0000000   0.3000000
  248680    30.91762   0.0000139   0.0498149   0.0000000   0.3000000
  248700    30.91963   0.0000189   0.0497982   0.0000000   0.3000000
  248720    30.92163   0.0000238   0.0497814   0.0000000   0.3000000
  248740    30.92363   0.0000287   0.0497648   0.0000000   0.3000000
  248760    30.92563   0.0000335   0.0497483   0.0000000   0.3000000
  248780    30.92764   0.0000383   0.0497322   0.0000000   0.3000000
  248800    30.92964   0.0000432   0.0497165   0.0000000   0.3000000
  248820    30.93164   0.0000479   0.0497014   0.0000000   0.3000000
  248840    30.93364   0.0000527   0.0496869   0.0000000   0.3000000
  248860    30.93565   0.0000573   0.0496731   0.0000000   0.3000000
  248880    30.93765   0.0000618   0.0496600   0.0000000   0.3000000
  248900    30.93965   0.0000661   0.0496477   0.0000000   0.3000000
  248920    30.94165   0.0000701   0.0496363   0.0000000   0.3000000
  248940    30.94366   0.0000736   0.0496256   0.0000000   0.3000000
  248960    30.94566   0.0000764   0.0496156   0.0000000   0.3000000
  248980    30.94766   0.0000785   0.0496064   0.0000000   0.3000000
  249000    30.94966   0.0000796   0.0495977   0.0000000   0.3000000
  249020    30.95167   0.0000796   0.0495896   0.0000000   0.3000000
  249040    30.95367   0.0000785   0.0495820   0.0000000   0.3000000
  249060    30.95567   0.0000763   0.0495749   0.0000000   0.3000000
  249080    30.95768   0.0000731   0.0495681   0.0000000   0.3000000
  249100    30.95968   0.0000688   0.0495616   0.0000000   0.3000000
  249120    30.96168   0.0000637   0.0495555   0.0000000   0.3000000
  249140    30.96368   0.0000579   0.0495496   0.0000000   0.3000000
  249160    30.96569   0.0000514   0.0495441   0.0000000   0.3000000
  249180    30.96769   0.0000444   0.0495387   0.0000000   0.3000000
  249200    30.96969   0.0000370   0.0495336   0.0000000   0.3000000
  249220    30.97169   0.0000294   0.0495288   0.0000000   0.3000000
  249240    30.97370   0.0000216   0.0495242   0.0000000   0.3000000
  249260    30.97570   0.0000137   0.0495197   0.0000000   0.3000000
  249280    30.97770   0.0000058   0.0495154   0.0000000   0.3000000
  249300    30.97970  -0.0000021   0.0495113   0.0000000   0.3000000
  249320    30.98171  -0.0000098   0.0495073   0.0000000   0.3000000
  249340    30.98371  -0.0000172   0.0495033   0.0000000   0.3000000
  249360    30.98571  -0.0000242   0.0494994   0.0000000   0.3000000
  249380    30.98772  -0.0000308   0.0494955   0.0000000   0.3000000
  249400    30.98972  -0.0000365   0.0494916   0.0000000   0.3000000
  249420    30.99172  -0.0000413   0.0494875   0.0000000   0.3000000
  249440    30.99372  -0.0000449   0.0494833   0.0000000   0.3000000
  249460    30.99573  -0.0000469   0.0494790   0.0000000   0.3000000
  249480    30.99773  -0.0000473   0.0494744   0.0000000   0.3000000
  249500    30.99973  -0.0000458   0.0494696   0.0000000   0.3000000
  249520    31.00173  -0.0000424   0.0494646   0.0000000   0.3000000
  249540    31.00374  -0.0000374   0.0494593   0.0000000   0.3000000
  249560    31.00574  -0.0000308   0.0494537   0.0000000   0.3000000
  249580    31.00774  -0.0000231   0.0494480   0.0000000   0.3000000
  249600    31.00974  -0.0000146   0.0494421   0.0000000   0.3000000
  249620    31.01175  -0.0000056   0.0494360   0.0000000   0.3000000
  249640    31.01375   0.0000035   0.0494297   0.0000000   0.3000000
  249660    31.01575   0.0000125   0.0494233   0.0000000   0.3000000
  249680    31.01775   0.0000211   0.0494167   0.0000000   0.3000000
  249700    31.01976   0.0000291   0.0494100   0.0000000   0.3000000
  249720    31.02176   0.0000362   0.0494032   0.0000000   0.3000000
  249740    31.02376   0.0000423   0.0493964   0.0000000   0.3000000
  249760    31.02577   0.0000475   0.0493895   0.0000000   0.3000000
  249780    31.02777   0.0000514   0.0493827   0.0000000   0.3000000
  249800    31.02977   0.0000542   0.0493759   0.0000000   0.3000000
  249820    31.03177   0.0000558   0.0493691   0.0000000   0.3000000
  249840    31.03378   0.0000566   0.0493625   0.0000000   0.3000000
  249860    31.03578   0.0000564   0.0493559   0.0000000   0.3000000
  249880    31.03778   0.0000554   0.0493494   0.0000000   0.3000000
  249900    31.03978   0.0000536   0.0493430   0.0000000   0.3000000
  249920    31.04179   0.0000512   0.0493366   0.0000000   0.3000000
  249940    31.04379   0.0000482   0.0493303   0.0000000   0.3000000
  249960    31.04579   0.0000445   0.0493241   0.0000000   0.3000000
  249980    31.04780   0.0000403   0.0493180   0.0000000   0.3000000
  250000    31.04980   0.0000356   0.0493121   0.0000000   0.3000000
  250020    31.05180   0.0000306   0.0493064   0.0000000   0.3000000
  250040    31.05380   0.0000251   0.0493010   0.0000000   0.3000000
  250060    31.05581   0.0000193   0.0492959   0.0000000   0.3000000
  250080    31.05781   0.0000131   0.0492913   0.0000000   0.3000000
  250100    31.05981   0.0000066   0.0492871   0.0000000   0.3000000
  250120    31.06181   0.0000000   0.0492834   0.0000000   0.3000000
  250140    31.06382  -0.0000066   0.0492802   0.0000000   0.3000000
  250160    31.06582  -0.0000133   0.0492775   0.0000000   0.3000000
  250180    31.06782  -0.0000200   0.0492752   0.0000000   0.3000000
  250200    31.06982  -0.0000265   0.0492734   0.0000000   0.3000000
  250220    31.07183  -0.0000328   0.0492720   0.0000000   0.3000000
  250240    31.07383  -0.0000387   0.0492711   0.0000000   0.3000000
  250260    31.07583  -0.0000440   0.0492706   0.0000000   0.3000000
  250280    31.07784  -0.0000486   0.0492705   0.0000000   0.3000000
  250300    31.07984  -0.0000525   0.0492709   0.0000000   0.3000000
  250320    31.08184  -0.0000555   0.0492716   0.0000000   0.3000000
  250340    31.08384  -0.0000577   0.0492727   0.0000000   0.3000000
  250360    31.08585  -0.0000588   0.0492741   0.0000000   0.3000000
  250380    31.08785  -0.0000590   0.0492757   0.0000000   0.3000000
  250400    31.08985  -0.0000582   0.0492776   0.0000000   0.3000000
  250420    31.09185  -0.0000563   0.0492796   0.0000000   0.3000000
  250440    31.09386  -0.0000533   0.0492816   0.0000000   0.3000000
  250460    31.09586  -0.0000493   0.0492836   0.0000000   0.3000000
  250480    31.09786  -0.0000443   0.0492855   0.0000000   0.3000000
  250500    31.09986  -0.0000385   0.0492871   0.0000000   0.3000000
  250520    31.10187  -0.0000319   0.0492885   0.0000000   0.3000000
  250540    31.10387  -0.0000245   0.0492896   0.0000000   0.3000000
  250560    31.10587  -0.0000165   0.0492902   0.0000000   0.3000000
  250580    31.10787  -0.0000079   0.0492903   0.0000000   0.3000000
  250600    31.10988   0.0000012   0.0492899   0.0000000   0.3000000
  250620    31.11188   0.0000107   0.0492889   0.0000000   0.3000000
  250640    31.11388   0.0000205   0.0492872   0.0000000   0.3000000
  250660    31.11589   0.0000306   0.0492849   0.0000000   0.3000000
  250680    31.11789   0.0000408   0.0492820   0.0000000   0.3000000
  250700    31.11989   0.0000512   0.0492784   0.0000000   0.3000000
  250720    31.12189   0.0000615   0.0492741   0.0000000   0.3000000
  250740    31.12390   0.0000719   0.0492691   0.0000000   0.3000000
  250760    31.12590   0.0000822   0.0492634   0.0000000   0.3000000
  250780    31.12790   0.0000926   0.0492569   0.0000000   0.3000000
  250800    31.12990   0.0001028   0.0492496   0.0000000   0.3000000
  250820    31.13191   0.0001130   0.0492415   0.0000000   0.3000000
  250840    31.13391   0.0001230   0.0492327   0.0000000   0.3000000
  250860    31.13591   0.0001329   0.0492230   0.0000000   0.3000000
  250880    31.13791   0.0001426   0.0492125   0.0000000   0.3000000
  250900    31.13992   0.0001522   0.0492012   0.0000000   0.3000000
  250920    31.14192   0.0001617   0.0491892   0.0000000   0.3000000
  250940    31.14392   0.0001711   0.0491765   0.0000000   0.3000000
  250960    31.14592   0.0001803   0.0491633   0.0000000   0.3000000
  250980    31.14793   0.0001895   0.0491496   0.0000000   0.3000000
  251000    31.14993   0.0001987   0.0491356   0.0000000   0.3000000
  251020    31.15193   0.0002078   0.0491214   0.0000000   0.3000000
  251040    31.15394   0.0002170   0.0491073   0.0000000   0.3000000
  251060    31.15594   0.0002264   0.0490936   0.0000000   0.3000000
  251080    31.15794   0.0002358   0.0490804   0.0000000   0.3000000
  251100    31.15994   0.0002454   0.0490679   0.0000000   0.3000000
  251120    31.16195   0.0002551   0.0490562   0.0000000   0.3000000
  251140    31.16395   0.0002651   0.0490453   0.0000000   0.3000000
  251160    31.16595   0.0002754   0.0490352   0.0000000   0.3000000
  251180    31.16795   0.0002863   0.0490263   0.0000000   0.3000000
  251200    31.16996   0.0002977   0.0490187   0.0000000   0.3000000
  251220    31.17196   0.0003097   0.0490125   0.0000000   0.3000000
  251240    31.17396   0.0003223   0.0490078   0.0000000   0.3000000
  251260    31.17596   0.0003356   0.0490048   0.0000000   0.3000000
  251280    31.17797   0.0003494   0.0490033   0.0000000   0.3000000
  251300    31.17997   0.0003636   0.0490033   0.0000000   0.3000000
  251320    31.18197   0.0003780   0.0490048   0.0000000   0.3000000
  251340    31.18397   0.0003922   0.0490077   0.0000000   0.3000000
  251360    31.18598   0.0004063   0.0490120   0.0000000   0.3000000
  251380    31.18798   0.0004200   0.0490175   0.0000000   0.3000000
  251400    31.18998   0.0004335   0.0490242   0.0000000   0.3000000
  251420    31.19199   0.0004471   0.0490321   0.0000000   0.3000000
  251440    31.19399   0.0004610   0.0490409   0.0000000   0.3000000
  251460    31.19599   0.0004755   0.0490506   0.0000000   0.3000000
  251480    31.19799   0.0004906   0.0490611   0.0000000   0.3000000
  251500    31.20000   0.0005064   0.0490721   0.0000000   0.3000000
  251520    31.20200   0.0005227   0.0490837   0.0000000   0.3000000
  251540    31.20400   0.0005394   0.0490955   0.0000000   0.3000000
  251560    31.20600   0.0005562   0.0491076   0.0000000   0.3000000
  251580    31.20801   0.0005729   0.0491197   0.0000000   0.3000000
  251600    31.21001   0.0005889   0.0491318   0.0000000   0.3000000
  251620    31.21201   0.0006041   0.0491438   0.0000000   0.3000000
  251640    31.21401   0.0006181   0.0491556   0.0000000   0.3000000
  251660    31.21602   0.0006308   0.0491671   0.0000000   0.3000000
  251680    31.21802   0.0006418   0.0491783   0.0000000   0.3000000
  251700    31.22002   0.0006510   0.0491891   0.0000000   0.3000000
  251720    31.22203   0.0006585   0.0491996   0.0000000   0.3000000
  251740    31.22403   0.0006639   0.0492097   0.0000000   0.3000000
  251760    31.22603   0.0006672   0.0492194   0.0000000   0.3000000
  251780    31.22803   0.0006685   0.0492287   0.0000000   0.3000000
  251800    31.23004   0.0006678   0.0492375   0.0000000   0.3000000
  251820    31.23204   0.0006651   0.0492460   0.0000000   0.3000000
  251840    31.23404   0.0006605   0.0492540   0.0000000   0.3000000
  251860    31.23604   0.0006541   0.0492617   0.0000000   0.3000000
  251880    31.23805   0.0006462   0.0492691   0.0000000   0.3000000
  251900    31.24005   0.0006370   0.0492761   0.0000000   0.3000000
  251920    31.24205   0.0006266   0.0492830   0.0000000   0.3000000
  251940    31.24406   0.0006152   0.0492896   0.0000000   0.3000000
  251960    31.24606   0.0006030   0.0492961   0.0000000   0.3000000
  251980    31.24806   0.0005900   0.0493025   0.0000000   0.3000000
  252000    31.25006   0.0005765   0.0493087   0.0000000   0.3000000
  252020    31.25207   0.0005625   0.0493147   0.0000000   0.3000000
  252040    31.25407   0.0005482   0.0493206   0.0000000   0.3000000
  252060    31.25607   0.0005336   0.0493264   0.0000000   0.3000000
  252080    31.25807   0.0005189   0.0493320   0.0000000   0.3000000
  252100    31.26008   0.0005041   0.0493374   0.0000000   0.3000000
  252120    31.26208   0.0004895   0.0493427   0.0000000   0.3000000
  252140    31.26408   0.0004749   0.0493479   0.0000000   0.3000000
  252160    31.26609   0.0004605   0.0493531   0.0000000   0.3000000
  252180    31.26809   0.0004463   0.0493582   0.0000000   0.3000000
  252200    31.27009   0.0004324   0.0493634   0.0000000   0.3000000
  252220    31.27209   0.0004187   0.0493687   0.0000000   0.3000000
  252240    31.27410   0.0004055   0.0493741   0.0000000   0.3000000
  252260    31.27610   0.0003925   0.0493798   0.0000000   0.3000000
  252280    31.27810   0.0003799   0.0493858   0.0000000   0.3000000
  252300    31.28010   0.0003678   0.0493922   0.0000000   0.3000000
  252320    31.28211   0.0003560   0.0493990   0.0000000   0.3000000
  252340    31.28411   0.0003446   0.0494063   0.0000000   0.3000000
  252360    31.28611   0.0003337   0.0494141   0.0000000   0.3000000
  252380    31.28812   0.0003234   0.0494224   0.0000000   0.3000000
  252400    31.29012   0.0003137   0.0494314   0.0000000   0.3000000
  252420    31.29212   0.0003046   0.0494409   0.0000000   0.3000000
  252440    31.29412   0.0002963   0.0494510   0.0000000   0.3000000
  252460    31.29613   0.0002888   0.0494617   0.0000000   0.3000000
  252480    31.29813   0.0002820   0.0494730   0.0000000   0.3000000
  252500    31.30013   0.0002760   0.0494848   0.0000000   0.3000000
  252520    31.30214   0.0002707   0.0494972   0.0000000   0.3000000
  252540    31.30414   0.0002662   0.0495100   0.0000000   0.3000000
  252560    31.30614   0.0002624   0.0495233   0.0000000   0.3000000
  252580    31.30814   0.0002593   0.0495371   0.0000000   0.3000000
  252600    31.31015   0.0002569   0.0495511   0.0000000   0.3000000
  252620    31.31215   0.0002552   0.0495655   0.0000000   0.3000000
  252640    31.31415   0.0002541   0.0495802   0.0000000   0.3000000
  252660    31.31615   0.0002536   0.0495950   0.0000000   0.3000000
  252680    31.31816   0.0002536   0.0496101   0.0000000   0.3000000
  252700    31.32016   0.0002542   0.0496252   0.0000000   0.3000000
  252720    31.32216   0.0002551   0.0496404   0.0000000   0.3000000
  252740    31.32417   0.0002565   0.0496557   0.0000000   0.3000000
  252760    31.32617   0.0002583   0.0496710   0.0000000   0.3000000
  252780    31.32817   0.0002603   0.0496863   0.0000000   0.3000000
  252800    31.33017   0.0002626   0.0497016   0.0000000   0.3000000
  252820    31.33218   0.0002650   0.0497170   0.0000000   0.3000000
  252840    31.33418   0.0002675   0.0497323   0.0000000   0.3000000
  252860    31.33618   0.0002700   0.0497475   0.0000000   0.3000000
  252880    31.33819   0.0002724   0.0497628   0.0000000   0.3000000
  252900    31.34019   0.0002745   0.0497779   0.0000000   0.3000000
  252920    31.34219   0.0002762   0.0497930   0.0000000   0.3000000
  252940    31.34419   0.0002771   0.0498079   0.0000000   0.3000000
  252960    31.34620   0.0002773   0.0498225   0.0000000   0.3000000
  252980    31.34820   0.0002767   0.0498369   0.0000000   0.3000000
  253000    31.35020   0.0002753   0.0498509   0.0000000   0.3000000
  253020    31.35221   0.0002732   0.0498645   0.0000000   0.3000000
  253040    31.35421   0.0002705   0.0498776   0.0000000   0.3000000
  253060    31.35621   0.0002670   0.0498900   0.0000000   0.3000000
  253080    31.35822   0.0002627   0.0499019   0.0000000   0.3000000
  253100    31.36022   0.0002575   0.0499131   0.0000000   0.3000000
  253120    31.36222   0.0002513   0.0499235   0.0000000   0.3000000
  253140    31.36422   0.0002440   0.0499332   0.0000000   0.3000000
  253160    31.36623   0.0002359   0.0499422   0.0000000   0.3000000
  253180    31.36823   0.0002271   0.0499503   0.0000000   0.3000000
  253200    31.37023   0.0002176   0.0499576   0.0000000   0.3000000
  253220    31.37224   0.0002078   0.0499640   0.0000000   0.3000000
  253240    31.37424   0.0001977   0.0499697   0.0000000   0.3000000
  253260    31.37624   0.0001875   0.0499746   0.0000000   0.3000000
  253280    31.37824   0.0001774   0.0499787   0.0000000   0.3000000
  253300    31.38025   0.0001677   0.0499821   0.0000000   0.3000000
  253320    31.38225   0.0001585   0.0499848   0.0000000   0.3000000
  253340    31.38425   0.0001501   0.0499868   0.0000000   0.3000000
  253360    31.38626   0.0001428   0.0499882   0.0000000   0.3000000
  253380    31.38826   0.0001369   0.0499889   0.0000000   0.3000000
  253400    31.39026   0.0001325   0.0499890   0.0000000   0.3000000
  253420    31.39226   0.0001299   0.0499885   0.0000000   0.3000000
  253440    31.39427   0.0001293   0.0499875   0.0000000   0.3000000
  253460    31.39627   0.0001308   0.0499861   0.0000000   0.3000000
  253480    31.39827   0.0001345   0.0499843   0.0000000   0.3000000
  253500    31.40028   0.0001404   0.0499822   0.0000000   0.3000000
  253520    31.40228   0.0001486   0.0499798   0.0000000   0.3000000
  253540    31.40428   0.0001589   0.0499773   0.0000000   0.3000000
  253560    31.40628   0.0001714   0.0499747   0.0000000   0.3000000
  253580    31.40829   0.0001859   0.0499720   0.0000000   0.3000000
  253600    31.41029   0.0002023   0.0499693   0.0000000   0.3000000
  253620    31.41229   0.0002205   0.0499667   0.0000000   0.3000000
  253640    31.41430   0.0002403   0.0499641   0.0000000   0.3000000
  253660    31.41630   0.0002615   0.0499617   0.0000000   0.3000000
  253680    31.41830   0.0002839   0.0499595   0.0000000   0.3000000
  253700    31.42031   0.0003071   0.0499574   0.0000000   0.3000000
  253720    31.42231   0.0003308   0.0499554   0.0000000   0.3000000
  253740    31.42431   0.0003548   0.0499535   0.0000000   0.3000000
  253760    31.42631   0.0003786   0.0499515   0.0000000   0.3000000
  253780    31.42832   0.0004018   0.0499496   0.0000000   0.3000000
  253800    31.43032   0.0004239   0.0499476   0.0000000   0.3000000
  253820    31.43232   0.0004446   0.0499455   0.0000000   0.3000000
  253840    31.43433   0.0004635   0.0499432   0.0000000   0.3000000
  253860    31.43633   0.0004801   0.0499407   0.0000000   0.3000000
  253880    31.43833   0.0004944   0.0499379   0.0000000   0.3000000
  253900    31.44033   0.0005061   0.0499348   0.0000000   0.3000000
  253920    31.44234   0.0005151   0.0499313   0.0000000   0.3000000
  253940    31.44434   0.0005215   0.0499275   0.0000000   0.3000000
  253960    31.44634   0.0005253   0.0499233   0.0000000   0.3000000
  253980    31.44835   0.0005269   0.0499186   0.0000000   0.3000000
  254000    31.45035   0.0005262   0.0499135   0.0000000   0.3000000
  254020    31.45235   0.0005237   0.0499079   0.0000000   0.3000000
  254040    31.45436   0.0005193   0.0499017   0.0000000   0.3000000
  254060    31.45636   0.0005133   0.0498949   0.0000000   0.3000000
  254080    31.45836   0.0005057   0.0498875   0.0000000   0.3000000
  254100    31.46036   0.0004966   0.0498792   0.0000000   0.3000000
  254120    31.46237   0.0004861   0.0498702   0.0000000   0.3000000
  254140    31.46437   0.0004742   0.0498604   0.0000000   0.3000000
  254160    31.46637   0.0004612   0.0498498   0.0000000   0.3000000
  254180    31.46838   0.0004470   0.0498384   0.0000000   0.3000000
  254200    31.47038   0.0004317   0.0498262   0.0000000   0.3000000
  254220    31.47238   0.0004153   0.0498134   0.0000000   0.3000000
  254240    31.47438   0.0003980   0.0497998   0.0000000   0.3000000
  254260    31.47639   0.0003800   0.0497857   0.0000000   0.3000000
  254280    31.47839   0.0003614   0.0497709   0.0000000   0.3000000
  254300    31.48039   0.0003425   0.0497555   0.0000000   0.3000000
  254320    31.48240   0.0003235   0.0497395   0.0000000   0.3000000
  254340    31.48440   0.0003047   0.0497229   0.0000000   0.3000000
  254360    31.48640   0.0002863   0.0497056   0.0000000   0.3000000
  254380    31.48841   0.0002685   0.0496876   0.0000000   0.3000000
