x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	x17	avg	
-0.45675 	 -0.69971 	-0.47194 	 -0.74022 	-0.45675 	 -1.27700 	-0.44155 	 -1.39855 	-0.45675 	 -1.36913 	-0.47194 	 -1.22681 	-0.45675 	 -1.28336 	-0.44155 	 -1.30173 	-0.45675 	 -1.28423 	-0.47194 	 -1.23499 	-0.45675 	 -1.37837 	-0.44155 	 -1.40007 	-0.45675 	 -1.27334 	-0.47194 	 -0.73061 	-0.45675 	 -0.70356 	-0.44155 	 -0.71654 	-0.45675 	 -0.69971 	-0.45675 	 -1.10105 	 
-0.45511 	 -0.70295 	-0.47029 	 -0.73540 	-0.45511 	 -1.28947 	-0.43991 	 -1.40334 	-0.45511 	 -1.36856 	-0.47029 	 -1.22608 	-0.45511 	 -1.28338 	-0.43991 	 -1.30394 	-0.45511 	 -1.28444 	-0.47029 	 -1.23431 	-0.45511 	 -1.37735 	-0.43991 	 -1.40287 	-0.45511 	 -1.28221 	-0.47029 	 -0.72607 	-0.45511 	 -0.70716 	-0.43991 	 -0.71768 	-0.45511 	 -0.70295 	-0.45511 	 -1.10283 	 
-0.45343 	 -0.70596 	-0.46861 	 -0.73185 	-0.45343 	 -1.30366 	-0.43824 	 -1.40812 	-0.45343 	 -1.36727 	-0.46861 	 -1.22521 	-0.45343 	 -1.28361 	-0.43824 	 -1.30612 	-0.45343 	 -1.28469 	-0.46861 	 -1.23348 	-0.45343 	 -1.37575 	-0.43824 	 -1.40516 	-0.45343 	 -1.29246 	-0.46861 	 -0.72259 	-0.45343 	 -0.70947 	-0.43824 	 -0.71884 	-0.45343 	 -0.70596 	-0.45343 	 -1.10472 	 
-0.45171 	 -0.70884 	-0.46688 	 -0.72950 	-0.45171 	 -1.31917 	-0.43653 	 -1.41318 	-0.45171 	 -1.36498 	-0.46688 	 -1.22421 	-0.45171 	 -1.28409 	-0.43653 	 -1.30837 	-0.45171 	 -1.28497 	-0.46688 	 -1.23250 	-0.45171 	 -1.37355 	-0.43653 	 -1.40774 	-0.45171 	 -1.30380 	-0.46688 	 -0.72017 	-0.45171 	 -0.71113 	-0.43653 	 -0.71999 	-0.45171 	 -0.70884 	-0.45171 	 -1.10677 	 
-0.44996 	 -0.71165 	-0.46512 	 -0.72835 	-0.44996 	 -1.33513 	-0.43479 	 -1.41909 	-0.44996 	 -1.36151 	-0.46512 	 -1.22312 	-0.44996 	 -1.28483 	-0.43479 	 -1.31088 	-0.44996 	 -1.28532 	-0.46512 	 -1.23138 	-0.44996 	 -1.37112 	-0.43479 	 -1.41184 	-0.44996 	 -1.31547 	-0.46512 	 -0.71880 	-0.44996 	 -0.71297 	-0.43479 	 -0.72116 	-0.44996 	 -0.71165 	-0.44996 	 -1.10907 	 
-0.44816 	 -0.71451 	-0.46331 	 -0.72841 	-0.44816 	 -1.35002 	-0.43300 	 -1.42600 	-0.44816 	 -1.35701 	-0.46331 	 -1.22194 	-0.44816 	 -1.28573 	-0.43300 	 -1.31355 	-0.44816 	 -1.28582 	-0.46331 	 -1.23014 	-0.44816 	 -1.36858 	-0.43300 	 -1.41745 	-0.44816 	 -1.32616 	-0.46331 	 -0.71843 	-0.44816 	 -0.71502 	-0.43300 	 -0.72247 	-0.44816 	 -0.71451 	-0.44816 	 -1.11151 	 
-0.44632 	 -0.71729 	-0.46146 	 -0.72972 	-0.44632 	 -1.36180 	-0.43117 	 -1.43202 	-0.44632 	 -1.35206 	-0.46146 	 -1.22068 	-0.44632 	 -1.28661 	-0.43117 	 -1.31586 	-0.44632 	 -1.28649 	-0.46146 	 -1.22880 	-0.44632 	 -1.36539 	-0.43117 	 -1.42406 	-0.44632 	 -1.33421 	-0.46146 	 -0.71913 	-0.44632 	 -0.71684 	-0.43117 	 -0.72385 	-0.44632 	 -0.71729 	-0.44632 	 -1.11365 	 
-0.44444 	 -0.71953 	-0.45957 	 -0.73237 	-0.44444 	 -1.36901 	-0.42930 	 -1.43534 	-0.44444 	 -1.34715 	-0.45957 	 -1.21933 	-0.44444 	 -1.28749 	-0.42930 	 -1.31770 	-0.44444 	 -1.28730 	-0.45957 	 -1.22735 	-0.44444 	 -1.36101 	-0.42930 	 -1.43061 	-0.44444 	 -1.33804 	-0.45957 	 -0.72091 	-0.44444 	 -0.71830 	-0.42930 	 -0.72544 	-0.44444 	 -0.71953 	-0.44444 	 -1.11508 	 
-0.44252 	 -0.72120 	-0.45763 	 -0.73637 	-0.44252 	 -1.37058 	-0.42739 	 -1.43567 	-0.44252 	 -1.34201 	-0.45763 	 -1.21788 	-0.44252 	 -1.28854 	-0.42739 	 -1.31937 	-0.44252 	 -1.28835 	-0.45763 	 -1.22577 	-0.44252 	 -1.35552 	-0.42739 	 -1.43710 	-0.44252 	 -1.33680 	-0.45763 	 -0.72363 	-0.44252 	 -0.71974 	-0.42739 	 -0.72761 	-0.44252 	 -0.72120 	-0.44252 	 -1.11573 	 
-0.44056 	 -0.72305 	-0.45566 	 -0.74175 	-0.44056 	 -1.36533 	-0.42544 	 -1.43150 	-0.44056 	 -1.33611 	-0.45566 	 -1.21632 	-0.44056 	 -1.29010 	-0.42544 	 -1.32129 	-0.44056 	 -1.28981 	-0.45566 	 -1.22404 	-0.44056 	 -1.34950 	-0.42544 	 -1.44448 	-0.44056 	 -1.33021 	-0.45566 	 -0.72750 	-0.44056 	 -0.72145 	-0.42544 	 -0.73010 	-0.44056 	 -0.72305 	-0.44056 	 -1.11562 	 
-0.43855 	 -0.72627 	-0.45364 	 -0.74855 	-0.43855 	 -1.35326 	-0.42345 	 -1.41841 	-0.43855 	 -1.32915 	-0.45364 	 -1.21467 	-0.43855 	 -1.29227 	-0.42345 	 -1.32453 	-0.43855 	 -1.29183 	-0.45364 	 -1.22211 	-0.43855 	 -1.34308 	-0.42345 	 -1.44881 	-0.43855 	 -1.31862 	-0.45364 	 -0.73283 	-0.43855 	 -0.72352 	-0.42345 	 -0.73211 	-0.43855 	 -0.72627 	-0.43855 	 -1.11449 	 
-0.43650 	 -0.73139 	-0.45157 	 -0.75712 	-0.43650 	 -1.33451 	-0.42142 	 -1.39576 	-0.43650 	 -1.32112 	-0.45157 	 -1.21289 	-0.43650 	 -1.29495 	-0.42142 	 -1.32936 	-0.43650 	 -1.29456 	-0.45157 	 -1.21997 	-0.43650 	 -1.33544 	-0.42142 	 -1.43895 	-0.43650 	 -1.30166 	-0.45157 	 -0.73964 	-0.43650 	 -0.72584 	-0.42142 	 -0.73362 	-0.43650 	 -0.73139 	-0.43650 	 -1.11166 	 
-0.43441 	 -0.73720 	-0.44946 	 -0.76738 	-0.43441 	 -1.30918 	-0.41934 	 -1.36756 	-0.43441 	 -1.31204 	-0.44946 	 -1.21094 	-0.43441 	 -1.29810 	-0.41934 	 -1.33459 	-0.43441 	 -1.29798 	-0.44946 	 -1.21757 	-0.43441 	 -1.32583 	-0.41934 	 -1.40533 	-0.43441 	 -1.27693 	-0.44946 	 -0.74729 	-0.43441 	 -0.72809 	-0.41934 	 -0.73521 	-0.43441 	 -0.73720 	-0.43441 	 -1.10638 	 
-0.43227 	 -0.74222 	-0.44730 	 -0.77838 	-0.43227 	 -1.27824 	-0.41722 	 -1.33155 	-0.43227 	 -1.30151 	-0.44730 	 -1.20879 	-0.43227 	 -1.30133 	-0.41722 	 -1.33995 	-0.43227 	 -1.30188 	-0.44730 	 -1.21483 	-0.43227 	 -1.31441 	-0.41722 	 -1.35290 	-0.43227 	 -1.24476 	-0.44730 	 -0.75488 	-0.43227 	 -0.73010 	-0.41722 	 -0.73717 	-0.43227 	 -0.74222 	-0.43227 	 -1.09854 	 
-0.43009 	 -0.74629 	-0.44510 	 -0.78965 	-0.43009 	 -1.24064 	-0.41506 	 -1.28950 	-0.43009 	 -1.28931 	-0.44510 	 -1.20641 	-0.43009 	 -1.30423 	-0.41506 	 -1.34637 	-0.43009 	 -1.30602 	-0.44510 	 -1.21172 	-0.43009 	 -1.30181 	-0.41506 	 -1.29822 	-0.43009 	 -1.20935 	-0.44510 	 -0.76281 	-0.43009 	 -0.73188 	-0.41506 	 -0.73927 	-0.43009 	 -0.74629 	-0.43009 	 -1.08940 	 
-0.42786 	 -0.74997 	-0.44286 	 -0.80071 	-0.42786 	 -1.19760 	-0.41285 	 -1.25382 	-0.42786 	 -1.27578 	-0.44286 	 -1.20376 	-0.42786 	 -1.30666 	-0.41285 	 -1.35449 	-0.42786 	 -1.31034 	-0.44286 	 -1.20819 	-0.42786 	 -1.28759 	-0.41285 	 -1.25296 	-0.42786 	 -1.17282 	-0.44286 	 -0.77141 	-0.42786 	 -0.73377 	-0.41285 	 -0.74112 	-0.42786 	 -0.74997 	-0.42786 	 -1.08064 	 
-0.42559 	 -0.75343 	-0.44057 	 -0.81083 	-0.42559 	 -1.15508 	-0.41060 	 -1.22623 	-0.42559 	 -1.26012 	-0.44057 	 -1.20085 	-0.42559 	 -1.30901 	-0.41060 	 -1.36363 	-0.42559 	 -1.31477 	-0.44057 	 -1.20419 	-0.42559 	 -1.27033 	-0.41060 	 -1.22090 	-0.42559 	 -1.13604 	-0.44057 	 -0.77962 	-0.42559 	 -0.73640 	-0.41060 	 -0.74291 	-0.42559 	 -0.75343 	-0.42559 	 -1.07281 	 
-0.42328 	 -0.75661 	-0.43823 	 -0.81993 	-0.42328 	 -1.11546 	-0.40831 	 -1.20163 	-0.42328 	 -1.24140 	-0.43823 	 -1.19770 	-0.42328 	 -1.31241 	-0.40831 	 -1.37236 	-0.42328 	 -1.31912 	-0.43823 	 -1.19966 	-0.42328 	 -1.25004 	-0.40831 	 -1.19811 	-0.42328 	 -1.10268 	-0.43823 	 -0.78680 	-0.42328 	 -0.73961 	-0.40831 	 -0.74486 	-0.42328 	 -0.75661 	-0.42328 	 -1.06559 	 
-0.42091 	 -0.75990 	-0.43585 	 -0.82785 	-0.42091 	 -1.08056 	-0.40597 	 -1.18248 	-0.42091 	 -1.22154 	-0.43585 	 -1.19424 	-0.42091 	 -1.31714 	-0.40597 	 -1.37997 	-0.42091 	 -1.32331 	-0.43585 	 -1.19459 	-0.42091 	 -1.22889 	-0.40597 	 -1.17869 	-0.42091 	 -1.07508 	-0.43585 	 -0.79278 	-0.42091 	 -0.74216 	-0.40597 	 -0.74659 	-0.42091 	 -0.75990 	-0.42091 	 -1.05916 	 
-0.41851 	 -0.76338 	-0.43342 	 -0.83489 	-0.41851 	 -1.05280 	-0.40358 	 -1.16595 	-0.41851 	 -1.20297 	-0.43342 	 -1.19032 	-0.41851 	 -1.32261 	-0.40358 	 -1.38670 	-0.41851 	 -1.32797 	-0.43342 	 -1.18892 	-0.41851 	 -1.20910 	-0.40358 	 -1.16006 	-0.41851 	 -1.05013 	-0.43342 	 -0.79756 	-0.41851 	 -0.74365 	-0.40358 	 -0.74811 	-0.41851 	 -0.76338 	-0.41851 	 -1.05344 	 
-0.41606 	 -0.76633 	-0.43094 	 -0.84156 	-0.41606 	 -1.02714 	-0.40116 	 -1.14602 	-0.41606 	 -1.18503 	-0.43094 	 -1.18598 	-0.41606 	 -1.32867 	-0.40116 	 -1.39324 	-0.41606 	 -1.33396 	-0.43094 	 -1.18273 	-0.41606 	 -1.19136 	-0.40116 	 -1.14354 	-0.41606 	 -1.02552 	-0.43094 	 -0.80185 	-0.41606 	 -0.74513 	-0.40116 	 -0.74983 	-0.41606 	 -0.76633 	-0.41606 	 -1.04790 	 
-0.41356 	 -0.76842 	-0.42842 	 -0.84667 	-0.41356 	 -1.00320 	-0.39868 	 -1.12482 	-0.41356 	 -1.16659 	-0.42842 	 -1.18141 	-0.41356 	 -1.33531 	-0.39868 	 -1.39956 	-0.41356 	 -1.34102 	-0.42842 	 -1.17619 	-0.41356 	 -1.17630 	-0.39868 	 -1.12924 	-0.41356 	 -1.00350 	-0.42842 	 -0.80602 	-0.41356 	 -0.74766 	-0.39868 	 -0.75184 	-0.41356 	 -0.76842 	-0.41356 	 -1.04272 	 
-0.41102 	 -0.76978 	-0.42585 	 -0.84931 	-0.41102 	 -0.98856 	-0.39617 	 -1.10327 	-0.41102 	 -1.14931 	-0.42585 	 -1.17662 	-0.41102 	 -1.34268 	-0.39617 	 -1.40519 	-0.41102 	 -1.34891 	-0.42585 	 -1.16948 	-0.41102 	 -1.16399 	-0.39617 	 -1.10978 	-0.41102 	 -0.98639 	-0.42585 	 -0.80991 	-0.41102 	 -0.75117 	-0.39617 	 -0.75415 	-0.41102 	 -0.76978 	-0.41102 	 -1.03813 	 
-0.40842 	 -0.77057 	-0.42323 	 -0.85031 	-0.40842 	 -0.97796 	-0.39360 	 -1.07954 	-0.40842 	 -1.13488 	-0.42323 	 -1.17165 	-0.40842 	 -1.35105 	-0.39360 	 -1.41005 	-0.40842 	 -1.35849 	-0.42323 	 -1.16250 	-0.40842 	 -1.15316 	-0.39360 	 -1.08330 	-0.40842 	 -0.97266 	-0.42323 	 -0.81344 	-0.40842 	 -0.75500 	-0.39360 	 -0.75648 	-0.40842 	 -0.77057 	-0.40842 	 -1.03362 	 
-0.40579 	 -0.77109 	-0.42057 	 -0.85060 	-0.40579 	 -0.96191 	-0.39100 	 -1.05129 	-0.40579 	 -1.12215 	-0.42057 	 -1.16644 	-0.40579 	 -1.36038 	-0.39100 	 -1.41391 	-0.40579 	 -1.36853 	-0.42057 	 -1.15540 	-0.40579 	 -1.14261 	-0.39100 	 -1.05616 	-0.40579 	 -0.95900 	-0.42057 	 -0.81572 	-0.40579 	 -0.75859 	-0.39100 	 -0.75848 	-0.40579 	 -0.77109 	-0.40579 	 -1.02843 	 
-0.40311 	 -0.77144 	-0.41785 	 -0.85115 	-0.40311 	 -0.94418 	-0.38834 	 -1.01721 	-0.40311 	 -1.10958 	-0.41785 	 -1.16103 	-0.40311 	 -1.36961 	-0.38834 	 -1.41593 	-0.40311 	 -1.37663 	-0.41785 	 -1.14885 	-0.40311 	 -1.13186 	-0.38834 	 -1.02891 	-0.40311 	 -0.94498 	-0.41785 	 -0.81558 	-0.40311 	 -0.76187 	-0.38834 	 -0.76041 	-0.40311 	 -0.77144 	-0.40311 	 -1.02239 	 
-0.40038 	 -0.77155 	-0.41510 	 -0.85156 	-0.40038 	 -0.92879 	-0.38565 	 -0.98462 	-0.40038 	 -1.09660 	-0.41510 	 -1.15608 	-0.40038 	 -1.37831 	-0.38565 	 -1.41516 	-0.40038 	 -1.38309 	-0.41510 	 -1.14310 	-0.40038 	 -1.12228 	-0.38565 	 -0.99974 	-0.40038 	 -0.93337 	-0.41510 	 -0.81371 	-0.40038 	 -0.76514 	-0.38565 	 -0.76250 	-0.40038 	 -0.77155 	-0.40038 	 -1.01630 	 
-0.39760 	 -0.77122 	-0.41229 	 -0.85114 	-0.39760 	 -0.91467 	-0.38290 	 -0.95513 	-0.39760 	 -1.08385 	-0.41229 	 -1.15232 	-0.39760 	 -1.38842 	-0.38290 	 -1.41065 	-0.39760 	 -1.39045 	-0.41229 	 -1.13792 	-0.39760 	 -1.11457 	-0.38290 	 -0.97400 	-0.39760 	 -0.92445 	-0.41229 	 -0.81271 	-0.39760 	 -0.76817 	-0.38290 	 -0.76447 	-0.39760 	 -0.77122 	-0.39760 	 -1.01090 	 
-0.39478 	 -0.77046 	-0.40943 	 -0.84893 	-0.39478 	 -0.90119 	-0.38011 	 -0.92274 	-0.39478 	 -1.07246 	-0.40943 	 -1.14942 	-0.39478 	 -1.39873 	-0.38011 	 -1.40092 	-0.39478 	 -1.40006 	-0.40943 	 -1.13364 	-0.39478 	 -1.10577 	-0.38011 	 -0.95244 	-0.39478 	 -0.91708 	-0.40943 	 -0.81344 	-0.39478 	 -0.77054 	-0.38011 	 -0.76604 	-0.39478 	 -0.77046 	-0.39478 	 -1.00555 	 
-0.39191 	 -0.76993 	-0.40653 	 -0.84305 	-0.39191 	 -0.88585 	-0.37728 	 -0.89350 	-0.39191 	 -1.06195 	-0.40653 	 -1.14640 	-0.39191 	 -1.40644 	-0.37728 	 -1.38468 	-0.39191 	 -1.40822 	-0.40653 	 -1.13071 	-0.39191 	 -1.09310 	-0.37728 	 -0.92611 	-0.39191 	 -0.91053 	-0.40653 	 -0.81437 	-0.39191 	 -0.77250 	-0.37728 	 -0.76718 	-0.39191 	 -0.76993 	-0.39191 	 -0.99909 	 
-0.38900 	 -0.77013 	-0.40358 	 -0.83490 	-0.38900 	 -0.86834 	-0.37440 	 -0.87336 	-0.38900 	 -1.05031 	-0.40358 	 -1.14395 	-0.38900 	 -1.41357 	-0.37440 	 -1.36253 	-0.38900 	 -1.41289 	-0.40358 	 -1.12967 	-0.38900 	 -1.07836 	-0.37440 	 -0.89872 	-0.38900 	 -0.90361 	-0.40358 	 -0.81530 	-0.38900 	 -0.77432 	-0.37440 	 -0.76806 	-0.38900 	 -0.77013 	-0.38900 	 -0.99225 	 
-0.38604 	 -0.77073 	-0.40059 	 -0.82510 	-0.38604 	 -0.85425 	-0.37147 	 -0.85661 	-0.38604 	 -1.03640 	-0.40059 	 -1.14452 	-0.38604 	 -1.41909 	-0.37147 	 -1.33523 	-0.38604 	 -1.41662 	-0.40059 	 -1.13112 	-0.38604 	 -1.06578 	-0.37147 	 -0.88076 	-0.38604 	 -0.89729 	-0.40059 	 -0.81681 	-0.38604 	 -0.77613 	-0.37147 	 -0.76899 	-0.38604 	 -0.77073 	-0.38604 	 -0.98624 	 
-0.38303 	 -0.77124 	-0.39754 	 -0.81465 	-0.38303 	 -0.84453 	-0.36850 	 -0.84175 	-0.38303 	 -1.02179 	-0.39754 	 -1.14733 	-0.38303 	 -1.41889 	-0.36850 	 -1.30245 	-0.38303 	 -1.41525 	-0.39754 	 -1.13265 	-0.38303 	 -1.05641 	-0.36850 	 -0.86825 	-0.38303 	 -0.89214 	-0.39754 	 -0.81846 	-0.38303 	 -0.77800 	-0.36850 	 -0.77014 	-0.38303 	 -0.77124 	-0.38303 	 -0.98030 	 
-0.37997 	 -0.77159 	-0.39445 	 -0.80870 	-0.37997 	 -0.83730 	-0.36548 	 -0.82907 	-0.37997 	 -1.00914 	-0.39445 	 -1.14757 	-0.37997 	 -1.41063 	-0.36548 	 -1.26509 	-0.37997 	 -1.40300 	-0.39445 	 -1.12986 	-0.37997 	 -1.04805 	-0.36548 	 -0.85423 	-0.37997 	 -0.88582 	-0.39445 	 -0.82018 	-0.37997 	 -0.77954 	-0.36548 	 -0.77143 	-0.37997 	 -0.77159 	-0.37997 	 -0.97311 	 
-0.37687 	 -0.77199 	-0.39131 	 -0.80570 	-0.37687 	 -0.83489 	-0.36242 	 -0.81706 	-0.37687 	 -1.00047 	-0.39131 	 -1.14130 	-0.37687 	 -1.39204 	-0.36242 	 -1.22293 	-0.37687 	 -1.38531 	-0.39131 	 -1.12162 	-0.37687 	 -1.03880 	-0.36242 	 -0.84272 	-0.37687 	 -0.87850 	-0.39131 	 -0.82096 	-0.37687 	 -0.78055 	-0.36242 	 -0.77277 	-0.37687 	 -0.77199 	-0.37687 	 -0.96468 	 
-0.37372 	 -0.77236 	-0.38812 	 -0.80250 	-0.37372 	 -0.83710 	-0.35931 	 -0.80756 	-0.37372 	 -0.99265 	-0.38812 	 -1.12901 	-0.37372 	 -1.36803 	-0.35931 	 -1.17374 	-0.37372 	 -1.36550 	-0.38812 	 -1.11064 	-0.37372 	 -1.02799 	-0.35931 	 -0.83773 	-0.37372 	 -0.87226 	-0.38812 	 -0.82017 	-0.37372 	 -0.78158 	-0.35931 	 -0.77410 	-0.37372 	 -0.77236 	-0.37372 	 -0.95560 	 
-0.37053 	 -0.77244 	-0.38489 	 -0.79856 	-0.37053 	 -0.83487 	-0.35616 	 -0.80165 	-0.37053 	 -0.97923 	-0.38489 	 -1.11508 	-0.37053 	 -1.34397 	-0.35616 	 -1.11689 	-0.37053 	 -1.33789 	-0.38489 	 -1.10019 	-0.37053 	 -1.01635 	-0.35616 	 -0.83172 	-0.37053 	 -0.86642 	-0.38489 	 -0.82020 	-0.37053 	 -0.78341 	-0.35616 	 -0.77526 	-0.37053 	 -0.77244 	-0.37053 	 -0.94509 	 
-0.36729 	 -0.77221 	-0.38161 	 -0.79221 	-0.36729 	 -0.82565 	-0.35296 	 -0.79431 	-0.36729 	 -0.96193 	-0.38161 	 -1.09988 	-0.36729 	 -1.31315 	-0.35296 	 -1.05378 	-0.36729 	 -1.30415 	-0.38161 	 -1.08937 	-0.36729 	 -1.00322 	-0.35296 	 -0.82251 	-0.36729 	 -0.86146 	-0.38161 	 -0.82052 	-0.36729 	 -0.78609 	-0.35296 	 -0.77620 	-0.36729 	 -0.77221 	-0.36729 	 -0.93229 	 
-0.36401 	 -0.77185 	-0.37828 	 -0.78751 	-0.36401 	 -0.81428 	-0.34972 	 -0.78382 	-0.36401 	 -0.94576 	-0.37828 	 -1.08154 	-0.36401 	 -1.26907 	-0.34972 	 -0.98825 	-0.36401 	 -1.26453 	-0.37828 	 -1.07441 	-0.36401 	 -0.98675 	-0.34972 	 -0.81747 	-0.36401 	 -0.85907 	-0.37828 	 -0.81866 	-0.36401 	 -0.78885 	-0.34972 	 -0.77703 	-0.36401 	 -0.77185 	-0.36401 	 -0.91769 	 
-0.36067 	 -0.77112 	-0.37490 	 -0.78545 	-0.36067 	 -0.80311 	-0.34643 	 -0.77807 	-0.36067 	 -0.92874 	-0.37490 	 -1.06205 	-0.36067 	 -1.21169 	-0.34643 	 -0.92436 	-0.36067 	 -1.21372 	-0.37490 	 -1.05595 	-0.36067 	 -0.96644 	-0.34643 	 -0.81469 	-0.36067 	 -0.85963 	-0.37490 	 -0.81771 	-0.36067 	 -0.79105 	-0.34643 	 -0.77789 	-0.36067 	 -0.77112 	-0.36067 	 -0.90193 	 
-0.35730 	 -0.76999 	-0.37148 	 -0.78207 	-0.35730 	 -0.79529 	-0.34310 	 -0.77824 	-0.35730 	 -0.91051 	-0.37148 	 -1.04271 	-0.35730 	 -1.14535 	-0.34310 	 -0.86258 	-0.35730 	 -1.15522 	-0.37148 	 -1.04046 	-0.35730 	 -0.94625 	-0.34310 	 -0.81076 	-0.35730 	 -0.85920 	-0.37148 	 -0.81982 	-0.35730 	 -0.79299 	-0.34310 	 -0.77889 	-0.35730 	 -0.76999 	-0.35730 	 -0.88590 	 
-0.35387 	 -0.76916 	-0.36801 	 -0.77931 	-0.35387 	 -0.79070 	-0.33972 	 -0.77604 	-0.35387 	 -0.89455 	-0.36801 	 -1.02232 	-0.35387 	 -1.07832 	-0.33972 	 -0.80306 	-0.35387 	 -1.09411 	-0.36801 	 -1.03028 	-0.35387 	 -0.93085 	-0.33972 	 -0.81014 	-0.35387 	 -0.85461 	-0.36801 	 -0.82296 	-0.35387 	 -0.79511 	-0.33972 	 -0.77989 	-0.35387 	 -0.76916 	-0.35387 	 -0.87062 	 
-0.35041 	 -0.76919 	-0.36450 	 -0.77754 	-0.35041 	 -0.78787 	-0.33630 	 -0.77376 	-0.35041 	 -0.87934 	-0.36450 	 -1.00069 	-0.35041 	 -1.01677 	-0.33630 	 -0.74896 	-0.35041 	 -1.02900 	-0.36450 	 -1.01844 	-0.35041 	 -0.91667 	-0.33630 	 -0.81342 	-0.35041 	 -0.85140 	-0.36450 	 -0.82661 	-0.35041 	 -0.79688 	-0.33630 	 -0.78076 	-0.35041 	 -0.76919 	-0.35041 	 -0.85626 	 
-0.34689 	 -0.76992 	-0.36094 	 -0.77384 	-0.34689 	 -0.78442 	-0.33283 	 -0.77512 	-0.34689 	 -0.86242 	-0.36094 	 -0.97978 	-0.34689 	 -0.96136 	-0.33283 	 -0.70267 	-0.34689 	 -0.96002 	-0.36094 	 -1.00038 	-0.34689 	 -0.90045 	-0.33283 	 -0.81559 	-0.34689 	 -0.85032 	-0.36094 	 -0.83031 	-0.34689 	 -0.79770 	-0.33283 	 -0.78175 	-0.34689 	 -0.76992 	-0.34689 	 -0.84212 	 
-0.34333 	 -0.77083 	-0.35733 	 -0.77077 	-0.34333 	 -0.77891 	-0.32932 	 -0.77463 	-0.34333 	 -0.84962 	-0.35733 	 -0.95976 	-0.34333 	 -0.91065 	-0.32932 	 -0.66117 	-0.34333 	 -0.89334 	-0.35733 	 -0.97944 	-0.34333 	 -0.88416 	-0.32932 	 -0.81488 	-0.34333 	 -0.84660 	-0.35733 	 -0.83205 	-0.34333 	 -0.79814 	-0.32932 	 -0.78303 	-0.34333 	 -0.77083 	-0.34333 	 -0.82816 	 
-0.33973 	 -0.77151 	-0.35368 	 -0.77015 	-0.33973 	 -0.77443 	-0.32577 	 -0.77220 	-0.33973 	 -0.84330 	-0.35368 	 -0.93881 	-0.33973 	 -0.86490 	-0.32577 	 -0.62498 	-0.33973 	 -0.84206 	-0.35368 	 -0.95827 	-0.33973 	 -0.86833 	-0.32577 	 -0.81423 	-0.33973 	 -0.84290 	-0.35368 	 -0.83202 	-0.33973 	 -0.79906 	-0.32577 	 -0.78424 	-0.33973 	 -0.77151 	-0.33973 	 -0.81605 	 
-0.33608 	 -0.77207 	-0.34998 	 -0.76942 	-0.33608 	 -0.77143 	-0.32217 	 -0.76945 	-0.33608 	 -0.83140 	-0.34998 	 -0.91747 	-0.33608 	 -0.82785 	-0.32217 	 -0.60095 	-0.33608 	 -0.80628 	-0.34998 	 -0.93710 	-0.33608 	 -0.85527 	-0.32217 	 -0.81514 	-0.33608 	 -0.84086 	-0.34998 	 -0.83156 	-0.33608 	 -0.80065 	-0.32217 	 -0.78515 	-0.33608 	 -0.77207 	-0.33608 	 -0.80612 	 
-0.33239 	 -0.77294 	-0.34623 	 -0.76900 	-0.33239 	 -0.76947 	-0.31853 	 -0.76749 	-0.33239 	 -0.81527 	-0.34623 	 -0.89771 	-0.33239 	 -0.80233 	-0.31853 	 -0.58997 	-0.33239 	 -0.77303 	-0.34623 	 -0.91742 	-0.33239 	 -0.84665 	-0.31853 	 -0.81565 	-0.33239 	 -0.83842 	-0.34623 	 -0.83056 	-0.33239 	 -0.80241 	-0.31853 	 -0.78596 	-0.33239 	 -0.77294 	-0.33239 	 -0.79807 	 
-0.32866 	 -0.77443 	-0.34244 	 -0.76941 	-0.32866 	 -0.76888 	-0.31485 	 -0.76730 	-0.32866 	 -0.80866 	-0.34244 	 -0.87869 	-0.32866 	 -0.78286 	-0.31485 	 -0.58912 	-0.32866 	 -0.74357 	-0.34244 	 -0.90002 	-0.32866 	 -0.84128 	-0.31485 	 -0.81581 	-0.32866 	 -0.83525 	-0.34244 	 -0.82964 	-0.32866 	 -0.80378 	-0.31485 	 -0.78673 	-0.32866 	 -0.77443 	-0.32866 	 -0.79235 	 
-0.32488 	 -0.77631 	-0.33861 	 -0.76999 	-0.32488 	 -0.76819 	-0.31112 	 -0.76607 	-0.32488 	 -0.80593 	-0.33861 	 -0.86024 	-0.32488 	 -0.76620 	-0.31112 	 -0.59547 	-0.32488 	 -0.72480 	-0.33861 	 -0.88431 	-0.32488 	 -0.83751 	-0.31112 	 -0.81643 	-0.32488 	 -0.83005 	-0.33861 	 -0.82910 	-0.32488 	 -0.80453 	-0.31112 	 -0.78752 	-0.32488 	 -0.77631 	-0.32488 	 -0.78817 	 
-0.32105 	 -0.77810 	-0.33474 	 -0.77178 	-0.32105 	 -0.76709 	-0.30736 	 -0.76332 	-0.32105 	 -0.79905 	-0.33474 	 -0.84502 	-0.32105 	 -0.75272 	-0.30736 	 -0.60259 	-0.32105 	 -0.71180 	-0.33474 	 -0.86882 	-0.32105 	 -0.83181 	-0.30736 	 -0.81590 	-0.32105 	 -0.82484 	-0.33474 	 -0.82747 	-0.32105 	 -0.80478 	-0.30736 	 -0.78873 	-0.32105 	 -0.77810 	-0.32105 	 -0.78423 	 
