"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
2.63234e-02	-1.12527e-03	1.18456e-03	6.88177e-05	-8.02621e-01	-3.21069e-01	-4.85030e-01	0.00000e+00	2.64000e-02
4.39634e-04	3.66685e-05	1.80677e-05	2.86316e-05	-1.29842e+00	-5.19369e-01	-4.84976e-01	2.24936e-03	2.64000e-02
5.19373e-03	4.05482e-05	2.31229e-04	4.24083e-05	-1.15350e+00	-4.61401e-01	-4.84814e-01	4.49354e-03	2.64000e-02
1.29505e-02	6.31067e-05	5.80575e-04	4.41337e-05	-1.24982e+00	-4.99933e-01	-4.84543e-01	6.72720e-03	2.64000e-02
1.40780e-02	1.42197e-04	6.18598e-04	3.88822e-05	-1.26309e+00	-5.05241e-01	-4.84165e-01	8.94507e-03	2.64000e-02
1.51095e-02	1.49070e-04	6.64494e-04	3.52728e-05	-1.30821e+00	-5.23289e-01	-4.83679e-01	1.11420e-02	2.64000e-02
1.49668e-02	1.99783e-04	6.44184e-04	2.73754e-05	-1.37868e+00	-5.51480e-01	-4.83088e-01	1.33132e-02	2.64000e-02
1.33204e-02	1.94135e-04	5.67944e-04	2.03309e-05	-1.38061e+00	-5.52248e-01	-4.82397e-01	1.54543e-02	2.64000e-02
1.11948e-02	1.87194e-04	4.68378e-04	1.13751e-05	-1.41460e+00	-5.65844e-01	-4.81608e-01	1.75614e-02	2.64000e-02
8.50058e-03	1.59027e-04	3.48421e-04	3.23865e-06	-1.40398e+00	-5.61596e-01	-4.80771e-01	1.95304e-02	2.64000e-02
5.92844e-03	1.16878e-04	2.40169e-04	-3.32047e-06	-1.38934e+00	-5.55739e-01	-4.79933e-01	2.13057e-02	2.64000e-02
3.69605e-03	8.10692e-05	1.45467e-04	-8.58540e-06	-1.37706e+00	-5.50827e-01	-4.79092e-01	2.29361e-02	2.64000e-02
1.83616e-03	4.06515e-05	7.20442e-05	-1.12782e-05	-1.35190e+00	-5.40763e-01	-4.78247e-01	2.44540e-02	2.64000e-02
5.71527e-04	1.40149e-05	2.16059e-05	-1.21437e-05	-1.33940e+00	-5.35760e-01	-4.77395e-01	2.58819e-02	2.64000e-02
-2.68747e-04	-7.37481e-06	-9.64325e-06	-1.07207e-05	-1.32234e+00	-5.28936e-01	-4.76537e-01	2.72364e-02	2.64000e-02
-7.24504e-04	-1.99004e-05	-2.59211e-05	-7.89128e-06	-1.31221e+00	-5.24882e-01	-4.75669e-01	2.85303e-02	2.64000e-02
