"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
1.74033e-02	-7.36415e-04	7.83134e-04	-2.25206e-05	-2.94277e-03	-1.19039e-03	-5.14970e-01	0.00000e+00	-1.38600e-01
-4.02115e-04	1.98751e-05	-1.90713e-05	3.60531e-05	-2.99514e-01	-1.19805e-01	-5.14918e-01	2.24940e-03	-1.38600e-01
4.12571e-03	2.56489e-05	1.84336e-04	4.64920e-05	-1.87105e-01	-7.48439e-02	-5.14761e-01	4.49391e-03	-1.38600e-01
1.15615e-02	5.44583e-05	5.18495e-04	5.01352e-05	-2.44204e-01	-9.76863e-02	-5.14499e-01	6.72854e-03	-1.38600e-01
1.46069e-02	1.31907e-04	6.44944e-04	5.45836e-05	-2.50944e-01	-1.00384e-01	-5.14131e-01	8.94828e-03	-1.38600e-01
1.78410e-02	1.72101e-04	7.85457e-04	5.74401e-05	-2.98659e-01	-1.19471e-01	-5.13659e-01	1.11483e-02	-1.38600e-01
2.03251e-02	2.52692e-04	8.80306e-04	6.30468e-05	-3.75315e-01	-1.50134e-01	-5.13086e-01	1.33239e-02	-1.38600e-01
2.17143e-02	3.03733e-04	9.30139e-04	6.72315e-05	-4.20094e-01	-1.68047e-01	-5.12413e-01	1.54711e-02	-1.38600e-01
2.26528e-02	3.61071e-04	9.54706e-04	7.19893e-05	-5.00037e-01	-2.00024e-01	-5.11645e-01	1.75860e-02	-1.38600e-01
2.29099e-02	4.05166e-04	9.49401e-04	7.63861e-05	-5.52818e-01	-2.21137e-01	-5.10831e-01	1.95633e-02	-1.38600e-01
2.28525e-02	4.35350e-04	9.33077e-04	8.00603e-05	-6.02646e-01	-2.41068e-01	-5.10015e-01	2.13464e-02	-1.38600e-01
2.25819e-02	4.62650e-04	9.06111e-04	8.36748e-05	-6.49893e-01	-2.59966e-01	-5.09196e-01	2.29845e-02	-1.38600e-01
2.21166e-02	4.77636e-04	8.74472e-04	8.67250e-05	-6.82340e-01	-2.72945e-01	-5.08372e-01	2.45101e-02	-1.38600e-01
2.16082e-02	4.91295e-04	8.40388e-04	8.97557e-05	-7.17967e-01	-2.87196e-01	-5.07542e-01	2.59462e-02	-1.38600e-01
2.10110e-02	4.98395e-04	8.04685e-04	9.26084e-05	-7.43652e-01	-2.97470e-01	-5.06704e-01	2.73094e-02	-1.38600e-01
2.03873e-02	5.02554e-04	7.68705e-04	9.53919e-05	-7.68066e-01	-3.07235e-01	-5.05858e-01	2.86125e-02	-1.38600e-01
1.97322e-02	5.03679e-04	7.32387e-04	9.81468e-05	-7.88962e-01	-3.15593e-01	-5.05000e-01	2.98654e-02	-1.38600e-01
1.90443e-02	5.01321e-04	6.96128e-04	1.00849e-04	-8.05956e-01	-3.22390e-01	-5.04131e-01	3.10762e-02	-1.38600e-01
1.83696e-02	4.97708e-04	6.61014e-04	1.03698e-04	-8.21558e-01	-3.28631e-01	-5.03249e-01	3.22512e-02	-1.38600e-01
1.76829e-02	4.91687e-04	6.26604e-04	1.06642e-04	-8.33882e-01	-3.33560e-01	-5.02352e-01	3.33957e-02	-1.38600e-01
1.69978e-02	4.84180e-04	5.93062e-04	1.09734e-04	-8.44456e-01	-3.37789e-01	-5.01440e-01	3.45143e-02	-1.38600e-01
1.62946e-02	4.74623e-04	5.59792e-04	1.12889e-04	-8.53067e-01	-3.41233e-01	-5.00510e-01	3.56106e-02	-1.38600e-01
1.56038e-02	4.63986e-04	5.27850e-04	1.16350e-04	-8.59546e-01	-3.43825e-01	-4.99562e-01	3.66878e-02	-1.38600e-01
1.49191e-02	4.52269e-04	4.96933e-04	1.20082e-04	-8.64597e-01	-3.45845e-01	-4.98595e-01	3.77487e-02	-1.38600e-01
1.42218e-02	4.38971e-04	4.66432e-04	1.24003e-04	-8.67837e-01	-3.47141e-01	-4.97607e-01	3.87955e-02	-1.38600e-01
1.35323e-02	4.24795e-04	4.37007e-04	1.28301e-04	-8.69541e-01	-3.47822e-01	-4.96597e-01	3.98302e-02	-1.38600e-01
1.28418e-02	4.09548e-04	4.08349e-04	1.32967e-04	-8.69831e-01	-3.47938e-01	-4.95564e-01	4.08545e-02	-1.38600e-01
