t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  2.4015640E+02         9.4383097E-01        -1.1574921E-02        -1.1874168E-02        -3.3052377E-03         6.7339289E-01         9.2743355E-01         9.8612525E-02         2.9487904E-02         4.8922361E-03         6.5577173E-01         9.4361448E-01        -1.5378346E-02         5.8426067E-02         2.3109538E-02         6.7059070E-01         9.6238381E-01         1.6996036E-01         6.1264141E-03        -3.5786740E-02         6.8651271E-01         9.4759661E-01        -7.9569027E-02         1.3034317E-01         3.4279504E-03         6.7716652E-01         8.9928764E-01         1.3960533E-02         4.9679168E-02         2.0943539E-01         6.3111305E-01         9.6906275E-01         2.5559875E-01         2.3003677E-02        -2.6966805E-02         6.8484318E-01         9.4658804E-01         2.7560359E-01         7.3746137E-02        -9.4299905E-02         6.7528057E-01         9.2941743E-01         1.3319246E-01         3.2484171E-03         1.3846940E-01         6.5374213E-01
  2.4017220E+02         9.4368958E-01        -1.6539253E-02        -7.9851021E-04        -2.8574113E-03         6.7329437E-01         9.2494011E-01         6.2959053E-02         6.6935785E-02        -4.1048573E-03         6.5393519E-01         9.4620949E-01         1.4511672E-03         8.1352033E-02         2.2455107E-02         6.7351878E-01         9.5844620E-01         2.3546593E-01         3.7251290E-02        -4.7880858E-02         6.7897260E-01         9.4925737E-01        -7.7228911E-02         1.2579556E-01         9.3948264E-03         6.7853326E-01         8.9747202E-01        -1.7856184E-05         8.0586694E-02         1.9341229E-01         6.3127005E-01         9.6298176E-01         2.5363410E-01         6.7689894E-03        -3.9688565E-02         6.8053871E-01         9.4750834E-01         2.8460899E-01         8.6716436E-02        -1.0172216E-01         6.7484754E-01         9.2864484E-01         1.3239586E-01         2.3472182E-02         1.3169836E-01         6.5340030E-01
  2.4018770E+02         9.4481426E-01        -1.8489184E-02         7.5378600E-03        -3.2356118E-03         6.7441970E-01         9.3218333E-01         3.0936714E-02         1.0076290E-01        -7.3804585E-03         6.5963835E-01         9.5046949E-01         2.4921848E-02         1.1123975E-01         2.5267655E-02         6.7765415E-01         9.5270991E-01         2.7383959E-01         5.9703548E-02        -7.4086502E-02         6.7080063E-01         9.5061445E-01        -6.4990722E-02         1.1870049E-01         1.0412475E-02         6.7972028E-01         9.0265709E-01        -1.0670729E-02         1.2381610E-01         1.8254070E-01         6.3655365E-01         9.6050781E-01         2.4968991E-01        -9.9248784E-03        -6.6513516E-02         6.7860782E-01         9.4730097E-01         2.8831413E-01         1.0077295E-01        -7.9163097E-02         6.7405510E-01         9.2940307E-01         1.3462482E-01         4.5677397E-02         1.2969933E-01         6.5389520E-01
  2.4020340E+02         9.4658005E-01        -1.6509734E-02         1.0671113E-02        -4.1535054E-03         6.7619288E-01         9.4304293E-01         1.4755488E-02         1.1878633E-01        -8.6577050E-03         6.6934043E-01         9.5421523E-01         5.8836997E-02         1.2884733E-01         2.8669922E-02         6.8183827E-01         9.4562495E-01         2.8550828E-01         6.4251758E-02        -1.1128987E-01         6.6357070E-01         9.5182204E-01        -4.7596291E-02         1.0901751E-01         7.4374182E-03         6.8114299E-01         9.1245598E-01        -1.6721927E-02         1.6675679E-01         1.7086631E-01         6.4515024E-01         9.6191698E-01         2.7351704E-01        -2.1162456E-02        -9.1263540E-02         6.8063390E-01         9.4717318E-01         2.8408298E-01         1.0990075E-01        -4.0083949E-02         6.7396170E-01         9.3194962E-01         1.3873294E-01         6.8614416E-02         1.3064499E-01         6.5547574E-01
  2.4021900E+02         9.4819629E-01        -1.1425256E-02         8.0135139E-03        -5.1725172E-03         6.7785019E-01         9.5162547E-01         1.7918931E-02         1.1219937E-01        -1.1184691E-02         6.7847151E-01         9.5669734E-01         9.4926991E-02         1.1294087E-01         3.7158739E-02         6.8561077E-01         9.3770725E-01         2.7413499E-01         5.3462803E-02        -1.4891391E-01         6.5755302E-01         9.5291495E-01        -3.0522039E-02         9.8536193E-02         6.7160656E-03         6.8258339E-01         9.2308033E-01        -1.8684195E-02         1.9617364E-01         1.4873309E-01         6.5442276E-01         9.5931190E-01         3.1310108E-01        -3.0807454E-02        -7.7394329E-02         6.8012440E-01         9.4763416E-01         2.8106034E-01         1.1133865E-01        -7.0472457E-03         6.7475909E-01         9.3556267E-01         1.4461158E-01         8.9292645E-02         1.2931491E-01         6.5800458E-01
  2.4023470E+02         9.4916534E-01        -5.2209669E-03         1.2293253E-03        -5.9185689E-03         6.7886299E-01         9.5650220E-01         3.4534462E-02         8.3740853E-02        -1.2395815E-02         6.8441486E-01         9.5949340E-01         1.2387422E-01         6.8364546E-02         5.6792598E-02         6.8785858E-01         9.3035644E-01         2.4330613E-01         4.0126495E-02        -1.8278730E-01         6.5267235E-01         9.5429522E-01        -1.6560333E-02         8.9145996E-02         1.2033194E-02         6.8377578E-01         9.3197119E-01        -2.5641866E-02         2.0573802E-01         1.1472146E-01         6.6212070E-01         9.5622551E-01         3.0591759E-01        -3.2233883E-02        -2.6421861E-03         6.7520797E-01         9.5056355E-01         2.9776534E-01         1.0478295E-01         1.4098665E-02         6.7618352E-01         9.3866450E-01         1.5343687E-01         1.0611949E-01         1.1859009E-01         6.6074157E-01
  2.4025020E+02         9.4933116E-01         4.4226043E-05        -6.6740317E-03        -6.1122561E-03         6.7903394E-01         9.5844138E-01         5.5875506E-02         4.7359664E-02        -7.3878868E-03         6.8628252E-01         9.6180516E-01         1.4319088E-01         1.8645011E-02         7.7098787E-02         6.8675297E-01         9.2470616E-01         1.9853532E-01         4.0845290E-02        -2.1089861E-01         6.4939111E-01         9.5590258E-01        -6.6974517E-03         8.1027426E-02         2.0657403E-02         6.8456030E-01         9.3947977E-01        -4.6781536E-02         1.9518116E-01         8.4990330E-02         6.6789931E-01         9.5132995E-01         2.8640389E-01        -1.5713042E-02         7.6998010E-02         6.6899830E-01         9.5414704E-01         3.1880945E-01         9.3809396E-02         1.9131050E-02         6.7710358E-01         9.4047147E-01         1.6625296E-01         1.1799622E-01         9.9405095E-02         6.6322821E-01
  2.4026580E+02         9.4869006E-01         3.2734715E-03        -1.2589918E-02        -5.6680706E-03         6.7836738E-01         9.5772564E-01         7.5505346E-02         1.8160746E-02         4.2225802E-03         6.8428397E-01         9.5940810E-01         1.5174711E-01        -1.4363673E-02         8.6756505E-02         6.8146336E-01         9.2133737E-01         1.3592388E-01         7.1002364E-02        -2.2635095E-01         6.4886558E-01         9.5694745E-01        -2.3582506E-04         7.2371364E-02         2.6506616E-02         6.8502915E-01         9.4483697E-01        -7.0655845E-02         1.6975538E-01         7.2153784E-02         6.7097270E-01         9.4075745E-01         2.7180305E-01         1.3424312E-02         1.3005084E-01         6.6389906E-01         9.5198047E-01         2.9548162E-01         7.4806996E-02        -1.3469864E-02         6.7786288E-01         9.4173229E-01         1.8355037E-01         1.2558647E-01         8.3725922E-02         6.6593695E-01
  2.4028150E+02         9.4743830E-01         4.1922289E-03        -1.4282902E-02        -4.7011524E-03         6.7710793E-01         9.5328748E-01         8.7669760E-02         3.8117396E-03         1.7439237E-02         6.7881465E-01         9.5021749E-01         1.4912625E-01        -1.8441597E-02         8.6918831E-02         6.7302120E-01         9.2376184E-01         4.6605546E-02         1.2084097E-01        -2.0369592E-01         6.5332711E-01         9.5716709E-01         6.0500568E-03         6.2058326E-02         2.5621403E-02         6.8564004E-01         9.4541270E-01        -8.4497288E-02         1.4122634E-01         6.9127217E-02         6.7003018E-01         9.3541265E-01         2.3385544E-01         5.7782046E-02         1.7331487E-01         6.6220468E-01         9.4795656E-01         2.3359811E-01         4.3944690E-02        -7.9237178E-02         6.7887950E-01         9.4260806E-01         2.0739038E-01         1.3067436E-01         7.7487633E-02         6.6857702E-01
  2.4029710E+02         9.4597530E-01         3.0649677E-03        -1.1169026E-02        -3.5313291E-03         6.7568970E-01         9.4513905E-01         8.5189089E-02         5.2185571E-03         2.6558507E-02         6.7121935E-01         9.3820691E-01         1.4018816E-01         5.7091955E-03         7.8479111E-02         6.6423988E-01         9.3071508E-01        -5.0345391E-02         1.5398785E-01        -1.3676168E-01         6.5912759E-01         9.5744222E-01         1.6757095E-02         4.8590075E-02         1.8913481E-02         6.8676585E-01         9.4228011E-01        -9.0336420E-02         1.2068602E-01         6.4862572E-02         6.6660124E-01         9.3912894E-01         1.9541208E-01         1.0082322E-01         2.0591883E-01         6.6400373E-01         9.4815081E-01         2.0276469E-01         2.7845662E-02        -1.2326237E-01         6.7875034E-01         9.4319600E-01         2.3928669E-01         1.3216330E-01         6.7952394E-02         6.7078424E-01
  2.4031270E+02         9.4481373E-01         5.8458763E-04        -4.5222049E-03        -2.5236085E-03         6.7460942E-01         9.3706280E-01         6.4464532E-02         2.0494599E-02         2.9906571E-02         6.6476965E-01         9.2978597E-01         1.3259886E-01         4.5169048E-02         5.1756758E-02         6.5839696E-01         9.3477058E-01        -1.0972964E-01         1.6266957E-01        -6.6995963E-02         6.6111052E-01         9.5798177E-01         3.4810282E-02         2.9051255E-02         1.1729102E-02         6.8797332E-01         9.3862057E-01        -9.3669981E-02         1.1214901E-01         5.4794226E-02         6.6306162E-01         9.4380212E-01         1.7071208E-01         1.1321004E-01         2.2709562E-01         6.6548979E-01         9.5217127E-01         2.3534559E-01         4.2439807E-02        -1.1460896E-01         6.7908269E-01         9.4457769E-01         2.7021989E-01         1.2530392E-01         4.5269363E-02         6.7316496E-01
  2.4032850E+02         9.4436139E-01        -2.2193347E-03         3.3250926E-03        -1.9063200E-03         6.7422819E-01         9.3464810E-01         3.3013545E-02         4.4817396E-02         2.9413223E-02         6.6318321E-01         9.2854673E-01         1.3065860E-01         7.8416072E-02         1.6669351E-04         6.5762168E-01         9.3715250E-01        -1.0801314E-01         1.5903731E-01        -3.1446740E-02         6.6444051E-01         9.6052790E-01         4.6500556E-02         5.9153894E-03         6.1865156E-03         6.8886065E-01         9.3662447E-01        -9.6680984E-02         1.1350787E-01         3.8683314E-02         6.6079617E-01         9.4444668E-01         1.5284500E-01         9.4794519E-02         2.3766865E-01         6.6414726E-01         9.5766157E-01         3.0194563E-01         6.0049903E-02        -7.9473548E-02         6.7848808E-01         9.4603127E-01         2.8257513E-01         1.1250333E-01         2.4396662E-02         6.7441553E-01
  2.4034410E+02         9.4475526E-01        -4.0561641E-03         9.6818209E-03        -1.7309722E-03         6.7465407E-01         9.3956870E-01         8.5604582E-03         6.7236632E-02         2.6294608E-02         6.6751355E-01         9.3277991E-01         1.2688875E-01         9.0321504E-02        -5.7463605E-02         6.6079438E-01         9.4073570E-01        -6.5540232E-02         1.5727820E-01        -2.3841362E-02         6.7010689E-01         9.6270764E-01         7.0872292E-02        -2.7049884E-02         2.8896749E-02         6.8718809E-01         9.3682611E-01        -9.7754665E-02         1.1946286E-01         1.9184360E-02         6.6027111E-01         9.4256127E-01         1.4393672E-01         7.3591538E-02         2.2834587E-01         6.6186416E-01         9.6076381E-01         3.5145003E-01         5.9413273E-02        -3.9198663E-02         6.7642742E-01         9.4582343E-01         2.6754481E-01         1.0447253E-01         2.4236094E-02         6.7368692E-01
  2.4035970E+02         9.4574910E-01        -3.9755129E-03         1.2796181E-02        -1.8929435E-03         6.7565238E-01         9.4766748E-01         3.2096424E-03         7.6452747E-02         2.0572074E-02         6.7497253E-01         9.3711096E-01         1.1092436E-01         8.9786485E-02        -9.1781668E-02         6.6433299E-01         9.4499409E-01        -1.6795656E-02         1.5773883E-01        -2.3083581E-02         6.7513663E-01         9.5590580E-01         8.5656583E-02        -4.9804874E-02         3.2142323E-02         6.8091339E-01         9.3814254E-01        -9.4190992E-02         1.2486324E-01        -8.9423789E-04         6.6107970E-01         9.4077903E-01         1.4656021E-01         6.7257151E-02         1.9822551E-01         6.6172576E-01         9.6048993E-01         3.5618910E-01         4.7945075E-02         8.4964011E-04         6.7476326E-01         9.4366968E-01         2.3641145E-01         1.0291746E-01         3.9047118E-02         6.7213571E-01
  2.4037520E+02         9.4688690E-01        -1.7696146E-03         1.2129989E-02        -2.2159256E-03         6.7679191E-01         9.5431846E-01         1.6087810E-02         6.8054929E-02         1.4446509E-02         6.8185961E-01         9.3891829E-01         8.5718066E-02         9.1141440E-02        -9.2792615E-02         6.6648465E-01         9.4818532E-01         1.5546864E-02         1.5075780E-01        -1.5534301E-02         6.7826623E-01         9.4779825E-01         9.8498873E-02        -4.5059524E-02        -1.0860167E-02         6.7736185E-01         9.3952662E-01        -8.5539646E-02         1.2829202E-01        -1.9206285E-02         6.6263103E-01         9.4137126E-01         1.5706198E-01         7.8782804E-02         1.5745489E-01         6.6366988E-01         9.5786154E-01         3.3895773E-01         3.9580330E-02         2.2574900E-02         6.7307574E-01         9.4204360E-01         2.0733468E-01         1.0722908E-01         5.5480633E-02         6.7164111E-01
  2.4039090E+02         9.4775230E-01         1.9859693E-03         8.4041459E-03        -2.5141768E-03         6.7766339E-01         9.5825696E-01         3.9268821E-02         4.6599697E-02         1.1634006E-02         6.8627685E-01         9.3973970E-01         6.2196057E-02         9.3300015E-02        -7.2470702E-02         6.6786057E-01         9.5046365E-01         3.1051952E-02         1.3151670E-01         6.4248717E-03         6.8048334E-01         9.4459981E-01         1.2368263E-01        -1.7476970E-02        -7.7235766E-02         6.7517102E-01         9.4122034E-01        -7.3918536E-02         1.3114113E-01        -3.4478202E-02         6.6484791E-01         9.4500726E-01         1.8037623E-01         8.8184759E-02         1.3137354E-01         6.6574359E-01         9.5405978E-01         3.3756018E-01         3.6276069E-02         1.6674489E-02         6.7068183E-01         9.4395947E-01         1.9214159E-01         1.2134653E-01         7.0419274E-02         6.7359853E-01
  2.4040650E+02         9.4802618E-01         6.0955836E-03         3.4119524E-03        -2.6514269E-03         6.7793798E-01         9.5993781E-01         6.5523148E-02         2.3615671E-02         1.3833510E-02         6.8755841E-01         9.4041044E-01         4.3629069E-02         8.7786272E-02        -4.7635350E-02         6.6851211E-01         9.5338279E-01         4.0256780E-02         1.0228445E-01         4.1033030E-02         6.8302143E-01         9.4530576E-01         1.6299349E-01         1.9768843E-02        -1.5138486E-01         6.7218310E-01         9.4372928E-01        -6.1065085E-02         1.3145722E-01        -4.6335708E-02         6.6774446E-01         9.4965410E-01         2.0445225E-01         6.8148635E-02         1.4240243E-01         6.6911173E-01         9.4968688E-01         3.4901613E-01         2.9171322E-02        -1.3800940E-03         6.6781771E-01         9.4859719E-01         1.9292262E-01         1.3547456E-01         7.9742394E-02         6.7732733E-01
  2.4042220E+02         9.4761264E-01         9.3935765E-03        -8.0203026E-04        -2.5549198E-03         6.7751276E-01         9.5928746E-01         9.1520146E-02         9.6768560E-03         1.8649293E-02         6.8550557E-01         9.3967259E-01         2.1140650E-02         7.5100094E-02        -2.6632201E-02         6.6741210E-01         9.5694762E-01         5.1445298E-02         6.5002240E-02         8.1116959E-02         6.8542510E-01         9.4347429E-01         2.0724042E-01         3.6199067E-02        -2.0400840E-01         6.6480905E-01         9.4704813E-01        -4.7346201E-02         1.2578176E-01        -5.4335449E-02         6.7120862E-01         9.5012641E-01         1.9062094E-01         6.4307123E-02         1.4660569E-01         6.7154258E-01         9.4552797E-01         3.4977168E-01         1.2179255E-02        -1.2565726E-02         6.6526467E-01         9.5292068E-01         1.9972926E-01         1.3438143E-01         7.7700615E-02         6.8151510E-01
  2.4043780E+02         9.4659168E-01         1.0894899E-02        -2.5036731E-03        -2.2553299E-03         6.7647976E-01         9.5501333E-01         1.1285997E-01         8.8620465E-03         2.1491246E-02         6.8004835E-01         9.3746227E-01        -1.2029095E-02         6.4846635E-02        -1.3068351E-02         6.6477817E-01         9.5891911E-01         6.7264967E-02         2.8436981E-02         1.1026766E-01         6.8599302E-01         9.3616182E-01         2.2093777E-01         3.1434868E-02        -2.2211771E-01         6.5724391E-01         9.5082343E-01        -3.3537738E-02         1.1674495E-01        -5.6256484E-02         6.7498183E-01         9.4643623E-01         1.3234372E-01         1.1022886E-01         1.1806305E-01         6.7170638E-01         9.4234771E-01         3.3789644E-01        -9.5382938E-03        -1.1805402E-02         6.6314840E-01         9.5541847E-01         2.0249301E-01         1.1918195E-01         6.6195063E-02         6.8476552E-01
  2.4045330E+02         9.4523698E-01         1.0069751E-02        -9.4553671E-04        -1.8514920E-03         6.7513424E-01         9.4661051E-01         1.2254152E-01         1.8839218E-02         1.9316567E-02         6.7209738E-01         9.3639421E-01        -5.0408207E-02         6.5272138E-02        -9.0853386E-03         6.6311437E-01         9.5834255E-01         9.4634362E-02         9.5295068E-03         1.1072554E-01         6.8519861E-01         9.2814201E-01         1.9528255E-01         2.4620421E-02        -2.2765434E-01         6.5360272E-01         9.5433182E-01        -1.4912923E-02         1.0754009E-01        -4.9641728E-02         6.7867118E-01         9.4501346E-01         7.3273480E-02         1.5180208E-01         9.7254142E-02         6.7241204E-01         9.3895048E-01         3.2421711E-01        -2.5457716E-02        -8.2167285E-03         6.6077757E-01         9.5727521E-01         2.0511959E-01         1.0223617E-01         5.2122902E-02         6.8656498E-01
  2.4046900E+02         9.4402367E-01         6.9535598E-03         3.5851069E-03        -1.4186451E-03         6.7395633E-01         9.3635798E-01         1.1442355E-01         3.7283916E-02         1.2719664E-02         6.6394663E-01         9.3899739E-01        -7.7579848E-02         7.6990187E-02        -1.2337133E-02         6.6507417E-01         9.5635003E-01         1.3919348E-01         1.6660579E-02         7.9166792E-02         6.8368399E-01         9.2349517E-01         1.4374107E-01         2.4097815E-02        -2.4013719E-01         6.5263075E-01         9.5674074E-01         1.1090028E-02         9.9735327E-02        -3.7064735E-02         6.8189341E-01         9.4540650E-01         4.4056572E-02         1.5772669E-01         1.0185975E-01         6.7345834E-01         9.3355471E-01         3.1078684E-01        -2.9568566E-02        -1.3611382E-02         6.5814167E-01         9.5963764E-01         2.1647894E-01         9.0509348E-02         3.5440020E-02         6.8725055E-01
  2.4048460E+02         9.4354534E-01         2.7516854E-03         9.7638415E-03        -1.0174892E-03         6.7351508E-01         9.2970335E-01         8.9680396E-02         6.2175684E-02         5.1861936E-03         6.5923005E-01         9.4453728E-01        -7.4481264E-02         9.2757933E-02        -1.5294249E-02         6.7064083E-01         9.5398414E-01         1.9094726E-01         4.0910546E-02         2.7936988E-02         6.8037945E-01         9.2322743E-01         7.6463565E-02         3.6371958E-02        -2.4932249E-01         6.5354657E-01         9.5837486E-01         4.3111347E-02         9.3772851E-02        -2.7438832E-02         6.8469787E-01         9.4496447E-01         3.9186981E-02         1.4736560E-01         1.1671732E-01         6.7294782E-01         9.2765248E-01         2.9449537E-01        -2.2553172E-02        -3.0493356E-02         6.5672696E-01         9.6285534E-01         2.3831920E-01         8.3237953E-02         1.8028336E-02         6.8689573E-01
