x var
  -0.50000    0.91545
  -0.49835    0.94259
  -0.49491    1.08101
  -0.49044    1.00363
  -0.48542    0.85416
  -0.48009    0.80788
  -0.47457    0.74116
  -0.46893    0.65100
  -0.46320    0.60780
  -0.45745    0.56947
  -0.45171    0.52272
  -0.44597    0.49210
  -0.44024    0.46578
  -0.43451    0.43720
  -0.42877    0.41428
  -0.42302    0.39353
  -0.41727    0.37263
  -0.41149    0.35384
  -0.40570    0.33609
  -0.39989    0.31863
  -0.39406    0.30192
  -0.38820    0.28573
  -0.38232    0.26971
  -0.37641    0.25394
  -0.37047    0.23832
  -0.36450    0.22269
  -0.35850    0.20703
  -0.35247    0.19126
  -0.34640    0.17527
  -0.34029    0.15899
  -0.33415    0.14227
  -0.32797    0.12490
  -0.32175    0.10652
  -0.31549    0.08644
  -0.30920    0.06298
  -0.30286    0.02867
  -0.29648    0.04439
  -0.29007    0.06647
  -0.28361    0.08085
  -0.27711    0.09133
  -0.27057    0.09927
  -0.26398    0.10534
  -0.25736    0.10993
  -0.25070    0.11333
  -0.24399    0.11574
  -0.23725    0.11733
  -0.23046    0.11827
  -0.22363    0.11864
  -0.21677    0.11854
  -0.20987    0.11802
  -0.20292    0.11711
  -0.19594    0.11582
  -0.18893    0.11414
  -0.18188    0.11205
  -0.17479    0.10958
  -0.16767    0.10680
  -0.16051    0.10379
  -0.15332    0.10069
  -0.14610    0.09765
  -0.13885    0.09478
  -0.13158    0.09217
  -0.12427    0.08984
  -0.11693    0.08775
  -0.10957    0.08581
  -0.10218    0.08389
  -0.09477    0.08183
  -0.08734    0.07942
  -0.07988    0.07644
  -0.07241    0.07264
  -0.06492    0.06775
  -0.05741    0.06148
  -0.04988    0.05343
  -0.04234    0.04299
  -0.03479    0.02866
  -0.02722    0.01507
  -0.01964    0.03166
  -0.01206    0.03965
  -0.00447    0.04229
   0.00313    0.04068
   0.01074    0.04460
   0.01834    0.04818
   0.02595    0.04863
   0.03356    0.05530
   0.04117    0.05801
   0.04877    0.05416
   0.05637    0.05723
   0.06397    0.08147
   0.07155    0.10699
   0.07913    0.12902
   0.08670    0.14629
   0.09426    0.15845
   0.10181    0.16537
   0.10934    0.16642
   0.11686    0.15985
   0.12436    0.14198
   0.13184    0.10374
   0.13930    0.06020
   0.14674    0.14255
   0.15416    0.20380
   0.16156    0.25453
   0.16894    0.29610
   0.17629    0.32698
   0.18361    0.34527
   0.19090    0.35001
   0.19817    0.34183
   0.20541    0.32253
   0.21262    0.29389
   0.21980    0.25631
   0.22694    0.20807
   0.23405    0.14742
   0.24113    0.12796
   0.24818    0.14875
   0.25519    0.17713
   0.26216    0.19875
   0.26910    0.21410
   0.27600    0.22821
   0.28287    0.23884
   0.28969    0.24159
   0.29649    0.23551
   0.30324    0.22098
   0.30995    0.19901
   0.31663    0.17508
   0.32327    0.16053
   0.32987    0.14887
   0.33644    0.14012
   0.34296    0.14071
   0.34945    0.14281
   0.35590    0.13500
   0.36232    0.12728
   0.36869    0.17031
   0.37504    0.20945
   0.38135    0.24808
   0.38762    0.28677
   0.39386    0.32063
   0.40007    0.34379
   0.40625    0.35236
   0.41240    0.34621
   0.41852    0.32965
   0.42461    0.31029
   0.43068    0.29388
   0.43672    0.27963
   0.44274    0.26645
   0.44873    0.25637
   0.45471    0.24978
   0.46067    0.24577
   0.46662    0.23996
   0.47255    0.22628
   0.47847    0.21258
   0.48438    0.20757
   0.49029    0.19960
   0.49619    0.21780
