St0	i0	St1	i1	St2	i2	St3	i3	St4	i4	St5	i5	St6	i6	
3.764204e+00 	 6.239417e-10 	3.764204e+00 	 2.038488e-06 	3.764204e+00 	 7.076740e-04 	3.764204e+00 	 3.281177e-02 	3.764204e+00 	 2.656362e-01 	3.764204e+00 	 1.080617e+00 	3.764204e+00 	 6.402730e+00 	 
4.077888e+00 	 2.870367e-09 	4.077888e+00 	 4.791156e-06 	4.077888e+00 	 7.946788e-04 	4.077888e+00 	 2.347076e-02 	4.077888e+00 	 1.968614e-01 	4.077888e+00 	 8.160839e-01 	4.077888e+00 	 6.323274e+00 	 
4.391571e+00 	 5.713252e-09 	4.391571e+00 	 9.427738e-06 	4.391571e+00 	 1.617845e-03 	4.391571e+00 	 2.762753e-02 	4.391571e+00 	 1.473432e-01 	4.391571e+00 	 1.010987e+00 	4.391571e+00 	 7.881441e+00 	 
4.705255e+00 	 8.464511e-09 	4.705255e+00 	 2.095104e-05 	4.705255e+00 	 2.695532e-03 	4.705255e+00 	 3.385533e-02 	4.705255e+00 	 1.277361e-01 	4.705255e+00 	 9.587468e-01 	4.705255e+00 	 8.048788e+00 	 
5.018939e+00 	 1.630979e-08 	5.018939e+00 	 3.042666e-05 	5.018939e+00 	 2.932380e-03 	5.018939e+00 	 4.084366e-02 	5.018939e+00 	 1.831033e-01 	5.018939e+00 	 7.595096e-01 	5.018939e+00 	 6.949108e+00 	 
5.332622e+00 	 2.287166e-08 	5.332622e+00 	 4.601911e-05 	5.332622e+00 	 3.340194e-03 	5.332622e+00 	 3.936936e-02 	5.332622e+00 	 1.334327e-01 	5.332622e+00 	 4.474549e-01 	5.332622e+00 	 4.248492e+00 	 
5.646306e+00 	 2.168229e-08 	5.646306e+00 	 6.132548e-05 	5.646306e+00 	 4.267469e-03 	5.646306e+00 	 4.163161e-02 	5.646306e+00 	 8.872989e-02 	5.646306e+00 	 6.201475e-01 	5.646306e+00 	 5.886403e+00 	 
5.959990e+00 	 4.026018e-08 	5.959990e+00 	 7.421772e-05 	5.959990e+00 	 4.474977e-03 	5.959990e+00 	 2.610827e-02 	5.959990e+00 	 4.736150e-02 	5.959990e+00 	 4.465489e-01 	5.959990e+00 	 5.457847e+00 	 
6.273673e+00 	 5.742645e-08 	6.273673e+00 	 7.081834e-05 	6.273673e+00 	 3.972537e-03 	6.273673e+00 	 1.696927e-02 	6.273673e+00 	 6.703468e-02 	6.273673e+00 	 4.037490e-01 	6.273673e+00 	 3.806165e+00 	 
6.587357e+00 	 5.995401e-08 	6.587357e+00 	 4.443188e-05 	6.587357e+00 	 1.564077e-03 	6.587357e+00 	 6.880215e-03 	6.587357e+00 	 3.698736e-02 	6.587357e+00 	 2.117838e-01 	6.587357e+00 	 3.314227e+00 	 
6.901041e+00 	 5.576976e-08 	6.901041e+00 	 2.508365e-05 	6.901041e+00 	 4.377694e-04 	6.901041e+00 	 2.001208e-03 	6.901041e+00 	 1.786969e-02 	6.901041e+00 	 1.740005e-01 	6.901041e+00 	 2.390673e+00 	 
7.214724e+00 	 2.716686e-08 	7.214724e+00 	 1.090294e-05 	7.214724e+00 	 2.256847e-04 	7.214724e+00 	 1.263302e-03 	7.214724e+00 	 3.138395e-02 	7.214724e+00 	 2.594178e-01 	7.214724e+00 	 2.162343e+00 	 
7.528408e+00 	 2.048349e-08 	7.528408e+00 	 6.240271e-06 	7.528408e+00 	 9.615283e-05 	7.528408e+00 	 1.894646e-03 	7.528408e+00 	 3.786133e-02 	7.528408e+00 	 3.137998e-01 	7.528408e+00 	 2.048725e+00 	 
7.842092e+00 	 1.552313e-08 	7.842092e+00 	 2.555184e-06 	7.842092e+00 	 5.569787e-05 	7.842092e+00 	 2.018703e-03 	7.842092e+00 	 2.504291e-02 	7.842092e+00 	 2.662403e-01 	7.842092e+00 	 1.278163e+00 	 
8.155775e+00 	 9.374204e-09 	8.155775e+00 	 9.948354e-07 	8.155775e+00 	 4.865673e-05 	8.155775e+00 	 1.506024e-03 	8.155775e+00 	 2.129787e-02 	8.155775e+00 	 1.959932e-01 	8.155775e+00 	 1.540769e+00 	 
8.469459e+00 	 8.055797e-09 	8.469459e+00 	 7.831392e-07 	8.469459e+00 	 3.749414e-05 	8.469459e+00 	 2.761948e-03 	8.469459e+00 	 2.469554e-02 	8.469459e+00 	 1.644233e-01 	8.469459e+00 	 1.558433e+00 	 
8.783143e+00 	 3.699145e-09 	8.783143e+00 	 3.705909e-07 	8.783143e+00 	 3.064328e-05 	8.783143e+00 	 1.355376e-03 	8.783143e+00 	 1.555594e-02 	8.783143e+00 	 1.183044e-01 	8.783143e+00 	 1.081978e+00 	 
9.096826e+00 	 1.857427e-09 	9.096826e+00 	 1.970698e-07 	9.096826e+00 	 3.112363e-05 	9.096826e+00 	 6.784935e-04 	9.096826e+00 	 6.344936e-03 	9.096826e+00 	 1.233552e-01 	9.096826e+00 	 7.068564e-01 	 
9.410510e+00 	 9.506752e-10 	9.410510e+00 	 1.452559e-07 	9.410510e+00 	 3.732174e-05 	9.410510e+00 	 8.017383e-04 	9.410510e+00 	 9.461132e-03 	9.410510e+00 	 1.297922e-01 	9.410510e+00 	 9.399640e-01 	 
9.724194e+00 	 6.202889e-10 	9.724194e+00 	 1.099816e-07 	9.724194e+00 	 3.548659e-05 	9.724194e+00 	 6.916002e-04 	9.724194e+00 	 9.296241e-03 	9.724194e+00 	 8.914561e-02 	9.724194e+00 	 5.814786e-01 	 
1.003788e+01 	 4.359635e-10 	1.003788e+01 	 1.192593e-07 	1.003788e+01 	 2.684156e-05 	1.003788e+01 	 1.032195e-03 	1.003788e+01 	 1.018958e-02 	1.003788e+01 	 5.390472e-02 	1.003788e+01 	 2.934595e-01 	 
1.035156e+01 	 1.433341e-10 	1.035156e+01 	 1.306134e-07 	1.035156e+01 	 1.589157e-05 	1.035156e+01 	 8.039438e-04 	1.035156e+01 	 9.550758e-03 	1.035156e+01 	 7.660095e-02 	1.035156e+01 	 4.237228e-01 	 
1.066524e+01 	 8.110534e-11 	1.066524e+01 	 1.861070e-07 	1.066524e+01 	 3.427053e-05 	1.066524e+01 	 6.864980e-04 	1.066524e+01 	 5.291144e-03 	1.066524e+01 	 6.271347e-02 	1.066524e+01 	 5.806470e-01 	 
1.097893e+01 	 9.615082e-11 	1.097893e+01 	 2.242838e-07 	1.097893e+01 	 4.312963e-05 	1.097893e+01 	 7.955208e-04 	1.097893e+01 	 5.902729e-03 	1.097893e+01 	 4.914524e-02 	1.097893e+01 	 4.637233e-01 	 
1.129261e+01 	 1.095515e-10 	1.129261e+01 	 3.061689e-07 	1.129261e+01 	 4.675249e-05 	1.129261e+01 	 7.053399e-04 	1.129261e+01 	 5.279718e-03 	1.129261e+01 	 5.630432e-02 	1.129261e+01 	 5.605267e-01 	 
1.160630e+01 	 8.405727e-11 	1.160630e+01 	 2.795504e-07 	1.160630e+01 	 4.155120e-05 	1.160630e+01 	 4.959635e-04 	1.160630e+01 	 4.510662e-03 	1.160630e+01 	 5.148385e-02 	1.160630e+01 	 3.764597e-01 	 
1.191998e+01 	 6.967867e-11 	1.191998e+01 	 2.159412e-07 	1.191998e+01 	 3.340417e-05 	1.191998e+01 	 3.765034e-04 	1.191998e+01 	 4.448657e-03 	1.191998e+01 	 3.689001e-02 	1.191998e+01 	 1.783498e-01 	 
1.223366e+01 	 5.015495e-11 	1.223366e+01 	 1.637754e-07 	1.223366e+01 	 1.637078e-05 	1.223366e+01 	 4.012680e-04 	1.223366e+01 	 3.787566e-03 	1.223366e+01 	 2.160936e-02 	1.223366e+01 	 2.108268e-01 	 
1.254735e+01 	 3.257860e-11 	1.254735e+01 	 1.092294e-07 	1.254735e+01 	 1.733401e-05 	1.254735e+01 	 2.426182e-04 	1.254735e+01 	 3.949182e-03 	1.254735e+01 	 2.991075e-02 	1.254735e+01 	 2.278035e-01 	 
1.286103e+01 	 2.204066e-11 	1.286103e+01 	 7.091931e-08 	1.286103e+01 	 1.094483e-05 	1.286103e+01 	 1.445910e-04 	1.286103e+01 	 4.426098e-03 	1.286103e+01 	 3.604847e-02 	1.286103e+01 	 1.527900e-01 	 
1.317471e+01 	 1.828208e-11 	1.317471e+01 	 6.879870e-08 	1.317471e+01 	 6.477043e-06 	1.317471e+01 	 1.170403e-04 	1.317471e+01 	 2.588037e-03 	1.317471e+01 	 3.488911e-02 	1.317471e+01 	 1.526675e-01 	 
1.348840e+01 	 2.296585e-11 	1.348840e+01 	 5.550742e-08 	1.348840e+01 	 3.669829e-06 	1.348840e+01 	 7.425303e-05 	1.348840e+01 	 2.302696e-03 	1.348840e+01 	 1.963932e-02 	1.348840e+01 	 1.228509e-01 	 
1.380208e+01 	 1.638873e-11 	1.380208e+01 	 3.708886e-08 	1.380208e+01 	 2.382192e-06 	1.380208e+01 	 8.634615e-05 	1.380208e+01 	 2.171678e-03 	1.380208e+01 	 1.852270e-02 	1.380208e+01 	 1.185860e-01 	 
1.411577e+01 	 1.709687e-11 	1.411577e+01 	 2.029975e-08 	1.411577e+01 	 1.521302e-06 	1.411577e+01 	 1.281670e-04 	1.411577e+01 	 1.282232e-03 	1.411577e+01 	 1.161604e-02 	1.411577e+01 	 1.176551e-01 	 
1.442945e+01 	 1.132768e-11 	1.442945e+01 	 8.791717e-09 	1.442945e+01 	 1.111624e-06 	1.442945e+01 	 9.978002e-05 	1.442945e+01 	 8.008418e-04 	1.442945e+01 	 5.847617e-03 	1.442945e+01 	 1.101044e-01 	 
1.474313e+01 	 7.809652e-12 	1.474313e+01 	 4.471358e-09 	1.474313e+01 	 8.750489e-07 	1.474313e+01 	 6.606821e-05 	1.474313e+01 	 8.149023e-04 	1.474313e+01 	 9.587174e-03 	1.474313e+01 	 1.218412e-01 	 
1.505682e+01 	 6.773326e-12 	1.505682e+01 	 4.249914e-09 	1.505682e+01 	 8.688481e-07 	1.505682e+01 	 4.657758e-05 	1.505682e+01 	 1.108093e-03 	1.505682e+01 	 1.521125e-02 	1.505682e+01 	 1.116259e-01 	 
1.537050e+01 	 5.451634e-12 	1.537050e+01 	 3.418461e-09 	1.537050e+01 	 6.566458e-07 	1.537050e+01 	 3.542240e-05 	1.537050e+01 	 8.797084e-04 	1.537050e+01 	 8.943865e-03 	1.537050e+01 	 9.246617e-02 	 
1.568418e+01 	 3.501874e-12 	1.568418e+01 	 1.525923e-09 	1.568418e+01 	 8.221559e-07 	1.568418e+01 	 5.100310e-05 	1.568418e+01 	 9.301666e-04 	1.568418e+01 	 5.481839e-03 	1.568418e+01 	 8.334077e-02 	 
1.599787e+01 	 2.762300e-12 	1.599787e+01 	 1.350266e-09 	1.599787e+01 	 5.259362e-07 	1.599787e+01 	 4.021095e-05 	1.599787e+01 	 5.634038e-04 	1.599787e+01 	 4.657878e-03 	1.599787e+01 	 7.573030e-02 	 
1.631155e+01 	 1.624530e-12 	1.631155e+01 	 1.032325e-09 	1.631155e+01 	 6.459881e-07 	1.631155e+01 	 3.072964e-05 	1.631155e+01 	 8.203872e-04 	1.631155e+01 	 4.644275e-03 	1.631155e+01 	 5.113543e-02 	 
1.662523e+01 	 1.331105e-12 	1.662523e+01 	 9.525823e-10 	1.662523e+01 	 8.160230e-07 	1.662523e+01 	 3.248178e-05 	1.662523e+01 	 5.498962e-04 	1.662523e+01 	 3.951864e-03 	1.662523e+01 	 4.039836e-02 	 
1.693892e+01 	 1.533657e-12 	1.693892e+01 	 1.421660e-09 	1.693892e+01 	 3.407036e-07 	1.693892e+01 	 2.446269e-05 	1.693892e+01 	 2.905117e-04 	1.693892e+01 	 2.942287e-03 	1.693892e+01 	 4.442263e-02 	 
1.725260e+01 	 2.202145e-12 	1.725260e+01 	 1.247403e-09 	1.725260e+01 	 3.693577e-07 	1.725260e+01 	 1.656888e-05 	1.725260e+01 	 2.749687e-04 	1.725260e+01 	 1.756942e-03 	1.725260e+01 	 2.427248e-02 	 
1.756629e+01 	 2.676373e-12 	1.756629e+01 	 8.267540e-10 	1.756629e+01 	 5.271696e-07 	1.756629e+01 	 9.821935e-06 	1.756629e+01 	 4.102909e-04 	1.756629e+01 	 2.093828e-03 	1.756629e+01 	 2.444721e-02 	 
1.787997e+01 	 2.262441e-12 	1.787997e+01 	 7.107645e-10 	1.787997e+01 	 2.894393e-07 	1.787997e+01 	 1.301093e-05 	1.787997e+01 	 5.404134e-04 	1.787997e+01 	 2.873689e-03 	1.787997e+01 	 4.400790e-02 	 
1.819365e+01 	 1.703730e-12 	1.819365e+01 	 9.056301e-10 	1.819365e+01 	 2.354469e-07 	1.819365e+01 	 1.496255e-05 	1.819365e+01 	 3.191426e-04 	1.819365e+01 	 2.745611e-03 	1.819365e+01 	 3.817262e-02 	 
1.850734e+01 	 1.845392e-12 	1.850734e+01 	 1.076105e-09 	1.850734e+01 	 3.455169e-07 	1.850734e+01 	 1.484550e-05 	1.850734e+01 	 2.158652e-04 	1.850734e+01 	 2.171373e-03 	1.850734e+01 	 2.775591e-02 	 
1.882102e+01 	 2.586265e-12 	1.882102e+01 	 9.935476e-10 	1.882102e+01 	 2.040891e-07 	1.882102e+01 	 1.753980e-05 	1.882102e+01 	 2.746085e-04 	1.882102e+01 	 1.719176e-03 	1.882102e+01 	 3.254403e-02 	 
1.913470e+01 	 4.232756e-12 	1.913470e+01 	 4.624713e-10 	1.913470e+01 	 2.545148e-07 	1.913470e+01 	 1.623461e-05 	1.913470e+01 	 3.070336e-04 	1.913470e+01 	 1.700203e-03 	1.913470e+01 	 3.875868e-02 	 
1.944839e+01 	 2.521578e-12 	1.944839e+01 	 1.183121e-10 	1.944839e+01 	 1.137505e-07 	1.944839e+01 	 9.543572e-06 	1.944839e+01 	 1.557909e-04 	1.944839e+01 	 6.658784e-04 	1.944839e+01 	 1.192189e-02 	 
