St0	i0	St1	i1	St2	i2	St3	i3	St4	i4	St5	i5	St6	i6	
4.216297e+00 	 1.378449e-06 	4.216297e+00 	 4.904173e-05 	4.216297e+00 	 9.475645e-04 	4.216297e+00 	 1.444838e-02 	4.216297e+00 	 1.288776e-01 	4.216297e+00 	 9.822872e-01 	4.216297e+00 	 5.934048e+00 	 
4.540628e+00 	 2.488150e-06 	4.540628e+00 	 3.331499e-05 	4.540628e+00 	 6.953823e-04 	4.540628e+00 	 1.666897e-02 	4.540628e+00 	 7.714402e-02 	4.540628e+00 	 6.266345e-01 	4.540628e+00 	 4.727152e+00 	 
4.864958e+00 	 2.749150e-06 	4.864958e+00 	 2.873329e-05 	4.864958e+00 	 9.087849e-04 	4.864958e+00 	 1.359369e-02 	4.864958e+00 	 8.557996e-02 	4.864958e+00 	 5.392989e-01 	4.864958e+00 	 3.937339e+00 	 
5.189289e+00 	 2.192234e-06 	5.189289e+00 	 2.310970e-05 	5.189289e+00 	 1.044796e-03 	5.189289e+00 	 1.282051e-02 	5.189289e+00 	 6.174333e-02 	5.189289e+00 	 5.442528e-01 	5.189289e+00 	 3.223885e+00 	 
5.513620e+00 	 1.700408e-06 	5.513620e+00 	 2.652766e-05 	5.513620e+00 	 7.057101e-04 	5.513620e+00 	 1.265155e-02 	5.513620e+00 	 4.873987e-02 	5.513620e+00 	 6.784548e-01 	5.513620e+00 	 2.541402e+00 	 
5.837950e+00 	 1.810447e-06 	5.837950e+00 	 4.020830e-05 	5.837950e+00 	 6.436742e-04 	5.837950e+00 	 1.260107e-02 	5.837950e+00 	 3.448746e-02 	5.837950e+00 	 4.845203e-01 	5.837950e+00 	 1.987905e+00 	 
6.162281e+00 	 2.441363e-06 	6.162281e+00 	 4.370453e-05 	6.162281e+00 	 6.821559e-04 	6.162281e+00 	 9.259033e-03 	6.162281e+00 	 2.341281e-02 	6.162281e+00 	 3.960047e-01 	6.162281e+00 	 1.627141e+00 	 
6.486611e+00 	 4.465531e-06 	6.486611e+00 	 4.395617e-05 	6.486611e+00 	 8.698172e-04 	6.486611e+00 	 6.792932e-03 	6.486611e+00 	 2.803748e-02 	6.486611e+00 	 3.086103e-01 	6.486611e+00 	 1.952336e+00 	 
6.810942e+00 	 3.721770e-06 	6.810942e+00 	 3.799165e-05 	6.810942e+00 	 8.172145e-04 	6.810942e+00 	 4.630813e-03 	6.810942e+00 	 3.042597e-02 	6.810942e+00 	 3.211521e-01 	6.810942e+00 	 1.651540e+00 	 
7.135272e+00 	 1.783710e-06 	7.135272e+00 	 3.132126e-05 	7.135272e+00 	 5.773750e-04 	7.135272e+00 	 4.062676e-03 	7.135272e+00 	 4.760761e-02 	7.135272e+00 	 2.203743e-01 	7.135272e+00 	 1.895651e+00 	 
7.459603e+00 	 2.037995e-06 	7.459603e+00 	 4.324542e-05 	7.459603e+00 	 4.672067e-04 	7.459603e+00 	 2.523779e-03 	7.459603e+00 	 4.986266e-02 	7.459603e+00 	 1.009286e-01 	7.459603e+00 	 1.613038e+00 	 
7.783934e+00 	 2.303760e-06 	7.783934e+00 	 4.750393e-05 	7.783934e+00 	 6.813374e-04 	7.783934e+00 	 2.618021e-03 	7.783934e+00 	 3.483253e-02 	7.783934e+00 	 1.479199e-01 	7.783934e+00 	 1.500523e+00 	 
8.108264e+00 	 1.591635e-06 	8.108264e+00 	 1.802323e-05 	8.108264e+00 	 9.558811e-04 	8.108264e+00 	 4.864285e-03 	8.108264e+00 	 2.804483e-02 	8.108264e+00 	 1.770321e-01 	8.108264e+00 	 1.378017e+00 	 
8.432595e+00 	 1.159970e-06 	8.432595e+00 	 2.108560e-05 	8.432595e+00 	 5.252164e-04 	8.432595e+00 	 4.705403e-03 	8.432595e+00 	 2.384324e-02 	8.432595e+00 	 8.810976e-02 	8.432595e+00 	 1.327615e+00 	 
8.756925e+00 	 1.471486e-06 	8.756925e+00 	 1.855759e-05 	8.756925e+00 	 4.767144e-04 	8.756925e+00 	 2.197600e-03 	8.756925e+00 	 1.432653e-02 	8.756925e+00 	 8.521846e-02 	8.756925e+00 	 1.120557e+00 	 
9.081256e+00 	 1.629171e-06 	9.081256e+00 	 1.591261e-05 	9.081256e+00 	 3.744341e-04 	9.081256e+00 	 1.144448e-03 	9.081256e+00 	 1.179040e-02 	9.081256e+00 	 1.667964e-01 	9.081256e+00 	 9.239730e-01 	 
9.405586e+00 	 1.946142e-06 	9.405586e+00 	 2.730423e-05 	9.405586e+00 	 2.652589e-04 	9.405586e+00 	 2.162940e-03 	9.405586e+00 	 1.316902e-02 	9.405586e+00 	 1.492807e-01 	9.405586e+00 	 7.677786e-01 	 
9.729917e+00 	 2.540466e-06 	9.729917e+00 	 2.929573e-05 	9.729917e+00 	 3.515611e-04 	9.729917e+00 	 2.648743e-03 	9.729917e+00 	 1.127036e-02 	9.729917e+00 	 1.165812e-01 	9.729917e+00 	 5.958200e-01 	 
1.005425e+01 	 2.315320e-06 	1.005425e+01 	 1.914500e-05 	1.005425e+01 	 3.161860e-04 	1.005425e+01 	 2.250732e-03 	1.005425e+01 	 1.222389e-02 	1.005425e+01 	 1.351897e-01 	1.005425e+01 	 6.141956e-01 	 
1.037858e+01 	 1.584682e-06 	1.037858e+01 	 1.770292e-05 	1.037858e+01 	 1.956143e-04 	1.037858e+01 	 1.627601e-03 	1.037858e+01 	 1.217081e-02 	1.037858e+01 	 1.175005e-01 	1.037858e+01 	 6.948119e-01 	 
1.070291e+01 	 2.481777e-06 	1.070291e+01 	 1.311700e-05 	1.070291e+01 	 3.882648e-04 	1.070291e+01 	 1.840687e-03 	1.070291e+01 	 9.145399e-03 	1.070291e+01 	 6.603899e-02 	1.070291e+01 	 7.401803e-01 	 
1.102724e+01 	 2.478028e-06 	1.102724e+01 	 1.173219e-05 	1.102724e+01 	 3.837477e-04 	1.102724e+01 	 1.765767e-03 	1.102724e+01 	 5.673785e-03 	1.102724e+01 	 6.827429e-02 	1.102724e+01 	 7.506680e-01 	 
1.135157e+01 	 1.822779e-06 	1.135157e+01 	 1.046112e-05 	1.135157e+01 	 1.998668e-04 	1.135157e+01 	 2.098098e-03 	1.135157e+01 	 9.504559e-03 	1.135157e+01 	 3.938635e-02 	1.135157e+01 	 3.999386e-01 	 
1.167590e+01 	 1.530383e-06 	1.167590e+01 	 1.335684e-05 	1.167590e+01 	 2.416893e-04 	1.167590e+01 	 2.019640e-03 	1.167590e+01 	 1.093486e-02 	1.167590e+01 	 4.139180e-02 	1.167590e+01 	 2.574942e-01 	 
1.200023e+01 	 1.160104e-06 	1.200023e+01 	 1.320840e-05 	1.200023e+01 	 2.047290e-04 	1.200023e+01 	 1.646977e-03 	1.200023e+01 	 6.174142e-03 	1.200023e+01 	 3.478284e-02 	1.200023e+01 	 3.874823e-01 	 
1.232456e+01 	 2.065481e-06 	1.232456e+01 	 1.023320e-05 	1.232456e+01 	 1.299182e-04 	1.232456e+01 	 1.441241e-03 	1.232456e+01 	 5.924511e-03 	1.232456e+01 	 3.856766e-02 	1.232456e+01 	 3.103533e-01 	 
1.264889e+01 	 2.348486e-06 	1.264889e+01 	 9.890473e-06 	1.264889e+01 	 1.666619e-04 	1.264889e+01 	 9.411434e-04 	1.264889e+01 	 5.248941e-03 	1.264889e+01 	 3.859740e-02 	1.264889e+01 	 1.571126e-01 	 
1.297322e+01 	 1.634990e-06 	1.297322e+01 	 1.179241e-05 	1.297322e+01 	 1.409970e-04 	1.297322e+01 	 1.373659e-03 	1.297322e+01 	 5.389916e-03 	1.297322e+01 	 3.610401e-02 	1.297322e+01 	 1.466038e-01 	 
1.329755e+01 	 1.279393e-06 	1.329755e+01 	 1.113289e-05 	1.329755e+01 	 1.133497e-04 	1.329755e+01 	 1.028188e-03 	1.329755e+01 	 4.587114e-03 	1.329755e+01 	 4.207049e-02 	1.329755e+01 	 2.236863e-01 	 
1.362188e+01 	 1.437978e-06 	1.362188e+01 	 1.465547e-05 	1.362188e+01 	 1.287306e-04 	1.362188e+01 	 9.519872e-04 	1.362188e+01 	 3.776984e-03 	1.362188e+01 	 3.486085e-02 	1.362188e+01 	 1.301509e-01 	 
1.394621e+01 	 1.332149e-06 	1.394621e+01 	 1.359632e-05 	1.394621e+01 	 1.439470e-04 	1.394621e+01 	 1.333379e-03 	1.394621e+01 	 2.548807e-03 	1.394621e+01 	 2.594752e-02 	1.394621e+01 	 1.935083e-01 	 
1.427054e+01 	 1.191044e-06 	1.427054e+01 	 1.415226e-05 	1.427054e+01 	 8.875275e-05 	1.427054e+01 	 9.088487e-04 	1.427054e+01 	 3.322106e-03 	1.427054e+01 	 1.337790e-02 	1.427054e+01 	 1.782938e-01 	 
1.459488e+01 	 1.079296e-06 	1.459488e+01 	 1.395371e-05 	1.459488e+01 	 1.665119e-04 	1.459488e+01 	 9.374107e-04 	1.459488e+01 	 2.713321e-03 	1.459488e+01 	 1.168840e-02 	1.459488e+01 	 1.700567e-01 	 
1.491921e+01 	 9.426735e-07 	1.491921e+01 	 8.131307e-06 	1.491921e+01 	 1.890905e-04 	1.491921e+01 	 8.653440e-04 	1.491921e+01 	 2.625380e-03 	1.491921e+01 	 1.619527e-02 	1.491921e+01 	 1.765587e-01 	 
1.524354e+01 	 9.512568e-07 	1.524354e+01 	 7.703775e-06 	1.524354e+01 	 1.176518e-04 	1.524354e+01 	 7.574976e-04 	1.524354e+01 	 2.293971e-03 	1.524354e+01 	 2.038877e-02 	1.524354e+01 	 1.305566e-01 	 
1.556787e+01 	 8.943822e-07 	1.556787e+01 	 1.016987e-05 	1.556787e+01 	 2.013680e-04 	1.556787e+01 	 5.583361e-04 	1.556787e+01 	 1.931180e-03 	1.556787e+01 	 1.500964e-02 	1.556787e+01 	 7.805147e-02 	 
1.589220e+01 	 1.161882e-06 	1.589220e+01 	 1.032804e-05 	1.589220e+01 	 1.649016e-04 	1.589220e+01 	 4.828594e-04 	1.589220e+01 	 2.009566e-03 	1.589220e+01 	 1.212434e-02 	1.589220e+01 	 6.284550e-02 	 
1.621653e+01 	 1.286368e-06 	1.621653e+01 	 1.098975e-05 	1.621653e+01 	 1.101030e-04 	1.621653e+01 	 3.924024e-04 	1.621653e+01 	 2.714992e-03 	1.621653e+01 	 1.044423e-02 	1.621653e+01 	 6.558026e-02 	 
1.654086e+01 	 1.293561e-06 	1.654086e+01 	 9.549364e-06 	1.654086e+01 	 1.227724e-04 	1.654086e+01 	 5.742848e-04 	1.654086e+01 	 2.153071e-03 	1.654086e+01 	 1.458635e-02 	1.654086e+01 	 6.145288e-02 	 
1.686519e+01 	 1.391657e-06 	1.686519e+01 	 9.837443e-06 	1.686519e+01 	 1.143761e-04 	1.686519e+01 	 9.931150e-04 	1.686519e+01 	 1.873886e-03 	1.686519e+01 	 1.608463e-02 	1.686519e+01 	 6.750919e-02 	 
1.718952e+01 	 1.220061e-06 	1.718952e+01 	 8.353840e-06 	1.718952e+01 	 9.085594e-05 	1.718952e+01 	 9.054094e-04 	1.718952e+01 	 2.645942e-03 	1.718952e+01 	 1.039763e-02 	1.718952e+01 	 7.365001e-02 	 
1.751385e+01 	 9.023386e-07 	1.751385e+01 	 8.091001e-06 	1.751385e+01 	 1.149877e-04 	1.751385e+01 	 6.845945e-04 	1.751385e+01 	 2.039502e-03 	1.751385e+01 	 1.443203e-02 	1.751385e+01 	 5.666686e-02 	 
1.783818e+01 	 9.584454e-07 	1.783818e+01 	 8.522648e-06 	1.783818e+01 	 9.728285e-05 	1.783818e+01 	 4.849179e-04 	1.783818e+01 	 1.961145e-03 	1.783818e+01 	 1.318853e-02 	1.783818e+01 	 4.569251e-02 	 
1.816251e+01 	 9.514943e-07 	1.816251e+01 	 6.760389e-06 	1.816251e+01 	 9.022853e-05 	1.816251e+01 	 7.145402e-04 	1.816251e+01 	 1.703180e-03 	1.816251e+01 	 8.860190e-03 	1.816251e+01 	 3.789873e-02 	 
1.848684e+01 	 9.081336e-07 	1.848684e+01 	 2.695174e-06 	1.848684e+01 	 7.221289e-05 	1.848684e+01 	 4.899096e-04 	1.848684e+01 	 1.262311e-03 	1.848684e+01 	 5.684913e-03 	1.848684e+01 	 3.348626e-02 	 
1.881117e+01 	 8.193786e-07 	1.881117e+01 	 5.349848e-06 	1.881117e+01 	 9.237209e-05 	1.881117e+01 	 4.086143e-04 	1.881117e+01 	 1.546855e-03 	1.881117e+01 	 4.201298e-03 	1.881117e+01 	 2.111450e-02 	 
1.913550e+01 	 9.775477e-07 	1.913550e+01 	 7.160709e-06 	1.913550e+01 	 1.233147e-04 	1.913550e+01 	 4.955396e-04 	1.913550e+01 	 1.179225e-03 	1.913550e+01 	 5.558294e-03 	1.913550e+01 	 2.245752e-02 	 
1.945983e+01 	 7.804005e-07 	1.945983e+01 	 7.114663e-06 	1.945983e+01 	 8.547766e-05 	1.945983e+01 	 4.831280e-04 	1.945983e+01 	 8.712998e-04 	1.945983e+01 	 9.193817e-03 	1.945983e+01 	 3.219965e-02 	 
1.978416e+01 	 1.076747e-06 	1.978416e+01 	 6.674066e-06 	1.978416e+01 	 1.196181e-04 	1.978416e+01 	 5.564140e-04 	1.978416e+01 	 1.083104e-03 	1.978416e+01 	 9.294339e-03 	1.978416e+01 	 2.591783e-02 	 
2.010850e+01 	 6.357846e-07 	2.010850e+01 	 2.499320e-06 	2.010850e+01 	 7.592115e-05 	2.010850e+01 	 2.253733e-04 	2.010850e+01 	 6.601989e-04 	2.010850e+01 	 3.040736e-03 	2.010850e+01 	 1.029298e-02 	 
