St0	i0	St1	i1	St2	i2	St3	i3	St4	i4	St5	i5	St6	i6	
5.330002e+00 	 1.331451e-06 	5.330002e+00 	 1.087015e-04 	5.330002e+00 	 1.389976e-03 	5.330002e+00 	 8.421108e-03 	5.330002e+00 	 4.213788e-02 	5.330002e+00 	 3.024263e-01 	5.330002e+00 	 2.144663e+00 	 
5.663127e+00 	 1.268745e-06 	5.663127e+00 	 8.572844e-05 	5.663127e+00 	 1.316129e-03 	5.663127e+00 	 6.426061e-03 	5.663127e+00 	 2.779803e-02 	5.663127e+00 	 2.561714e-01 	5.663127e+00 	 2.227399e+00 	 
5.996252e+00 	 1.853118e-06 	5.996252e+00 	 8.960027e-05 	5.996252e+00 	 1.223292e-03 	5.996252e+00 	 6.607837e-03 	5.996252e+00 	 2.530898e-02 	5.996252e+00 	 3.991265e-01 	5.996252e+00 	 1.134400e+00 	 
6.329377e+00 	 2.170795e-06 	6.329377e+00 	 1.625319e-04 	6.329377e+00 	 1.722211e-03 	6.329377e+00 	 9.940359e-03 	6.329377e+00 	 3.526573e-02 	6.329377e+00 	 4.014955e-01 	6.329377e+00 	 2.183639e+00 	 
6.662502e+00 	 2.270068e-06 	6.662502e+00 	 1.029498e-04 	6.662502e+00 	 1.200200e-03 	6.662502e+00 	 5.946991e-03 	6.662502e+00 	 3.602296e-02 	6.662502e+00 	 2.601225e-01 	6.662502e+00 	 2.120558e+00 	 
6.995627e+00 	 1.708872e-06 	6.995627e+00 	 7.130512e-05 	6.995627e+00 	 6.754707e-04 	6.995627e+00 	 3.548188e-03 	6.995627e+00 	 2.021946e-02 	6.995627e+00 	 1.792777e-01 	6.995627e+00 	 1.708482e+00 	 
7.328752e+00 	 6.252921e-06 	7.328752e+00 	 1.547091e-04 	7.328752e+00 	 7.757171e-04 	7.328752e+00 	 4.488981e-03 	7.328752e+00 	 1.890837e-02 	7.328752e+00 	 2.306374e-01 	7.328752e+00 	 7.572976e-01 	 
7.661877e+00 	 4.797576e-06 	7.661877e+00 	 1.537806e-04 	7.661877e+00 	 1.160211e-03 	7.661877e+00 	 4.976238e-03 	7.661877e+00 	 1.904212e-02 	7.661877e+00 	 1.547549e-01 	7.661877e+00 	 1.230627e+00 	 
7.995002e+00 	 2.665212e-06 	7.995002e+00 	 9.135160e-05 	7.995002e+00 	 6.747522e-04 	7.995002e+00 	 2.694817e-03 	7.995002e+00 	 1.694340e-02 	7.995002e+00 	 7.679641e-02 	7.995002e+00 	 1.002306e+00 	 
8.328127e+00 	 3.136746e-06 	8.328127e+00 	 9.803778e-05 	8.328127e+00 	 4.577194e-04 	8.328127e+00 	 2.119884e-03 	8.328127e+00 	 1.735367e-02 	8.328127e+00 	 5.857778e-02 	8.328127e+00 	 1.015327e+00 	 
8.661253e+00 	 2.125925e-06 	8.661253e+00 	 7.910208e-05 	8.661253e+00 	 6.175956e-04 	8.661253e+00 	 2.633967e-03 	8.661253e+00 	 1.541985e-02 	8.661253e+00 	 8.146725e-02 	8.661253e+00 	 8.244651e-01 	 
8.994378e+00 	 1.851654e-06 	8.994378e+00 	 4.729526e-05 	8.994378e+00 	 4.847958e-04 	8.994378e+00 	 1.894271e-03 	8.994378e+00 	 1.931534e-02 	8.994378e+00 	 1.014740e-01 	8.994378e+00 	 8.221635e-01 	 
9.327503e+00 	 1.617414e-06 	9.327503e+00 	 5.419951e-05 	9.327503e+00 	 6.293654e-04 	9.327503e+00 	 2.524437e-03 	9.327503e+00 	 2.093726e-02 	9.327503e+00 	 9.209221e-02 	9.327503e+00 	 8.369467e-01 	 
9.660628e+00 	 2.147487e-06 	9.660628e+00 	 5.045219e-05 	9.660628e+00 	 5.468251e-04 	9.660628e+00 	 1.667581e-03 	9.660628e+00 	 2.219726e-02 	9.660628e+00 	 6.224235e-02 	9.660628e+00 	 7.957200e-01 	 
9.993753e+00 	 2.189881e-06 	9.993753e+00 	 3.667752e-05 	9.993753e+00 	 2.950282e-04 	9.993753e+00 	 1.372750e-03 	9.993753e+00 	 1.229196e-02 	9.993753e+00 	 5.110258e-02 	9.993753e+00 	 6.188654e-01 	 
1.032688e+01 	 9.570199e-07 	1.032688e+01 	 2.397909e-05 	1.032688e+01 	 2.355310e-04 	1.032688e+01 	 1.765883e-03 	1.032688e+01 	 9.524313e-03 	1.032688e+01 	 6.069363e-02 	1.032688e+01 	 6.211328e-01 	 
1.066000e+01 	 4.817054e-07 	1.066000e+01 	 2.106370e-05 	1.066000e+01 	 2.585680e-04 	1.066000e+01 	 1.477211e-03 	1.066000e+01 	 1.053049e-02 	1.066000e+01 	 8.505004e-02 	1.066000e+01 	 6.588874e-01 	 
1.099313e+01 	 2.092522e-07 	1.099313e+01 	 1.406316e-05 	1.099313e+01 	 2.190374e-04 	1.099313e+01 	 2.360299e-03 	1.099313e+01 	 1.228128e-02 	1.099313e+01 	 7.240664e-02 	1.099313e+01 	 3.852255e-01 	 
1.132625e+01 	 8.034092e-08 	1.132625e+01 	 8.044067e-06 	1.132625e+01 	 2.100802e-04 	1.132625e+01 	 1.980126e-03 	1.132625e+01 	 1.100373e-02 	1.132625e+01 	 7.596725e-02 	1.132625e+01 	 2.860038e-01 	 
1.165938e+01 	 5.195739e-08 	1.165938e+01 	 8.813411e-06 	1.165938e+01 	 1.932877e-04 	1.165938e+01 	 1.452746e-03 	1.165938e+01 	 1.009297e-02 	1.165938e+01 	 9.208584e-02 	1.165938e+01 	 4.111766e-01 	 
1.199250e+01 	 2.417056e-08 	1.199250e+01 	 9.027211e-06 	1.199250e+01 	 2.175416e-04 	1.199250e+01 	 1.675825e-03 	1.199250e+01 	 8.707297e-03 	1.199250e+01 	 6.349366e-02 	1.199250e+01 	 2.938966e-01 	 
1.232563e+01 	 1.859122e-08 	1.232563e+01 	 7.879582e-06 	1.232563e+01 	 1.522781e-04 	1.232563e+01 	 1.245626e-03 	1.232563e+01 	 7.885066e-03 	1.232563e+01 	 3.372835e-02 	1.232563e+01 	 3.007524e-01 	 
1.265875e+01 	 2.372142e-08 	1.265875e+01 	 4.363698e-06 	1.265875e+01 	 1.119057e-04 	1.265875e+01 	 8.528447e-04 	1.265875e+01 	 7.835172e-03 	1.265875e+01 	 3.237277e-02 	1.265875e+01 	 2.785533e-01 	 
1.299188e+01 	 1.269927e-08 	1.299188e+01 	 2.921827e-06 	1.299188e+01 	 1.717507e-04 	1.299188e+01 	 1.031767e-03 	1.299188e+01 	 4.255335e-03 	1.299188e+01 	 3.092959e-02 	1.299188e+01 	 2.411024e-01 	 
1.332500e+01 	 8.093262e-09 	1.332500e+01 	 2.187299e-06 	1.332500e+01 	 1.359950e-04 	1.332500e+01 	 1.042465e-03 	1.332500e+01 	 5.361210e-03 	1.332500e+01 	 2.885827e-02 	1.332500e+01 	 2.118156e-01 	 
1.365813e+01 	 1.214899e-08 	1.365813e+01 	 2.751860e-06 	1.365813e+01 	 7.200381e-05 	1.365813e+01 	 7.914917e-04 	1.365813e+01 	 6.944899e-03 	1.365813e+01 	 3.397414e-02 	1.365813e+01 	 2.177830e-01 	 
1.399125e+01 	 8.170535e-09 	1.399125e+01 	 2.878006e-06 	1.399125e+01 	 1.409681e-04 	1.399125e+01 	 5.335132e-04 	1.399125e+01 	 5.347903e-03 	1.399125e+01 	 3.383565e-02 	1.399125e+01 	 1.977443e-01 	 
1.432438e+01 	 1.274911e-08 	1.432438e+01 	 3.195681e-06 	1.432438e+01 	 1.396288e-04 	1.432438e+01 	 8.487644e-04 	1.432438e+01 	 2.874690e-03 	1.432438e+01 	 3.162777e-02 	1.432438e+01 	 1.951116e-01 	 
1.465750e+01 	 1.253849e-08 	1.465750e+01 	 2.581616e-06 	1.465750e+01 	 8.177210e-05 	1.465750e+01 	 9.192975e-04 	1.465750e+01 	 3.860528e-03 	1.465750e+01 	 2.547108e-02 	1.465750e+01 	 2.507786e-01 	 
1.499063e+01 	 1.065097e-08 	1.499063e+01 	 2.331472e-06 	1.499063e+01 	 7.936183e-05 	1.499063e+01 	 5.365797e-04 	1.499063e+01 	 2.453431e-03 	1.499063e+01 	 1.971552e-02 	1.499063e+01 	 2.911080e-01 	 
1.532375e+01 	 1.521802e-08 	1.532375e+01 	 1.669594e-06 	1.532375e+01 	 6.507231e-05 	1.532375e+01 	 4.541000e-04 	1.532375e+01 	 2.121515e-03 	1.532375e+01 	 1.775410e-02 	1.532375e+01 	 1.132050e-01 	 
1.565688e+01 	 1.034586e-08 	1.565688e+01 	 2.102849e-06 	1.565688e+01 	 6.706072e-05 	1.565688e+01 	 3.827245e-04 	1.565688e+01 	 1.791380e-03 	1.565688e+01 	 2.161446e-02 	1.565688e+01 	 1.186892e-01 	 
1.599000e+01 	 1.054300e-08 	1.599000e+01 	 3.226981e-06 	1.599000e+01 	 5.273570e-05 	1.599000e+01 	 5.138721e-04 	1.599000e+01 	 3.311259e-03 	1.599000e+01 	 2.126008e-02 	1.599000e+01 	 1.314617e-01 	 
1.632313e+01 	 1.267175e-08 	1.632313e+01 	 2.013299e-06 	1.632313e+01 	 5.318969e-05 	1.632313e+01 	 4.782417e-04 	1.632313e+01 	 3.200525e-03 	1.632313e+01 	 1.868145e-02 	1.632313e+01 	 1.180943e-01 	 
1.665625e+01 	 8.822131e-09 	1.665625e+01 	 1.121960e-06 	1.665625e+01 	 7.215840e-05 	1.665625e+01 	 3.891815e-04 	1.665625e+01 	 2.222728e-03 	1.665625e+01 	 1.471576e-02 	1.665625e+01 	 1.254084e-01 	 
1.698938e+01 	 9.261782e-09 	1.698938e+01 	 7.341553e-07 	1.698938e+01 	 8.012680e-05 	1.698938e+01 	 3.348095e-04 	1.698938e+01 	 3.230876e-03 	1.698938e+01 	 1.367637e-02 	1.698938e+01 	 1.676705e-01 	 
1.732251e+01 	 6.965998e-09 	1.732251e+01 	 1.109586e-06 	1.732251e+01 	 6.502470e-05 	1.732251e+01 	 2.954674e-04 	1.732251e+01 	 3.145101e-03 	1.732251e+01 	 1.299901e-02 	1.732251e+01 	 1.363751e-01 	 
1.765563e+01 	 4.959136e-09 	1.765563e+01 	 1.736923e-06 	1.765563e+01 	 4.342858e-05 	1.765563e+01 	 3.883410e-04 	1.765563e+01 	 2.462765e-03 	1.765563e+01 	 1.697644e-02 	1.765563e+01 	 8.243487e-02 	 
1.798876e+01 	 4.940171e-09 	1.798876e+01 	 1.126349e-06 	1.798876e+01 	 5.485675e-05 	1.798876e+01 	 4.428568e-04 	1.798876e+01 	 1.841830e-03 	1.798876e+01 	 1.802434e-02 	1.798876e+01 	 8.798158e-02 	 
1.832188e+01 	 5.331517e-09 	1.832188e+01 	 8.209217e-07 	1.832188e+01 	 4.287197e-05 	1.832188e+01 	 2.837739e-04 	1.832188e+01 	 1.807717e-03 	1.832188e+01 	 1.268945e-02 	1.832188e+01 	 5.004194e-02 	 
1.865501e+01 	 2.957929e-09 	1.865501e+01 	 1.122812e-06 	1.865501e+01 	 3.716615e-05 	1.865501e+01 	 3.391895e-04 	1.865501e+01 	 1.575196e-03 	1.865501e+01 	 1.380359e-02 	1.865501e+01 	 8.316004e-02 	 
1.898813e+01 	 3.007377e-09 	1.898813e+01 	 9.078201e-07 	1.898813e+01 	 3.053301e-05 	1.898813e+01 	 4.537509e-04 	1.898813e+01 	 2.330560e-03 	1.898813e+01 	 1.633394e-02 	1.898813e+01 	 5.327673e-02 	 
1.932126e+01 	 3.906826e-09 	1.932126e+01 	 4.387252e-07 	1.932126e+01 	 2.158382e-05 	1.932126e+01 	 3.428011e-04 	1.932126e+01 	 2.335307e-03 	1.932126e+01 	 1.320024e-02 	1.932126e+01 	 5.160965e-02 	 
1.965438e+01 	 4.390853e-09 	1.965438e+01 	 7.926962e-07 	1.965438e+01 	 2.206688e-05 	1.965438e+01 	 3.103124e-04 	1.965438e+01 	 2.003481e-03 	1.965438e+01 	 9.074601e-03 	1.965438e+01 	 6.744801e-02 	 
1.998751e+01 	 2.679617e-09 	1.998751e+01 	 7.409260e-07 	1.998751e+01 	 3.312062e-05 	1.998751e+01 	 4.745595e-04 	1.998751e+01 	 1.433643e-03 	1.998751e+01 	 7.164914e-03 	1.998751e+01 	 5.568346e-02 	 
2.032063e+01 	 1.076724e-09 	2.032063e+01 	 4.421655e-07 	2.032063e+01 	 4.445160e-05 	2.032063e+01 	 4.490087e-04 	2.032063e+01 	 1.226171e-03 	2.032063e+01 	 6.124544e-03 	2.032063e+01 	 4.022202e-02 	 
2.065376e+01 	 4.155879e-10 	2.065376e+01 	 1.628219e-07 	2.065376e+01 	 2.744474e-05 	2.065376e+01 	 1.492196e-04 	2.065376e+01 	 9.170259e-04 	2.065376e+01 	 2.614273e-03 	2.065376e+01 	 3.896760e-02 	 
