St0	i0	St1	i1	St2	i2	St3	i3	St4	i4	St5	i5	St6	i6	
6.273673e+00 	 5.210133e-08 	6.273673e+00 	 5.205701e-05 	6.273673e+00 	 1.543984e-03 	6.273673e+00 	 6.732479e-03 	6.273673e+00 	 5.489768e-02 	6.273673e+00 	 5.095690e-01 	6.273673e+00 	 2.123138e+00 	 
6.587357e+00 	 6.777617e-08 	6.587357e+00 	 4.496853e-05 	6.587357e+00 	 1.144847e-03 	6.587357e+00 	 3.601822e-03 	6.587357e+00 	 5.433846e-02 	6.587357e+00 	 2.861052e-01 	6.587357e+00 	 2.874253e+00 	 
6.901041e+00 	 6.583557e-08 	6.901041e+00 	 3.251965e-05 	6.901041e+00 	 6.433756e-04 	6.901041e+00 	 2.416639e-03 	6.901041e+00 	 4.137474e-02 	6.901041e+00 	 2.826593e-01 	6.901041e+00 	 2.039579e+00 	 
7.214724e+00 	 4.360579e-08 	7.214724e+00 	 1.452041e-05 	7.214724e+00 	 2.408178e-04 	7.214724e+00 	 2.217078e-03 	7.214724e+00 	 2.785914e-02 	7.214724e+00 	 3.090202e-01 	7.214724e+00 	 1.998592e+00 	 
7.528408e+00 	 2.553637e-08 	7.528408e+00 	 6.177814e-06 	7.528408e+00 	 1.018669e-04 	7.528408e+00 	 1.336288e-03 	7.528408e+00 	 2.464358e-02 	7.528408e+00 	 2.235971e-01 	7.528408e+00 	 1.761545e+00 	 
7.842092e+00 	 1.897734e-08 	7.842092e+00 	 2.932016e-06 	7.842092e+00 	 4.014268e-05 	7.842092e+00 	 1.255681e-03 	7.842092e+00 	 1.995918e-02 	7.842092e+00 	 3.721615e-01 	7.842092e+00 	 1.281641e+00 	 
8.155775e+00 	 1.284077e-08 	8.155775e+00 	 1.210905e-06 	8.155775e+00 	 2.563548e-05 	8.155775e+00 	 1.304970e-03 	8.155775e+00 	 2.297012e-02 	8.155775e+00 	 3.074461e-01 	8.155775e+00 	 1.175218e+00 	 
8.469459e+00 	 9.210224e-09 	8.469459e+00 	 9.302266e-07 	8.469459e+00 	 3.823230e-05 	8.469459e+00 	 1.289758e-03 	8.469459e+00 	 2.307598e-02 	8.469459e+00 	 2.399562e-01 	8.469459e+00 	 1.581536e+00 	 
8.783143e+00 	 3.400988e-09 	8.783143e+00 	 3.721256e-07 	8.783143e+00 	 4.497242e-05 	8.783143e+00 	 1.500727e-03 	8.783143e+00 	 1.950576e-02 	8.783143e+00 	 1.489844e-01 	8.783143e+00 	 1.159505e+00 	 
9.096826e+00 	 1.616955e-09 	9.096826e+00 	 3.272896e-07 	9.096826e+00 	 3.411824e-05 	9.096826e+00 	 1.503577e-03 	9.096826e+00 	 1.049962e-02 	9.096826e+00 	 1.118617e-01 	9.096826e+00 	 1.294365e+00 	 
9.410510e+00 	 8.261806e-10 	9.410510e+00 	 2.553276e-07 	9.410510e+00 	 4.009816e-05 	9.410510e+00 	 1.306544e-03 	9.410510e+00 	 1.356943e-02 	9.410510e+00 	 1.151580e-01 	9.410510e+00 	 7.655253e-01 	 
9.724194e+00 	 5.771094e-10 	9.724194e+00 	 1.393994e-07 	9.724194e+00 	 3.565654e-05 	9.724194e+00 	 1.359399e-03 	9.724194e+00 	 1.126147e-02 	9.724194e+00 	 8.941427e-02 	9.724194e+00 	 6.559510e-01 	 
1.003788e+01 	 4.309027e-10 	1.003788e+01 	 1.318666e-07 	1.003788e+01 	 4.138074e-05 	1.003788e+01 	 1.632211e-03 	1.003788e+01 	 7.852255e-03 	1.003788e+01 	 9.307079e-02 	1.003788e+01 	 5.869686e-01 	 
1.035156e+01 	 1.677557e-10 	1.035156e+01 	 1.162989e-07 	1.035156e+01 	 3.949959e-05 	1.035156e+01 	 1.108664e-03 	1.035156e+01 	 1.011654e-02 	1.035156e+01 	 6.262140e-02 	1.035156e+01 	 5.413401e-01 	 
1.066524e+01 	 8.956725e-11 	1.066524e+01 	 1.712567e-07 	1.066524e+01 	 3.719793e-05 	1.066524e+01 	 5.385925e-04 	1.066524e+01 	 8.900446e-03 	1.066524e+01 	 6.132632e-02 	1.066524e+01 	 3.510765e-01 	 
1.097893e+01 	 1.102749e-10 	1.097893e+01 	 1.536270e-07 	1.097893e+01 	 3.002416e-05 	1.097893e+01 	 2.981494e-04 	1.097893e+01 	 7.522685e-03 	1.097893e+01 	 8.996076e-02 	1.097893e+01 	 2.533382e-01 	 
1.129261e+01 	 1.165544e-10 	1.129261e+01 	 1.786371e-07 	1.129261e+01 	 3.149902e-05 	1.129261e+01 	 4.000726e-04 	1.129261e+01 	 8.137065e-03 	1.129261e+01 	 5.802582e-02 	1.129261e+01 	 2.596877e-01 	 
1.160630e+01 	 8.558886e-11 	1.160630e+01 	 1.867304e-07 	1.160630e+01 	 3.231291e-05 	1.160630e+01 	 4.044195e-04 	1.160630e+01 	 4.802546e-03 	1.160630e+01 	 2.566719e-02 	1.160630e+01 	 3.020499e-01 	 
1.191998e+01 	 8.037764e-11 	1.191998e+01 	 2.321069e-07 	1.191998e+01 	 1.714495e-05 	1.191998e+01 	 4.141053e-04 	1.191998e+01 	 5.365874e-03 	1.191998e+01 	 3.347653e-02 	1.191998e+01 	 3.249220e-01 	 
1.223366e+01 	 3.668105e-11 	1.223366e+01 	 2.270943e-07 	1.223366e+01 	 1.280622e-05 	1.223366e+01 	 2.534300e-04 	1.223366e+01 	 3.758199e-03 	1.223366e+01 	 3.898402e-02 	1.223366e+01 	 2.836190e-01 	 
1.254735e+01 	 3.153889e-11 	1.254735e+01 	 2.377936e-07 	1.254735e+01 	 1.114365e-05 	1.254735e+01 	 1.266257e-04 	1.254735e+01 	 1.895005e-03 	1.254735e+01 	 2.241885e-02 	1.254735e+01 	 2.041342e-01 	 
1.286103e+01 	 2.250913e-11 	1.286103e+01 	 1.813496e-07 	1.286103e+01 	 8.029930e-06 	1.286103e+01 	 1.069422e-04 	1.286103e+01 	 1.980647e-03 	1.286103e+01 	 1.147581e-02 	1.286103e+01 	 1.280451e-01 	 
1.317471e+01 	 1.788331e-11 	1.317471e+01 	 8.617875e-08 	1.317471e+01 	 3.138926e-06 	1.317471e+01 	 1.031055e-04 	1.317471e+01 	 1.972488e-03 	1.317471e+01 	 1.888637e-02 	1.317471e+01 	 1.110159e-01 	 
1.348840e+01 	 2.418880e-11 	1.348840e+01 	 5.625046e-08 	1.348840e+01 	 1.531928e-06 	1.348840e+01 	 6.105855e-05 	1.348840e+01 	 1.764169e-03 	1.348840e+01 	 1.782674e-02 	1.348840e+01 	 9.962600e-02 	 
1.380208e+01 	 1.084218e-11 	1.380208e+01 	 3.700463e-08 	1.380208e+01 	 1.474086e-06 	1.380208e+01 	 5.637214e-05 	1.380208e+01 	 1.536835e-03 	1.380208e+01 	 1.589685e-02 	1.380208e+01 	 1.662695e-01 	 
1.411577e+01 	 7.480192e-12 	1.411577e+01 	 1.740719e-08 	1.411577e+01 	 1.318182e-06 	1.411577e+01 	 7.606246e-05 	1.411577e+01 	 1.279066e-03 	1.411577e+01 	 1.677490e-02 	1.411577e+01 	 1.246576e-01 	 
1.442945e+01 	 1.217292e-11 	1.442945e+01 	 8.620856e-09 	1.442945e+01 	 2.266293e-06 	1.442945e+01 	 1.023829e-04 	1.442945e+01 	 8.949948e-04 	1.442945e+01 	 1.148999e-02 	1.442945e+01 	 7.217304e-02 	 
1.474313e+01 	 9.914102e-12 	1.474313e+01 	 5.416527e-09 	1.474313e+01 	 1.723494e-06 	1.474313e+01 	 1.161204e-04 	1.474313e+01 	 8.226655e-04 	1.474313e+01 	 1.017543e-02 	1.474313e+01 	 6.822191e-02 	 
1.505682e+01 	 7.148956e-12 	1.505682e+01 	 4.881606e-09 	1.505682e+01 	 8.066124e-07 	1.505682e+01 	 7.766888e-05 	1.505682e+01 	 7.114323e-04 	1.505682e+01 	 7.148342e-03 	1.505682e+01 	 5.931424e-02 	 
1.537050e+01 	 4.515589e-12 	1.537050e+01 	 2.849727e-09 	1.537050e+01 	 6.890212e-07 	1.537050e+01 	 2.775621e-05 	1.537050e+01 	 6.576559e-04 	1.537050e+01 	 9.724265e-03 	1.537050e+01 	 6.103851e-02 	 
1.568418e+01 	 3.093886e-12 	1.568418e+01 	 1.904852e-09 	1.568418e+01 	 9.443541e-07 	1.568418e+01 	 1.714720e-05 	1.568418e+01 	 6.582898e-04 	1.568418e+01 	 9.708600e-03 	1.568418e+01 	 5.412512e-02 	 
1.599787e+01 	 3.135647e-12 	1.599787e+01 	 1.709686e-09 	1.599787e+01 	 5.860597e-07 	1.599787e+01 	 2.671730e-05 	1.599787e+01 	 7.573661e-04 	1.599787e+01 	 6.428687e-03 	1.599787e+01 	 5.168609e-02 	 
1.631155e+01 	 3.616659e-12 	1.631155e+01 	 1.358728e-09 	1.631155e+01 	 6.210264e-07 	1.631155e+01 	 2.980658e-05 	1.631155e+01 	 7.607268e-04 	1.631155e+01 	 5.424011e-03 	1.631155e+01 	 5.317390e-02 	 
1.662523e+01 	 2.408355e-12 	1.662523e+01 	 1.136198e-09 	1.662523e+01 	 2.964393e-07 	1.662523e+01 	 3.093212e-05 	1.662523e+01 	 5.901890e-04 	1.662523e+01 	 7.270972e-03 	1.662523e+01 	 3.913154e-02 	 
1.693892e+01 	 2.866450e-12 	1.693892e+01 	 1.850127e-09 	1.693892e+01 	 3.701213e-07 	1.693892e+01 	 3.400105e-05 	1.693892e+01 	 4.899623e-04 	1.693892e+01 	 5.770785e-03 	1.693892e+01 	 5.336435e-02 	 
1.725260e+01 	 4.007982e-12 	1.725260e+01 	 1.770253e-09 	1.725260e+01 	 6.002484e-07 	1.725260e+01 	 2.775719e-05 	1.725260e+01 	 3.035379e-04 	1.725260e+01 	 3.555545e-03 	1.725260e+01 	 4.675353e-02 	 
1.756629e+01 	 3.146680e-12 	1.756629e+01 	 7.891751e-10 	1.756629e+01 	 2.869053e-07 	1.756629e+01 	 1.802276e-05 	1.756629e+01 	 3.695501e-04 	1.756629e+01 	 3.463571e-03 	1.756629e+01 	 3.323260e-02 	 
1.787997e+01 	 4.245817e-12 	1.787997e+01 	 3.474299e-10 	1.787997e+01 	 1.544625e-07 	1.787997e+01 	 1.736783e-05 	1.787997e+01 	 2.401266e-04 	1.787997e+01 	 3.344174e-03 	1.787997e+01 	 2.542716e-02 	 
1.819365e+01 	 2.428222e-12 	1.819365e+01 	 7.217754e-10 	1.819365e+01 	 1.728131e-07 	1.819365e+01 	 1.964769e-05 	1.819365e+01 	 2.619657e-04 	1.819365e+01 	 3.339197e-03 	1.819365e+01 	 2.972393e-02 	 
1.850734e+01 	 1.015511e-12 	1.850734e+01 	 9.052106e-10 	1.850734e+01 	 2.609929e-07 	1.850734e+01 	 2.672824e-05 	1.850734e+01 	 3.887751e-04 	1.850734e+01 	 2.619408e-03 	1.850734e+01 	 2.581861e-02 	 
1.882102e+01 	 1.170019e-12 	1.882102e+01 	 7.699863e-10 	1.882102e+01 	 1.760255e-07 	1.882102e+01 	 1.600097e-05 	1.882102e+01 	 3.489465e-04 	1.882102e+01 	 3.349488e-03 	1.882102e+01 	 3.678507e-02 	 
1.913470e+01 	 2.063508e-12 	1.913470e+01 	 7.814458e-10 	1.913470e+01 	 9.344663e-08 	1.913470e+01 	 6.461283e-06 	1.913470e+01 	 4.468797e-04 	1.913470e+01 	 3.870910e-03 	1.913470e+01 	 3.734313e-02 	 
1.944839e+01 	 7.200220e-13 	1.944839e+01 	 3.453382e-10 	1.944839e+01 	 4.157950e-08 	1.944839e+01 	 3.862044e-06 	1.944839e+01 	 1.589621e-04 	1.944839e+01 	 2.093793e-03 	1.944839e+01 	 1.853801e-02 	 
