St0	i0	St1	i1	St2	i2	St3	i3	St4	i4	St5	i5	St6	i6	
3.567612e+00 	 1.207162e-06 	3.567612e+00 	 1.169254e-05 	3.567612e+00 	 6.404890e-04 	3.567612e+00 	 9.043040e-03 	3.567612e+00 	 7.657747e-02 	3.567612e+00 	 5.154551e-01 	3.567612e+00 	 5.868570e+00 	 
3.891940e+00 	 9.621206e-07 	3.891940e+00 	 1.843985e-05 	3.891940e+00 	 7.103352e-04 	3.891940e+00 	 8.794317e-03 	3.891940e+00 	 1.153917e-01 	3.891940e+00 	 6.722846e-01 	3.891940e+00 	 8.780498e+00 	 
4.216268e+00 	 1.855110e-06 	4.216268e+00 	 3.048933e-05 	4.216268e+00 	 6.388447e-04 	4.216268e+00 	 8.158324e-03 	4.216268e+00 	 1.030696e-01 	4.216268e+00 	 6.816602e-01 	4.216268e+00 	 4.929683e+00 	 
4.540597e+00 	 2.439943e-06 	4.540597e+00 	 3.119031e-05 	4.540597e+00 	 6.265819e-04 	4.540597e+00 	 6.974832e-03 	4.540597e+00 	 6.049705e-02 	4.540597e+00 	 5.994857e-01 	4.540597e+00 	 2.534587e+00 	 
4.864925e+00 	 2.168048e-06 	4.864925e+00 	 2.473668e-05 	4.864925e+00 	 4.136747e-04 	4.864925e+00 	 6.895060e-03 	4.864925e+00 	 4.470845e-02 	4.864925e+00 	 4.193373e-01 	4.864925e+00 	 3.153351e+00 	 
5.189253e+00 	 1.180728e-06 	5.189253e+00 	 2.074815e-05 	5.189253e+00 	 3.703972e-04 	5.189253e+00 	 8.826563e-03 	5.189253e+00 	 5.215933e-02 	5.189253e+00 	 4.786449e-01 	5.189253e+00 	 4.185685e+00 	 
5.513582e+00 	 6.828177e-07 	5.513582e+00 	 3.038927e-05 	5.513582e+00 	 5.265207e-04 	5.513582e+00 	 7.252464e-03 	5.513582e+00 	 5.999348e-02 	5.513582e+00 	 4.546297e-01 	5.513582e+00 	 2.749856e+00 	 
5.837910e+00 	 5.933515e-07 	5.837910e+00 	 3.198056e-05 	5.837910e+00 	 4.649260e-04 	5.837910e+00 	 5.423237e-03 	5.837910e+00 	 4.451312e-02 	5.837910e+00 	 3.405620e-01 	5.837910e+00 	 2.606424e+00 	 
6.162238e+00 	 1.239372e-06 	6.162238e+00 	 3.907304e-05 	6.162238e+00 	 3.513279e-04 	6.162238e+00 	 5.828777e-03 	6.162238e+00 	 2.012384e-02 	6.162238e+00 	 2.183262e-01 	6.162238e+00 	 2.234891e+00 	 
6.486567e+00 	 1.393237e-06 	6.486567e+00 	 3.449463e-05 	6.486567e+00 	 4.720023e-04 	6.486567e+00 	 7.210957e-03 	6.486567e+00 	 4.940931e-02 	6.486567e+00 	 1.702479e-01 	6.486567e+00 	 2.210284e+00 	 
6.810895e+00 	 1.752295e-06 	6.810895e+00 	 4.489475e-05 	6.810895e+00 	 6.501570e-04 	6.810895e+00 	 4.306013e-03 	6.810895e+00 	 4.086309e-02 	6.810895e+00 	 1.553927e-01 	6.810895e+00 	 2.493498e+00 	 
7.135223e+00 	 2.642835e-06 	7.135223e+00 	 5.349341e-05 	7.135223e+00 	 3.216353e-04 	7.135223e+00 	 3.697194e-03 	7.135223e+00 	 2.473880e-02 	7.135223e+00 	 2.052580e-01 	7.135223e+00 	 2.122918e+00 	 
7.459552e+00 	 4.443555e-06 	7.459552e+00 	 1.156839e-04 	7.459552e+00 	 5.112909e-04 	7.459552e+00 	 4.392262e-03 	7.459552e+00 	 1.811783e-02 	7.459552e+00 	 1.551962e-01 	7.459552e+00 	 1.885691e+00 	 
7.783880e+00 	 9.721265e-06 	7.783880e+00 	 2.093171e-04 	7.783880e+00 	 5.922278e-04 	7.783880e+00 	 6.925263e-03 	7.783880e+00 	 2.308185e-02 	7.783880e+00 	 9.903705e-02 	7.783880e+00 	 1.677839e+00 	 
8.108208e+00 	 8.477884e-06 	8.108208e+00 	 1.916423e-04 	8.108208e+00 	 3.476723e-04 	8.108208e+00 	 6.495479e-03 	8.108208e+00 	 2.284849e-02 	8.108208e+00 	 1.838172e-01 	8.108208e+00 	 1.628014e+00 	 
8.432537e+00 	 9.870127e-06 	8.432537e+00 	 1.720934e-04 	8.432537e+00 	 2.989615e-04 	8.432537e+00 	 3.054285e-03 	8.432537e+00 	 1.902755e-02 	8.432537e+00 	 1.642790e-01 	8.432537e+00 	 1.228139e+00 	 
8.756865e+00 	 7.845969e-06 	8.756865e+00 	 1.073843e-04 	8.756865e+00 	 2.307584e-04 	8.756865e+00 	 2.106567e-03 	8.756865e+00 	 2.111645e-02 	8.756865e+00 	 1.067032e-01 	8.756865e+00 	 8.902617e-01 	 
9.081193e+00 	 5.185308e-06 	9.081193e+00 	 6.501553e-05 	9.081193e+00 	 2.475801e-04 	9.081193e+00 	 2.337110e-03 	9.081193e+00 	 1.682814e-02 	9.081193e+00 	 8.371900e-02 	9.081193e+00 	 5.669375e-01 	 
9.405522e+00 	 3.364035e-06 	9.405522e+00 	 5.496220e-05 	9.405522e+00 	 2.099180e-04 	9.405522e+00 	 3.194170e-03 	9.405522e+00 	 1.409187e-02 	9.405522e+00 	 7.234107e-02 	9.405522e+00 	 5.614758e-01 	 
9.729850e+00 	 1.541036e-06 	9.729850e+00 	 5.108735e-05 	9.729850e+00 	 2.198384e-04 	9.729850e+00 	 3.497096e-03 	9.729850e+00 	 1.722991e-02 	9.729850e+00 	 6.929303e-02 	9.729850e+00 	 6.441063e-01 	 
1.005418e+01 	 1.718263e-06 	1.005418e+01 	 5.974669e-05 	1.005418e+01 	 2.177125e-04 	1.005418e+01 	 3.306048e-03 	1.005418e+01 	 1.361862e-02 	1.005418e+01 	 9.645404e-02 	1.005418e+01 	 5.722714e-01 	 
1.037851e+01 	 1.191090e-06 	1.037851e+01 	 3.918266e-05 	1.037851e+01 	 3.420771e-04 	1.037851e+01 	 2.378700e-03 	1.037851e+01 	 1.032700e-02 	1.037851e+01 	 8.492853e-02 	1.037851e+01 	 3.963402e-01 	 
1.070283e+01 	 4.971886e-07 	1.070283e+01 	 1.736234e-05 	1.070283e+01 	 3.564389e-04 	1.070283e+01 	 2.100192e-03 	1.070283e+01 	 8.837550e-03 	1.070283e+01 	 5.909881e-02 	1.070283e+01 	 3.011514e-01 	 
1.102716e+01 	 2.676504e-07 	1.102716e+01 	 1.497862e-05 	1.102716e+01 	 2.827930e-04 	1.102716e+01 	 1.650329e-03 	1.102716e+01 	 6.260674e-03 	1.102716e+01 	 7.462466e-02 	1.102716e+01 	 3.034054e-01 	 
1.135149e+01 	 2.399875e-07 	1.135149e+01 	 1.448730e-05 	1.135149e+01 	 2.880355e-04 	1.135149e+01 	 1.416234e-03 	1.135149e+01 	 7.137353e-03 	1.135149e+01 	 5.826673e-02 	1.135149e+01 	 4.849557e-01 	 
1.167582e+01 	 2.562060e-07 	1.167582e+01 	 2.542536e-05 	1.167582e+01 	 2.024439e-04 	1.167582e+01 	 1.744752e-03 	1.167582e+01 	 7.590537e-03 	1.167582e+01 	 5.626704e-02 	1.167582e+01 	 4.293212e-01 	 
1.200015e+01 	 3.481851e-07 	1.200015e+01 	 1.999964e-05 	1.200015e+01 	 1.306814e-04 	1.200015e+01 	 1.349452e-03 	1.200015e+01 	 6.153907e-03 	1.200015e+01 	 4.763164e-02 	1.200015e+01 	 3.084752e-01 	 
1.232448e+01 	 3.219486e-07 	1.232448e+01 	 1.678528e-05 	1.232448e+01 	 1.610017e-04 	1.232448e+01 	 1.275450e-03 	1.232448e+01 	 7.636975e-03 	1.232448e+01 	 3.626825e-02 	1.232448e+01 	 3.892187e-01 	 
1.264880e+01 	 2.249191e-07 	1.264880e+01 	 1.948547e-05 	1.264880e+01 	 1.785507e-04 	1.264880e+01 	 1.672866e-03 	1.264880e+01 	 6.559077e-03 	1.264880e+01 	 2.912619e-02 	1.264880e+01 	 3.780313e-01 	 
1.297313e+01 	 3.522416e-07 	1.297313e+01 	 1.907840e-05 	1.297313e+01 	 2.188903e-04 	1.297313e+01 	 1.394709e-03 	1.297313e+01 	 5.422813e-03 	1.297313e+01 	 2.976784e-02 	1.297313e+01 	 3.010675e-01 	 
1.329746e+01 	 4.722395e-07 	1.329746e+01 	 1.236847e-05 	1.329746e+01 	 1.735071e-04 	1.329746e+01 	 1.385008e-03 	1.329746e+01 	 5.352108e-03 	1.329746e+01 	 3.395059e-02 	1.329746e+01 	 1.795903e-01 	 
1.362179e+01 	 3.370906e-07 	1.362179e+01 	 1.312033e-05 	1.362179e+01 	 1.385539e-04 	1.362179e+01 	 1.479283e-03 	1.362179e+01 	 6.457550e-03 	1.362179e+01 	 4.101097e-02 	1.362179e+01 	 1.546451e-01 	 
1.394612e+01 	 4.454359e-07 	1.394612e+01 	 1.585883e-05 	1.394612e+01 	 1.391617e-04 	1.394612e+01 	 1.834481e-03 	1.394612e+01 	 6.605240e-03 	1.394612e+01 	 2.226987e-02 	1.394612e+01 	 1.382349e-01 	 
1.427045e+01 	 3.550576e-07 	1.427045e+01 	 1.374506e-05 	1.427045e+01 	 9.170385e-05 	1.427045e+01 	 1.779744e-03 	1.427045e+01 	 5.856046e-03 	1.427045e+01 	 1.632193e-02 	1.427045e+01 	 1.554486e-01 	 
1.459477e+01 	 1.289636e-07 	1.459477e+01 	 8.913133e-06 	1.459477e+01 	 1.889488e-04 	1.459477e+01 	 1.416795e-03 	1.459477e+01 	 4.265766e-03 	1.459477e+01 	 1.772306e-02 	1.459477e+01 	 1.661998e-01 	 
1.491910e+01 	 1.690543e-07 	1.491910e+01 	 7.661336e-06 	1.491910e+01 	 2.167347e-04 	1.491910e+01 	 6.730915e-04 	1.491910e+01 	 3.789922e-03 	1.491910e+01 	 1.350977e-02 	1.491910e+01 	 1.754518e-01 	 
1.524343e+01 	 2.571541e-07 	1.524343e+01 	 1.672549e-05 	1.524343e+01 	 1.975737e-04 	1.524343e+01 	 1.019419e-03 	1.524343e+01 	 3.904245e-03 	1.524343e+01 	 1.820713e-02 	1.524343e+01 	 1.170563e-01 	 
1.556776e+01 	 1.782194e-07 	1.556776e+01 	 1.852711e-05 	1.556776e+01 	 1.814979e-04 	1.556776e+01 	 1.014215e-03 	1.556776e+01 	 2.625017e-03 	1.556776e+01 	 1.880437e-02 	1.556776e+01 	 8.401856e-02 	 
1.589209e+01 	 1.864834e-07 	1.589209e+01 	 1.490084e-05 	1.589209e+01 	 1.983906e-04 	1.589209e+01 	 4.988777e-04 	1.589209e+01 	 2.848250e-03 	1.589209e+01 	 1.333185e-02 	1.589209e+01 	 1.237888e-01 	 
1.621642e+01 	 3.682674e-07 	1.621642e+01 	 9.766296e-06 	1.621642e+01 	 9.017190e-05 	1.621642e+01 	 6.224759e-04 	1.621642e+01 	 1.886552e-03 	1.621642e+01 	 1.300816e-02 	1.621642e+01 	 1.076791e-01 	 
1.654074e+01 	 3.136496e-07 	1.654074e+01 	 7.631441e-06 	1.654074e+01 	 1.089140e-04 	1.654074e+01 	 6.845049e-04 	1.654074e+01 	 2.018432e-03 	1.654074e+01 	 1.859185e-02 	1.654074e+01 	 8.852656e-02 	 
1.686507e+01 	 1.404445e-07 	1.686507e+01 	 1.084502e-05 	1.686507e+01 	 1.054144e-04 	1.686507e+01 	 5.647936e-04 	1.686507e+01 	 3.114718e-03 	1.686507e+01 	 1.913337e-02 	1.686507e+01 	 7.861216e-02 	 
1.718940e+01 	 8.186255e-08 	1.718940e+01 	 9.259131e-06 	1.718940e+01 	 1.645044e-04 	1.718940e+01 	 6.828971e-04 	1.718940e+01 	 3.156433e-03 	1.718940e+01 	 1.596359e-02 	1.718940e+01 	 9.460617e-02 	 
1.751373e+01 	 1.476544e-07 	1.751373e+01 	 8.312444e-06 	1.751373e+01 	 1.006261e-04 	1.751373e+01 	 8.903308e-04 	1.751373e+01 	 2.355765e-03 	1.751373e+01 	 1.068929e-02 	1.751373e+01 	 8.628365e-02 	 
1.783806e+01 	 3.009427e-07 	1.783806e+01 	 5.365639e-06 	1.783806e+01 	 6.241257e-05 	1.783806e+01 	 1.208160e-03 	1.783806e+01 	 2.306788e-03 	1.783806e+01 	 7.604560e-03 	1.783806e+01 	 5.123248e-02 	 
1.816239e+01 	 2.896226e-07 	1.816239e+01 	 9.286808e-06 	1.816239e+01 	 1.289487e-04 	1.816239e+01 	 1.285358e-03 	1.816239e+01 	 2.624260e-03 	1.816239e+01 	 7.556806e-03 	1.816239e+01 	 5.793158e-02 	 
1.848671e+01 	 1.165016e-07 	1.848671e+01 	 6.981530e-06 	1.848671e+01 	 1.406377e-04 	1.848671e+01 	 1.023414e-03 	1.848671e+01 	 1.551457e-03 	1.848671e+01 	 7.719332e-03 	1.848671e+01 	 6.260436e-02 	 
1.881104e+01 	 6.157640e-08 	1.881104e+01 	 7.711698e-06 	1.881104e+01 	 9.980480e-05 	1.881104e+01 	 8.815702e-04 	1.881104e+01 	 1.461668e-03 	1.881104e+01 	 8.781940e-03 	1.881104e+01 	 3.574775e-02 	 
1.913537e+01 	 7.059206e-08 	1.913537e+01 	 7.039299e-06 	1.913537e+01 	 7.442667e-05 	1.913537e+01 	 6.781006e-04 	1.913537e+01 	 1.174344e-03 	1.913537e+01 	 8.400351e-03 	1.913537e+01 	 3.394576e-02 	 
1.945970e+01 	 6.584176e-08 	1.945970e+01 	 6.364560e-06 	1.945970e+01 	 6.321122e-05 	1.945970e+01 	 7.700091e-04 	1.945970e+01 	 1.042579e-03 	1.945970e+01 	 1.137446e-02 	1.945970e+01 	 3.332889e-02 	 
1.978403e+01 	 9.368296e-08 	1.978403e+01 	 5.756968e-06 	1.978403e+01 	 7.335380e-05 	1.978403e+01 	 4.963556e-04 	1.978403e+01 	 1.835108e-03 	1.978403e+01 	 9.909031e-03 	1.978403e+01 	 2.924575e-02 	 
2.010836e+01 	 4.642799e-08 	2.010836e+01 	 1.523121e-06 	2.010836e+01 	 3.062582e-05 	2.010836e+01 	 2.249993e-04 	2.010836e+01 	 1.249333e-03 	2.010836e+01 	 4.575583e-03 	2.010836e+01 	 1.811078e-02 	 
