0.34843 0.0016487415
0.69686 0.00018367354
1.0453 8.6196088e-05
1.39373 0.00010077711
1.74216 9.1154458e-05
2.09059 5.9943932e-05
2.43902 8.980503e-05
2.78746 9.6872954e-05
3.13589 6.0208055e-05
3.48432 6.4732267e-05
3.83275 6.8963921e-05
4.18118 9.1321703e-05
4.52962 0.00011165406
4.87805 0.00010941035
5.22648 8.9967868e-05
5.57491 5.4610278e-05
5.92334 3.1058136e-05
6.27178 1.643194e-05
6.62021 4.9695369e-05
6.96864 9.7786512e-05
7.31707 7.1213738e-05
7.66551 3.0340987e-05
8.01394 3.08991e-05
8.36237 3.237661e-05
8.7108 2.504254e-05
9.05923 1.3537721e-05
9.40767 2.0069576e-05
9.7561 1.768078e-05
10.10453 1.337881e-05
10.45296 1.2507127e-05
10.80139 1.4120291e-05
11.14983 2.3795442e-05
11.49826 4.0633854e-05
11.84669 4.7207747e-05
12.19512 3.6499434e-05
12.54355 2.6469254e-05
12.89199 2.3529608e-05
13.24042 1.7152088e-05
13.58885 1.5174858e-05
13.93728 1.8757606e-05
14.28571 1.6623874e-05
14.63415 5.6376021e-06
14.98258 4.1197347e-06
15.33101 6.4592075e-06
15.67944 8.5727034e-06
16.02787 8.2137113e-06
16.37631 2.7885949e-05
16.72474 3.0476517e-05
17.07317 1.5353261e-05
17.4216 1.1183996e-05
17.77003 8.3618853e-06
18.11847 9.3866222e-06
18.4669 9.3048429e-06
18.81533 1.1430856e-05
19.16376 1.7107846e-05
19.5122 1.5384851e-05
19.86063 1.019901e-05
20.20906 6.6440979e-06
20.55749 5.8552001e-06
20.90592 5.7316051e-06
21.25436 9.9201247e-06
21.60279 9.1014899e-06
21.95122 7.1801218e-06
22.29965 8.0077435e-06
22.64808 5.3627733e-06
22.99652 5.1436361e-06
23.34495 1.5882198e-05
23.69338 2.1103298e-05
24.04181 1.3917439e-05
24.39024 1.3337092e-05
24.73868 1.1632712e-05
25.08711 1.0669819e-05
25.43554 9.3748222e-06
25.78397 8.9636372e-06
26.1324 6.6111802e-06
26.48084 1.7625622e-06
26.82927 9.1517943e-06
27.1777 9.7822483e-06
27.52613 4.2660418e-06
27.87456 3.8624386e-06
28.223 4.6160296e-06
28.57143 6.4880015e-06
28.91986 5.4895186e-06
29.26829 6.1923763e-06
29.61672 5.5786255e-06
29.96516 3.0628948e-06
30.31359 3.7144849e-06
30.66202 4.0738014e-06
31.01045 3.5971918e-06
31.35889 3.0510179e-06
31.70732 6.6230932e-06
32.05575 1.2033531e-05
32.40418 8.9621155e-06
32.75261 3.2722527e-06
33.10105 2.0419847e-06
33.44948 6.4851896e-06
33.79791 1.1393975e-05
34.14634 8.5226973e-06
34.49477 4.8327619e-06
34.84321 6.0642431e-06
35.19164 9.3966457e-06
35.54007 6.9052345e-06
35.8885 3.8714879e-06
36.23693 6.3014019e-06
36.58537 4.2741327e-06
36.9338 1.2229898e-06
37.28223 3.808915e-06
37.63066 5.8830181e-06
37.97909 4.0895025e-06
38.32753 4.3683765e-06
38.67596 4.4946126e-06
39.02439 5.6107235e-06
39.37282 4.7480601e-06
39.72125 2.0524408e-06
40.06969 2.1426265e-06
40.41812 1.7524274e-06
40.76655 1.8095641e-06
41.11498 1.8822279e-06
41.46341 1.5781832e-06
41.81185 2.2549089e-06
42.16028 1.5346849e-06
42.50871 3.718414e-06
42.85714 3.2720126e-06
43.20557 1.4626491e-06
43.55401 1.8826454e-06
43.90244 2.3947509e-06
44.25087 2.8479583e-06
44.5993 2.366965e-06
44.94774 2.0345746e-06
45.29617 2.1913669e-06
45.6446 2.9281901e-06
45.99303 2.9318947e-06
46.34146 1.2288763e-06
46.6899 3.7386318e-07
47.03833 2.7437847e-07
47.38676 9.8649143e-07
47.73519 1.9588276e-06
48.08362 1.8822043e-06
