0.34843 2.0018218e-07
0.69686 6.5351488e-08
1.0453 3.9854599e-08
1.39373 2.1878566e-08
1.74216 2.2291985e-08
2.09059 1.6798577e-08
2.43902 1.0095387e-08
2.78746 2.0926989e-08
3.13589 1.4320261e-08
3.48432 6.9529421e-09
3.83275 7.0074562e-09
4.18118 3.9600229e-09
4.52962 2.1763536e-09
4.87805 1.9856395e-09
5.22648 8.642082e-10
5.57491 5.115093e-10
5.92334 4.778317e-10
6.27178 3.249398e-10
6.62021 3.631179e-10
6.96864 4.269106e-10
7.31707 6.362846e-10
7.66551 1.0176827e-09
8.01394 1.1812449e-09
8.36237 1.042686e-09
8.7108 9.016454e-10
9.05923 7.358865e-10
9.40767 4.29612e-10
9.7561 2.18071e-10
10.10453 8.75931e-11
10.45296 1.15051e-11
10.80139 2.4144e-11
11.14983 3.39321e-11
11.49826 4.87203e-11
11.84669 7.37493e-11
12.19512 5.958e-11
12.54355 6.61711e-11
12.89199 6.90611e-11
13.24042 4.48987e-11
13.58885 4.7813e-11
13.93728 4.64036e-11
14.28571 2.88815e-11
14.63415 2.22167e-11
14.98258 1.2531e-11
15.33101 4.2027e-12
15.67944 3.6053e-12
16.02787 5.1957e-12
16.37631 1.61145e-11
16.72474 2.37734e-11
17.07317 2.50895e-11
17.4216 2.84406e-11
17.77003 2.33989e-11
18.11847 1.40163e-11
18.4669 9.7339e-12
18.81533 6.2264e-12
19.16376 3.1298e-12
19.5122 2.2987e-12
19.86063 2.8892e-12
20.20906 3.6938e-12
20.55749 3.0368e-12
20.90592 2.1379e-12
21.25436 2.06e-12
21.60279 1.8257e-12
21.95122 1.4975e-12
22.29965 1.289e-12
22.64808 1.1122e-12
22.99652 7.833e-13
23.34495 5.253e-13
23.69338 3.856e-13
24.04181 1.349e-13
24.39024 3.05e-13
24.73868 1.0122e-12
25.08711 1.3661e-12
25.43554 1.1485e-12
25.78397 8.738e-13
26.1324 7.181e-13
26.48084 3.976e-13
26.82927 3.742e-13
27.1777 4.437e-13
27.52613 3.683e-13
27.87456 4.454e-13
28.223 6.345e-13
28.57143 6.455e-13
28.91986 4.606e-13
29.26829 4.151e-13
29.61672 4.951e-13
29.96516 3.027e-13
30.31359 1.167e-13
30.66202 7.03e-14
31.01045 1.033e-13
31.35889 1.536e-13
31.70732 2.725e-13
32.05575 4.584e-13
