  9.0001200E+01 -2.9002919E-02 -2.5391066E-02 -2.0788378E-02 -1.7315271E-02 -1.4773013E-02 -1.3835476E-02 -1.4945631E-02 -1.6423227E-02 -1.5463065E-02 -1.1864472E-02 -9.0170543E-03 -8.3151455E-03 -7.3244866E-03 -5.1822426E-03 -2.9504649E-03 -3.8045979E-04  2.8377153E-03  5.5234813E-03  6.5794789E-03  6.1426540E-03  4.9089905E-03  3.2817005E-03  1.5217070E-03  2.0580351E-04 -1.6205098E-04  2.1954235E-04  9.3465920E-04  2.0708903E-03  3.4610884E-03  4.0847841E-03  3.4667039E-03  2.4264383E-03  1.7992048E-03  1.6354816E-03  1.6390077E-03  1.5630180E-03  1.3059262E-03  9.6491444E-04  7.1956796E-04  5.9646771E-04  4.5603259E-04  2.3369681E-04  1.4937739E-04  5.2668527E-04  1.1580877E-03  1.1919209E-03  2.4554331E-04 -8.3643341E-04 -8.5223750E-04  6.5012829E-04  3.0244670E-03  4.8088036E-03  4.8840140E-03  3.4431570E-03  1.5768033E-03  1.7112799E-04 -4.7603555E-04 -2.4399411E-04  8.1663352E-04  2.2560776E-03  3.4784352E-03  3.9964165E-03  3.7703477E-03  3.4121962E-03  3.4254303E-03  3.6818402E-03  3.9161459E-03  4.0377596E-03  4.0277391E-03  3.8927336E-03  3.6514204E-03  3.2915419E-03  2.7520231E-03  1.7538153E-03  1.6019694E-04 -9.8173827E-04 -3.5599225E-04  1.5552435E-03  3.0864658E-03  2.9669996E-03  1.1055256E-03 -8.7926391E-04 -1.0212173E-03  1.6373044E-03  5.5293757E-03  5.9275072E-03  1.8474698E-03 -1.0302706E-03 -3.4050530E-04  1.8228569E-04 -7.2717295E-04 -1.0654380E-03 -1.0206543E-03 -1.5978758E-03 -2.0312155E-03 -2.6161269E-03 -6.0754977E-03 -1.3016496E-02 -2.0413600E-02 -2.6907478E-02 -2.9002919E-02
  9.0201100E+01  2.0831405E-02  2.5697814E-02  2.3136282E-02  1.5054147E-02  5.8501589E-03 -1.5321274E-03 -6.1791751E-03 -8.6997425E-03 -9.6493979E-03 -9.0976292E-03 -7.3557589E-03 -5.1371423E-03 -2.9409952E-03 -9.9289383E-04  1.7050996E-04 -1.6327509E-04 -1.8029507E-03 -3.5532675E-03 -4.3904413E-03 -4.1534577E-03 -3.2044918E-03 -1.9751659E-03 -8.1468995E-04  7.2979819E-05  5.9103836E-04  7.8375692E-04  1.0285038E-03  1.7006827E-03  2.4986335E-03  2.8728551E-03  2.9470733E-03  3.0821949E-03  3.1710710E-03  2.9375405E-03  2.3827643E-03  2.0094957E-03  2.4937402E-03  3.6699259E-03  4.5637573E-03  4.6576147E-03  4.1742711E-03  3.4274499E-03  2.6366062E-03  1.9717170E-03  1.5280180E-03  1.4193748E-03  1.6545211E-03  1.8761668E-03  1.6614751E-03  1.1036319E-03  6.1750790E-04  2.1571944E-04 -4.8747406E-04 -1.6012715E-03 -2.8162897E-03 -3.8248268E-03 -4.4894559E-03 -4.7066330E-03 -4.3815008E-03 -3.5567952E-03 -2.4301463E-03 -1.2291996E-03 -5.8410520E-05  1.0756745E-03  2.1914286E-03  3.2993121E-03  4.3474408E-03  5.3264863E-03  6.2503002E-03  6.9701132E-03  7.4211895E-03  7.4219283E-03  6.8633428E-03  5.5186788E-03  1.6985626E-03 -3.4284616E-03 -2.9484080E-03  4.3847449E-03  9.7018793E-03  8.9233245E-03  7.1415445E-03  6.3050242E-03  3.7679313E-03 -5.7205532E-05 -2.4837860E-03 -2.4523438E-03 -1.5703118E-03 -2.6343646E-03 -4.6263642E-03 -3.8138749E-03 -1.7753016E-03 -5.8261984E-04  3.5694112E-03  1.1459053E-02  1.7481327E-02  1.5963698E-02  1.0278815E-02  7.5962870E-03  8.9309734E-03  1.3447498E-02  2.0831405E-02
  9.0401100E+01 -1.2221749E-02 -3.6427693E-03  2.7665344E-03  6.7736725E-03  9.6227777E-03  1.1134669E-02  1.1182151E-02  1.0180315E-02  8.7151380E-03  6.8662736E-03  4.5312208E-03  1.8131461E-03 -1.0846121E-03 -3.7249611E-03 -5.1613030E-03 -4.5515180E-03 -2.6035433E-03 -1.1632555E-03 -8.8188540E-04 -1.0125046E-03 -1.2739607E-03 -1.9345467E-03 -2.7664139E-03 -3.3306139E-03 -3.4017104E-03 -2.6893208E-03 -1.1862341E-03  3.4317488E-04  1.0870274E-03  1.0645492E-03  8.1656822E-04  6.2175343E-04  4.0620003E-04  1.7724244E-04  1.2135706E-04  2.8600685E-04  3.8164377E-04  8.2580591E-05 -4.0723584E-04 -4.9902351E-04 -1.0487568E-04  2.7844916E-04  3.3089990E-04  7.4795065E-05 -2.7664579E-04 -3.4175215E-04  1.8109454E-05  5.3304486E-04  9.2001580E-04  8.4013060E-04 -2.2443340E-04 -2.2892960E-03 -4.4470897E-03 -5.6062834E-03 -5.4250076E-03 -4.4290700E-03 -3.4276196E-03 -2.8865615E-03 -2.8663857E-03 -3.3395166E-03 -4.1839687E-03 -5.0410953E-03 -5.5497018E-03 -5.6634417E-03 -5.5576778E-03 -5.4336702E-03 -5.5308385E-03 -6.1382551E-03 -7.5161185E-03 -9.7609391E-03 -1.2755440E-02 -1.6171179E-02 -1.9303011E-02 -2.1048014E-02 -2.0787562E-02 -1.8233017E-02 -1.2781796E-02 -5.3982573E-03  6.1748904E-04  2.0459855E-03  1.3219754E-04  2.5151670E-03  1.0799480E-02  1.3841156E-02  7.5689013E-03  7.0055882E-04 -2.9118735E-03 -6.2887433E-03 -9.7872316E-03 -9.4797496E-03 -4.8314877E-03 -3.3028798E-03 -6.9997456E-03 -7.9495899E-03 -2.1903609E-03  7.5651712E-03  1.5166451E-02  1.1835517E-02 -2.4880519E-03 -1.3985906E-02 -1.2221749E-02
  9.0601100E+01 -1.4580023E-02 -3.1237395E-02 -4.0387386E-02 -3.6869299E-02 -2.2877946E-02 -7.8808964E-03  5.7322866E-04  2.4761707E-03  2.2808869E-03  3.1426826E-03  4.5912797E-03  4.9454312E-03  3.6961536E-03  1.8915072E-03  9.2104210E-04  5.1740135E-04 -4.3798481E-04 -1.4006796E-03 -1.2169081E-03 -3.9382737E-04 -5.1574323E-10  5.2737194E-05  3.7808924E-04  1.0680594E-03  1.6801093E-03  1.5997769E-03  4.9871084E-04 -1.1191528E-03 -2.0237956E-03 -1.5940189E-03 -7.6190840E-04 -6.6755657E-04 -9.3390031E-04 -6.8033507E-04 -1.9239281E-04 -3.3319224E-06  7.0893260E-05  2.2990316E-04  3.7270805E-04  5.1984857E-04  8.4071753E-04  1.3031768E-03  1.6521685E-03  1.7276358E-03  1.5668337E-03  1.3276798E-03  1.2679466E-03  1.4673057E-03  1.6098401E-03  1.4517255E-03  1.0396485E-03  1.0163813E-04 -1.6280034E-03 -3.3113976E-03 -3.9190810E-03 -3.7349754E-03 -3.5086233E-03 -3.3678878E-03 -3.2732895E-03 -3.3976244E-03 -3.7794157E-03 -4.2824436E-03 -5.0347429E-03 -6.3381428E-03 -8.0059810E-03 -9.4959622E-03 -1.0396181E-02 -1.0193014E-02 -8.3578335E-03 -4.7409099E-03  2.5245888E-04  5.6300435E-03  1.0490888E-02  1.4468517E-02  1.6741689E-02  1.6120405E-02  1.2837276E-02  9.4014287E-03  8.3751577E-03  9.0354364E-03  8.9340022E-03  7.2730370E-03  4.4291774E-03  2.6465678E-03  4.3269465E-03  6.2716206E-03  4.4495363E-03  1.5008518E-03 -2.7235394E-04 -2.3408567E-03 -4.3138319E-03 -6.9370474E-03 -1.1807980E-02 -1.2255026E-02 -3.5237476E-03  5.0497931E-03  6.2363275E-03  6.0504829E-03  6.8794223E-03  1.0932526E-03 -1.4580023E-02
  9.0801100E+01 -4.9673337E-03 -1.0126452E-02 -1.2952250E-02 -1.4411198E-02 -1.8637544E-02 -2.2568882E-02 -1.9516461E-02 -1.2335700E-02 -7.6333705E-03 -5.6661887E-03 -3.9196871E-03 -2.0874612E-03 -9.5585156E-04 -7.7845197E-04 -9.5997205E-04 -6.4818639E-04  2.5198016E-04  9.4147002E-04  7.8074993E-04  7.0130747E-05 -5.7888116E-04 -1.1262162E-03 -1.8206464E-03 -2.5691187E-03 -3.1823613E-03 -3.8600930E-03 -4.8209853E-03 -5.6957569E-03 -5.9188777E-03 -5.4436017E-03 -4.5956049E-03 -3.5914654E-03 -2.5955854E-03 -1.8131123E-03 -1.3400599E-03 -1.1345691E-03 -1.0830381E-03 -1.0344946E-03 -8.6310234E-04 -5.4040683E-04 -1.3443513E-04  2.7706932E-04  6.8941438E-04  1.1386428E-03  1.5943967E-03  1.9326098E-03  2.0316017E-03  1.9001399E-03  1.6999857E-03  1.5595358E-03  1.4053249E-03  1.1692885E-03  1.2666507E-03  2.3394555E-03  3.5800030E-03  2.7288814E-03 -3.1926227E-04 -2.6585572E-03 -2.7335366E-03 -1.8161109E-03 -1.1324134E-03 -7.4678595E-04 -5.1114670E-04 -3.7851061E-04 -1.7765670E-04  3.6198138E-04  1.6336297E-03  4.2047028E-03  8.0424839E-03  1.2428624E-02  1.6639182E-02  2.0760123E-02  2.5578919E-02  2.9711163E-02  3.0879779E-02  2.8422254E-02  2.0745773E-02  1.1947515E-02  1.1255312E-02  1.3400676E-02  5.3411965E-03 -7.0264577E-03 -1.1609571E-02 -1.0389355E-02 -8.4452586E-03 -5.3004960E-03 -2.6582759E-03 -2.8354058E-03 -3.8044853E-03 -3.0266428E-03 -1.3224926E-03 -1.0293003E-03 -2.3690024E-03 -5.3375145E-03 -9.6011493E-03 -8.3883146E-03  2.3557923E-03  1.1960844E-02  9.9816577E-03  1.8765114E-03 -4.9673337E-03
  9.1001000E+01  1.0716781E-02  1.0842725E-02  9.9063457E-03  8.7074837E-03  9.1209689E-03  1.0845351E-02  1.1475166E-02  9.0885014E-03  4.9653364E-03  2.1863587E-03  1.0685752E-03  2.2430424E-05 -9.2840293E-04 -1.1581129E-03 -1.6829631E-03 -3.7019982E-03 -5.8316916E-03 -5.8864670E-03 -4.8722381E-03 -4.8048345E-03 -4.5865062E-03 -3.0509232E-03 -1.9688601E-03 -2.4986538E-03 -3.3794311E-03 -3.4677509E-03 -2.8470587E-03 -1.9800667E-03 -1.2691225E-03 -9.0039500E-04 -6.2264991E-04 -7.5675974E-05  6.1216348E-04  9.9121575E-04  9.3462762E-04  7.5385291E-04  7.8772070E-04  1.1215337E-03  1.6450593E-03  2.1755738E-03  2.5124108E-03  2.5482126E-03  2.4072056E-03  2.3823889E-03  2.6983177E-03  3.3737999E-03  4.1897692E-03  4.7119130E-03  4.6491436E-03  4.3188962E-03  4.3344078E-03  4.7145598E-03  4.7411804E-03  3.9511561E-03  2.7516543E-03  1.6957121E-03  7.8180314E-04 -9.1152492E-05 -6.7435641E-04 -8.4106416E-04 -8.1836016E-04 -7.1925577E-04 -4.4002369E-04  1.0367292E-04  9.8394712E-04  2.2561032E-03  3.9083362E-03  5.8679144E-03  8.1913883E-03  1.1027217E-02  1.4095199E-02  1.6700942E-02  1.8410679E-02  1.9326267E-02  1.9526179E-02  1.8576921E-02  1.6162065E-02  1.2560022E-02  8.0400369E-03  3.3785319E-03  2.4116796E-04 -9.8013054E-04 -1.1776352E-03 -2.6252053E-03 -8.7464564E-03 -1.6290480E-02 -1.7095709E-02 -1.1189900E-02 -4.0697437E-03  1.8747220E-03  5.3415064E-03  6.2881846E-03  6.6949639E-03  5.7035719E-03  2.8579950E-03  2.7449553E-03  6.1800872E-03  8.7045244E-03  9.4770027E-03  1.0116541E-02  1.0716781E-02
  9.1200900E+01 -6.9531844E-03 -1.5225444E-02 -1.7854159E-02 -1.8288370E-02 -1.8756636E-02 -1.7647607E-02 -1.5462760E-02 -1.5118262E-02 -1.5902905E-02 -1.4997655E-02 -1.1828442E-02 -7.6420119E-03 -4.0250452E-03 -1.9719901E-03 -1.4757736E-03 -2.0099456E-03 -2.6726273E-03 -2.4932694E-03 -1.4573288E-03 -5.4143222E-04 -4.0524374E-04 -5.7036860E-04 -3.3903289E-04  4.2450288E-05 -1.7910772E-05 -2.6306175E-04 -7.5986136E-05  4.0042201E-04  6.3419715E-04  6.2016921E-04  6.6830456E-04  8.1068372E-04  8.9140068E-04  8.9466007E-04  9.4970447E-04  1.1205479E-03  1.3121393E-03  1.4187097E-03  1.4471504E-03  1.4649642E-03  1.5700537E-03  1.8743117E-03  2.3855080E-03  2.9881018E-03  3.5449522E-03  3.8921369E-03  3.8712261E-03  3.4351967E-03  2.5941175E-03  1.5003701E-03  7.0207888E-04  8.0570955E-04  1.7166313E-03  2.4653207E-03  2.0283302E-03  6.8005010E-04 -1.3239392E-04  2.7579215E-04  1.2814460E-03  2.2269091E-03  2.9223005E-03  3.4016968E-03  3.8401460E-03  4.4579311E-03  5.3594360E-03  6.5707937E-03  8.3020879E-03  1.0714364E-02  1.3284304E-02  1.5224397E-02  1.6218510E-02  1.6472850E-02  1.6507294E-02  1.5280245E-02  9.5564231E-03 -1.9635054E-03 -1.4143722E-02 -1.6547291E-02 -8.7887879E-03 -2.8469976E-03  2.2182920E-03  8.3846775E-03  5.4931218E-03 -1.9182036E-03 -3.5473591E-03 -3.1282615E-03 -4.3971622E-03 -5.6918302E-03 -6.3274268E-03 -4.7796770E-03  6.3783822E-04  5.5634001E-03  3.5975745E-03 -8.1795756E-04  1.6061878E-03  7.6721325E-03  1.1171589E-02  1.3671659E-02  1.3090726E-02  4.9836794E-03 -6.9531844E-03
  9.1400900E+01  1.9799821E-03  7.0982239E-03  5.9107030E-03  1.1634356E-03  2.8159807E-05  3.5365137E-03  6.9034900E-03  8.1029970E-03  8.2450256E-03  7.6022118E-03  5.8404543E-03  2.9777637E-03 -2.4508583E-04 -2.3957720E-03 -2.9265413E-03 -2.7859722E-03 -2.8870089E-03 -3.0585839E-03 -2.8395024E-03 -2.3888054E-03 -2.1561626E-03 -2.1761140E-03 -2.1671704E-03 -1.9565727E-03 -1.5305166E-03 -1.0588206E-03 -9.1925447E-04 -1.2874935E-03 -1.5474178E-03 -7.3475590E-04  1.0910727E-03  2.8190055E-03  3.4664945E-03  2.8124681E-03  1.5876041E-03  7.8034362E-04  5.8701709E-04  6.7159161E-04  9.5577132E-04  1.5407738E-03  2.3517018E-03  3.2472678E-03  4.1313527E-03  4.5921842E-03  3.9859388E-03  2.5419678E-03  1.5176892E-03  1.5749915E-03  2.0832043E-03  2.2824081E-03  2.1420039E-03  2.0254307E-03  2.1041883E-03  2.2472935E-03  2.2955856E-03  2.2517324E-03  2.2040084E-03  2.1833352E-03  2.1388859E-03  2.0339169E-03  1.9201885E-03  1.8975795E-03  1.9620402E-03  2.0685540E-03  2.2976713E-03  2.8102528E-03  3.6788523E-03  4.4704553E-03  4.3121656E-03  2.5422225E-03 -9.9715491E-04 -4.8062623E-03 -5.6240903E-03 -1.2022194E-03  6.9445518E-03  1.1269991E-02  3.4863658E-03 -8.7561381E-03 -7.0426644E-03  6.1150470E-03  1.0780089E-02  6.9050763E-03  6.4114283E-03  8.9016631E-03  8.5267968E-03  5.2441279E-03  1.9051085E-03 -2.0493575E-04 -1.2541988E-03 -2.0508812E-03 -2.8779183E-03 -2.4210364E-03 -1.1113979E-03 -1.0357667E-03 -1.1523365E-03  2.7435344E-04  1.1740739E-03 -1.0770081E-03 -4.6131956E-03 -4.0499306E-03  1.9799821E-03
  9.1601000E+01  1.4269202E-03 -6.8660031E-03 -1.4248874E-02 -2.0019901E-02 -2.3440282E-02 -2.5117498E-02 -2.4546032E-02 -2.0701742E-02 -1.5270030E-02 -1.0711905E-02 -7.2721808E-03 -4.3649465E-03 -2.1015556E-03 -9.0384471E-04 -7.4783773E-04 -1.0641910E-03 -1.1537036E-03 -6.5150274E-04  3.0087283E-04  1.1907820E-03  1.3271657E-03  3.4830273E-04 -1.2027029E-03 -2.2577857E-03 -2.2595486E-03 -1.7261145E-03 -1.7355016E-03 -2.8434685E-03 -4.5946599E-03 -5.7482413E-03 -5.1619541E-03 -3.1265375E-03 -1.2771937E-03 -6.2483611E-04 -5.9604513E-04 -3.0843856E-04  2.5596936E-04  5.7984628E-04  3.9437073E-04 -1.0541003E-04 -4.7531486E-04 -2.5586880E-04  6.7329104E-04  1.7840284E-03  2.5217461E-03  3.2729453E-03  4.6362676E-03  5.8808941E-03  5.7396748E-03  4.4833208E-03  3.6012766E-03  3.8397032E-03  4.5572324E-03  4.7298490E-03  4.1619043E-03  3.4979290E-03  3.1696570E-03  3.0381686E-03  2.9537511E-03  2.8329409E-03  2.4439061E-03  1.8062748E-03  1.3574582E-03  1.3895302E-03  1.7693812E-03  2.2043721E-03  2.4595721E-03  2.4861239E-03  2.4695665E-03  2.5829583E-03  2.7447449E-03  2.8356614E-03  3.0033647E-03  3.4115391E-03  3.9745711E-03  3.7749390E-03  6.7019514E-04 -5.3406106E-03 -8.8210963E-03 -5.5270177E-03  5.4111853E-04  4.2515552E-03  4.4185861E-03  3.1528862E-04 -3.0961217E-03  1.3044924E-03  7.3796880E-03  6.8862162E-03  5.0295083E-03  7.5456881E-03  1.1540535E-02  1.2715231E-02  1.0952836E-02  8.9342367E-03  7.8915169E-03  7.0492244E-03  7.2256456E-03  1.0166042E-02  1.2697239E-02  9.4628016E-03  1.4269202E-03
  9.1800900E+01  1.3559512E-02  1.6272671E-02  1.9299057E-02  1.9567046E-02  1.6219465E-02  1.1495334E-02  7.3586900E-03  4.1587605E-03  1.5715468E-03 -6.7308471E-04 -2.5855783E-03 -3.9510145E-03 -4.3950845E-03 -3.6180816E-03 -2.0471372E-03 -9.5176713E-04 -9.2280074E-04 -1.0691249E-03 -7.3188249E-04 -6.4267592E-04 -1.4766982E-03 -2.3712954E-03 -2.0205959E-03 -8.3621012E-04 -5.0099611E-04 -1.3927754E-03 -2.1906273E-03 -2.0177645E-03 -1.3019910E-03 -6.8678388E-04 -4.1168737E-04 -5.0539875E-04 -7.9032568E-04 -8.8565286E-04 -5.9943386E-04 -1.7368977E-04  3.4811846E-05 -5.1763426E-05 -2.5294630E-04 -3.4055693E-04 -1.3140790E-04  4.5409238E-04  1.1829570E-03  1.4091063E-03  7.2670846E-04 -1.9066400E-04 -1.5944725E-04  1.0951605E-03  2.7112858E-03  3.7038015E-03  3.8622006E-03  3.6350810E-03  3.3293400E-03  3.0038702E-03  2.9001023E-03  3.1523543E-03  3.4059732E-03  3.3250228E-03  3.1139044E-03  3.1981429E-03  3.6414247E-03  4.0824887E-03  4.1336236E-03  3.7526069E-03  3.1514537E-03  2.5299648E-03  1.9818670E-03  1.4778187E-03  9.3307288E-04  3.2423599E-04 -2.1869454E-04 -4.1307242E-04 -5.0765884E-05  7.4987917E-04  1.6346636E-03  2.2341516E-03  2.1974051E-03  1.3986004E-03  4.9043613E-04  2.2548488E-05 -1.4895935E-03 -5.3652554E-03 -8.5677313E-03 -7.5482823E-03 -4.7908080E-03 -4.1471635E-03 -3.4573961E-03  1.1348407E-03  7.1584339E-03  9.4448564E-03  8.4582461E-03  7.2219857E-03  5.8850660E-03  4.5683443E-03  4.4729417E-03  5.4192086E-03  7.0461697E-03  9.4290071E-03  1.1488753E-02  1.2435901E-02  1.3559512E-02
  9.2000900E+01  7.2068563E-03  8.8512146E-03  7.1886843E-03  4.9845940E-03  3.6411991E-03  2.9042234E-03  3.0661508E-03  4.0984108E-03  4.9159125E-03  4.5306155E-03  2.7226940E-03  5.5122842E-04 -5.1355531E-04 -5.4803943E-04 -4.9743888E-04 -5.9208162E-04 -7.0211072E-04 -8.9363244E-04 -1.2058438E-03 -1.5338739E-03 -1.7852088E-03 -1.8898986E-03 -1.6590886E-03 -9.3640205E-04  4.1115582E-05  8.0283939E-04  1.1742371E-03  1.3101768E-03  1.3552249E-03  1.3788542E-03  1.5114387E-03  1.8814190E-03  2.4420093E-03  2.9654432E-03  3.2128085E-03  3.0961759E-03  2.7082505E-03  2.2380790E-03  1.8576603E-03  1.6552228E-03  1.6379436E-03  1.7690182E-03  2.0005223E-03  2.3618001E-03  2.9653118E-03  3.5391397E-03  3.2236493E-03  1.6916507E-03  7.2391796E-05 -2.3193019E-05  1.9562914E-03  4.6925776E-03  5.7540447E-03  4.2755732E-03  1.9975459E-03  6.9649092E-04  3.8580507E-04  4.2164556E-04  6.6734872E-04  1.2240538E-03  1.8735012E-03  2.3171985E-03  2.6885272E-03  3.3621299E-03  4.2910906E-03  4.8691173E-03  4.6293957E-03  3.7755857E-03  2.7171610E-03  1.3704648E-03 -6.8012388E-04 -3.5261805E-03 -6.3836910E-03 -7.8181688E-03 -7.2749070E-03 -5.8295615E-03 -4.0827244E-03 -1.0704528E-03  3.1251071E-03  5.9031376E-03  5.8249582E-03  4.7488725E-03  4.2837428E-03  3.8105669E-03  2.6231081E-03  1.3728583E-03  6.1808868E-04 -3.9091582E-04 -1.6058386E-03 -1.3067270E-03  3.1368739E-04  1.4350891E-03  2.7662683E-03  4.7446983E-03  5.5582684E-03  7.3464697E-03  1.1832545E-02  1.2426125E-02  7.0927239E-03  4.4974048E-03  7.2068563E-03
