  5.0000030E-02  5.5238678E-04  5.6827365E-05  1.1055016E-05  9.5999609E-07
  2.4527347E-01  1.3500589E-03  6.3976541E-05  2.4962977E-05  1.4344913E-06
  4.4054690E-01  1.8752922E-03  8.9588554E-05  3.4669437E-05  2.0476557E-06
  6.3582034E-01  1.8902437E-03  1.0172006E-04  3.7645943E-05  2.2021774E-06
  8.3109378E-01  1.6258336E-03  9.1358114E-05  3.6458968E-05  1.9489285E-06
  1.0263672E+00  1.2993991E-03  1.2108607E-04  2.9825048E-05  1.7839936E-06
  1.2216407E+00  9.8042064E-04  1.7137986E-04  2.3106256E-05  1.4786025E-06
  1.4169141E+00  6.8601888E-04  1.5421314E-04  2.7579771E-05  8.6276780E-07
  1.6121875E+00  5.1917655E-04  1.2095633E-04  3.6977512E-05  5.5706288E-07
  1.8074610E+00  6.6004956E-04  1.6042443E-04  4.2973430E-05  1.1705800E-06
  2.0027344E+00  8.2782427E-04  1.9455999E-04  6.1600816E-05  2.1310338E-06
  2.1980078E+00  6.7540353E-04  1.4983311E-04  9.9597357E-05  2.4763876E-06
  2.3932813E+00  5.4766813E-04  1.1235554E-04  1.3478268E-04  2.4358098E-06
  2.5885547E+00  5.2719090E-04  1.3832886E-04  1.5591326E-04  2.4678476E-06
  2.7838282E+00  3.4209445E-04  1.8711306E-04  1.7181690E-04  2.6205155E-06
  2.9791016E+00  2.2258342E-04  2.2223706E-04  1.7105539E-04  2.7943358E-06
  3.1743750E+00  3.1784970E-04  2.1943538E-04  1.5428101E-04  2.5670420E-06
  3.3696485E+00  3.7102888E-04  1.9948213E-04  1.5585930E-04  1.9498291E-06
  3.5649219E+00  2.9707703E-04  2.1266667E-04  1.6801170E-04  1.5287595E-06
  3.7601953E+00  2.0240938E-04  2.0768629E-04  1.6137287E-04  1.3049669E-06
  3.9554688E+00  1.1302776E-04  1.6101296E-04  1.2802676E-04  1.0481740E-06
  4.1507422E+00  5.7352518E-05  1.5616136E-04  9.1253889E-05  1.1118365E-06
  4.3460157E+00  9.7994622E-05  1.9870030E-04  1.5625854E-04  1.6357909E-06
  4.5412891E+00  1.7691328E-04  2.8914024E-04  3.4202403E-04  2.4597733E-06
  4.7365625E+00  1.9308635E-04  3.3515893E-04  4.1153099E-04  2.6666086E-06
  4.9318360E+00  1.6743886E-04  2.3305871E-04  2.4635817E-04  1.7505473E-06
  5.1271094E+00  1.6837502E-04  1.5638899E-04  9.9675297E-05  1.5448502E-06
  5.3223828E+00  1.9518855E-04  1.5474305E-04  1.2042666E-04  2.2397716E-06
  5.5176563E+00  1.7636958E-04  1.1717743E-04  1.5197470E-04  1.9055469E-06
  5.7129297E+00  9.6781675E-05  1.0692768E-04  1.3194101E-04  1.1730239E-06
  5.9082032E+00  5.1881124E-05  1.5116090E-04  1.4639588E-04  1.2705478E-06
  6.1034766E+00  6.0242361E-05  1.8001074E-04  1.5746409E-04  1.3200502E-06
  6.2987500E+00  5.5869319E-05  1.7487750E-04  1.0025962E-04  8.2204898E-07
  6.4940235E+00  5.9156165E-05  1.4816057E-04  4.7558563E-05  5.1030013E-07
  6.6892969E+00  8.4724434E-05  1.4179731E-04  3.9649433E-05  5.9271552E-07
