x cf
  -0.50000   0.10284
  -0.49868   0.12534
  -0.49591   0.16139
  -0.49221   0.14372
  -0.48799   0.10468
  -0.48346   0.08822
  -0.47874   0.07274
  -0.47389   0.05487
  -0.46895   0.04506
  -0.46397   0.03729
  -0.45902   0.02869
  -0.45407   0.02272
  -0.44914   0.01835
  -0.44421   0.01410
  -0.43930   0.01087
  -0.43439   0.00833
  -0.42948   0.00613
  -0.42458   0.00430
  -0.41969   0.00271
  -0.41480   0.00154
  -0.40991   0.00071
  -0.40502  -0.00035
  -0.40014  -0.00181
  -0.39526  -0.00301
  -0.39038  -0.00325
  -0.38551  -0.00275
  -0.38063  -0.00227
  -0.37576  -0.00223
  -0.37089  -0.00243
  -0.36601  -0.00258
  -0.36114  -0.00268
  -0.35627  -0.00280
  -0.35140  -0.00298
  -0.34653  -0.00326
  -0.34166  -0.00368
  -0.33679  -0.00408
  -0.33192  -0.00415
  -0.32705  -0.00380
  -0.32218  -0.00329
  -0.31730  -0.00293
  -0.31243  -0.00282
  -0.30755  -0.00286
  -0.30268  -0.00294
  -0.29780  -0.00304
  -0.29292  -0.00312
  -0.28805  -0.00311
  -0.28317  -0.00297
  -0.27828  -0.00277
  -0.27340  -0.00258
  -0.26851  -0.00245
  -0.26363  -0.00238
  -0.25874  -0.00238
  -0.25385  -0.00246
  -0.24896  -0.00261
  -0.24406  -0.00271
  -0.23916  -0.00267
  -0.23427  -0.00254
  -0.22936  -0.00242
  -0.22446  -0.00237
  -0.21956  -0.00236
  -0.21465  -0.00234
  -0.20974  -0.00228
  -0.20483  -0.00216
  -0.19991  -0.00202
  -0.19499  -0.00184
  -0.19007  -0.00165
  -0.18515  -0.00147
  -0.18023  -0.00132
  -0.17530  -0.00119
  -0.17037  -0.00107
  -0.16544  -0.00101
  -0.16050  -0.00101
  -0.15556  -0.00103
  -0.15062  -0.00101
  -0.14568  -0.00092
  -0.14073  -0.00084
  -0.13578  -0.00088
  -0.13083  -0.00108
  -0.12587  -0.00130
  -0.12092  -0.00136
  -0.11595  -0.00133
  -0.11099  -0.00146
  -0.10602  -0.00182
  -0.10105  -0.00205
  -0.09608  -0.00187
  -0.09111  -0.00157
  -0.08613  -0.00164
  -0.08115  -0.00183
  -0.07616  -0.00140
  -0.07117  -0.00044
  -0.06618   0.00006
  -0.06119  -0.00026
  -0.05619  -0.00063
  -0.05119  -0.00059
  -0.04619  -0.00078
  -0.04119  -0.00189
  -0.03618  -0.00385
  -0.03117  -0.00615
  -0.02615  -0.00852
  -0.02114  -0.01107
  -0.01612  -0.01386
  -0.01109  -0.01619
  -0.00607  -0.01714
  -0.00104  -0.01720
   0.00399  -0.01801
   0.00903  -0.01963
