"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.29983e-01	-4.03129e-05	8.42047e-05	2.97562e-04	6.99142e-01	2.79657e-01	4.70595e-06	2.72526e-06	1.66393e-07	-1.05850e-06	4.17874e-07	-2.32781e-07	1	0.00000e+00	-5.00000e-01	2.50000e-01	-2.20000e-01
-1.30365e-01	-4.98798e-05	9.45895e-05	3.00932e-04	6.99148e-01	2.79659e-01	4.73221e-06	2.73697e-06	1.60742e-07	-1.06887e-06	4.03852e-07	-2.19777e-07	1	2.19999e-03	-5.00000e-01	2.50000e-01	-2.17800e-01
-1.30735e-01	-5.90692e-05	9.98086e-05	3.07057e-04	6.99154e-01	2.79662e-01	4.75700e-06	2.74808e-06	1.55227e-07	-1.07860e-06	3.89170e-07	-2.06362e-07	1	4.40000e-03	-5.00000e-01	2.50000e-01	-2.15600e-01
-1.31084e-01	-6.86393e-05	1.08951e-04	3.21233e-04	6.99159e-01	2.79664e-01	4.78087e-06	2.75929e-06	1.49946e-07	-1.08790e-06	3.74009e-07	-1.92643e-07	1	6.59999e-03	-5.00000e-01	2.50000e-01	-2.13400e-01
-1.31424e-01	-6.92555e-05	9.24849e-05	3.32478e-04	6.99164e-01	2.79666e-01	4.80169e-06	2.76765e-06	1.44627e-07	-1.09558e-06	3.58019e-07	-1.78332e-07	1	8.80000e-03	-5.00000e-01	2.50000e-01	-2.11200e-01
-1.31736e-01	-8.34698e-05	1.15543e-04	3.35376e-04	6.99168e-01	2.79667e-01	4.82331e-06	2.77836e-06	1.39822e-07	-1.10378e-06	3.41930e-07	-1.63990e-07	1	1.10000e-02	-5.00000e-01	2.50000e-01	-2.09000e-01
-1.32093e-01	-7.82331e-05	1.05369e-04	3.40764e-04	6.99171e-01	2.79669e-01	4.84506e-06	2.78745e-06	1.35328e-07	-1.11097e-06	3.25333e-07	-1.49275e-07	1	1.32000e-02	-5.00000e-01	2.50000e-01	-2.06800e-01
-1.32452e-01	-8.26721e-05	9.20887e-05	3.40362e-04	6.99173e-01	2.79669e-01	4.86624e-06	2.79554e-06	1.31143e-07	-1.11737e-06	3.08201e-07	-1.34255e-07	1	1.54000e-02	-5.00000e-01	2.50000e-01	-2.04600e-01
-1.32784e-01	-6.93395e-05	8.99643e-05	3.27997e-04	6.99175e-01	2.79670e-01	4.88737e-06	2.80497e-06	1.27398e-07	-1.12389e-06	2.90793e-07	-1.19134e-07	1	1.76000e-02	-5.00000e-01	2.50000e-01	-2.02400e-01
-1.33091e-01	-6.29096e-05	7.75697e-05	3.24771e-04	6.99176e-01	2.79671e-01	4.90612e-06	2.81272e-06	1.23836e-07	-1.12921e-06	2.72864e-07	-1.03698e-07	1	1.98000e-02	-5.00000e-01	2.50000e-01	-2.00200e-01
