"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
3.15869e-01	-3.88039e-01	-1.11714e+00	2.22511e-01	6.77720e-01	-2.26885e-01	1.29106e-03	1.14058e-03	1.89430e-03	1.23995e-04	2.99509e-04	4.22897e-04	1	0.00000e+00	-2.00000e-01	1.50000e-01	-2.20000e-01
1.26279e-03	-1.86573e-02	-8.22008e-01	-6.57463e-02	6.77853e-01	-7.19817e+00	1.16873e-03	1.15336e-03	1.87821e-03	7.31861e-05	2.64150e-04	4.63805e-04	1	2.19999e-03	-2.00000e-01	1.50000e-01	-2.17800e-01
-1.73058e-01	3.73171e-01	-3.45408e-01	-1.75921e-01	6.77958e-01	1.71353e+00	1.12205e-03	1.12770e-03	1.85648e-03	6.20278e-05	2.51268e-04	4.50125e-04	1	4.40000e-03	-2.00000e-01	1.50000e-01	-2.15600e-01
-2.25351e-01	5.46795e-01	-1.48123e-01	-2.04186e-01	6.78039e-01	-2.19779e+00	1.13388e-03	1.05657e-03	1.82424e-03	6.82693e-05	2.39933e-04	3.99972e-04	1	6.59999e-03	-2.00000e-01	1.50000e-01	-2.13400e-01
-2.13972e-01	4.35196e-01	-2.94586e-01	-2.74394e-01	6.78107e-01	1.06077e+00	1.16653e-03	9.79013e-04	1.78257e-03	5.47070e-05	2.17589e-04	3.39812e-04	1	8.80000e-03	-2.00000e-01	1.50000e-01	-2.11200e-01
-1.43406e-01	3.08330e-01	-4.46973e-01	-3.30686e-01	6.78170e-01	-1.46058e+00	1.19322e-03	9.54016e-04	1.73309e-03	3.42642e-05	1.97993e-04	2.82632e-04	1	1.10000e-02	-2.00000e-01	1.50000e-01	-2.09000e-01
-7.71191e-02	4.53210e-01	-3.11893e-01	-2.53642e-01	6.78226e-01	2.47407e-01	1.20179e-03	9.77518e-04	1.68936e-03	2.56845e-05	1.88257e-04	2.30895e-04	1	1.32000e-02	-2.00000e-01	1.50000e-01	-2.06800e-01
-1.26729e-02	5.46879e-01	-9.44812e-02	-1.02578e-01	6.78268e-01	-7.79598e-01	1.22742e-03	1.01030e-03	1.65789e-03	9.19651e-06	1.80686e-04	1.98130e-04	1	1.54000e-02	-2.00000e-01	1.50000e-01	-2.04600e-01
-5.08857e-03	3.11953e-01	-1.98527e-02	-4.57016e-02	6.78298e-01	1.56708e+00	1.24836e-03	1.03179e-03	1.64472e-03	-4.14313e-05	1.64902e-04	1.90867e-04	1	1.76000e-02	-2.00000e-01	1.50000e-01	-2.02400e-01
-5.04708e-02	-4.51100e-02	-6.28498e-03	-1.46406e-01	6.78313e-01	5.27348e+00	1.21738e-03	1.03422e-03	1.63625e-03	-1.12666e-04	1.29567e-04	1.79488e-04	1	1.98000e-02	-2.00000e-01	1.50000e-01	-2.00200e-01
-5.45007e-02	-2.20478e-01	4.09309e-02	-2.81469e-01	6.78313e-01	1.23542e+00	1.16540e-03	1.03289e-03	1.61181e-03	-1.67458e-04	7.35645e-05	1.38928e-04	1	2.20000e-02	-2.00000e-01	1.50000e-01	-1.98000e-01
-5.86906e-02	-2.21396e-01	7.93474e-02	-3.19756e-01	6.78300e-01	-1.42749e+01	1.14082e-03	1.04748e-03	1.57716e-03	-1.78050e-04	1.01996e-05	8.53304e-05	1	2.42000e-02	-2.00000e-01	1.50000e-01	-1.95800e-01
-1.06804e-01	-2.09977e-01	1.24056e-01	-2.75952e-01	6.78270e-01	4.04498e-01	1.17202e-03	1.07677e-03	1.55515e-03	-1.53720e-04	-4.38680e-05	3.58931e-05	1	2.64000e-02	-2.00000e-01	1.50000e-01	-1.93600e-01
-1.70645e-01	-2.61952e-01	2.43030e-01	-2.43587e-01	6.78216e-01	5.68129e-01	1.26453e-03	1.14291e-03	1.55812e-03	-1.07337e-04	-8.62456e-05	1.44419e-06	1	2.86000e-02	-2.00000e-01	1.50000e-01	-1.91400e-01
