"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
7.89233e-02	8.48411e-01	4.49664e-01	-2.02002e-01	6.86338e-01	-2.88954e+00	1.94483e-03	1.78617e-03	1.63352e-03	-2.12259e-04	-6.17589e-06	-6.40954e-05	1	0.00000e+00	6.00000e-01	1.50000e-01	-2.20000e-01
1.34531e-01	6.36617e-01	5.19092e-01	-2.55250e-01	6.86355e-01	-1.38567e+01	2.04437e-03	1.75812e-03	1.63224e-03	-2.24126e-04	-1.41533e-05	-2.84509e-05	1	2.19999e-03	6.00000e-01	1.50000e-01	-2.17800e-01
1.02978e-01	4.10359e-01	4.02085e-01	-2.93394e-01	6.86380e-01	1.04922e-01	2.13516e-03	1.77116e-03	1.62816e-03	-2.32719e-04	2.06272e-06	4.78158e-07	1	4.40000e-03	6.00000e-01	1.50000e-01	-2.15600e-01
2.76639e-02	2.52080e-01	1.07773e-01	-2.64007e-01	6.86402e-01	-1.98608e-01	2.16280e-03	1.78668e-03	1.62544e-03	-1.79081e-04	2.71537e-05	3.06628e-05	1	6.59999e-03	6.00000e-01	1.50000e-01	-2.13400e-01
-2.23874e-02	1.25157e-01	-2.02749e-01	-1.68274e-01	6.86415e-01	1.20948e+00	2.13714e-03	1.76277e-03	1.62886e-03	-7.76219e-05	5.32423e-05	7.37079e-05	1	8.80000e-03	6.00000e-01	1.50000e-01	-2.11200e-01
-4.00459e-02	9.87321e-02	-3.46271e-01	-4.69533e-02	6.86416e-01	4.37350e-03	2.09201e-03	1.70286e-03	1.64147e-03	8.78317e-07	7.63740e-05	1.20956e-04	1	1.10000e-02	6.00000e-01	1.50000e-01	-2.09000e-01
-9.72975e-02	1.98723e-01	-3.51620e-01	6.24115e-02	6.86409e-01	9.58945e-01	2.05653e-03	1.64800e-03	1.66508e-03	2.92250e-05	9.08145e-05	1.55975e-04	1	1.32000e-02	6.00000e-01	1.50000e-01	-2.06800e-01
-1.29065e-01	2.12331e-01	-4.24740e-01	1.42619e-01	6.86395e-01	8.65370e-01	2.04066e-03	1.62801e-03	1.69833e-03	6.41217e-06	8.95753e-05	1.70154e-04	1	1.54000e-02	6.00000e-01	1.50000e-01	-2.04600e-01
-3.98801e-02	-2.86536e-02	-6.40833e-01	1.65959e-01	6.86375e-01	1.10093e+00	2.02382e-03	1.63323e-03	1.73664e-03	-5.92413e-05	7.01340e-05	1.65760e-04	1	1.76000e-02	6.00000e-01	1.50000e-01	-2.02400e-01
9.14887e-02	-3.66856e-01	-8.30351e-01	9.41502e-02	6.86350e-01	-1.08006e+00	2.00119e-03	1.63560e-03	1.77502e-03	-1.38977e-04	4.06515e-05	1.46322e-04	1	1.98000e-02	6.00000e-01	1.50000e-01	-2.00200e-01
1.46287e-01	-5.70679e-01	-8.00945e-01	-6.84347e-02	6.86325e-01	-2.33109e-01	2.00007e-03	1.65139e-03	1.80840e-03	-2.12697e-04	1.15899e-05	1.22757e-04	1	2.20000e-02	6.00000e-01	1.50000e-01	-1.98000e-01
1.35466e-01	-6.19228e-01	-5.54286e-01	-2.55001e-01	6.86300e-01	-4.58881e-01	2.03321e-03	1.70088e-03	1.83632e-03	-2.85813e-04	-1.80944e-05	1.07908e-04	1	2.42000e-02	6.00000e-01	1.50000e-01	-1.95800e-01
1.10937e-01	-5.77231e-01	-2.48198e-01	-3.96612e-01	6.86271e-01	-8.66534e-01	2.09030e-03	1.76403e-03	1.86150e-03	-3.51384e-04	-5.39198e-05	9.57562e-05	1	2.64000e-02	6.00000e-01	1.50000e-01	-1.93600e-01
4.92522e-02	-4.71695e-01	7.86792e-03	-4.79402e-01	6.86232e-01	1.18920e+00	2.15278e-03	1.80497e-03	1.88304e-03	-3.80747e-04	-9.40351e-05	7.25031e-05	1	2.86000e-02	6.00000e-01	1.50000e-01	-1.91400e-01
-2.94785e-02	-3.71127e-01	2.24111e-01	-5.15833e-01	6.86185e-01	3.76255e+00	2.19029e-03	1.80748e-03	1.89818e-03	-3.61488e-04	-1.35049e-04	3.99202e-05	1	3.08000e-02	6.00000e-01	1.50000e-01	-1.89200e-01
-5.66413e-02	-3.62350e-01	3.56799e-01	-4.99638e-01	6.86136e-01	1.68341e+01	2.19729e-03	1.79586e-03	1.90896e-03	-3.21379e-04	-1.78150e-04	1.14812e-05	1	3.30000e-02	6.00000e-01	1.50000e-01	-1.87000e-01
-4.88006e-02	-4.36897e-01	2.69194e-01	-4.43356e-01	6.86093e-01	7.83567e-01	2.20482e-03	1.81206e-03	1.92109e-03	-3.03552e-04	-2.26136e-04	-1.76920e-06	1	3.52000e-02	6.00000e-01	1.50000e-01	-1.84800e-01
-3.12247e-02	-4.81221e-01	2.16424e-04	-4.17143e-01	6.86061e-01	1.16467e+01	2.23695e-03	1.87127e-03	1.93841e-03	-3.18589e-04	-2.76399e-04	6.85735e-06	1	3.74000e-02	6.00000e-01	1.50000e-01	-1.82600e-01
-5.08932e-02	-3.73543e-01	-2.03808e-01	-4.70382e-01	6.86040e-01	1.73411e+01	2.28332e-03	1.95207e-03	1.95901e-03	-3.40879e-04	-3.16647e-04	3.12971e-05	1	3.96000e-02	6.00000e-01	1.50000e-01	-1.80400e-01
-8.23373e-02	-1.54499e-01	-2.48303e-01	-5.52298e-01	6.86024e-01	-6.90025e-01	2.32128e-03	1.97967e-03	1.97547e-03	-3.29327e-04	-3.38041e-04	4.92169e-05	1	4.18000e-02	6.00000e-01	1.50000e-01	-1.78200e-01
-6.23032e-02	-5.93403e-02	-2.53150e-01	-5.83286e-01	6.86002e-01	-2.41545e-01	2.35298e-03	1.86781e-03	1.98587e-03	-2.80190e-04	-3.55963e-04	4.60793e-05	1	4.40000e-02	6.00000e-01	1.50000e-01	-1.76000e-01
-2.10724e-02	-2.04030e-01	-2.41062e-01	-5.50122e-01	6.85978e-01	-1.50574e-01	2.40197e-03	1.66786e-03	1.99135e-03	-2.30592e-04	-3.91964e-04	3.79573e-05	1	4.62000e-02	6.00000e-01	1.50000e-01	-1.73800e-01
-1.43944e-02	-3.47774e-01	-1.45050e-01	-4.79734e-01	6.85961e-01	-1.33079e-01	2.47382e-03	1.51102e-03	1.99181e-03	-1.90593e-04	-4.39126e-04	4.36235e-05	1	4.84000e-02	6.00000e-01	1.50000e-01	-1.71600e-01
-5.83482e-02	-2.50232e-01	-6.55429e-02	-3.95040e-01	6.85949e-01	-3.21154e-01	2.53498e-03	1.44080e-03	1.99311e-03	-1.51424e-04	-4.78710e-04	6.05613e-05	1	5.06000e-02	6.00000e-01	1.50000e-01	-1.69400e-01
-1.01452e-01	-6.63218e-02	-1.31072e-01	-3.27067e-01	6.85944e-01	2.15447e+00	2.58750e-03	1.43019e-03	2.00056e-03	-1.21798e-04	-5.02213e-04	8.89885e-05	1	5.28000e-02	6.00000e-01	1.50000e-01	-1.67200e-01
-1.27876e-01	-1.75324e-02	-2.22352e-01	-2.98958e-01	6.85951e-01	3.88522e-01	2.65060e-03	1.44146e-03	2.01174e-03	-1.04946e-04	-5.13034e-04	1.29748e-04	1	5.50000e-02	6.00000e-01	1.50000e-01	-1.65000e-01
-1.42653e-01	1.21833e-02	-1.33860e-01	-2.92132e-01	6.85965e-01	2.14030e-01	2.69604e-03	1.45655e-03	2.02452e-03	-9.73624e-05	-5.24347e-04	1.71595e-04	1	5.72000e-02	6.00000e-01	1.50000e-01	-1.62800e-01
-1.20655e-01	1.54506e-01	1.16155e-01	-2.68889e-01	6.85973e-01	9.24655e-02	2.69827e-03	1.48375e-03	2.04639e-03	-1.27028e-04	-5.45636e-04	2.06156e-04	1	5.94000e-02	6.00000e-01	1.50000e-01	-1.60600e-01
