"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-4.30487e-01	1.87944e-01	-3.44015e-01	1.59901e-01	6.85165e-01	3.73603e-01	1.00396e-03	6.10584e-04	1.07087e-03	7.06313e-05	3.74963e-04	2.35413e-05	1	0.00000e+00	1.11022e-16	1.50000e-01	-2.20000e-01
-4.57205e-01	5.12866e-02	-2.86760e-01	9.79588e-02	6.85221e-01	3.30718e-01	9.35421e-04	5.87013e-04	1.02649e-03	6.15432e-05	3.29449e-04	3.91644e-05	1	2.19999e-03	1.11022e-16	1.50000e-01	-2.17800e-01
-4.89305e-01	-1.45132e-01	-2.73557e-01	-1.68890e-02	6.85287e-01	3.25803e-01	8.89487e-04	5.63147e-04	9.68531e-04	4.96589e-05	2.86486e-04	3.65846e-05	1	4.40000e-03	1.11022e-16	1.50000e-01	-2.15600e-01
-5.98475e-01	-2.51377e-01	-3.98354e-01	-1.44365e-01	6.85363e-01	3.63439e-01	8.58086e-04	5.38944e-04	9.08352e-04	2.90013e-05	2.46522e-04	1.66669e-05	1	6.59999e-03	1.11022e-16	1.50000e-01	-2.13400e-01
-7.36824e-01	-1.95633e-01	-5.48191e-01	-1.98606e-01	6.85442e-01	3.81644e-01	8.37230e-04	5.10497e-04	8.63632e-04	1.74490e-06	2.13357e-04	-8.86693e-06	1	8.80000e-03	1.11022e-16	1.50000e-01	-2.11200e-01
-8.01210e-01	-6.92666e-02	-6.23994e-01	-1.63812e-01	6.85520e-01	3.83680e-01	8.20264e-04	4.83010e-04	8.31689e-04	-2.69465e-05	1.81162e-04	-3.38263e-05	1	1.10000e-02	1.11022e-16	1.50000e-01	-2.09000e-01
-7.41923e-01	-3.00740e-02	-6.19825e-01	-1.19286e-01	6.85593e-01	3.86872e-01	8.04153e-04	4.59870e-04	8.07747e-04	-5.57309e-05	1.52256e-04	-5.07891e-05	1	1.32000e-02	1.11022e-16	1.50000e-01	-2.06800e-01
-6.33362e-01	-1.37747e-01	-5.49811e-01	-1.32906e-01	6.85657e-01	3.85878e-01	7.82089e-04	4.33629e-04	7.92622e-04	-7.36190e-05	1.38618e-04	-5.36453e-05	1	1.54000e-02	1.11022e-16	1.50000e-01	-2.04600e-01
-5.60592e-01	-3.11082e-01	-4.51760e-01	-1.53422e-01	6.85707e-01	3.91957e-01	7.48112e-04	4.10023e-04	7.87184e-04	-7.57799e-05	1.42715e-04	-4.42505e-05	1	1.76000e-02	1.11022e-16	1.50000e-01	-2.02400e-01
-5.38686e-01	-4.25730e-01	-3.62781e-01	-1.05853e-01	6.85742e-01	3.97320e-01	7.10450e-04	4.03805e-04	7.91677e-04	-7.56168e-05	1.55674e-04	-2.97523e-05	1	1.98000e-02	1.11022e-16	1.50000e-01	-2.00200e-01
-5.34446e-01	-4.32106e-01	-2.67111e-01	-3.16935e-02	6.85765e-01	3.72900e-01	6.80094e-04	4.07970e-04	8.03288e-04	-8.33366e-05	1.68485e-04	-1.43982e-05	1	2.20000e-02	1.11022e-16	1.50000e-01	-1.98000e-01
-4.95709e-01	-3.97672e-01	-1.83861e-01	-2.10416e-02	6.85781e-01	3.52978e-01	6.57188e-04	4.05864e-04	8.14687e-04	-1.01390e-04	1.73010e-04	-3.37132e-06	1	2.42000e-02	1.11022e-16	1.50000e-01	-1.95800e-01
-4.21711e-01	-3.96982e-01	-1.94120e-01	-7.77294e-02	6.85795e-01	3.70372e-01	6.33012e-04	4.05250e-04	8.19530e-04	-1.31510e-04	1.59921e-04	-5.49843e-06	1	2.64000e-02	1.11022e-16	1.50000e-01	-1.93600e-01
-3.46784e-01	-3.58604e-01	-2.85513e-01	-1.49051e-01	6.85811e-01	4.08624e-01	6.14428e-04	4.12457e-04	8.15639e-04	-1.79275e-04	1.28586e-04	-2.24639e-05	1	2.86000e-02	1.11022e-16	1.50000e-01	-1.91400e-01
-3.07009e-01	-1.79670e-01	-3.36244e-01	-2.18211e-01	6.85830e-01	4.01980e-01	6.19881e-04	4.10198e-04	8.02235e-04	-2.33364e-04	8.93339e-05	-4.18027e-05	1	3.08000e-02	1.11022e-16	1.50000e-01	-1.89200e-01
-3.03596e-01	4.23081e-02	-2.91636e-01	-2.84586e-01	6.85852e-01	3.87332e-01	6.22545e-04	4.01836e-04	7.82344e-04	-2.62071e-04	5.39680e-05	-5.28207e-05	1	3.30000e-02	1.11022e-16	1.50000e-01	-1.87000e-01
-2.87618e-01	1.02207e-01	-1.83460e-01	-3.02325e-01	6.85880e-01	3.69557e-01	5.94415e-04	3.88685e-04	7.63360e-04	-2.52895e-04	2.63013e-05	-5.70907e-05	1	3.52000e-02	1.11022e-16	1.50000e-01	-1.84800e-01
-2.05711e-01	-1.94812e-02	-2.57021e-03	-2.19165e-01	6.85914e-01	3.25665e-01	5.58754e-04	3.60591e-04	7.48395e-04	-2.15958e-04	4.16170e-06	-6.00406e-05	1	3.74000e-02	1.11022e-16	1.50000e-01	-1.82600e-01
-9.11841e-02	-1.39447e-01	2.52952e-01	-6.23707e-02	6.85947e-01	5.10600e-01	5.47529e-04	3.24946e-04	7.33838e-04	-1.68874e-04	-1.38235e-05	-6.36280e-05	1	3.96000e-02	1.11022e-16	1.50000e-01	-1.80400e-01
-2.00645e-03	-1.70843e-01	4.70037e-01	7.61144e-02	6.85974e-01	7.86879e-01	5.62922e-04	2.92954e-04	7.18630e-04	-1.18198e-04	-3.20800e-05	-6.74495e-05	1	4.18000e-02	1.11022e-16	1.50000e-01	-1.78200e-01
6.46449e-02	-2.63711e-01	5.56954e-01	1.36845e-01	6.85988e-01	-1.38747e+00	5.77436e-04	2.87136e-04	7.08523e-04	-7.04133e-05	-5.41654e-05	-6.58903e-05	1	4.40000e-02	1.11022e-16	1.50000e-01	-1.76000e-01
1.72519e-01	-4.98431e-01	5.54984e-01	1.41847e-01	6.85985e-01	-4.40537e-01	5.71963e-04	3.13492e-04	7.11317e-04	-3.85264e-05	-7.95689e-05	-4.97177e-05	1	4.62000e-02	1.11022e-16	1.50000e-01	-1.73800e-01
2.24688e-01	-6.36099e-01	4.73508e-01	1.55538e-01	6.85967e-01	-3.37696e-01	5.54057e-04	3.51951e-04	7.28860e-04	-2.42506e-05	-1.10891e-04	-2.18339e-05	1	4.84000e-02	1.11022e-16	1.50000e-01	-1.71600e-01
2.71263e-02	-4.44015e-01	2.56879e-01	2.19936e-01	6.85942e-01	-2.30642e+00	5.42273e-04	3.82635e-04	7.50692e-04	-4.94001e-06	-1.48858e-04	-2.88905e-06	1	5.06000e-02	1.11022e-16	1.50000e-01	-1.69400e-01
-1.87783e-01	-7.10007e-02	3.31214e-02	3.29133e-01	6.85932e-01	4.36282e-01	5.49927e-04	3.99885e-04	7.67324e-04	3.09555e-05	-1.71766e-04	-7.94162e-07	1	5.28000e-02	1.11022e-16	1.50000e-01	-1.67200e-01
-1.46254e-01	1.91500e-01	2.47917e-02	4.42541e-01	6.85938e-01	6.84979e-01	5.93126e-04	4.25389e-04	7.74326e-04	6.55825e-05	-1.69452e-04	7.97025e-06	1	5.50000e-02	1.11022e-16	1.50000e-01	-1.65000e-01
2.55926e-02	2.79640e-01	1.64254e-01	5.21191e-01	6.85959e-01	-3.89747e+00	6.48648e-04	4.68238e-04	7.77496e-04	9.33914e-05	-1.55238e-04	2.84811e-05	1	5.72000e-02	1.11022e-16	1.50000e-01	-1.62800e-01
1.23092e-01	2.89457e-01	2.66037e-01	5.58309e-01	6.85986e-01	-5.84601e-01	6.75841e-04	5.09940e-04	7.86422e-04	1.09410e-04	-1.43360e-04	5.25681e-05	1	5.94000e-02	1.11022e-16	1.50000e-01	-1.60600e-01
8.58547e-02	3.25636e-01	2.37986e-01	5.80006e-01	6.86008e-01	-1.52462e+00	6.80167e-04	5.20808e-04	8.10260e-04	1.13811e-04	-1.38734e-04	6.61581e-05	1	6.16000e-02	1.11022e-16	1.50000e-01	-1.58400e-01
-1.37199e-02	4.02433e-01	1.05315e-01	6.22428e-01	6.86016e-01	-6.41559e+00	6.71035e-04	4.96691e-04	8.57214e-04	1.02368e-04	-1.42110e-04	5.57008e-05	1	6.38000e-02	1.11022e-16	1.50000e-01	-1.56200e-01
