"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-5.02225e-03	2.14673e-01	-6.78808e-01	-1.27204e-01	6.78890e-01	2.66420e-02	1.30954e-03	1.21025e-03	2.98151e-03	2.33146e-05	3.62595e-04	7.51287e-04	1	0.00000e+00	-1.50000e-01	1.50000e-01	-2.20000e-01
-5.10203e-02	5.06245e-01	-3.72372e-01	-2.14109e-01	6.78974e-01	7.42358e-01	1.27077e-03	1.15338e-03	2.90606e-03	5.42974e-05	3.11680e-04	7.02530e-04	1	2.19999e-03	-1.50000e-01	1.50000e-01	-2.17800e-01
-7.14874e-02	5.91000e-01	-3.04506e-01	-2.69909e-01	6.79057e-01	-5.53990e-01	1.26114e-03	1.09917e-03	2.80106e-03	5.84558e-05	2.81536e-04	6.22703e-04	1	4.40000e-03	-1.50000e-01	1.50000e-01	-2.15600e-01
-3.25542e-02	5.58570e-01	-4.56813e-01	-3.01005e-01	6.79141e-01	5.52215e-01	1.25759e-03	1.07504e-03	2.69245e-03	4.52873e-05	2.67172e-04	5.32096e-04	1	6.59999e-03	-1.50000e-01	1.50000e-01	-2.13400e-01
1.23003e-01	5.12550e-01	-7.17427e-01	-3.12016e-01	6.79221e-01	2.25418e+01	1.21914e-03	1.06290e-03	2.60987e-03	2.69610e-05	2.36994e-04	4.49835e-04	1	8.80000e-03	-1.50000e-01	1.50000e-01	-2.11200e-01
2.52735e-01	4.14322e-01	-8.81948e-01	-3.41637e-01	6.79292e-01	-6.42130e-01	1.12862e-03	1.02480e-03	2.54692e-03	6.30090e-06	1.73579e-04	3.70690e-04	1	1.10000e-02	-1.50000e-01	1.50000e-01	-2.09000e-01
2.82969e-01	2.56518e-01	-9.92687e-01	-4.09581e-01	6.79364e-01	-5.99856e-01	1.01928e-03	9.68663e-04	2.48514e-03	-2.18607e-05	9.70973e-05	2.92400e-04	1	1.32000e-02	-1.50000e-01	1.50000e-01	-2.06800e-01
2.04261e-01	1.40061e-01	-1.07563e+00	-4.52307e-01	6.79442e-01	-1.09243e+00	9.16552e-04	9.26345e-04	2.41683e-03	-5.42387e-05	2.71838e-05	2.22545e-04	1	1.54000e-02	-1.50000e-01	1.50000e-01	-2.04600e-01
5.42575e-02	9.58707e-02	-1.02852e+00	-3.42526e-01	6.79526e-01	-1.73241e+00	8.23339e-04	8.90336e-04	2.34972e-03	-7.77473e-05	-2.59915e-05	1.67155e-04	1	1.76000e-02	-1.50000e-01	1.50000e-01	-2.02400e-01
-3.60019e-02	1.02857e-01	-8.45495e-01	-1.04704e-01	6.79614e-01	3.23921e+00	7.48144e-04	8.35394e-04	2.28834e-03	-7.26422e-05	-6.58111e-05	1.34656e-04	1	1.98000e-02	-1.50000e-01	1.50000e-01	-2.00200e-01
-7.66926e-02	1.71712e-01	-6.57206e-01	5.98917e-02	6.79702e-01	1.53621e+00	7.13075e-04	7.62209e-04	2.21761e-03	-4.06181e-05	-1.01696e-04	1.18306e-04	1	2.20000e-02	-1.50000e-01	1.50000e-01	-1.98000e-01
-1.30050e-01	2.44559e-01	-5.17449e-01	6.41763e-02	6.79784e-01	8.65676e-01	7.04271e-04	6.98495e-04	2.14149e-03	-1.85203e-06	-1.14230e-04	1.04104e-04	1	2.42000e-02	-1.50000e-01	1.50000e-01	-1.95800e-01
-1.65575e-01	2.49587e-01	-3.91290e-01	3.73073e-02	6.79858e-01	6.84643e-01	7.06763e-04	6.65444e-04	2.08673e-03	2.84490e-05	-9.78494e-05	9.49192e-05	1	2.64000e-02	-1.50000e-01	1.50000e-01	-1.93600e-01
-1.32627e-01	2.19627e-01	-2.33052e-01	5.55033e-02	6.79921e-01	6.12455e-01	7.17256e-04	6.53906e-04	2.06038e-03	4.01394e-05	-7.30860e-05	9.63422e-05	1	2.86000e-02	-1.50000e-01	1.50000e-01	-1.91400e-01
-1.73503e-01	1.76181e-01	-5.24845e-02	8.39785e-02	6.79976e-01	4.07240e-01	7.27913e-04	6.39124e-04	2.05290e-03	2.48296e-05	-5.70859e-05	1.09049e-04	1	3.08000e-02	-1.50000e-01	1.50000e-01	-1.89200e-01
-2.95690e-01	7.76826e-02	7.81934e-02	1.00970e-01	6.80023e-01	2.95206e-01	7.28433e-04	6.15390e-04	2.05689e-03	-1.16507e-05	-4.51488e-05	1.33488e-04	1	3.30000e-02	-1.50000e-01	1.50000e-01	-1.87000e-01
-3.07987e-01	-3.31525e-02	1.29260e-01	1.20664e-01	6.80064e-01	2.96781e-01	7.08895e-04	5.96281e-04	2.06291e-03	-5.13784e-05	-2.34329e-05	1.57275e-04	1	3.52000e-02	-1.50000e-01	1.50000e-01	-1.84800e-01
-2.26207e-01	-8.81544e-02	1.77312e-01	1.44614e-01	6.80100e-01	3.31636e-01	6.79475e-04	5.86468e-04	2.05963e-03	-7.98710e-05	4.70976e-06	1.65411e-04	1	3.74000e-02	-1.50000e-01	1.50000e-01	-1.82600e-01
-1.36746e-01	-1.21960e-01	2.82050e-01	1.62722e-01	6.80133e-01	4.53610e-01	6.71023e-04	5.89943e-04	2.04246e-03	-9.54730e-05	2.65483e-05	1.62076e-04	1	3.96000e-02	-1.50000e-01	1.50000e-01	-1.80400e-01
-6.05103e-02	-9.41904e-02	3.93883e-01	1.68055e-01	6.80166e-01	9.18485e-01	7.04209e-04	6.24638e-04	2.01023e-03	-1.12940e-04	3.30374e-05	1.59273e-04	1	4.18000e-02	-1.50000e-01	1.50000e-01	-1.78200e-01
-8.38363e-03	8.42229e-02	4.39919e-01	1.35734e-01	6.80195e-01	5.10619e+00	7.69188e-04	6.71938e-04	1.95473e-03	-1.52017e-04	2.54694e-05	1.48708e-04	1	4.40000e-02	-1.50000e-01	1.50000e-01	-1.76000e-01
2.97848e-03	2.68610e-01	3.96155e-01	1.55459e-02	6.80216e-01	-9.91370e+00	8.37670e-04	6.97939e-04	1.90252e-03	-2.01454e-04	6.40361e-06	1.30461e-04	1	4.62000e-02	-1.50000e-01	1.50000e-01	-1.73800e-01
-3.28130e-02	2.50482e-01	3.46066e-01	-1.53830e-01	6.80227e-01	1.90701e+00	9.23918e-04	7.12876e-04	1.89234e-03	-2.33712e-04	-3.97844e-05	1.27779e-04	1	4.84000e-02	-1.50000e-01	1.50000e-01	-1.71600e-01
-2.37817e-02	1.48972e-01	4.60756e-01	-2.41219e-01	6.80230e-01	2.99820e+00	1.03053e-03	7.33769e-04	1.91081e-03	-2.37098e-04	-1.03067e-04	1.33718e-04	1	5.06000e-02	-1.50000e-01	1.50000e-01	-1.69400e-01
1.83513e-02	1.78402e-01	6.21772e-01	-2.45330e-01	6.80225e-01	7.54659e+00	1.13464e-03	7.55389e-04	1.92910e-03	-2.33604e-04	-1.63187e-04	1.11354e-04	1	5.28000e-02	-1.50000e-01	1.50000e-01	-1.67200e-01
1.32991e-02	2.38194e-01	6.06791e-01	-2.47208e-01	6.80206e-01	-5.49676e+00	1.23018e-03	7.84145e-04	1.95654e-03	-2.29075e-04	-2.22585e-04	7.32909e-05	1	5.50000e-02	-1.50000e-01	1.50000e-01	-1.65000e-01
-4.54252e-02	1.63224e-01	4.87676e-01	-2.94928e-01	6.80170e-01	2.51533e+00	1.33933e-03	8.32722e-04	2.02597e-03	-2.40209e-04	-2.85588e-04	5.26444e-05	1	5.72000e-02	-1.50000e-01	1.50000e-01	-1.62800e-01
-6.92637e-02	-2.01495e-02	4.87873e-01	-2.85285e-01	6.80107e-01	2.14498e+00	1.46135e-03	9.11879e-04	2.11232e-03	-2.62765e-04	-3.43637e-04	3.15861e-05	1	5.94000e-02	-1.50000e-01	1.50000e-01	-1.60600e-01
-6.91152e-02	-1.14271e-01	5.62555e-01	-1.75100e-01	6.80027e-01	3.20802e+00	1.57111e-03	9.96659e-04	2.20258e-03	-2.96596e-04	-4.04392e-04	4.58837e-06	1	6.16000e-02	-1.50000e-01	1.50000e-01	-1.58400e-01
-8.97809e-02	-9.16820e-02	6.05497e-01	-4.86919e-02	6.79934e-01	5.80244e-01	1.67458e-03	1.08363e-03	2.30929e-03	-3.23116e-04	-4.71613e-04	-1.32503e-05	1	6.38000e-02	-1.50000e-01	1.50000e-01	-1.56200e-01
-1.33006e-01	7.29036e-03	5.83685e-01	1.26726e-02	6.79828e-01	3.06836e+00	1.79739e-03	1.17345e-03	2.44810e-03	-3.40856e-04	-5.48575e-04	-1.30137e-05	1	6.60000e-02	-1.50000e-01	1.50000e-01	-1.54000e-01
-9.79397e-02	6.66469e-02	6.05972e-01	-3.76107e-02	6.79711e-01	-1.06242e+00	1.95453e-03	1.25615e-03	2.61468e-03	-3.45753e-04	-6.35594e-04	1.08970e-05	1	6.82000e-02	-1.50000e-01	1.50000e-01	-1.51800e-01
3.62384e-02	2.79068e-05	7.93772e-01	-1.73566e-01	6.79593e-01	-9.99773e-01	2.12039e-03	1.37130e-03	2.73451e-03	-3.09498e-04	-7.27182e-04	9.87761e-06	1	7.04000e-02	-1.50000e-01	1.50000e-01	-1.49600e-01
1.73681e-02	-3.16049e-02	9.94917e-01	-2.87848e-01	6.79468e-01	8.21381e+00	2.27569e-03	1.56137e-03	2.85605e-03	-2.74416e-04	-8.41025e-04	1.37739e-06	1	7.26000e-02	-1.50000e-01	1.50000e-01	-1.47400e-01
-1.61250e-01	9.99215e-02	1.08379e+00	-3.13190e-01	6.79324e-01	2.12726e+00	2.40479e-03	1.78765e-03	2.99776e-03	-2.39624e-04	-9.86668e-04	-1.48955e-05	1	7.48000e-02	-1.50000e-01	1.50000e-01	-1.45200e-01
-3.55797e-01	3.20018e-01	1.12103e+00	-2.77691e-01	6.79163e-01	1.17908e+00	2.46742e-03	1.97820e-03	3.16343e-03	-2.12444e-04	-1.14033e-03	-3.91420e-05	1	7.70000e-02	-1.50000e-01	1.50000e-01	-1.43000e-01
-5.11507e-01	4.64814e-01	1.19681e+00	-2.71116e-01	6.78991e-01	1.06355e+00	2.49188e-03	2.08002e-03	3.33948e-03	-1.71429e-04	-1.26983e-03	-6.83597e-05	1	7.92000e-02	-1.50000e-01	1.50000e-01	-1.40800e-01
-5.13414e-01	5.08673e-01	1.25391e+00	-3.16591e-01	6.78814e-01	1.14836e+00	2.54255e-03	2.09751e-03	3.51605e-03	-8.20096e-05	-1.36791e-03	-1.04965e-04	1	8.14000e-02	-1.50000e-01	1.50000e-01	-1.38600e-01
-5.07537e-01	4.70660e-01	1.24585e+00	-3.70800e-01	6.78640e-01	1.14121e+00	2.64193e-03	2.07153e-03	3.68506e-03	3.53497e-05	-1.44542e-03	-1.45031e-04	1	8.36000e-02	-1.50000e-01	1.50000e-01	-1.36400e-01
-5.78180e-01	3.04780e-01	1.25965e+00	-4.21962e-01	6.78471e-01	9.69190e-01	2.76599e-03	2.06275e-03	3.84423e-03	1.44864e-04	-1.53104e-03	-1.89120e-04	1	8.58000e-02	-1.50000e-01	1.50000e-01	-1.34200e-01
-6.38662e-01	9.51255e-02	1.36951e+00	-4.53190e-01	6.78304e-01	9.71215e-01	2.87775e-03	2.11867e-03	4.00059e-03	2.47974e-04	-1.64785e-03	-2.36998e-04	1	8.80000e-02	-1.50000e-01	1.50000e-01	-1.32000e-01
-7.96523e-01	8.87697e-02	1.54957e+00	-3.77235e-01	6.78135e-01	9.87263e-01	2.97980e-03	2.23181e-03	4.14893e-03	3.54832e-04	-1.80172e-03	-2.88814e-04	1	9.02000e-02	-1.50000e-01	1.50000e-01	-1.29800e-01
-9.90147e-01	3.76236e-01	1.76498e+00	-1.79829e-01	6.77969e-01	1.04953e+00	3.10112e-03	2.35732e-03	4.27676e-03	4.25164e-04	-1.98532e-03	-3.61580e-04	1	9.24000e-02	-1.50000e-01	1.50000e-01	-1.27600e-01
-1.01557e+00	7.28038e-01	1.92743e+00	-3.88779e-02	6.77823e-01	1.27932e+00	3.25420e-03	2.45914e-03	4.39005e-03	4.33561e-04	-2.17802e-03	-4.36621e-04	1	9.46000e-02	-1.50000e-01	1.50000e-01	-1.25400e-01
-9.68543e-01	8.21249e-01	1.83484e+00	-1.10737e-01	6.77729e-01	1.17467e+00	3.44189e-03	2.52658e-03	4.50495e-03	4.15159e-04	-2.37129e-03	-4.56716e-04	1	9.68000e-02	-1.50000e-01	1.50000e-01	-1.23200e-01
-8.97124e-01	6.44991e-01	1.58489e+00	-2.91432e-01	6.77737e-01	1.37036e+00	3.61733e-03	2.52306e-03	4.57638e-03	3.79481e-04	-2.48528e-03	-4.59044e-04	1	9.90000e-02	-1.50000e-01	1.50000e-01	-1.21000e-01
-8.35006e-01	6.04632e-01	1.55607e+00	-3.74930e-01	6.77758e-01	1.22850e+00	3.81937e-03	2.49755e-03	4.69392e-03	3.33976e-04	-2.55175e-03	-5.19005e-04	1	1.01200e-01	-1.50000e-01	1.50000e-01	-1.18800e-01
-7.56338e-01	7.31108e-01	1.76487e+00	-4.44476e-01	6.77764e-01	1.65343e+00	4.10368e-03	2.53944e-03	4.87475e-03	2.65266e-04	-2.57773e-03	-6.17824e-04	1	1.03400e-01	-1.50000e-01	1.50000e-01	-1.16600e-01
-7.79410e-01	5.19365e-01	1.89505e+00	-5.80860e-01	6.77741e-01	2.20328e+00	4.48460e-03	2.64556e-03	5.12715e-03	1.86373e-04	-2.59741e-03	-6.86817e-04	1	1.05600e-01	-1.50000e-01	1.50000e-01	-1.14400e-01
-9.07028e-01	-7.92635e-02	1.98189e+00	-6.96985e-01	6.77690e-01	1.98801e+00	4.76881e-03	2.71833e-03	5.40772e-03	1.42907e-04	-2.63220e-03	-7.37948e-04	1	1.07800e-01	-1.50000e-01	1.50000e-01	-1.12200e-01
-7.35945e-01	-4.83889e-01	2.51000e+00	-7.59653e-01	6.77649e-01	3.79978e+00	4.75878e-03	2.74621e-03	5.52628e-03	1.90566e-04	-2.63651e-03	-7.99643e-04	1	1.10000e-01	-1.50000e-01	1.50000e-01	-1.10000e-01
-6.90189e-01	-4.13083e-01	2.96140e+00	-6.19644e-01	6.77620e-01	5.09250e+00	4.86227e-03	2.83996e-03	5.67410e-03	2.30996e-04	-2.72027e-03	-8.80499e-04	1	1.12200e-01	-1.50000e-01	1.50000e-01	-1.07800e-01
-9.09162e-01	-1.29371e-01	2.81553e+00	-2.75514e-01	6.77635e-01	2.29123e+00	5.21273e-03	3.05055e-03	5.82882e-03	1.97969e-04	-2.85691e-03	-9.86296e-04	1	1.14400e-01	-1.50000e-01	1.50000e-01	-1.05600e-01
-1.16881e+00	-1.45777e-01	2.21076e+00	2.70833e-01	6.77692e-01	1.17105e+00	5.49690e-03	3.28108e-03	5.87385e-03	1.28376e-04	-2.90779e-03	-1.08722e-03	1	1.16600e-01	-1.50000e-01	1.50000e-01	-1.03400e-01
-8.65602e-01	-2.90568e-01	1.69473e+00	6.85978e-01	6.77719e-01	2.97764e-01	5.51487e-03	3.46452e-03	5.82801e-03	8.84502e-05	-2.79263e-03	-1.17948e-03	1	1.18800e-01	-1.50000e-01	1.50000e-01	-1.01200e-01
-7.80063e-01	3.56632e-02	1.74465e+00	7.95854e-01	6.77710e-01	2.63236e+00	5.45284e-03	3.62727e-03	5.80360e-03	3.28275e-05	-2.66998e-03	-1.23210e-03	1	1.21000e-01	-1.50000e-01	1.50000e-01	-9.90000e-02
-4.78356e-01	5.44796e-01	2.25379e+00	7.74310e-01	6.77701e-01	-9.44772e-01	5.36878e-03	3.82196e-03	5.74792e-03	-5.61481e-05	-2.51300e-03	-1.27302e-03	1	1.23200e-01	-1.50000e-01	1.50000e-01	-9.68000e-02
-2.67048e-01	5.76413e-01	2.78807e+00	5.50961e-01	6.77676e-01	1.15755e+01	5.27240e-03	4.08925e-03	5.70138e-03	-2.03874e-04	-2.33247e-03	-1.36372e-03	1	1.25400e-01	-1.50000e-01	1.50000e-01	-9.46000e-02
-8.15527e-01	1.68269e-01	3.02473e+00	-1.96553e-02	6.77645e-01	2.81035e+00	5.15519e-03	4.46518e-03	5.66523e-03	-3.63739e-04	-2.22313e-03	-1.47447e-03	1	1.27600e-01	-1.50000e-01	1.50000e-01	-9.24000e-02
-1.63330e+00	-2.32614e-02	3.05653e+00	-8.98494e-01	6.77612e-01	1.58695e+00	5.04647e-03	4.76501e-03	5.59138e-03	-3.44021e-04	-2.19308e-03	-1.58370e-03	1	1.29800e-01	-1.50000e-01	1.50000e-01	-9.02000e-02
-1.63935e+00	1.31881e-01	2.93655e+00	-1.67689e+00	6.77577e-01	1.82940e+00	5.19228e-03	4.57982e-03	5.51061e-03	-1.58168e-04	-2.21483e-03	-1.64011e-03	1	1.32000e-01	-1.50000e-01	1.50000e-01	-8.80000e-02
-9.53352e-01	-7.51932e-02	2.71439e+00	-1.91170e+00	6.77514e-01	2.69607e+00	5.67163e-03	4.25900e-03	5.48413e-03	-2.67428e-05	-2.26931e-03	-1.58951e-03	1	1.34200e-01	-1.50000e-01	1.50000e-01	-8.58000e-02
-6.43889e-01	-6.16225e-01	2.61827e+00	-1.75729e+00	6.77450e-01	3.62882e+00	6.10603e-03	4.08219e-03	5.52019e-03	3.72919e-05	-2.31694e-03	-1.47391e-03	1	1.36400e-01	-1.50000e-01	1.50000e-01	-8.36000e-02
-5.50474e-01	-7.07536e-01	2.55679e+00	-1.62407e+00	6.77418e-01	3.06311e+01	6.20996e-03	4.00784e-03	5.57740e-03	1.42175e-04	-2.35502e-03	-1.34148e-03	1	1.38600e-01	-1.50000e-01	1.50000e-01	-8.14000e-02
-4.49072e-01	-2.08454e-01	2.35974e+00	-1.61609e+00	6.77430e-01	6.67442e+00	6.06113e-03	4.03419e-03	5.61568e-03	3.00191e-04	-2.41148e-03	-1.23393e-03	1	1.40800e-01	-1.50000e-01	1.50000e-01	-7.92000e-02
-8.38040e-01	3.43166e-01	2.36924e+00	-1.43699e+00	6.77497e-01	2.28297e+00	5.96987e-03	4.13856e-03	5.63032e-03	4.23823e-04	-2.48213e-03	-1.18856e-03	1	1.43000e-01	-1.50000e-01	1.50000e-01	-7.70000e-02
-1.41392e+00	6.22003e-01	2.73509e+00	-1.05257e+00	6.77603e-01	1.58523e+00	6.07151e-03	4.31466e-03	5.65618e-03	4.91494e-04	-2.53181e-03	-1.25599e-03	1	1.45200e-01	-1.50000e-01	1.50000e-01	-7.48000e-02
-2.37971e+00	5.52222e-01	2.93469e+00	-8.78803e-01	6.77728e-01	1.21471e+00	6.16753e-03	4.45318e-03	5.72917e-03	5.67948e-04	-2.54046e-03	-1.39558e-03	1	1.47400e-01	-1.50000e-01	1.50000e-01	-7.26000e-02
-3.10808e+00	1.49365e-01	2.66638e+00	-1.17355e+00	6.77826e-01	9.91051e-01	6.30156e-03	4.49243e-03	5.84301e-03	6.11852e-04	-2.52128e-03	-1.54529e-03	1	1.49600e-01	-1.50000e-01	1.50000e-01	-7.04000e-02
