"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-2.63905e+00	-6.07269e-02	-3.77009e-01	-1.00793e+00	6.83677e-01	5.04821e-01	4.82951e-03	2.60380e-03	3.47531e-03	-1.35347e-03	6.77890e-04	2.18157e-04	1	0.00000e+00	-5.00000e-02	2.50000e-01	-2.20000e-01
-2.76988e+00	-1.57033e-01	-5.02821e-01	-9.19840e-01	6.83681e-01	3.57540e-01	4.67488e-03	2.59375e-03	3.52082e-03	-1.32469e-03	6.61576e-04	2.79592e-04	1	2.19999e-03	-5.00000e-02	2.50000e-01	-2.17800e-01
-2.49711e+00	-3.04266e-01	-6.19193e-01	-8.86586e-01	6.83689e-01	3.83760e-01	4.53859e-03	2.51252e-03	3.53531e-03	-1.24676e-03	6.34995e-04	3.75831e-04	1	4.40000e-03	-5.00000e-02	2.50000e-01	-2.15600e-01
-2.11318e+00	-4.15148e-01	-7.66224e-01	-8.90706e-01	6.83711e-01	4.39431e-01	4.37367e-03	2.41519e-03	3.52533e-03	-1.14251e-03	5.84195e-04	4.82250e-04	1	6.59999e-03	-5.00000e-02	2.50000e-01	-2.13400e-01
-1.93887e+00	-4.14157e-01	-7.97454e-01	-9.29301e-01	6.83748e-01	4.69245e-01	4.13527e-03	2.35533e-03	3.48820e-03	-1.02766e-03	4.89681e-04	5.87229e-04	1	8.80000e-03	-5.00000e-02	2.50000e-01	-2.11200e-01
-1.96043e+00	-3.75683e-01	-5.65652e-01	-9.96886e-01	6.83796e-01	4.42751e-01	3.84985e-03	2.32111e-03	3.42988e-03	-9.09473e-04	3.61989e-04	6.74607e-04	1	1.10000e-02	-5.00000e-02	2.50000e-01	-2.09000e-01
-1.98154e+00	-3.41076e-01	-2.87725e-01	-1.07105e+00	6.83847e-01	4.28710e-01	3.55797e-03	2.27115e-03	3.35707e-03	-7.86954e-04	2.22239e-04	7.30316e-04	1	1.32000e-02	-5.00000e-02	2.50000e-01	-2.06800e-01
-2.22286e+00	-1.21916e-01	-2.55824e-01	-1.09021e+00	6.83895e-01	4.00700e-01	3.26708e-03	2.21275e-03	3.27078e-03	-6.51520e-04	8.73380e-05	7.44178e-04	1	1.54000e-02	-5.00000e-02	2.50000e-01	-2.04600e-01
-2.90317e+00	3.35431e-01	-3.53585e-01	-1.01979e+00	6.83942e-01	3.63791e-01	2.99801e-03	2.18909e-03	3.17177e-03	-5.38010e-04	-3.31820e-05	7.15849e-04	1	1.76000e-02	-5.00000e-02	2.50000e-01	-2.02400e-01
-3.47577e+00	6.88823e-01	-2.72450e-01	-9.23211e-01	6.83998e-01	3.56087e-01	2.82293e-03	2.22663e-03	3.08116e-03	-5.03778e-04	-1.37560e-04	6.59611e-04	1	1.98000e-02	-5.00000e-02	2.50000e-01	-2.00200e-01
-3.50265e+00	6.97338e-01	-1.47100e-02	-8.68937e-01	6.84063e-01	3.46700e-01	2.76876e-03	2.29099e-03	3.01796e-03	-5.46412e-04	-2.17607e-04	5.90996e-04	1	2.20000e-02	-5.00000e-02	2.50000e-01	-1.98000e-01
-3.11567e+00	4.45771e-01	2.13890e-01	-8.75426e-01	6.84131e-01	3.42148e-01	2.78979e-03	2.37454e-03	2.97963e-03	-6.39635e-04	-2.78120e-04	5.20992e-04	1	2.42000e-02	-5.00000e-02	2.50000e-01	-1.95800e-01
-2.57026e+00	1.17710e-01	3.08977e-01	-9.06280e-01	6.84193e-01	3.50715e-01	2.82145e-03	2.49368e-03	2.95431e-03	-7.43719e-04	-3.39797e-04	4.62243e-04	1	2.64000e-02	-5.00000e-02	2.50000e-01	-1.93600e-01
-2.08734e+00	-1.59556e-01	3.16133e-01	-9.08525e-01	6.84240e-01	3.68300e-01	2.83528e-03	2.64971e-03	2.93358e-03	-8.38806e-04	-4.19311e-04	4.23904e-04	1	2.86000e-02	-5.00000e-02	2.50000e-01	-1.91400e-01
-1.78299e+00	-3.41061e-01	2.29834e-01	-8.58050e-01	6.84274e-01	3.79158e-01	2.85503e-03	2.82747e-03	2.91839e-03	-9.26979e-04	-5.09055e-04	3.91136e-04	1	3.08000e-02	-5.00000e-02	2.50000e-01	-1.89200e-01
-1.60876e+00	-4.52032e-01	3.26842e-02	-7.87574e-01	6.84300e-01	3.85317e-01	2.92014e-03	3.02849e-03	2.91554e-03	-1.02621e-03	-5.92308e-04	3.46307e-04	1	3.30000e-02	-5.00000e-02	2.50000e-01	-1.87000e-01
-1.51129e+00	-5.15150e-01	-7.71262e-02	-7.48149e-01	6.84321e-01	3.94984e-01	3.06631e-03	3.22680e-03	2.93046e-03	-1.14534e-03	-6.69806e-04	2.88186e-04	1	3.52000e-02	-5.00000e-02	2.50000e-01	-1.84800e-01
-1.47082e+00	-5.76492e-01	9.70498e-02	-7.14128e-01	6.84333e-01	3.94983e-01	3.30042e-03	3.37578e-03	2.96568e-03	-1.26706e-03	-7.50519e-04	2.25459e-04	1	3.74000e-02	-5.00000e-02	2.50000e-01	-1.82600e-01
-1.37595e+00	-7.32158e-01	3.43671e-01	-5.78187e-01	6.84339e-01	4.24127e-01	3.51031e-03	3.46273e-03	3.05523e-03	-1.35716e-03	-8.59437e-04	1.61652e-04	1	3.96000e-02	-5.00000e-02	2.50000e-01	-1.80400e-01
-1.19423e+00	-9.32292e-01	4.68862e-01	-3.74890e-01	6.84330e-01	4.92043e-01	3.60676e-03	3.50565e-03	3.19804e-03	-1.38704e-03	-9.93254e-04	8.81839e-05	1	4.18000e-02	-5.00000e-02	2.50000e-01	-1.78200e-01
-1.03983e+00	-1.01976e+00	6.32038e-01	-2.55831e-01	6.84297e-01	5.84605e-01	3.68772e-03	3.53822e-03	3.38407e-03	-1.37212e-03	-1.13499e-03	-6.05040e-07	1	4.40000e-02	-5.00000e-02	2.50000e-01	-1.76000e-01
