"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
1.03953e-01	-6.25552e-01	-8.87408e-01	-2.63960e-01	6.77279e-01	8.18941e+00	1.72224e-03	1.21996e-03	1.25526e-03	2.01272e-04	2.03644e-04	-2.63590e-05	1	0.00000e+00	-2.50000e-01	1.50000e-01	-2.20000e-01
-3.28903e-02	-1.67684e-01	-8.82499e-01	-4.14283e-02	6.77328e-01	2.54144e+00	1.72521e-03	1.13865e-03	1.18785e-03	2.09003e-04	1.54094e-04	5.96439e-06	1	2.19999e-03	-2.50000e-01	1.50000e-01	-2.17800e-01
9.76446e-02	2.46163e-01	-7.65648e-01	2.49532e-01	6.77363e-01	-2.62041e+00	1.69768e-03	1.13130e-03	1.15232e-03	1.20935e-04	1.07935e-04	-5.87581e-06	1	4.40000e-03	-2.50000e-01	1.50000e-01	-2.15600e-01
2.62573e-01	4.93140e-01	-5.65461e-01	4.95017e-01	6.77387e-01	-5.15946e-01	1.66827e-03	1.15558e-03	1.14125e-03	1.17616e-05	6.99384e-05	-3.29686e-05	1	6.59999e-03	-2.50000e-01	1.50000e-01	-2.13400e-01
3.31877e-01	6.16671e-01	-3.86056e-01	6.39237e-01	6.77411e-01	-4.49278e-01	1.63275e-03	1.17972e-03	1.13507e-03	-8.35425e-05	3.70528e-05	-5.03847e-05	1	8.80000e-03	-2.50000e-01	1.50000e-01	-2.11200e-01
2.47807e-01	5.45202e-01	-2.97975e-01	7.08716e-01	6.77443e-01	-5.46931e-01	1.60530e-03	1.19630e-03	1.12956e-03	-1.68061e-04	9.63915e-06	-4.95719e-05	1	1.10000e-02	-2.50000e-01	1.50000e-01	-2.09000e-01
5.31476e-02	2.85721e-01	-1.54802e-01	7.40934e-01	6.77487e-01	-7.93795e-01	1.63012e-03	1.22182e-03	1.13598e-03	-2.49268e-04	-1.82594e-05	-3.40175e-05	1	1.32000e-02	-2.50000e-01	1.50000e-01	-2.06800e-01
-8.26055e-02	6.93575e-02	7.43770e-02	7.44322e-01	6.77526e-01	1.71426e+00	1.69608e-03	1.25667e-03	1.13960e-03	-3.11507e-04	-4.63020e-05	-1.83973e-05	1	1.54000e-02	-2.50000e-01	1.50000e-01	-2.04600e-01
-1.31313e-01	4.48182e-02	2.46421e-01	7.71323e-01	6.77557e-01	2.22510e+00	1.78092e-03	1.26056e-03	1.13620e-03	-3.26390e-04	-6.36321e-05	1.39063e-06	1	1.76000e-02	-2.50000e-01	1.50000e-01	-2.02400e-01
-2.83702e-02	2.01958e-01	1.96435e-01	8.34192e-01	6.77583e-01	2.82521e+00	1.83739e-03	1.22530e-03	1.13830e-03	-3.29534e-04	-5.70959e-05	2.34626e-05	1	1.98000e-02	-2.50000e-01	1.50000e-01	-2.00200e-01
2.54242e-01	4.37352e-01	-6.79477e-02	8.51706e-01	6.77604e-01	-5.48322e-01	1.83717e-03	1.19803e-03	1.15570e-03	-3.48819e-04	-2.73694e-05	3.26225e-05	1	2.20000e-02	-2.50000e-01	1.50000e-01	-1.98000e-01
3.97385e-01	6.05960e-01	-2.59566e-01	7.36274e-01	6.77623e-01	-2.48136e-01	1.80004e-03	1.18848e-03	1.18136e-03	-3.79951e-04	7.68008e-06	2.30145e-05	1	2.42000e-02	-2.50000e-01	1.50000e-01	-1.95800e-01
3.12551e-01	6.43344e-01	-1.62771e-01	5.12655e-01	6.77643e-01	-1.96765e-01	1.75806e-03	1.19560e-03	1.19752e-03	-4.03659e-04	2.24637e-05	1.50835e-05	1	2.64000e-02	-2.50000e-01	1.50000e-01	-1.93600e-01
2.08007e-01	5.98163e-01	7.06549e-02	2.82003e-01	6.77664e-01	-2.03624e-01	1.73106e-03	1.22042e-03	1.18975e-03	-4.04483e-04	-9.09470e-06	3.21879e-05	1	2.86000e-02	-2.50000e-01	1.50000e-01	-1.91400e-01
8.61556e-02	4.55897e-01	2.43014e-01	1.28994e-01	6.77674e-01	-4.41152e-01	1.73991e-03	1.22919e-03	1.15288e-03	-3.79454e-04	-8.37069e-05	7.05623e-05	1	3.08000e-02	-2.50000e-01	1.50000e-01	-1.89200e-01
-3.30692e-02	1.48045e-01	3.84431e-01	9.57109e-02	6.77667e-01	3.08207e+00	1.75355e-03	1.24763e-03	1.10657e-03	-3.86709e-04	-1.63775e-04	1.13767e-04	1	3.30000e-02	-2.50000e-01	1.50000e-01	-1.87000e-01
-4.52120e-02	-2.66798e-01	4.95830e-01	1.28661e-01	6.77646e-01	2.07547e+00	1.74378e-03	1.31071e-03	1.08045e-03	-4.54789e-04	-2.34006e-04	1.49185e-04	1	3.52000e-02	-2.50000e-01	1.50000e-01	-1.84800e-01
-4.77257e-02	-5.74476e-01	4.62319e-01	1.07805e-01	6.77608e-01	6.45977e-01	1.77387e-03	1.38021e-03	1.07736e-03	-5.05895e-04	-2.94806e-04	1.53648e-04	1	3.74000e-02	-2.50000e-01	1.50000e-01	-1.82600e-01
-4.88096e-02	-5.86480e-01	3.23857e-01	4.45571e-02	6.77544e-01	1.42240e+00	1.81465e-03	1.40899e-03	1.09198e-03	-4.86363e-04	-3.26341e-04	1.22169e-04	1	3.96000e-02	-2.50000e-01	1.50000e-01	-1.80400e-01
-7.24539e-02	-3.81652e-01	2.66055e-01	8.39952e-02	6.77450e-01	1.08582e+00	1.77235e-03	1.36971e-03	1.13357e-03	-4.54985e-04	-3.22692e-04	1.00282e-04	1	4.18000e-02	-2.50000e-01	1.50000e-01	-1.78200e-01
-2.12995e-01	-2.19120e-01	3.60500e-01	2.15504e-01	6.77345e-01	5.20068e-01	1.66913e-03	1.28522e-03	1.20021e-03	-4.56987e-04	-2.99587e-04	1.12423e-04	1	4.40000e-02	-2.50000e-01	1.50000e-01	-1.76000e-01
-5.69105e-01	-2.24130e-01	5.41123e-01	1.98396e-01	6.77268e-01	4.37964e-01	1.57889e-03	1.22514e-03	1.27126e-03	-4.49949e-04	-2.62939e-04	1.00269e-04	1	4.62000e-02	-2.50000e-01	1.50000e-01	-1.73800e-01
-9.63125e-01	-2.98281e-01	7.20944e-01	-3.51219e-03	6.77221e-01	4.11065e-01	1.54379e-03	1.21316e-03	1.31030e-03	-4.22362e-04	-2.33864e-04	2.12130e-05	1	4.84000e-02	-2.50000e-01	1.50000e-01	-1.71600e-01
-1.10222e+00	-4.38351e-01	9.14115e-01	-2.68555e-01	6.77185e-01	4.74492e-01	1.60168e-03	1.22044e-03	1.32629e-03	-3.93856e-04	-2.07019e-04	-9.47948e-05	1	5.06000e-02	-2.50000e-01	1.50000e-01	-1.69400e-01
-1.15288e+00	-6.15543e-01	1.11010e+00	-4.16800e-01	6.77141e-01	5.81389e-01	1.72509e-03	1.22986e-03	1.34731e-03	-3.56122e-04	-1.73525e-04	-2.00463e-04	1	5.28000e-02	-2.50000e-01	1.50000e-01	-1.67200e-01
-1.28235e+00	-6.77731e-01	1.12403e+00	-3.73266e-01	6.77078e-01	5.67930e-01	1.90662e-03	1.25317e-03	1.37904e-03	-3.31161e-04	-1.73301e-04	-2.75383e-04	1	5.50000e-02	-2.50000e-01	1.50000e-01	-1.65000e-01
