"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.52930e-01	-2.95476e-04	6.14063e-05	-2.23595e-05	7.13948e-01	2.85579e-01	1.00398e-06	8.03787e-07	1.17575e-08	3.50783e-07	3.25251e-08	2.36576e-09	1	0.00000e+00	-6.50000e-01	1.50000e-01	-2.20000e-01
-1.53125e-01	-3.79882e-04	8.77881e-05	-1.15712e-04	7.13952e-01	2.85581e-01	1.00604e-06	8.03880e-07	1.14540e-08	3.50706e-07	3.16223e-08	2.01218e-09	1	2.19999e-03	-6.50000e-01	1.50000e-01	-2.17800e-01
-1.53212e-01	3.52370e-05	-4.82123e-06	3.04433e-04	7.13955e-01	2.85582e-01	1.00839e-06	8.04030e-07	1.11823e-08	3.50684e-07	3.07001e-08	1.65394e-09	1	4.40000e-03	-6.50000e-01	1.50000e-01	-2.15600e-01
-1.53244e-01	3.24660e-04	-6.98826e-05	6.15621e-04	7.13958e-01	2.85584e-01	1.01029e-06	8.04114e-07	1.09254e-08	3.50584e-07	2.97020e-08	1.29952e-09	1	6.59999e-03	-6.50000e-01	1.50000e-01	-2.13400e-01
-1.53302e-01	1.23631e-04	-1.93635e-05	4.16405e-04	7.13960e-01	2.85585e-01	1.01249e-06	8.04269e-07	1.07022e-08	3.50545e-07	2.86973e-08	9.46203e-10	1	8.80000e-03	-6.50000e-01	1.50000e-01	-2.11200e-01
-1.53320e-01	-3.62958e-05	1.70688e-05	2.32455e-04	7.13964e-01	2.85586e-01	1.01418e-06	8.04346e-07	1.04953e-08	3.50419e-07	2.76213e-08	5.98080e-10	1	1.10000e-02	-6.50000e-01	1.50000e-01	-2.09000e-01
-1.53372e-01	-7.69755e-05	2.35162e-05	1.74554e-04	7.13965e-01	2.85586e-01	1.01627e-06	8.04509e-07	1.03250e-08	3.50360e-07	2.65590e-08	2.56163e-10	1	1.32000e-02	-6.50000e-01	1.50000e-01	-2.06800e-01
-1.53405e-01	-8.75029e-05	2.71837e-05	1.45274e-04	7.13966e-01	2.85587e-01	1.01807e-06	8.04633e-07	1.01769e-08	3.50249e-07	2.54458e-08	-8.15123e-11	1	1.54000e-02	-6.50000e-01	1.50000e-01	-2.04600e-01
-1.53415e-01	-8.59160e-05	2.31225e-05	1.17088e-04	7.13969e-01	2.85587e-01	1.01957e-06	8.04716e-07	1.00517e-08	3.50088e-07	2.42835e-08	-4.15129e-10	1	1.76000e-02	-6.50000e-01	1.50000e-01	-2.02400e-01
-1.53455e-01	-5.59716e-05	1.39284e-05	1.45442e-04	7.13970e-01	2.85588e-01	1.02120e-06	8.04836e-07	9.95793e-09	3.49956e-07	2.31030e-08	-7.46576e-10	1	1.98000e-02	-6.50000e-01	1.50000e-01	-2.00200e-01
-1.53502e-01	-1.92966e-05	1.10823e-05	2.01769e-04	7.13970e-01	2.85588e-01	1.02287e-06	8.04980e-07	9.89449e-09	3.49840e-07	2.19034e-08	-1.07409e-09	1	2.20000e-02	-6.50000e-01	1.50000e-01	-1.98000e-01
-1.53529e-01	-5.78308e-06	-9.74948e-07	2.38977e-04	7.13970e-01	2.85588e-01	1.02437e-06	8.05107e-07	9.85739e-09	3.49699e-07	2.06769e-08	-1.39669e-09	1	2.42000e-02	-6.50000e-01	1.50000e-01	-1.95800e-01
-1.53547e-01	-2.57096e-06	4.53634e-07	2.60983e-04	7.13970e-01	2.85588e-01	1.02573e-06	8.05227e-07	9.84735e-09	3.49545e-07	1.94293e-08	-1.71481e-09	1	2.64000e-02	-6.50000e-01	1.50000e-01	-1.93600e-01
-1.53557e-01	6.35447e-07	2.46940e-06	2.60120e-04	7.13970e-01	2.85588e-01	1.02698e-06	8.05342e-07	9.86440e-09	3.49378e-07	1.81629e-08	-2.02887e-09	1	2.86000e-02	-6.50000e-01	1.50000e-01	-1.91400e-01
-1.53559e-01	6.50821e-06	-2.39908e-06	2.40627e-04	7.13969e-01	2.85588e-01	1.02813e-06	8.05453e-07	9.90804e-09	3.49201e-07	1.68782e-08	-2.33939e-09	1	3.08000e-02	-6.50000e-01	1.50000e-01	-1.89200e-01
-1.53551e-01	2.04596e-05	-8.88992e-06	2.01732e-04	7.13969e-01	2.85588e-01	1.02913e-06	8.05553e-07	9.97741e-09	3.49006e-07	1.55750e-08	-2.64668e-09	1	3.30000e-02	-6.50000e-01	1.50000e-01	-1.87000e-01
-1.53525e-01	5.54192e-05	-1.63518e-05	1.45819e-04	7.13968e-01	2.85587e-01	1.02995e-06	8.05636e-07	1.00712e-08	3.48787e-07	1.42551e-08	-2.95064e-09	1	3.52000e-02	-6.50000e-01	1.50000e-01	-1.84800e-01
-1.53504e-01	8.97979e-05	-2.30641e-05	1.13772e-04	7.13967e-01	2.85587e-01	1.03080e-06	8.05740e-07	1.01925e-08	3.48583e-07	1.29303e-08	-3.25044e-09	1	3.74000e-02	-6.50000e-01	1.50000e-01	-1.82600e-01
-1.53512e-01	8.22081e-05	-2.74486e-05	1.44358e-04	7.13965e-01	2.85586e-01	1.03178e-06	8.05884e-07	1.03411e-08	3.48414e-07	1.16065e-08	-3.54525e-09	1	3.96000e-02	-6.50000e-01	1.50000e-01	-1.80400e-01
-1.53498e-01	7.58919e-05	-2.06814e-05	1.77208e-04	7.13963e-01	2.85585e-01	1.03243e-06	8.05987e-07	1.05078e-08	3.48203e-07	1.02758e-08	-3.83519e-09	1	4.18000e-02	-6.50000e-01	1.50000e-01	-1.78200e-01
-1.53459e-01	3.78277e-05	-1.96385e-05	2.30044e-04	7.13961e-01	2.85585e-01	1.03277e-06	8.06048e-07	1.06905e-08	3.47949e-07	8.94169e-09	-4.12148e-09	1	4.40000e-02	-6.50000e-01	1.50000e-01	-1.76000e-01
-1.53456e-01	-1.22744e-04	2.25269e-05	4.12106e-04	7.13958e-01	2.85583e-01	1.03351e-06	8.06196e-07	1.08969e-08	3.47761e-07	7.60094e-09	-4.40909e-09	1	4.62000e-02	-6.50000e-01	1.50000e-01	-1.73800e-01
-1.53412e-01	-3.36894e-04	6.09252e-05	6.10017e-04	7.13955e-01	2.85583e-01	1.03371e-06	8.06263e-07	1.11093e-08	3.47495e-07	6.25647e-09	-4.69387e-09	1	4.84000e-02	-6.50000e-01	1.50000e-01	-1.71600e-01
-1.53399e-01	-1.45556e-05	3.46742e-07	2.94329e-04	7.13951e-01	2.85581e-01	1.03419e-06	8.06398e-07	1.13385e-08	3.47288e-07	4.91439e-09	-4.97473e-09	1	5.06000e-02	-6.50000e-01	1.50000e-01	-1.69400e-01
-1.53353e-01	2.93723e-04	-1.00964e-04	-4.83465e-05	7.13949e-01	2.85580e-01	1.03419e-06	8.06463e-07	1.15683e-08	3.47013e-07	3.57840e-09	-5.25236e-09	1	5.28000e-02	-6.50000e-01	1.50000e-01	-1.67200e-01
-1.53139e-01	3.45383e-04	-6.87522e-05	-4.62693e-05	7.13944e-01	2.85578e-01	1.03446e-06	8.06587e-07	1.18104e-08	3.46802e-07	2.25773e-09	-5.51921e-09	1	5.50000e-02	-6.50000e-01	1.50000e-01	-1.65000e-01
-1.53152e-01	-1.43533e-04	1.81567e-05	4.23309e-04	7.13940e-01	2.85577e-01	1.03440e-06	8.06667e-07	1.20494e-08	3.46538e-07	9.38482e-10	-5.78713e-09	1	5.72000e-02	-6.50000e-01	1.50000e-01	-1.62800e-01
-1.53599e-01	-1.08769e-03	1.80861e-04	1.45050e-03	7.13936e-01	2.85579e-01	1.03434e-06	8.06771e-07	1.22885e-08	3.46275e-07	-3.94315e-10	-6.06176e-09	1	5.94000e-02	-6.50000e-01	1.50000e-01	-1.60600e-01
-1.52975e-01	5.26130e-04	-7.78507e-05	-3.06359e-04	7.13931e-01	2.85582e-01	1.03425e-06	8.06883e-07	1.25244e-08	3.46035e-07	-1.69679e-09	-6.32225e-09	1	6.16000e-02	-6.50000e-01	1.50000e-01	-1.58400e-01
-1.52524e-01	1.42099e-03	-2.18946e-04	-1.40355e-03	7.13926e-01	2.85583e-01	1.03392e-06	8.06961e-07	1.27497e-08	3.45770e-07	-2.98050e-09	-6.57677e-09	1	6.38000e-02	-6.50000e-01	1.50000e-01	-1.56200e-01
-1.53342e-01	-1.02427e-03	1.27247e-04	1.60274e-03	7.13921e-01	2.85580e-01	1.03357e-06	8.07039e-07	1.29668e-08	3.45503e-07	-4.25720e-09	-6.82769e-09	1	6.60000e-02	-6.50000e-01	1.50000e-01	-1.54000e-01
-1.53200e-01	-8.99128e-04	1.13603e-04	1.56399e-03	7.13915e-01	2.85573e-01	1.03324e-06	8.07155e-07	1.31763e-08	3.45236e-07	-5.55401e-09	-7.09004e-09	1	6.82000e-02	-6.50000e-01	1.50000e-01	-1.51800e-01
-1.52699e-01	-1.70659e-05	2.54807e-05	2.63592e-04	7.13910e-01	2.85565e-01	1.03274e-06	8.07260e-07	1.33720e-08	3.44944e-07	-6.83973e-09	-7.35252e-09	1	7.04000e-02	-6.50000e-01	1.50000e-01	-1.49600e-01
-1.52501e-01	6.95443e-04	-5.96145e-05	-1.13257e-03	7.13904e-01	2.85567e-01	1.03217e-06	8.07343e-07	1.35562e-08	3.44683e-07	-8.07315e-09	-7.59053e-09	1	7.26000e-02	-6.50000e-01	1.50000e-01	-1.47400e-01
