"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
1.07641e-01	7.10774e-01	-1.02924e+00	1.14586e+00	6.87599e-01	4.12139e+00	2.06643e-03	3.43110e-03	2.35948e-03	4.48587e-04	5.40179e-05	4.25489e-04	1	0.00000e+00	7.00000e-01	1.50000e-01	-2.20000e-01
2.77936e-02	5.49416e-01	-1.02578e+00	1.14231e+00	6.87571e-01	1.10581e+00	2.09379e-03	3.56779e-03	2.42994e-03	5.05939e-04	1.07941e-05	4.37551e-04	1	2.19999e-03	7.00000e-01	1.50000e-01	-2.17800e-01
-2.10559e-01	3.00120e-01	-1.03769e+00	1.11229e+00	6.87570e-01	-1.62896e-01	2.15924e-03	3.72071e-03	2.50015e-03	4.66202e-04	-6.00601e-06	4.00537e-04	1	4.40000e-03	7.00000e-01	1.50000e-01	-2.15600e-01
-3.50594e-01	7.45174e-02	-1.04270e+00	1.08019e+00	6.87594e-01	4.58725e+00	2.25515e-03	3.79464e-03	2.57010e-03	3.26315e-04	-3.84653e-06	3.38088e-04	1	6.59999e-03	7.00000e-01	1.50000e-01	-2.13400e-01
-3.87417e-01	-6.29630e-02	-8.68511e-01	1.06158e+00	6.87632e-01	1.49265e+00	2.34079e-03	3.74539e-03	2.63415e-03	2.02786e-04	2.32162e-07	2.93605e-04	1	8.80000e-03	7.00000e-01	1.50000e-01	-2.11200e-01
-4.28115e-01	-5.25872e-02	-5.70540e-01	1.05862e+00	6.87680e-01	1.09445e+00	2.35387e-03	3.64124e-03	2.68369e-03	1.97452e-04	-1.48552e-05	2.85420e-04	1	1.10000e-02	7.00000e-01	1.50000e-01	-2.09000e-01
-4.14899e-01	1.31530e-01	-3.94285e-01	1.06042e+00	6.87735e-01	1.02356e+00	2.32170e-03	3.54091e-03	2.71953e-03	2.83893e-04	-4.92201e-05	3.01142e-04	1	1.32000e-02	7.00000e-01	1.50000e-01	-2.06800e-01
-3.83660e-01	3.16172e-01	-3.42938e-01	1.08154e+00	6.87788e-01	2.61899e+01	2.32985e-03	3.43393e-03	2.75163e-03	3.99756e-04	-7.60901e-05	3.22999e-04	1	1.54000e-02	7.00000e-01	1.50000e-01	-2.04600e-01
-5.56215e-01	2.93468e-01	-2.36518e-01	1.16660e+00	6.87830e-01	-7.83744e-01	2.39553e-03	3.28640e-03	2.79033e-03	4.76421e-04	-7.52068e-05	3.39520e-04	1	1.76000e-02	7.00000e-01	1.50000e-01	-2.02400e-01
-8.73487e-01	1.52080e-01	-8.45674e-02	1.31063e+00	6.87864e-01	1.04370e+00	2.47288e-03	3.08801e-03	2.83682e-03	4.47093e-04	-6.00454e-05	3.43224e-04	1	1.98000e-02	7.00000e-01	1.50000e-01	-2.00200e-01
-1.05541e+00	1.08869e-01	2.37312e-02	1.43753e+00	6.87899e-01	-9.58879e+00	2.51982e-03	2.91550e-03	2.88073e-03	3.32705e-04	-6.42347e-05	3.28122e-04	1	2.20000e-02	7.00000e-01	1.50000e-01	-1.98000e-01
-9.87006e-01	1.64575e-01	1.37455e-01	1.50370e+00	6.87937e-01	3.67081e-01	2.52313e-03	2.88256e-03	2.91674e-03	2.54251e-04	-9.46874e-05	3.07283e-04	1	2.42000e-02	7.00000e-01	1.50000e-01	-1.95800e-01
