-4.00000000e-01	0.00000000e+00	1.00000000e+00
-4.00000000e-01	2.00000000e-02	9.96600861e-01
-4.00000000e-01	4.00000000e-02	9.86724354e-01
-4.00000000e-01	6.00000000e-02	9.70680623e-01
-4.00000000e-01	8.00000000e-02	9.48866979e-01
-4.00000000e-01	1.00000000e-01	9.21682991e-01
-4.00000000e-01	1.20000000e-01	8.89532877e-01
-4.00000000e-01	1.40000000e-01	8.52796781e-01
-4.00000000e-01	1.60000000e-01	8.11862102e-01
-4.00000000e-01	1.80000000e-01	7.67189673e-01
-4.00000000e-01	2.00000000e-01	7.19352416e-01
-4.00000000e-01	2.20000000e-01	6.68965191e-01
-4.00000000e-01	2.40000000e-01	6.16623478e-01
-4.00000000e-01	2.60000000e-01	5.62903387e-01
-4.00000000e-01	2.80000000e-01	5.08394715e-01
-4.00000000e-01	3.00000000e-01	4.53680215e-01
-4.00000000e-01	3.20000000e-01	3.99300668e-01
-4.00000000e-01	3.40000000e-01	3.45766539e-01
-4.00000000e-01	3.60000000e-01	2.93598835e-01
-4.00000000e-01	3.80000000e-01	2.43296121e-01
-4.00000000e-01	4.00000000e-01	1.95290882e-01
-4.00000000e-01	4.20000000e-01	1.49964867e-01
-4.00000000e-01	4.40000000e-01	1.07651453e-01
-4.00000000e-01	4.60000000e-01	6.86571631e-02
-4.00000000e-01	4.80000000e-01	3.32396063e-02
-4.00000000e-01	5.00000000e-01	1.67731181e-03
-4.00000000e-01	5.20000000e-01	-2.58486893e-02
-4.00000000e-01	5.40000000e-01	-4.92622850e-02
-4.00000000e-01	5.60000000e-01	-6.85027297e-02
-4.00000000e-01	5.80000000e-01	-8.36317439e-02
-4.00000000e-01	6.00000000e-01	-9.47648036e-02
-4.00000000e-01	6.20000000e-01	-1.02052558e-01
-4.00000000e-01	6.40000000e-01	-1.05705205e-01
-4.00000000e-01	6.60000000e-01	-1.05945725e-01
-4.00000000e-01	6.80000000e-01	-1.03038850e-01
-4.00000000e-01	7.00000000e-01	-9.72952794e-02
-4.00000000e-01	7.20000000e-01	-8.90212024e-02
-4.00000000e-01	7.40000000e-01	-7.84981598e-02
-4.00000000e-01	7.60000000e-01	-6.60385945e-02
-4.00000000e-01	7.80000000e-01	-5.20056315e-02
-4.00000000e-01	8.00000000e-01	-3.67665691e-02
-4.00000000e-01	8.20000000e-01	-2.06792862e-02
-4.00000000e-01	8.40000000e-01	-4.13143395e-03
-4.00000000e-01	8.60000000e-01	1.24723621e-02
-4.00000000e-01	8.80000000e-01	2.87869153e-02
-4.00000000e-01	9.00000000e-01	4.45399257e-02
-4.00000000e-01	9.20000000e-01	5.94616811e-02
-4.00000000e-01	9.40000000e-01	7.32988690e-02
-4.00000000e-01	9.60000000e-01	8.58351886e-02
-4.00000000e-01	9.80000000e-01	9.68691391e-02
-4.00000000e-01	1.00000000e+00	1.06187079e-01
-4.00000000e-01	1.02000000e+00	1.13580352e-01
-4.00000000e-01	1.04000000e+00	1.18894338e-01
-4.00000000e-01	1.06000000e+00	1.22030864e-01
-4.00000000e-01	1.08000000e+00	1.22916747e-01
-4.00000000e-01	1.10000000e+00	1.21500228e-01
-4.00000000e-01	1.12000000e+00	1.17777277e-01
-4.00000000e-01	1.14000000e+00	1.11791434e-01
-4.00000000e-01	1.16000000e+00	1.03610680e-01
-4.00000000e-01	1.18000000e+00	9.33272808e-02
-4.00000000e-01	1.20000000e+00	8.10628736e-02
-4.00000000e-01	1.22000000e+00	6.69544333e-02
-4.00000000e-01	1.24000000e+00	5.11402664e-02
-4.00000000e-01	1.26000000e+00	3.37623250e-02
-4.00000000e-01	1.28000000e+00	1.49693530e-02
-4.00000000e-01	1.30000000e+00	-5.09095648e-03
-4.00000000e-01	1.32000000e+00	-2.62790969e-02
-4.00000000e-01	1.34000000e+00	-4.84662781e-02
-4.00000000e-01	1.36000000e+00	-7.15354411e-02
-4.00000000e-01	1.38000000e+00	-9.53787776e-02
-4.00000000e-01	1.40000000e+00	-1.19892892e-01
-4.00000000e-01	1.42000000e+00	-1.44975946e-01
-4.00000000e-01	1.44000000e+00	-1.70526817e-01
-4.00000000e-01	1.46000000e+00	-1.96443669e-01
-4.00000000e-01	1.48000000e+00	-2.22622720e-01
-4.00000000e-01	1.50000000e+00	-2.48958662e-01
-4.00000000e-01	1.52000000e+00	-2.75351599e-01
-4.00000000e-01	1.54000000e+00	-3.01699601e-01
-4.00000000e-01	1.56000000e+00	-3.27901395e-01
-4.00000000e-01	1.58000000e+00	-3.53859550e-01
-4.00000000e-01	1.60000000e+00	-3.79472848e-01
-4.00000000e-01	1.62000000e+00	-4.04641671e-01
-4.00000000e-01	1.64000000e+00	-4.29264385e-01
-4.00000000e-01	1.66000000e+00	-4.53238842e-01
-4.00000000e-01	1.68000000e+00	-4.76467179e-01
-4.00000000e-01	1.70000000e+00	-4.98855025e-01
-4.00000000e-01	1.72000000e+00	-5.20311979e-01
-4.00000000e-01	1.74000000e+00	-5.40752008e-01
-4.00000000e-01	1.76000000e+00	-5.60092646e-01
-4.00000000e-01	1.78000000e+00	-5.78256302e-01
-4.00000000e-01	1.80000000e+00	-5.95171382e-01
-4.00000000e-01	1.82000000e+00	-6.10771208e-01
-4.00000000e-01	1.84000000e+00	-6.24993750e-01
-4.00000000e-01	1.86000000e+00	-6.37781964e-01
-4.00000000e-01	1.88000000e+00	-6.49084176e-01
-4.00000000e-01	1.90000000e+00	-6.58855165e-01
-4.00000000e-01	1.92000000e+00	-6.67055594e-01
-4.00000000e-01	1.94000000e+00	-6.73652678e-01
-4.00000000e-01	1.96000000e+00	-6.78622789e-01
-4.00000000e-01	1.98000000e+00	-6.81945570e-01
-4.00000000e-01	2.00000000e+00	-6.83610392e-01
-4.00000000e-01	2.02000000e+00	-6.83610392e-01
-4.00000000e-01	2.04000000e+00	-6.81945570e-01
-4.00000000e-01	2.06000000e+00	-6.78622789e-01
-4.00000000e-01	2.08000000e+00	-6.73652678e-01
-4.00000000e-01	2.10000000e+00	-6.67055594e-01
-4.00000000e-01	2.12000000e+00	-6.58855165e-01
-4.00000000e-01	2.14000000e+00	-6.49084176e-01
-4.00000000e-01	2.16000000e+00	-6.37781964e-01
-4.00000000e-01	2.18000000e+00	-6.24993750e-01
-4.00000000e-01	2.20000000e+00	-6.10771208e-01
-4.00000000e-01	2.22000000e+00	-5.95171382e-01
-4.00000000e-01	2.24000000e+00	-5.78256302e-01
-4.00000000e-01	2.26000000e+00	-5.60092646e-01
-4.00000000e-01	2.28000000e+00	-5.40752008e-01
-4.00000000e-01	2.30000000e+00	-5.20311979e-01
-4.00000000e-01	2.32000000e+00	-4.98855025e-01
-4.00000000e-01	2.34000000e+00	-4.76467179e-01
-4.00000000e-01	2.36000000e+00	-4.53238842e-01
-4.00000000e-01	2.38000000e+00	-4.29264385e-01
-4.00000000e-01	2.40000000e+00	-4.04641671e-01
-4.00000000e-01	2.42000000e+00	-3.79472848e-01
-4.00000000e-01	2.44000000e+00	-3.53859550e-01
-4.00000000e-01	2.46000000e+00	-3.27901395e-01
-4.00000000e-01	2.48000000e+00	-3.01699601e-01
-4.00000000e-01	2.50000000e+00	-2.75351599e-01
-4.00000000e-01	2.52000000e+00	-2.48958662e-01
-4.00000000e-01	2.54000000e+00	-2.22622720e-01
-4.00000000e-01	2.56000000e+00	-1.96443669e-01
-4.00000000e-01	2.58000000e+00	-1.70526817e-01
-4.00000000e-01	2.60000000e+00	-1.44975946e-01
-4.00000000e-01	2.62000000e+00	-1.19892892e-01
-4.00000000e-01	2.64000000e+00	-9.53787776e-02
-4.00000000e-01	2.66000000e+00	-7.15354411e-02
-4.00000000e-01	2.68000000e+00	-4.84662781e-02
-4.00000000e-01	2.70000000e+00	-2.62790969e-02
-4.00000000e-01	2.72000000e+00	-5.09095648e-03
-4.00000000e-01	2.74000000e+00	1.49693530e-02
-4.00000000e-01	2.76000000e+00	3.37623250e-02
-4.00000000e-01	2.78000000e+00	5.11402664e-02
-4.00000000e-01	2.80000000e+00	6.69544333e-02
-4.00000000e-01	2.82000000e+00	8.10628736e-02
-4.00000000e-01	2.84000000e+00	9.33272808e-02
-4.00000000e-01	2.86000000e+00	1.03610680e-01
-4.00000000e-01	2.88000000e+00	1.11791434e-01
-4.00000000e-01	2.90000000e+00	1.17777277e-01
-4.00000000e-01	2.92000000e+00	1.21500228e-01
-4.00000000e-01	2.94000000e+00	1.22916747e-01
