"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-6.28731e-03	-2.49711e-01	2.62257e-01	-1.73904e-01	6.88257e-01	4.88309e+00	4.71596e-04	2.83777e-04	5.53750e-04	7.80329e-05	6.99789e-06	8.16005e-05	1	0.00000e+00	1.00000e-01	1.50000e-01	-2.20000e-01
4.33737e-03	-2.70055e-01	2.42317e-01	-1.63291e-01	6.88254e-01	-1.46045e+00	4.48279e-04	2.79025e-04	5.36033e-04	6.32919e-05	-8.17007e-06	6.77486e-05	1	2.19999e-03	1.00000e-01	1.50000e-01	-2.17800e-01
4.22098e-05	-2.72297e-01	2.04988e-01	-1.84905e-01	6.88249e-01	-4.78619e+00	4.25214e-04	2.86377e-04	5.17552e-04	4.06304e-05	-1.47553e-05	5.59716e-05	1	4.40000e-03	1.00000e-01	1.50000e-01	-2.15600e-01
-8.32208e-03	-2.29615e-01	1.82235e-01	-2.23793e-01	6.88243e-01	5.78729e-01	4.04153e-04	2.99113e-04	4.97399e-04	1.10640e-05	-1.22188e-05	4.66884e-05	1	6.59999e-03	1.00000e-01	1.50000e-01	-2.13400e-01
-1.62165e-02	-1.13016e-01	1.69558e-01	-2.65772e-01	6.88237e-01	-5.22121e-01	3.78374e-04	3.05662e-04	4.75702e-04	-1.49737e-05	-5.43193e-06	3.91886e-05	1	8.80000e-03	1.00000e-01	1.50000e-01	-2.11200e-01
-5.06534e-03	-2.67111e-03	1.37171e-01	-2.97053e-01	6.88231e-01	5.93216e-01	3.47029e-04	3.02302e-04	4.56640e-04	-2.68458e-05	1.13781e-06	3.28611e-05	1	1.10000e-02	1.00000e-01	1.50000e-01	-2.09000e-01
2.42007e-02	-2.02910e-02	9.27083e-02	-2.97676e-01	6.88227e-01	-1.10188e+00	3.19062e-04	2.98764e-04	4.44676e-04	-2.64448e-05	8.51757e-06	2.83435e-05	1	1.32000e-02	1.00000e-01	1.50000e-01	-2.06800e-01
3.51161e-02	-1.41645e-01	6.83220e-02	-2.73602e-01	6.88224e-01	-3.76739e-01	3.00119e-04	3.01547e-04	4.38942e-04	-2.78624e-05	1.56676e-05	2.65351e-05	1	1.54000e-02	1.00000e-01	1.50000e-01	-2.04600e-01
2.73280e-02	-1.61800e-01	4.42710e-02	-2.58458e-01	6.88223e-01	-5.98929e-01	2.88294e-04	3.08088e-04	4.34852e-04	-3.91278e-05	1.67769e-05	2.63213e-05	1	1.76000e-02	1.00000e-01	1.50000e-01	-2.02400e-01
1.47720e-02	-3.69775e-03	1.65176e-02	-2.66616e-01	6.88224e-01	-1.43775e+00	2.86194e-04	3.14739e-04	4.31873e-04	-5.54332e-05	1.00996e-05	2.62164e-05	1	1.98000e-02	1.00000e-01	1.50000e-01	-2.00200e-01
-1.21660e-02	1.89260e-01	-1.51967e-02	-2.65845e-01	6.88227e-01	-2.89001e+01	2.90934e-04	3.21542e-04	4.32917e-04	-7.06068e-05	-1.32762e-06	2.68044e-05	1	2.20000e-02	1.00000e-01	1.50000e-01	-1.98000e-01
-6.02673e-02	2.37775e-01	-1.04265e-01	-2.24395e-01	6.88229e-01	7.52748e-01	2.98030e-04	3.34450e-04	4.40189e-04	-8.03916e-05	-1.40820e-05	2.99151e-05	1	2.42000e-02	1.00000e-01	1.50000e-01	-1.95800e-01
