"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.02615e-01	-3.57682e-01	-1.44060e-01	-5.19884e-01	6.85040e-01	1.17921e+00	1.46777e-03	1.53132e-03	1.60740e-03	-7.40169e-05	-4.60281e-05	2.04470e-04	1	0.00000e+00	5.00000e-01	1.50000e-01	-2.20000e-01
-2.04681e-01	-3.86743e-01	-1.19924e-01	-5.86626e-01	6.85125e-01	7.86696e-01	1.58236e-03	1.40591e-03	1.54811e-03	-2.69992e-05	-6.52489e-05	1.85063e-04	1	2.19999e-03	5.00000e-01	1.50000e-01	-2.17800e-01
-1.97438e-01	-3.54423e-01	-1.65042e-01	-6.24965e-01	6.85214e-01	9.36489e-01	1.68557e-03	1.30068e-03	1.47464e-03	1.47419e-05	-7.25489e-05	1.66419e-04	1	4.40000e-03	5.00000e-01	1.50000e-01	-2.15600e-01
-8.89416e-02	-1.25779e-01	-2.54638e-01	-6.31794e-01	6.85297e-01	2.96563e+00	1.77800e-03	1.25232e-03	1.39994e-03	3.74046e-05	-8.22272e-05	1.54205e-04	1	6.59999e-03	5.00000e-01	1.50000e-01	-2.13400e-01
5.39262e-02	2.56879e-01	-2.36327e-01	-6.67737e-01	6.85356e-01	-1.90576e+00	1.87123e-03	1.23015e-03	1.34481e-03	5.19334e-05	-9.73689e-05	1.40920e-04	1	8.80000e-03	5.00000e-01	1.50000e-01	-2.11200e-01
1.54903e-01	4.33099e-01	-6.61146e-02	-7.27551e-01	6.85384e-01	-7.03109e-01	1.91345e-03	1.21293e-03	1.31924e-03	4.34774e-05	-1.20090e-04	1.24913e-04	1	1.10000e-02	5.00000e-01	1.50000e-01	-2.09000e-01
1.25573e-01	2.64365e-01	8.05639e-02	-7.51998e-01	6.85397e-01	-8.08708e-01	1.90556e-03	1.20527e-03	1.30754e-03	9.10646e-06	-1.44102e-04	1.05144e-04	1	1.32000e-02	5.00000e-01	1.50000e-01	-2.06800e-01
6.78683e-02	8.68057e-02	5.03676e-02	-7.52226e-01	6.85408e-01	-1.49590e+00	1.91894e-03	1.20313e-03	1.29440e-03	-1.76949e-07	-1.59135e-04	6.94766e-05	1	1.54000e-02	5.00000e-01	1.50000e-01	-2.04600e-01
1.28991e-01	1.72234e-01	-1.13150e-01	-7.75153e-01	6.85419e-01	-7.51045e-01	1.95482e-03	1.18862e-03	1.28935e-03	5.69465e-05	-1.64684e-04	2.15576e-05	1	1.76000e-02	5.00000e-01	1.50000e-01	-2.02400e-01
2.71480e-01	3.97525e-01	-2.66090e-01	-7.98881e-01	6.85419e-01	-3.72957e-01	1.97435e-03	1.16513e-03	1.30348e-03	1.46944e-04	-1.69498e-04	-2.57469e-05	1	1.98000e-02	5.00000e-01	1.50000e-01	-2.00200e-01
3.26900e-01	5.51280e-01	-2.96693e-01	-7.69216e-01	6.85407e-01	-3.35896e-01	1.97070e-03	1.15109e-03	1.32654e-03	2.31952e-04	-1.70701e-04	-6.32018e-05	1	2.20000e-02	5.00000e-01	1.50000e-01	-1.98000e-01
2.51309e-01	5.54662e-01	-1.92526e-01	-6.94456e-01	6.85387e-01	-4.04275e-01	1.96618e-03	1.13412e-03	1.33896e-03	3.01116e-04	-1.56162e-04	-8.45223e-05	1	2.42000e-02	5.00000e-01	1.50000e-01	-1.95800e-01
1.37221e-01	4.22008e-01	-6.53805e-02	-6.38374e-01	6.85364e-01	-7.21296e-01	1.96745e-03	1.11231e-03	1.33596e-03	3.57456e-04	-1.31009e-04	-8.40174e-05	1	2.64000e-02	5.00000e-01	1.50000e-01	-1.93600e-01
8.29005e-02	2.42468e-01	-2.93401e-02	-6.52406e-01	6.85342e-01	-1.52239e+00	1.98368e-03	1.11524e-03	1.32661e-03	4.12369e-04	-1.12744e-04	-6.22193e-05	1	2.86000e-02	5.00000e-01	1.50000e-01	-1.91400e-01
1.36905e-01	9.98782e-02	-7.08919e-02	-7.41554e-01	6.85321e-01	-7.65327e-01	2.00418e-03	1.14529e-03	1.32386e-03	4.67544e-04	-1.10401e-04	-3.10889e-05	1	3.08000e-02	5.00000e-01	1.50000e-01	-1.89200e-01
2.39254e-01	-1.93922e-02	-1.07826e-01	-8.62525e-01	6.85294e-01	-4.36498e-01	2.00645e-03	1.18093e-03	1.34039e-03	5.04753e-04	-1.23167e-04	-9.53210e-06	1	3.30000e-02	5.00000e-01	1.50000e-01	-1.87000e-01
2.85231e-01	-1.46031e-01	-8.05146e-02	-9.35796e-01	6.85260e-01	-4.02917e-01	2.00349e-03	1.18644e-03	1.38038e-03	5.05812e-04	-1.51941e-04	-1.38758e-05	1	3.52000e-02	5.00000e-01	1.50000e-01	-1.84800e-01
2.14355e-01	-2.56383e-01	3.86786e-02	-8.96292e-01	6.85220e-01	-6.48651e-01	1.99707e-03	1.16528e-03	1.43522e-03	4.70126e-04	-1.94494e-04	-4.14418e-05	1	3.74000e-02	5.00000e-01	1.50000e-01	-1.82600e-01
6.80146e-02	-3.28168e-01	2.09926e-01	-7.73320e-01	6.85181e-01	4.04179e+00	1.97357e-03	1.14653e-03	1.48862e-03	4.14478e-04	-2.36879e-04	-7.45757e-05	1	3.96000e-02	5.00000e-01	1.50000e-01	-1.80400e-01
-5.26557e-02	-3.70045e-01	3.39787e-01	-6.84667e-01	6.85152e-01	5.08756e+00	1.97082e-03	1.14355e-03	1.51910e-03	3.54119e-04	-2.62273e-04	-9.62786e-05	1	4.18000e-02	5.00000e-01	1.50000e-01	-1.78200e-01
-9.57655e-02	-3.84838e-01	3.94576e-01	-6.92033e-01	6.85134e-01	1.95287e+00	2.03872e-03	1.15802e-03	1.52117e-03	3.13899e-04	-2.64590e-04	-1.13767e-04	1	4.40000e-02	5.00000e-01	1.50000e-01	-1.76000e-01
-1.09139e-01	-3.51251e-01	4.05267e-01	-7.24239e-01	6.85121e-01	2.65254e+00	2.16714e-03	1.16969e-03	1.51509e-03	3.13120e-04	-2.57900e-04	-1.41486e-04	1	4.62000e-02	5.00000e-01	1.50000e-01	-1.73800e-01
-1.70004e-01	-2.66364e-01	3.62981e-01	-6.95234e-01	6.85110e-01	1.33767e+00	2.31257e-03	1.16009e-03	1.51770e-03	3.26916e-04	-2.61697e-04	-1.76619e-04	1	4.84000e-02	5.00000e-01	1.50000e-01	-1.71600e-01
-2.29594e-01	-1.77662e-01	2.28509e-01	-5.99374e-01	6.85105e-01	6.80606e-01	2.44008e-03	1.14013e-03	1.53019e-03	3.19525e-04	-2.78674e-04	-2.15186e-04	1	5.06000e-02	5.00000e-01	1.50000e-01	-1.69400e-01
-2.83519e-01	-1.25978e-01	5.71933e-02	-4.65720e-01	6.85100e-01	4.55962e-01	2.50539e-03	1.12992e-03	1.55178e-03	2.91116e-04	-2.97269e-04	-2.58263e-04	1	5.28000e-02	5.00000e-01	1.50000e-01	-1.67200e-01
-4.23467e-01	-1.21550e-01	-2.35187e-02	-3.30938e-01	6.85086e-01	3.67985e-01	2.49571e-03	1.12972e-03	1.58693e-03	2.54355e-04	-3.04016e-04	-3.06990e-04	1	5.50000e-02	5.00000e-01	1.50000e-01	-1.65000e-01
-5.56390e-01	-1.56398e-01	-1.90071e-02	-2.49248e-01	6.85065e-01	3.74012e-01	2.44912e-03	1.12934e-03	1.63244e-03	2.17738e-04	-3.01896e-04	-3.47730e-04	1	5.72000e-02	5.00000e-01	1.50000e-01	-1.62800e-01
-5.20916e-01	-1.65252e-01	-4.89244e-02	-2.45362e-01	6.85042e-01	4.33984e-01	2.38207e-03	1.15591e-03	1.67745e-03	1.84309e-04	-2.99415e-04	-3.68723e-04	1	5.94000e-02	5.00000e-01	1.50000e-01	-1.60600e-01
-3.80501e-01	-1.07301e-01	-1.10629e-01	-2.78472e-01	6.85023e-01	4.95426e-01	2.29732e-03	1.22498e-03	1.71478e-03	1.52340e-04	-2.93938e-04	-3.75184e-04	1	6.16000e-02	5.00000e-01	1.50000e-01	-1.58400e-01
-2.86191e-01	-6.74695e-02	-1.02554e-01	-3.06070e-01	6.85010e-01	4.25881e-01	2.18808e-03	1.28275e-03	1.74308e-03	1.24676e-04	-2.80891e-04	-3.72822e-04	1	6.38000e-02	5.00000e-01	1.50000e-01	-1.56200e-01
-2.22401e-01	-1.14236e-01	-4.20226e-02	-3.51664e-01	6.85008e-01	4.27673e-01	2.05804e-03	1.28486e-03	1.77027e-03	1.11890e-04	-2.62265e-04	-3.63134e-04	1	6.60000e-02	5.00000e-01	1.50000e-01	-1.54000e-01
-9.87426e-02	-2.07718e-01	-5.53685e-02	-4.61915e-01	6.85023e-01	1.54653e+00	1.94110e-03	1.24354e-03	1.80180e-03	1.10914e-04	-2.54206e-04	-3.47009e-04	1	6.82000e-02	5.00000e-01	1.50000e-01	-1.51800e-01
1.04292e-01	-3.09108e-01	-1.89285e-01	-6.07617e-01	6.85060e-01	5.14944e-01	1.86827e-03	1.18812e-03	1.82595e-03	1.19189e-04	-2.72389e-04	-3.27060e-04	1	7.04000e-02	5.00000e-01	1.50000e-01	-1.49600e-01
2.36108e-01	-4.06906e-01	-3.72105e-01	-6.57393e-01	6.85118e-01	2.57807e+00	1.85508e-03	1.16243e-03	1.83126e-03	1.33568e-04	-3.10840e-04	-3.11460e-04	1	7.26000e-02	5.00000e-01	1.50000e-01	-1.47400e-01
1.74615e-01	-5.02727e-01	-5.19878e-01	-5.16769e-01	6.85194e-01	7.54100e-01	1.90496e-03	1.15936e-03	1.82117e-03	1.29600e-04	-3.52331e-04	-2.94334e-04	1	7.48000e-02	5.00000e-01	1.50000e-01	-1.45200e-01
-2.82292e-05	-5.71773e-01	-5.76129e-01	-2.91440e-01	6.85278e-01	2.03067e-01	2.01222e-03	1.15414e-03	1.80542e-03	1.02816e-04	-3.90070e-04	-2.62163e-04	1	7.70000e-02	5.00000e-01	1.50000e-01	-1.43000e-01
-1.99969e-01	-4.04254e-01	-4.99152e-01	-1.83089e-01	6.85361e-01	-9.19851e-01	2.16006e-03	1.16841e-03	1.78808e-03	8.24929e-05	-4.21621e-04	-2.19549e-04	1	7.92000e-02	5.00000e-01	1.50000e-01	-1.40800e-01
-2.56514e-01	1.81009e-01	-2.94649e-01	-2.50534e-01	6.85429e-01	4.22494e-01	2.34233e-03	1.20028e-03	1.76610e-03	8.54454e-05	-4.56897e-04	-1.84044e-04	1	8.14000e-02	5.00000e-01	1.50000e-01	-1.38600e-01
7.35646e-02	8.56963e-01	-1.09230e-02	-4.09635e-01	6.85478e-01	1.36457e-01	2.53976e-03	1.19412e-03	1.73399e-03	7.09750e-05	-5.11781e-04	-1.52049e-04	1	8.36000e-02	5.00000e-01	1.50000e-01	-1.36400e-01
5.12127e-01	1.11059e+00	2.96632e-01	-5.79737e-01	6.85512e-01	-7.01636e-01	2.70042e-03	1.20673e-03	1.69492e-03	2.98067e-05	-5.78183e-04	-1.11813e-04	1	8.58000e-02	5.00000e-01	1.50000e-01	-1.34200e-01
6.60932e-01	9.97660e-01	5.25686e-01	-7.13931e-01	6.85531e-01	-3.08911e-01	2.78615e-03	1.25433e-03	1.65919e-03	6.12738e-06	-6.30199e-04	-7.32178e-05	1	8.80000e-02	5.00000e-01	1.50000e-01	-1.32000e-01
6.59391e-01	9.06794e-01	5.62631e-01	-7.86104e-01	6.85538e-01	-2.95446e-01	2.78210e-03	1.25395e-03	1.63253e-03	-1.41814e-06	-6.52612e-04	-4.92141e-05	1	9.02000e-02	5.00000e-01	1.50000e-01	-1.29800e-01
5.98499e-01	8.47580e-01	4.38952e-01	-8.07074e-01	6.85532e-01	-2.79370e-01	2.72403e-03	1.19692e-03	1.61753e-03	2.19086e-06	-6.44492e-04	-3.80532e-05	1	9.24000e-02	5.00000e-01	1.50000e-01	-1.27600e-01
4.10707e-01	6.25666e-01	3.33671e-01	-8.00686e-01	6.85518e-01	-2.92070e-01	2.64773e-03	1.15442e-03	1.61703e-03	2.07224e-05	-6.20200e-04	-2.89268e-05	1	9.46000e-02	5.00000e-01	1.50000e-01	-1.25400e-01
2.81386e-01	3.22681e-01	3.41929e-01	-7.80596e-01	6.85497e-01	-3.23514e-01	2.54276e-03	1.17632e-03	1.63298e-03	4.10396e-05	-6.01456e-04	-1.94676e-05	1	9.68000e-02	5.00000e-01	1.50000e-01	-1.23200e-01
2.68732e-01	1.08145e-01	3.25939e-01	-7.70789e-01	6.85470e-01	-2.97764e-01	2.41741e-03	1.26031e-03	1.66800e-03	6.00013e-05	-5.92748e-04	-1.57517e-05	1	9.90000e-02	5.00000e-01	1.50000e-01	-1.21000e-01
2.49195e-01	-1.15081e-02	1.45109e-01	-7.88820e-01	6.85429e-01	-3.08287e-01	2.31350e-03	1.38553e-03	1.72582e-03	8.75186e-05	-5.90418e-04	-1.80334e-05	1	1.01200e-01	5.00000e-01	1.50000e-01	-1.18800e-01
2.19958e-01	-3.97112e-02	-7.36988e-02	-7.92464e-01	6.85368e-01	-4.00550e-01	2.23905e-03	1.47119e-03	1.80871e-03	1.19782e-04	-5.90591e-04	-2.73653e-05	1	1.03400e-01	5.00000e-01	1.50000e-01	-1.16600e-01
1.78584e-01	1.22866e-02	-1.35502e-01	-7.31132e-01	6.85290e-01	-5.01987e-01	2.16553e-03	1.46896e-03	1.90468e-03	1.51222e-04	-5.86893e-04	-4.67153e-05	1	1.05600e-01	5.00000e-01	1.50000e-01	-1.14400e-01
1.23531e-01	1.01278e-02	-7.68381e-02	-6.44506e-01	6.85211e-01	-7.52984e-01	2.08272e-03	1.43515e-03	1.99318e-03	1.74741e-04	-5.76930e-04	-6.79253e-05	1	1.07800e-01	5.00000e-01	1.50000e-01	-1.12200e-01
1.14407e-01	-1.21994e-01	-5.42697e-02	-6.07416e-01	6.85150e-01	-5.99974e-01	2.00684e-03	1.42319e-03	2.06053e-03	1.84322e-04	-5.61332e-04	-8.43944e-05	1	1.10000e-01	5.00000e-01	1.50000e-01	-1.10000e-01
