"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-3.37855e-02	-3.54546e-01	-7.20306e-01	2.89522e-01	6.80642e-01	9.70704e+01	1.20971e-03	1.44544e-03	2.91897e-03	-2.64407e-04	1.31490e-04	1.85512e-04	1	0.00000e+00	-1.00000e-01	1.50000e-01	-2.20000e-01
-3.60278e-01	-1.51013e-02	-6.06440e-01	2.93045e-01	6.80739e-01	4.62267e-01	1.17039e-03	1.32230e-03	2.81437e-03	-2.04721e-04	1.07195e-04	1.79242e-04	1	2.19999e-03	-1.00000e-01	1.50000e-01	-2.17800e-01
-7.47356e-01	4.32668e-01	-4.79405e-01	2.25975e-01	6.80821e-01	4.82862e-01	1.09001e-03	1.17529e-03	2.68183e-03	-1.25611e-04	8.63069e-05	1.71705e-04	1	4.40000e-03	-1.00000e-01	1.50000e-01	-2.15600e-01
-9.53765e-01	5.56029e-01	-3.16580e-01	1.11197e-01	6.80909e-01	3.75597e-01	9.84496e-04	1.06366e-03	2.53543e-03	-5.91414e-05	8.47557e-05	1.71205e-04	1	6.59999e-03	-1.00000e-01	1.50000e-01	-2.13400e-01
-9.18228e-01	2.74531e-01	-1.34409e-01	2.51449e-03	6.81007e-01	2.95397e-01	8.77796e-04	1.00997e-03	2.36688e-03	-1.15006e-05	1.04856e-04	1.77023e-04	1	8.80000e-03	-1.00000e-01	1.50000e-01	-2.11200e-01
-6.22098e-01	-1.78398e-01	-5.68630e-02	-3.24405e-02	6.81112e-01	2.88210e-01	7.98988e-04	9.56404e-04	2.18469e-03	1.51448e-05	1.24724e-04	2.01166e-04	1	1.10000e-02	-1.00000e-01	1.50000e-01	-2.09000e-01
-3.61481e-01	-4.38231e-01	-2.42846e-01	8.09639e-03	6.81223e-01	4.15170e-01	7.54118e-04	8.40147e-04	2.03160e-03	3.55644e-05	1.23227e-04	2.24895e-04	1	1.32000e-02	-1.00000e-01	1.50000e-01	-2.06800e-01
-3.00287e-01	-4.52841e-01	-5.49475e-01	7.29642e-02	6.81340e-01	6.44528e-01	7.26555e-04	7.31474e-04	1.93004e-03	4.37196e-05	1.15913e-04	2.26844e-04	1	1.54000e-02	-1.00000e-01	1.50000e-01	-2.04600e-01
-2.25084e-01	-5.06535e-01	-6.98139e-01	1.08787e-01	6.81451e-01	1.03681e+00	7.27197e-04	6.61096e-04	1.86869e-03	5.18155e-05	1.13386e-04	2.25520e-04	1	1.76000e-02	-1.00000e-01	1.50000e-01	-2.02400e-01
-8.55077e-03	-6.85366e-01	-5.72351e-01	9.21313e-02	6.81551e-01	3.96844e+01	7.58534e-04	6.24026e-04	1.83999e-03	7.06572e-05	1.16774e-04	2.34915e-04	1	1.98000e-02	-1.00000e-01	1.50000e-01	-2.00200e-01
1.47620e-01	-8.13865e-01	-3.27615e-01	3.93451e-02	6.81639e-01	-8.41048e-01	7.83314e-04	6.12025e-04	1.82539e-03	9.04443e-05	1.19185e-04	2.51623e-04	1	2.20000e-02	-1.00000e-01	1.50000e-01	-1.98000e-01
