t* circ (  0.1207,  0.1500)
  2.4000040E+02  6.5924423E-01  6.5880130E-01  6.5835824E-01  6.5788216E-01  6.5742726E-01  6.5704680E-01  6.5679116E-01  6.5670234E-01  6.5681214E-01  6.5712954E-01  6.5761199E-01  6.5817881E-01  6.5876804E-01  6.5934746E-01  6.5983752E-01  6.6013056E-01  6.6025154E-01  6.6032988E-01  6.6040255E-01  6.6043934E-01  6.6045576E-01  6.6048606E-01  6.6051605E-01  6.6048243E-01  6.6030361E-01  6.5988703E-01  6.5923607E-01  6.5851493E-01  6.5800048E-01  6.5787061E-01  6.5812577E-01  6.5859378E-01  6.5903431E-01  6.5927272E-01  6.5925053E-01  6.5904056E-01  6.5880341E-01  6.5864944E-01  6.5855538E-01  6.5846649E-01  6.5839255E-01  6.5839181E-01  6.5850541E-01  6.5869999E-01  6.5888986E-01  6.5901959E-01  6.5906493E-01  6.5904657E-01  6.5903267E-01  6.5903096E-01  6.5894812E-01  6.5876087E-01  6.5857514E-01  6.5848008E-01  6.5846394E-01  6.5845190E-01  6.5838432E-01  6.5825331E-01  6.5806580E-01  6.5781849E-01  6.5751270E-01  6.5715908E-01  6.5681081E-01  6.5656123E-01  6.5646202E-01  6.5649962E-01  6.5667390E-01  6.5702277E-01  6.5753432E-01  6.5811148E-01  6.5862745E-01  6.5901783E-01  6.5930420E-01  6.5951672E-01  6.5971100E-01  6.5989164E-01  6.6000867E-01  6.6003291E-01  6.5989071E-01  6.5952014E-01  6.5893367E-01  6.5840111E-01  6.5817689E-01  6.5822694E-01  6.5832807E-01  6.5831576E-01  6.5817819E-01  6.5800028E-01  6.5788038E-01  6.5786472E-01  6.5795216E-01  6.5809403E-01  6.5823998E-01  6.5840212E-01  6.5861910E-01  6.5889850E-01  6.5919625E-01  6.5942936E-01  6.5951428E-01  6.5941775E-01  6.5916629E-01
  2.4012520E+02  6.5975725E-01  6.5958584E-01  6.5948701E-01  6.5932569E-01  6.5910111E-01  6.5882203E-01  6.5850496E-01  6.5819190E-01  6.5792735E-01  6.5773853E-01  6.5763857E-01  6.5763566E-01  6.5773616E-01  6.5793947E-01  6.5821192E-01  6.5850047E-01  6.5873763E-01  6.5883980E-01  6.5879314E-01  6.5861089E-01  6.5821520E-01  6.5754623E-01  6.5657334E-01  6.5533858E-01  6.5425164E-01  6.5384249E-01  6.5431512E-01  6.5536229E-01  6.5647605E-01  6.5724447E-01  6.5748667E-01  6.5718228E-01  6.5644157E-01  6.5547163E-01  6.5442035E-01  6.5358481E-01  6.5326068E-01  6.5350210E-01  6.5425464E-01  6.5543359E-01  6.5685336E-01  6.5824416E-01  6.5940927E-01  6.6026635E-01  6.6083739E-01  6.6125001E-01  6.6167566E-01  6.6215544E-01  6.6256627E-01  6.6281849E-01  6.6295593E-01  6.6295564E-01  6.6272821E-01  6.6232264E-01  6.6188912E-01  6.6155439E-01  6.6134884E-01  6.6115769E-01  6.6092380E-01  6.6069754E-01  6.6045980E-01  6.6016144E-01  6.5980153E-01  6.5937793E-01  6.5889570E-01  6.5848874E-01  6.5827054E-01  6.5818086E-01  6.5810611E-01  6.5802434E-01  6.5801906E-01  6.5818777E-01  6.5852519E-01  6.5892252E-01  6.5926278E-01  6.5953083E-01  6.5977392E-01  6.5997453E-01  6.6008950E-01  6.6008355E-01  6.5996880E-01  6.5980219E-01  6.5965382E-01  6.5964214E-01  6.5977409E-01  6.5979507E-01  6.5951568E-01  6.5912060E-01  6.5890342E-01  6.5892424E-01  6.5910079E-01  6.5930570E-01  6.5940651E-01  6.5930705E-01  6.5909308E-01  6.5900243E-01  6.5913806E-01  6.5937853E-01  6.5955969E-01  6.5963946E-01  6.5963965E-01
  2.4025020E+02  6.6090206E-01  6.6083069E-01  6.6075423E-01  6.6066273E-01  6.6055386E-01  6.6041521E-01  6.6022958E-01  6.6001557E-01  6.5981734E-01  6.5967027E-01  6.5957593E-01  6.5951422E-01  6.5947226E-01  6.5942987E-01  6.5938328E-01  6.5929750E-01  6.5906291E-01  6.5872222E-01  6.5848474E-01  6.5839202E-01  6.5819582E-01  6.5765924E-01  6.5678561E-01  6.5580765E-01  6.5524030E-01  6.5495569E-01  6.5403042E-01  6.5232224E-01  6.5080901E-01  6.5005913E-01  6.4959245E-01  6.4918899E-01  6.4903540E-01  6.4944136E-01  6.5066315E-01  6.5267863E-01  6.5517628E-01  6.5763749E-01  6.5958285E-01  6.6081978E-01  6.6137545E-01  6.6137613E-01  6.6099353E-01  6.6046000E-01  6.6002300E-01  6.5984516E-01  6.5991982E-01  6.6014159E-01  6.6041827E-01  6.6064469E-01  6.6074978E-01  6.6066667E-01  6.6024904E-01  6.5953106E-01  6.5889547E-01  6.5869309E-01  6.5879421E-01  6.5887830E-01  6.5896439E-01  6.5913321E-01  6.5913226E-01  6.5871334E-01  6.5791790E-01  6.5689478E-01  6.5577688E-01  6.5478317E-01  6.5410408E-01  6.5390022E-01  6.5414227E-01  6.5473900E-01  6.5578822E-01  6.5725240E-01  6.5873202E-01  6.5977567E-01  6.6039445E-01  6.6074533E-01  6.6090863E-01  6.6096298E-01  6.6092005E-01  6.6076358E-01  6.6048995E-01  6.6015822E-01  6.5987548E-01  6.5978429E-01  6.5998676E-01  6.6040807E-01  6.6085944E-01  6.6111505E-01  6.6109650E-01  6.6091524E-01  6.6081418E-01  6.6085529E-01  6.6093176E-01  6.6097059E-01  6.6094454E-01  6.6087846E-01  6.6082760E-01  6.6082548E-01  6.6085536E-01  6.6088364E-01  6.6087955E-01
  2.4037520E+02  6.6082749E-01  6.6046291E-01  6.6029123E-01  6.6016732E-01  6.6011167E-01  6.6010687E-01  6.6010430E-01  6.6007009E-01  6.6001110E-01  6.5997561E-01  6.6002791E-01  6.6015808E-01  6.6029189E-01  6.6038993E-01  6.6044873E-01  6.6042229E-01  6.6027422E-01  6.6010719E-01  6.6009554E-01  6.6026979E-01  6.6046313E-01  6.6048879E-01  6.6029699E-01  6.5993906E-01  6.5943657E-01  6.5859641E-01  6.5714959E-01  6.5514110E-01  6.5302953E-01  6.5136333E-01  6.5043186E-01  6.5030861E-01  6.5094698E-01  6.5220672E-01  6.5391298E-01  6.5586753E-01  6.5781947E-01  6.5941078E-01  6.6046690E-01  6.6105521E-01  6.6124738E-01  6.6124867E-01  6.6105554E-01  6.6079462E-01  6.6052593E-01  6.6031684E-01  6.6014830E-01  6.6002304E-01  6.5997232E-01  6.5997049E-01  6.5997450E-01  6.5992597E-01  6.5980122E-01  6.5965677E-01  6.5955942E-01  6.5954005E-01  6.5960696E-01  6.5975474E-01  6.5993523E-01  6.6016110E-01  6.6050742E-01  6.6085144E-01  6.6093725E-01  6.6053812E-01  6.5964439E-01  6.5862179E-01  6.5793003E-01  6.5760699E-01  6.5742199E-01  6.5742437E-01  6.5774258E-01  6.5837675E-01  6.5928447E-01  6.6024600E-01  6.6093965E-01  6.6121902E-01  6.6120061E-01  6.6106437E-01  6.6085230E-01  6.6056244E-01  6.6022992E-01  6.5998372E-01  6.6000941E-01  6.6033939E-01  6.6081453E-01  6.6125953E-01  6.6160437E-01  6.6184451E-01  6.6197388E-01  6.6197053E-01  6.6185257E-01  6.6168416E-01  6.6151214E-01  6.6135108E-01  6.6121465E-01  6.6109896E-01  6.6098096E-01  6.6088028E-01  6.6080873E-01  6.6073957E-01  6.6062807E-01
  2.4050040E+02  6.6170926E-01  6.6156425E-01  6.6161800E-01  6.6166642E-01  6.6166636E-01  6.6160878E-01  6.6152330E-01  6.6144323E-01  6.6137782E-01  6.6136045E-01  6.6145467E-01  6.6166653E-01  6.6194438E-01  6.6220285E-01  6.6233790E-01  6.6229122E-01  6.6210137E-01  6.6184032E-01  6.6156775E-01  6.6133945E-01  6.6118522E-01  6.6110183E-01  6.6106199E-01  6.6104016E-01  6.6101963E-01  6.6097294E-01  6.6090242E-01  6.6082321E-01  6.6065536E-01  6.6025524E-01  6.5955970E-01  6.5866589E-01  6.5780033E-01  6.5720884E-01  6.5706073E-01  6.5739339E-01  6.5811958E-01  6.5911465E-01  6.6028383E-01  6.6151402E-01  6.6257893E-01  6.6324298E-01  6.6354925E-01  6.6368491E-01  6.6370915E-01  6.6351258E-01  6.6310862E-01  6.6268940E-01  6.6239913E-01  6.6220347E-01  6.6202828E-01  6.6187536E-01  6.6175053E-01  6.6165447E-01  6.6158631E-01  6.6154504E-01  6.6158083E-01  6.6162438E-01  6.6160203E-01  6.6154531E-01  6.6157454E-01  6.6167405E-01  6.6176371E-01  6.6179857E-01  6.6167064E-01  6.6144581E-01  6.6114660E-01  6.6074538E-01  6.6034322E-01  6.6000764E-01  6.5987897E-01  6.6009250E-01  6.6056150E-01  6.6100634E-01  6.6127562E-01  6.6144221E-01  6.6156628E-01  6.6165506E-01  6.6170984E-01  6.6176359E-01  6.6189855E-01  6.6215402E-01  6.6245719E-01  6.6268675E-01  6.6279730E-01  6.6283055E-01  6.6281238E-01  6.6273446E-01  6.6262004E-01  6.6252901E-01  6.6248348E-01  6.6246312E-01  6.6243786E-01  6.6238753E-01  6.6232700E-01  6.6224776E-01  6.6210719E-01  6.6188833E-01  6.6167285E-01  6.6155287E-01  6.6153286E-01
  2.4062530E+02  6.6315987E-01  6.6303822E-01  6.6315817E-01  6.6326489E-01  6.6332042E-01  6.6331513E-01  6.6319275E-01  6.6293829E-01  6.6262154E-01  6.6233563E-01  6.6215985E-01  6.6212102E-01  6.6217980E-01  6.6230545E-01  6.6248258E-01  6.6270135E-01  6.6298162E-01  6.6332746E-01  6.6370279E-01  6.6400983E-01  6.6410569E-01  6.6392047E-01  6.6358321E-01  6.6333250E-01  6.6329996E-01  6.6342227E-01  6.6358241E-01  6.6368455E-01  6.6372555E-01  6.6375676E-01  6.6367196E-01  6.6333644E-01  6.6274863E-01  6.6193312E-01  6.6096352E-01  6.6010238E-01  6.5970439E-01  6.5988564E-01  6.6058558E-01  6.6165422E-01  6.6282286E-01  6.6384252E-01  6.6458315E-01  6.6499708E-01  6.6509498E-01  6.6494812E-01  6.6469674E-01  6.6448552E-01  6.6433811E-01  6.6419255E-01  6.6402695E-01  6.6383841E-01  6.6360522E-01  6.6331214E-01  6.6304201E-01  6.6283505E-01  6.6264719E-01  6.6249498E-01  6.6235812E-01  6.6218207E-01  6.6199689E-01  6.6192269E-01  6.6201601E-01  6.6217937E-01  6.6221416E-01  6.6210706E-01  6.6197189E-01  6.6190334E-01  6.6193060E-01  6.6205583E-01  6.6227600E-01  6.6257164E-01  6.6292920E-01  6.6330719E-01  6.6361972E-01  6.6382626E-01  6.6396853E-01  6.6410648E-01  6.6424967E-01  6.6437042E-01  6.6442746E-01  6.6442401E-01  6.6440191E-01  6.6436353E-01  6.6427999E-01  6.6412259E-01  6.6390389E-01  6.6366475E-01  6.6342337E-01  6.6320280E-01  6.6307744E-01  6.6309081E-01  6.6318892E-01  6.6329368E-01  6.6336245E-01  6.6335924E-01  6.6324534E-01  6.6305473E-01  6.6292310E-01  6.6291889E-01  6.6296821E-01
  2.4075030E+02  6.6579404E-01  6.6580126E-01  6.6599700E-01  6.6628715E-01  6.6662127E-01  6.6681503E-01  6.6681398E-01  6.6674717E-01  6.6669425E-01  6.6662711E-01  6.6650125E-01  6.6630351E-01  6.6614083E-01  6.6619423E-01  6.6650611E-01  6.6691345E-01  6.6722279E-01  6.6739845E-01  6.6749997E-01  6.6756554E-01  6.6756617E-01  6.6753659E-01  6.6754807E-01  6.6754140E-01  6.6746491E-01  6.6735385E-01  6.6729750E-01  6.6737319E-01  6.6759884E-01  6.6784600E-01  6.6792852E-01  6.6780592E-01  6.6757862E-01  6.6734169E-01  6.6712612E-01  6.6691176E-01  6.6668122E-01  6.6649795E-01  6.6642228E-01  6.6638885E-01  6.6630038E-01  6.6615982E-01  6.6600996E-01  6.6586933E-01  6.6575602E-01  6.6575560E-01  6.6593252E-01  6.6625706E-01  6.6661732E-01  6.6675812E-01  6.6671276E-01  6.6657328E-01  6.6643194E-01  6.6620771E-01  6.6592783E-01  6.6566526E-01  6.6540453E-01  6.6517847E-01  6.6498525E-01  6.6483791E-01  6.6472480E-01  6.6464418E-01  6.6459984E-01  6.6456988E-01  6.6454852E-01  6.6455183E-01  6.6459731E-01  6.6466979E-01  6.6473084E-01  6.6477544E-01  6.6484233E-01  6.6494913E-01  6.6506620E-01  6.6516577E-01  6.6526741E-01  6.6540147E-01  6.6555989E-01  6.6573732E-01  6.6588098E-01  6.6596236E-01  6.6598574E-01  6.6596951E-01  6.6594591E-01  6.6593164E-01  6.6595845E-01  6.6603731E-01  6.6614145E-01  6.6621508E-01  6.6621992E-01  6.6617380E-01  6.6612430E-01  6.6610044E-01  6.6610924E-01  6.6613781E-01  6.6614394E-01  6.6609170E-01  6.6596714E-01  6.6578983E-01  6.6563946E-01  6.6559711E-01  6.6566534E-01
  2.4087540E+02  6.6762309E-01  6.6763030E-01  6.6777889E-01  6.6796866E-01  6.6817612E-01  6.6833824E-01  6.6839569E-01  6.6837425E-01  6.6834182E-01  6.6833292E-01  6.6831853E-01  6.6829369E-01  6.6829761E-01  6.6831997E-01  6.6831559E-01  6.6817952E-01  6.6792398E-01  6.6772528E-01  6.6763187E-01  6.6761729E-01  6.6770075E-01  6.6786247E-01  6.6781439E-01  6.6756255E-01  6.6746293E-01  6.6771825E-01  6.6814284E-01  6.6854678E-01  6.6890358E-01  6.6912713E-01  6.6918164E-01  6.6907363E-01  6.6883032E-01  6.6849379E-01  6.6807723E-01  6.6760356E-01  6.6713395E-01  6.6672435E-01  6.6639522E-01  6.6617883E-01  6.6612957E-01  6.6625495E-01  6.6649890E-01  6.6677303E-01  6.6698331E-01  6.6705808E-01  6.6698075E-01  6.6679123E-01  6.6655485E-01  6.6632412E-01  6.6613877E-01  6.6601605E-01  6.6595659E-01  6.6596517E-01  6.6602798E-01  6.6612678E-01  6.6624176E-01  6.6633983E-01  6.6639430E-01  6.6639343E-01  6.6630540E-01  6.6609856E-01  6.6582216E-01  6.6560265E-01  6.6551630E-01  6.6554007E-01  6.6563573E-01  6.6581727E-01  6.6609798E-01  6.6642392E-01  6.6670956E-01  6.6687859E-01  6.6693959E-01  6.6696237E-01  6.6695686E-01  6.6690743E-01  6.6681735E-01  6.6669208E-01  6.6652934E-01  6.6634662E-01  6.6617471E-01  6.6605001E-01  6.6601272E-01  6.6605986E-01  6.6613947E-01  6.6620990E-01  6.6631734E-01  6.6652592E-01  6.6674092E-01  6.6688087E-01  6.6697456E-01  6.6706852E-01  6.6714429E-01  6.6719798E-01  6.6727235E-01  6.6732688E-01  6.6734203E-01  6.6734703E-01  6.6738236E-01  6.6744508E-01  6.6752391E-01
  2.4100020E+02  6.6835749E-01  6.6829206E-01  6.6846364E-01  6.6879670E-01  6.6921311E-01  6.6959921E-01  6.6986245E-01  6.6996848E-01  6.6998370E-01  6.6999863E-01  6.7004555E-01  6.7008451E-01  6.7010164E-01  6.7011190E-01  6.7002720E-01  6.6985263E-01  6.6966043E-01  6.6941871E-01  6.6914481E-01  6.6901155E-01  6.6921310E-01  6.6968852E-01  6.7015107E-01  6.7021386E-01  6.6971619E-01  6.6890605E-01  6.6813076E-01  6.6756115E-01  6.6716767E-01  6.6687320E-01  6.6667055E-01  6.6654055E-01  6.6643437E-01  6.6630494E-01  6.6615112E-01  6.6601910E-01  6.6592393E-01  6.6582900E-01  6.6571069E-01  6.6557344E-01  6.6542036E-01  6.6525001E-01  6.6506623E-01  6.6486783E-01  6.6466305E-01  6.6449083E-01  6.6442433E-01  6.6453787E-01  6.6483941E-01  6.6525732E-01  6.6570340E-01  6.6609611E-01  6.6637661E-01  6.6656651E-01  6.6668035E-01  6.6669066E-01  6.6665070E-01  6.6664227E-01  6.6667656E-01  6.6670395E-01  6.6665560E-01  6.6650369E-01  6.6629825E-01  6.6616366E-01  6.6622092E-01  6.6647745E-01  6.6682287E-01  6.6714388E-01  6.6738928E-01  6.6753681E-01  6.6756734E-01  6.6752529E-01  6.6749237E-01  6.6750405E-01  6.6749524E-01  6.6742272E-01  6.6728190E-01  6.6707215E-01  6.6684828E-01  6.6665277E-01  6.6650396E-01  6.6639301E-01  6.6627733E-01  6.6619354E-01  6.6619162E-01  6.6624026E-01  6.6630771E-01  6.6641218E-01  6.6657221E-01  6.6681339E-01  6.6715612E-01  6.6747837E-01  6.6768210E-01  6.6782478E-01  6.6794252E-01  6.6801251E-01  6.6806528E-01  6.6813503E-01  6.6821659E-01  6.6826179E-01  6.6825550E-01
  2.4112520E+02  6.6864463E-01  6.6860268E-01  6.6881782E-01  6.6914923E-01  6.6956501E-01  6.6996970E-01  6.7026889E-01  6.7044357E-01  6.7050434E-01  6.7046001E-01  6.7032917E-01  6.7011618E-01  6.6985205E-01  6.6962209E-01  6.6948419E-01  6.6939327E-01  6.6923084E-01  6.6893754E-01  6.6857626E-01  6.6826342E-01  6.6804843E-01  6.6792457E-01  6.6792831E-01  6.6811490E-01  6.6834462E-01  6.6834376E-01  6.6811050E-01  6.6785369E-01  6.6766922E-01  6.6752288E-01  6.6741087E-01  6.6734995E-01  6.6737052E-01  6.6746297E-01  6.6753829E-01  6.6751859E-01  6.6736889E-01  6.6716102E-01  6.6699029E-01  6.6692292E-01  6.6696635E-01  6.6709755E-01  6.6728118E-01  6.6745161E-01  6.6754670E-01  6.6755484E-01  6.6756220E-01  6.6765943E-01  6.6782448E-01  6.6796782E-01  6.6800302E-01  6.6787252E-01  6.6758331E-01  6.6720618E-01  6.6679604E-01  6.6636517E-01  6.6592303E-01  6.6552020E-01  6.6525586E-01  6.6519948E-01  6.6531274E-01  6.6550999E-01  6.6572645E-01  6.6590793E-01  6.6602026E-01  6.6605941E-01  6.6605551E-01  6.6606362E-01  6.6612320E-01  6.6622714E-01  6.6630769E-01  6.6632296E-01  6.6625642E-01  6.6609474E-01  6.6593608E-01  6.6589482E-01  6.6600044E-01  6.6622674E-01  6.6650887E-01  6.6678978E-01  6.6706015E-01  6.6731019E-01  6.6752067E-01  6.6767106E-01  6.6773819E-01  6.6775240E-01  6.6778808E-01  6.6788637E-01  6.6804463E-01  6.6824456E-01  6.6847320E-01  6.6871413E-01  6.6894105E-01  6.6912856E-01  6.6922779E-01  6.6918105E-01  6.6898886E-01  6.6873964E-01  6.6854801E-01  6.6846541E-01  6.6848776E-01
