"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
2.47146e-02	-1.00692e-03	1.11220e-03	-1.18580e-04	-1.65952e-01	-6.63992e-02	-5.14970e-01	0.00000e+00	8.14000e-02
1.31397e-03	3.77549e-05	5.75120e-05	-6.14316e-05	-4.63492e-01	-1.85398e-01	-5.14918e-01	2.24940e-03	8.14000e-02
7.30840e-03	4.91068e-05	3.26195e-04	-7.41962e-05	-3.49813e-01	-1.39928e-01	-5.14761e-01	4.49391e-03	8.14000e-02
1.62629e-02	8.45194e-05	7.28214e-04	-8.32441e-05	-4.14111e-01	-1.65651e-01	-5.14499e-01	6.72854e-03	8.14000e-02
1.94539e-02	1.84229e-04	8.57329e-04	-8.36328e-05	-4.25330e-01	-1.70140e-01	-5.14131e-01	8.94828e-03	8.14000e-02
2.32269e-02	2.31199e-04	1.02087e-03	-8.51467e-05	-4.77739e-01	-1.91105e-01	-5.13659e-01	1.11483e-02	8.14000e-02
2.60655e-02	3.32642e-04	1.12646e-03	-8.30223e-05	-5.59626e-01	-2.23861e-01	-5.13086e-01	1.33239e-02	8.14000e-02
2.75648e-02	3.93562e-04	1.17804e-03	-8.19447e-05	-6.08486e-01	-2.43406e-01	-5.12413e-01	1.54711e-02	8.14000e-02
2.85924e-02	4.63905e-04	1.20186e-03	-7.97170e-05	-6.93398e-01	-2.77371e-01	-5.11645e-01	1.75860e-02	8.14000e-02
2.87935e-02	5.17633e-04	1.18956e-03	-7.83597e-05	-7.50304e-01	-3.00133e-01	-5.10831e-01	1.95633e-02	8.14000e-02
2.86510e-02	5.53818e-04	1.16599e-03	-7.78370e-05	-8.03979e-01	-3.21603e-01	-5.10015e-01	2.13464e-02	8.14000e-02
2.82757e-02	5.87629e-04	1.13024e-03	-7.74919e-05	-8.54860e-01	-3.41956e-01	-5.09196e-01	2.29845e-02	8.14000e-02
2.76771e-02	6.05728e-04	1.08985e-03	-7.81373e-05	-8.90484e-01	-3.56205e-01	-5.08372e-01	2.45101e-02	8.14000e-02
2.70518e-02	6.23152e-04	1.04728e-03	-7.89026e-05	-9.29298e-01	-3.71730e-01	-5.07542e-01	2.59462e-02	8.14000e-02
2.63314e-02	6.32573e-04	1.00341e-03	-8.03745e-05	-9.57902e-01	-3.83171e-01	-5.06704e-01	2.73094e-02	8.14000e-02
2.55967e-02	6.38868e-04	9.59854e-04	-8.21485e-05	-9.85205e-01	-3.94092e-01	-5.05858e-01	2.86125e-02	8.14000e-02
2.48392e-02	6.41911e-04	9.16419e-04	-8.42771e-05	-1.00893e+00	-4.03582e-01	-5.05000e-01	2.98654e-02	8.14000e-02
2.40552e-02	6.41002e-04	8.73578e-04	-8.67829e-05	-1.02868e+00	-4.11482e-01	-5.04131e-01	3.10762e-02	8.14000e-02
2.33034e-02	6.39160e-04	8.32586e-04	-8.96150e-05	-1.04713e+00	-4.18860e-01	-5.03249e-01	3.22512e-02	8.14000e-02
2.25506e-02	6.34741e-04	7.92934e-04	-9.28477e-05	-1.06220e+00	-4.24891e-01	-5.02352e-01	3.33957e-02	8.14000e-02
2.18154e-02	6.29144e-04	7.54716e-04	-9.63826e-05	-1.07573e+00	-4.30301e-01	-5.01440e-01	3.45143e-02	8.14000e-02
2.10697e-02	6.21390e-04	7.17202e-04	-1.00146e-04	-1.08721e+00	-4.34891e-01	-5.00510e-01	3.56106e-02	8.14000e-02
2.03548e-02	6.12979e-04	6.81650e-04	-1.04327e-04	-1.09682e+00	-4.38736e-01	-4.99562e-01	3.66878e-02	8.14000e-02
1.96640e-02	6.03876e-04	6.47775e-04	-1.08860e-04	-1.10501e+00	-4.42014e-01	-4.98595e-01	3.77487e-02	8.14000e-02
1.89713e-02	5.93368e-04	6.14715e-04	-1.13671e-04	-1.11156e+00	-4.44631e-01	-4.97607e-01	3.87955e-02	8.14000e-02
1.83061e-02	5.82551e-04	5.83337e-04	-1.18887e-04	-1.11679e+00	-4.46725e-01	-4.96597e-01	3.98302e-02	8.14000e-02
1.76552e-02	5.71046e-04	5.53220e-04	-1.24478e-04	-1.12073e+00	-4.48298e-01	-4.95564e-01	4.08545e-02	8.14000e-02
