"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
3.57394e-02	-1.47289e-03	1.60837e-03	9.13370e-05	-9.90706e-01	-3.96309e-01	-4.85030e-01	0.00000e+00	2.64000e-02
2.93241e-03	5.38705e-05	1.29706e-04	3.54539e-05	-1.46412e+00	-5.85648e-01	-4.84976e-01	2.24936e-03	2.64000e-02
9.14928e-03	6.27044e-05	4.08175e-04	5.04100e-05	-1.32364e+00	-5.29459e-01	-4.84814e-01	4.49354e-03	2.64000e-02
1.82098e-02	8.96441e-05	8.16215e-04	5.15567e-05	-1.42574e+00	-5.70303e-01	-4.84543e-01	6.72720e-03	2.64000e-02
1.89355e-02	1.90461e-04	8.32193e-04	4.51660e-05	-1.44507e+00	-5.78036e-01	-4.84165e-01	8.94507e-03	2.64000e-02
1.99783e-02	1.96835e-04	8.78683e-04	4.16367e-05	-1.49467e+00	-5.97875e-01	-4.83679e-01	1.11420e-02	2.64000e-02
1.96249e-02	2.61908e-04	8.44685e-04	3.27946e-05	-1.56872e+00	-6.27495e-01	-4.83088e-01	1.33132e-02	2.64000e-02
1.75347e-02	2.55589e-04	7.47618e-04	2.54394e-05	-1.57528e+00	-6.30119e-01	-4.82397e-01	1.54543e-02	2.64000e-02
1.50118e-02	2.50910e-04	6.28118e-04	1.58545e-05	-1.61311e+00	-6.45248e-01	-4.81608e-01	1.75614e-02	2.64000e-02
1.18352e-02	2.21167e-04	4.85208e-04	7.18498e-06	-1.60626e+00	-6.42508e-01	-4.80771e-01	1.95304e-02	2.64000e-02
8.81195e-03	1.73726e-04	3.56984e-04	1.00267e-07	-1.59421e+00	-6.37689e-01	-4.79933e-01	2.13057e-02	2.64000e-02
6.13676e-03	1.33568e-04	2.42083e-04	-5.95986e-06	-1.58282e+00	-6.33130e-01	-4.79092e-01	2.29361e-02	2.64000e-02
3.79284e-03	8.42369e-05	1.48664e-04	-9.47568e-06	-1.55710e+00	-6.22843e-01	-4.78247e-01	2.44540e-02	2.64000e-02
2.04313e-03	4.88027e-05	7.80378e-05	-1.15257e-05	-1.54247e+00	-6.16991e-01	-4.77395e-01	2.58819e-02	2.64000e-02
6.91934e-04	1.61687e-05	2.66675e-05	-1.16028e-05	-1.52232e+00	-6.08929e-01	-4.76537e-01	2.72364e-02	2.64000e-02
-2.34443e-04	-7.38850e-06	-7.73463e-06	-1.05206e-05	-1.50837e+00	-6.03347e-01	-4.75669e-01	2.85303e-02	2.64000e-02
-8.87115e-04	-2.48508e-05	-3.13411e-05	-8.96128e-06	-1.49677e+00	-5.98706e-01	-4.74792e-01	2.97733e-02	2.64000e-02
-1.37424e-03	-3.92653e-05	-4.79090e-05	-7.48108e-06	-1.48664e+00	-5.94656e-01	-4.73903e-01	3.09734e-02	2.64000e-02
-1.70159e-03	-4.87370e-05	-5.91680e-05	-6.32552e-06	-1.48017e+00	-5.92066e-01	-4.73002e-01	3.21369e-02	2.64000e-02
-1.90753e-03	-5.54653e-05	-6.56201e-05	-5.08915e-06	-1.47382e+00	-5.89528e-01	-4.72086e-01	3.32692e-02	2.64000e-02
-1.95694e-03	-5.75083e-05	-6.67914e-05	-3.65550e-06	-1.46955e+00	-5.87819e-01	-4.71156e-01	3.43746e-02	2.64000e-02
-1.89106e-03	-5.64442e-05	-6.37797e-05	-2.10898e-06	-1.46598e+00	-5.86392e-01	-4.70209e-01	3.54569e-02	2.64000e-02
-1.75776e-03	-5.33965e-05	-5.84449e-05	-7.27095e-07	-1.46314e+00	-5.85254e-01	-4.69244e-01	3.65192e-02	2.64000e-02
-1.59604e-03	-4.93882e-05	-5.22252e-05	3.20305e-07	-1.46114e+00	-5.84455e-01	-4.68261e-01	3.75642e-02	2.64000e-02
-1.44588e-03	-4.56007e-05	-4.64813e-05	1.03241e-06	-1.45929e+00	-5.83716e-01	-4.67259e-01	3.85941e-02	2.64000e-02
-1.30708e-03	-4.19285e-05	-4.13131e-05	1.47290e-06	-1.45789e+00	-5.83156e-01	-4.66235e-01	3.96111e-02	2.64000e-02
-1.18605e-03	-3.86612e-05	-3.68511e-05	1.79503e-06	-1.45666e+00	-5.82662e-01	-4.65189e-01	4.06167e-02	2.64000e-02
-1.07728e-03	-3.56321e-05	-3.29199e-05	2.07209e-06	-1.45557e+00	-5.82227e-01	-4.64120e-01	4.16125e-02	2.64000e-02
-9.79437e-04	-3.28680e-05	-2.94092e-05	2.31814e-06	-1.45470e+00	-5.81880e-01	-4.63028e-01	4.25997e-02	2.64000e-02
-8.92167e-04	-3.03275e-05	-2.63474e-05	2.53695e-06	-1.45389e+00	-5.81555e-01	-4.61910e-01	4.35796e-02	2.64000e-02
-8.10730e-04	-2.78927e-05	-2.35520e-05	2.71776e-06	-1.45323e+00	-5.81293e-01	-4.60766e-01	4.45529e-02	2.64000e-02
-7.39387e-04	-2.57337e-05	-2.11235e-05	2.87286e-06	-1.45266e+00	-5.81065e-01	-4.59595e-01	4.55206e-02	2.64000e-02
-6.78443e-04	-2.38763e-05	-1.90558e-05	3.05772e-06	-1.45216e+00	-5.80866e-01	-4.58397e-01	4.64833e-02	2.64000e-02
-6.24806e-04	-2.22232e-05	-1.72505e-05	3.30481e-06	-1.45176e+00	-5.80703e-01	-4.57170e-01	4.74416e-02	2.64000e-02
-5.74042e-04	-2.06153e-05	-1.55902e-05	3.59446e-06	-1.45139e+00	-5.80555e-01	-4.55913e-01	4.83961e-02	2.64000e-02
-5.22755e-04	-1.89498e-05	-1.39605e-05	3.92534e-06	-1.45109e+00	-5.80435e-01	-4.54626e-01	4.93472e-02	2.64000e-02
-4.74045e-04	-1.73338e-05	-1.24534e-05	4.33509e-06	-1.45084e+00	-5.80337e-01	-4.53307e-01	5.02952e-02	2.64000e-02
-4.30687e-04	-1.58775e-05	-1.11321e-05	4.84086e-06	-1.45065e+00	-5.80261e-01	-4.51957e-01	5.12404e-02	2.64000e-02
-3.84420e-04	-1.42675e-05	-9.79857e-06	5.34860e-06	-1.45052e+00	-5.80210e-01	-4.50573e-01	5.21830e-02	2.64000e-02
-3.23283e-04	-1.20609e-05	-8.14970e-06	5.71379e-06	-1.45047e+00	-5.80188e-01	-4.49156e-01	5.31232e-02	2.64000e-02
-2.61811e-04	-9.83014e-06	-6.50686e-06	5.93122e-06	-1.45053e+00	-5.80211e-01	-4.47705e-01	5.40611e-02	2.64000e-02
-2.36213e-04	-8.96112e-06	-5.72756e-06	6.01023e-06	-1.45068e+00	-5.80273e-01	-4.46219e-01	5.49968e-02	2.64000e-02
-2.58269e-04	-9.88832e-06	-6.11747e-06	5.91285e-06	-1.45086e+00	-5.80345e-01	-4.44698e-01	5.59303e-02	2.64000e-02
