"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
1.89915e-02	-4.88493e-04	1.12466e-03	-8.45819e-04	-4.60048e-01	-1.84043e-01	-5.00000e-01	0.00000e+00	5.50000e-02
3.56663e-03	2.62727e-04	1.99021e-04	-2.43305e-04	-7.09067e-01	-2.83636e-01	-4.99947e-01	2.24938e-03	5.50000e-02
8.70558e-03	3.08113e-04	4.88024e-04	-2.99016e-04	-6.31872e-01	-2.52759e-01	-4.99788e-01	4.49373e-03	5.50000e-02
1.44219e-02	3.60686e-04	8.08004e-04	-3.06858e-04	-7.23350e-01	-2.89352e-01	-4.99521e-01	6.72789e-03	5.50000e-02
1.57981e-02	4.23198e-04	8.64878e-04	-2.84871e-04	-7.53549e-01	-3.01432e-01	-4.99148e-01	8.94671e-03	5.50000e-02
1.78184e-02	4.59756e-04	9.62674e-04	-2.83012e-04	-8.32429e-01	-3.32985e-01	-4.98669e-01	1.11452e-02	5.50000e-02
1.91358e-02	5.19746e-04	1.01039e-03	-2.57457e-04	-9.19101e-01	-3.67654e-01	-4.98087e-01	1.33187e-02	5.50000e-02
1.97176e-02	5.52747e-04	1.01899e-03	-2.47857e-04	-9.82421e-01	-3.92982e-01	-4.97406e-01	1.54629e-02	5.50000e-02
2.00998e-02	5.90244e-04	1.01239e-03	-2.28318e-04	-1.07087e+00	-4.28363e-01	-4.96627e-01	1.75740e-02	5.50000e-02
2.00063e-02	6.14448e-04	9.80879e-04	-2.15901e-04	-1.13013e+00	-4.52064e-01	-4.95802e-01	1.95472e-02	5.50000e-02
1.97637e-02	6.29757e-04	9.44485e-04	-2.06217e-04	-1.18729e+00	-4.74930e-01	-4.94975e-01	2.13264e-02	5.50000e-02
1.93631e-02	6.40921e-04	9.00419e-04	-1.96199e-04	-1.23584e+00	-4.94348e-01	-4.94145e-01	2.29608e-02	5.50000e-02
1.88571e-02	6.43527e-04	8.54551e-04	-1.91370e-04	-1.27180e+00	-5.08731e-01	-4.93311e-01	2.44826e-02	5.50000e-02
1.83201e-02	6.44625e-04	8.07865e-04	-1.84855e-04	-1.30771e+00	-5.23094e-01	-4.92470e-01	2.59146e-02	5.50000e-02
1.77042e-02	6.39689e-04	7.60055e-04	-1.81622e-04	-1.33332e+00	-5.33340e-01	-4.91622e-01	2.72736e-02	5.50000e-02
1.70794e-02	6.32848e-04	7.13268e-04	-1.77968e-04	-1.35725e+00	-5.42910e-01	-4.90765e-01	2.85721e-02	5.50000e-02
