"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
2.34911e-02	-8.57001e-04	1.24503e-03	-7.36119e-04	-7.09027e-01	-2.83635e-01	-4.89732e-01	0.00000e+00	1.51800e-01
2.91111e-03	2.29593e-04	1.43569e-04	-2.86111e-04	-1.10151e+00	-4.40614e-01	-4.89678e-01	2.24937e-03	1.51800e-01
8.69872e-03	2.98166e-04	4.34475e-04	-3.91469e-04	-9.87115e-01	-3.94856e-01	-4.89517e-01	4.49360e-03	1.51800e-01
1.61851e-02	3.46306e-04	8.15008e-04	-4.05126e-04	-1.09320e+00	-4.37290e-01	-4.89248e-01	6.72742e-03	1.51800e-01
1.78875e-02	4.24131e-04	8.79496e-04	-3.78436e-04	-1.12640e+00	-4.50574e-01	-4.88871e-01	8.94559e-03	1.51800e-01
1.98753e-02	4.50636e-04	9.66938e-04	-3.75353e-04	-1.20381e+00	-4.81538e-01	-4.88387e-01	1.11430e-02	1.51800e-01
2.09608e-02	5.12706e-04	9.95490e-04	-3.43768e-04	-1.30167e+00	-5.20682e-01	-4.87800e-01	1.33149e-02	1.51800e-01
2.09114e-02	5.31181e-04	9.73016e-04	-3.27529e-04	-1.35169e+00	-5.40689e-01	-4.87111e-01	1.54570e-02	1.51800e-01
2.05054e-02	5.50916e-04	9.29968e-04	-2.98067e-04	-1.43314e+00	-5.73268e-01	-4.86326e-01	1.75654e-02	1.51800e-01
1.94716e-02	5.51398e-04	8.59516e-04	-2.73983e-04	-1.47402e+00	-5.89618e-01	-4.85492e-01	1.95364e-02	1.51800e-01
1.82399e-02	5.36670e-04	7.85872e-04	-2.51216e-04	-1.50751e+00	-6.03013e-01	-4.84656e-01	2.13169e-02	1.51800e-01
1.68635e-02	5.17234e-04	7.07308e-04	-2.25374e-04	-1.53345e+00	-6.13389e-01	-4.83813e-01	2.29583e-02	1.51800e-01
1.53474e-02	4.84299e-04	6.28982e-04	-2.03398e-04	-1.54085e+00	-6.16348e-01	-4.82961e-01	2.44945e-02	1.51800e-01
1.38432e-02	4.49635e-04	5.53555e-04	-1.77442e-04	-1.54955e+00	-6.19829e-01	-4.82096e-01	2.59493e-02	1.51800e-01
1.22866e-02	4.07555e-04	4.80727e-04	-1.52843e-04	-1.54652e+00	-6.18617e-01	-4.81215e-01	2.73404e-02	1.51800e-01
1.07652e-02	3.63273e-04	4.12713e-04	-1.26709e-04	-1.54146e+00	-6.16591e-01	-4.80317e-01	2.86811e-02	1.51800e-01
9.30094e-03	3.17680e-04	3.50318e-04	-1.00082e-04	-1.53316e+00	-6.13268e-01	-4.79397e-01	2.99819e-02	1.51800e-01
7.90730e-03	2.71626e-04	2.93835e-04	-7.41608e-05	-1.52105e+00	-6.08425e-01	-4.78454e-01	3.12510e-02	1.51800e-01
6.64947e-03	2.28275e-04	2.44998e-04	-4.87675e-05	-1.50926e+00	-6.03707e-01	-4.77484e-01	3.24951e-02	1.51800e-01
5.55659e-03	1.89200e-04	2.04347e-04	-2.52560e-05	-1.49605e+00	-5.98423e-01	-4.76485e-01	3.37196e-02	1.51800e-01
4.70092e-03	1.57276e-04	1.74052e-04	-4.05117e-06	-1.48310e+00	-5.93244e-01	-4.75455e-01	3.49288e-02	1.51800e-01
4.11636e-03	1.34584e-04	1.54342e-04	1.37100e-05	-1.47121e+00	-5.88484e-01	-4.74390e-01	3.61266e-02	1.51800e-01
3.78886e-03	1.21772e-04	1.43410e-04	2.54091e-05	-1.45984e+00	-5.83939e-01	-4.73290e-01	3.73158e-02	1.51800e-01
3.63345e-03	1.16943e-04	1.36912e-04	2.89072e-05	-1.45047e+00	-5.80189e-01	-4.72151e-01	3.84989e-02	1.51800e-01
3.47773e-03	1.14245e-04	1.28326e-04	2.41548e-05	-1.44268e+00	-5.77074e-01	-4.70972e-01	3.96780e-02	1.51800e-01
3.17673e-03	1.07572e-04	1.13478e-04	1.45151e-05	-1.43675e+00	-5.74701e-01	-4.69750e-01	4.08547e-02	1.51800e-01
2.69457e-03	9.43829e-05	9.24766e-05	4.35671e-06	-1.43232e+00	-5.72930e-01	-4.68483e-01	4.20302e-02	1.51800e-01
2.12396e-03	7.71759e-05	6.94137e-05	-3.48407e-06	-1.42881e+00	-5.71525e-01	-4.67169e-01	4.32057e-02	1.51800e-01
1.61240e-03	6.10632e-05	4.94829e-05	-8.46616e-06	-1.42624e+00	-5.70497e-01	-4.65807e-01	4.43820e-02	1.51800e-01
1.26940e-03	5.02527e-05	3.60063e-05	-1.16244e-05	-1.42438e+00	-5.69755e-01	-4.64394e-01	4.55596e-02	1.51800e-01
1.13564e-03	4.66350e-05	2.97694e-05	-1.42495e-05	-1.42334e+00	-5.69335e-01	-4.62929e-01	4.67389e-02	1.51800e-01
1.18248e-03	4.96544e-05	2.91700e-05	-1.73311e-05	-1.42315e+00	-5.69259e-01	-4.61410e-01	4.79202e-02	1.51800e-01
1.35520e-03	5.75450e-05	3.20783e-05	-2.12688e-05	-1.42372e+00	-5.69488e-01	-4.59835e-01	4.91037e-02	1.51800e-01
1.61313e-03	6.88637e-05	3.70750e-05	-2.61413e-05	-1.42508e+00	-5.70032e-01	-4.58204e-01	5.02892e-02	1.51800e-01
1.93317e-03	8.28279e-05	4.32829e-05	-3.19475e-05	-1.42728e+00	-5.70915e-01	-4.56513e-01	5.14767e-02	1.51800e-01
2.29992e-03	9.88033e-05	5.02689e-05	-3.80370e-05	-1.43053e+00	-5.72215e-01	-4.54762e-01	5.26660e-02	1.51800e-01
2.70309e-03	1.16266e-04	5.78964e-05	-4.42274e-05	-1.43524e+00	-5.74097e-01	-4.52950e-01	5.38567e-02	1.51800e-01
3.13348e-03	1.34724e-04	6.61117e-05	-5.00248e-05	-1.44180e+00	-5.76721e-01	-4.51074e-01	5.50486e-02	1.51800e-01
3.56955e-03	1.53029e-04	7.48515e-05	-5.21271e-05	-1.45091e+00	-5.80367e-01	-4.49135e-01	5.62411e-02	1.51800e-01
3.92798e-03	1.68041e-04	8.17327e-05	-4.92537e-05	-1.46340e+00	-5.85361e-01	-4.47130e-01	5.74338e-02	1.51800e-01
3.92855e-03	1.68339e-04	8.00862e-05	-4.62761e-05	-1.47858e+00	-5.91435e-01	-4.45059e-01	5.86261e-02	1.51800e-01
3.29262e-03	1.41571e-04	6.52885e-05	-4.40020e-05	-1.49336e+00	-5.97346e-01	-4.42921e-01	5.98175e-02	1.51800e-01
2.22984e-03	9.70992e-05	4.12664e-05	-3.75486e-05	-1.50394e+00	-6.01576e-01	-4.40713e-01	6.10073e-02	1.51800e-01
1.15736e-03	5.24843e-05	1.69940e-05	-2.92839e-05	-1.50993e+00	-6.03974e-01	-4.38437e-01	6.21948e-02	1.51800e-01
2.37477e-04	1.36403e-05	-2.39447e-06	-2.60267e-05	-1.51452e+00	-6.05810e-01	-4.36090e-01	6.33795e-02	1.51800e-01
-4.13799e-04	-1.08570e-05	-2.21966e-05	-5.13634e-05	-1.52230e+00	-6.08919e-01	-4.33671e-01	6.45605e-02	1.51800e-01
-9.15512e-04	-2.03676e-05	-5.78272e-05	-1.53218e-04	-1.53025e+00	-6.12094e-01	-4.31181e-01	6.57372e-02	1.51800e-01
-2.01209e-03	-4.64962e-05	-1.25817e-04	-3.49291e-04	-1.53081e+00	-6.12312e-01	-4.28618e-01	6.69088e-02	1.51800e-01
-4.45677e-03	-1.28417e-04	-2.25944e-04	-5.89285e-04	-1.52533e+00	-6.10114e-01	-4.25981e-01	6.80744e-02	1.51800e-01
-6.98919e-03	-2.23023e-04	-3.09253e-04	-7.81731e-04	-1.48954e+00	-5.95794e-01	-4.23271e-01	6.92335e-02	1.51800e-01
-7.08920e-03	-2.24666e-04	-3.22577e-04	-8.56889e-04	-1.40350e+00	-5.61376e-01	-4.20485e-01	7.03851e-02	1.51800e-01
-5.21657e-03	-1.49716e-04	-2.81174e-04	-8.45110e-04	-1.31252e+00	-5.24977e-01	-4.17625e-01	7.15284e-02	1.51800e-01
-3.04861e-03	-6.24392e-05	-2.33658e-04	-8.24231e-04	-1.23611e+00	-4.94394e-01	-4.14689e-01	7.26627e-02	1.51800e-01
-2.78870e-04	5.29176e-05	-1.81668e-04	-8.07929e-04	-1.16589e+00	-4.65861e-01	-4.11677e-01	7.37872e-02	1.51800e-01
2.62364e-03	1.72543e-04	-1.23667e-04	-7.68947e-04	-1.12311e+00	-4.49291e-01	-4.08589e-01	7.49010e-02	1.51800e-01
4.16458e-03	2.32914e-04	-8.66042e-05	-7.12494e-04	-1.10236e+00	-4.40972e-01	-4.05425e-01	7.60034e-02	1.51800e-01
4.68914e-03	2.49558e-04	-6.59250e-05	-6.53806e-04	-1.08298e+00	-4.33212e-01	-4.02183e-01	7.70935e-02	1.51800e-01
4.91432e-03	2.53872e-04	-5.09617e-05	-5.94813e-04	-1.06644e+00	-4.26592e-01	-3.98864e-01	7.81706e-02	1.51800e-01
4.66197e-03	2.37422e-04	-4.22035e-05	-5.36595e-04	-1.05283e+00	-4.21146e-01	-3.95469e-01	7.92338e-02	1.51800e-01
4.41756e-03	2.22010e-04	-3.44423e-05	-4.78075e-04	-1.03349e+00	-4.13410e-01	-3.91995e-01	8.02824e-02	1.51800e-01
4.81340e-03	2.35039e-04	-1.80813e-05	-4.19265e-04	-1.00926e+00	-4.03713e-01	-3.88445e-01	8.13156e-02	1.51800e-01
5.35262e-03	2.54872e-04	-7.21817e-07	-3.60933e-04	-9.87100e-01	-3.94847e-01	-3.84817e-01	8.23325e-02	1.51800e-01
5.20352e-03	2.45486e-04	4.60276e-06	-3.15062e-04	-9.75550e-01	-3.90226e-01	-3.81112e-01	8.33325e-02	1.51800e-01
4.34625e-03	2.05649e-04	-1.10045e-06	-2.88618e-04	-9.73781e-01	-3.89518e-01	-3.77329e-01	8.43148e-02	1.51800e-01
3.59474e-03	1.70777e-04	-5.96073e-06	-2.66236e-04	-9.65184e-01	-3.86079e-01	-3.73470e-01	8.52787e-02	1.51800e-01
3.49886e-03	1.64776e-04	-2.00779e-06	-2.34444e-04	-9.46651e-01	-3.78665e-01	-3.69533e-01	8.62233e-02	1.51800e-01
3.61484e-03	1.67890e-04	6.08797e-06	-1.91492e-04	-9.31522e-01	-3.72612e-01	-3.65520e-01	8.71481e-02	1.51800e-01
3.36146e-03	1.54672e-04	1.06291e-05	-1.40945e-04	-9.24146e-01	-3.69661e-01	-3.61430e-01	8.80523e-02	1.51800e-01
2.60059e-03	1.19160e-04	9.50029e-06	-9.77477e-05	-9.16279e-01	-3.66514e-01	-3.57264e-01	8.89353e-02	1.51800e-01
1.83037e-03	8.39575e-05	5.49487e-06	-7.52768e-05	-9.00930e-01	-3.60374e-01	-3.53022e-01	8.97963e-02	1.51800e-01
1.66455e-03	7.62441e-05	4.85901e-06	-6.58682e-05	-8.82450e-01	-3.52981e-01	-3.48705e-01	9.06347e-02	1.51800e-01
1.93430e-03	8.81005e-05	7.59455e-06	-5.72764e-05	-8.70955e-01	-3.48383e-01	-3.44313e-01	9.14499e-02	1.51800e-01
2.06035e-03	9.34179e-05	9.80621e-06	-4.68762e-05	-8.66634e-01	-3.46655e-01	-3.39847e-01	9.22413e-02	1.51800e-01
1.87549e-03	8.48131e-05	9.71350e-06	-3.36973e-05	-8.65403e-01	-3.46162e-01	-3.35306e-01	9.30083e-02	1.51800e-01
1.41658e-03	6.39999e-05	7.34400e-06	-2.18952e-05	-8.67855e-01	-3.47143e-01	-3.30692e-01	9.37504e-02	1.51800e-01
8.66442e-04	3.92141e-05	3.81055e-06	-1.80110e-05	-8.70174e-01	-3.48070e-01	-3.26005e-01	9.44669e-02	1.51800e-01
5.29586e-04	2.40662e-05	1.48896e-06	-1.77379e-05	-8.69219e-01	-3.47688e-01	-3.21246e-01	9.51574e-02	1.51800e-01
4.16260e-04	1.88794e-05	1.29914e-06	-1.42760e-05	-8.67365e-01	-3.46946e-01	-3.16415e-01	9.58214e-02	1.51800e-01
3.57487e-04	1.61628e-05	1.40296e-06	-7.47978e-06	-8.65316e-01	-3.46127e-01	-3.11513e-01	9.64584e-02	1.51800e-01
2.87929e-04	1.29208e-05	1.86972e-06	-1.91280e-07	-8.64458e-01	-3.45783e-01	-3.06541e-01	9.70679e-02	1.51800e-01
2.12202e-04	9.46176e-06	1.90388e-06	3.48027e-06	-8.65251e-01	-3.46101e-01	-3.01500e-01	9.76495e-02	1.51800e-01
3.18844e-05	1.37684e-06	7.17187e-07	1.49851e-06	-8.67554e-01	-3.47022e-01	-2.96390e-01	9.82029e-02	1.51800e-01
-2.83679e-04	-1.27956e-05	-1.11629e-06	-2.63225e-06	-8.68913e-01	-3.47565e-01	-2.91212e-01	9.87276e-02	1.51800e-01
-4.55068e-04	-2.04914e-05	-2.08189e-06	-5.39451e-06	-8.65536e-01	-3.46214e-01	-2.85968e-01	9.92233e-02	1.51800e-01
-3.96803e-04	-1.78456e-05	-2.02612e-06	-8.14619e-06	-8.61585e-01	-3.44634e-01	-2.80657e-01	9.96897e-02	1.51800e-01
-4.28414e-04	-1.92472e-05	-2.41558e-06	-1.17381e-05	-8.59595e-01	-3.43838e-01	-2.75282e-01	1.00126e-01	1.51800e-01
-5.17407e-04	-2.32757e-05	-2.50016e-06	-1.04802e-05	-8.55896e-01	-3.42358e-01	-2.69842e-01	1.00533e-01	1.51800e-01
-4.88264e-04	-2.20217e-05	-1.47229e-06	-1.28680e-06	-8.53823e-01	-3.41529e-01	-2.64339e-01	1.00910e-01	1.51800e-01
-6.40071e-04	-2.89303e-05	-7.65837e-07	8.50572e-06	-8.54881e-01	-3.41952e-01	-2.58774e-01	1.01256e-01	1.51800e-01
-9.97515e-04	-4.50783e-05	-9.73981e-07	1.39109e-05	-8.51633e-01	-3.40653e-01	-2.53148e-01	1.01572e-01	1.51800e-01
-1.05990e-03	-4.79016e-05	-5.34930e-07	1.81764e-05	-8.45423e-01	-3.38169e-01	-2.47461e-01	1.01858e-01	1.51800e-01
-7.85281e-04	-3.55040e-05	2.99208e-07	1.88662e-05	-8.43441e-01	-3.37376e-01	-2.41716e-01	1.02112e-01	1.51800e-01
-5.74489e-04	-2.59598e-05	1.79531e-07	1.00688e-05	-8.43875e-01	-3.37550e-01	-2.35914e-01	1.02335e-01	1.51800e-01
-5.48456e-04	-2.47487e-05	-6.30920e-07	-8.82985e-07	-8.44036e-01	-3.37614e-01	-2.30054e-01	1.02528e-01	1.51800e-01
-6.36263e-04	-2.87054e-05	-7.21031e-07	-2.50879e-06	-8.44690e-01	-3.37876e-01	-2.24139e-01	1.02689e-01	1.51800e-01
-7.99798e-04	-3.60862e-05	-4.47364e-07	2.21858e-06	-8.44234e-01	-3.37693e-01	-2.18170e-01	1.02819e-01	1.51800e-01
-9.47111e-04	-4.27304e-05	-1.05457e-07	4.02491e-06	-8.42274e-01	-3.36909e-01	-2.12148e-01	1.02919e-01	1.51800e-01
-1.01073e-03	-4.55927e-05	5.90998e-08	4.00503e-06	-8.39914e-01	-3.35965e-01	-2.06075e-01	1.02987e-01	1.51800e-01
-9.81588e-04	-4.42720e-05	6.94702e-07	9.87846e-06	-8.37473e-01	-3.34989e-01	-1.99951e-01	1.03024e-01	1.51800e-01
-8.62826e-04	-3.89051e-05	1.65767e-06	2.12424e-05	-8.35197e-01	-3.34078e-01	-1.93777e-01	1.03030e-01	1.51800e-01
-7.12291e-04	-3.21012e-05	2.28167e-06	2.98503e-05	-8.33002e-01	-3.33200e-01	-1.87556e-01	1.03006e-01	1.51800e-01
-6.93798e-04	-3.12519e-05	2.44972e-06	3.18278e-05	-8.31982e-01	-3.32792e-01	-1.81289e-01	1.02951e-01	1.51800e-01
