"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
1.87305e-02	-7.80348e-04	8.52499e-04	1.99241e-04	-1.25226e-01	-5.01052e-02	-5.14734e-01	0.00000e+00	8.58000e-02
-4.51738e-04	3.37197e-05	-2.21885e-05	5.60447e-05	-4.43568e-01	-1.77425e-01	-5.14682e-01	2.24940e-03	8.58000e-02
4.43719e-03	4.13912e-05	1.99221e-04	6.91903e-05	-3.23755e-01	-1.29504e-01	-5.14525e-01	4.49391e-03	8.58000e-02
1.25028e-02	7.52562e-05	5.64724e-04	8.03995e-05	-3.87350e-01	-1.54945e-01	-5.14262e-01	6.72853e-03	8.58000e-02
1.58268e-02	1.59008e-04	7.03715e-04	7.57186e-05	-3.98202e-01	-1.59288e-01	-5.13895e-01	8.94825e-03	8.58000e-02
1.93476e-02	2.02733e-04	8.57588e-04	7.37892e-05	-4.54706e-01	-1.81891e-01	-5.13423e-01	1.11482e-02	8.58000e-02
2.20476e-02	2.89259e-04	9.61414e-04	6.32982e-05	-5.42786e-01	-2.17124e-01	-5.12849e-01	1.33239e-02	8.58000e-02
2.35958e-02	3.44418e-04	1.01736e-03	5.58503e-05	-5.97234e-01	-2.38903e-01	-5.12176e-01	1.54710e-02	8.58000e-02
2.47198e-02	4.07405e-04	1.04850e-03	4.59682e-05	-6.90191e-01	-2.76087e-01	-5.11409e-01	1.75859e-02	8.58000e-02
2.51258e-02	4.56776e-04	1.04770e-03	3.78745e-05	-7.54372e-01	-3.01759e-01	-5.10594e-01	1.95638e-02	8.58000e-02
2.52045e-02	4.92097e-04	1.03514e-03	3.18637e-05	-8.15383e-01	-3.26164e-01	-5.09775e-01	2.13510e-02	8.58000e-02
2.50885e-02	5.25371e-04	1.01230e-03	2.62608e-05	-8.73886e-01	-3.49565e-01	-5.08951e-01	2.29993e-02	8.58000e-02
2.47247e-02	5.45298e-04	9.82444e-04	2.27681e-05	-9.16846e-01	-3.66749e-01	-5.08116e-01	2.45429e-02	8.58000e-02
2.43626e-02	5.65253e-04	9.51630e-04	1.95405e-05	-9.63195e-01	-3.85288e-01	-5.07268e-01	2.60060e-02	8.58000e-02
2.38756e-02	5.78008e-04	9.17516e-04	1.75614e-05	-9.99679e-01	-3.99882e-01	-5.06405e-01	2.74064e-02	8.58000e-02
2.33486e-02	5.87592e-04	8.82440e-04	1.61890e-05	-1.03436e+00	-4.13755e-01	-5.05522e-01	2.87575e-02	8.58000e-02
2.28120e-02	5.94981e-04	8.47528e-04	1.53774e-05	-1.06633e+00	-4.26543e-01	-5.04618e-01	3.00698e-02	8.58000e-02
