"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.50449e-01	9.67825e-03	6.81501e-02	-5.47402e-04	6.82333e-01	2.71936e-01	-3.99405e-01	-4.85030e-01	0.00000e+00	-8.36000e-02
9.12513e-01	0.00000e+00	-9.91263e-23	0.00000e+00	6.52571e-01	2.61029e-01	-7.71429e-01	-4.84976e-01	2.24936e-03	-8.36000e-02
9.16103e-01	-7.93050e-18	1.98243e-18	0.00000e+00	6.53522e-01	2.61409e-01	-7.59547e-01	-4.84814e-01	4.49354e-03	-8.36000e-02
9.02133e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.45241e-01	2.58096e-01	-8.63065e-01	-4.84543e-01	6.72720e-03	-8.36000e-02
9.04437e-01	-3.96466e-18	0.00000e+00	0.00000e+00	6.45321e-01	2.58128e-01	-8.62058e-01	-4.84165e-01	8.94507e-03	-8.36000e-02
8.94840e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.39720e-01	2.55888e-01	-9.32070e-01	-4.83679e-01	1.11420e-02	-8.36000e-02
8.92238e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.36982e-01	2.54793e-01	-9.66298e-01	-4.83088e-01	1.33132e-02	-8.36000e-02
8.93697e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.38493e-01	2.55397e-01	-9.47408e-01	-4.82397e-01	1.54543e-02	-8.36000e-02
8.92205e-01	7.92991e-18	0.00000e+00	0.00000e+00	6.37300e-01	2.54920e-01	-9.62321e-01	-4.81608e-01	1.75614e-02	-8.36000e-02
8.96870e-01	7.92971e-18	0.00000e+00	0.00000e+00	6.40534e-01	2.56213e-01	-9.21900e-01	-4.80771e-01	1.95303e-02	-8.36000e-02
8.98981e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.42240e-01	2.56896e-01	-9.00577e-01	-4.79934e-01	2.13046e-02	-8.36000e-02
9.01424e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.43775e-01	2.57510e-01	-8.81386e-01	-4.79094e-01	2.29329e-02	-8.36000e-02
9.03876e-01	-3.96505e-22	0.00000e+00	0.00000e+00	6.45685e-01	2.58274e-01	-8.57504e-01	-4.78251e-01	2.44469e-02	-8.36000e-02
9.04707e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.46180e-01	2.58472e-01	-8.51320e-01	-4.77403e-01	2.58689e-02	-8.36000e-02
9.06054e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.47188e-01	2.58875e-01	-8.38717e-01	-4.76550e-01	2.72154e-02	-8.36000e-02
9.06493e-01	3.96466e-18	0.00000e+00	0.00000e+00	6.47498e-01	2.58999e-01	-8.34846e-01	-4.75691e-01	2.84988e-02	-8.36000e-02
9.06964e-01	0.00000e+00	-9.91263e-19	0.00000e+00	6.47824e-01	2.59129e-01	-8.30776e-01	-4.74824e-01	2.97288e-02	-8.36000e-02
9.07328e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.48101e-01	2.59240e-01	-8.27309e-01	-4.73949e-01	3.09132e-02	-8.36000e-02
9.07428e-01	-7.93070e-18	0.00000e+00	0.00000e+00	6.48159e-01	2.59264e-01	-8.26584e-01	-4.73064e-01	3.20584e-02	-8.36000e-02
9.07664e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.48335e-01	2.59334e-01	-8.24382e-01	-4.72168e-01	3.31694e-02	-8.36000e-02
9.07702e-01	-5.94778e-18	9.91263e-19	0.00000e+00	6.48359e-01	2.59344e-01	-8.24080e-01	-4.71262e-01	3.42507e-02	-8.36000e-02
9.07782e-01	3.96525e-18	1.98253e-18	0.00000e+00	6.48416e-01	2.59367e-01	-8.23366e-01	-4.70343e-01	3.53060e-02	-8.36000e-02
9.07821e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.48445e-01	2.59378e-01	-8.23008e-01	-4.69411e-01	3.63384e-02	-8.36000e-02
9.07815e-01	-1.38777e-17	-1.98253e-18	0.00000e+00	6.48440e-01	2.59376e-01	-8.23077e-01	-4.68465e-01	3.73506e-02	-8.36000e-02
9.07834e-01	1.18952e-17	1.98253e-18	0.00000e+00	6.48453e-01	2.59381e-01	-8.22904e-01	-4.67504e-01	3.83449e-02	-8.36000e-02
9.07811e-01	-3.96505e-18	-1.98253e-18	0.00000e+00	6.48437e-01	2.59375e-01	-8.23104e-01	-4.66528e-01	3.93233e-02	-8.36000e-02
9.07806e-01	-1.18948e-17	0.00000e+00	0.00000e+00	6.48433e-01	2.59373e-01	-8.23160e-01	-4.65535e-01	4.02876e-02	-8.36000e-02
9.07798e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.48428e-01	2.59371e-01	-8.23223e-01	-4.64525e-01	4.12393e-02	-8.36000e-02
9.07786e-01	-5.94758e-18	-9.91263e-19	0.00000e+00	6.48419e-01	2.59368e-01	-8.23335e-01	-4.63497e-01	4.21798e-02	-8.36000e-02
9.07780e-01	-9.91303e-18	0.00000e+00	0.00000e+00	6.48415e-01	2.59366e-01	-8.23388e-01	-4.62449e-01	4.31102e-02	-8.36000e-02
9.07755e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.48397e-01	2.59359e-01	-8.23606e-01	-4.61383e-01	4.40315e-02	-8.36000e-02
9.07726e-01	-3.96505e-22	1.98253e-18	0.00000e+00	6.48376e-01	2.59351e-01	-8.23866e-01	-4.60296e-01	4.49448e-02	-8.36000e-02
9.07699e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.48357e-01	2.59343e-01	-8.24111e-01	-4.59188e-01	4.58507e-02	-8.36000e-02
9.07682e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.48345e-01	2.59338e-01	-8.24263e-01	-4.58059e-01	4.67500e-02	-8.36000e-02
9.07684e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.48346e-01	2.59338e-01	-8.24246e-01	-4.56907e-01	4.76433e-02	-8.36000e-02
9.07690e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.48350e-01	2.59340e-01	-8.24196e-01	-4.55732e-01	4.85311e-02	-8.36000e-02
9.07675e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.48339e-01	2.59336e-01	-8.24330e-01	-4.54534e-01	4.94140e-02	-8.36000e-02
9.07611e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.48293e-01	2.59317e-01	-8.24903e-01	-4.53311e-01	5.02922e-02	-8.36000e-02
9.07478e-01	3.96505e-18	-9.91263e-19	0.00000e+00	6.48199e-01	2.59280e-01	-8.26084e-01	-4.52064e-01	5.11661e-02	-8.36000e-02
9.07306e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.48076e-01	2.59230e-01	-8.27622e-01	-4.50791e-01	5.20361e-02	-8.36000e-02
9.07182e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.47988e-01	2.59195e-01	-8.28720e-01	-4.49493e-01	5.29023e-02	-8.36000e-02
9.07129e-01	1.38777e-17	0.00000e+00	0.00000e+00	6.47951e-01	2.59180e-01	-8.29185e-01	-4.48168e-01	5.37650e-02	-8.36000e-02
9.07004e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.47862e-01	2.59145e-01	-8.30302e-01	-4.46815e-01	5.46244e-02	-8.36000e-02
9.06679e-01	-1.18954e-17	0.00000e+00	0.00000e+00	6.47630e-01	2.59052e-01	-8.33202e-01	-4.45436e-01	5.54805e-02	-8.36000e-02
9.06244e-01	1.98253e-18	-1.98253e-18	0.00000e+00	6.47318e-01	2.58927e-01	-8.37092e-01	-4.44028e-01	5.63335e-02	-8.36000e-02
9.05857e-01	-3.96505e-18	-1.98263e-18	0.00000e+00	6.47042e-01	2.58817e-01	-8.40549e-01	-4.42592e-01	5.71834e-02	-8.36000e-02
