"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
1.00748e+00	5.40839e-03	4.65585e-02	1.08685e-04	7.21822e-01	2.88293e-01	9.42031e-02	-5.14970e-01	0.00000e+00	-2.86000e-02
9.87574e-01	0.00000e+00	0.00000e+00	0.00000e+00	7.05951e-01	2.82380e-01	-1.04189e-01	-5.14918e-01	2.24940e-03	-2.86000e-02
9.90380e-01	0.00000e+00	0.00000e+00	0.00000e+00	7.06829e-01	2.82732e-01	-9.32110e-02	-5.14761e-01	4.49391e-03	-2.86000e-02
9.78511e-01	-5.94778e-18	0.00000e+00	0.00000e+00	6.99572e-01	2.79829e-01	-1.83926e-01	-5.14499e-01	6.72854e-03	-2.86000e-02
9.79041e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.98787e-01	2.79515e-01	-1.93733e-01	-5.14131e-01	8.94828e-03	-2.86000e-02
9.66930e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.91100e-01	2.76440e-01	-2.89823e-01	-5.13659e-01	1.11483e-02	-2.86000e-02
9.59531e-01	-1.98253e-22	-1.98253e-18	0.00000e+00	6.85128e-01	2.74051e-01	-3.64475e-01	-5.13086e-01	1.33239e-02	-2.86000e-02
9.53048e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.80868e-01	2.72347e-01	-4.17718e-01	-5.12413e-01	1.54711e-02	-2.86000e-02
9.42437e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.73189e-01	2.69275e-01	-5.13712e-01	-5.11645e-01	1.75860e-02	-2.86000e-02
9.37189e-01	7.93011e-18	-2.97399e-18	0.00000e+00	6.69359e-01	2.67744e-01	-5.61581e-01	-5.10831e-01	1.95632e-02	-2.86000e-02
9.30266e-01	3.96486e-18	1.98243e-18	0.00000e+00	6.64575e-01	2.65830e-01	-6.21386e-01	-5.10015e-01	2.13453e-02	-2.86000e-02
9.24831e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60529e-01	2.64211e-01	-6.71963e-01	-5.09197e-01	2.29811e-02	-2.86000e-02
9.20786e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.57762e-01	2.63105e-01	-7.06550e-01	-5.08376e-01	2.45028e-02	-2.86000e-02
9.16210e-01	0.00000e+00	9.91263e-19	0.00000e+00	6.54423e-01	2.61769e-01	-7.48285e-01	-5.07550e-01	2.59329e-02	-2.86000e-02
9.13070e-01	1.98273e-18	-1.98243e-18	0.00000e+00	6.52206e-01	2.60882e-01	-7.75993e-01	-5.06718e-01	2.72879e-02	-2.86000e-02
9.09846e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.49903e-01	2.59961e-01	-8.04779e-01	-5.05879e-01	2.85803e-02	-2.86000e-02
9.07107e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.47935e-01	2.59174e-01	-8.29381e-01	-5.05032e-01	2.98199e-02	-2.86000e-02
9.04826e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.46319e-01	2.58527e-01	-8.49587e-01	-5.04177e-01	3.10146e-02	-2.86000e-02
9.02627e-01	3.96505e-22	0.00000e+00	0.00000e+00	6.44739e-01	2.57895e-01	-8.69337e-01	-5.03311e-01	3.21707e-02	-2.86000e-02
9.00867e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.43486e-01	2.57394e-01	-8.84995e-01	-5.02434e-01	3.32936e-02	-2.86000e-02
8.99247e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.42326e-01	2.56931e-01	-8.99491e-01	-5.01545e-01	3.43875e-02	-2.86000e-02
8.97866e-01	-7.92991e-18	0.00000e+00	0.00000e+00	6.41340e-01	2.56536e-01	-9.11816e-01	-5.00643e-01	3.54562e-02	-2.86000e-02
8.96707e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.40512e-01	2.56205e-01	-9.22166e-01	-4.99728e-01	3.65028e-02	-2.86000e-02
8.95694e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.39788e-01	2.55915e-01	-9.31217e-01	-4.98797e-01	3.75302e-02	-2.86000e-02
8.94881e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.39207e-01	2.55683e-01	-9.38486e-01	-4.97851e-01	3.85405e-02	-2.86000e-02
8.94208e-01	3.96505e-22	0.00000e+00	0.00000e+00	6.38726e-01	2.55490e-01	-9.44496e-01	-4.96888e-01	3.95358e-02	-2.86000e-02
8.93681e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.38349e-01	2.55340e-01	-9.49205e-01	-4.95907e-01	4.05179e-02	-2.86000e-02
8.93296e-01	3.96545e-18	0.00000e+00	0.00000e+00	6.38074e-01	2.55230e-01	-9.52649e-01	-4.94908e-01	4.14883e-02	-2.86000e-02
8.93028e-01	5.94738e-18	0.00000e+00	0.00000e+00	6.37882e-01	2.55153e-01	-9.55046e-01	-4.93890e-01	4.24483e-02	-2.86000e-02
8.92886e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.37780e-01	2.55112e-01	-9.56325e-01	-4.92852e-01	4.33992e-02	-2.86000e-02
8.92853e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.37756e-01	2.55102e-01	-9.56621e-01	-4.91794e-01	4.43419e-02	-2.86000e-02
8.92927e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37808e-01	2.55123e-01	-9.55967e-01	-4.90713e-01	4.52773e-02	-2.86000e-02
8.93104e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.37935e-01	2.55174e-01	-9.54388e-01	-4.89611e-01	4.62063e-02	-2.86000e-02
8.93374e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.38128e-01	2.55251e-01	-9.51977e-01	-4.88486e-01	4.71296e-02	-2.86000e-02
8.93736e-01	-5.94718e-18	0.00000e+00	0.00000e+00	6.38386e-01	2.55354e-01	-9.48751e-01	-4.87337e-01	4.80476e-02	-2.86000e-02
8.94181e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.38703e-01	2.55481e-01	-9.44786e-01	-4.86163e-01	4.89610e-02	-2.86000e-02
8.94702e-01	-1.98233e-18	0.00000e+00	0.00000e+00	6.39075e-01	2.55630e-01	-9.40132e-01	-4.84965e-01	4.98702e-02	-2.86000e-02
8.95295e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.39498e-01	2.55799e-01	-9.34842e-01	-4.83740e-01	5.07755e-02	-2.86000e-02
8.95951e-01	3.96505e-22	0.00000e+00	0.00000e+00	6.39966e-01	2.55987e-01	-9.28991e-01	-4.82490e-01	5.16773e-02	-2.86000e-02
8.96664e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.40475e-01	2.56190e-01	-9.22631e-01	-4.81213e-01	5.25759e-02	-2.86000e-02
8.97424e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.41018e-01	2.56407e-01	-9.15842e-01	-4.79908e-01	5.34714e-02	-2.86000e-02
8.98223e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.41588e-01	2.56635e-01	-9.08717e-01	-4.78575e-01	5.43641e-02	-2.86000e-02
8.99048e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.42177e-01	2.56871e-01	-9.01355e-01	-4.77213e-01	5.52541e-02	-2.86000e-02
8.99886e-01	-5.94758e-18	0.00000e+00	0.00000e+00	6.42776e-01	2.57111e-01	-8.93868e-01	-4.75822e-01	5.61416e-02	-2.86000e-02
9.00726e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.43376e-01	2.57350e-01	-8.86373e-01	-4.74402e-01	5.70264e-02	-2.86000e-02
9.01552e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.43966e-01	2.57586e-01	-8.79001e-01	-4.72951e-01	5.79088e-02	-2.86000e-02
9.02350e-01	5.94778e-18	0.00000e+00	0.00000e+00	6.44535e-01	2.57814e-01	-8.71879e-01	-4.71470e-01	5.87888e-02	-2.86000e-02
9.03106e-01	-1.98253e-22	0.00000e+00	0.00000e+00	6.45075e-01	2.58030e-01	-8.65128e-01	-4.69957e-01	5.96662e-02	-2.86000e-02
9.03807e-01	-3.96545e-18	0.00000e+00	0.00000e+00	6.45576e-01	2.58231e-01	-8.58865e-01	-4.68413e-01	6.05411e-02	-2.86000e-02
9.04444e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.46032e-01	2.58413e-01	-8.53176e-01	-4.66837e-01	6.14134e-02	-2.86000e-02
9.05009e-01	5.94758e-18	0.00000e+00	0.00000e+00	6.46435e-01	2.58574e-01	-8.48128e-01	-4.65228e-01	6.22830e-02	-2.86000e-02
