t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  1.5000030E+02         9.0363079E-01         8.4674232E-02         6.9797508E-02        -3.6006108E-02         6.3390476E-01         9.4891208E-01         1.8496688E-01         1.4729841E-01        -2.0113539E-02         6.7468685E-01         9.4499433E-01         2.2036675E-01         1.1396600E-01         6.2961072E-02         6.6452116E-01         9.7118181E-01         7.2622664E-02         3.4998001E-03         3.3847693E-02         6.9960946E-01         8.8648832E-01        -1.2626083E-01         5.0226390E-02        -2.1358920E-02         6.3291329E-01         9.4690210E-01         2.2567672E-01         1.2756126E-01        -9.4951317E-02         6.7832106E-01         9.4960475E-01         2.4166784E-01         9.7382054E-02         3.5742696E-02         6.8713129E-01         9.4712919E-01         2.4233076E-01         6.8348125E-02         6.1567951E-02         6.7233479E-01         9.4600320E-01         1.3924433E-01         1.7322892E-01         2.0878760E-03         6.7800409E-01
  1.5000800E+02         9.0121090E-01         3.4073379E-02         8.4599003E-02        -4.0498376E-02         6.3136071E-01         9.4769472E-01         2.0583379E-01         1.4430393E-01        -2.7973879E-02         6.7615616E-01         9.4298756E-01         2.2029075E-01         9.3221173E-02         5.0972562E-02         6.6220379E-01         9.7125995E-01         8.7441362E-02        -9.5063718E-03         4.1886948E-02         6.9860774E-01         8.8745427E-01        -1.1918917E-01         6.1606947E-02        -7.0420437E-04         6.3442385E-01         9.4625175E-01         2.3555896E-01         1.1249519E-01        -8.7724343E-02         6.7784166E-01         9.5208281E-01         2.6093981E-01         8.2539864E-02         5.8764905E-02         6.8696016E-01         9.4221312E-01         2.1124119E-01         8.1762291E-02         8.3133146E-02         6.7070925E-01         9.4717050E-01         1.3151351E-01         1.7673682E-01        -8.3954455E-03         6.7819083E-01
  1.5001580E+02         9.0460825E-01        -1.0849629E-02         1.0502473E-01        -3.8971148E-02         6.3310611E-01         9.4770914E-01         2.2029844E-01         1.3650846E-01        -2.8579555E-02         6.7760378E-01         9.4077104E-01         2.0900057E-01         7.7359825E-02         4.0930472E-02         6.6011840E-01         9.7008932E-01         1.0495105E-01        -2.1497723E-02         3.8795676E-02         6.9651800E-01         8.8958377E-01        -1.1002623E-01         7.4094921E-02         2.2176236E-02         6.3703871E-01         9.4555849E-01         2.4191388E-01         9.9500999E-02        -7.9859629E-02         6.7736095E-01         9.5579851E-01         2.8117457E-01         6.6785917E-02         8.0036514E-02         6.8632746E-01         9.3846571E-01         1.7556502E-01         1.0059680E-01         1.0427880E-01         6.6996807E-01         9.4743448E-01         1.2956096E-01         1.7832361E-01        -2.2968197E-02         6.7846239E-01
  1.5002350E+02         9.1167855E-01        -4.1424304E-02         1.2651873E-01        -3.0864941E-02         6.3829702E-01         9.5032465E-01         2.2694252E-01         1.2824370E-01        -1.9315440E-02         6.7908370E-01         9.3884516E-01         1.9109261E-01         6.8366416E-02         3.4027811E-02         6.5858686E-01         9.6727824E-01         1.2190595E-01        -3.0372659E-02         2.5298448E-02         6.9311255E-01         8.9249563E-01        -9.9303246E-02         8.5780501E-02         4.5151226E-02         6.4022958E-01         9.4474840E-01         2.4446397E-01         8.9378983E-02        -7.1260087E-02         6.7693549E-01         9.5975870E-01         2.9618788E-01         5.6508608E-02         9.5298246E-02         6.8547136E-01         9.3646878E-01         1.4207529E-01         1.2110498E-01         1.2141707E-01         6.7021602E-01         9.4703555E-01         1.3561380E-01         1.7869939E-01        -3.7993893E-02         6.7898369E-01
  1.5003140E+02         9.2003852E-01        -5.6947585E-02         1.4711277E-01        -1.8794533E-02         6.4568973E-01         9.5543635E-01         2.2878756E-01         1.2207218E-01        -3.8332015E-03         6.8044722E-01         9.3714124E-01         1.7015764E-01         6.5543033E-02         3.0108737E-02         6.5749550E-01         9.6224004E-01         1.3658798E-01        -3.4631979E-02         6.8075880E-03         6.8809593E-01         8.9592862E-01        -8.5746080E-02         9.5574170E-02         6.6934749E-02         6.4363158E-01         9.4383842E-01         2.4412519E-01         8.1370935E-02        -6.0895741E-02         6.7657542E-01         9.6308017E-01         3.0276096E-01         5.3293671E-02         1.0208461E-01         6.8474531E-01         9.3606323E-01         1.1533529E-01         1.3954265E-01         1.3262084E-01         6.7133433E-01         9.4657004E-01         1.4958303E-01         1.7870487E-01        -5.0444596E-02         6.7989713E-01
  1.5003930E+02         9.2754799E-01        -5.7712536E-02         1.6397862E-01        -7.9215858E-03         6.5370554E-01         9.6116936E-01         2.3039509E-01         1.1737260E-01         9.5313275E-03         6.8126589E-01         9.3540400E-01         1.5014875E-01         6.8343095E-02         2.9033458E-02         6.5668648E-01         9.5491362E-01         1.4767833E-01        -3.2438327E-02        -8.6261993E-03         6.8185276E-01         8.9931452E-01        -6.8215646E-02         1.0183682E-01         8.4082112E-02         6.4668030E-01         9.4303334E-01         2.4156171E-01         7.5401463E-02        -4.8651185E-02         6.7631358E-01         9.6489519E-01         3.0029818E-01         5.5840142E-02         9.9396788E-02         6.8433404E-01         9.3679953E-01         1.0029419E-01         1.5086254E-01         1.3578372E-01         6.7300004E-01         9.4670451E-01         1.6817127E-01         1.7911568E-01        -5.7448816E-02         6.8114072E-01
  1.5004700E+02         9.3338054E-01        -4.6736889E-02         1.7468697E-01        -2.0839307E-03         6.6115582E-01         9.6517688E-01         2.3505372E-01         1.1051785E-01         1.4836805E-02         6.8119061E-01         9.3350828E-01         1.3346444E-01         7.6041080E-02         3.0620649E-02         6.5598953E-01         9.4623178E-01         1.5619710E-01        -2.3162032E-02        -1.6033191E-02         6.7532909E-01         9.0218467E-01        -4.6152648E-02         1.0378685E-01         9.4358608E-02         6.4908147E-01         9.4251627E-01         2.3747988E-01         7.1536243E-02        -3.5052065E-02         6.7611957E-01         9.6505904E-01         2.9249623E-01         6.1172340E-02         8.9896381E-02         6.8405527E-01         9.3802339E-01         9.7373173E-02         1.5308681E-01         1.3095409E-01         6.7472506E-01         9.4775188E-01         1.8632793E-01         1.8043868E-01        -5.8729745E-02         6.8247265E-01
  1.5005490E+02         9.3794584E-01        -2.6853537E-02         1.7801347E-01        -1.9630459E-03         6.6775095E-01         9.6621585E-01         2.4269259E-01         9.7455710E-02         1.2652715E-02         6.7993897E-01         9.3189663E-01         1.1951850E-01         8.7806821E-02         3.4988772E-02         6.5539753E-01         9.3716085E-01         1.6514793E-01        -6.5970612E-03        -1.5712833E-02         6.6901028E-01         9.0449327E-01        -1.8457288E-02         1.0107639E-01         9.8017618E-02         6.5095401E-01         9.4239461E-01         2.3286699E-01         6.9048889E-02        -1.9653162E-02         6.7599869E-01         9.6397775E-01         2.8395203E-01         6.7297041E-02         7.6848842E-02         6.8368590E-01         9.3937290E-01         1.0375702E-01         1.4797875E-01         1.1908080E-01         6.7621809E-01         9.4971138E-01         2.0118865E-01         1.8278769E-01        -5.5836428E-02         6.8374407E-01
  1.5006260E+02         9.4145423E-01        -2.5404396E-03         1.7358284E-01        -6.4225597E-03         6.7296362E-01         9.6397829E-01         2.4920568E-01         7.7733494E-02         7.8985766E-03         6.7739141E-01         9.3143392E-01         1.0823673E-01         9.9890336E-02         4.1747812E-02         6.5517128E-01         9.2940408E-01         1.7658752E-01         1.4855143E-02        -1.0877676E-02         6.6356486E-01         9.0622318E-01         1.2345554E-02         9.3389086E-02         9.6334398E-02         6.5240163E-01         9.4273806E-01         2.2896717E-01         6.6318206E-02        -2.9973858E-03         6.7600560E-01         9.6219712E-01         2.7901721E-01         7.2561868E-02         6.3822992E-02         6.8316609E-01         9.4060069E-01         1.1532155E-01         1.3988884E-01         1.0264042E-01         6.7727274E-01         9.5220953E-01         2.1097408E-01         1.8553251E-01        -5.0970197E-02         6.8478101E-01
  1.5007050E+02         9.4425428E-01         2.3855628E-02         1.6259846E-01        -1.3492536E-02         6.7696553E-01         9.5872927E-01         2.4918243E-01         5.3042818E-02         5.1424438E-03         6.7340291E-01         9.3201578E-01         9.9009655E-02         1.0828257E-01         5.0781470E-02         6.5559101E-01         9.2333239E-01         1.9210534E-01         3.8951367E-02        -5.3022089E-03         6.5869051E-01         9.0762204E-01         4.5025948E-02         7.9829067E-02         9.1249041E-02         6.5367901E-01         9.4346803E-01         2.2444369E-01         6.1699301E-02         1.5343028E-02         6.7603850E-01         9.6002805E-01         2.7937290E-01         7.6386422E-02         5.1793557E-02         6.8251568E-01         9.4172323E-01         1.2906402E-01         1.3292000E-01         8.3422802E-02         6.7804480E-01         9.5505452E-01         2.1746811E-01         1.8776608E-01        -4.5631249E-02         6.8561929E-01
