t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  1.5000030E+02         9.0363079E-01         8.4674232E-02         6.9797516E-02        -3.6006108E-02         6.3390476E-01         9.4638819E-01         1.9053756E-01         1.8931152E-01        -4.4113111E-02         6.7584276E-01         9.4499439E-01         2.2036675E-01         1.1396600E-01         6.2960960E-02         6.6452122E-01         9.8080462E-01         1.9618654E-01         5.9591789E-02         6.7788385E-02         6.9923246E-01         8.8648832E-01        -1.2626082E-01         5.0226398E-02        -2.1358928E-02         6.3291329E-01         9.4285339E-01         7.4665099E-02         1.5515153E-01        -1.4521043E-01         6.7584527E-01         9.5296675E-01         2.0449974E-01         1.1405474E-01        -2.9187351E-02         6.9009161E-01         9.4712919E-01         2.4233076E-01         6.8348125E-02         6.1567955E-02         6.7233479E-01         9.4600326E-01         1.3924435E-01         1.7322892E-01         2.0878632E-03         6.7800415E-01
  1.5000800E+02         9.0121090E-01         3.4073215E-02         8.4598921E-02        -4.0498316E-02         6.3136065E-01         9.4779027E-01         2.0965984E-01         1.8319167E-01        -4.2360835E-02         6.7769527E-01         9.4298667E-01         2.2029063E-01         9.3221061E-02         5.0973598E-02         6.6220289E-01         9.7979468E-01         2.2620071E-01         5.5664364E-02         5.2323733E-02         6.9745344E-01         8.8745427E-01        -1.1918932E-01         6.1607063E-02        -7.0398411E-04         6.3442379E-01         9.4325745E-01         7.7757776E-02         1.3552198E-01        -1.5114540E-01         6.7649311E-01         9.5214909E-01         2.2874422E-01         9.6183389E-02         1.7321325E-04         6.8917668E-01         9.4221318E-01         2.1124110E-01         8.1762299E-02         8.3133042E-02         6.7070931E-01         9.4717008E-01         1.3151358E-01         1.7673677E-01        -8.3949845E-03         6.7819047E-01
  1.5001580E+02         9.0460813E-01        -1.0849732E-02         1.0502467E-01        -3.8971175E-02         6.3310599E-01         9.5193011E-01         2.2108434E-01         1.7883161E-01        -3.0724056E-02         6.7967695E-01         9.4076991E-01         2.0900030E-01         7.7359751E-02         4.0930748E-02         6.6011727E-01         9.7759312E-01         2.5653657E-01         5.4246411E-02         2.5506675E-02         6.9458950E-01         8.8958383E-01        -1.1002675E-01         7.4094512E-02         2.2176325E-02         6.3703871E-01         9.4357800E-01         7.8516088E-02         1.1770825E-01        -1.5511006E-01         6.7690372E-01         9.5292860E-01         2.5388035E-01         7.3381685E-02         3.3357836E-02         6.8787789E-01         9.3846583E-01         1.7556514E-01         1.0059679E-01         1.0427874E-01         6.6996819E-01         9.4743401E-01         1.2956099E-01         1.7832385E-01        -2.2967802E-02         6.7846197E-01
  1.5002350E+02         9.1167837E-01        -4.1424390E-02         1.2651880E-01        -3.0865021E-02         6.3829678E-01         9.5819145E-01         2.2652270E-01         1.7765729E-01        -1.3881983E-02         6.8145019E-01         9.3884438E-01         1.9109246E-01         6.8366401E-02         3.4027468E-02         6.5858591E-01         9.7365749E-01         2.8081653E-01         5.6518193E-02        -2.3823173E-03         6.9039232E-01         8.9249521E-01        -9.9303775E-02         8.5779592E-02         4.5150641E-02         6.4022923E-01         9.4365549E-01         7.6066315E-02         1.0302072E-01        -1.5698402E-01         6.7705357E-01         9.5477575E-01         2.7432600E-01         5.2183457E-02         6.6321194E-02         6.8630022E-01         9.3646902E-01         1.4207543E-01         1.2110502E-01         1.2141714E-01         6.7021626E-01         9.4703460E-01         1.3561368E-01         1.7869972E-01        -3.7994023E-02         6.7898285E-01
  1.5003140E+02         9.2003870E-01        -5.6947414E-02         1.4711328E-01        -1.8793810E-02         6.4569002E-01         9.6471900E-01         2.3129801E-01         1.7734973E-01         8.1082754E-04         6.8267053E-01         9.3714166E-01         1.7015739E-01         6.5542862E-02         3.0109219E-02         6.5749574E-01         9.6737760E-01         2.9767087E-01         6.4080678E-02        -2.2126501E-02         6.8500203E-01         8.9592832E-01        -8.5745662E-02         9.5574073E-02         6.6934340E-02         6.4363140E-01         9.4339883E-01         7.0143744E-02         9.0563461E-02        -1.5669166E-01         6.7698324E-01         9.5718074E-01         2.8784966E-01         3.5748679E-02         9.7486295E-02         6.8463653E-01         9.3606371E-01         1.1533582E-01         1.3954261E-01         1.3262114E-01         6.7133480E-01         9.4657087E-01         1.4958197E-01         1.7870550E-01        -5.0442934E-02         6.7989802E-01
  1.5003930E+02         9.2754889E-01        -5.7712238E-02         1.6397864E-01        -7.9198526E-03         6.5370643E-01         9.6894324E-01         2.4002737E-01         1.7344920E-01         7.0761060E-03         6.8299204E-01         9.3540567E-01         1.5015122E-01         6.8343498E-02         2.9035516E-02         6.5668803E-01         9.5940125E-01         3.0749863E-01         7.7993184E-02        -2.7325545E-02         6.7934120E-01         8.9931202E-01        -6.8215519E-02         1.0183516E-01         8.4077485E-02         6.4667773E-01         9.4284767E-01         6.0995996E-02         8.0314666E-02        -1.5397032E-01         6.7676318E-01         9.5965815E-01         2.9316980E-01         2.5970636E-02         1.2361022E-01         6.8318945E-01         9.3680024E-01         1.0029397E-01         1.5086308E-01         1.3578430E-01         6.7300081E-01         9.4670498E-01         1.6817243E-01         1.7911376E-01        -5.7447862E-02         6.8114114E-01
  1.5004700E+02         9.3338132E-01        -4.6736307E-02         1.7468642E-01        -2.0821127E-03         6.6115659E-01         9.6982640E-01         2.5376672E-01         1.6264164E-01         5.5580446E-03         6.8233478E-01         9.3350446E-01         1.3346654E-01         7.6042026E-02         3.0617610E-02         6.5598583E-01         9.5166200E-01         3.1370679E-01         9.7325668E-02        -2.0390112E-02         6.7427915E-01         9.0218556E-01        -4.6149444E-02         1.0378943E-01         9.4357200E-02         6.4908242E-01         9.4209701E-01         4.9449544E-02         7.2304741E-02        -1.4909853E-01         6.7643315E-01         9.6179634E-01         2.9154885E-01         2.1896642E-02         1.4295098E-01         6.8206143E-01         9.3802375E-01         9.7372316E-02         1.5308630E-01         1.3095464E-01         6.7472541E-01         9.4775122E-01         1.8632805E-01         1.8043846E-01        -5.8729846E-02         6.8247199E-01
  1.5005490E+02         9.3794787E-01        -2.6854359E-02         1.7801210E-01        -1.9600072E-03         6.6775292E-01         9.6792424E-01         2.7091724E-01         1.4364308E-01         1.7097240E-03         6.8063641E-01         9.3189377E-01         1.1952212E-01         8.7809205E-02         3.4985054E-02         6.5539473E-01         9.4570994E-01         3.2067651E-01         1.2006579E-01        -8.5289991E-03         6.6989499E-01         9.0449327E-01        -1.8454937E-02         1.0107689E-01         9.8013826E-02         6.5095419E-01         9.4118267E-01         3.5954151E-02         6.6187374E-02        -1.4237513E-01         6.7600393E-01         9.6332389E-01         2.8468803E-01         2.1260513E-02         1.5617244E-01         6.8119037E-01         9.3937367E-01         1.0375659E-01         1.4797790E-01         1.1908148E-01         6.7621887E-01         9.4971019E-01         2.0118937E-01         1.8278766E-01        -5.5837143E-02         6.8374288E-01
  1.5006260E+02         9.4145602E-01        -2.5412047E-03         1.7358179E-01        -6.4191115E-03         6.7296535E-01         9.6412605E-01         2.8656262E-01         1.1929882E-01         1.1096296E-03         6.7787474E-01         9.3142903E-01         1.0824282E-01         9.9893250E-02         4.1741077E-02         6.5516645E-01         9.4259065E-01         3.3050081E-01         1.4048210E-01         6.7615754E-04         6.6632545E-01         9.0622187E-01         1.2347914E-02         9.3391381E-02         9.6329525E-02         6.5240067E-01         9.4028002E-01         2.2230700E-02         6.2225569E-02        -1.3459989E-01         6.7559618E-01         9.6376067E-01         2.7454934E-01         2.2239998E-02         1.6334675E-01         6.8053794E-01         9.4060189E-01         1.1532051E-01         1.3988844E-01         1.0264152E-01         6.7727387E-01         9.5220912E-01         2.1097535E-01         1.8553245E-01        -5.0970521E-02         6.8478054E-01
  1.5007050E+02         9.4425422E-01         2.3855781E-02         1.6259651E-01        -1.3490064E-02         6.7696536E-01         9.5823026E-01         2.9642382E-01         9.2445448E-02         5.0079646E-03         6.7364162E-01         9.3201232E-01         9.9017948E-02         1.0828678E-01         5.0774030E-02         6.5558738E-01         9.4155490E-01         3.4319004E-01         1.5453491E-01         4.3250453E-03         6.6316354E-01         9.0762031E-01         4.5030564E-02         7.9833135E-02         9.1243185E-02         6.5367764E-01         9.3956512E-01         8.6448863E-03         6.0001824E-02        -1.2547518E-01         6.7534488E-01         9.6294028E-01         2.6243186E-01         2.3935821E-02         1.6585414E-01         6.8004596E-01         9.4172448E-01         1.2906256E-01         1.3291898E-01         8.3424076E-02         6.7804605E-01         9.5505440E-01         2.1746972E-01         1.8776675E-01        -4.5631222E-02         6.8561918E-01
