t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  1.5000030E+02         9.3737400E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6954845E-01         8.7852699E-01         1.8261850E-01         1.6021861E-01         1.4893663E-01         6.1723632E-01         9.0822756E-01         2.4281299E-02         8.1457250E-02         5.3551003E-02         6.3715124E-01         9.0785187E-01        -1.9085227E-02         1.0956202E-01         6.9778236E-03         6.3757074E-01         9.4324017E-01         1.2567742E-01         2.1580046E-01         1.2359123E-01         6.7260361E-01         9.2835402E-01         2.8224766E-01         3.9810356E-02         1.8464570E-01         6.5911943E-01         9.7547394E-01         2.9373670E-01         5.2731957E-02        -5.9649881E-02         6.8960488E-01         9.3597746E-01         1.4096576E-01         8.7790966E-02        -1.2660578E-01         6.7417771E-01         9.4179899E-01         1.6008675E-01         1.3388221E-01         7.7965064E-03         6.7590356E-01
  1.5000800E+02         9.3768698E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6977078E-01         8.9508426E-01         1.2941727E-01         1.8461423E-01         1.8429425E-01         6.3035655E-01         9.1612399E-01        -4.8560193E-03         6.5599605E-02         1.1301584E-01         6.4572853E-01         9.1054446E-01        -2.2838697E-02         9.9592373E-02        -9.8076183E-03         6.4105022E-01         9.5109755E-01         1.2910882E-01         2.0534724E-01         9.7987369E-02         6.7859292E-01         9.2021489E-01         2.8309730E-01         6.5722726E-02         1.3139960E-01         6.5700829E-01         9.7660160E-01         2.9234684E-01         6.6227227E-02        -6.9401883E-02         6.8965787E-01         9.3696475E-01         1.0406128E-01         9.4534084E-02        -1.2674043E-01         6.7441589E-01         9.4006491E-01         1.6826293E-01         1.3104621E-01        -7.3577585E-03         6.7500842E-01
  1.5001580E+02         9.3810022E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7006522E-01         9.1472727E-01         9.9333130E-02         1.8738221E-01         1.9609231E-01         6.4690453E-01         9.2761660E-01        -2.2734432E-02         5.2160919E-02         1.5892099E-01         6.5821290E-01         9.1039598E-01        -3.9079599E-02         8.2778752E-02        -1.3783306E-02         6.4118451E-01         9.5787197E-01         1.3896526E-01         1.9274655E-01         7.5351924E-02         6.8367755E-01         9.1598934E-01         2.7759066E-01         9.2796221E-02         6.9027327E-02         6.5548801E-01         9.7645706E-01         2.8533942E-01         8.2841568E-02        -7.5392239E-02         6.8965328E-01         9.3871665E-01         6.6717707E-02         1.0392926E-01        -1.2540486E-01         6.7466426E-01         9.3843955E-01         1.7534475E-01         1.2516694E-01        -2.2357918E-02         6.7424375E-01
  1.5002350E+02         9.3859154E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7041606E-01         9.2979568E-01         9.2129625E-02         1.7287129E-01         1.8089862E-01         6.6124231E-01         9.3966866E-01        -1.5563336E-02         3.8177680E-02         1.8251956E-01         6.7147130E-01         9.0882361E-01        -6.2590510E-02         6.2577784E-02        -7.6512583E-03         6.3940281E-01         9.6261865E-01         1.5404995E-01         1.8027009E-01         5.8294281E-02         6.8737310E-01         9.1822886E-01         2.7061754E-01         1.0747559E-01         1.7542511E-02         6.5581083E-01         9.7545618E-01         2.7744284E-01         9.8827906E-02        -8.0249831E-02         6.8950427E-01         9.4070011E-01         3.7047926E-02         1.1482699E-01        -1.2291978E-01         6.7492402E-01         9.3727601E-01         1.8012196E-01         1.1733413E-01        -3.6893815E-02         6.7367411E-01
  1.5003140E+02         9.3913049E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7080146E-01         9.3913245E-01         9.2010856E-02         1.4610766E-01         1.5273222E-01         6.7135286E-01         9.4930965E-01         2.1765761E-02         2.4926946E-02         1.8462205E-01         6.8247253E-01         9.0759259E-01        -9.0594471E-02         4.4052500E-02         8.3196070E-03         6.3786203E-01         9.6555865E-01         1.7472509E-01         1.6745037E-01         4.6799738E-02         6.8973142E-01         9.2566931E-01         2.7199709E-01         9.9625602E-02        -1.9865738E-02         6.5837383E-01         9.7379994E-01         2.7176484E-01         1.1147578E-01        -8.6540006E-02         6.8899167E-01         9.4243032E-01         1.7097615E-02         1.2638699E-01        -1.1975373E-01         6.7525095E-01         9.3674940E-01         1.8205836E-01         1.0874096E-01        -5.2217338E-02         6.7331398E-01
  1.5003930E+02         9.3969440E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7120528E-01         9.4403327E-01         8.9785226E-02         1.1305005E-01         1.2280385E-01         6.7710483E-01         9.5584959E-01         7.7518001E-02         1.7370896E-02         1.7064644E-01         6.8944323E-01         9.0819043E-01        -1.1931229E-01         3.4118548E-02         3.3122737E-02         6.3803858E-01         9.6748018E-01         2.0028737E-01         1.5321033E-01         4.0096059E-02         6.9076240E-01         9.3458390E-01         2.8625506E-01         6.9764070E-02        -4.4482190E-02         6.6165483E-01         9.7169137E-01         2.6893011E-01         1.1764864E-01        -9.4385564E-02         6.8805540E-01         9.4352412E-01         7.1649253E-03         1.3655013E-01        -1.1676097E-01         6.7563879E-01         9.3695432E-01         1.8095812E-01         1.0131793E-01        -6.8400390E-02         6.7320722E-01
  1.5004700E+02         9.4021338E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7157704E-01         9.4600827E-01         8.5581392E-02         8.0823056E-02         9.4419137E-02         6.7933697E-01         9.6157706E-01         1.3377303E-01         1.7066328E-02         1.4690922E-01         6.9338638E-01         9.1041535E-01        -1.4296246E-01         3.4547128E-02         6.2771887E-02         6.3980454E-01         9.6907407E-01         2.2791633E-01         1.3629866E-01         3.4565665E-02         6.9042701E-01         9.4111186E-01         3.0856928E-01         2.8900335E-02        -5.8944684E-02         6.6345745E-01         9.6930391E-01         2.6612449E-01         1.1619496E-01        -1.0122973E-01         6.8687868E-01         9.4398296E-01         4.0053437E-03         1.4353140E-01        -1.1474805E-01         6.7600608E-01         9.3773282E-01         1.7750724E-01         9.6434750E-02        -8.5018463E-02         6.7331618E-01
  1.5005490E+02         9.4065309E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7189252E-01         9.4619864E-01         8.1362911E-02         5.3028952E-02         6.6617996E-02         6.7905211E-01         9.6774846E-01         1.8274894E-01         2.1896647E-02         1.1626387E-01         6.9528121E-01         9.1226566E-01        -1.5467487E-01         4.3016881E-02         9.5547982E-02         6.4181513E-01         9.7022629E-01         2.5461823E-01         1.1454922E-01         2.6397364E-02         6.8871593E-01         9.4280332E-01         3.3053139E-01        -1.4239338E-02        -6.3564971E-02         6.6241139E-01         9.6636593E-01         2.5888595E-01         1.0723595E-01        -1.0386471E-01         6.8549901E-01         9.4409174E-01         3.3862367E-03         1.4707403E-01        -1.1403446E-01         6.7631489E-01         9.3885875E-01         1.7241991E-01         9.4259076E-02        -1.0238902E-01         6.7355889E-01
  1.5006260E+02         9.4095689E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7211050E-01         9.4505215E-01         7.8466378E-02         3.2841034E-02         4.1899979E-02         6.7696166E-01         9.7338033E-01         2.1847007E-01         2.7122570E-02         8.4744461E-02         6.9537920E-01         9.1157043E-01        -1.4671795E-01         5.5283956E-02         1.2628606E-01         6.4263570E-01         9.6989423E-01         2.7505121E-01         8.8294253E-02         1.6432848E-02         6.8586081E-01         9.3826562E-01         3.4044015E-01        -5.0491519E-02        -5.5092469E-02         6.5816939E-01         9.6290892E-01         2.4472354E-01         9.1808416E-02        -9.9962056E-02         6.8407369E-01         9.4415855E-01         2.0681156E-03         1.4796409E-01        -1.1447706E-01         6.7655808E-01         9.4000638E-01         1.6672792E-01         9.4421618E-02        -1.1915086E-01         6.7383516E-01
  1.5007050E+02         9.4109976E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7221367E-01         9.4232881E-01         7.5832136E-02         1.8679569E-02         2.1526050E-02         6.7326581E-01         9.7754496E-01         2.4497755E-01         2.6267929E-02         5.1990300E-02         6.9401449E-01         9.0813041E-01        -1.1882324E-01         6.7523256E-02         1.5072453E-01         6.4197981E-01         9.6691877E-01         2.8679433E-01         5.9585083E-02         5.5145160E-03         6.8168968E-01         9.2773068E-01         3.2823530E-01        -7.4366823E-02        -3.0422594E-02         6.5125299E-01         9.5905894E-01         2.2428039E-01         6.9591813E-02        -9.0469263E-02         6.8273115E-01         9.4440418E-01        -1.8112105E-03         1.4831769E-01        -1.1549474E-01         6.7680562E-01         9.4100398E-01         1.6079178E-01         9.5936984E-02        -1.3538520E-01         6.7409909E-01
  1.5007840E+02         9.4107473E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7219663E-01         9.3753284E-01         7.0090406E-02         9.3095098E-03         8.8313250E-03         6.6793549E-01         9.7804254E-01         2.6159605E-01         1.6504871E-02         2.0365009E-02         6.9101381E-01         9.0351713E-01        -8.0516003E-02         7.4095726E-02         1.6398786E-01         6.4030528E-01         9.6147728E-01         2.8587320E-01         3.5644803E-02        -1.2296486E-02         6.7693359E-01         9.1400415E-01         2.8707665E-01        -7.5240180E-02         7.5341952E-03         6.4371109E-01         9.5516735E-01         2.0404255E-01         4.1351482E-02        -8.0696277E-02         6.8150556E-01         9.4489133E-01        -8.4475568E-03         1.5016364E-01        -1.1653604E-01         6.7713982E-01         9.4169348E-01         1.5504672E-01         9.7715035E-02        -1.5011062E-01         6.7430955E-01
  1.5008610E+02         9.4089228E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7206734E-01         9.3085861E-01         5.6652259E-02         4.1454826E-03         6.6357320E-03         6.6133308E-01         9.7282022E-01         2.6514235E-01         3.3547201E-03        -1.5544218E-03         6.8630403E-01         8.9963335E-01        -4.4851806E-02         6.8999156E-02         1.6713658E-01         6.3841385E-01         9.5480072E-01         2.7023461E-01         1.9379450E-02        -4.5572296E-02         6.7270207E-01         9.0220320E-01         2.2299023E-01        -4.6515923E-02         4.6343729E-02         6.3822156E-01         9.5118517E-01         1.9269396E-01         9.6074715E-03        -7.7275351E-02         6.7999399E-01         9.4548953E-01        -1.6730545E-02         1.5423362E-01        -1.1748017E-01         6.7757410E-01         9.4203424E-01         1.4966081E-01         9.8816253E-02        -1.6262257E-01         6.7443353E-01
  1.5009390E+02         9.4055063E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7182422E-01         9.2356616E-01         3.1888071E-02         4.7704354E-03         1.7357983E-02         6.5442157E-01         9.6224308E-01         2.5968987E-01        -6.0235364E-03        -8.9111254E-03         6.8033278E-01         8.9736825E-01        -1.5868418E-02         4.7537647E-02         1.6625078E-01         6.3675374E-01         9.4573307E-01         2.4011654E-01         5.4004588E-03        -9.0654552E-02         6.6725117E-01         8.9602357E-01         1.5128691E-01         9.3686245E-03         7.1577460E-02         6.3600028E-01         9.4678557E-01         1.9510953E-01        -2.3310060E-02        -8.2360379E-02         6.7755508E-01         9.4599551E-01        -2.5697956E-02         1.5997221E-01        -1.1872984E-01         6.7804295E-01         9.4210678E-01         1.4435263E-01         9.8637663E-02        -1.7323451E-01         6.7447662E-01
  1.5010170E+02         9.4012260E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7151904E-01         9.1904998E-01         1.6361427E-03         1.4384608E-02         3.9952487E-02         6.5002662E-01         9.4987017E-01         2.5305745E-01        -6.6193934E-03        -4.5408322E-03         6.7409784E-01         8.9755428E-01         6.6673039E-03         1.2819100E-02         1.6804098E-01         6.3606668E-01         9.3276149E-01         2.0210905E-01        -1.0558785E-02        -1.2142018E-01         6.5860546E-01         8.9657462E-01         9.7645320E-02         7.3902726E-02         7.0425332E-02         6.3721716E-01         9.4235599E-01         2.0934357E-01        -5.0862268E-02        -9.0176292E-02         6.7419088E-01         9.4622964E-01        -3.3709820E-02         1.6548249E-01        -1.2071591E-01         6.7843968E-01         9.4202346E-01         1.3932604E-01         9.6796341E-02        -1.8145691E-01         6.7446774E-01
  1.5010950E+02         9.3963015E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7116743E-01         9.1924667E-01        -1.9908668E-02         3.3901334E-02         6.8309754E-02         6.5025288E-01         9.3837291E-01         2.4774495E-01         1.3559122E-03         4.8227916E-03         6.6779089E-01         9.0043193E-01         2.5504641E-02        -2.6345158E-02         1.7683816E-01         6.3714659E-01         9.1711575E-01         1.6510105E-01        -2.9026583E-02        -1.1554902E-01         6.4832097E-01         9.0140438E-01         7.3746376E-02         1.2999852E-01         4.0788770E-02         6.4096385E-01         9.3808097E-01         2.2812447E-01        -6.8767719E-02        -8.9457385E-02         6.7062855E-01         9.4621956E-01        -4.0143833E-02         1.6944511E-01        -1.2368003E-01         6.7877704E-01         9.4187325E-01         1.3436125E-01         9.3040816E-02        -1.8784778E-01         6.7443472E-01
  1.5011740E+02         9.3914938E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7082351E-01         9.2320544E-01        -1.5794039E-02         5.6795184E-02         9.1288440E-02         6.5511286E-01         9.2965460E-01         2.4283487E-01         1.4822741E-02         1.4975354E-02         6.6185516E-01         9.0534079E-01         3.6882211E-02        -5.3637505E-02         1.9166577E-01         6.4060223E-01         9.0485966E-01         1.4364071E-01        -4.6316177E-02        -7.4433856E-02         6.4100099E-01         9.0705132E-01         8.1008583E-02         1.6230471E-01        -1.0648895E-02         6.4553171E-01         9.3463016E-01         2.4313958E-01        -7.2271153E-02        -6.9220364E-02         6.6847378E-01         9.4610655E-01        -4.4240396E-02         1.7101492E-01        -1.2704001E-01         6.7910415E-01         9.4173837E-01         1.2956834E-01         8.7418988E-02        -1.9249256E-01         6.7443007E-01
  1.5012510E+02         9.3876231E-01         5.5511151E-17         0.0000000E+00         0.0000000E+00         6.7054617E-01         9.2869920E-01         1.4066335E-02         7.2510287E-02         1.0285180E-01         6.6211170E-01         9.2396498E-01         2.3869190E-01         3.0602710E-02         2.4947926E-02         6.5674412E-01         9.1036946E-01         3.5770256E-02        -5.6922339E-02         2.0499159E-01         6.4541441E-01         8.9965862E-01         1.4346027E-01        -5.9466306E-02        -2.6151283E-02         6.3839257E-01         9.1092277E-01         1.0887918E-01         1.6685700E-01        -7.0323646E-02         6.4891851E-01         9.3296409E-01         2.5175628E-01        -6.0728755E-02        -2.8345790E-02         6.6859317E-01         9.4610143E-01        -4.5855187E-02         1.7049025E-01        -1.2971663E-01         6.7952108E-01         9.4163966E-01         1.2503819E-01         8.0295838E-02        -1.9567104E-01         6.7445952E-01
  1.5013300E+02         9.3849921E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7035693E-01         9.3488425E-01         5.5445064E-02         7.4927233E-02         1.0496177E-01         6.6906923E-01         9.2047280E-01         2.3781735E-01         4.8303433E-02         3.5411362E-02         6.5255260E-01         9.1473079E-01         2.0604447E-02        -3.7702002E-02         2.0992914E-01         6.5005672E-01         8.9979035E-01         1.5539409E-01        -6.8306901E-02         8.0257067E-03         6.3896590E-01         9.1239238E-01         1.4474803E-01         1.5077966E-01        -1.2579757E-01         6.4998186E-01         9.3382382E-01         2.5840342E-01        -3.6237150E-02         2.5653543E-02         6.7032826E-01         9.4632417E-01        -4.5366719E-02         1.6854462E-01        -1.3079824E-01         6.8010366E-01         9.4161081E-01         1.2054221E-01         7.1625896E-02        -1.9778402E-01         6.7454582E-01
  1.5014070E+02         9.3838418E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7027378E-01         9.4007707E-01         8.9966074E-02         6.4367592E-02         1.0153905E-01         6.7416269E-01         9.1856945E-01         2.4283983E-01         6.6475086E-02         4.5513049E-02         6.4954370E-01         9.1872036E-01        -2.7402304E-03        -8.3689000E-03         2.0381372E-01         6.5378726E-01         9.0069479E-01         1.6484861E-01        -7.3807687E-02         2.2973493E-02         6.3947392E-01         9.1186333E-01         1.7274271E-01         1.3184546E-01        -1.6089281E-01         6.4887893E-01         9.3752545E-01         2.6926079E-01        -5.7967440E-03         7.4314900E-02         6.7249900E-01         9.4679874E-01        -4.3408640E-02         1.6587643E-01        -1.2974513E-01         6.8084520E-01         9.4167823E-01         1.1623591E-01         6.2123284E-02        -1.9893639E-01         6.7468852E-01
  1.5014860E+02         9.3838942E-01         0.0000000E+00        -1.3877788E-17         0.0000000E+00         6.7027700E-01         9.4361633E-01         1.1189868E-01         4.5880847E-02         9.5123157E-02         6.7759424E-01         9.1745293E-01         2.5431222E-01         8.3829008E-02         5.4592084E-02         6.4737165E-01         9.2335749E-01        -2.3894023E-02         2.2200361E-02         1.8648690E-01         6.5788388E-01         8.9905083E-01         1.6376093E-01        -7.6252423E-02         2.8326301E-02         6.3767761E-01         9.1030759E-01         1.8343511E-01         1.2740877E-01        -1.7202303E-01         6.4690083E-01         9.4400746E-01         2.8873190E-01         2.3906741E-02         1.0514233E-01         6.7486048E-01         9.4749701E-01        -4.0661775E-02         1.6267404E-01        -1.2673897E-01         6.8173999E-01         9.4183946E-01         1.1186651E-01         5.1764876E-02        -1.9933167E-01         6.7487240E-01
  1.5015640E+02         9.3846983E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7033428E-01         9.4560874E-01         1.2183843E-01         2.5464648E-02         8.6877927E-02         6.7966717E-01         9.1653621E-01         2.6943865E-01         9.6040100E-02         6.1061870E-02         6.4569128E-01         9.2779154E-01        -3.4215935E-02         4.9901776E-02         1.5839143E-01         6.6230005E-01         8.9464998E-01         1.5046130E-01        -7.2857819E-02         3.3104934E-02         6.3366050E-01         9.0897679E-01         1.7777015E-01         1.4083400E-01        -1.6676039E-01         6.4506733E-01         9.5190805E-01         3.1445467E-01         4.5046162E-02         1.1185656E-01         6.7731249E-01         9.4834226E-01        -3.7894111E-02         1.5908517E-01        -1.2276440E-01         6.8271607E-01         9.4209582E-01         1.0762250E-01         4.1407820E-02        -1.9903664E-01         6.7509854E-01
  1.5016420E+02         9.3861216E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7043591E-01         9.4680041E-01         1.2549587E-01         6.5910490E-03         7.6899439E-02         6.8075961E-01         9.1522080E-01         2.8470424E-01         1.0014899E-01         6.4469866E-02         6.4376891E-01         9.3129218E-01        -3.4900066E-02         7.6645523E-02         1.2021328E-01         6.6622764E-01         8.8949656E-01         1.2573011E-01        -6.0160507E-02         4.1929550E-02         6.2913495E-01         9.0876174E-01         1.7108384E-01         1.5819971E-01        -1.5861212E-01         6.4396971E-01         9.5968544E-01         3.4163293E-01         5.5833366E-02         1.0017627E-01         6.7950964E-01         9.4932657E-01        -3.5391401E-02         1.5482391E-01        -1.1876951E-01         6.8378150E-01         9.4246191E-01         1.0338318E-01         3.0957775E-02        -1.9806632E-01         6.7539662E-01
