t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  1.5000030E+02         9.4670075E-01         2.0638074E-01         1.1394752E-01        -6.5888591E-02         6.7432314E-01         9.6747416E-01         2.0251170E-01        -5.7123095E-02        -3.1618290E-02         6.8717420E-01         8.6282170E-01        -6.7559364E-03        -7.2324062E-03        -8.2015917E-02         6.0548484E-01         9.5505172E-01         1.7487639E-01         1.1995407E-01        -6.6247158E-02         6.8472505E-01         9.4053280E-01         2.0127998E-01         6.5408990E-02         3.5360999E-02         6.7103934E-01         9.6356308E-01         9.6823297E-02         8.0006599E-02         7.3681392E-02         6.9051421E-01         9.4509375E-01         2.4370706E-02        -4.5172427E-02        -3.5046127E-02         6.7647851E-01         9.1408682E-01         1.7275649E-01        -2.4590168E-02         1.2005946E-03         6.5642625E-01         9.2194885E-01         3.7518644E-01         8.4023401E-02         2.9206555E-02         6.5635812E-01
  1.5000800E+02         9.4598049E-01         2.1126172E-01         1.1554594E-01        -6.5000251E-02         6.7336768E-01         9.6480459E-01         2.2939523E-01        -6.3929632E-02        -3.0828623E-02         6.8237692E-01         8.6539745E-01        -4.1091938E-02        -1.9699617E-04        -7.3674023E-02         6.0787785E-01         9.6057922E-01         2.0838067E-01         1.3219713E-01        -3.3335112E-02         6.8594980E-01         9.4697416E-01         2.1546090E-01         5.4200452E-02        -2.4962041E-03         6.7401302E-01         9.6311015E-01         1.2029440E-01         6.1576862E-02         6.5172926E-02         6.9098598E-01         9.4438267E-01         7.8841923E-03        -4.3007463E-02        -4.4979017E-02         6.7639595E-01         9.1312444E-01         1.6354074E-01        -2.8115271E-02        -8.9751900E-04         6.5525162E-01         9.2237502E-01         3.7673679E-01         7.9917856E-02         4.5692775E-02         6.5667462E-01
  1.5001580E+02         9.4507229E-01         2.1536081E-01         1.1762917E-01        -6.3307203E-02         6.7233473E-01         9.5886922E-01         2.5087038E-01        -7.3421709E-02        -2.1169851E-02         6.7615229E-01         8.6785966E-01        -8.8352941E-02         1.6664853E-02        -6.3716590E-02         6.0984623E-01         9.6404082E-01         2.4306697E-01         1.4416152E-01        -4.6845619E-03         6.8514967E-01         9.5216459E-01         2.4360037E-01         3.6859736E-02        -4.6927795E-02         6.7438525E-01         9.6354836E-01         1.3579144E-01         4.3592785E-02         5.9956726E-02         6.9043368E-01         9.4381189E-01        -8.6466176E-03        -4.0054590E-02        -5.6045037E-02         6.7648947E-01         9.1240954E-01         1.5341985E-01        -3.0566012E-02        -4.4124061E-03         6.5424675E-01         9.2240572E-01         3.7365457E-01         7.9648525E-02         6.2285587E-02         6.5659606E-01
  1.5002350E+02         9.4406790E-01         2.1828057E-01         1.1993771E-01        -6.1027668E-02         6.7132467E-01         9.4867891E-01         2.6197052E-01        -8.3075583E-02        -1.8279266E-04         6.6807115E-01         8.7197137E-01        -1.4527208E-01         4.3906923E-02        -5.4438937E-02         6.1253542E-01         9.6520102E-01         2.7471337E-01         1.5190278E-01         1.3469839E-02         6.8289798E-01         9.5359462E-01         2.8502479E-01         8.8284379E-03        -8.4459744E-02         6.7066973E-01         9.6380609E-01         1.4464574E-01         3.2116544E-02         5.4955248E-02         6.8927109E-01         9.4349873E-01        -2.3460768E-02        -3.6382727E-02        -6.7825578E-02         6.7675698E-01         9.1207290E-01         1.4281790E-01        -3.2024149E-02        -9.3777152E-03         6.5346879E-01         9.2213440E-01         3.6741748E-01         8.0989875E-02         7.7078238E-02         6.5618849E-01
  1.5003140E+02         9.4295907E-01         2.2010003E-01         1.2245291E-01        -5.8272094E-02         6.7031598E-01         9.3367338E-01         2.5949797E-01        -8.8457316E-02         3.0904541E-02         6.5718037E-01         8.7953556E-01        -2.0331283E-01         7.9854347E-02        -5.0728638E-02         6.1746264E-01         9.6451300E-01         3.0230826E-01         1.5265273E-01         2.0139979E-02         6.7990595E-01         9.4841903E-01         3.3142200E-01        -3.4001805E-02        -1.1502746E-01         6.6160905E-01         9.6302801E-01         1.5963975E-01         2.5651272E-02         4.5582063E-02         6.8821597E-01         9.4364488E-01        -3.5982557E-02        -3.1903893E-02        -8.0679238E-02         6.7725039E-01         9.1215104E-01         1.3158721E-01        -3.2677665E-02        -1.6048821E-02         6.5291452E-01         9.2161500E-01         3.5946804E-01         8.2225278E-02         9.0350039E-02         6.5553999E-01
  1.5003930E+02         9.4183505E-01         2.2080456E-01         1.2504332E-01        -5.5349588E-02         6.6937304E-01         9.1595310E-01         2.4509482E-01        -8.2956381E-02         6.1017029E-02         6.4391458E-01         8.8991803E-01        -2.3780106E-01         1.1587398E-01        -5.9876125E-02         6.2563115E-01         9.6236384E-01         3.2291698E-01         1.4514150E-01         1.6762966E-02         6.7678273E-01         9.3451458E-01         3.6697134E-01        -8.2905427E-02        -1.4607763E-01         6.4741361E-01         9.6082646E-01         1.8547286E-01         2.0824702E-02         3.2497868E-02         6.8692344E-01         9.4447112E-01        -4.4412967E-02        -2.7386399E-02        -9.3604147E-02         6.7798799E-01         9.1263998E-01         1.2060035E-01        -3.2481540E-02        -2.4210772E-02         6.5267915E-01         9.2088896E-01         3.5091552E-01         8.3118461E-02         1.0191313E-01         6.5478629E-01
  1.5004700E+02         9.4077975E-01         2.2055191E-01         1.2757242E-01        -5.2578483E-02         6.6854542E-01         8.9917165E-01         2.2827172E-01        -6.2303938E-02         7.7613972E-02         6.3051444E-01         9.0002191E-01        -2.3077832E-01         1.4284800E-01        -8.2097828E-02         6.3572532E-01         9.5903653E-01         3.3471537E-01         1.3178641E-01         8.4714219E-03         6.7371643E-01         9.1297156E-01         3.7991378E-01        -1.1510272E-01        -1.8547638E-01         6.3032508E-01         9.5680964E-01         2.1116845E-01         1.7868893E-02         2.1384493E-02         6.8441224E-01         9.4599670E-01        -4.7266185E-02        -2.4309972E-02        -1.0507605E-01         6.7889941E-01         9.1343892E-01         1.1080687E-01        -3.1403158E-02        -3.3400491E-02         6.5282464E-01         9.2013341E-01         3.4229413E-01         8.4888704E-02         1.1170755E-01         6.5404719E-01
  1.5005490E+02         9.3982035E-01         2.1947344E-01         1.3006683E-01        -5.0050534E-02         6.6784441E-01         8.8529259E-01         2.1785334E-01        -2.6032161E-02         7.8221448E-02         6.1873335E-01         9.0971804E-01        -1.9085392E-01         1.5955089E-01        -1.1077791E-01         6.4624000E-01         9.5452654E-01         3.3805951E-01         1.1649192E-01         1.3686436E-03         6.7043692E-01         8.8734049E-01         3.6913705E-01        -1.0617881E-01        -2.3038734E-01         6.1338550E-01         9.5088524E-01         2.2452982E-01         1.9646037E-02         1.7199950E-02         6.8060958E-01         9.4820070E-01        -4.3769281E-02        -2.4046129E-02        -1.1424233E-01         6.7990845E-01         9.1451961E-01         1.0228392E-01        -2.9434601E-02        -4.3792058E-02         6.5340108E-01         9.1963834E-01         3.3372727E-01         8.8677421E-02         1.2007361E-01         6.5339082E-01
  1.5006260E+02         9.3907911E-01         2.1772327E-01         1.3230352E-01        -4.8040058E-02         6.6736239E-01         8.7607110E-01         2.1675482E-01         1.9016542E-02         6.7154951E-02         6.1022902E-01         9.1970885E-01        -1.5048307E-01         1.6855325E-01        -1.3324071E-01         6.5572876E-01         9.4944292E-01         3.3457288E-01         1.0410530E-01         1.3172872E-03         6.6696578E-01         8.6600578E-01         3.4662545E-01        -5.3009700E-02        -2.5806448E-01         6.0190326E-01         9.4473553E-01         2.2039883E-01         2.8231252E-02         2.1511087E-02         6.7674714E-01         9.5085263E-01        -3.4298930E-02        -2.7339751E-02        -1.1980921E-01         6.8084115E-01         9.1575402E-01         9.5539808E-02        -2.6910614E-02        -5.4681752E-02         6.5431273E-01         9.1958261E-01         3.2588127E-01         9.3972333E-02         1.2673324E-01         6.5293592E-01
  1.5007050E+02         9.3857408E-01         2.1531890E-01         1.3424012E-01        -4.6566688E-02         6.6711694E-01         8.7116981E-01         2.2044232E-01         6.8391934E-02         4.9558509E-02         6.0481745E-01         9.2994171E-01        -1.2823331E-01         1.7298180E-01        -1.4147206E-01         6.6484392E-01         9.4430864E-01         3.2772288E-01         9.5337145E-02         9.8883826E-03         6.6317123E-01         8.5400641E-01         3.2415152E-01         2.1910101E-02        -2.4909014E-01         5.9825450E-01         9.3998182E-01         2.0381017E-01         4.4669431E-02         3.1275921E-02         6.7370725E-01         9.5395684E-01        -1.9806128E-02        -3.3852987E-02        -1.2167280E-01         6.8168885E-01         9.1714245E-01         9.0122290E-02        -2.3952924E-02        -6.6220112E-02         6.5549541E-01         9.1974896E-01         3.1764796E-01         1.0011122E-01         1.3250613E-01         6.5268379E-01
