t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  1.5000030E+02         9.4404811E-01         2.5059670E-01         1.3396509E-01         7.3924325E-02         6.7025876E-01         8.8649201E-01         2.2647087E-01         1.8274516E-01         1.4798094E-01         6.2402773E-01         9.0822756E-01         2.4281299E-02         8.1457250E-02         5.3551003E-02         6.3715124E-01         9.0323764E-01         7.4921767E-03         2.0193815E-01         6.4783648E-02         6.3220072E-01         9.4324017E-01         1.2567742E-01         2.1580046E-01         1.2359123E-01         6.7260361E-01         9.3544930E-01         2.9150301E-01         1.2222424E-01        -4.7283623E-02         6.6819042E-01         9.8061675E-01         2.6641119E-01         6.7965209E-02        -5.9620578E-02         6.9242126E-01         9.3034059E-01         9.9358186E-02         2.1745468E-02         7.0841059E-02         6.5847653E-01         9.4405723E-01         2.9980662E-01         3.4153018E-02         1.0081726E-01         6.7506635E-01
  1.5000800E+02         9.4422096E-01         2.4840562E-01         1.3220915E-01         7.4849367E-02         6.7053801E-01         9.0191525E-01         1.6812481E-01         2.0289376E-01         1.7905758E-01         6.3634318E-01         9.1612399E-01        -4.8560197E-03         6.5599605E-02         1.1301584E-01         6.4572853E-01         9.0731978E-01        -1.0916940E-02         1.8217281E-01         2.4778087E-02         6.3586468E-01         9.5109755E-01         1.2910882E-01         2.0534724E-01         9.7987369E-02         6.7859292E-01         9.3876404E-01         2.9366261E-01         1.4768551E-01        -4.6274871E-02         6.6907209E-01         9.8258698E-01         2.7034685E-01         7.7474594E-02        -6.6267170E-02         6.9232285E-01         9.2755640E-01         9.9217534E-02         3.5869364E-02         5.8307730E-02         6.5698522E-01         9.4365299E-01         2.9386917E-01         3.5424482E-02         1.1049163E-01         6.7570090E-01
  1.5001580E+02         9.4445515E-01         2.4613065E-01         1.3025928E-01         7.5636066E-02         6.7087513E-01         9.1931564E-01         1.2831685E-01         1.9929403E-01         1.9270729E-01         6.5186977E-01         9.2761660E-01        -2.2734432E-02         5.2160919E-02         1.5892099E-01         6.5821290E-01         9.0743899E-01        -3.5868168E-02         1.4784746E-01         3.0470910E-03         6.3482642E-01         9.5787197E-01         1.3896526E-01         1.9274655E-01         7.5351924E-02         6.8367755E-01         9.4454801E-01         3.0561069E-01         1.6228887E-01        -3.2571558E-02         6.7078704E-01         9.8244369E-01         2.6697364E-01         8.8314444E-02        -6.8504192E-02         6.9197613E-01         9.2550337E-01         1.0047985E-01         5.2384891E-02         4.3659050E-02         6.5618908E-01         9.4306892E-01         2.8034449E-01         3.5806138E-02         1.2696216E-01         6.7674434E-01
  1.5002350E+02         9.4471467E-01         2.4390095E-01         1.2827978E-01         7.6203257E-02         6.7122823E-01         9.3332076E-01         1.1109804E-01         1.7603138E-01         1.7970473E-01         6.6554695E-01         9.3966866E-01        -1.5563336E-02         3.8177680E-02         1.8251956E-01         6.7147130E-01         9.0494466E-01        -5.8386821E-02         1.1345562E-01         1.9805727E-03         6.3202506E-01         9.6261865E-01         1.5404995E-01         1.8027009E-01         5.8294281E-02         6.8737310E-01         9.5131397E-01         3.2505652E-01         1.6622506E-01        -1.1093671E-02         6.7255300E-01         9.8033297E-01         2.5991479E-01         9.6456386E-02        -6.9155462E-02         6.9131058E-01         9.2450625E-01         1.0149971E-01         6.8913944E-02         2.8618736E-02         6.5615368E-01         9.4342196E-01         2.6765111E-01         3.7727535E-02         1.4477222E-01         6.7797309E-01
  1.5003140E+02         9.4496858E-01         2.4162181E-01         1.2627378E-01         7.6500215E-02         6.7157382E-01         9.4199848E-01         1.1043786E-01         1.4263685E-01         1.4751512E-01         6.7486638E-01         9.4930965E-01         2.1765761E-02         2.4926946E-02         1.8462205E-01         6.8247253E-01         9.0353531E-01        -7.6144315E-02         9.0324923E-02         1.8438039E-02         6.3121372E-01         9.6555865E-01         1.7472509E-01         1.6745037E-01         4.6799738E-02         6.8973142E-01         9.5747370E-01         3.4585476E-01         1.6448954E-01         1.3420772E-02         6.7358696E-01         9.7645915E-01         2.5199443E-01         9.8737024E-02        -6.9776393E-02         6.9025296E-01         9.2466831E-01         1.0073915E-01         8.4896602E-02         1.4108437E-02         6.5687948E-01         9.4544572E-01         2.6185873E-01         4.3541163E-02         1.5946566E-01         6.7911053E-01
  1.5003930E+02         9.4519311E-01         2.3932478E-01         1.2436725E-01         7.6431558E-02         6.7189097E-01         9.4640565E-01         1.1556061E-01         1.0887369E-01         1.1082661E-01         6.7942011E-01         9.5584959E-01         7.7518001E-02         1.7370896E-02         1.7064644E-01         6.8944323E-01         9.0664589E-01        -8.9038000E-02         8.4048279E-02         4.3067459E-02         6.3465005E-01         9.6748018E-01         2.0028737E-01         1.5321033E-01         4.0096059E-02         6.9076240E-01         9.6110451E-01         3.6135420E-01         1.5949064E-01         3.3694822E-02         6.7345214E-01         9.7151786E-01         2.4436235E-01         9.2838019E-02        -6.9848731E-02         6.8902993E-01         9.2602110E-01         9.7285211E-02         9.9441074E-02         1.8428989E-03         6.5835285E-01         9.4894725E-01         2.6553056E-01         5.3064823E-02         1.6778280E-01         6.7974985E-01
  1.5004700E+02         9.4534349E-01         2.3706706E-01         1.2267461E-01         7.5978205E-02         6.7213887E-01         9.4842523E-01         1.2178883E-01         8.2475096E-02         7.7158555E-02         6.8049186E-01         9.6157706E-01         1.3377303E-01         1.7066328E-02         1.4690922E-01         6.9338638E-01         9.1342205E-01        -9.6381009E-02         8.7960795E-02         6.0994752E-02         6.4090472E-01         9.6907407E-01         2.2791633E-01         1.3629866E-01         3.4565661E-02         6.9042701E-01         9.6143979E-01         3.7101325E-01         1.5122166E-01         4.2900417E-02         6.7245197E-01         9.6644968E-01         2.3602206E-01         7.9350866E-02        -6.7537874E-02         6.8792152E-01         9.2816114E-01         9.1448061E-02         1.1279514E-01        -6.8887705E-03         6.6032755E-01         9.5297343E-01         2.7644098E-01         6.3181877E-02         1.6996361E-01         6.7969555E-01
  1.5005490E+02         9.4539708E-01         2.3473933E-01         1.2118826E-01         7.5128801E-02         6.7230421E-01         9.4897497E-01         1.3034740E-01         6.5816753E-02         4.6947207E-02         6.7936367E-01         9.6774846E-01         1.8274894E-01         2.1896647E-02         1.1626387E-01         6.9528127E-01         9.2087179E-01        -9.8085500E-02         8.9992657E-02         6.4014837E-02         6.4752573E-01         9.7022629E-01         2.5461823E-01         1.1454922E-01         2.6397364E-02         6.8871593E-01         9.5924431E-01         3.7845284E-01         1.4044234E-01         3.8551696E-02         6.7118394E-01         9.6158159E-01         2.2478870E-01         5.9744909E-02        -6.1234064E-02         6.8684375E-01         9.3066335E-01         8.3886437E-02         1.2689508E-01        -1.0776551E-02         6.6262794E-01         9.5683551E-01         2.9156587E-01         7.0514701E-02         1.6774935E-01         6.7906457E-01
  1.5006260E+02         9.4533062E-01         2.3244046E-01         1.2000944E-01         7.3978037E-02         6.7236233E-01         9.4807369E-01         1.4137375E-01         5.8498796E-02         2.3154179E-02         6.7678297E-01         9.7338033E-01         2.1847007E-01         2.7122568E-02         8.4744483E-02         6.9537926E-01         9.2590976E-01        -9.6604578E-02         8.2057431E-02         5.3663466E-02         6.5210509E-01         9.6989429E-01         2.7505121E-01         8.8294245E-02         1.6432855E-02         6.8586081E-01         9.5659900E-01         3.8557705E-01         1.3111094E-01         2.3367096E-02         6.7018580E-01         9.5747089E-01         2.1064310E-01         3.7559263E-02        -5.1558640E-02         6.8573523E-01         9.3320787E-01         7.6209538E-02         1.4219140E-01        -6.9572646E-03         6.6509259E-01         9.5992005E-01         3.0706236E-01         7.1965203E-02         1.6243652E-01         6.7824543E-01
  1.5007050E+02         9.4513535E-01         2.3005481E-01         1.1909418E-01         7.2570518E-02         6.7231292E-01         9.4518608E-01         1.5308684E-01         5.6159846E-02         6.5747150E-03         6.7272699E-01         9.7754496E-01         2.4497752E-01         2.6267931E-02         5.1990326E-02         6.9401455E-01         9.2731214E-01        -9.5232971E-02         6.3654669E-02         3.6672916E-02         6.5364391E-01         9.6691877E-01         2.8679436E-01         5.9585076E-02         5.5145468E-03         6.8168974E-01         9.5532942E-01         3.9356494E-01         1.2563181E-01         2.9878453E-03         6.6937453E-01         9.5406669E-01         1.9516134E-01         1.4369381E-02        -4.0972084E-02         6.8447244E-01         9.3613875E-01         7.0241004E-02         1.5880384E-01         7.1916427E-03         6.6792130E-01         9.6228564E-01         3.2089636E-01         6.6625178E-02         1.5405120E-01         6.7761135E-01
