t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  1.5000030E+02         9.5182663E-01         2.6144820E-01         1.5629227E-01        -7.3852338E-02         6.7477489E-01         9.7771209E-01         2.5982651E-01         1.8750343E-02        -5.8197416E-02         6.9271982E-01         8.7637311E-01         8.7983459E-02         3.2855276E-02        -1.5658228E-01         6.1406940E-01         9.5505136E-01         1.7487502E-01         1.1995529E-01        -6.6246897E-02         6.8472475E-01         9.5214564E-01         3.6956432E-01         1.1210259E-01        -6.7664765E-02         6.6657794E-01         9.5405585E-01         2.1688399E-01         3.5559811E-02        -1.4771951E-02         6.8276006E-01         9.4521958E-01        -2.9166549E-02         1.3677611E-02        -7.4715480E-02         6.7542017E-01         9.5958132E-01         1.5664107E-01         5.0588183E-02        -1.2335759E-01         6.8697602E-01         9.3656981E-01         1.8749604E-01         2.6472598E-01         1.1619165E-01         6.7282158E-01
  1.5000800E+02         9.5106184E-01         2.6483473E-01         1.5643427E-01        -7.1820259E-02         6.7394596E-01         9.7363400E-01         2.8494906E-01         1.3194385E-02        -4.6233635E-02         6.8803871E-01         8.7444067E-01         7.1965851E-02         3.5750944E-02        -1.4236695E-01         6.1341840E-01         9.6058136E-01         2.0837708E-01         1.3219877E-01        -3.3333223E-02         6.8595213E-01         9.5028293E-01         3.8011903E-01         1.0505970E-01        -5.1787350E-02         6.6500789E-01         9.5810175E-01         2.2538345E-01         5.8241006E-02         1.2115413E-02         6.8354750E-01         9.4718975E-01        -3.2266729E-02         7.6523558E-03        -8.8437416E-02         6.7552197E-01         9.5921004E-01         1.4064698E-01         4.6536759E-02        -1.2347386E-01         6.8650782E-01         9.4003093E-01         1.9629410E-01         2.4287081E-01         1.0246158E-01         6.7626703E-01
  1.5001580E+02         9.5009333E-01         2.6787511E-01         1.5702036E-01        -6.9451705E-02         6.7300016E-01         9.6699119E-01         3.0785629E-01         6.6954140E-03        -2.7000731E-02         6.8209314E-01         8.7098598E-01         4.3630742E-02         4.4309340E-02        -1.3165742E-01         6.1145645E-01         9.6404308E-01         2.4306788E-01         1.4416260E-01        -4.6825903E-03         6.8515205E-01         9.4741160E-01         3.8619417E-01         9.4333254E-02        -4.4847630E-02         6.6323739E-01         9.6019077E-01         2.3085605E-01         7.3497564E-02         4.3201439E-02         6.8263608E-01         9.4891769E-01        -2.9793326E-02         2.2611069E-03        -1.0063764E-01         6.7566556E-01         9.5865130E-01         1.2231083E-01         4.2608339E-02        -1.2434727E-01         6.8581098E-01         9.4276130E-01         2.0767759E-01         2.2087845E-01         9.0881482E-02         6.7873323E-01
  1.5002350E+02         9.4903141E-01         2.7034938E-01         1.5798853E-01        -6.7097552E-02         6.7202735E-01         9.5753908E-01         3.2715443E-01         1.8365743E-03        -2.2087009E-03         6.7457807E-01         8.6806726E-01        -7.8803819E-04         6.4333178E-02        -1.2099195E-01         6.0990924E-01         9.6520114E-01         2.7471697E-01         1.5190345E-01         1.3475058E-02         6.8289798E-01         9.4497019E-01         3.8984948E-01         8.3922476E-02        -4.3964528E-02         6.6120863E-01         9.5886374E-01         2.2928540E-01         8.3444186E-02         6.5286614E-02         6.8035585E-01         9.5028561E-01        -2.3608297E-02        -1.9968019E-03        -1.1113984E-01         6.7573899E-01         9.5792383E-01         1.0303385E-01         3.9897155E-02        -1.2633684E-01         6.8485677E-01         9.4470161E-01         2.1959902E-01         2.0218855E-01         8.2285970E-02         6.8009877E-01
  1.5003140E+02         9.4788712E-01         2.7237377E-01         1.5935507E-01        -6.4858720E-02         6.7101765E-01         9.4442624E-01         3.4006649E-01         3.3198879E-03         2.9050136E-02         6.6482431E-01         8.6860895E-01        -6.4661808E-02         1.0062648E-01        -1.0618011E-01         6.1069882E-01         9.6451819E-01         3.0230790E-01         1.5265302E-01         2.0141073E-02         6.7991060E-01         9.4308966E-01         3.9814830E-01         7.7207364E-02        -4.3324895E-02         6.5864491E-01         9.5476842E-01         2.1802139E-01         9.7098030E-02         7.0671290E-02         6.7773056E-01         9.5166099E-01        -1.5531024E-02        -4.4468404E-03        -1.2031120E-01         6.7586792E-01         9.5703769E-01         8.3532423E-02         3.9279498E-02        -1.2945884E-01         6.8365633E-01         9.4605029E-01         2.3031491E-01         1.8839796E-01         7.6244034E-02         6.8058735E-01
  1.5003930E+02         9.4676590E-01         2.7391008E-01         1.6105455E-01        -6.2946893E-02         6.7004991E-01         9.2873746E-01         3.4006259E-01         1.7613031E-02         6.3522622E-02         6.5345985E-01         8.7587947E-01        -1.3524221E-01         1.4789051E-01        -9.1913462E-02         6.1580330E-01         9.6236736E-01         3.2291502E-01         1.4514241E-01         1.6764145E-02         6.7678595E-01         9.4111329E-01         4.1211915E-01         7.6370604E-02        -3.9367162E-02         6.5551949E-01         9.4988745E-01         1.9892749E-01         1.1805631E-01         5.8962803E-02         6.7559391E-01         9.5330364E-01        -7.2117117E-03        -3.7367984E-03        -1.2681225E-01         6.7631102E-01         9.5607668E-01         6.6410519E-02         4.1293990E-02        -1.3323887E-01         6.8239725E-01         9.4686532E-01         2.3726663E-01         1.8151195E-01         7.2759762E-02         6.8045270E-01
  1.5004700E+02         9.4574761E-01         2.7495989E-01         1.6295718E-01        -6.1481729E-02         6.6918367E-01         9.1401750E-01         3.2621950E-01         4.7597885E-02         9.1300815E-02         6.4246494E-01         8.8824505E-01        -1.8172194E-01         1.8950415E-01        -8.8701919E-02         6.2515098E-01         9.5903802E-01         3.3471024E-01         1.3179052E-01         8.4723867E-03         6.7371833E-01         9.3802917E-01         4.2520648E-01         7.9834491E-02        -3.1055212E-02         6.5190357E-01         9.4561899E-01         1.7940474E-01         1.3756521E-01         3.7712391E-02         6.7369103E-01         9.5515603E-01         6.5328681E-04         1.2217886E-03        -1.2864697E-01         6.7728525E-01         9.5510054E-01         5.3963058E-02         4.5343772E-02        -1.3710232E-01         6.8128622E-01         9.4723797E-01         2.3908670E-01         1.8137786E-01         7.1700022E-02         6.8004107E-01
  1.5005490E+02         9.4484216E-01         2.7553177E-01         1.6503687E-01        -6.0427401E-02         6.6842872E-01         9.0326720E-01         3.0692625E-01         9.0996280E-02         1.0400343E-01         6.3356012E-01         9.0170461E-01        -1.8234433E-01         2.1357112E-01        -9.9639922E-02         6.3774419E-01         9.5452356E-01         3.3805788E-01         1.1649526E-01         1.3689742E-03         6.7043436E-01         9.3265051E-01         4.3182468E-01         8.5788056E-02        -1.9294001E-02         6.4757317E-01         9.4178861E-01         1.6555461E-01         1.4297892E-01         1.2104723E-02         6.7145753E-01         9.5710373E-01         8.7900832E-03         1.1413580E-02        -1.2337690E-01         6.7900217E-01         9.5410705E-01         4.6817474E-02         5.0330099E-02        -1.4088517E-01         6.8040651E-01         9.4730508E-01         2.3595107E-01         1.8627599E-01         7.2913013E-02         6.7960024E-01
  1.5006260E+02         9.4414467E-01         2.7552336E-01         1.6706623E-01        -5.9823580E-02         6.6787434E-01         8.9799225E-01         2.9497477E-01         1.3594456E-01         1.0097586E-01         6.2816256E-01         9.1365451E-01        -1.4502572E-01         2.1744150E-01        -1.1824182E-01         6.5049839E-01         9.4944054E-01         3.3457381E-01         1.0410894E-01         1.3160749E-03         6.6696376E-01         9.2496794E-01         4.2797965E-01         9.5014207E-02        -1.0061460E-02         6.4286560E-01         9.3835372E-01         1.5975639E-01         1.2882051E-01        -1.5717711E-02         6.6897327E-01         9.5895982E-01         1.7733758E-02         2.6123365E-02        -1.0892519E-01         6.8139857E-01         9.5325881E-01         4.5282464E-02         5.4459728E-02        -1.4432596E-01         6.7983657E-01         9.4730175E-01         2.2952175E-01         1.9343816E-01         7.5959943E-02         6.7933971E-01
  1.5007050E+02         9.4366360E-01         2.7486461E-01         1.6898324E-01        -5.9632793E-02         6.6753918E-01         8.9634770E-01         2.9207537E-01         1.7530520E-01         8.9459509E-02         6.2559634E-01         9.2515337E-01        -1.0510855E-01         2.1131852E-01        -1.3534924E-01         6.6167116E-01         9.4430500E-01         3.2772821E-01         9.5341578E-02         9.8881098E-03         6.6316754E-01         9.1561323E-01         4.1163358E-01         1.1081040E-01        -9.4344597E-03         6.3823009E-01         9.3587530E-01         1.5905513E-01         1.0204256E-01        -4.7017891E-02         6.6677988E-01         9.6087044E-01         2.8997341E-02         4.4182748E-02        -8.3611540E-02         6.8434072E-01         9.5278996E-01         4.8415396E-02         5.6520537E-02        -1.4757389E-01         6.7955434E-01         9.4750130E-01         2.2205570E-01         2.0055455E-01         8.0020227E-02         6.7931658E-01
