"$C_p$" "Momentum:0" "Momentum:1" "Momentum:2" "Density" "Points:0" "Points:1" "Points:2"
-1.1674859e+00 4.3611905e-01 4.1053888e-01 -1.5282487e-04 9.0422755e-01 -4.4999999e-01 7.7083603e-02 -8.2500003e-02
-1.1506537e+00 4.3835688e-01 4.0559179e-01 -1.6113442e-04 9.0568870e-01 -4.4999999e-01 7.8251541e-02 -8.2500003e-02
-1.1341917e+00 4.4019017e-01 4.0060955e-01 -1.6750992e-04 9.0708649e-01 -4.4999999e-01 7.9419471e-02 -8.2500003e-02
-1.1181384e+00 4.4128126e-01 3.9528906e-01 -1.6730312e-04 9.0839344e-01 -4.4999999e-01 8.0587409e-02 -8.2500003e-02
-1.1025457e+00 4.4195560e-01 3.8996649e-01 -1.6632368e-04 9.0964729e-01 -4.4999999e-01 8.1755340e-02 -8.2500003e-02
-1.0874042e+00 4.4261989e-01 3.8500002e-01 -1.6447062e-04 9.1088498e-01 -4.4999999e-01 8.2923271e-02 -8.2500003e-02
-1.0726557e+00 4.4354442e-01 3.8058335e-01 -1.6122927e-04 9.1212422e-01 -4.4999999e-01 8.4091209e-02 -8.2500003e-02
-1.0582311e+00 4.4468167e-01 3.7662020e-01 -1.5674051e-04 9.1335458e-01 -4.4999999e-01 8.5259140e-02 -8.2500003e-02
-1.0441629e+00 4.4574758e-01 3.7287921e-01 -1.5155265e-04 9.1454810e-01 -4.4999999e-01 8.6427070e-02 -8.2500003e-02
-1.0304498e+00 4.4654018e-01 3.6918011e-01 -1.4555294e-04 9.1569227e-01 -4.4999999e-01 8.7595008e-02 -8.2500003e-02
-1.0170982e+00 4.4696382e-01 3.6544240e-01 -1.4008878e-04 9.1678607e-01 -4.4999999e-01 8.8762939e-02 -8.2500003e-02
-1.0040480e+00 4.4704127e-01 3.6166301e-01 -1.3494976e-04 9.1784364e-01 -4.4999999e-01 8.9930877e-02 -8.2500003e-02
-9.9133643e-01 4.4694364e-01 3.5799885e-01 -1.2942569e-04 9.1887677e-01 -4.4999999e-01 9.1098808e-02 -8.2500003e-02
-9.7904835e-01 4.4686562e-01 3.5463831e-01 -1.2399310e-04 9.1988921e-01 -4.4999999e-01 9.2266738e-02 -8.2500003e-02
-9.6711744e-01 4.4689706e-01 3.5160422e-01 -1.1927823e-04 9.2088318e-01 -4.4999999e-01 9.3434677e-02 -8.2500003e-02
-9.5550000e-01 4.4700435e-01 3.4883237e-01 -1.1540777e-04 9.2185533e-01 -4.4999999e-01 9.4602607e-02 -8.2500003e-02
-9.4411902e-01 4.4713134e-01 3.4623951e-01 -1.1166959e-04 9.2280656e-01 -4.4999999e-01 9.5770538e-02 -8.2500003e-02
-9.3299966e-01 4.4720468e-01 3.4376553e-01 -1.0809038e-04 9.2373127e-01 -4.4999999e-01 9.6938476e-02 -8.2500003e-02
-9.2216263e-01 4.4717476e-01 3.4136978e-01 -1.0502389e-04 9.2462671e-01 -4.4999999e-01 9.8106407e-02 -8.2500003e-02
-9.1168169e-01 4.4698033e-01 3.3902588e-01 -1.0271792e-04 9.2548680e-01 -4.4999999e-01 9.9274345e-02 -8.2500003e-02
-9.0151182e-01 4.4665632e-01 3.3674449e-01 -1.0112690e-04 9.2631990e-01 -4.4999999e-01 1.0044228e-01 -8.2500003e-02
-8.9160275e-01 4.4624913e-01 3.3454224e-01 -1.0013980e-04 9.2713213e-01 -4.4999999e-01 1.0161021e-01 -8.2500003e-02
-8.8186877e-01 4.4578120e-01 3.3241525e-01 -9.9430588e-05 9.2793167e-01 -4.4999999e-01 1.0277814e-01 -8.2500003e-02
-8.7239276e-01 4.4528759e-01 3.3040166e-01 -9.9122357e-05 9.2871177e-01 -4.4999999e-01 1.0394607e-01 -8.2500003e-02
-8.6327830e-01 4.4480625e-01 3.2855344e-01 -9.9073914e-05 9.2946404e-01 -4.4999999e-01 1.0511401e-01 -8.2500003e-02
-8.5441315e-01 4.4433632e-01 3.2682449e-01 -9.9317003e-05 9.3019593e-01 -4.4999999e-01 1.0628194e-01 -8.2500003e-02
-8.4577733e-01 4.4387385e-01 3.2519978e-01 -9.9821700e-05 9.3090880e-01 -4.4999999e-01 1.0744987e-01 -8.2500003e-02
-8.3736372e-01 4.4341809e-01 3.2367119e-01 -1.0054802e-04 9.3160284e-01 -4.4999999e-01 1.0861780e-01 -8.2500003e-02
-8.2919222e-01 4.4296384e-01 3.2223496e-01 -1.0134660e-04 9.3227577e-01 -4.4999999e-01 1.0978574e-01 -8.2500003e-02
-8.2123898e-01 4.4249713e-01 3.2086590e-01 -1.0226074e-04 9.3292987e-01 -4.4999999e-01 1.1095367e-01 -8.2500003e-02
-8.1348759e-01 4.4201648e-01 3.1955442e-01 -1.0331143e-04 9.3356693e-01 -4.4999999e-01 1.1212161e-01 -8.2500003e-02
-8.0593298e-01 4.4152087e-01 3.1829572e-01 -1.0445926e-04 9.3418741e-01 -4.4999999e-01 1.1328954e-01 -8.2500003e-02
-7.9865944e-01 4.4100583e-01 3.1709579e-01 -1.0561026e-04 9.3478435e-01 -4.4999999e-01 1.1445747e-01 -8.2500003e-02
-7.9159882e-01 4.4047379e-01 3.1594208e-01 -1.0677719e-04 9.3536377e-01 -4.4999999e-01 1.1562541e-01 -8.2500003e-02
-7.8471580e-01 4.3992811e-01 3.1482953e-01 -1.0794375e-04 9.3592864e-01 -4.4999999e-01 1.1679334e-01 -8.2500003e-02
-7.7801060e-01 4.3937010e-01 3.1375700e-01 -1.0906351e-04 9.3647897e-01 -4.4999999e-01 1.1796127e-01 -8.2500003e-02
-7.7152360e-01 4.3880060e-01 3.1273097e-01 -1.0993808e-04 9.3701154e-01 -4.4999999e-01 1.1912921e-01 -8.2500003e-02
-7.6519050e-01 4.3823028e-01 3.1174582e-01 -1.1079175e-04 9.3753159e-01 -4.4999999e-01 1.2029714e-01 -8.2500003e-02
-7.5901530e-01 4.3766156e-01 3.1080154e-01 -1.1161335e-04 9.3803871e-01 -4.4999999e-01 1.2146508e-01 -8.2500003e-02
-7.5304236e-01 4.3710202e-01 3.0990642e-01 -1.1234353e-04 9.3852925e-01 -4.4999999e-01 1.2263301e-01 -8.2500003e-02
-7.4727135e-01 4.3655688e-01 3.0906016e-01 -1.1297200e-04 9.3900305e-01 -4.4999999e-01 1.2380094e-01 -8.2500003e-02
-7.4163948e-01 4.3602058e-01 3.0824950e-01 -1.1353102e-04 9.3946528e-01 -4.4999999e-01 1.2496888e-01 -8.2500003e-02
-7.3614408e-01 4.3549383e-01 3.0747303e-01 -1.1400618e-04 9.3991619e-01 -4.4999999e-01 1.2613681e-01 -8.2500003e-02
-7.3086922e-01 4.3498859e-01 3.0674225e-01 -1.1436138e-04 9.4034857e-01 -4.4999999e-01 1.2730475e-01 -8.2500003e-02
-7.2571857e-01 4.3449217e-01 3.0603811e-01 -1.1465351e-04 9.4077063e-01 -4.4999999e-01 1.2847267e-01 -8.2500003e-02
-7.2068635e-01 4.3400422e-01 3.0535874e-01 -1.1488469e-04 9.4118273e-01 -4.4999999e-01 1.2964061e-01 -8.2500003e-02
-7.1579735e-01 4.3352765e-01 3.0470484e-01 -1.1508523e-04 9.4158298e-01 -4.4999999e-01 1.3080855e-01 -8.2500003e-02
-7.1103001e-01 4.3305850e-01 3.0407032e-01 -1.1527436e-04 9.4197309e-01 -4.4999999e-01 1.3197647e-01 -8.2500003e-02
-7.0636943e-01 4.3259570e-01 3.0345321e-01 -1.1540834e-04 9.4235444e-01 -4.4999999e-01 1.3314441e-01 -8.2500003e-02
-7.0182603e-01 4.3214059e-01 3.0285332e-01 -1.1547768e-04 9.4272619e-01 -4.4999999e-01 1.3431235e-01 -8.2500003e-02
-6.9744366e-01 4.3169764e-01 3.0227298e-01 -1.1545146e-04 9.4308478e-01 -4.4999999e-01 1.3548028e-01 -8.2500003e-02
-6.9315639e-01 4.3126017e-01 3.0170542e-01 -1.1535257e-04 9.4343561e-01 -4.4999999e-01 1.3664821e-01 -8.2500003e-02
-6.8896289e-01 4.3082845e-01 3.0114999e-01 -1.1517972e-04 9.4377887e-01 -4.4999999e-01 1.3781615e-01 -8.2500003e-02
-6.8490957e-01 4.3040884e-01 3.0061018e-01 -1.1489757e-04 9.4411063e-01 -4.4999999e-01 1.3898408e-01 -8.2500003e-02
-6.8095561e-01 4.2999753e-01 3.0008239e-01 -1.1452346e-04 9.4443429e-01 -4.4999999e-01 1.4015201e-01 -8.2500003e-02
-6.7708541e-01 4.2959294e-01 2.9956469e-01 -1.1406464e-04 9.4475120e-01 -4.4999999e-01 1.4131995e-01 -8.2500003e-02
-6.7332088e-01 4.2919740e-01 2.9905820e-01 -1.1349954e-04 9.4505936e-01 -4.4999999e-01 1.4248788e-01 -8.2500003e-02
-6.6966390e-01 4.2881578e-01 2.9856506e-01 -1.1280682e-04 9.4535869e-01 -4.4999999e-01 1.4365581e-01 -8.2500003e-02
-6.6608470e-01 4.2844272e-01 2.9808068e-01 -1.1201850e-04 9.4565171e-01 -4.4999999e-01 1.4482374e-01 -8.2500003e-02
-6.6258495e-01 4.2807829e-01 2.9760441e-01 -1.1113521e-04 9.4593811e-01 -4.4999999e-01 1.4599168e-01 -8.2500003e-02
-6.5919145e-01 4.2772564e-01 2.9714018e-01 -1.1008618e-04 9.4621575e-01 -4.4999999e-01 1.4715961e-01 -8.2500003e-02
-6.5587546e-01 4.2738661e-01 2.9668453e-01 -1.0892544e-04 9.4648701e-01 -4.4999999e-01 1.4832754e-01 -8.2500003e-02
-6.5262830e-01 4.2705792e-01 2.9623586e-01 -1.0767114e-04 9.4675255e-01 -4.4999999e-01 1.4949548e-01 -8.2500003e-02
-6.4945493e-01 4.2673591e-01 2.9579321e-01 -1.0632980e-04 9.4701195e-01 -4.4999999e-01 1.5066341e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.5183134e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.5299928e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.5416721e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.5533514e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.5650308e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.5767102e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.5883894e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6000688e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6117482e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6234274e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6351068e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6467862e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6584654e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6701448e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6818242e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.6935034e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7051828e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7168622e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7285414e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7402208e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7519002e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7635795e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7752588e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7869382e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.7986175e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.8102968e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.8219762e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.8336555e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.8453348e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.8570141e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.8686935e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.8803728e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.8920521e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9037315e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9154108e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9270901e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9387695e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9504488e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9621281e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9738075e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9854869e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 1.9971661e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.0088455e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.0205249e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.0322041e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.0438835e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.0555629e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.0672421e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.0789215e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.0906009e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1022801e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1139595e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1256389e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1373181e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1489975e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1606769e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1723561e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1840355e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.1957149e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.2073942e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.2190735e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.2307529e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.2424322e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.2541115e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.2657908e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.2774702e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.2891495e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.3008288e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.3125082e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.3241875e-01 -8.2500003e-02
nan nan nan nan nan -4.4999999e-01 2.3358668e-01 -8.2500003e-02
