"$C_p$" "Momentum:0" "Momentum:1" "Momentum:2" "Density" "Points:0" "Points:1" "Points:2"
-1.2883643e+00 -1.7973412e-02 -1.6348528e-02 2.2173987e-03 8.5389537e-01 -4.6000001e-01 5.1389072e-02 -8.2500003e-02
-1.2880815e+00 -7.6742703e-03 -3.3899092e-03 2.2923267e-03 8.5370368e-01 -4.6000001e-01 5.2557003e-02 -8.2500003e-02
-1.2877803e+00 1.7197456e-02 2.8427107e-02 1.5404638e-03 8.5372710e-01 -4.6000001e-01 5.3724937e-02 -8.2500003e-02
-1.2872557e+00 6.4909227e-02 8.9336284e-02 6.4824021e-04 8.5501379e-01 -4.6000001e-01 5.4892872e-02 -8.2500003e-02
-1.2856587e+00 1.3587454e-01 1.7891543e-01 1.2271498e-04 8.5906649e-01 -4.6000001e-01 5.6060806e-02 -8.2500003e-02
-1.2809422e+00 2.2056177e-01 2.8479868e-01 -4.3648113e-05 8.6807102e-01 -4.6000001e-01 5.7228737e-02 -8.2500003e-02
-1.2721067e+00 2.9444218e-01 3.7320518e-01 -1.1120052e-04 8.7919527e-01 -4.6000001e-01 5.8396671e-02 -8.2500003e-02
-1.2591731e+00 3.4705371e-01 4.3158314e-01 -1.1763459e-04 8.8926864e-01 -4.6000001e-01 5.9564605e-02 -8.2500003e-02
-1.2433511e+00 3.7622002e-01 4.5809317e-01 -9.9927856e-05 8.9563179e-01 -4.6000001e-01 6.0732540e-02 -8.2500003e-02
-1.2263736e+00 3.9026973e-01 4.6498454e-01 -9.0983121e-05 8.9913690e-01 -4.6000001e-01 6.1900470e-02 -8.2500003e-02
-1.2092319e+00 3.9557204e-01 4.6115264e-01 -9.4196199e-05 9.0094131e-01 -4.6000001e-01 6.3068405e-02 -8.2500003e-02
-1.1924935e+00 3.9788279e-01 4.5406288e-01 -9.6464631e-05 9.0221542e-01 -4.6000001e-01 6.4236335e-02 -8.2500003e-02
-1.1763026e+00 3.9989373e-01 4.4705629e-01 -9.6249292e-05 9.0343440e-01 -4.6000001e-01 6.5404274e-02 -8.2500003e-02
-1.1605062e+00 4.0280777e-01 4.4139761e-01 -9.9393423e-05 9.0477180e-01 -4.6000001e-01 6.6572204e-02 -8.2500003e-02
-1.1450264e+00 4.0604234e-01 4.3644625e-01 -1.0246129e-04 9.0613699e-01 -4.6000001e-01 6.7740142e-02 -8.2500003e-02
-1.1298490e+00 4.0908858e-01 4.3161827e-01 -1.0513681e-04 9.0746158e-01 -4.6000001e-01 6.8908073e-02 -8.2500003e-02
-1.1149765e+00 4.1146994e-01 4.2637050e-01 -1.0727054e-04 9.0869457e-01 -4.6000001e-01 7.0076004e-02 -8.2500003e-02
-1.1004580e+00 4.1324571e-01 4.2084807e-01 -1.0956645e-04 9.0985703e-01 -4.6000001e-01 7.1243942e-02 -8.2500003e-02
-1.0863103e+00 4.1467297e-01 4.1533267e-01 -1.1222166e-04 9.1098201e-01 -4.6000001e-01 7.2411872e-02 -8.2500003e-02
-1.0725045e+00 4.1615424e-01 4.1017842e-01 -1.1464822e-04 9.1210967e-01 -4.6000001e-01 7.3579803e-02 -8.2500003e-02
-1.0590208e+00 4.1783917e-01 4.0555352e-01 -1.1636251e-04 9.1324413e-01 -4.6000001e-01 7.4747741e-02 -8.2500003e-02
-1.0458335e+00 4.1968623e-01 4.0138173e-01 -1.1766538e-04 9.1437334e-01 -4.6000001e-01 7.5915672e-02 -8.2500003e-02
-1.0328897e+00 4.2153427e-01 3.9745039e-01 -1.1812022e-04 9.1547972e-01 -4.6000001e-01 7.7083603e-02 -8.2500003e-02
-1.0202015e+00 4.2314309e-01 3.9354095e-01 -1.1854714e-04 9.1654575e-01 -4.6000001e-01 7.8251541e-02 -8.2500003e-02
-1.0077872e+00 4.2441493e-01 3.8957694e-01 -1.1881406e-04 9.1756880e-01 -4.6000001e-01 7.9419471e-02 -8.2500003e-02
-9.9564162e-01 4.2533854e-01 3.8554442e-01 -1.1882401e-04 9.1855454e-01 -4.6000001e-01 8.0587409e-02 -8.2500003e-02
-9.8374232e-01 4.2599910e-01 3.8151166e-01 -1.1846596e-04 9.1951627e-01 -4.6000001e-01 8.1755340e-02 -8.2500003e-02
-9.7212328e-01 4.2653492e-01 3.7763038e-01 -1.1791602e-04 9.2046136e-01 -4.6000001e-01 8.2923271e-02 -8.2500003e-02
-9.6078505e-01 4.2705864e-01 3.7399262e-01 -1.1709773e-04 9.2139530e-01 -4.6000001e-01 8.4091209e-02 -8.2500003e-02
-9.4974808e-01 4.2769715e-01 3.7070912e-01 -1.1603876e-04 9.2231774e-01 -4.6000001e-01 8.5259140e-02 -8.2500003e-02
-9.3892460e-01 4.2838171e-01 3.6765552e-01 -1.1481169e-04 9.2322469e-01 -4.6000001e-01 8.6427070e-02 -8.2500003e-02
-9.2833639e-01 4.2904302e-01 3.6476788e-01 -1.1341478e-04 9.2410994e-01 -4.6000001e-01 8.7595008e-02 -8.2500003e-02
-9.1797879e-01 4.2963886e-01 3.6199811e-01 -1.1198463e-04 9.2497182e-01 -4.6000001e-01 8.8762939e-02 -8.2500003e-02
-9.0780025e-01 4.3012342e-01 3.5928085e-01 -1.1060847e-04 9.2581278e-01 -4.6000001e-01 8.9930877e-02 -8.2500003e-02
-8.9784719e-01 4.3044829e-01 3.5659188e-01 -1.0923701e-04 9.2662925e-01 -4.6000001e-01 9.1098808e-02 -8.2500003e-02
-8.8819925e-01 4.3060848e-01 3.5395816e-01 -1.0790172e-04 9.2741853e-01 -4.6000001e-01 9.2266738e-02 -8.2500003e-02
-8.7877524e-01 4.3067259e-01 3.5140103e-01 -1.0658701e-04 9.2819011e-01 -4.6000001e-01 9.3434677e-02 -8.2500003e-02
-8.6954671e-01 4.3066183e-01 3.4892553e-01 -1.0527112e-04 9.2894691e-01 -4.6000001e-01 9.4602607e-02 -8.2500003e-02
-8.6047659e-01 4.3059975e-01 3.4653759e-01 -1.0382916e-04 9.2969263e-01 -4.6000001e-01 9.5770538e-02 -8.2500003e-02
-8.5169230e-01 4.3051845e-01 3.4430107e-01 -1.0237384e-04 9.3041694e-01 -4.6000001e-01 9.6938476e-02 -8.2500003e-02
-8.4315456e-01 4.3043354e-01 3.4220222e-01 -1.0088215e-04 9.3112153e-01 -4.6000001e-01 9.8106407e-02 -8.2500003e-02
-8.3481060e-01 4.3034056e-01 3.4021118e-01 -9.9336743e-05 9.3181014e-01 -4.6000001e-01 9.9274345e-02 -8.2500003e-02
-8.2661143e-01 4.3023899e-01 3.3831069e-01 -9.7609984e-05 9.3248641e-01 -4.6000001e-01 1.0044228e-01 -8.2500003e-02
-8.1861775e-01 4.3012759e-01 3.3651039e-01 -9.5831245e-05 9.3314481e-01 -4.6000001e-01 1.0161021e-01 -8.2500003e-02
-8.1086485e-01 4.2999664e-01 3.3480102e-01 -9.4118004e-05 9.3378246e-01 -4.6000001e-01 1.0277814e-01 -8.2500003e-02
-8.0328312e-01 4.2984176e-01 3.3315608e-01 -9.2440008e-05 9.3440557e-01 -4.6000001e-01 1.0394607e-01 -8.2500003e-02
-7.9586894e-01 4.2966270e-01 3.3157125e-01 -9.0796035e-05 9.3501437e-01 -4.6000001e-01 1.0511401e-01 -8.2500003e-02
-7.8868154e-01 4.2945135e-01 3.3004934e-01 -8.9218971e-05 9.3560410e-01 -4.6000001e-01 1.0628194e-01 -8.2500003e-02
-7.8163329e-01 4.2920327e-01 3.2856542e-01 -8.7742745e-05 9.3618220e-01 -4.6000001e-01 1.0744987e-01 -8.2500003e-02
-7.7474005e-01 4.2893022e-01 3.2712862e-01 -8.6377651e-05 9.3674755e-01 -4.6000001e-01 1.0861780e-01 -8.2500003e-02
-7.6799934e-01 4.2863351e-01 3.2573721e-01 -8.5116502e-05 9.3730044e-01 -4.6000001e-01 1.0978574e-01 -8.2500003e-02
-7.6152072e-01 4.2831472e-01 3.2441115e-01 -8.3987943e-05 9.3783194e-01 -4.6000001e-01 1.1095367e-01 -8.2500003e-02
-7.5518593e-01 4.2798346e-01 3.2313189e-01 -8.2947568e-05 9.3835181e-01 -4.6000001e-01 1.1212161e-01 -8.2500003e-02
-7.4898906e-01 4.2764133e-01 3.2189748e-01 -8.1999890e-05 9.3886042e-01 -4.6000001e-01 1.1328954e-01 -8.2500003e-02
-7.4291963e-01 4.2728913e-01 3.2070544e-01 -8.1341714e-05 9.3935871e-01 -4.6000001e-01 1.1445747e-01 -8.2500003e-02
-7.3703800e-01 4.2693931e-01 3.1957078e-01 -8.0779180e-05 9.3984145e-01 -4.6000001e-01 1.1562541e-01 -8.2500003e-02
-7.3128336e-01 4.2658907e-01 3.1847879e-01 -8.0290585e-05 9.4031370e-01 -4.6000001e-01 1.1679334e-01 -8.2500003e-02
-7.2565677e-01 4.2623979e-01 3.1742895e-01 -7.9878439e-05 9.4077528e-01 -4.6000001e-01 1.1796127e-01 -8.2500003e-02
-7.2025177e-01 4.2590293e-01 3.1643775e-01 -7.9524558e-05 9.4121832e-01 -4.6000001e-01 1.1912921e-01 -8.2500003e-02
-7.1495996e-01 4.2556766e-01 3.1548035e-01 -7.9225727e-05 9.4165188e-01 -4.6000001e-01 1.2029714e-01 -8.2500003e-02
-7.0978020e-01 4.2523447e-01 3.1455550e-01 -7.8974757e-05 9.4207609e-01 -4.6000001e-01 1.2146508e-01 -8.2500003e-02
-7.0476685e-01 4.2490852e-01 3.1366891e-01 -7.8772151e-05 9.4248641e-01 -4.6000001e-01 1.2263301e-01 -8.2500003e-02
-6.9984772e-01 4.2458177e-01 3.1280410e-01 -7.8720004e-05 9.4288886e-01 -4.6000001e-01 1.2380094e-01 -8.2500003e-02
-6.9503154e-01 4.2425585e-01 3.1196383e-01 -7.8669051e-05 9.4328278e-01 -4.6000001e-01 1.2496888e-01 -8.2500003e-02
-6.9034837e-01 4.2393333e-01 3.1115031e-01 -7.8597470e-05 9.4366574e-01 -4.6000001e-01 1.2613681e-01 -8.2500003e-02
-6.8581681e-01 4.2361546e-01 3.1036368e-01 -7.8479032e-05 9.4403630e-01 -4.6000001e-01 1.2730475e-01 -8.2500003e-02
-6.8137797e-01 4.2329818e-01 3.0959603e-01 -7.8328987e-05 9.4439936e-01 -4.6000001e-01 1.2847267e-01 -8.2500003e-02
-6.7703529e-01 4.2298210e-01 3.0884689e-01 -7.8137135e-05 9.4475448e-01 -4.6000001e-01 1.2964061e-01 -8.2500003e-02
-6.7285527e-01 4.2267281e-01 3.0812231e-01 -7.7848948e-05 9.4509643e-01 -4.6000001e-01 1.3080855e-01 -8.2500003e-02
-6.6875801e-01 4.2236555e-01 3.0741379e-01 -7.7503530e-05 9.4543159e-01 -4.6000001e-01 1.3197647e-01 -8.2500003e-02
-6.6474376e-01 4.2206061e-01 3.0672061e-01 -7.7095021e-05 9.4576001e-01 -4.6000001e-01 1.3314441e-01 -8.2500003e-02
-6.6086390e-01 4.2176256e-01 3.0604750e-01 -7.6580822e-05 9.4607747e-01 -4.6000001e-01 1.3431235e-01 -8.2500003e-02
-6.5707579e-01 4.2147002e-01 3.0539045e-01 -7.5988741e-05 9.4638735e-01 -4.6000001e-01 1.3548028e-01 -8.2500003e-02
-6.5335650e-01 4.2118111e-01 3.0474588e-01 -7.5361590e-05 9.4669163e-01 -4.6000001e-01 1.3664821e-01 -8.2500003e-02
-6.4972383e-01 4.2089838e-01 3.0411512e-01 -7.4740390e-05 9.4698888e-01 -4.6000001e-01 1.3781615e-01 -8.2500003e-02
-6.4619894e-01 4.2062357e-01 3.0350065e-01 -7.4074647e-05 9.4727713e-01 -4.6000001e-01 1.3898408e-01 -8.2500003e-02
-6.4274191e-01 4.2035493e-01 3.0289862e-01 -7.3391624e-05 9.4755977e-01 -4.6000001e-01 1.4015201e-01 -8.2500003e-02
-6.3935324e-01 4.2009383e-01 3.0230919e-01 -7.2694667e-05 9.4783682e-01 -4.6000001e-01 1.4131995e-01 -8.2500003e-02
-6.3608719e-01 4.1984531e-01 3.0173606e-01 -7.2001720e-05 9.4810373e-01 -4.6000001e-01 1.4248788e-01 -8.2500003e-02
-6.3287703e-01 4.1960058e-01 3.0117244e-01 -7.1307513e-05 9.4836599e-01 -4.6000001e-01 1.4365581e-01 -8.2500003e-02
-6.2972588e-01 4.1936168e-01 3.0061829e-01 -7.0618953e-05 9.4862336e-01 -4.6000001e-01 1.4482374e-01 -8.2500003e-02
-6.2666813e-01 4.1913807e-01 3.0007774e-01 -6.9966707e-05 9.4887304e-01 -4.6000001e-01 1.4599168e-01 -8.2500003e-02
-6.2367401e-01 4.1891873e-01 2.9954475e-01 -6.9324444e-05 9.4911742e-01 -4.6000001e-01 1.4715961e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.4832754e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.4949548e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.5066341e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.5183134e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.5299928e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.5416721e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.5533514e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.5650308e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.5767102e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.5883894e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6000688e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6117482e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6234274e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6351068e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6467862e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6584654e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6701448e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6818242e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.6935034e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7051828e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7168622e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7285414e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7402208e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7519002e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7635795e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7752588e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7869382e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.7986175e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.8102968e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.8219762e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.8336555e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.8453348e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.8570141e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.8686935e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.8803728e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.8920521e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9037315e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9154108e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9270901e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9387695e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9504488e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9621281e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9738075e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9854869e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 1.9971661e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.0088455e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.0205249e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.0322041e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.0438835e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.0555629e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.0672421e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.0789215e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.0906009e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1022801e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1139595e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1256389e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1373181e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1489975e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1606769e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1723561e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1840355e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.1957149e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.2073942e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.2190735e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.2307529e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.2424322e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.2541115e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.2657908e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.2774702e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.2891495e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.3008288e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.3125082e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.3241875e-01 -8.2500003e-02
nan nan nan nan nan -4.6000001e-01 2.3358668e-01 -8.2500003e-02
