"$C_p$" "Momentum:0" "Momentum:1" "Momentum:2" "Density" "Points:0" "Points:1" "Points:2"
-1.13463e+00 3.76025e-02 1.09762e-01 1.54032e-03 8.72349e-01 -3.90000e-01 9.34347e-02 -8.25000e-02
-1.13675e+00 3.05613e-02 1.10155e-01 3.29959e-03 8.71817e-01 -3.90000e-01 9.46026e-02 -8.25000e-02
-1.13793e+00 2.20476e-02 1.10231e-01 3.98153e-03 8.71621e-01 -3.90000e-01 9.57705e-02 -8.25000e-02
-1.13787e+00 1.76448e-02 1.09513e-01 7.53370e-04 8.71570e-01 -3.90000e-01 9.69385e-02 -8.25000e-02
-1.13721e+00 1.62147e-02 1.07072e-01 -1.00722e-03 8.71590e-01 -3.90000e-01 9.81064e-02 -8.25000e-02
-1.13454e+00 1.67237e-02 1.02575e-01 1.40243e-03 8.72177e-01 -3.90000e-01 9.92743e-02 -8.25000e-02
-1.12838e+00 1.85827e-02 9.65729e-02 3.14611e-03 8.73276e-01 -3.90000e-01 1.00442e-01 -8.25000e-02
-1.12251e+00 2.41831e-02 9.11645e-02 1.39184e-03 8.74420e-01 -3.90000e-01 1.01610e-01 -8.25000e-02
-1.11935e+00 3.38607e-02 8.73456e-02 -1.66945e-03 8.75393e-01 -3.90000e-01 1.02778e-01 -8.25000e-02
-1.12014e+00 4.75509e-02 8.44132e-02 -1.82219e-03 8.75964e-01 -3.90000e-01 1.03946e-01 -8.25000e-02
-1.12368e+00 6.90045e-02 8.36517e-02 -1.56573e-03 8.76598e-01 -3.90000e-01 1.05114e-01 -8.25000e-02
-1.12790e+00 9.82751e-02 8.74645e-02 -5.43012e-03 8.77351e-01 -3.90000e-01 1.06282e-01 -8.25000e-02
-1.13089e+00 1.33143e-01 9.57132e-02 -8.99924e-03 8.77932e-01 -3.90000e-01 1.07450e-01 -8.25000e-02
-1.13248e+00 1.72467e-01 1.07836e-01 -9.66213e-03 8.78712e-01 -3.90000e-01 1.08618e-01 -8.25000e-02
-1.13189e+00 2.15017e-01 1.23433e-01 -8.38217e-03 8.79978e-01 -3.90000e-01 1.09786e-01 -8.25000e-02
-1.12814e+00 2.61768e-01 1.42212e-01 -6.48254e-03 8.81920e-01 -3.90000e-01 1.10954e-01 -8.25000e-02
-1.12079e+00 3.11987e-01 1.63175e-01 -4.79491e-03 8.84858e-01 -3.90000e-01 1.12122e-01 -8.25000e-02
-1.10803e+00 3.59790e-01 1.84249e-01 -3.51155e-03 8.88914e-01 -3.90000e-01 1.13290e-01 -8.25000e-02
-1.08928e+00 3.98949e-01 2.03092e-01 -3.15867e-03 8.93821e-01 -3.90000e-01 1.14457e-01 -8.25000e-02
-1.06575e+00 4.27916e-01 2.18503e-01 -4.04334e-03 8.98982e-01 -3.90000e-01 1.15625e-01 -8.25000e-02
-1.04097e+00 4.49039e-01 2.30899e-01 -4.69672e-03 9.03871e-01 -3.90000e-01 1.16793e-01 -8.25000e-02
-1.01735e+00 4.65153e-01 2.41093e-01 -3.80211e-03 9.08325e-01 -3.90000e-01 1.17961e-01 -8.25000e-02
-9.96411e-01 4.78011e-01 2.49062e-01 -2.16990e-03 9.12365e-01 -3.90000e-01 1.19129e-01 -8.25000e-02
-9.76993e-01 4.87824e-01 2.54316e-01 -8.96348e-04 9.16030e-01 -3.90000e-01 1.20297e-01 -8.25000e-02
-9.59410e-01 4.93761e-01 2.57014e-01 -1.40981e-04 9.19133e-01 -3.90000e-01 1.21465e-01 -8.25000e-02
-9.43489e-01 4.96311e-01 2.57962e-01 1.02469e-04 9.21479e-01 -3.90000e-01 1.22633e-01 -8.25000e-02
-9.29446e-01 4.97002e-01 2.58056e-01 2.11187e-05 9.23198e-01 -3.90000e-01 1.23801e-01 -8.25000e-02
-9.17165e-01 4.96968e-01 2.57843e-01 -1.61757e-04 9.24538e-01 -3.90000e-01 1.24969e-01 -8.25000e-02
-9.06263e-01 4.96551e-01 2.57516e-01 -2.95738e-04 9.25690e-01 -3.90000e-01 1.26137e-01 -8.25000e-02
-8.96672e-01 4.95456e-01 2.57120e-01 -3.73819e-04 9.26650e-01 -3.90000e-01 1.27305e-01 -8.25000e-02
-8.88353e-01 4.93902e-01 2.56850e-01 -3.88527e-04 9.27384e-01 -3.90000e-01 1.28473e-01 -8.25000e-02
-8.80817e-01 4.92449e-01 2.56792e-01 -3.48331e-04 9.28018e-01 -3.90000e-01 1.29641e-01 -8.25000e-02
-8.73929e-01 4.91151e-01 2.56921e-01 -2.94834e-04 9.28590e-01 -3.90000e-01 1.30809e-01 -8.25000e-02
-8.67567e-01 4.90001e-01 2.57202e-01 -2.54210e-04 9.29119e-01 -3.90000e-01 1.31976e-01 -8.25000e-02
-8.61623e-01 4.88954e-01 2.57593e-01 -2.37414e-04 9.29612e-01 -3.90000e-01 1.33144e-01 -8.25000e-02
-8.56141e-01 4.87981e-01 2.58051e-01 -2.27509e-04 9.30064e-01 -3.90000e-01 1.34312e-01 -8.25000e-02
-8.50940e-01 4.86986e-01 2.58509e-01 -2.13405e-04 9.30489e-01 -3.90000e-01 1.35480e-01 -8.25000e-02
-8.45978e-01 4.85950e-01 2.58959e-01 -1.97743e-04 9.30894e-01 -3.90000e-01 1.36648e-01 -8.25000e-02
-8.41232e-01 4.84870e-01 2.59397e-01 -1.83323e-04 9.31281e-01 -3.90000e-01 1.37816e-01 -8.25000e-02
-8.36713e-01 4.83760e-01 2.59825e-01 -1.75284e-04 9.31651e-01 -3.90000e-01 1.38984e-01 -8.25000e-02
-8.32398e-01 4.82654e-01 2.60254e-01 -1.72318e-04 9.32004e-01 -3.90000e-01 1.40152e-01 -8.25000e-02
-8.28227e-01 4.81575e-01 2.60698e-01 -1.70217e-04 9.32346e-01 -3.90000e-01 1.41320e-01 -8.25000e-02
-8.24187e-01 4.80535e-01 2.61161e-01 -1.68412e-04 9.32679e-01 -3.90000e-01 1.42488e-01 -8.25000e-02
-8.20274e-01 4.79546e-01 2.61645e-01 -1.66936e-04 9.33003e-01 -3.90000e-01 1.43656e-01 -8.25000e-02
-8.16497e-01 4.78616e-01 2.62146e-01 -1.65399e-04 9.33316e-01 -3.90000e-01 1.44824e-01 -8.25000e-02
-8.12806e-01 4.77721e-01 2.62649e-01 -1.63220e-04 9.33620e-01 -3.90000e-01 1.45992e-01 -8.25000e-02
-8.09197e-01 4.76856e-01 2.63151e-01 -1.60413e-04 9.33918e-01 -3.90000e-01 1.47160e-01 -8.25000e-02
-8.05675e-01 4.76019e-01 2.63643e-01 -1.57031e-04 9.34208e-01 -3.90000e-01 1.48328e-01 -8.25000e-02
-8.02249e-01 4.75200e-01 2.64113e-01 -1.52679e-04 9.34489e-01 -3.90000e-01 1.49495e-01 -8.25000e-02
-7.98888e-01 4.74390e-01 2.64563e-01 -1.47773e-04 9.34765e-01 -3.90000e-01 1.50663e-01 -8.25000e-02
-7.95590e-01 4.73587e-01 2.64994e-01 -1.42451e-04 9.35036e-01 -3.90000e-01 1.51831e-01 -8.25000e-02
-7.92369e-01 4.72792e-01 2.65396e-01 -1.37000e-04 9.35300e-01 -3.90000e-01 1.52999e-01 -8.25000e-02
-7.89209e-01 4.72005e-01 2.65773e-01 -1.31332e-04 9.35559e-01 -3.90000e-01 1.54167e-01 -8.25000e-02
-7.86096e-01 4.71224e-01 2.66132e-01 -1.25470e-04 9.35815e-01 -3.90000e-01 1.55335e-01 -8.25000e-02
-7.83029e-01 4.70451e-01 2.66474e-01 -1.19408e-04 9.36067e-01 -3.90000e-01 1.56503e-01 -8.25000e-02
-7.80026e-01 4.69696e-01 2.66794e-01 -1.13177e-04 9.36314e-01 -3.90000e-01 1.57671e-01 -8.25000e-02
-7.77065e-01 4.68957e-01 2.67102e-01 -1.06814e-04 9.36557e-01 -3.90000e-01 1.58839e-01 -8.25000e-02
-7.74147e-01 4.68233e-01 2.67398e-01 -1.00320e-04 9.36797e-01 -3.90000e-01 1.60007e-01 -8.25000e-02
-7.71288e-01 4.67531e-01 2.67680e-01 -9.36549e-05 9.37033e-01 -3.90000e-01 1.61175e-01 -8.25000e-02
-7.68473e-01 4.66852e-01 2.67949e-01 -8.69161e-05 9.37264e-01 -3.90000e-01 1.62343e-01 -8.25000e-02
-7.65698e-01 4.66192e-01 2.68206e-01 -8.01942e-05 9.37492e-01 -3.90000e-01 1.63511e-01 -8.25000e-02
-7.62964e-01 4.65552e-01 2.68453e-01 -7.35132e-05 9.37717e-01 -3.90000e-01 1.64679e-01 -8.25000e-02
-7.60268e-01 4.64930e-01 2.68684e-01 -6.68770e-05 9.37938e-01 -3.90000e-01 1.65847e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.67014e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.68182e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.69350e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.70518e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.71686e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.72854e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.74022e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.75190e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.76358e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.77526e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.78694e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.79862e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.81030e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.82198e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.83366e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.84533e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.85701e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.86869e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.88037e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.89205e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.90373e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.91541e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.92709e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.93877e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.95045e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.96213e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.97381e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.98549e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 1.99717e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.00885e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.02052e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.03220e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.04388e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.05556e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.06724e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.07892e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.09060e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.10228e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.11396e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.12564e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.13732e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.14900e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.16068e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.17236e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.18404e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.19571e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.20739e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.21907e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.23075e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.24243e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.25411e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.26579e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.27747e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.28915e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.30083e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.31251e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.32419e-01 -8.25000e-02
nan nan nan nan nan -3.90000e-01 2.33587e-01 -8.25000e-02
