"$C_p$" "Momentum:0" "Momentum:1" "Momentum:2" "Density" "Points:0" "Points:1" "Points:2"
nan nan nan nan nan -4.1999999e-01 3.3870071e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 3.5038002e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 3.6205936e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 3.7373871e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 3.8541801e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 3.9709736e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 4.0877670e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 4.2045604e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 4.3213535e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 4.4381469e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 4.5549404e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 4.6717338e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 4.7885269e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 4.9053203e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.0221138e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.1389072e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.2557003e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.3724937e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.4892872e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.6060806e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.7228737e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.8396671e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 5.9564605e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 6.0732540e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 6.1900470e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 6.3068405e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 6.4236335e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 6.5404274e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 6.6572204e-02 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 6.7740142e-02 -8.2500003e-02
-1.2786732e+00 -2.2073487e-02 -9.4487844e-03 -1.9827809e-02 8.5573387e-01 -4.1999999e-01 6.8908073e-02 -8.2500003e-02
-1.2835218e+00 -3.0977823e-02 -1.5299914e-02 -3.4381170e-02 8.5439587e-01 -4.1999999e-01 7.0076004e-02 -8.2500003e-02
-1.2886947e+00 -2.3458337e-02 -1.5307648e-02 -2.8197229e-02 8.5354525e-01 -4.1999999e-01 7.1243942e-02 -8.2500003e-02
-1.2913935e+00 -1.2567562e-02 -1.6156513e-02 -2.6278507e-02 8.5313725e-01 -4.1999999e-01 7.2411872e-02 -8.2500003e-02
-1.2939124e+00 -4.3908483e-03 -1.7769832e-02 -2.4573263e-02 8.5282254e-01 -4.1999999e-01 7.3579803e-02 -8.2500003e-02
-1.2964159e+00 -2.0858415e-03 -1.9210216e-02 -2.1293506e-02 8.5265309e-01 -4.1999999e-01 7.4747741e-02 -8.2500003e-02
-1.2987833e+00 2.4289059e-04 -1.9508455e-02 -1.7561086e-02 8.5250527e-01 -4.1999999e-01 7.5915672e-02 -8.2500003e-02
-1.3006004e+00 1.7422846e-03 -2.0185150e-02 -1.2376230e-02 8.5231876e-01 -4.1999999e-01 7.7083603e-02 -8.2500003e-02
-1.3018586e+00 1.6508910e-03 -2.1289768e-02 -7.5069969e-03 8.5210311e-01 -4.1999999e-01 7.8251541e-02 -8.2500003e-02
-1.3025780e+00 1.5064713e-03 -2.1531645e-02 -4.0734513e-03 8.5195518e-01 -4.1999999e-01 7.9419471e-02 -8.2500003e-02
-1.3021606e+00 1.0572271e-03 -2.1444127e-02 -2.2234370e-03 8.5203308e-01 -4.1999999e-01 8.0587409e-02 -8.2500003e-02
-1.2999631e+00 1.3478476e-03 -2.0916514e-02 1.5293973e-04 8.5228407e-01 -4.1999999e-01 8.1755340e-02 -8.2500003e-02
-1.2970104e+00 2.8011012e-03 -1.9895036e-02 2.3829595e-03 8.5260332e-01 -4.1999999e-01 8.2923271e-02 -8.2500003e-02
-1.2934285e+00 3.4913102e-03 -1.8016344e-02 4.1121407e-03 8.5302413e-01 -4.1999999e-01 8.4091209e-02 -8.2500003e-02
-1.2888522e+00 2.6124497e-03 -1.4344026e-02 5.8471132e-03 8.5345870e-01 -4.1999999e-01 8.5259140e-02 -8.2500003e-02
-1.2834467e+00 1.0746496e-03 -9.1095064e-03 8.5175764e-03 8.5396892e-01 -4.1999999e-01 8.6427070e-02 -8.2500003e-02
-1.2785047e+00 -1.1042214e-03 -3.9503211e-03 1.1885426e-02 8.5443747e-01 -4.1999999e-01 8.7595008e-02 -8.2500003e-02
-1.2750638e+00 -3.2299329e-03 -2.1205777e-04 1.4483191e-02 8.5491031e-01 -4.1999999e-01 8.8762939e-02 -8.2500003e-02
-1.2732417e+00 4.1570785e-03 6.9047972e-03 1.4644421e-02 8.5580534e-01 -4.1999999e-01 8.9930877e-02 -8.2500003e-02
-1.2711327e+00 3.9975807e-02 2.9175440e-02 1.2408872e-02 8.5722226e-01 -4.1999999e-01 9.1098808e-02 -8.2500003e-02
-1.2642583e+00 1.0876378e-01 7.1175054e-02 1.0521956e-02 8.5982227e-01 -4.1999999e-01 9.2266738e-02 -8.2500003e-02
-1.2497295e+00 2.0102142e-01 1.2975472e-01 9.7997328e-03 8.6482418e-01 -4.1999999e-01 9.3434677e-02 -8.2500003e-02
-1.2306043e+00 3.0241245e-01 1.9661586e-01 7.6721827e-03 8.7309498e-01 -4.1999999e-01 9.4602607e-02 -8.2500003e-02
-1.2097582e+00 3.9475217e-01 2.5851169e-01 3.5469306e-03 8.8413024e-01 -4.1999999e-01 9.5770538e-02 -8.2500003e-02
-1.1875013e+00 4.5877430e-01 3.0121708e-01 3.1939289e-04 8.9491755e-01 -4.1999999e-01 9.6938476e-02 -8.2500003e-02
-1.1637689e+00 4.8771253e-01 3.1916738e-01 -5.1287218e-04 9.0209842e-01 -4.1999999e-01 9.8106407e-02 -8.2500003e-02
-1.1402839e+00 4.9567154e-01 3.2197231e-01 -3.7675924e-04 9.0591431e-01 -4.1999999e-01 9.9274345e-02 -8.2500003e-02
-1.1182920e+00 4.9647692e-01 3.1963500e-01 -2.5865965e-04 9.0819860e-01 -4.1999999e-01 1.0044228e-01 -8.2500003e-02
-1.0979166e+00 4.9600807e-01 3.1652007e-01 -1.9413486e-04 9.1000521e-01 -4.1999999e-01 1.0161021e-01 -8.2500003e-02
-1.0789113e+00 4.9506852e-01 3.1335431e-01 -1.1621796e-04 9.1160721e-01 -4.1999999e-01 1.0277814e-01 -8.2500003e-02
-1.0610374e+00 4.9369335e-01 3.1022266e-01 -5.1182840e-05 9.1307998e-01 -4.1999999e-01 1.0394607e-01 -8.2500003e-02
-1.0441410e+00 4.9228010e-01 3.0735233e-01 -4.0719519e-06 9.1447812e-01 -4.1999999e-01 1.0511401e-01 -8.2500003e-02
-1.0281117e+00 4.9113047e-01 3.0489421e-01 2.9013090e-05 9.1582459e-01 -4.1999999e-01 1.0628194e-01 -8.2500003e-02
-1.0128453e+00 4.9019760e-01 3.0279791e-01 4.5115117e-05 9.1711485e-01 -4.1999999e-01 1.0744987e-01 -8.2500003e-02
-9.9826381e-01 4.8923180e-01 3.0089790e-01 4.1573934e-05 9.1833740e-01 -4.1999999e-01 1.0861780e-01 -8.2500003e-02
-9.8432817e-01 4.8801211e-01 2.9904780e-01 2.7027643e-05 9.1948771e-01 -4.1999999e-01 1.0978574e-01 -8.2500003e-02
-9.7099705e-01 4.8648387e-01 2.9720151e-01 1.2732036e-05 9.2057335e-01 -4.1999999e-01 1.1095367e-01 -8.2500003e-02
-9.5833862e-01 4.8479953e-01 2.9547688e-01 -2.6912578e-06 9.2160290e-01 -4.1999999e-01 1.1212161e-01 -8.2500003e-02
-9.4618553e-01 4.8323300e-01 2.9400000e-01 -1.3526173e-05 9.2260462e-01 -4.1999999e-01 1.1328954e-01 -8.2500003e-02
-9.3456982e-01 4.8185387e-01 2.9278070e-01 -2.1667565e-05 9.2357147e-01 -4.1999999e-01 1.1445747e-01 -8.2500003e-02
-9.2346008e-01 4.8062736e-01 2.9177341e-01 -3.0703730e-05 9.2450005e-01 -4.1999999e-01 1.1562541e-01 -8.2500003e-02
-9.1282893e-01 4.7948882e-01 2.9091883e-01 -4.1355132e-05 9.2538738e-01 -4.1999999e-01 1.1679334e-01 -8.2500003e-02
-9.0265491e-01 4.7836137e-01 2.9015464e-01 -5.1322382e-05 9.2623144e-01 -4.1999999e-01 1.1796127e-01 -8.2500003e-02
-8.9301968e-01 4.7715420e-01 2.8942746e-01 -6.0437316e-05 9.2702413e-01 -4.1999999e-01 1.1912921e-01 -8.2500003e-02
-8.8378184e-01 4.7588223e-01 2.8872615e-01 -6.9983478e-05 9.2778176e-01 -4.1999999e-01 1.2029714e-01 -8.2500003e-02
-8.7491950e-01 4.7457099e-01 2.8806332e-01 -7.9287172e-05 9.2850786e-01 -4.1999999e-01 1.2146508e-01 -8.2500003e-02
-8.6641320e-01 4.7324592e-01 2.8745079e-01 -8.7850349e-05 9.2920536e-01 -4.1999999e-01 1.2263301e-01 -8.2500003e-02
-8.5827837e-01 4.7194317e-01 2.8691047e-01 -9.5254894e-05 9.2987394e-01 -4.1999999e-01 1.2380094e-01 -8.2500003e-02
-8.5054068e-01 4.7070932e-01 2.8646636e-01 -1.0171808e-04 9.3051189e-01 -4.1999999e-01 1.2496888e-01 -8.2500003e-02
-8.4309126e-01 4.6953449e-01 2.8609335e-01 -1.0762377e-04 9.3112677e-01 -4.1999999e-01 1.2613681e-01 -8.2500003e-02
-8.3591437e-01 4.6841577e-01 2.8578368e-01 -1.1311749e-04 9.3171930e-01 -4.1999999e-01 1.2730475e-01 -8.2500003e-02
-8.2899821e-01 4.6734983e-01 2.8552973e-01 -1.1832140e-04 9.3229008e-01 -4.1999999e-01 1.2847267e-01 -8.2500003e-02
-8.2242625e-01 4.6634337e-01 2.8532857e-01 -1.2302645e-04 9.3283147e-01 -4.1999999e-01 1.2964061e-01 -8.2500003e-02
-8.1607814e-01 4.6536329e-01 2.8515172e-01 -1.2729013e-04 9.3335378e-01 -4.1999999e-01 1.3080855e-01 -8.2500003e-02
-8.0994356e-01 4.6440494e-01 2.8499380e-01 -1.3115852e-04 9.3385804e-01 -4.1999999e-01 1.3197647e-01 -8.2500003e-02
-8.0401800e-01 4.6346396e-01 2.8484964e-01 -1.3465837e-04 9.3434471e-01 -4.1999999e-01 1.3314441e-01 -8.2500003e-02
-7.9835745e-01 4.6253595e-01 2.8471318e-01 -1.3781995e-04 9.3480927e-01 -4.1999999e-01 1.3431235e-01 -8.2500003e-02
-7.9287580e-01 4.6161819e-01 2.8458235e-01 -1.4069096e-04 9.3525910e-01 -4.1999999e-01 1.3548028e-01 -8.2500003e-02
-7.8756604e-01 4.6071145e-01 2.8445697e-01 -1.4328639e-04 9.3569481e-01 -4.1999999e-01 1.3664821e-01 -8.2500003e-02
-7.8244482e-01 4.5981845e-01 2.8433695e-01 -1.4558098e-04 9.3611526e-01 -4.1999999e-01 1.3781615e-01 -8.2500003e-02
-7.7753500e-01 4.5894754e-01 2.8422511e-01 -1.4755024e-04 9.3651843e-01 -4.1999999e-01 1.3898408e-01 -8.2500003e-02
-7.7276802e-01 4.5809507e-01 2.8412163e-01 -1.4930037e-04 9.3691003e-01 -4.1999999e-01 1.4015201e-01 -8.2500003e-02
-7.6813819e-01 4.5726213e-01 2.8402653e-01 -1.5083591e-04 9.3729055e-01 -4.1999999e-01 1.4131995e-01 -8.2500003e-02
-7.6368359e-01 4.5646000e-01 2.8394243e-01 -1.5207718e-04 9.3765658e-01 -4.1999999e-01 1.4248788e-01 -8.2500003e-02
-7.5937225e-01 4.5568681e-01 2.8386804e-01 -1.5304775e-04 9.3801081e-01 -4.1999999e-01 1.4365581e-01 -8.2500003e-02
-7.5517301e-01 4.5493662e-01 2.8380072e-01 -1.5379077e-04 9.3835568e-01 -4.1999999e-01 1.4482374e-01 -8.2500003e-02
-7.5108602e-01 4.5421013e-01 2.8373969e-01 -1.5429615e-04 9.3869126e-01 -4.1999999e-01 1.4599168e-01 -8.2500003e-02
-7.4715135e-01 4.5351946e-01 2.8368402e-01 -1.5440772e-04 9.3901402e-01 -4.1999999e-01 1.4715961e-01 -8.2500003e-02
-7.4330812e-01 4.5284843e-01 2.8362978e-01 -1.5428015e-04 9.3932909e-01 -4.1999999e-01 1.4832754e-01 -8.2500003e-02
-7.3955338e-01 4.5219615e-01 2.8357592e-01 -1.5391847e-04 9.3963683e-01 -4.1999999e-01 1.4949548e-01 -8.2500003e-02
-7.3591081e-01 4.5156702e-01 2.8351951e-01 -1.5325294e-04 9.3993509e-01 -4.1999999e-01 1.5066341e-01 -8.2500003e-02
-7.3236494e-01 4.5095918e-01 2.8345922e-01 -1.5230120e-04 9.4022548e-01 -4.1999999e-01 1.5183134e-01 -8.2500003e-02
-7.2889606e-01 4.5036569e-01 2.8339458e-01 -1.5116016e-04 9.4050956e-01 -4.1999999e-01 1.5299928e-01 -8.2500003e-02
-7.2550711e-01 4.4978595e-01 2.8332433e-01 -1.4984477e-04 9.4078696e-01 -4.1999999e-01 1.5416721e-01 -8.2500003e-02
-7.2221352e-01 4.4922483e-01 2.8324553e-01 -1.4826919e-04 9.4105673e-01 -4.1999999e-01 1.5533514e-01 -8.2500003e-02
-7.1898951e-01 4.4867811e-01 2.8316054e-01 -1.4653456e-04 9.4132084e-01 -4.1999999e-01 1.5650308e-01 -8.2500003e-02
-7.1583035e-01 4.4814357e-01 2.8306955e-01 -1.4467594e-04 9.4157964e-01 -4.1999999e-01 1.5767102e-01 -8.2500003e-02
-7.1274386e-01 4.4761845e-01 2.8297129e-01 -1.4274975e-04 9.4183254e-01 -4.1999999e-01 1.5883894e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6000688e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6117482e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6234274e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6351068e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6467862e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6584654e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6701448e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6818242e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.6935034e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7051828e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7168622e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7285414e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7402208e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7519002e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7635795e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7752588e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7869382e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.7986175e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.8102968e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.8219762e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.8336555e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.8453348e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.8570141e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.8686935e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.8803728e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.8920521e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9037315e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9154108e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9270901e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9387695e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9504488e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9621281e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9738075e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9854869e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 1.9971661e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.0088455e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.0205249e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.0322041e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.0438835e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.0555629e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.0672421e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.0789215e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.0906009e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1022801e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1139595e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1256389e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1373181e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1489975e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1606769e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1723561e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1840355e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.1957149e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.2073942e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.2190735e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.2307529e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.2424322e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.2541115e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.2657908e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.2774702e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.2891495e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.3008288e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.3125082e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.3241875e-01 -8.2500003e-02
nan nan nan nan nan -4.1999999e-01 2.3358668e-01 -8.2500003e-02
