"$C_p$" "Momentum:0" "Momentum:1" "Momentum:2" "Density" "Points:0" "Points:1" "Points:2"
-1.08721e+00 5.61014e-02 9.00093e-02 7.65159e-03 8.78155e-01 -3.80000e-01 9.69385e-02 -8.25000e-02
-1.08780e+00 5.08156e-02 9.41216e-02 7.54481e-03 8.77969e-01 -3.80000e-01 9.81064e-02 -8.25000e-02
-1.09129e+00 4.73303e-02 9.98162e-02 5.85001e-03 8.77630e-01 -3.80000e-01 9.92743e-02 -8.25000e-02
-1.09396e+00 4.79509e-02 1.04697e-01 3.33704e-03 8.77245e-01 -3.80000e-01 1.00442e-01 -8.25000e-02
-1.09355e+00 4.81994e-02 1.07452e-01 7.76986e-05 8.77283e-01 -3.80000e-01 1.01610e-01 -8.25000e-02
-1.09261e+00 4.64873e-02 1.07188e-01 -3.83993e-03 8.77598e-01 -3.80000e-01 1.02778e-01 -8.25000e-02
-1.09264e+00 4.71501e-02 1.03230e-01 -4.47085e-03 8.77949e-01 -3.80000e-01 1.03946e-01 -8.25000e-02
-1.09313e+00 5.39728e-02 9.84751e-02 9.21938e-04 8.78626e-01 -3.80000e-01 1.05114e-01 -8.25000e-02
-1.09426e+00 6.27872e-02 9.38141e-02 6.65007e-03 8.79596e-01 -3.80000e-01 1.06282e-01 -8.25000e-02
-1.09578e+00 7.15547e-02 8.96229e-02 6.56649e-03 8.80313e-01 -3.80000e-01 1.07450e-01 -8.25000e-02
-1.09855e+00 8.25038e-02 8.59480e-02 2.30121e-03 8.80897e-01 -3.80000e-01 1.08618e-01 -8.25000e-02
-1.10371e+00 9.96634e-02 8.43185e-02 -2.28289e-03 8.81599e-01 -3.80000e-01 1.09786e-01 -8.25000e-02
-1.10962e+00 1.27357e-01 8.78110e-02 -5.50930e-03 8.82099e-01 -3.80000e-01 1.10954e-01 -8.25000e-02
-1.11368e+00 1.62223e-01 9.58368e-02 -6.82104e-03 8.82135e-01 -3.80000e-01 1.12122e-01 -8.25000e-02
-1.11593e+00 1.99163e-01 1.07123e-01 -4.89227e-03 8.82145e-01 -3.80000e-01 1.13290e-01 -8.25000e-02
-1.11700e+00 2.37180e-01 1.20892e-01 -2.55224e-04 8.82713e-01 -3.80000e-01 1.14457e-01 -8.25000e-02
-1.11608e+00 2.75697e-01 1.35819e-01 3.67219e-03 8.83868e-01 -3.80000e-01 1.15625e-01 -8.25000e-02
-1.11107e+00 3.12039e-01 1.51166e-01 5.61901e-03 8.85814e-01 -3.80000e-01 1.16793e-01 -8.25000e-02
-1.09999e+00 3.44979e-01 1.67022e-01 7.34881e-03 8.88675e-01 -3.80000e-01 1.17961e-01 -8.25000e-02
-1.08486e+00 3.75874e-01 1.82638e-01 8.16938e-03 8.91968e-01 -3.80000e-01 1.19129e-01 -8.25000e-02
-1.06811e+00 4.05236e-01 1.96252e-01 5.46048e-03 8.95521e-01 -3.80000e-01 1.20297e-01 -8.25000e-02
-1.04921e+00 4.31568e-01 2.07421e-01 1.00511e-03 8.99507e-01 -3.80000e-01 1.21465e-01 -8.25000e-02
-1.02731e+00 4.53506e-01 2.16875e-01 -1.54640e-03 9.03732e-01 -3.80000e-01 1.22633e-01 -8.25000e-02
-1.00398e+00 4.70116e-01 2.24361e-01 -2.08170e-03 9.08017e-01 -3.80000e-01 1.23801e-01 -8.25000e-02
-9.81180e-01 4.81390e-01 2.29994e-01 -1.91932e-03 9.12178e-01 -3.80000e-01 1.24969e-01 -8.25000e-02
-9.60332e-01 4.88433e-01 2.34413e-01 -1.90400e-03 9.15995e-01 -3.80000e-01 1.26137e-01 -8.25000e-02
-9.41940e-01 4.92702e-01 2.38112e-01 -2.11308e-03 9.19289e-01 -3.80000e-01 1.27305e-01 -8.25000e-02
-9.25873e-01 4.95328e-01 2.41194e-01 -2.16499e-03 9.21959e-01 -3.80000e-01 1.28473e-01 -8.25000e-02
-9.12066e-01 4.96751e-01 2.43529e-01 -1.61311e-03 9.23945e-01 -3.80000e-01 1.29641e-01 -8.25000e-02
-9.00934e-01 4.96688e-01 2.45250e-01 -8.25538e-04 9.25368e-01 -3.80000e-01 1.30809e-01 -8.25000e-02
-8.91521e-01 4.95738e-01 2.46708e-01 -4.28711e-04 9.26472e-01 -3.80000e-01 1.31976e-01 -8.25000e-02
-8.83582e-01 4.94483e-01 2.47945e-01 -3.53523e-04 9.27321e-01 -3.80000e-01 1.33144e-01 -8.25000e-02
-8.76748e-01 4.93289e-01 2.48951e-01 -4.16652e-04 9.27988e-01 -3.80000e-01 1.34312e-01 -8.25000e-02
-8.70613e-01 4.92356e-01 2.49705e-01 -4.13810e-04 9.28550e-01 -3.80000e-01 1.35480e-01 -8.25000e-02
-8.65103e-01 4.91787e-01 2.50248e-01 -2.67972e-04 9.29070e-01 -3.80000e-01 1.36648e-01 -8.25000e-02
-8.60044e-01 4.91429e-01 2.50778e-01 -1.32456e-04 9.29590e-01 -3.80000e-01 1.37816e-01 -8.25000e-02
-8.55284e-01 4.90987e-01 2.51317e-01 -6.98315e-05 9.30076e-01 -3.80000e-01 1.38984e-01 -8.25000e-02
-8.50777e-01 4.90334e-01 2.51866e-01 -7.95187e-05 9.30506e-01 -3.80000e-01 1.40152e-01 -8.25000e-02
-8.46517e-01 4.89397e-01 2.52412e-01 -1.29753e-04 9.30859e-01 -3.80000e-01 1.41320e-01 -8.25000e-02
-8.42515e-01 4.88372e-01 2.52968e-01 -1.53594e-04 9.31180e-01 -3.80000e-01 1.42488e-01 -8.25000e-02
-8.38625e-01 4.87336e-01 2.53526e-01 -1.65531e-04 9.31498e-01 -3.80000e-01 1.43656e-01 -8.25000e-02
-8.34838e-01 4.86283e-01 2.54085e-01 -1.72117e-04 9.31810e-01 -3.80000e-01 1.44824e-01 -8.25000e-02
-8.31145e-01 4.85207e-01 2.54646e-01 -1.78950e-04 9.32111e-01 -3.80000e-01 1.45992e-01 -8.25000e-02
-8.27564e-01 4.84177e-01 2.55227e-01 -1.79710e-04 9.32404e-01 -3.80000e-01 1.47160e-01 -8.25000e-02
-8.24063e-01 4.83196e-01 2.55822e-01 -1.77735e-04 9.32692e-01 -3.80000e-01 1.48328e-01 -8.25000e-02
-8.20635e-01 4.82256e-01 2.56424e-01 -1.74143e-04 9.32976e-01 -3.80000e-01 1.49495e-01 -8.25000e-02
-8.17274e-01 4.81349e-01 2.57030e-01 -1.69809e-04 9.33252e-01 -3.80000e-01 1.50663e-01 -8.25000e-02
-8.14008e-01 4.80495e-01 2.57631e-01 -1.60753e-04 9.33522e-01 -3.80000e-01 1.51831e-01 -8.25000e-02
-8.10794e-01 4.79666e-01 2.58220e-01 -1.50033e-04 9.33787e-01 -3.80000e-01 1.52999e-01 -8.25000e-02
-8.07627e-01 4.78854e-01 2.58793e-01 -1.38396e-04 9.34047e-01 -3.80000e-01 1.54167e-01 -8.25000e-02
-8.04510e-01 4.78057e-01 2.59344e-01 -1.26725e-04 9.34303e-01 -3.80000e-01 1.55335e-01 -8.25000e-02
-8.01455e-01 4.77273e-01 2.59862e-01 -1.14451e-04 9.34554e-01 -3.80000e-01 1.56503e-01 -8.25000e-02
-7.98445e-01 4.76495e-01 2.60356e-01 -1.01930e-04 9.34801e-01 -3.80000e-01 1.57671e-01 -8.25000e-02
-7.95478e-01 4.75722e-01 2.60825e-01 -8.92405e-05 9.35045e-01 -3.80000e-01 1.58839e-01 -8.25000e-02
-7.92565e-01 4.74956e-01 2.61263e-01 -7.65359e-05 9.35283e-01 -3.80000e-01 1.60007e-01 -8.25000e-02
-7.89691e-01 4.74201e-01 2.61677e-01 -6.38595e-05 9.35519e-01 -3.80000e-01 1.61175e-01 -8.25000e-02
-7.86851e-01 4.73454e-01 2.62072e-01 -5.13885e-05 9.35753e-01 -3.80000e-01 1.62343e-01 -8.25000e-02
-7.84045e-01 4.72717e-01 2.62450e-01 -3.92379e-05 9.35984e-01 -3.80000e-01 1.63511e-01 -8.25000e-02
-7.81283e-01 4.72000e-01 2.62806e-01 -2.78416e-05 9.36211e-01 -3.80000e-01 1.64679e-01 -8.25000e-02
-7.78568e-01 4.71303e-01 2.63148e-01 -1.70572e-05 9.36434e-01 -3.80000e-01 1.65847e-01 -8.25000e-02
-7.75892e-01 4.70621e-01 2.63477e-01 -6.81492e-06 9.36654e-01 -3.80000e-01 1.67014e-01 -8.25000e-02
-7.73252e-01 4.69954e-01 2.63792e-01 2.90043e-06 9.36872e-01 -3.80000e-01 1.68182e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.69350e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.70518e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.71686e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.72854e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.74022e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.75190e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.76358e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.77526e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.78694e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.79862e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.81030e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.82198e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.83366e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.84533e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.85701e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.86869e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.88037e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.89205e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.90373e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.91541e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.92709e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.93877e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.95045e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.96213e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.97381e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.98549e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 1.99717e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.00885e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.02052e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.03220e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.04388e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.05556e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.06724e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.07892e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.09060e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.10228e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.11396e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.12564e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.13732e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.14900e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.16068e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.17236e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.18404e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.19571e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.20739e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.21907e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.23075e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.24243e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.25411e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.26579e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.27747e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.28915e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.30083e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.31251e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.32419e-01 -8.25000e-02
nan nan nan nan nan -3.80000e-01 2.33587e-01 -8.25000e-02
