   n        time         Clp         Clv         Cdp         Cdv
 1118460   126.34332   0.6909807   0.0004698   0.0428498   0.0053505
 1118480   126.34553   0.6907980   0.0004706   0.0428249   0.0053500
 1118500   126.34773   0.6906190   0.0004713   0.0428004   0.0053498
 1118520   126.34994   0.6904436   0.0004720   0.0427763   0.0053498
 1118540   126.35214   0.6902717   0.0004725   0.0427526   0.0053502
 1118560   126.35435   0.6901032   0.0004730   0.0427292   0.0053508
 1118580   126.35655   0.6899383   0.0004734   0.0427062   0.0053518
 1118600   126.35875   0.6897768   0.0004737   0.0426836   0.0053532
 1118620   126.36096   0.6896188   0.0004739   0.0426613   0.0053550
 1118640   126.36316   0.6894642   0.0004740   0.0426394   0.0053572
 1118660   126.36537   0.6893130   0.0004739   0.0426180   0.0053601
 1118680   126.36757   0.6891650   0.0004737   0.0425968   0.0053634
 1118700   126.36978   0.6890200   0.0004734   0.0425760   0.0053674
 1118720   126.37198   0.6888777   0.0004730   0.0425556   0.0053719
 1118740   126.37418   0.6887379   0.0004724   0.0425354   0.0053769
 1118760   126.37639   0.6886004   0.0004717   0.0425154   0.0053824
 1118780   126.37859   0.6884650   0.0004710   0.0424957   0.0053883
 1118800   126.38080   0.6883316   0.0004702   0.0424762   0.0053944
 1118820   126.38300   0.6882001   0.0004694   0.0424570   0.0054008
 1118840   126.38521   0.6880704   0.0004685   0.0424379   0.0054074
 1118860   126.38741   0.6879426   0.0004677   0.0424191   0.0054140
 1118880   126.38961   0.6878165   0.0004668   0.0424006   0.0054207
 1118900   126.39182   0.6876922   0.0004660   0.0423823   0.0054274
 1118920   126.39402   0.6875702   0.0004652   0.0423643   0.0054340
 1118940   126.39623   0.6874504   0.0004644   0.0423467   0.0054405
 1118960   126.39843   0.6873332   0.0004637   0.0423296   0.0054470
 1118980   126.40064   0.6872187   0.0004631   0.0423129   0.0054534
 1119000   126.40284   0.6871071   0.0004624   0.0422968   0.0054597
 1119020   126.40504   0.6869989   0.0004618   0.0422813   0.0054659
 1119040   126.40725   0.6868941   0.0004612   0.0422664   0.0054721
 1119060   126.40945   0.6867926   0.0004607   0.0422521   0.0054782
 1119080   126.41166   0.6866948   0.0004602   0.0422385   0.0054842
 1119100   126.41386   0.6866006   0.0004598   0.0422256   0.0054901
 1119120   126.41606   0.6865101   0.0004594   0.0422135   0.0054959
 1119140   126.41827   0.6864232   0.0004591   0.0422020   0.0055016
 1119160   126.42047   0.6863400   0.0004588   0.0421913   0.0055071
 1119180   126.42268   0.6862604   0.0004585   0.0421813   0.0055125
 1119200   126.42488   0.6861846   0.0004583   0.0421722   0.0055178
 1119220   126.42709   0.6861123   0.0004582   0.0421638   0.0055232
 1119240   126.42929   0.6860436   0.0004580   0.0421562   0.0055286
 1119260   126.43149   0.6859784   0.0004578   0.0421494   0.0055342
 1119280   126.43370   0.6859168   0.0004576   0.0421434   0.0055398
 1119300   126.43590   0.6858589   0.0004574   0.0421382   0.0055455
 1119320   126.43811   0.6858046   0.0004573   0.0421339   0.0055513
 1119340   126.44031   0.6857540   0.0004571   0.0421304   0.0055570
 1119360   126.44251   0.6857070   0.0004569   0.0421277   0.0055628
 1119380   126.44472   0.6856638   0.0004568   0.0421259   0.0055687
 1119400   126.44692   0.6856243   0.0004566   0.0421249   0.0055746
 1119420   126.44913   0.6855886   0.0004564   0.0421248   0.0055807
 1119440   126.45133   0.6855564   0.0004561   0.0421255   0.0055869
 1119460   126.45353   0.6855279   0.0004559   0.0421270   0.0055932
 1119480   126.45574   0.6855028   0.0004556   0.0421293   0.0055995
 1119500   126.45794   0.6854813   0.0004554   0.0421324   0.0056058
 1119520   126.46015   0.6854634   0.0004551   0.0421364   0.0056121
 1119540   126.46235   0.6854493   0.0004548   0.0421413   0.0056184
 1119560   126.46455   0.6854392   0.0004546   0.0421471   0.0056245
 1119580   126.46676   0.6854329   0.0004543   0.0421537   0.0056307
 1119600   126.46896   0.6854302   0.0004541   0.0421613   0.0056367
 1119620   126.47117   0.6854313   0.0004539   0.0421696   0.0056426
 1119640   126.47337   0.6854360   0.0004537   0.0421789   0.0056485
 1119660   126.47557   0.6854445   0.0004535   0.0421890   0.0056542
 1119680   126.47778   0.6854569   0.0004534   0.0422000   0.0056599
 1119700   126.47998   0.6854731   0.0004532   0.0422119   0.0056655
 1119720   126.48219   0.6854929   0.0004531   0.0422248   0.0056711
 1119740   126.48439   0.6855161   0.0004530   0.0422385   0.0056766
 1119760   126.48659   0.6855423   0.0004529   0.0422531   0.0056822
 1119780   126.48880   0.6855709   0.0004527   0.0422683   0.0056877
 1119800   126.49100   0.6856016   0.0004526   0.0422841   0.0056934
 1119820   126.49321   0.6856339   0.0004525   0.0423003   0.0056989
 1119840   126.49541   0.6856677   0.0004524   0.0423170   0.0057044
 1119860   126.49761   0.6857031   0.0004523   0.0423341   0.0057098
 1119880   126.49982   0.6857396   0.0004522   0.0423515   0.0057154
 1119900   126.50202   0.6857768   0.0004520   0.0423690   0.0057214
 1119920   126.50423   0.6858150   0.0004517   0.0423867   0.0057277
 1119940   126.50643   0.6858545   0.0004514   0.0424045   0.0057342
 1119960   126.50863   0.6858949   0.0004510   0.0424223   0.0057407
 1119980   126.51084   0.6859367   0.0004507   0.0424403   0.0057470
 1120000   126.51304   0.6859804   0.0004504   0.0424583   0.0057530
 1120020   126.51525   0.6860264   0.0004502   0.0424766   0.0057589
 1120040   126.51745   0.6860751   0.0004500   0.0424953   0.0057646
 1120060   126.51965   0.6861266   0.0004498   0.0425142   0.0057701
 1120080   126.52186   0.6861806   0.0004496   0.0425336   0.0057756
 1120100   126.52406   0.6862375   0.0004495   0.0425533   0.0057809
 1120120   126.52627   0.6862980   0.0004493   0.0425734   0.0057862
 1120140   126.52847   0.6863621   0.0004492   0.0425941   0.0057915
 1120160   126.53067   0.6864305   0.0004490   0.0426153   0.0057969
 1120180   126.53288   0.6865033   0.0004487   0.0426371   0.0058025
 1120200   126.53508   0.6865810   0.0004485   0.0426596   0.0058083
 1120220   126.53729   0.6866639   0.0004481   0.0426828   0.0058143
 1120240   126.53949   0.6867519   0.0004478   0.0427067   0.0058204
 1120260   126.54169   0.6868450   0.0004474   0.0427312   0.0058265
 1120280   126.54390   0.6869430   0.0004470   0.0427563   0.0058327
 1120300   126.54610   0.6870450   0.0004467   0.0427820   0.0058388
 1120320   126.54831   0.6871509   0.0004464   0.0428080   0.0058448
 1120340   126.55051   0.6872600   0.0004461   0.0428345   0.0058506
 1120360   126.55271   0.6873721   0.0004459   0.0428612   0.0058563
 1120380   126.55492   0.6874862   0.0004457   0.0428881   0.0058618
 1120400   126.55712   0.6876022   0.0004455   0.0429152   0.0058670
 1120420   126.55933   0.6877195   0.0004454   0.0429421   0.0058720
 1120440   126.56153   0.6878366   0.0004452   0.0429687   0.0058768
 1120460   126.56373   0.6879531   0.0004451   0.0429948   0.0058812
 1120480   126.56594   0.6880681   0.0004451   0.0430202   0.0058855
 1120500   126.56814   0.6881802   0.0004450   0.0430447   0.0058895
 1120520   126.57034   0.6882882   0.0004450   0.0430679   0.0058933
 1120540   126.57255   0.6883915   0.0004450   0.0430898   0.0058968
 1120560   126.57475   0.6884892   0.0004450   0.0431101   0.0059002
 1120580   126.57696   0.6885804   0.0004450   0.0431287   0.0059034
 1120600   126.57916   0.6886652   0.0004450   0.0431457   0.0059063
 1120620   126.58136   0.6887430   0.0004451   0.0431608   0.0059090
 1120640   126.58357   0.6888140   0.0004451   0.0431742   0.0059115
 1120660   126.58577   0.6888788   0.0004453   0.0431859   0.0059138
 1120680   126.58798   0.6889372   0.0004454   0.0431960   0.0059158
 1120700   126.59018   0.6889902   0.0004456   0.0432045   0.0059177
 1120720   126.59238   0.6890386   0.0004458   0.0432117   0.0059193
 1120740   126.59459   0.6890830   0.0004461   0.0432177   0.0059206
 1120760   126.59679   0.6891248   0.0004464   0.0432229   0.0059218
 1120780   126.59899   0.6891642   0.0004467   0.0432272   0.0059227
 1120800   126.60120   0.6892024   0.0004470   0.0432308   0.0059235
 1120820   126.60340   0.6892394   0.0004473   0.0432341   0.0059242
 1120840   126.60561   0.6892766   0.0004476   0.0432370   0.0059247
 1120860   126.60781   0.6893143   0.0004478   0.0432399   0.0059252
 1120880   126.61001   0.6893525   0.0004480   0.0432427   0.0059257
 1120900   126.61222   0.6893917   0.0004482   0.0432457   0.0059262
 1120920   126.61442   0.6894320   0.0004485   0.0432489   0.0059266
 1120940   126.61663   0.6894742   0.0004487   0.0432523   0.0059270
 1120960   126.61883   0.6895185   0.0004489   0.0432562   0.0059272
 1120980   126.62103   0.6895655   0.0004492   0.0432605   0.0059273
 1121000   126.62324   0.6896156   0.0004494   0.0432653   0.0059273
 1121020   126.62544   0.6896695   0.0004498   0.0432707   0.0059269
 1121040   126.62765   0.6897273   0.0004501   0.0432767   0.0059263
 1121060   126.62985   0.6897895   0.0004505   0.0432834   0.0059254
 1121080   126.63205   0.6898566   0.0004510   0.0432908   0.0059244
 1121100   126.63426   0.6899288   0.0004514   0.0432991   0.0059233
 1121120   126.63646   0.6900062   0.0004518   0.0433081   0.0059220
 1121140   126.63866   0.6900891   0.0004523   0.0433179   0.0059205
 1121160   126.64087   0.6901772   0.0004528   0.0433285   0.0059188
 1121180   126.64307   0.6902703   0.0004533   0.0433399   0.0059170
 1121200   126.64528   0.6903685   0.0004538   0.0433522   0.0059151
 1121220   126.64748   0.6904715   0.0004543   0.0433653   0.0059131
 1121240   126.64968   0.6905790   0.0004548   0.0433790   0.0059111
 1121260   126.65189   0.6906918   0.0004553   0.0433934   0.0059092
 1121280   126.65409   0.6908094   0.0004557   0.0434085   0.0059074
 1121300   126.65629   0.6909319   0.0004561   0.0434242   0.0059057
 1121320   126.65850   0.6910589   0.0004564   0.0434405   0.0059043
 1121340   126.66070   0.6911904   0.0004566   0.0434573   0.0059033
 1121360   126.66291   0.6913264   0.0004567   0.0434746   0.0059026
 1121380   126.66511   0.6914670   0.0004567   0.0434922   0.0059022
 1121400   126.66731   0.6916118   0.0004567   0.0435101   0.0059020
 1121420   126.66952   0.6917601   0.0004567   0.0435283   0.0059020
 1121440   126.67172   0.6919117   0.0004567   0.0435465   0.0059020
 1121460   126.67392   0.6920663   0.0004566   0.0435649   0.0059019
 1121480   126.67613   0.6922232   0.0004567   0.0435832   0.0059018
 1121500   126.67833   0.6923819   0.0004567   0.0436014   0.0059015
 1121520   126.68054   0.6925419   0.0004568   0.0436193   0.0059011
 1121540   126.68274   0.6927025   0.0004568   0.0436369   0.0059006
 1121560   126.68494   0.6928631   0.0004569   0.0436541   0.0059000
 1121580   126.68715   0.6930236   0.0004571   0.0436708   0.0058993
 1121600   126.68935   0.6931835   0.0004572   0.0436872   0.0058986
 1121620   126.69155   0.6933427   0.0004573   0.0437030   0.0058977
 1121640   126.69376   0.6935011   0.0004575   0.0437185   0.0058969
 1121660   126.69596   0.6936585   0.0004576   0.0437336   0.0058960
 1121680   126.69817   0.6938152   0.0004578   0.0437484   0.0058952
 1121700   126.70037   0.6939715   0.0004580   0.0437631   0.0058942
 1121720   126.70257   0.6941275   0.0004582   0.0437774   0.0058932
 1121740   126.70478   0.6942833   0.0004585   0.0437915   0.0058920
 1121760   126.70698   0.6944387   0.0004588   0.0438053   0.0058907
 1121780   126.70918   0.6945934   0.0004592   0.0438190   0.0058891
 1121800   126.71139   0.6947476   0.0004596   0.0438324   0.0058874
 1121820   126.71359   0.6949012   0.0004601   0.0438456   0.0058855
 1121840   126.71580   0.6950542   0.0004606   0.0438587   0.0058836
 1121860   126.71800   0.6952068   0.0004610   0.0438717   0.0058819
 1121880   126.72020   0.6953586   0.0004614   0.0438846   0.0058805
 1121900   126.72241   0.6955100   0.0004618   0.0438973   0.0058795
 1121920   126.72461   0.6956609   0.0004619   0.0439099   0.0058789
 1121940   126.72681   0.6958113   0.0004620   0.0439223   0.0058790
 1121960   126.72902   0.6959605   0.0004618   0.0439344   0.0058796
 1121980   126.73122   0.6961083   0.0004616   0.0439460   0.0058807
 1122000   126.73342   0.6962542   0.0004613   0.0439570   0.0058821
 1122020   126.73563   0.6963971   0.0004608   0.0439672   0.0058839
 1122040   126.73783   0.6965374   0.0004604   0.0439766   0.0058858
 1122060   126.74004   0.6966746   0.0004598   0.0439850   0.0058877
 1122080   126.74224   0.6968086   0.0004593   0.0439924   0.0058896
 1122100   126.74444   0.6969399   0.0004588   0.0439988   0.0058914
 1122120   126.74665   0.6970687   0.0004584   0.0440044   0.0058930
 1122140   126.74885   0.6971963   0.0004580   0.0440093   0.0058944
 1122160   126.75105   0.6973236   0.0004576   0.0440136   0.0058957
 1122180   126.75326   0.6974514   0.0004573   0.0440176   0.0058968
 1122200   126.75546   0.6975804   0.0004570   0.0440216   0.0058977
 1122220   126.75766   0.6977115   0.0004568   0.0440257   0.0058985
 1122240   126.75987   0.6978454   0.0004565   0.0440303   0.0058992
 1122260   126.76207   0.6979820   0.0004564   0.0440355   0.0058998
 1122280   126.76428   0.6981219   0.0004562   0.0440414   0.0059002
 1122300   126.76648   0.6982654   0.0004561   0.0440483   0.0059004
 1122320   126.76868   0.6984133   0.0004560   0.0440563   0.0059005
 1122340   126.77089   0.6985662   0.0004559   0.0440656   0.0059003
 1122360   126.77309   0.6987244   0.0004558   0.0440762   0.0059000
 1122380   126.77529   0.6988878   0.0004557   0.0440882   0.0058994
 1122400   126.77750   0.6990564   0.0004556   0.0441015   0.0058988
 1122420   126.77970   0.6992296   0.0004555   0.0441161   0.0058979
 1122440   126.78191   0.6994069   0.0004555   0.0441319   0.0058969
 1122460   126.78411   0.6995884   0.0004556   0.0441488   0.0058956
 1122480   126.78631   0.6997733   0.0004557   0.0441668   0.0058941
 1122500   126.78852   0.6999615   0.0004558   0.0441858   0.0058923
 1122520   126.79072   0.7001528   0.0004561   0.0442056   0.0058903
 1122540   126.79292   0.7003470   0.0004563   0.0442261   0.0058881
 1122560   126.79513   0.7005440   0.0004566   0.0442474   0.0058859
 1122580   126.79733   0.7007440   0.0004570   0.0442694   0.0058836
 1122600   126.79953   0.7009469   0.0004573   0.0442920   0.0058813
 1122620   126.80174   0.7011529   0.0004576   0.0443152   0.0058791
 1122640   126.80394   0.7013619   0.0004579   0.0443390   0.0058770
 1122660   126.80615   0.7015740   0.0004581   0.0443634   0.0058750
 1122680   126.80835   0.7017892   0.0004583   0.0443884   0.0058732
 1122700   126.81055   0.7020072   0.0004585   0.0444138   0.0058715
 1122720   126.81276   0.7022278   0.0004586   0.0444399   0.0058701
 1122740   126.81496   0.7024511   0.0004587   0.0444665   0.0058688
 1122760   126.81716   0.7026766   0.0004588   0.0444936   0.0058676
 1122780   126.81937   0.7029042   0.0004589   0.0445212   0.0058664
 1122800   126.82157   0.7031337   0.0004590   0.0445494   0.0058652
 1122820   126.82378   0.7033649   0.0004591   0.0445779   0.0058638
 1122840   126.82598   0.7035975   0.0004593   0.0446069   0.0058624
 1122860   126.82818   0.7038313   0.0004594   0.0446362   0.0058609
 1122880   126.83039   0.7040664   0.0004595   0.0446659   0.0058593
 1122900   126.83259   0.7043028   0.0004597   0.0446959   0.0058578
 1122920   126.83479   0.7045402   0.0004598   0.0447262   0.0058563
 1122940   126.83700   0.7047785   0.0004599   0.0447567   0.0058549
 1122960   126.83920   0.7050177   0.0004600   0.0447875   0.0058535
 1122980   126.84141   0.7052578   0.0004601   0.0448185   0.0058522
 1123000   126.84361   0.7054988   0.0004601   0.0448497   0.0058509
 1123020   126.84581   0.7057406   0.0004602   0.0448811   0.0058497
 1123040   126.84802   0.7059831   0.0004602   0.0449125   0.0058484
 1123060   126.85022   0.7062262   0.0004603   0.0449441   0.0058471
 1123080   126.85242   0.7064699   0.0004603   0.0449757   0.0058458
 1123100   126.85463   0.7067142   0.0004603   0.0450074   0.0058445
 1123120   126.85683   0.7069591   0.0004604   0.0450392   0.0058432
 1123140   126.85904   0.7072046   0.0004604   0.0450710   0.0058420
 1123160   126.86124   0.7074507   0.0004603   0.0451028   0.0058409
 1123180   126.86344   0.7076970   0.0004603   0.0451347   0.0058400
 1123200   126.86565   0.7079434   0.0004601   0.0451665   0.0058393
 1123220   126.86785   0.7081899   0.0004599   0.0451983   0.0058389
 1123240   126.87005   0.7084362   0.0004597   0.0452300   0.0058387
 1123260   126.87226   0.7086822   0.0004593   0.0452616   0.0058387
 1123280   126.87446   0.7089277   0.0004590   0.0452932   0.0058390
 1123300   126.87667   0.7091726   0.0004586   0.0453246   0.0058394
 1123320   126.87887   0.7094168   0.0004581   0.0453560   0.0058400
 1123340   126.88107   0.7096603   0.0004576   0.0453874   0.0058407
 1123360   126.88328   0.7099030   0.0004571   0.0454186   0.0058416
 1123380   126.88548   0.7101449   0.0004565   0.0454498   0.0058425
 1123400   126.88768   0.7103859   0.0004560   0.0454809   0.0058435
 1123420   126.88989   0.7106262   0.0004554   0.0455119   0.0058445
 1123440   126.89209   0.7108658   0.0004548   0.0455428   0.0058455
 1123460   126.89430   0.7111047   0.0004542   0.0455735   0.0058465
 1123480   126.89650   0.7113431   0.0004536   0.0456041   0.0058475
 1123500   126.89870   0.7115810   0.0004531   0.0456346   0.0058483
 1123520   126.90091   0.7118187   0.0004525   0.0456648   0.0058489
 1123540   126.90311   0.7120561   0.0004521   0.0456948   0.0058494
 1123560   126.90531   0.7122933   0.0004517   0.0457245   0.0058497
 1123580   126.90752   0.7125302   0.0004514   0.0457540   0.0058497
 1123600   126.90972   0.7127670   0.0004511   0.0457831   0.0058494
 1123620   126.91193   0.7130036   0.0004509   0.0458118   0.0058488
 1123640   126.91413   0.7132398   0.0004508   0.0458402   0.0058479
 1123660   126.91633   0.7134758   0.0004508   0.0458681   0.0058466
 1123680   126.91854   0.7137115   0.0004508   0.0458956   0.0058448
 1123700   126.92074   0.7139470   0.0004510   0.0459227   0.0058428
 1123720   126.92295   0.7141821   0.0004512   0.0459493   0.0058405
 1123740   126.92515   0.7144170   0.0004515   0.0459754   0.0058382
 1123760   126.92735   0.7146519   0.0004517   0.0460010   0.0058358
 1123780   126.92956   0.7148868   0.0004520   0.0460262   0.0058334
 1123800   126.93176   0.7151218   0.0004523   0.0460509   0.0058306
 1123820   126.93397   0.7153567   0.0004527   0.0460749   0.0058275
 1123840   126.93617   0.7155915   0.0004533   0.0460982   0.0058239
 1123860   126.93837   0.7158268   0.0004539   0.0461209   0.0058198
 1123880   126.94058   0.7160628   0.0004547   0.0461430   0.0058153
 1123900   126.94278   0.7162991   0.0004555   0.0461646   0.0058104
 1123920   126.94498   0.7165353   0.0004564   0.0461854   0.0058052
 1123940   126.94719   0.7167713   0.0004574   0.0462056   0.0057998
 1123960   126.94939   0.7170068   0.0004584   0.0462252   0.0057943
 1123980   126.95160   0.7172417   0.0004594   0.0462442   0.0057888
 1124000   126.95380   0.7174761   0.0004603   0.0462628   0.0057835
 1124020   126.95600   0.7177096   0.0004612   0.0462809   0.0057786
 1124040   126.95821   0.7179421   0.0004619   0.0462985   0.0057741
 1124060   126.96041   0.7181732   0.0004625   0.0463157   0.0057701
 1124080   126.96262   0.7184028   0.0004629   0.0463325   0.0057667
 1124100   126.96482   0.7186306   0.0004633   0.0463488   0.0057638
 1124120   126.96702   0.7188564   0.0004635   0.0463646   0.0057615
 1124140   126.96923   0.7190802   0.0004637   0.0463800   0.0057595
 1124160   126.97143   0.7193017   0.0004637   0.0463950   0.0057579
 1124180   126.97364   0.7195210   0.0004638   0.0464095   0.0057564
 1124200   126.97584   0.7197380   0.0004638   0.0464236   0.0057550
 1124220   126.97804   0.7199528   0.0004638   0.0464372   0.0057535
 1124240   126.98025   0.7201652   0.0004638   0.0464505   0.0057519
 1124260   126.98245   0.7203755   0.0004639   0.0464633   0.0057502
 1124280   126.98466   0.7205838   0.0004641   0.0464758   0.0057484
 1124300   126.98686   0.7207901   0.0004643   0.0464879   0.0057463
 1124320   126.98906   0.7209946   0.0004646   0.0464997   0.0057441
 1124340   126.99127   0.7211972   0.0004649   0.0465111   0.0057417
 1124360   126.99347   0.7213980   0.0004653   0.0465222   0.0057391
 1124380   126.99568   0.7215973   0.0004657   0.0465330   0.0057365
 1124400   126.99788   0.7217949   0.0004661   0.0465435   0.0057338
 1124420   127.00009   0.7219911   0.0004665   0.0465537   0.0057311
 1124440   127.00229   0.7221858   0.0004670   0.0465636   0.0057285
 1124460   127.00449   0.7223792   0.0004674   0.0465732   0.0057259
 1124480   127.00670   0.7225711   0.0004679   0.0465825   0.0057234
 1124500   127.00890   0.7227617   0.0004683   0.0465916   0.0057209
 1124520   127.01111   0.7229510   0.0004688   0.0466003   0.0057185
 1124540   127.01331   0.7231390   0.0004693   0.0466088   0.0057161
 1124560   127.01551   0.7233258   0.0004698   0.0466171   0.0057135
 1124580   127.01772   0.7235114   0.0004704   0.0466251   0.0057106
 1124600   127.01992   0.7236960   0.0004710   0.0466329   0.0057074
 1124620   127.02213   0.7238798   0.0004717   0.0466406   0.0057039
 1124640   127.02433   0.7240624   0.0004725   0.0466480   0.0057003
 1124660   127.02654   0.7242440   0.0004733   0.0466553   0.0056967
 1124680   127.02874   0.7244249   0.0004740   0.0466624   0.0056932
 1124700   127.03094   0.7246054   0.0004747   0.0466694   0.0056899
 1124720   127.03315   0.7247858   0.0004753   0.0466765   0.0056871
 1124740   127.03535   0.7249659   0.0004757   0.0466836   0.0056848
 1124760   127.03756   0.7251456   0.0004759   0.0466906   0.0056833
 1124780   127.03976   0.7253252   0.0004760   0.0466977   0.0056824
 1124800   127.04196   0.7255051   0.0004760   0.0467048   0.0056821
 1124820   127.04417   0.7256856   0.0004759   0.0467122   0.0056822
 1124840   127.04637   0.7258673   0.0004758   0.0467198   0.0056825
 1124860   127.04858   0.7260504   0.0004756   0.0467278   0.0056829
 1124880   127.05078   0.7262353   0.0004755   0.0467361   0.0056831
 1124900   127.05299   0.7264220   0.0004754   0.0467449   0.0056832
 1124920   127.05519   0.7266109   0.0004754   0.0467541   0.0056831
 1124940   127.05739   0.7268025   0.0004754   0.0467637   0.0056828
 1124960   127.05960   0.7269970   0.0004755   0.0467739   0.0056824
 1124980   127.06180   0.7271945   0.0004755   0.0467846   0.0056820
 1125000   127.06401   0.7273945   0.0004756   0.0467956   0.0056815
 1125020   127.06621   0.7275967   0.0004757   0.0468068   0.0056811
 1125040   127.06842   0.7278010   0.0004757   0.0468182   0.0056807
 1125060   127.07062   0.7280075   0.0004758   0.0468298   0.0056803
 1125080   127.07282   0.7282156   0.0004758   0.0468416   0.0056800
 1125100   127.07503   0.7284245   0.0004758   0.0468532   0.0056799
 1125120   127.07723   0.7286333   0.0004758   0.0468645   0.0056799
 1125140   127.07944   0.7288419   0.0004757   0.0468756   0.0056803
 1125160   127.08164   0.7290503   0.0004755   0.0468863   0.0056809
 1125180   127.08385   0.7292580   0.0004752   0.0468968   0.0056817
 1125200   127.08605   0.7294644   0.0004750   0.0469067   0.0056825
 1125220   127.08826   0.7296688   0.0004748   0.0469161   0.0056830
 1125240   127.09046   0.7298706   0.0004746   0.0469247   0.0056832
 1125260   127.09266   0.7300699   0.0004746   0.0469325   0.0056831
 1125280   127.09487   0.7302665   0.0004746   0.0469396   0.0056828
 1125300   127.09707   0.7304603   0.0004746   0.0469458   0.0056821
 1125320   127.09928   0.7306510   0.0004747   0.0469512   0.0056813
 1125340   127.10148   0.7308386   0.0004749   0.0469557   0.0056802
 1125360   127.10369   0.7310228   0.0004750   0.0469593   0.0056788
 1125380   127.10589   0.7312038   0.0004753   0.0469619   0.0056773
 1125400   127.10810   0.7313815   0.0004756   0.0469636   0.0056756
 1125420   127.11030   0.7315562   0.0004759   0.0469644   0.0056738
 1125440   127.11250   0.7317281   0.0004761   0.0469644   0.0056720
 1125460   127.11471   0.7318974   0.0004764   0.0469637   0.0056701
 1125480   127.11691   0.7320643   0.0004767   0.0469622   0.0056684
 1125500   127.11912   0.7322290   0.0004769   0.0469601   0.0056668
 1125520   127.12132   0.7323916   0.0004770   0.0469573   0.0056653
 1125540   127.12353   0.7325522   0.0004772   0.0469541   0.0056639
 1125560   127.12573   0.7327108   0.0004772   0.0469503   0.0056627
 1125580   127.12794   0.7328678   0.0004773   0.0469460   0.0056616
 1125600   127.13014   0.7330231   0.0004773   0.0469414   0.0056606
 1125620   127.13234   0.7331767   0.0004773   0.0469365   0.0056596
 1125640   127.13455   0.7333284   0.0004773   0.0469312   0.0056586
 1125660   127.13675   0.7334782   0.0004773   0.0469257   0.0056576
 1125680   127.13896   0.7336265   0.0004773   0.0469199   0.0056565
 1125700   127.14116   0.7337728   0.0004774   0.0469139   0.0056553
 1125720   127.14337   0.7339169   0.0004775   0.0469076   0.0056538
 1125740   127.14557   0.7340593   0.0004778   0.0469013   0.0056519
 1125760   127.14778   0.7342003   0.0004781   0.0468949   0.0056496
 1125780   127.14998   0.7343392   0.0004784   0.0468884   0.0056474
 1125800   127.15218   0.7344761   0.0004786   0.0468817   0.0056454
 1125820   127.15439   0.7346113   0.0004787   0.0468752   0.0056439
 1125840   127.15659   0.7347451   0.0004788   0.0468687   0.0056425
 1125860   127.15880   0.7348769   0.0004789   0.0468622   0.0056411
 1125880   127.16100   0.7350067   0.0004790   0.0468557   0.0056398
 1125900   127.16321   0.7351350   0.0004789   0.0468492   0.0056387
 1125920   127.16541   0.7352615   0.0004788   0.0468429   0.0056379
 1125940   127.16762   0.7353858   0.0004786   0.0468364   0.0056375
 1125960   127.16982   0.7355072   0.0004782   0.0468297   0.0056373
 1125980   127.17202   0.7356256   0.0004778   0.0468227   0.0056375
 1126000   127.17423   0.7357407   0.0004773   0.0468153   0.0056383
 1126020   127.17643   0.7358523   0.0004765   0.0468074   0.0056401
 1126040   127.17864   0.7359600   0.0004754   0.0467990   0.0056429
 1126060   127.18084   0.7360633   0.0004741   0.0467899   0.0056469
 1126080   127.18305   0.7361624   0.0004725   0.0467802   0.0056518
 1126100   127.18525   0.7362574   0.0004709   0.0467698   0.0056573
 1126120   127.18746   0.7363484   0.0004691   0.0467588   0.0056630
 1126140   127.18966   0.7364356   0.0004675   0.0467473   0.0056685
 1126160   127.19186   0.7365191   0.0004659   0.0467352   0.0056736
 1126180   127.19407   0.7365992   0.0004645   0.0467226   0.0056780
 1126200   127.19627   0.7366759   0.0004632   0.0467096   0.0056817
 1126220   127.19848   0.7367497   0.0004620   0.0466962   0.0056849
 1126240   127.20068   0.7368205   0.0004610   0.0466824   0.0056876
 1126260   127.20289   0.7368885   0.0004600   0.0466684   0.0056900
 1126280   127.20509   0.7369538   0.0004590   0.0466542   0.0056924
 1126300   127.20730   0.7370166   0.0004580   0.0466396   0.0056949
 1126320   127.20950   0.7370769   0.0004570   0.0466250   0.0056976
 1126340   127.21170   0.7371349   0.0004558   0.0466101   0.0057007
 1126360   127.21391   0.7371907   0.0004546   0.0465952   0.0057041
 1126380   127.21611   0.7372444   0.0004532   0.0465802   0.0057080
 1126400   127.21832   0.7372961   0.0004518   0.0465651   0.0057123
 1126420   127.22052   0.7373458   0.0004502   0.0465501   0.0057170
 1126440   127.22273   0.7373935   0.0004485   0.0465350   0.0057222
 1126460   127.22493   0.7374394   0.0004468   0.0465200   0.0057277
 1126480   127.22714   0.7374834   0.0004450   0.0465050   0.0057334
 1126500   127.22934   0.7375255   0.0004432   0.0464901   0.0057392
 1126520   127.23154   0.7375660   0.0004413   0.0464752   0.0057451
 1126540   127.23375   0.7376047   0.0004396   0.0464605   0.0057508
 1126560   127.23595   0.7376419   0.0004378   0.0464459   0.0057562
 1126580   127.23816   0.7376776   0.0004362   0.0464315   0.0057612
 1126600   127.24036   0.7377119   0.0004347   0.0464174   0.0057657
 1126620   127.24257   0.7377448   0.0004333   0.0464034   0.0057697
 1126640   127.24477   0.7377764   0.0004321   0.0463897   0.0057731
 1126660   127.24697   0.7378066   0.0004309   0.0463762   0.0057759
