x0	Clp	x1	Cdp	x2	Clv	x3	Cdv	
 0.000000	-0.000128	 0.000000	 0.000000	 
 0.000000	-0.000128	 0.000000	 0.000000	 
-0.000000	-0.000127	 0.000000	 0.000000	 
 0.000000	-0.000127	 0.000000	 0.000000	 
 0.000000	-0.000127	 0.000000	 0.000000	 
 0.000000	-0.000126	 0.000000	 0.000000	 
-0.000000	-0.000125	-0.000000	 0.000000	 
 0.000000	-0.000124	-0.000000	 0.000001	 
 0.000000	-0.000123	 0.000000	 0.000001	 
-0.000000	-0.000122	 0.000000	 0.000001	 
 0.000000	-0.000120	-0.000000	 0.000001	 
-0.000000	-0.000119	-0.000000	 0.000001	 
-0.000000	-0.000117	 0.000000	 0.000001	 
 0.000000	-0.000115	-0.000000	 0.000002	 
-0.000000	-0.000113	-0.000000	 0.000002	 
 0.000000	-0.000111	 0.000000	 0.000002	 
 0.000000	-0.000109	-0.000000	 0.000002	 
 0.000000	-0.000106	 0.000000	 0.000002	 
-0.000000	-0.000104	-0.000000	 0.000003	 
-0.000000	-0.000101	-0.000000	 0.000003	 
-0.000000	-0.000098	 0.000000	 0.000003	 
-0.000000	-0.000095	-0.000000	 0.000003	 
 0.000000	-0.000092	 0.000000	 0.000004	 
 0.000000	-0.000089	-0.000000	 0.000004	 
 0.000000	-0.000085	 0.000000	 0.000004	 
 0.000000	-0.000082	-0.000000	 0.000005	 
-0.000000	-0.000078	 0.000000	 0.000005	 
 0.000000	-0.000074	-0.000000	 0.000005	 
 0.000000	-0.000070	-0.000000	 0.000005	 
 0.000000	-0.000066	 0.000000	 0.000006	 
-0.000000	-0.000062	-0.000000	 0.000006	 
 0.000000	-0.000058	 0.000000	 0.000006	 
-0.000000	-0.000053	-0.000000	 0.000007	 
-0.000000	-0.000049	-0.000000	 0.000007	 
-0.000000	-0.000044	 0.000000	 0.000008	 
 0.000000	-0.000039	-0.000000	 0.000008	 
-0.000000	-0.000034	 0.000000	 0.000008	 
 0.000000	-0.000029	 0.000000	 0.000009	 
 0.000000	-0.000024	-0.000000	 0.000009	 
 0.000000	-0.000019	 0.000000	 0.000010	 
-0.000000	-0.000013	 0.000000	 0.000010	 
 0.000000	-0.000008	-0.000000	 0.000010	 
-0.000000	-0.000002	-0.000000	 0.000011	 
 0.000000	 0.000003	 0.000000	 0.000011	 
 0.000000	 0.000009	 0.000000	 0.000012	 
-0.000000	 0.000015	-0.000000	 0.000012	 
-0.000000	 0.000021	-0.000000	 0.000012	 
 0.000000	 0.000027	 0.000000	 0.000013	 
-0.000000	 0.000033	 0.000000	 0.000013	 
-0.000000	 0.000039	-0.000000	 0.000014	 
-0.000000	 0.000045	-0.000000	 0.000014	 
-0.000000	 0.000052	-0.000000	 0.000015	 
