   n        time         Clp         Clv         Cdp         Cdv
    4360     0.60463   0.0000000  -0.0000000   0.0019570   0.000150
    4380     0.60741  -0.0000000  -0.0000000   0.0019720   0.000151
    4400     0.61019   0.0000000   0.0000000   0.0019860   0.000152
    4420     0.61296   0.0000000   0.0000000   0.0020000   0.000153
    4440     0.61574  -0.0000000   0.0000000   0.0020140   0.000154
    4460     0.61852  -0.0000000   0.0000000   0.0020290   0.000155
    4480     0.62130  -0.0000000   0.0000000   0.0020430   0.000156
    4500     0.62407  -0.0000000  -0.0000000   0.0020570   0.000157
    4520     0.62685   0.0000000  -0.0000000   0.0020720   0.000158
    4540     0.62963   0.0000000  -0.0000000   0.0020860   0.000159
    4560     0.63241   0.0000000  -0.0000000   0.0021000   0.000161
    4580     0.63519   0.0000000  -0.0000000   0.0021150   0.000162
    4600     0.63796   0.0000000  -0.0000000   0.0021290   0.000163
    4620     0.64074   0.0000000  -0.0000000   0.0021430   0.000164
    4640     0.64352   0.0000000  -0.0000000   0.0021580   0.000165
    4660     0.64630   0.0000000  -0.0000000   0.0021720   0.000166
    4680     0.64907   0.0000000  -0.0000000   0.0021870   0.000167
    4700     0.65185   0.0000000   0.0000000   0.0022010   0.000168
    4720     0.65463   0.0000000   0.0000000   0.0022160   0.000170
    4740     0.65741  -0.0000000   0.0000000   0.0022300   0.000171
    4760     0.66018  -0.0000000   0.0000000   0.0022450   0.000172
    4780     0.66296  -0.0000000   0.0000000   0.0022590   0.000173
    4800     0.66574  -0.0000000   0.0000000   0.0022740   0.000174
    4820     0.66852   0.0000000   0.0000000   0.0022880   0.000175
    4840     0.67130   0.0000000   0.0000000   0.0023030   0.000176
    4860     0.67407  -0.0000000   0.0000000   0.0023170   0.000178
    4880     0.67685  -0.0000000   0.0000000   0.0023320   0.000179
    4900     0.67963   0.0000000   0.0000000   0.0023460   0.000180
    4920     0.68241   0.0000000   0.0000000   0.0023610   0.000181
    4940     0.68518   0.0000000   0.0000000   0.0023750   0.000182
    4960     0.68796  -0.0000000  -0.0000000   0.0023900   0.000183
    4980     0.69074  -0.0000000  -0.0000000   0.0024040   0.000185
    5000     0.69352   0.0000000  -0.0000000   0.0024190   0.000186
    5020     0.69629   0.0000000  -0.0000000   0.0024330   0.000187
    5040     0.69907  -0.0000000  -0.0000000   0.0024480   0.000188
    5060     0.70185   0.0000000  -0.0000000   0.0024630   0.000189
    5080     0.70463   0.0000000  -0.0000000   0.0024770   0.000190
    5100     0.70740  -0.0000000  -0.0000000   0.0024920   0.000192
    5120     0.71018   0.0000000  -0.0000000   0.0025060   0.000193
    5140     0.71296   0.0000000  -0.0000000   0.0025210   0.000194
    5160     0.71574  -0.0000000   0.0000000   0.0025350   0.000195
    5180     0.71852   0.0000000   0.0000000   0.0025500   0.000196
    5200     0.72129   0.0000000   0.0000000   0.0025650   0.000198
    5220     0.72407  -0.0000000   0.0000000   0.0025790   0.000199
    5240     0.72685   0.0000000   0.0000000   0.0025940   0.000200
    5260     0.72963  -0.0000000  -0.0000000   0.0026080   0.000201
    5280     0.73240  -0.0000000  -0.0000000   0.0026230   0.000202
    5300     0.73518   0.0000000  -0.0000000   0.0026380   0.000204
    5320     0.73796  -0.0000000  -0.0000000   0.0026520   0.000205
    5340     0.74074   0.0000000  -0.0000000   0.0026670   0.000206
    5360     0.74351  -0.0000000   0.0000000   0.0026820   0.000207
    5380     0.74629   0.0000000   0.0000000   0.0026960   0.000209
    5400     0.74907   0.0000000   0.0000000   0.0027110   0.000210
    5420     0.75185  -0.0000000   0.0000000   0.0027260   0.000211
    5440     0.75463   0.0000000  -0.0000000   0.0027400   0.000212
    5460     0.75740  -0.0000000  -0.0000000   0.0027550   0.000214
    5480     0.76018   0.0000000  -0.0000000   0.0027700   0.000215
    5500     0.76296  -0.0000000   0.0000000   0.0027840   0.000216
    5520     0.76574   0.0000000   0.0000000   0.0027990   0.000217
    5540     0.76851  -0.0000000   0.0000000   0.0028140   0.000219
    5560     0.77129   0.0000000  -0.0000000   0.0028280   0.000220
    5580     0.77407  -0.0000000  -0.0000000   0.0028430   0.000221
    5600     0.77685   0.0000000  -0.0000000   0.0028580   0.000222
    5620     0.77962  -0.0000000   0.0000000   0.0028720   0.000223
    5640     0.78240  -0.0000000   0.0000000   0.0028870   0.000225
    5660     0.78518   0.0000000   0.0000000   0.0029010   0.000226
    5680     0.78796  -0.0000000  -0.0000000   0.0029160   0.000227
    5700     0.79074   0.0000000  -0.0000000   0.0029310   0.000229
    5720     0.79351  -0.0000000   0.0000000   0.0029460   0.000230
    5740     0.79629   0.0000000   0.0000000   0.0029600   0.000231
    5760     0.79907  -0.0000000   0.0000000   0.0029750   0.000232
    5780     0.80185   0.0000000  -0.0000000   0.0029900   0.000234
    5800     0.80462  -0.0000000  -0.0000000   0.0030040   0.000235
    5820     0.80740   0.0000000   0.0000000   0.0030190   0.000236
    5840     0.81018  -0.0000000   0.0000000   0.0030330   0.000238
    5860     0.81296  -0.0000000  -0.0000000   0.0030480   0.000239
    5880     0.81573   0.0000000  -0.0000000   0.0030630   0.000240
    5900     0.81851  -0.0000000   0.0000000   0.0030770   0.000241
    5920     0.82129   0.0000000   0.0000000   0.0030920   0.000243
    5940     0.82407  -0.0000000  -0.0000000   0.0031070   0.000244
    5960     0.82684   0.0000000  -0.0000000   0.0031210   0.000245
    5980     0.82962  -0.0000000   0.0000000   0.0031360   0.000247
    6000     0.83240  -0.0000000   0.0000000   0.0031510   0.000248
    6020     0.83518   0.0000000  -0.0000000   0.0031650   0.000249
    6040     0.83796  -0.0000000  -0.0000000   0.0031800   0.000250
    6060     0.84073   0.0000000   0.0000000   0.0031940   0.000252
    6080     0.84351  -0.0000000   0.0000000   0.0032090   0.000253
    6100     0.84629  -0.0000000  -0.0000000   0.0032240   0.000254
    6120     0.84907   0.0000000  -0.0000000   0.0032380   0.000256
    6140     0.85184  -0.0000000   0.0000000   0.0032530   0.000257
    6160     0.85462   0.0000000  -0.0000000   0.0032680   0.000258
    6180     0.85740   0.0000000  -0.0000000   0.0032820   0.000260
    6200     0.86018  -0.0000000   0.0000000   0.0032970   0.000261
    6220     0.86295   0.0000000   0.0000000   0.0033110   0.000262
    6240     0.86573  -0.0000000  -0.0000000   0.0033260   0.000264
    6260     0.86851  -0.0000000   0.0000000   0.0033410   0.000265
    6280     0.87129   0.0000000   0.0000000   0.0033550   0.000266
    6300     0.87407  -0.0000000  -0.0000000   0.0033700   0.000268
    6320     0.87684  -0.0000000   0.0000000   0.0033840   0.000269
    6340     0.87962   0.0000000   0.0000000   0.0033990   0.000270
    6360     0.88240   0.0000000  -0.0000000   0.0034130   0.000272
    6380     0.88518  -0.0000000  -0.0000000   0.0034280   0.000273
    6400     0.88795   0.0000000   0.0000000   0.0034430   0.000274
    6420     0.89073   0.0000000  -0.0000000   0.0034570   0.000276
    6440     0.89351  -0.0000000   0.0000000   0.0034720   0.000277
    6460     0.89629  -0.0000000   0.0000000   0.0034860   0.000278
    6480     0.89906   0.0000000  -0.0000000   0.0035010   0.000280
    6500     0.90184   0.0000000   0.0000000   0.0035150   0.000281
    6520     0.90462  -0.0000000  -0.0000000   0.0035300   0.000282
    6540     0.90740  -0.0000000  -0.0000000   0.0035440   0.000284
    6560     0.91018   0.0000000   0.0000000   0.0035590   0.000285
    6580     0.91295   0.0000000  -0.0000000   0.0035730   0.000287
    6600     0.91573   0.0000000   0.0000000   0.0035880   0.000288
    6620     0.91851  -0.0000000   0.0000000   0.0036020   0.000289
    6640     0.92129  -0.0000000  -0.0000000   0.0036170   0.000291
    6660     0.92406  -0.0000000   0.0000000   0.0036310   0.000292
    6680     0.92684   0.0000000  -0.0000000   0.0036460   0.000293
    6700     0.92962   0.0000000   0.0000000   0.0036600   0.000295
    6720     0.93240   0.0000000   0.0000000   0.0036750   0.000296
    6740     0.93517   0.0000000  -0.0000000   0.0036890   0.000298
    6760     0.93795   0.0000000   0.0000000   0.0037040   0.000299
    6780     0.94073   0.0000000  -0.0000000   0.0037180   0.000300
    6800     0.94351  -0.0000000   0.0000000   0.0037330   0.000302
    6820     0.94628  -0.0000000   0.0000000   0.0037470   0.000303
    6840     0.94906  -0.0000000  -0.0000000   0.0037610   0.000305
    6860     0.95184  -0.0000000   0.0000000   0.0037760   0.000306
    6880     0.95462  -0.0000000  -0.0000000   0.0037900   0.000307
    6900     0.95740  -0.0000000   0.0000000   0.0038050   0.000309
    6920     0.96017  -0.0000000  -0.0000000   0.0038190   0.000310
    6940     0.96295  -0.0000000   0.0000000   0.0038330   0.000312
    6960     0.96573  -0.0000000  -0.0000000   0.0038480   0.000313
    6980     0.96851  -0.0000000   0.0000000   0.0038620   0.000314
    7000     0.97128  -0.0000000   0.0000000   0.0038770   0.000316
    7020     0.97406  -0.0000000  -0.0000000   0.0038910   0.000317
    7040     0.97684   0.0000000   0.0000000   0.0039050   0.000319
    7060     0.97962   0.0000000  -0.0000000   0.0039200   0.000320
    7080     0.98239   0.0000000   0.0000000   0.0039340   0.000321
    7100     0.98517   0.0000000  -0.0000000   0.0039480   0.000323
    7120     0.98795  -0.0000000   0.0000000   0.0039630   0.000324
    7140     0.99073  -0.0000000  -0.0000000   0.0039770   0.000326
    7160     0.99351  -0.0000000   0.0000000   0.0039910   0.000327
    7180     0.99628  -0.0000000  -0.0000000   0.0040060   0.000329
    7200     0.99906   0.0000000   0.0000000   0.0040200   0.000330
    7220     1.00184   0.0000000  -0.0000000   0.0040340   0.000332
    7240     1.00462  -0.0000000   0.0000000   0.0040480   0.000333
    7260     1.00739  -0.0000000  -0.0000000   0.0040630   0.000334
    7280     1.01017  -0.0000000   0.0000000   0.0040770   0.000336
    7300     1.01295   0.0000000  -0.0000000   0.0040910   0.000337
    7320     1.01573   0.0000000   0.0000000   0.0041050   0.000339
    7340     1.01850  -0.0000000  -0.0000000   0.0041200   0.000340
    7360     1.02128   0.0000000   0.0000000   0.0041340   0.000342
    7380     1.02406   0.0000000  -0.0000000   0.0041480   0.000343
    7400     1.02684  -0.0000000   0.0000000   0.0041620   0.000345
    7420     1.02962   0.0000000  -0.0000000   0.0041770   0.000346
    7440     1.03239   0.0000000   0.0000000   0.0041910   0.000347
    7460     1.03517  -0.0000000   0.0000000   0.0042050   0.000349
    7480     1.03795   0.0000000  -0.0000000   0.0042190   0.000350
    7500     1.04073  -0.0000000   0.0000000   0.0042330   0.000352
    7520     1.04350  -0.0000000  -0.0000000   0.0042470   0.000353
    7540     1.04628   0.0000000   0.0000000   0.0042620   0.000355
    7560     1.04906  -0.0000000  -0.0000000   0.0042760   0.000356
    7580     1.05184   0.0000000   0.0000000   0.0042900   0.000358
    7600     1.05461  -0.0000000  -0.0000000   0.0043040   0.000359
    7620     1.05739   0.0000000   0.0000000   0.0043180   0.000361
    7640     1.06017  -0.0000000   0.0000000   0.0043320   0.000362
    7660     1.06295   0.0000000  -0.0000000   0.0043460   0.000364
    7680     1.06573  -0.0000000   0.0000000   0.0043600   0.000365
    7700     1.06850   0.0000000  -0.0000000   0.0043740   0.000367
    7720     1.07128  -0.0000000   0.0000000   0.0043890   0.000368
    7740     1.07406   0.0000000   0.0000000   0.0044030   0.000370
    7760     1.07684  -0.0000000  -0.0000000   0.0044170   0.000371
    7780     1.07961   0.0000000   0.0000000   0.0044310   0.000373
    7800     1.08239   0.0000000  -0.0000000   0.0044450   0.000374
    7820     1.08517  -0.0000000   0.0000000   0.0044590   0.000376
    7840     1.08795   0.0000000   0.0000000   0.0044730   0.000377
    7860     1.09072  -0.0000000  -0.0000000   0.0044870   0.000379
    7880     1.09350  -0.0000000   0.0000000   0.0045010   0.000380
    7900     1.09628   0.0000000  -0.0000000   0.0045150   0.000382
    7920     1.09906  -0.0000000   0.0000000   0.0045290   0.000383
    7940     1.10183   0.0000000   0.0000000   0.0045430   0.000385
    7960     1.10461   0.0000000  -0.0000000   0.0045570   0.000386
    7980     1.10739  -0.0000000   0.0000000   0.0045710   0.000388
    8000     1.11017  -0.0000000   0.0000000   0.0045850   0.000389
    8020     1.11295   0.0000000  -0.0000000   0.0045990   0.000391
    8040     1.11572   0.0000000   0.0000000   0.0046130   0.000392
    8060     1.11850  -0.0000000  -0.0000000   0.0046270   0.000394
    8080     1.12128  -0.0000000  -0.0000000   0.0046410   0.000395
    8100     1.12406   0.0000000   0.0000000   0.0046550   0.000397
    8120     1.12683   0.0000000  -0.0000000   0.0046690   0.000398
    8140     1.12961  -0.0000000  -0.0000000   0.0046830   0.000400
    8160     1.13239  -0.0000000   0.0000000   0.0046970   0.000401
    8180     1.13517  -0.0000000  -0.0000000   0.0047110   0.000403
    8200     1.13794  -0.0000000   0.0000000   0.0047240   0.000405
    8220     1.14072   0.0000000   0.0000000   0.0047380   0.000406
    8240     1.14350   0.0000000  -0.0000000   0.0047520   0.000408
    8260     1.14628   0.0000000  -0.0000000   0.0047660   0.000409
    8280     1.14906  -0.0000000   0.0000000   0.0047800   0.000411
    8300     1.15183  -0.0000000  -0.0000000   0.0047940   0.000412
    8320     1.15461  -0.0000000  -0.0000000   0.0048080   0.000414
    8340     1.15739  -0.0000000   0.0000000   0.0048220   0.000415
    8360     1.16017  -0.0000000  -0.0000000   0.0048360   0.000417
    8380     1.16294  -0.0000000  -0.0000000   0.0048490   0.000418
    8400     1.16572   0.0000000   0.0000000   0.0048630   0.000420
    8420     1.16850  -0.0000000   0.0000000   0.0048770   0.000422
    8440     1.17128  -0.0000000  -0.0000000   0.0048910   0.000423
