   n        time         Clp         Clv         Cdp         Cdv
    1100     0.15885   0.0000000  -0.0000000  -0.0000745   0.0000044
    1120     0.16176   0.0000000  -0.0000000  -0.0000726   0.0000046
    1140     0.16467   0.0000000  -0.0000000  -0.0000707   0.0000047
    1160     0.16757   0.0000000  -0.0000000  -0.0000688   0.0000048
    1180     0.17048   0.0000000  -0.0000000  -0.0000669   0.0000050
    1200     0.17338   0.0000000  -0.0000000  -0.0000649   0.0000051
    1220     0.17629   0.0000000  -0.0000000  -0.0000629   0.0000052
    1240     0.17919   0.0000000  -0.0000000  -0.0000609   0.0000054
    1260     0.18210   0.0000000  -0.0000000  -0.0000589   0.0000055
    1280     0.18500   0.0000000  -0.0000000  -0.0000569   0.0000057
    1300     0.18791   0.0000000  -0.0000000  -0.0000548   0.0000058
    1320     0.19081   0.0000000  -0.0000000  -0.0000527   0.0000059
    1340     0.19372   0.0000000  -0.0000000  -0.0000506   0.0000061
    1360     0.19662   0.0000000  -0.0000000  -0.0000484   0.0000062
    1380     0.19953   0.0000000  -0.0000000  -0.0000463   0.0000064
    1400     0.20244   0.0000000  -0.0000000  -0.0000441   0.0000065
    1420     0.20534   0.0000000  -0.0000000  -0.0000419   0.0000067
    1440     0.20825   0.0000000  -0.0000000  -0.0000397   0.0000068
    1460     0.21115   0.0000000  -0.0000000  -0.0000374   0.0000070
    1480     0.21406   0.0000000  -0.0000000  -0.0000351   0.0000071
    1500     0.21696   0.0000000  -0.0000000  -0.0000329   0.0000073
    1520     0.21987   0.0000000  -0.0000000  -0.0000306   0.0000074
    1540     0.22277   0.0000000  -0.0000000  -0.0000282   0.0000076
    1560     0.22568   0.0000000  -0.0000000  -0.0000259   0.0000078
    1580     0.22858   0.0000000  -0.0000000  -0.0000235   0.0000079
    1600     0.23149   0.0000000  -0.0000000  -0.0000211   0.0000081
    1620     0.23439   0.0000000  -0.0000000  -0.0000187   0.0000082
    1640     0.23730   0.0000000  -0.0000000  -0.0000163   0.0000084
    1660     0.24020   0.0000000  -0.0000000  -0.0000139   0.0000086
    1680     0.24311   0.0000000  -0.0000000  -0.0000114   0.0000087
    1700     0.24602   0.0000000  -0.0000000  -0.0000089   0.0000089
    1720     0.24892   0.0000000  -0.0000000  -0.0000064   0.0000091
    1740     0.25183   0.0000000  -0.0000000  -0.0000039   0.0000092
    1760     0.25473   0.0000000  -0.0000000  -0.0000014   0.0000094
    1780     0.25764   0.0000000  -0.0000000   0.0000012   0.0000096
    1800     0.26054   0.0000000  -0.0000000   0.0000037   0.0000098
    1820     0.26345   0.0000000  -0.0000000   0.0000063   0.0000099
    1840     0.26635   0.0000000  -0.0000000   0.0000089   0.0000101
    1860     0.26926   0.0000000  -0.0000000   0.0000115   0.0000103
    1880     0.27216   0.0000000  -0.0000000   0.0000142   0.0000105
    1900     0.27507   0.0000000  -0.0000000   0.0000168   0.0000106
    1920     0.27797   0.0000000  -0.0000000   0.0000195   0.0000108
    1940     0.28088   0.0000000  -0.0000000   0.0000222   0.0000110
    1960     0.28378   0.0000000  -0.0000000   0.0000249   0.0000112
    1980     0.28669   0.0000000  -0.0000000   0.0000276   0.0000114
    2000     0.28959   0.0000000  -0.0000000   0.0000303   0.0000115
    2020     0.29250   0.0000000  -0.0000000   0.0000331   0.0000117
    2040     0.29540   0.0000000  -0.0000000   0.0000358   0.0000119
    2060     0.29831   0.0000000  -0.0000000   0.0000386   0.0000121
    2080     0.30122   0.0000000  -0.0000000   0.0000414   0.0000123
    2100     0.30412   0.0000000  -0.0000000   0.0000442   0.0000125
    2120     0.30703   0.0000000  -0.0000000   0.0000470   0.0000127
    2140     0.30993   0.0000000  -0.0000000   0.0000499   0.0000129
    2160     0.31284   0.0000000  -0.0000000   0.0000527   0.0000131
    2180     0.31574   0.0000000  -0.0000000   0.0000556   0.0000133
    2200     0.31865   0.0000000  -0.0000000   0.0000585   0.0000134
    2220     0.32155   0.0000000  -0.0000000   0.0000614   0.0000136
    2240     0.32446   0.0000000  -0.0000000   0.0000643   0.0000138
    2260     0.32736   0.0000000  -0.0000000   0.0000672   0.0000140
    2280     0.33027   0.0000000  -0.0000000   0.0000702   0.0000142
    2300     0.33317   0.0000000  -0.0000000   0.0000731   0.0000144
    2320     0.33608   0.0000000  -0.0000000   0.0000761   0.0000146
    2340     0.33898   0.0000000  -0.0000000   0.0000791   0.0000148
    2360     0.34189   0.0000000  -0.0000000   0.0000821   0.0000150
    2380     0.34479   0.0000000  -0.0000000   0.0000851   0.0000152
    2400     0.34770   0.0000000  -0.0000000   0.0000881   0.0000154
    2420     0.35060   0.0000000  -0.0000000   0.0000911   0.0000157
    2440     0.35351   0.0000000  -0.0000000   0.0000942   0.0000159
    2460     0.35641   0.0000000  -0.0000000   0.0000972   0.0000161
    2480     0.35932   0.0000000  -0.0000000   0.0001003   0.0000163
    2500     0.36222   0.0000000  -0.0000000   0.0001034   0.0000165
    2520     0.36513   0.0000000  -0.0000000   0.0001065   0.0000167
    2540     0.36803   0.0000000  -0.0000000   0.0001096   0.0000169
    2560     0.37094   0.0000000  -0.0000000   0.0001127   0.0000171
    2580     0.37384   0.0000000  -0.0000000   0.0001159   0.0000173
    2600     0.37675   0.0000000  -0.0000000   0.0001190   0.0000175
    2620     0.37965   0.0000000  -0.0000000   0.0001222   0.0000178
    2640     0.38256   0.0000000  -0.0000000   0.0001253   0.0000180
    2660     0.38547   0.0000000  -0.0000000   0.0001285   0.0000182
    2680     0.38837   0.0000000  -0.0000000   0.0001317   0.0000184
    2700     0.39128   0.0000000  -0.0000000   0.0001349   0.0000186
    2720     0.39418   0.0000000  -0.0000000   0.0001381   0.0000189
    2740     0.39709   0.0000000  -0.0000000   0.0001413   0.0000191
    2760     0.39999   0.0000000  -0.0000000   0.0001446   0.0000193
    2780     0.40290   0.0000000  -0.0000000   0.0001478   0.0000195
    2800     0.40580   0.0000000  -0.0000000   0.0001511   0.0000197
    2820     0.40871   0.0000000  -0.0000000   0.0001543   0.0000200
    2840     0.41161   0.0000000  -0.0000000   0.0001576   0.0000202
    2860     0.41452   0.0000000  -0.0000000   0.0001609   0.0000204
    2880     0.41742   0.0000000  -0.0000000   0.0001642   0.0000207
    2900     0.42033   0.0000000  -0.0000000   0.0001675   0.0000209
    2920     0.42323   0.0000000  -0.0000000   0.0001708   0.0000211
    2940     0.42614   0.0000000  -0.0000000   0.0001741   0.0000213
    2960     0.42904   0.0000000  -0.0000000   0.0001775   0.0000216
    2980     0.43195   0.0000000  -0.0000000   0.0001808   0.0000218
    3000     0.43485   0.0000000  -0.0000000   0.0001842   0.0000220
    3020     0.43776   0.0000000  -0.0000000   0.0001875   0.0000223
    3040     0.44066   0.0000000  -0.0000000   0.0001909   0.0000225
    3060     0.44357   0.0000000  -0.0000000   0.0001943   0.0000227
    3080     0.44647   0.0000000  -0.0000000   0.0001977   0.0000230
    3100     0.44938   0.0000000  -0.0000000   0.0002011   0.0000232
    3120     0.45228   0.0000000  -0.0000000   0.0002045   0.0000235
    3140     0.45519   0.0000000  -0.0000000   0.0002079   0.0000237
    3160     0.45809   0.0000000  -0.0000000   0.0002114   0.0000239
    3180     0.46100   0.0000000  -0.0000000   0.0002148   0.0000242
    3200     0.46390   0.0000000  -0.0000000   0.0002182   0.0000244
    3220     0.46681   0.0000000  -0.0000000   0.0002217   0.0000247
    3240     0.46971   0.0000000  -0.0000000   0.0002251   0.0000249
    3260     0.47262   0.0000000  -0.0000000   0.0002286   0.0000252
    3280     0.47552   0.0000000  -0.0000000   0.0002321   0.0000254
    3300     0.47842   0.0000000  -0.0000000   0.0002356   0.0000256
    3320     0.48133   0.0000000  -0.0000000   0.0002391   0.0000259
    3340     0.48423   0.0000000  -0.0000000   0.0002426   0.0000261
    3360     0.48714   0.0000000  -0.0000000   0.0002461   0.0000264
    3380     0.49004   0.0000000  -0.0000000   0.0002496   0.0000266
    3400     0.49295   0.0000000  -0.0000000   0.0002531   0.0000269
    3420     0.49585   0.0000000  -0.0000000   0.0002566   0.0000271
    3440     0.49876   0.0000000  -0.0000000   0.0002602   0.0000274
    3460     0.50166   0.0000000  -0.0000000   0.0002637   0.0000277
    3480     0.50457   0.0000000  -0.0000000   0.0002673   0.0000279
    3500     0.50747   0.0000000  -0.0000000   0.0002708   0.0000282
    3520     0.51038   0.0000000  -0.0000000   0.0002744   0.0000284
    3540     0.51328   0.0000000  -0.0000000   0.0002780   0.0000287
    3560     0.51619   0.0000000  -0.0000000   0.0002816   0.0000289
    3580     0.51909   0.0000000  -0.0000000   0.0002851   0.0000292
    3600     0.52200   0.0000000  -0.0000000   0.0002887   0.0000295
    3620     0.52490   0.0000000  -0.0000000   0.0002923   0.0000297
    3640     0.52781   0.0000000  -0.0000000   0.0002959   0.0000300
    3660     0.53071   0.0000000  -0.0000000   0.0002996   0.0000302
    3680     0.53362   0.0000000  -0.0000000   0.0003032   0.0000305
    3700     0.53652   0.0000000  -0.0000000   0.0003068   0.0000308
    3720     0.53943   0.0000000  -0.0000000   0.0003104   0.0000310
    3740     0.54233   0.0000000  -0.0000000   0.0003141   0.0000313
    3760     0.54524   0.0000000  -0.0000000   0.0003177   0.0000316
    3780     0.54814   0.0000000  -0.0000000   0.0003213   0.0000318
    3800     0.55105   0.0000000  -0.0000000   0.0003250   0.0000321
    3820     0.55395   0.0000000  -0.0000000   0.0003287   0.0000324
    3840     0.55685   0.0000000  -0.0000000   0.0003323   0.0000326
    3860     0.55976   0.0000000  -0.0000000   0.0003360   0.0000329
    3880     0.56266   0.0000000  -0.0000000   0.0003397   0.0000332
    3900     0.56557   0.0000000  -0.0000000   0.0003433   0.0000335
    3920     0.56847   0.0000000  -0.0000000   0.0003470   0.0000337
    3940     0.57138   0.0000000  -0.0000000   0.0003507   0.0000340
    3960     0.57428   0.0000000  -0.0000000   0.0003544   0.0000343
    3980     0.57719   0.0000000  -0.0000000   0.0003581   0.0000345
    4000     0.58009   0.0000000  -0.0000000   0.0003618   0.0000348
    4020     0.58300   0.0000000  -0.0000000   0.0003655   0.0000351
    4040     0.58590   0.0000000  -0.0000000   0.0003692   0.0000354
    4060     0.58881   0.0000000  -0.0000000   0.0003730   0.0000357
    4080     0.59171   0.0000000  -0.0000000   0.0003767   0.0000359
    4100     0.59462   0.0000000  -0.0000000   0.0003804   0.0000362
    4120     0.59752   0.0000000  -0.0000000   0.0003841   0.0000365
    4140     0.60042   0.0000000  -0.0000000   0.0003879   0.0000368
    4160     0.60333   0.0000000  -0.0000000   0.0003916   0.0000371
    4180     0.60623   0.0000000  -0.0000000   0.0003954   0.0000373
    4200     0.60914   0.0000000  -0.0000000   0.0003991   0.0000376
    4220     0.61204   0.0000000  -0.0000000   0.0004028   0.0000379
    4240     0.61495   0.0000000  -0.0000000   0.0004066   0.0000382
    4260     0.61785   0.0000000  -0.0000000   0.0004104   0.0000385
    4280     0.62076   0.0000000  -0.0000000   0.0004141   0.0000388
    4300     0.62366   0.0000000  -0.0000000   0.0004179   0.0000391
    4320     0.62657   0.0000000  -0.0000000   0.0004217   0.0000394
    4340     0.62947   0.0000000  -0.0000000   0.0004254   0.0000396
    4360     0.63237   0.0000000  -0.0000000   0.0004292   0.0000399
    4380     0.63528   0.0000000  -0.0000000   0.0004330   0.0000402
    4400     0.63818   0.0000000  -0.0000000   0.0004368   0.0000405
    4420     0.64109   0.0000000  -0.0000000   0.0004406   0.0000408
    4440     0.64399   0.0000000  -0.0000000   0.0004444   0.0000411
    4460     0.64690   0.0000000  -0.0000000   0.0004481   0.0000414
    4480     0.64980   0.0000000  -0.0000000   0.0004519   0.0000417
    4500     0.65271   0.0000000  -0.0000000   0.0004557   0.0000420
    4520     0.65561   0.0000000  -0.0000000   0.0004595   0.0000423
    4540     0.65851   0.0000000  -0.0000000   0.0004633   0.0000426
    4560     0.66142   0.0000000  -0.0000000   0.0004672   0.0000429
    4580     0.66432   0.0000000  -0.0000000   0.0004710   0.0000432
    4600     0.66723   0.0000000  -0.0000000   0.0004748   0.0000435
    4620     0.67013   0.0000000  -0.0000000   0.0004786   0.0000438
    4640     0.67304   0.0000000  -0.0000000   0.0004824   0.0000441
    4660     0.67594   0.0000000  -0.0000000   0.0004862   0.0000444
    4680     0.67885   0.0000000  -0.0000000   0.0004900   0.0000447
    4700     0.68175   0.0000000  -0.0000000   0.0004939   0.0000450
    4720     0.68465   0.0000000  -0.0000000   0.0004977   0.0000453
    4740     0.68756   0.0000000  -0.0000000   0.0005015   0.0000456
    4760     0.69046   0.0000000  -0.0000000   0.0005054   0.0000459
    4780     0.69337   0.0000000  -0.0000000   0.0005092   0.0000462
    4800     0.69627   0.0000000  -0.0000000   0.0005130   0.0000465
    4820     0.69918   0.0000000  -0.0000000   0.0005169   0.0000468
    4840     0.70208   0.0000000  -0.0000000   0.0005207   0.0000471
    4860     0.70498   0.0000000  -0.0000000   0.0005245   0.0000474
    4880     0.70789   0.0000000  -0.0000000   0.0005284   0.0000477
    4900     0.71079   0.0000000  -0.0000000   0.0005322   0.0000481
    4920     0.71370   0.0000000  -0.0000000   0.0005361   0.0000484
    4940     0.71660   0.0000000  -0.0000000   0.0005399   0.0000487
    4960     0.71951   0.0000000  -0.0000000   0.0005438   0.0000490
    4980     0.72241   0.0000000  -0.0000000   0.0005476   0.0000493
    5000     0.72531   0.0000000  -0.0000000   0.0005515   0.0000496
    5020     0.72822   0.0000000  -0.0000000   0.0005553   0.0000499
    5040     0.73112   0.0000000  -0.0000000   0.0005592   0.0000503
    5060     0.73403   0.0000000  -0.0000000   0.0005630   0.0000506
    5080     0.73693   0.0000000  -0.0000000   0.0005669   0.0000509
    5100     0.73983   0.0000000  -0.0000000   0.0005707   0.0000512
    5120     0.74274   0.0000000  -0.0000000   0.0005746   0.0000515
    5140     0.74564   0.0000000  -0.0000000   0.0005785   0.0000518
    5160     0.74855   0.0000000  -0.0000000   0.0005823   0.0000522
    5180     0.75145   0.0000000  -0.0000000   0.0005862   0.0000525
    5200     0.75436   0.0000000  -0.0000000   0.0005900   0.0000528
    5220     0.75726   0.0000000  -0.0000000   0.0005939   0.0000531
    5240     0.76016   0.0000000  -0.0000000   0.0005978   0.0000534
    5260     0.76307   0.0000000  -0.0000000   0.0006016   0.0000538
    5280     0.76597   0.0000000  -0.0000000   0.0006055   0.0000541
    5300     0.76888   0.0000000  -0.0000000   0.0006093   0.0000544
    5320     0.77178   0.0000000  -0.0000000   0.0006132   0.0000547
    5340     0.77468   0.0000000  -0.0000000   0.0006171   0.0000551
    5360     0.77759   0.0000000  -0.0000000   0.0006209   0.0000554
    5380     0.78049   0.0000000  -0.0000000   0.0006248   0.0000557
    5400     0.78340   0.0000000  -0.0000000   0.0006287   0.0000561
    5420     0.78630   0.0000000  -0.0000000   0.0006325   0.0000564
    5440     0.78920   0.0000000  -0.0000000   0.0006364   0.0000567
    5460     0.79211   0.0000000  -0.0000000   0.0006403   0.0000570
    5480     0.79501   0.0000000  -0.0000000   0.0006441   0.0000574
    5500     0.79792   0.0000000  -0.0000000   0.0006480   0.0000577
    5520     0.80082   0.0000000  -0.0000000   0.0006519   0.0000580
    5540     0.80372   0.0000000  -0.0000000   0.0006557   0.0000584
    5560     0.80663   0.0000000  -0.0000000   0.0006596   0.0000587
    5580     0.80953   0.0000000  -0.0000000   0.0006635   0.0000590
    5600     0.81243   0.0000000  -0.0000000   0.0006673   0.0000594
    5620     0.81534   0.0000000  -0.0000000   0.0006712   0.0000597
    5640     0.81824   0.0000000  -0.0000000   0.0006751   0.0000600
    5660     0.82115   0.0000000  -0.0000000   0.0006789   0.0000604
    5680     0.82405   0.0000000  -0.0000000   0.0006828   0.0000607
    5700     0.82695   0.0000000  -0.0000000   0.0006867   0.0000611
    5720     0.82986   0.0000000  -0.0000000   0.0006905   0.0000614
    5740     0.83276   0.0000000  -0.0000000   0.0006944   0.0000617
    5760     0.83567   0.0000000  -0.0000000   0.0006982   0.0000621
    5780     0.83857   0.0000000  -0.0000000   0.0007021   0.0000624
    5800     0.84147   0.0000000  -0.0000000   0.0007060   0.0000628
    5820     0.84438   0.0000000  -0.0000000   0.0007098   0.0000631
    5840     0.84728   0.0000000  -0.0000000   0.0007137   0.0000635
    5860     0.85018   0.0000000  -0.0000000   0.0007176   0.0000638
    5880     0.85309   0.0000000  -0.0000000   0.0007214   0.0000641
    5900     0.85599   0.0000000  -0.0000000   0.0007253   0.0000645
    5920     0.85890   0.0000000  -0.0000000   0.0007291   0.0000648
    5940     0.86180   0.0000000  -0.0000000   0.0007330   0.0000652
    5960     0.86470   0.0000000  -0.0000000   0.0007368   0.0000655
    5980     0.86761   0.0000000  -0.0000000   0.0007407   0.0000659
    6000     0.87051   0.0000000  -0.0000000   0.0007445   0.0000662
    6020     0.87341   0.0000000  -0.0000000   0.0007484   0.0000666
    6040     0.87632   0.0000000  -0.0000000   0.0007522   0.0000669
    6060     0.87922   0.0000000  -0.0000000   0.0007561   0.0000673
    6080     0.88212   0.0000000  -0.0000000   0.0007599   0.0000676
    6100     0.88503   0.0000000  -0.0000000   0.0007638   0.0000680
    6120     0.88793   0.0000000  -0.0000000   0.0007676   0.0000683
    6140     0.89084   0.0000000  -0.0000000   0.0007715   0.0000687
    6160     0.89374   0.0000000  -0.0000000   0.0007753   0.0000690
    6180     0.89664   0.0000000  -0.0000000   0.0007792   0.0000694
    6200     0.89955   0.0000000  -0.0000000   0.0007830   0.0000697
    6220     0.90245   0.0000000  -0.0000000   0.0007869   0.0000701
    6240     0.90535   0.0000000  -0.0000000   0.0007907   0.0000705
    6260     0.90826   0.0000000  -0.0000000   0.0007945   0.0000708
    6280     0.91116   0.0000000  -0.0000000   0.0007984   0.0000712
    6300     0.91406   0.0000000  -0.0000000   0.0008022   0.0000715
    6320     0.91697   0.0000000  -0.0000000   0.0008060   0.0000719
    6340     0.91987   0.0000000  -0.0000000   0.0008099   0.0000722
    6360     0.92277   0.0000000  -0.0000000   0.0008137   0.0000726
    6380     0.92568   0.0000000  -0.0000000   0.0008175   0.0000730
    6400     0.92858   0.0000000  -0.0000000   0.0008214   0.0000733
    6420     0.93148   0.0000000  -0.0000000   0.0008252   0.0000737
    6440     0.93439   0.0000000  -0.0000000   0.0008290   0.0000740
    6460     0.93729   0.0000000  -0.0000000   0.0008328   0.0000744
    6480     0.94019   0.0000000  -0.0000000   0.0008367   0.0000748
    6500     0.94310   0.0000000  -0.0000000   0.0008405   0.0000751
    6520     0.94600   0.0000000  -0.0000000   0.0008443   0.0000755
    6540     0.94890   0.0000000  -0.0000000   0.0008481   0.0000759
    6560     0.95181   0.0000000  -0.0000000   0.0008519   0.0000762
    6580     0.95471   0.0000000  -0.0000000   0.0008557   0.0000766
    6600     0.95761   0.0000000  -0.0000000   0.0008596   0.0000770
    6620     0.96052   0.0000000  -0.0000000   0.0008634   0.0000773
    6640     0.96342   0.0000000  -0.0000000   0.0008672   0.0000777
    6660     0.96632   0.0000000  -0.0000000   0.0008710   0.0000781
    6680     0.96923   0.0000000  -0.0000000   0.0008748   0.0000784
    6700     0.97213   0.0000000  -0.0000000   0.0008786   0.0000788
    6720     0.97503   0.0000000  -0.0000000   0.0008824   0.0000792
    6740     0.97794   0.0000000  -0.0000000   0.0008862   0.0000796
    6760     0.98084   0.0000000  -0.0000000   0.0008900   0.0000799
    6780     0.98374   0.0000000  -0.0000000   0.0008938   0.0000803
    6800     0.98665   0.0000000  -0.0000000   0.0008976   0.0000807
    6820     0.98955   0.0000000  -0.0000000   0.0009014   0.0000811
    6840     0.99245   0.0000000  -0.0000000   0.0009052   0.0000814
    6860     0.99536   0.0000000  -0.0000000   0.0009089   0.0000818
    6880     0.99826   0.0000000  -0.0000000   0.0009127   0.0000822
    6900     1.00116   0.0000000  -0.0000000   0.0009165   0.0000826
    6920     1.00407   0.0000000  -0.0000000   0.0009203   0.0000829
    6940     1.00697   0.0000000  -0.0000000   0.0009241   0.0000833
    6960     1.00987   0.0000000  -0.0000000   0.0009279   0.0000837
    6980     1.01277   0.0000000  -0.0000000   0.0009316   0.0000841
    7000     1.01568   0.0000000  -0.0000000   0.0009354   0.0000844
    7020     1.01858   0.0000000  -0.0000000   0.0009392   0.0000848
    7040     1.02148   0.0000000  -0.0000000   0.0009430   0.0000852
    7060     1.02439   0.0000000  -0.0000000   0.0009467   0.0000856
    7080     1.02729   0.0000000  -0.0000000   0.0009505   0.0000860
    7100     1.03019   0.0000000  -0.0000000   0.0009543   0.0000864
    7120     1.03310   0.0000000  -0.0000000   0.0009580   0.0000867
    7140     1.03600   0.0000000  -0.0000000   0.0009618   0.0000871
    7160     1.03890   0.0000000  -0.0000000   0.0009655   0.0000875
    7180     1.04180   0.0000000  -0.0000000   0.0009693   0.0000879
    7200     1.04471   0.0000000  -0.0000000   0.0009731   0.0000883
    7220     1.04761   0.0000000  -0.0000000   0.0009768   0.0000887
    7240     1.05051   0.0000000  -0.0000000   0.0009806   0.0000890
    7260     1.05342   0.0000000  -0.0000000   0.0009843   0.0000894
    7280     1.05632   0.0000000  -0.0000000   0.0009881   0.0000898
    7300     1.05922   0.0000000  -0.0000000   0.0009918   0.0000902
    7320     1.06212   0.0000000  -0.0000000   0.0009956   0.0000906
    7340     1.06503   0.0000000  -0.0000000   0.0009993   0.0000910
    7360     1.06793   0.0000000  -0.0000000   0.0010031   0.0000914
    7380     1.07083   0.0000000  -0.0000000   0.0010068   0.0000918
    7400     1.07373   0.0000000  -0.0000000   0.0010105   0.0000922
    7420     1.07664   0.0000000  -0.0000000   0.0010143   0.0000925
    7440     1.07954   0.0000000  -0.0000000   0.0010180   0.0000929
    7460     1.08244   0.0000000  -0.0000000   0.0010217   0.0000933
    7480     1.08535   0.0000000  -0.0000000   0.0010255   0.0000937
    7500     1.08825   0.0000000  -0.0000000   0.0010292   0.0000941
    7520     1.09115   0.0000000  -0.0000000   0.0010329   0.0000945
    7540     1.09405   0.0000000  -0.0000000   0.0010367   0.0000949
    7560     1.09696   0.0000000  -0.0000000   0.0010404   0.0000953
    7580     1.09986   0.0000000  -0.0000000   0.0010441   0.0000957
    7600     1.10276   0.0000000  -0.0000000   0.0010478   0.0000961
    7620     1.10566   0.0000000  -0.0000000   0.0010515   0.0000965
    7640     1.10857   0.0000000  -0.0000000   0.0010553   0.0000969
    7660     1.11147   0.0000000  -0.0000000   0.0010590   0.0000973
    7680     1.11437   0.0000000  -0.0000000   0.0010627   0.0000977
    7700     1.11727   0.0000000  -0.0000000   0.0010664   0.0000981
    7720     1.12018   0.0000000  -0.0000000   0.0010701   0.0000985
    7740     1.12308   0.0000000  -0.0000000   0.0010738   0.0000989
    7760     1.12598   0.0000000  -0.0000000   0.0010775   0.0000993
    7780     1.12888   0.0000000  -0.0000000   0.0010812   0.0000997
    7800     1.13179   0.0000000  -0.0000000   0.0010849   0.0001001
    7820     1.13469   0.0000000  -0.0000000   0.0010886   0.0001005
    7840     1.13759   0.0000000  -0.0000000   0.0010923   0.0001009
    7860     1.14049   0.0000000  -0.0000000   0.0010960   0.0001013
    7880     1.14340   0.0000000  -0.0000000   0.0010997   0.0001017
    7900     1.14630   0.0000000  -0.0000000   0.0011034   0.0001021
    7920     1.14920   0.0000000  -0.0000000   0.0011071   0.0001025
    7940     1.15210   0.0000000  -0.0000000   0.0011108   0.0001029
    7960     1.15500   0.0000000  -0.0000000   0.0011145   0.0001033
    7980     1.15791   0.0000000  -0.0000000   0.0011182   0.0001037
    8000     1.16081   0.0000000  -0.0000000   0.0011219   0.0001041
    8020     1.16371   0.0000000  -0.0000000   0.0011256   0.0001045
    8040     1.16661   0.0000000  -0.0000000   0.0011293   0.0001049
    8060     1.16952   0.0000000  -0.0000000   0.0011330   0.0001054
    8080     1.17242   0.0000000  -0.0000000   0.0011367   0.0001058
    8100     1.17532   0.0000000  -0.0000000   0.0011403   0.0001062
    8120     1.17822   0.0000000  -0.0000000   0.0011440   0.0001066
    8140     1.18112   0.0000000  -0.0000000   0.0011477   0.0001070
