   n        time         Cl         Cd
  935519   155.06805   0.6014769   0.2927405
  935520   155.06821   0.6014834   0.2927422
  935521   155.06837   0.6014897   0.2927438
  935522   155.06853   0.6014960   0.2927455
  935523   155.06869   0.6015023   0.2927471
  935524   155.06886   0.6015084   0.2927487
  935525   155.06902   0.6015145   0.2927503
  935526   155.06918   0.6015206   0.2927519
  935527   155.06934   0.6015266   0.2927534
  935528   155.06950   0.6015325   0.2927550
  935529   155.06966   0.6015383   0.2927565
  935530   155.06982   0.6015441   0.2927579
  935531   155.06999   0.6015498   0.2927594
  935532   155.07015   0.6015554   0.2927608
  935533   155.07031   0.6015609   0.2927622
  935534   155.07047   0.6015664   0.2927635
  935535   155.07063   0.6015718   0.2927649
  935536   155.07079   0.6015771   0.2927662
  935537   155.07095   0.6015823   0.2927675
  935538   155.07112   0.6015874   0.2927687
  935539   155.07128   0.6015924   0.2927699
  935540   155.07144   0.6015974   0.2927711
  935541   155.07160   0.6016023   0.2927723
  935542   155.07176   0.6016070   0.2927734
  935543   155.07192   0.6016117   0.2927745
  935544   155.07209   0.6016163   0.2927756
  935545   155.07225   0.6016208   0.2927766
  935546   155.07241   0.6016251   0.2927776
  935547   155.07257   0.6016294   0.2927786
  935548   155.07273   0.6016336   0.2927795
  935549   155.07289   0.6016376   0.2927804
  935550   155.07305   0.6016416   0.2927812
  935551   155.07322   0.6016454   0.2927821
  935552   155.07338   0.6016492   0.2927828
  935553   155.07354   0.6016528   0.2927836
  935554   155.07370   0.6016563   0.2927843
  935555   155.07386   0.6016597   0.2927850
  935556   155.07402   0.6016630   0.2927857
  935557   155.07418   0.6016661   0.2927863
  935558   155.07435   0.6016692   0.2927869
  935559   155.07451   0.6016721   0.2927874
  935560   155.07467   0.6016749   0.2927879
  935561   155.07483   0.6016776   0.2927884
  935562   155.07499   0.6016802   0.2927888
  935563   155.07515   0.6016827   0.2927892
  935564   155.07531   0.6016850   0.2927896
  935565   155.07548   0.6016872   0.2927899
  935566   155.07564   0.6016893   0.2927902
  935567   155.07580   0.6016913   0.2927905
  935568   155.07596   0.6016932   0.2927907
  935569   155.07612   0.6016950   0.2927909
  935570   155.07628   0.6016966   0.2927911
  935571   155.07644   0.6016982   0.2927912
  935572   155.07661   0.6016996   0.2927913
  935573   155.07677   0.6017009   0.2927914
  935574   155.07693   0.6017021   0.2927914
  935575   155.07709   0.6017033   0.2927914
  935576   155.07725   0.6017043   0.2927914
  935577   155.07741   0.6017052   0.2927914
  935578   155.07758   0.6017060   0.2927913
  935579   155.07774   0.6017068   0.2927912
  935580   155.07790   0.6017074   0.2927911
  935581   155.07806   0.6017080   0.2927909
  935582   155.07822   0.6017085   0.2927907
  935583   155.07838   0.6017089   0.2927905
  935584   155.07854   0.6017092   0.2927903
  935585   155.07871   0.6017095   0.2927900
  935586   155.07887   0.6017097   0.2927898
  935587   155.07903   0.6017098   0.2927895
  935588   155.07919   0.6017099   0.2927892
  935589   155.07935   0.6017099   0.2927889
  935590   155.07951   0.6017098   0.2927885
  935591   155.07967   0.6017097   0.2927882
  935592   155.07984   0.6017096   0.2927878
  935593   155.08000   0.6017094   0.2927874
